52.0,93.0,95.0,100.0,100.0,98.0,54.0,92.0,28.0,61.0,58.0,36.0,42.0,2.0,0.0,0.0,5.0
81.0,100.0,35.0,78.0,0.0,47.0,69.0,52.0,100.0,66.0,72.0,91.0,62.0,44.0,60.0,0.0,4.0
100.0,92.0,20.0,90.0,7.0,42.0,65.0,0.0,0.0,10.0,18.0,58.0,78.0,100.0,45.0,97.0,8.0
78.0,100.0,43.0,92.0,0.0,73.0,14.0,54.0,83.0,55.0,100.0,43.0,63.0,22.0,29.0,0.0,4.0
0.0,37.0,25.0,50.0,50.0,63.0,74.0,81.0,97.0,100.0,100.0,78.0,88.0,40.0,79.0,0.0,1.0
6.0,88.0,52.0,100.0,100.0,92.0,83.0,71.0,54.0,52.0,65.0,32.0,48.0,12.0,0.0,0.0,3.0
37.0,89.0,73.0,100.0,58.0,72.0,81.0,59.0,100.0,29.0,75.0,2.0,30.0,0.0,0.0,23.0,3.0
8.0,66.0,17.0,27.0,49.0,0.0,89.0,23.0,100.0,63.0,75.0,97.0,25.0,100.0,0.0,67.0,0.0
63.0,100.0,41.0,63.0,0.0,36.0,88.0,40.0,100.0,63.0,72.0,78.0,76.0,39.0,82.0,0.0,4.0
0.0,74.0,32.0,81.0,77.0,100.0,100.0,99.0,84.0,74.0,64.0,49.0,41.0,24.0,18.0,0.0,1.0
0.0,58.0,18.0,26.0,49.0,0.0,86.0,18.0,100.0,50.0,86.0,82.0,45.0,100.0,17.0,77.0,0.0
40.0,69.0,61.0,100.0,86.0,68.0,60.0,26.0,18.0,0.0,0.0,18.0,49.0,23.0,100.0,16.0,2.0
0.0,26.0,15.0,47.0,60.0,73.0,100.0,100.0,87.0,87.0,64.0,58.0,43.0,29.0,25.0,0.0,1.0
58.0,100.0,100.0,93.0,96.0,69.0,54.0,58.0,83.0,45.0,81.0,17.0,45.0,0.0,0.0,3.0,3.0
0.0,76.0,66.0,74.0,100.0,100.0,28.0,88.0,3.0,59.0,76.0,69.0,74.0,40.0,59.0,0.0,9.0
88.0,76.0,78.0,100.0,26.0,87.0,59.0,86.0,100.0,83.0,76.0,48.0,42.0,18.0,0.0,0.0,9.0
48.0,91.0,20.0,60.0,0.0,28.0,18.0,0.0,66.0,15.0,90.0,45.0,100.0,79.0,69.0,100.0,0.0
2.0,78.0,33.0,100.0,88.0,97.0,86.0,71.0,79.0,41.0,100.0,11.0,54.0,0.0,0.0,4.0,3.0
31.0,88.0,68.0,100.0,60.0,86.0,76.0,68.0,100.0,44.0,78.0,18.0,39.0,6.0,0.0,0.0,3.0
34.0,100.0,100.0,87.0,82.0,58.0,55.0,29.0,42.0,0.0,3.0,7.0,0.0,27.0,85.0,35.0,7.0
15.0,100.0,99.0,97.0,100.0,78.0,68.0,41.0,40.0,2.0,29.0,0.0,0.0,36.0,81.0,45.0,7.0
100.0,96.0,56.0,69.0,0.0,63.0,35.0,98.0,98.0,100.0,94.0,57.0,59.0,20.0,40.0,0.0,9.0
26.0,73.0,35.0,100.0,100.0,97.0,78.0,68.0,46.0,35.0,26.0,0.0,0.0,31.0,52.0,30.0,7.0
94.0,83.0,29.0,77.0,100.0,41.0,78.0,0.0,0.0,11.0,45.0,56.0,92.0,100.0,10.0,79.0,8.0
56.0,100.0,15.0,70.0,42.0,33.0,2.0,0.0,0.0,30.0,13.0,76.0,41.0,99.0,100.0,97.0,5.0
36.0,53.0,44.0,100.0,60.0,67.0,38.0,22.0,0.0,0.0,14.0,16.0,57.0,10.0,100.0,5.0,2.0
29.0,100.0,8.0,62.0,0.0,20.0,41.0,0.0,87.0,19.0,100.0,59.0,60.0,86.0,8.0,89.0,0.0
0.0,82.0,35.0,100.0,78.0,74.0,71.0,36.0,48.0,0.0,27.0,16.0,34.0,40.0,100.0,42.0,7.0
100.0,100.0,59.0,86.0,28.0,58.0,9.0,28.0,34.0,0.0,91.0,9.0,53.0,23.0,0.0,9.0,6.0
58.0,89.0,15.0,70.0,0.0,30.0,33.0,0.0,79.0,32.0,100.0,72.0,67.0,100.0,18.0,70.0,0.0
31.0,92.0,5.0,50.0,59.0,42.0,43.0,0.0,1.0,3.0,0.0,63.0,45.0,92.0,100.0,100.0,5.0
40.0,100.0,9.0,66.0,0.0,26.0,43.0,0.0,100.0,17.0,100.0,56.0,61.0,88.0,0.0,89.0,0.0
38.0,89.0,84.0,100.0,79.0,73.0,46.0,49.0,91.0,42.0,100.0,16.0,52.0,0.0,0.0,7.0,3.0
72.0,100.0,31.0,77.0,4.0,50.0,0.0,21.0,40.0,0.0,100.0,5.0,88.0,28.0,28.0,36.0,6.0
76.0,90.0,29.0,69.0,33.0,100.0,76.0,94.0,88.0,57.0,100.0,20.0,62.0,0.0,0.0,4.0,9.0
66.0,89.0,100.0,100.0,99.0,81.0,77.0,61.0,64.0,38.0,67.0,15.0,38.0,1.0,0.0,0.0,3.0
23.0,63.0,42.0,100.0,63.0,65.0,39.0,22.0,0.0,0.0,13.0,20.0,56.0,18.0,100.0,21.0,2.0
55.0,100.0,28.0,75.0,1.0,50.0,0.0,25.0,61.0,30.0,100.0,48.0,65.0,26.0,54.0,0.0,4.0
89.0,98.0,57.0,76.0,63.0,34.0,19.0,0.0,0.0,25.0,55.0,56.0,100.0,91.0,36.0,100.0,8.0
26.0,93.0,70.0,100.0,75.0,55.0,44.0,17.0,0.0,0.0,6.0,24.0,54.0,24.0,100.0,12.0,2.0
52.0,90.0,100.0,100.0,60.0,92.0,32.0,60.0,79.0,57.0,86.0,22.0,44.0,0.0,0.0,14.0,5.0
55.0,90.0,44.0,56.0,29.0,13.0,0.0,0.0,28.0,38.0,64.0,69.0,100.0,100.0,63.0,99.0,8.0
97.0,92.0,62.0,100.0,60.0,65.0,100.0,89.0,90.0,65.0,85.0,26.0,50.0,0.0,0.0,16.0,9.0
0.0,76.0,33.0,100.0,82.0,92.0,45.0,70.0,69.0,45.0,100.0,16.0,58.0,0.0,13.0,10.0,3.0
48.0,97.0,13.0,62.0,0.0,21.0,44.0,0.0,89.0,29.0,100.0,70.0,60.0,100.0,4.0,84.0,0.0
2.0,90.0,0.0,63.0,39.0,52.0,60.0,6.0,23.0,0.0,15.0,64.0,43.0,99.0,100.0,100.0,5.0
9.0,85.0,0.0,45.0,16.0,5.0,63.0,0.0,95.0,31.0,100.0,72.0,65.0,100.0,19.0,89.0,0.0
0.0,46.0,47.0,71.0,66.0,100.0,59.0,98.0,59.0,68.0,68.0,38.0,87.0,8.0,100.0,0.0,1.0
0.0,83.0,38.0,100.0,93.0,97.0,100.0,71.0,70.0,48.0,34.0,26.0,27.0,2.0,84.0,0.0,2.0
13.0,76.0,0.0,33.0,40.0,0.0,92.0,20.0,100.0,67.0,63.0,100.0,18.0,68.0,29.0,24.0,0.0
0.0,71.0,28.0,100.0,65.0,83.0,55.0,40.0,20.0,12.0,13.0,16.0,57.0,11.0,100.0,0.0,2.0
40.0,82.0,58.0,100.0,79.0,77.0,57.0,62.0,100.0,44.0,83.0,16.0,37.0,0.0,0.0,11.0,3.0
39.0,76.0,83.0,94.0,100.0,100.0,65.0,80.0,30.0,60.0,9.0,41.0,0.0,20.0,22.0,0.0,1.0
55.0,66.0,51.0,100.0,86.0,87.0,63.0,42.0,25.0,9.0,0.0,4.0,50.0,8.0,100.0,0.0,2.0
47.0,100.0,27.0,50.0,0.0,20.0,50.0,30.0,100.0,31.0,89.0,59.0,58.0,50.0,39.0,0.0,4.0
40.0,93.0,100.0,100.0,62.0,94.0,7.0,79.0,42.0,64.0,90.0,39.0,61.0,10.0,0.0,0.0,5.0
12.0,69.0,19.0,100.0,78.0,99.0,83.0,66.0,47.0,35.0,0.0,10.0,29.0,3.0,100.0,0.0,2.0
20.0,92.0,5.0,100.0,0.0,76.0,2.0,52.0,52.0,33.0,95.0,47.0,80.0,23.0,100.0,0.0,4.0
56.0,71.0,31.0,100.0,16.0,66.0,24.0,23.0,0.0,0.0,17.0,34.0,57.0,57.0,100.0,76.0,8.0
17.0,64.0,38.0,100.0,98.0,94.0,63.0,62.0,67.0,49.0,100.0,15.0,42.0,0.0,0.0,17.0,3.0
100.0,100.0,47.0,82.0,13.0,57.0,0.0,31.0,8.0,6.0,92.0,0.0,97.0,20.0,5.0,27.0,6.0
100.0,100.0,56.0,88.0,22.0,60.0,0.0,25.0,28.0,0.0,73.0,13.0,48.0,40.0,2.0,41.0,6.0
20.0,92.0,58.0,100.0,100.0,87.0,72.0,60.0,71.0,38.0,95.0,15.0,49.0,4.0,0.0,0.0,3.0
100.0,100.0,62.0,87.0,21.0,60.0,0.0,27.0,31.0,0.0,93.0,7.0,87.0,37.0,32.0,55.0,6.0
18.0,98.0,64.0,100.0,93.0,80.0,68.0,58.0,100.0,36.0,92.0,8.0,47.0,0.0,0.0,2.0,3.0
0.0,66.0,33.0,67.0,65.0,82.0,95.0,100.0,100.0,92.0,80.0,62.0,67.0,29.0,78.0,0.0,1.0
30.0,75.0,47.0,100.0,64.0,69.0,47.0,35.0,15.0,8.0,0.0,0.0,50.0,5.0,100.0,0.0,2.0
0.0,100.0,67.0,100.0,100.0,80.0,70.0,43.0,42.0,4.0,12.0,0.0,23.0,30.0,92.0,35.0,7.0
26.0,77.0,12.0,100.0,0.0,62.0,57.0,45.0,100.0,60.0,68.0,77.0,50.0,39.0,41.0,0.0,4.0
51.0,97.0,10.0,75.0,0.0,32.0,34.0,0.0,84.0,15.0,100.0,56.0,71.0,92.0,18.0,100.0,0.0
22.0,70.0,64.0,98.0,59.0,100.0,52.0,62.0,39.0,25.0,0.0,0.0,23.0,4.0,100.0,5.0,1.0
78.0,100.0,29.0,92.0,4.0,55.0,0.0,16.0,54.0,0.0,100.0,29.0,44.0,33.0,3.0,2.0,6.0
2.0,86.0,4.0,37.0,31.0,0.0,74.0,10.0,100.0,49.0,80.0,90.0,35.0,100.0,0.0,72.0,0.0
0.0,21.0,49.0,57.0,79.0,100.0,15.0,81.0,45.0,44.0,100.0,15.0,29.0,0.0,5.0,25.0,8.0
100.0,100.0,62.0,86.0,43.0,56.0,42.0,25.0,71.0,0.0,91.0,23.0,51.0,40.0,0.0,34.0,6.0
21.0,66.0,47.0,100.0,65.0,67.0,40.0,28.0,0.0,12.0,18.0,31.0,60.0,19.0,100.0,0.0,2.0
33.0,79.0,75.0,100.0,99.0,75.0,71.0,45.0,24.0,25.0,0.0,29.0,55.0,21.0,100.0,0.0,2.0
0.0,100.0,55.0,94.0,72.0,63.0,54.0,31.0,32.0,0.0,13.0,8.0,39.0,28.0,100.0,27.0,7.0
33.0,76.0,51.0,100.0,77.0,77.0,41.0,42.0,0.0,15.0,2.0,0.0,51.0,5.0,100.0,12.0,2.0
84.0,74.0,74.0,100.0,32.0,74.0,58.0,34.0,49.0,0.0,0.0,8.0,48.0,37.0,100.0,62.0,8.0
9.0,89.0,54.0,100.0,74.0,74.0,56.0,44.0,25.0,18.0,0.0,3.0,50.0,5.0,100.0,0.0,2.0
94.0,100.0,52.0,78.0,24.0,50.0,13.0,21.0,47.0,0.0,100.0,15.0,53.0,30.0,0.0,18.0,6.0
48.0,73.0,62.0,80.0,100.0,100.0,88.0,85.0,60.0,64.0,38.0,42.0,15.0,21.0,0.0,0.0,1.0
21.0,99.0,0.0,60.0,3.0,17.0,50.0,0.0,94.0,25.0,100.0,68.0,64.0,100.0,15.0,90.0,0.0
58.0,100.0,21.0,80.0,0.0,48.0,9.0,14.0,56.0,0.0,100.0,16.0,64.0,27.0,25.0,8.0,6.0
100.0,69.0,76.0,100.0,13.0,91.0,12.0,65.0,76.0,76.0,84.0,43.0,60.0,9.0,0.0,0.0,9.0
0.0,78.0,26.0,94.0,95.0,100.0,100.0,82.0,57.0,61.0,62.0,37.0,57.0,14.0,0.0,0.0,3.0
0.0,82.0,43.0,100.0,100.0,91.0,83.0,65.0,48.0,42.0,9.0,18.0,5.0,0.0,72.0,4.0,2.0
23.0,77.0,0.0,46.0,0.0,2.0,51.0,0.0,87.0,34.0,100.0,78.0,60.0,100.0,12.0,77.0,0.0
100.0,100.0,57.0,83.0,24.0,57.0,3.0,27.0,25.0,0.0,78.0,6.0,54.0,23.0,0.0,17.0,6.0
0.0,64.0,43.0,81.0,100.0,100.0,74.0,83.0,43.0,62.0,13.0,42.0,4.0,20.0,9.0,0.0,1.0
38.0,100.0,16.0,68.0,0.0,36.0,51.0,30.0,100.0,34.0,90.0,62.0,63.0,31.0,41.0,0.0,4.0
9.0,88.0,46.0,100.0,60.0,78.0,31.0,55.0,0.0,34.0,10.0,13.0,56.0,7.0,100.0,0.0,2.0
93.0,77.0,47.0,100.0,8.0,68.0,70.0,33.0,74.0,0.0,0.0,20.0,52.0,57.0,100.0,92.0,8.0
41.0,82.0,66.0,100.0,100.0,78.0,62.0,51.0,77.0,43.0,95.0,13.0,49.0,0.0,0.0,8.0,3.0
52.0,100.0,25.0,67.0,0.0,33.0,46.0,28.0,100.0,33.0,99.0,65.0,73.0,35.0,53.0,0.0,4.0
40.0,84.0,33.0,81.0,100.0,42.0,81.0,0.0,0.0,13.0,46.0,57.0,94.0,100.0,11.0,90.0,8.0
44.0,87.0,25.0,100.0,22.0,68.0,68.0,85.0,91.0,59.0,100.0,18.0,53.0,0.0,0.0,3.0,9.0
100.0,99.0,65.0,100.0,33.0,77.0,11.0,51.0,0.0,22.0,21.0,0.0,52.0,19.0,11.0,20.0,6.0
71.0,100.0,40.0,85.0,0.0,63.0,19.0,42.0,88.0,45.0,100.0,52.0,80.0,26.0,69.0,0.0,4.0
76.0,100.0,23.0,90.0,41.0,60.0,92.0,76.0,100.0,79.0,93.0,42.0,56.0,13.0,0.0,0.0,9.0
0.0,70.0,8.0,100.0,56.0,91.0,69.0,50.0,38.0,15.0,10.0,10.0,58.0,0.0,100.0,15.0,2.0
0.0,100.0,58.0,94.0,73.0,68.0,54.0,34.0,34.0,0.0,19.0,1.0,40.0,21.0,100.0,19.0,7.0
43.0,80.0,46.0,100.0,83.0,79.0,61.0,39.0,20.0,12.0,0.0,14.0,51.0,16.0,100.0,0.0,2.0
95.0,100.0,64.0,81.0,36.0,49.0,27.0,12.0,75.0,0.0,100.0,27.0,51.0,41.0,0.0,28.0,6.0
100.0,75.0,41.0,68.0,0.0,79.0,44.0,100.0,89.0,91.0,91.0,61.0,85.0,30.0,86.0,0.0,9.0
26.0,73.0,0.0,48.0,18.0,7.0,67.0,0.0,100.0,30.0,87.0,73.0,48.0,100.0,13.0,75.0,0.0
6.0,98.0,50.0,100.0,76.0,67.0,64.0,24.0,67.0,0.0,100.0,25.0,52.0,46.0,0.0,58.0,7.0
0.0,66.0,3.0,93.0,52.0,100.0,100.0,91.0,84.0,65.0,45.0,46.0,27.0,21.0,65.0,0.0,3.0
0.0,38.0,32.0,51.0,64.0,75.0,93.0,100.0,100.0,97.0,91.0,64.0,83.0,32.0,75.0,0.0,1.0
8.0,92.0,52.0,100.0,91.0,88.0,76.0,61.0,92.0,37.0,100.0,14.0,51.0,3.0,0.0,0.0,3.0
54.0,77.0,30.0,37.0,0.0,0.0,13.0,25.0,55.0,54.0,100.0,80.0,89.0,100.0,37.0,86.0,8.0
34.0,100.0,0.0,51.0,18.0,87.0,12.0,97.0,36.0,44.0,16.0,0.0,34.0,8.0,100.0,14.0,1.0
0.0,93.0,52.0,100.0,94.0,87.0,80.0,63.0,53.0,42.0,23.0,20.0,42.0,3.0,100.0,0.0,2.0
0.0,81.0,34.0,100.0,68.0,83.0,56.0,52.0,24.0,29.0,16.0,20.0,64.0,17.0,100.0,0.0,2.0
0.0,85.0,42.0,97.0,30.0,75.0,23.0,21.0,72.0,0.0,100.0,47.0,87.0,100.0,36.0,99.0,0.0
14.0,77.0,53.0,100.0,79.0,77.0,43.0,46.0,83.0,36.0,100.0,9.0,50.0,0.0,0.0,1.0,3.0
9.0,96.0,13.0,59.0,76.0,45.0,60.0,0.0,3.0,12.0,0.0,63.0,24.0,100.0,100.0,100.0,5.0
90.0,100.0,50.0,82.0,0.0,45.0,70.0,46.0,100.0,65.0,83.0,91.0,77.0,43.0,75.0,0.0,4.0
100.0,100.0,54.0,83.0,20.0,55.0,0.0,24.0,34.0,0.0,92.0,12.0,79.0,38.0,16.0,46.0,6.0
0.0,91.0,34.0,100.0,62.0,78.0,58.0,38.0,46.0,0.0,31.0,34.0,57.0,55.0,100.0,59.0,7.0
80.0,70.0,95.0,100.0,7.0,89.0,0.0,57.0,82.0,76.0,100.0,56.0,82.0,20.0,11.0,0.0,9.0
49.0,94.0,1.0,98.0,44.0,81.0,59.0,100.0,92.0,64.0,100.0,20.0,55.0,0.0,0.0,8.0,9.0
8.0,79.0,47.0,100.0,47.0,86.0,39.0,48.0,45.0,12.0,100.0,8.0,44.0,5.0,0.0,0.0,1.0
0.0,100.0,3.0,100.0,52.0,99.0,100.0,100.0,73.0,86.0,50.0,57.0,32.0,27.0,34.0,0.0,7.0
43.0,84.0,76.0,100.0,100.0,78.0,62.0,55.0,83.0,43.0,99.0,14.0,53.0,0.0,0.0,7.0,3.0
0.0,83.0,26.0,100.0,53.0,84.0,42.0,50.0,16.0,24.0,27.0,5.0,66.0,0.0,100.0,7.0,2.0
0.0,92.0,33.0,100.0,95.0,80.0,83.0,40.0,56.0,0.0,35.0,9.0,20.0,36.0,100.0,43.0,7.0
32.0,95.0,1.0,65.0,0.0,25.0,35.0,0.0,79.0,13.0,100.0,49.0,81.0,85.0,37.0,100.0,0.0
13.0,78.0,38.0,100.0,41.0,68.0,24.0,36.0,0.0,10.0,33.0,3.0,68.0,0.0,100.0,3.0,2.0
62.0,73.0,23.0,69.0,0.0,90.0,68.0,100.0,100.0,78.0,77.0,50.0,43.0,24.0,2.0,0.0,9.0
16.0,95.0,46.0,100.0,100.0,95.0,72.0,63.0,39.0,32.0,6.0,0.0,0.0,32.0,56.0,35.0,7.0
0.0,97.0,38.0,100.0,89.0,75.0,59.0,37.0,25.0,0.0,8.0,12.0,29.0,41.0,100.0,39.0,7.0
36.0,100.0,5.0,66.0,0.0,22.0,40.0,0.0,85.0,19.0,100.0,59.0,65.0,89.0,15.0,94.0,0.0
32.0,63.0,52.0,100.0,86.0,69.0,70.0,24.0,24.0,0.0,0.0,4.0,53.0,2.0,100.0,1.0,2.0
85.0,92.0,52.0,100.0,56.0,76.0,83.0,85.0,100.0,44.0,88.0,6.0,42.0,0.0,0.0,10.0,9.0
47.0,87.0,75.0,100.0,80.0,73.0,85.0,54.0,100.0,31.0,74.0,8.0,38.0,0.0,0.0,5.0,3.0
53.0,98.0,88.0,100.0,100.0,80.0,78.0,60.0,58.0,40.0,57.0,17.0,35.0,0.0,0.0,3.0,3.0
0.0,27.0,16.0,50.0,49.0,74.0,82.0,98.0,100.0,100.0,78.0,67.0,56.0,35.0,44.0,0.0,1.0
100.0,100.0,58.0,81.0,24.0,56.0,0.0,28.0,11.0,0.0,64.0,3.0,62.0,25.0,7.0,25.0,6.0
61.0,83.0,19.0,100.0,3.0,62.0,15.0,21.0,0.0,0.0,0.0,40.0,47.0,62.0,100.0,79.0,8.0
7.0,54.0,43.0,76.0,76.0,100.0,100.0,99.0,78.0,74.0,57.0,49.0,28.0,24.0,0.0,0.0,1.0
59.0,100.0,28.0,71.0,26.0,20.0,0.0,0.0,28.0,40.0,72.0,67.0,100.0,99.0,49.0,99.0,8.0
48.0,86.0,64.0,100.0,94.0,80.0,58.0,54.0,100.0,52.0,87.0,19.0,43.0,0.0,0.0,7.0,3.0
53.0,100.0,0.0,75.0,7.0,43.0,100.0,52.0,50.0,76.0,16.0,91.0,14.0,44.0,28.0,0.0,4.0
26.0,89.0,0.0,74.0,1.0,30.0,35.0,0.0,80.0,10.0,100.0,50.0,86.0,92.0,46.0,100.0,0.0
88.0,95.0,100.0,100.0,49.0,73.0,12.0,42.0,19.0,10.0,97.0,0.0,85.0,18.0,0.0,17.0,6.0
93.0,100.0,46.0,78.0,13.0,51.0,0.0,21.0,38.0,0.0,100.0,8.0,78.0,28.0,15.0,22.0,6.0
0.0,62.0,22.0,89.0,69.0,100.0,86.0,77.0,59.0,50.0,28.0,26.0,47.0,4.0,100.0,0.0,2.0
100.0,100.0,48.0,80.0,17.0,54.0,0.0,26.0,25.0,0.0,96.0,4.0,84.0,23.0,19.0,12.0,6.0
21.0,86.0,55.0,100.0,87.0,79.0,62.0,49.0,83.0,38.0,100.0,12.0,52.0,0.0,0.0,4.0,3.0
40.0,100.0,0.0,58.0,93.0,90.0,6.0,92.0,11.0,52.0,9.0,0.0,100.0,34.0,0.0,38.0,8.0
85.0,100.0,38.0,76.0,0.0,42.0,82.0,41.0,100.0,61.0,78.0,95.0,75.0,47.0,71.0,0.0,4.0
100.0,100.0,60.0,85.0,72.0,61.0,96.0,91.0,95.0,59.0,79.0,24.0,43.0,1.0,0.0,0.0,9.0
51.0,100.0,0.0,69.0,16.0,52.0,84.0,58.0,100.0,74.0,61.0,83.0,40.0,41.0,16.0,0.0,4.0
51.0,100.0,35.0,74.0,10.0,49.0,0.0,22.0,54.0,12.0,100.0,32.0,90.0,25.0,69.0,0.0,4.0
4.0,100.0,59.0,90.0,66.0,56.0,56.0,22.0,39.0,0.0,0.0,30.0,16.0,49.0,100.0,47.0,7.0
0.0,66.0,46.0,79.0,100.0,100.0,97.0,91.0,71.0,68.0,46.0,46.0,26.0,23.0,23.0,0.0,1.0
22.0,100.0,20.0,75.0,0.0,40.0,0.0,25.0,67.0,30.0,100.0,39.0,84.0,36.0,79.0,0.0,4.0
100.0,81.0,65.0,97.0,24.0,100.0,7.0,64.0,41.0,57.0,65.0,25.0,31.0,0.0,0.0,5.0,5.0
48.0,84.0,38.0,41.0,20.0,0.0,0.0,14.0,37.0,51.0,89.0,81.0,100.0,100.0,36.0,84.0,8.0
100.0,100.0,55.0,82.0,22.0,55.0,0.0,27.0,11.0,0.0,95.0,11.0,85.0,35.0,9.0,21.0,6.0
100.0,100.0,55.0,99.0,20.0,93.0,23.0,53.0,67.0,54.0,80.0,20.0,43.0,0.0,0.0,3.0,5.0
28.0,90.0,97.0,100.0,100.0,68.0,61.0,33.0,18.0,0.0,0.0,8.0,7.0,29.0,82.0,31.0,7.0
0.0,75.0,38.0,100.0,90.0,90.0,90.0,48.0,76.0,6.0,55.0,0.0,48.0,43.0,100.0,55.0,7.0
3.0,61.0,69.0,34.0,69.0,0.0,0.0,13.0,45.0,46.0,100.0,78.0,71.0,100.0,29.0,71.0,8.0
33.0,57.0,50.0,75.0,97.0,98.0,100.0,100.0,70.0,75.0,40.0,50.0,13.0,25.0,0.0,0.0,1.0
0.0,80.0,34.0,100.0,60.0,80.0,34.0,53.0,1.0,29.0,0.0,4.0,49.0,0.0,100.0,1.0,2.0
0.0,75.0,8.0,100.0,52.0,99.0,96.0,98.0,100.0,81.0,83.0,54.0,68.0,27.0,58.0,0.0,7.0
38.0,92.0,11.0,62.0,0.0,27.0,27.0,0.0,75.0,6.0,100.0,36.0,88.0,71.0,59.0,100.0,0.0
12.0,92.0,1.0,58.0,62.0,38.0,50.0,0.0,0.0,15.0,2.0,59.0,30.0,96.0,100.0,100.0,5.0
73.0,97.0,35.0,54.0,100.0,84.0,44.0,100.0,75.0,71.0,92.0,60.0,62.0,0.0,0.0,9.0,9.0
27.0,94.0,0.0,70.0,59.0,55.0,52.0,8.0,0.0,0.0,8.0,53.0,37.0,94.0,100.0,100.0,5.0
61.0,100.0,22.0,71.0,9.0,34.0,33.0,0.0,88.0,4.0,100.0,37.0,50.0,50.0,0.0,30.0,6.0
0.0,90.0,36.0,100.0,64.0,89.0,53.0,64.0,67.0,41.0,100.0,25.0,88.0,7.0,48.0,0.0,3.0
78.0,100.0,47.0,78.0,19.0,49.0,8.0,18.0,48.0,0.0,100.0,15.0,62.0,35.0,0.0,34.0,6.0
46.0,78.0,49.0,100.0,100.0,93.0,78.0,65.0,86.0,39.0,87.0,10.0,36.0,0.0,0.0,19.0,3.0
11.0,69.0,42.0,100.0,73.0,71.0,56.0,29.0,19.0,0.0,0.0,11.0,50.0,13.0,100.0,7.0,2.0
68.0,100.0,29.0,90.0,0.0,59.0,1.0,17.0,38.0,0.0,77.0,13.0,100.0,48.0,78.0,82.0,0.0
13.0,100.0,0.0,82.0,0.0,60.0,27.0,42.0,82.0,42.0,80.0,41.0,80.0,19.0,100.0,0.0,4.0
47.0,90.0,75.0,100.0,75.0,72.0,55.0,45.0,26.0,21.0,0.0,0.0,49.0,5.0,100.0,4.0,2.0
100.0,91.0,44.0,100.0,0.0,76.0,10.0,37.0,30.0,0.0,3.0,25.0,25.0,61.0,72.0,86.0,8.0
20.0,91.0,61.0,100.0,71.0,78.0,59.0,51.0,100.0,34.0,86.0,11.0,37.0,0.0,0.0,1.0,3.0
41.0,80.0,61.0,100.0,83.0,78.0,65.0,58.0,100.0,44.0,84.0,17.0,45.0,0.0,0.0,0.0,3.0
46.0,93.0,9.0,63.0,0.0,15.0,45.0,0.0,90.0,24.0,100.0,70.0,60.0,100.0,19.0,83.0,0.0
6.0,90.0,0.0,52.0,38.0,29.0,8.0,0.0,2.0,34.0,13.0,78.0,52.0,96.0,100.0,100.0,5.0
57.0,100.0,0.0,75.0,62.0,40.0,62.0,0.0,2.0,15.0,56.0,53.0,100.0,93.0,23.0,95.0,8.0
61.0,100.0,96.0,98.0,83.0,49.0,46.0,14.0,0.0,0.0,6.0,29.0,54.0,27.0,100.0,8.0,2.0
14.0,79.0,0.0,46.0,18.0,7.0,58.0,0.0,92.0,25.0,100.0,69.0,71.0,100.0,32.0,96.0,0.0
4.0,83.0,0.0,52.0,21.0,100.0,27.0,67.0,54.0,20.0,2.0,0.0,35.0,4.0,100.0,7.0,1.0
32.0,84.0,66.0,100.0,100.0,80.0,64.0,40.0,30.0,0.0,68.0,11.0,36.0,52.0,0.0,91.0,8.0
67.0,92.0,32.0,87.0,0.0,44.0,72.0,50.0,100.0,62.0,63.0,100.0,62.0,48.0,59.0,0.0,4.0
89.0,100.0,35.0,79.0,11.0,52.0,0.0,25.0,19.0,0.0,97.0,1.0,100.0,23.0,22.0,21.0,6.0
0.0,54.0,47.0,68.0,83.0,90.0,100.0,100.0,93.0,74.0,86.0,48.0,76.0,23.0,79.0,0.0,1.0
42.0,100.0,41.0,78.0,18.0,51.0,0.0,23.0,60.0,24.0,94.0,41.0,89.0,27.0,100.0,0.0,4.0
55.0,95.0,100.0,100.0,54.0,91.0,28.0,55.0,54.0,53.0,76.0,30.0,43.0,0.0,0.0,1.0,5.0
11.0,72.0,28.0,100.0,66.0,78.0,56.0,38.0,19.0,10.0,0.0,6.0,50.0,5.0,100.0,0.0,2.0
30.0,100.0,33.0,81.0,4.0,54.0,0.0,29.0,70.0,27.0,100.0,49.0,94.0,29.0,98.0,0.0,4.0
0.0,46.0,37.0,60.0,69.0,80.0,100.0,100.0,94.0,78.0,88.0,51.0,85.0,24.0,87.0,0.0,1.0
30.0,97.0,12.0,71.0,0.0,28.0,33.0,0.0,84.0,16.0,100.0,57.0,74.0,94.0,24.0,100.0,0.0
0.0,49.0,27.0,64.0,65.0,84.0,100.0,100.0,83.0,75.0,62.0,50.0,46.0,25.0,33.0,0.0,1.0
0.0,90.0,22.0,100.0,93.0,85.0,76.0,42.0,53.0,0.0,32.0,1.0,17.0,34.0,100.0,39.0,7.0
43.0,92.0,100.0,100.0,85.0,97.0,19.0,90.0,55.0,66.0,90.0,37.0,64.0,8.0,0.0,0.0,5.0
90.0,71.0,87.0,100.0,5.0,86.0,0.0,54.0,85.0,65.0,100.0,72.0,96.0,34.0,96.0,0.0,9.0
77.0,82.0,55.0,100.0,45.0,76.0,91.0,81.0,100.0,47.0,90.0,14.0,46.0,0.0,0.0,10.0,9.0
