f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
76,77,76,71,94,0,2,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,78,76,71,94,6,3,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
20,77,124,76,94,4,3,0,0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,0,0,N
48,100,79,77,95,0,0,0,0,0,27,34,0,0,0,0,0,0,2,1,0,2,3,0,0,0,N
77,77,76,71,94,0,0,45,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,77,76,94,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,P
64,79,77,71,94,0,1,8,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,P
69,81,79,71,94,0,0,0,1,44,20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,P
67,77,76,72,94,1,48,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P
23,117,76,71,94,0,2,2,2,2,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,N
68,79,82,76,94,0,0,0,0,50,12,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,P
65,81,84,71,94,0,1,2,2,39,15,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,P
64,108,76,71,94,0,0,1,11,10,2,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,N
89,79,77,71,94,0,0,0,32,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,P
130,77,76,72,94,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N
59,84,80,73,94,0,23,23,0,2,1,0,0,2,6,0,0,0,0,2,1,0,0,0,0,0,P
50,126,76,71,94,0,0,0,0,0,44,2,25,20,0,0,0,0,0,0,0,0,0,0,0,0,N
72,80,76,71,94,0,0,9,3,40,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,120,76,71,94,0,0,0,0,2,52,52,5,1,0,0,0,0,0,0,0,0,0,0,0,0,N
49,99,76,73,101,0,0,0,0,0,32,29,0,0,0,0,0,0,0,0,0,0,0,0,4,1,N
64,93,76,71,94,0,0,2,1,15,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,76,97,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,P
56,77,114,87,94,14,32,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,N
98,93,76,72,95,0,0,0,18,28,54,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P
74,77,76,81,150,2,0,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,N
66,77,76,71,94,46,0,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,78,78,71,94,0,50,13,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,P
75,83,77,71,94,0,0,50,12,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,P
42,94,160,77,94,0,1,1,0,0,21,24,0,0,0,0,0,54,17,0,0,0,0,0,0,0,N
81,94,78,71,94,2,1,0,0,39,39,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,P
84,93,76,71,94,0,1,0,46,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,76,71,94,0,0,0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,90,154,94,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,43,24,0,0,0,0,N
71,77,76,75,100,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,P
80,77,76,71,94,0,0,6,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
46,100,76,71,94,0,2,1,3,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,78,77,71,94,0,0,0,14,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,P
59,77,97,74,94,0,9,39,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,P
70,78,82,71,94,0,2,2,12,43,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,P
52,89,76,79,95,0,5,5,0,0,40,5,0,0,0,0,0,0,0,0,0,4,2,0,0,0,P
40,94,166,77,94,0,0,0,0,0,21,25,0,0,0,0,0,68,3,0,4,0,0,0,0,0,N
92,77,76,71,94,41,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
38,104,76,71,94,0,2,1,0,0,6,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,79,76,71,94,0,0,65,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
69,78,76,71,94,5,3,0,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,117,76,72,106,2,1,0,0,36,11,76,0,0,0,0,0,0,0,0,0,0,0,0,3,4,N
32,77,140,79,94,0,0,0,6,14,0,0,0,0,0,0,0,38,15,4,0,0,0,0,0,0,N
56,78,81,71,94,0,42,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,P
96,80,76,71,94,44,19,0,10,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,150,76,71,94,0,0,0,0,0,40,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,77,76,76,95,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,P
72,77,76,73,99,0,0,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,P
71,112,99,71,94,0,0,0,25,37,0,0,0,0,37,15,1,0,0,0,0,0,0,0,0,0,N
75,82,76,71,94,3,21,34,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
52,86,76,71,94,0,0,3,3,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,77,77,72,94,17,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
22,80,96,71,94,1,4,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,P
115,77,76,71,94,37,25,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
37,100,77,71,94,0,0,0,0,2,2,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,N
75,79,77,71,94,62,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
110,84,79,71,94,0,2,23,23,35,26,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,N
98,77,76,71,94,0,7,2,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,77,98,105,94,0,0,0,6,56,0,0,0,0,0,1,0,0,0,28,12,0,0,0,0,0,N
130,77,76,71,94,6,56,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
19,156,96,71,94,0,0,0,0,0,0,0,26,19,53,5,0,0,0,0,0,0,0,0,0,0,N
74,77,77,127,97,0,0,58,7,0,0,0,0,0,0,0,0,0,0,0,1,33,6,0,0,0,N
62,77,76,71,94,0,28,18,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
102,77,76,71,94,48,25,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
98,93,76,71,94,0,0,0,6,56,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,80,76,71,94,0,0,31,31,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
18,77,116,88,94,0,2,2,0,0,0,0,0,0,0,0,2,0,36,5,0,0,0,0,0,0,N
143,77,76,71,94,9,42,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
79,79,76,71,94,1,5,31,31,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,0,0,4,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
60,78,76,71,95,0,0,0,3,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P
57,103,76,71,94,5,4,0,0,2,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
70,84,76,71,94,0,0,0,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,95,76,71,94,0,0,0,22,2,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,90,76,109,117,0,0,2,19,0,37,9,0,0,0,0,0,0,0,0,0,0,28,10,0,0,N
123,85,76,71,94,0,37,25,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,116,76,71,94,0,0,2,1,67,12,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,N
71,77,101,79,94,0,0,12,50,0,0,0,0,0,0,0,0,12,6,4,2,0,1,0,0,0,P
59,77,76,75,96,28,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,P
102,97,76,71,94,0,50,12,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,77,76,81,95,0,0,0,56,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,P
103,177,76,71,94,0,0,0,0,73,6,14,50,56,0,0,0,0,0,0,0,0,0,0,0,0,N
134,102,76,71,94,0,0,19,44,42,7,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,133,131,71,94,28,18,0,0,0,0,0,0,6,37,36,22,0,0,0,0,0,0,0,0,0,N
56,77,98,145,94,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0,0,N
37,80,76,73,95,0,0,0,0,21,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,P
129,77,76,71,95,0,0,12,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N
113,96,76,71,94,2,1,0,31,47,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
92,95,76,71,94,0,1,1,1,25,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,20,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,37,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,146,81,71,94,0,0,37,25,0,0,0,0,59,16,0,0,0,0,0,0,0,0,0,0,0,N
74,102,76,72,94,42,5,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,1,0,0,0,P
92,156,86,71,94,0,0,41,5,4,41,6,1,44,31,0,0,0,0,0,0,0,0,0,0,0,N
54,109,76,127,96,0,0,0,0,0,21,56,0,0,0,0,0,0,0,0,0,34,4,0,0,0,N
59,154,90,77,94,0,0,0,0,11,50,0,0,36,39,0,0,0,0,0,4,1,0,0,0,0,N
129,126,76,71,94,0,0,24,25,31,14,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,63,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,119,76,71,94,0,0,0,0,38,24,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,N
115,77,76,71,94,0,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
66,77,82,72,94,22,32,0,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,P
57,126,90,71,94,0,0,23,23,0,0,0,2,16,44,0,0,0,0,0,0,0,0,0,0,0,N
88,88,135,71,94,63,16,0,0,0,0,0,2,0,0,0,40,17,0,0,0,0,0,0,0,0,N
75,79,76,71,94,0,0,0,43,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,90,76,71,94,0,0,0,3,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
69,78,76,71,94,0,46,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,78,77,71,94,0,0,0,32,14,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P
103,121,76,71,94,0,37,25,0,2,1,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,N
123,77,76,71,94,57,51,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
54,110,76,71,94,0,2,1,5,18,6,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,N
47,87,101,76,94,0,0,0,0,7,38,0,0,0,1,0,1,18,0,0,4,0,0,0,0,0,P
39,138,94,72,94,0,0,0,0,0,19,26,0,3,56,0,0,0,0,0,1,0,0,0,0,0,N
53,95,76,74,95,0,0,0,0,0,48,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,P
76,83,76,71,94,0,0,0,31,31,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,79,76,71,94,31,33,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,P
146,87,87,71,94,1,25,61,55,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,N
36,99,79,126,94,0,2,0,0,0,0,45,0,0,0,0,0,0,0,0,7,32,0,0,0,0,N
70,77,76,71,94,1,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
68,77,76,71,94,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
81,96,76,71,94,1,2,0,5,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,79,77,96,94,0,0,10,37,0,3,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,P
30,111,76,71,94,0,3,0,0,6,1,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,N
81,77,76,71,94,3,7,1,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,76,71,94,0,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,71,94,0,0,19,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,94,76,71,94,0,5,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,72,97,1,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,P
87,100,76,71,94,0,23,23,3,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,81,76,71,94,2,1,0,0,46,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,120,98,71,94,0,3,9,37,3,2,5,0,0,50,9,0,0,0,0,0,0,0,0,0,0,N
90,77,76,71,94,0,0,0,65,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,117,86,94,18,28,0,0,0,0,0,0,0,0,0,0,5,37,0,1,0,0,0,0,0,N
49,147,83,71,94,0,2,0,9,0,18,27,0,37,22,0,0,0,0,0,0,0,0,0,0,0,N
61,88,89,72,94,0,0,0,0,44,10,0,0,0,0,18,1,0,0,0,0,0,1,0,0,0,P
78,77,76,71,94,1,33,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,19,44,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
129,77,76,71,94,0,0,37,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
37,77,76,73,95,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,P
100,77,76,71,94,0,0,41,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
20,77,76,72,160,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,N
78,77,76,71,94,3,44,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
113,84,77,72,94,46,0,0,0,37,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N
30,113,76,71,94,0,0,0,2,9,1,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,82,71,94,0,0,0,9,39,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,P
71,112,81,71,94,0,0,0,2,19,42,20,0,4,16,0,0,0,0,0,0,0,0,0,0,0,N
72,79,76,73,99,2,1,0,0,53,9,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,P
61,77,76,71,94,0,0,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,76,71,94,2,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,80,76,71,94,0,3,2,0,70,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
93,87,76,71,94,0,0,9,39,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
96,123,79,94,94,0,0,46,0,25,20,0,9,35,0,0,0,0,0,0,9,9,0,0,0,0,N
90,92,76,71,94,0,0,0,41,9,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,90,81,71,94,0,0,0,2,27,36,0,0,1,5,0,0,1,1,0,0,0,0,0,0,0,P
18,79,96,115,94,0,0,0,2,1,0,5,0,0,0,0,0,5,1,0,40,0,0,0,0,0,N
95,77,76,71,94,0,0,0,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,80,125,71,94,0,1,2,50,12,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,N
72,79,77,75,103,0,0,0,62,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,2,3,P
104,131,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,N
56,89,76,71,94,2,3,0,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,108,109,71,94,3,3,56,6,0,0,0,0,0,11,47,0,0,0,0,0,0,0,0,0,0,N
60,79,76,71,95,0,14,32,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
161,77,76,71,94,0,0,47,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
112,95,76,71,94,37,25,0,0,0,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,91,76,71,94,0,0,4,5,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
66,77,78,71,94,0,0,54,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
98,114,76,71,94,3,2,2,0,0,91,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
113,79,76,71,94,0,0,1,50,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
80,111,76,71,94,0,62,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,P
72,83,108,94,94,12,11,0,0,18,27,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,N
81,77,76,71,94,0,6,56,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,77,76,73,96,0,0,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,P
59,88,87,71,94,0,0,32,16,0,0,0,0,0,8,12,1,0,0,0,0,0,0,0,0,0,P
81,77,76,71,94,0,0,4,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
22,111,76,72,160,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,3,32,N
90,88,133,71,94,63,17,1,0,0,0,0,0,0,0,0,48,9,0,0,0,0,0,0,0,0,N
109,77,76,71,94,0,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
62,100,76,71,94,2,2,1,0,0,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,77,76,98,130,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,N
90,101,77,73,94,0,14,32,0,0,23,38,0,0,0,0,0,0,0,1,2,0,0,0,0,0,P
117,77,76,71,94,44,23,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,77,77,77,94,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,P
41,77,76,71,94,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
90,77,117,125,94,1,25,55,0,0,0,0,0,0,0,0,0,0,0,60,9,0,0,0,0,0,N
120,77,76,71,94,14,33,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,19,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
54,99,76,71,94,0,0,0,3,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,1,2,12,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,77,76,71,94,0,0,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,0,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
68,84,76,71,94,0,0,0,3,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,77,76,71,94,0,0,15,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
148,77,76,76,101,16,63,2,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,N
131,109,76,71,95,0,0,0,1,78,28,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
111,82,76,71,94,2,63,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
193,81,78,71,94,0,35,37,31,79,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,N
82,85,76,74,97,0,1,1,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,P
98,108,76,71,94,0,0,0,0,26,67,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,78,81,71,94,0,44,19,2,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,P
70,106,76,71,94,0,0,0,0,0,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
67,77,76,71,94,0,9,38,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
93,101,76,71,94,1,1,46,0,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
13,110,110,74,94,0,0,0,0,0,0,0,0,0,20,38,0,0,1,4,0,0,0,0,0,0,N
40,112,76,72,106,0,17,4,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,2,5,N
72,82,104,71,94,0,1,0,25,37,0,0,0,0,0,4,14,10,0,0,0,0,0,0,0,0,N
121,77,77,78,94,42,11,56,0,5,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,N
117,77,76,71,94,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
131,77,76,71,94,0,106,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
135,77,76,71,94,0,2,57,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
200,78,76,71,94,0,27,146,31,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
60,82,96,117,94,0,0,44,5,0,0,0,6,1,0,0,0,0,0,15,32,0,0,0,0,0,N
67,77,76,71,94,0,0,23,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
18,85,128,74,98,0,0,0,3,1,0,0,0,0,0,0,33,17,0,0,0,0,0,2,1,0,N
75,119,76,71,94,37,25,1,2,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,76,71,94,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,78,71,94,0,14,35,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
78,77,77,71,94,46,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
53,121,98,71,94,0,0,0,0,31,14,0,0,0,47,11,0,0,0,0,0,0,0,0,0,0,N
73,98,76,71,94,19,2,1,2,0,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
174,77,76,71,94,0,0,5,98,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,1,2,0,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
101,77,76,71,94,1,42,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,6,15,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
27,88,76,71,94,0,1,0,1,4,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,P
143,82,76,71,94,0,0,63,19,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,89,76,71,94,5,42,0,2,5,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
29,109,99,110,94,0,0,0,0,0,0,20,26,0,0,5,3,0,0,13,27,0,0,0,0,0,N
94,83,76,71,94,0,18,28,0,20,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,130,76,71,94,0,0,0,0,0,3,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,N
25,113,77,71,94,1,2,0,0,0,0,0,39,6,2,0,0,0,0,0,0,0,0,0,0,0,N
43,93,76,71,94,0,0,0,0,0,35,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,P
80,78,77,71,95,31,31,3,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,P
71,108,92,73,94,0,0,0,12,50,0,0,0,0,39,4,0,0,0,1,2,0,0,0,0,0,P
86,93,76,71,94,5,42,2,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
137,82,76,71,94,0,3,65,16,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,119,77,71,94,0,32,14,3,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,P
91,89,76,71,94,23,23,2,3,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
99,93,76,71,94,0,28,18,0,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
58,84,80,71,94,28,18,0,0,0,0,0,6,1,2,2,1,0,0,0,0,0,0,0,0,0,P
105,110,76,71,94,0,0,0,8,46,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
33,82,122,90,140,6,15,0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,15,22,0,N
77,77,76,71,94,0,31,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
19,116,99,73,102,0,0,3,3,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,5,1,N
57,80,76,71,94,0,23,23,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,85,87,94,0,0,0,8,57,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,P
15,119,118,71,94,0,0,0,0,0,2,0,0,0,19,56,0,0,0,0,0,0,0,0,0,0,N
59,77,76,71,94,5,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
48,87,76,107,120,0,0,0,0,5,42,1,0,0,0,0,0,0,0,0,0,0,22,16,0,0,N
59,77,77,74,94,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,P
71,77,80,74,94,0,0,62,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,P
86,86,76,71,94,3,0,0,0,58,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
