V1,V2,V3,V4,target
14.0,3.0,750.0,28.0,1.0
20.0,14.0,3500.0,69.0,2.0
4.0,2.0,500.0,46.0,1.0
11.0,2.0,500.0,25.0,1.0
11.0,3.0,750.0,37.0,1.0
16.0,4.0,1000.0,33.0,1.0
21.0,7.0,1750.0,38.0,1.0
13.0,7.0,1750.0,76.0,1.0
16.0,6.0,1500.0,50.0,1.0
14.0,3.0,750.0,33.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
17.0,7.0,1750.0,58.0,2.0
14.0,3.0,750.0,35.0,1.0
14.0,3.0,750.0,35.0,1.0
16.0,7.0,1750.0,64.0,1.0
21.0,2.0,500.0,21.0,1.0
16.0,3.0,750.0,35.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
14.0,2.0,500.0,29.0,1.0
11.0,4.0,1000.0,74.0,1.0
11.0,2.0,500.0,38.0,2.0
21.0,6.0,1500.0,48.0,1.0
23.0,2.0,500.0,23.0,1.0
23.0,6.0,1500.0,45.0,1.0
14.0,2.0,500.0,35.0,2.0
16.0,6.0,1500.0,81.0,1.0
16.0,4.0,1000.0,58.0,1.0
16.0,5.0,1250.0,71.0,1.0
21.0,2.0,500.0,26.0,1.0
21.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,35.0,1.0
23.0,8.0,2000.0,69.0,1.0
21.0,3.0,750.0,38.0,1.0
23.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,40.0,1.0
23.0,2.0,500.0,28.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
25.0,6.0,1500.0,50.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
23.0,3.0,750.0,39.0,1.0
21.0,2.0,500.0,33.0,1.0
14.0,3.0,750.0,79.0,1.0
23.0,1.0,250.0,23.0,2.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,4.0,1000.0,52.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,7.0,1750.0,88.0,1.0
16.0,3.0,750.0,86.0,1.0
23.0,2.0,500.0,38.0,1.0
21.0,2.0,500.0,52.0,1.0
23.0,3.0,750.0,62.0,1.0
39.0,1.0,250.0,39.0,1.0
72.0,1.0,250.0,72.0,1.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
4.0,5.473955451926297,1368.4888629815746,58.35947008643216,1.4739554519262983
2.973170719978273,8.743292679994568,2185.823169998642,49.33719516007061,1.0
8.335659436043516,1.5279716196702928,381.99290491757324,16.25523373109791,1.0
2.109569844228571,4.780860311542858,1195.2150778857144,15.342580934628574,1.0
2.0,3.6476502262502475,911.9125565625618,13.062076244376362,1.4119125565625619
11.802856730672511,8.071879959575256,2017.969989893814,32.42917327943367,1.5893233299646048
1.5824920395148285,6.757571644366543,1689.3929110916358,23.93265124921826,1.5824920395148285
4.0,1.8878621606702621,471.96554016756556,7.773414182848613,1.1109827700837829
10.88153495061146,2.067694313936309,516.9235784840772,25.169235784840772,1.0
2.0,8.056411261037699,2014.1028152594245,34.22564504415079,1.6320514076297123
10.009201978929754,6.004600989464877,1501.1502473662194,32.03220692625414,1.3325665017558537
4.0,5.259601433504852,1314.9003583762133,32.79043727485089,1.2328286738217753
15.029114379614818,1.485442810192591,371.36070254814774,18.427214050962952,1.485442810192591
15.807592697026376,4.983966058085532,1245.991514521383,26.98396605808553,1.0160339419144686
11.911789287993743,2.1647157151974974,541.1789287993743,14.823578575987487,1.5823578575987485
12.06296201220967,1.774815195116132,443.703798779033,22.522967146277452,1.0
12.407646954328705,2.530784348557099,632.6960871392747,14.0,1.0
16.770560604049706,4.208411255985798,1052.1028139964494,32.74953246408521,1.604205627992899
13.44057763196965,4.627051754646432,1156.7629386616081,33.08404342378754,2.0
9.197824378111527,1.0,250.0,9.197824378111527,1.0
3.9482490773834997,5.181128229157751,1295.2820572894377,59.03501845233001,1.0
3.459221042563553,5.540778957436446,1385.1947393591117,27.429094595889744,1.4592210425635532
6.931063261768962,12.03432927056554,3008.582317641385,51.06838034403112,1.0
13.530753981331802,2.681897761411495,670.4744403528737,30.910364182583915,1.0
2.4233046765336805,3.0,750.0,18.180706663878297,1.7883476617331597
10.191171950790974,4.904414024604513,1226.1035061511284,36.71324207381354,1.3808828049209025
10.939241667455978,1.2430333301760896,310.75833254402244,12.032891653248381,1.0
19.20868258732687,1.7981720868785538,449.54302171963843,27.589489499551682,1.0
9.636695508479324,4.726608983041353,1181.6522457603382,39.21731826871563,1.1947577845029538
13.645703535338946,3.240037626313696,810.009406578424,16.480075252627394,1.0
4.0,5.884495843660828,1471.1239609152071,17.02532224976221,1.5427217604067587
2.0,1.1281775590139225,282.04438975348063,3.0254204721113798,1.0
4.08214154396325,2.5373018791192776,634.3254697798194,19.45516033515603,1.0
2.80010876469199,4.400054382345995,1100.0135955864987,48.39706335331627,1.400054382345995
3.1044485395260484,7.104448539526048,1776.112134881512,28.0,1.0
13.662013689096653,6.0,1500.0,31.660019555852358,1.4446660148049213
8.25722014150657,2.17547708221147,543.8692705528674,23.538422210255682,1.3918256940704898
7.7445527007888115,7.534936100112687,1883.7340250281718,49.86025559954925,1.0
15.016561696067942,2.0,500.0,37.45997590116914,1.0
14.812545976813546,4.017817734159817,1004.4544335399545,26.597997537878996,1.0
6.334978960759207,4.0,1000.0,10.070945297973939,1.0
12.793203176322677,1.0,250.0,12.793203176322677,1.0
13.383350788459124,2.506139432186362,626.5348580465904,47.29469274494537,1.0
9.789369996278303,2.1345144448579663,533.6286112144916,25.169947790596957,1.0
10.677460514966244,3.774179828344585,943.5449570861465,24.427354184636783,1.0
11.637603651638557,8.234875618033731,2058.718904508433,36.08718904508433,1.0
4.0,1.403388327707993,350.84708192699827,6.985073625039149,1.0
12.540603975792235,7.270301987896118,1817.5754969740294,44.24872477095068,1.0
20.760962403133465,11.574375936727922,2893.59398418198,77.69990975474535,1.0
7.465198069200311,5.514915113199867,1378.7287782999667,65.92045272960071,1.0
11.193956876309905,4.242741381441062,1060.6853453602657,60.747974175218594,1.0
5.950360902885729,16.838672934378618,4209.668233594653,69.32987218895732,1.0
5.522899339868887,1.4351140971053962,358.778524276349,8.786255068159358,1.0
3.055975068768152,1.472012465615924,368.003116403981,7.304087259311467,1.527987534384076
8.883830033831947,8.818681023682363,2204.6702559205905,48.66012689512097,1.0
3.4344495076763626,4.717224753838181,1179.3061884595454,37.26220196929455,1.7172247538381813
11.0,3.0,750.0,72.2198607531481,1.0
7.641459183917539,8.205605102309294,2051.4012755773233,39.386566327628934,1.0
34.471089671649864,3.010477339018758,752.6193347546894,42.51299902772489,1.0
9.793907008841721,7.950575258504357,1987.6438146260891,51.49735855986786,1.6950575258504357
3.896692138135621,4.0,1000.0,28.22312711242956,1.0
3.4679493742937693,5.532050625706231,1383.0126564265577,33.53205062570623,2.0
11.194687379637779,2.4867184490944485,621.6796122736122,41.69906021311781,1.9026563101811103
10.070068344964648,6.535034172482324,1633.7585431205812,55.722961328511374,1.767517086241162
3.428557576128214,4.571490907423035,1142.8727268557589,41.0,1.285721211935893
17.97937817729216,11.03436970451307,2758.5924261282676,83.98625211819478,1.0
11.826105375967298,3.6149173576955995,903.7293394238998,23.670857449054097,2.0
2.8521930205295893,14.608552346028079,3652.1380865070196,49.443420938411236,1.5739034897352053
8.374551036443364,3.696449950645554,924.1124876613885,24.51775024677223,1.0
10.646268186910596,7.764178791273731,1941.0446978184327,50.34925153891612,2.0
3.6663879540721545,4.5004180688917685,1125.104517222942,36.001672275567074,2.0
5.4442874127273235,35.5675903199042,8891.89757997605,74.21691148277495,1.8187217151196147
22.173548950474526,2.652902099050946,663.2255247627365,25.479353148576422,1.0393548118821654
11.206639671384902,8.603319835692451,2150.8299589231124,59.80165991784622,1.0
14.0,2.0,500.0,35.0,1.2207273131900656
2.5345572588306586,4.0,1000.0,26.0,1.2672786294153293
16.131724244416887,6.0,1500.0,40.21075879106702,1.0
17.915545104699557,5.0,1250.0,28.64189580402819,1.0
6.133784240833503,2.0,500.0,48.5605410890002,1.0
3.671617738987999,2.0,500.0,9.164191130506,1.0
11.0,5.0,1250.0,37.102827222567846,1.0
4.0,1.0,250.0,4.0,1.0
4.0,2.0,500.0,4.0,1.0
9.0,1.0,250.0,9.0,1.0
11.04876729615768,3.0,750.0,14.97561635192116,1.02438364807884
2.856260590754142,11.0,2750.0,83.7186970462293,1.0
4.171107426737482,24.331557029305007,6082.889257326252,78.5026644560425,1.1657785146525037
11.857849332721846,2.0,500.0,37.14215066727815,1.7140502224260514
2.0,1.0,250.0,2.0,1.0
11.0,2.0,500.0,11.395025025618118,1.0
4.0,1.0,250.0,4.0,2.0
4.0,1.0,250.0,4.0,2.0
19.99908192619162,5.0,1250.0,60.0,1.0
2.700461137243005,6.0,1500.0,22.3502305686215,1.3502305686215026
21.13750006223182,2.0,500.0,26.13750006223182,1.0
14.0,1.0,250.0,14.0,1.0
2.967013695186303,15.0,3750.0,65.5886653563775,1.0
16.0,1.0,250.0,16.0,1.0
21.0,1.0,250.0,21.0,1.0
2.661934171536317,6.0,1500.0,16.0,2.0
2.0,1.0,250.0,2.0,1.0
1.7290282024471373,12.0,3000.0,43.748338429365646,1.7290282024471373
14.0,2.0,500.0,14.0,1.0
21.0,1.0,250.0,21.0,1.0
11.912724483789601,3.0,750.0,15.456362241894801,1.0
10.995852193530556,34.84101373513962,8710.253433784905,98.0,1.631797252972076
16.88750149445949,7.0,1750.0,58.67499103324307,1.8875014944594888
21.0,2.0,500.0,23.979615986665387,1.0
12.706287286542006,4.0,1000.0,29.13752485769467,1.0
10.320414972818606,9.0,2250.0,59.160207486409305,1.0
2.6950410875548743,9.0,2250.0,36.69504108755488,1.3475205437774371
15.512068256415528,3.0,750.0,19.0,1.2439658717922355
21.469219569088352,2.0,500.0,40.29617064636747,1.0
15.409743527416351,2.0,500.0,64.86175195496436,1.0
2.911583667853017,11.0,2750.0,26.911583667853016,1.0
3.390340327233054,7.0,1750.0,27.609659672766945,1.4634467757443512
72.25623733999575,1.0,250.0,72.25623733999575,1.0
2.0,3.0,750.0,15.754987750081005,1.8774938750405026
4.0,1.0,250.0,4.0,1.0
11.0,9.0,2250.0,34.597714748724655,1.0
11.386012147719821,6.0,1500.0,28.772024295439643,1.0
2.0,4.0,1000.0,16.0,1.6161804287663075
1.2965473721997047,7.0,1750.0,57.296547372199704,1.2965473721997047
2.0,2.0,500.0,11.0,1.0156115839991942
4.291350543205758,12.0,3000.0,87.8057663045295,1.0
3.2598132840822323,6.0,1500.0,41.0,2.0
31.994794186943267,3.0,750.0,63.49913236449054,1.0
2.0,6.0,1500.0,26.188982162873288,1.9055089185633562
4.0,5.0,1250.0,34.24524163719386,1.245241637193856
2.12564552094687,3.0,750.0,18.811531718579694,1.0
4.0,6.0,1500.0,39.07101154246612,1.0355057712330584
2.0,6.0,1500.0,16.0,2.0
2.297864254319208,25.080854298272317,6270.213574568079,77.37871855259152,1.5404271491361583
9.282547809541981,6.0,1500.0,25.263949061232278,1.2453503129225743
19.257328015162415,6.0,1500.0,48.69706879393503,1.0
9.379968773403029,2.0,500.0,26.0,1.0
8.731725492074597,14.0,3500.0,84.98225668397966,1.0
4.0,7.0,1750.0,58.89039506419614,1.0
5.162134172578075,22.41893291371096,5604.733228427741,40.567987411328865,1.5810670862890377
3.2232545664399903,4.0,1000.0,34.388372716780005,1.6116272832199952
3.023983480374793,10.0,2500.0,33.08394218131178,1.9940041299063016
4.0,2.0,500.0,4.0,1.0
21.0,1.0,250.0,21.0,1.0
7.884080585138199,3.0,750.0,34.637668237063885,1.1594170592659716
14.0,2.0,500.0,35.0,1.4883567455885558
3.310040810345384,2.0,500.0,44.27510202586346,1.0
11.295402256005945,3.0,750.0,76.68927193068053,1.0
16.0,1.0,250.0,16.0,1.0
12.981033324854128,4.0,1000.0,26.339655558381956,1.0
5.10192863210888,10.0,2500.0,29.10192863210888,1.8425816239844457
