Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
DL,182.0,SEA,JFK,2.0,805.0,325.0,0.0
WN,1511.0,SAN,TUS,6.0,1070.0,70.0,1.0
9E,4013.0,CVG,MKE,4.0,980.0,86.0,0.0
US,1226.0,EWR,CLT,4.0,495.0,125.0,0.0
FL,64.0,ATL,IAD,6.0,720.0,98.0,0.0
XE,2339.0,CLE,GRB,7.0,910.0,83.0,1.0
WN,48.0,DAL,LIT,3.0,1160.0,60.0,1.0
B6,1254.0,IAD,BOS,6.0,980.0,90.0,0.0
XE,2619.0,XNA,IAH,5.0,1067.0,95.0,0.0
DL,1424.0,ATL,BWI,1.0,820.0,105.0,1.0
OO,4598.0,MOT,MSP,4.0,800.0,90.0,1.0
XE,2410.0,BTR,IAH,4.0,405.0,71.0,0.0
WN,993.0,SAN,TUS,3.0,1135.0,70.0,1.0
MQ,3015.0,LAX,SAN,5.0,715.0,45.0,1.0
WN,1279.0,HOU,OKC,4.0,1245.0,80.0,1.0
US,1214.0,CLT,DTW,2.0,710.0,117.0,0.0
OO,6752.0,DEN,ASE,7.0,1222.0,45.0,0.0
AA,1790.0,STL,DCA,3.0,1215.0,105.0,0.0
XE,2703.0,IAH,MSY,2.0,1375.0,59.0,0.0
AA,575.0,MIA,SJU,1.0,465.0,145.0,0.0
XE,5895.0,ATW,ORD,4.0,685.0,60.0,0.0
MQ,4109.0,DSM,ORD,7.0,845.0,85.0,1.0
FL,765.0,PBI,ATL,7.0,1007.0,107.0,1.0
WN,1601.0,SNA,LAS,2.0,530.0,65.0,1.0
US,1539.0,LGA,CLT,3.0,390.0,127.0,0.0
XE,2024.0,IAH,BTR,4.0,1280.0,61.0,1.0
WN,1569.0,MCO,STL,1.0,610.0,155.0,1.0
US,5.0,ORD,PHL,3.0,1135.0,119.0,0.0
UA,205.0,DFW,SFO,7.0,1197.0,235.0,0.0
OO,6641.0,DEN,GJT,2.0,1114.0,53.0,0.0
EV,5044.0,ATL,CAK,1.0,505.0,103.0,0.0
CO,245.0,CLE,IAH,3.0,770.0,186.0,0.0
OO,6390.0,SFO,SNA,4.0,631.0,85.0,0.0
MQ,2703.0,DFW,MOB,1.0,565.0,90.0,1.0
MQ,2866.0,ABI,DFW,1.0,655.0,50.0,1.0
DL,1297.0,JFK,ATL,5.0,360.0,168.0,0.0
DL,1149.0,LAX,HNL,4.0,1080.0,369.0,1.0
WN,2417.0,BWI,RSW,6.0,905.0,165.0,1.0
WN,1664.0,PHX,BWI,1.0,1000.0,250.0,1.0
AA,1699.0,MCO,ORD,6.0,690.0,175.0,0.0
WN,3934.0,MDW,BNA,4.0,430.0,85.0,0.0
MQ,4290.0,BNA,ORD,6.0,660.0,95.0,1.0
B6,277.0,FLL,SFO,3.0,1022.0,380.0,1.0
US,1509.0,CLT,PHX,5.0,681.0,278.0,1.0
CO,1174.0,ORD,EWR,4.0,1100.0,132.0,1.0
WN,1540.0,LAS,PHX,7.0,1070.0,65.0,0.0
DL,2279.0,LGA,FLL,4.0,895.0,198.0,0.0
MQ,3357.0,MOB,DFW,2.0,360.0,115.0,0.0
FL,477.0,BWI,ATL,5.0,760.0,125.0,0.0
WN,2557.0,STL,MDW,1.0,365.0,65.0,1.0
OO,4804.0,FAT,SLC,6.0,780.0,95.0,0.0
UA,955.0,SFO,SAN,6.0,985.0,96.0,0.0
DL,2891.0,SLC,SNA,5.0,660.0,115.0,1.0
AA,1358.0,ORD,BOS,2.0,1340.0,130.0,1.0
WN,557.0,LAS,ABQ,1.0,880.0,85.0,1.0
WN,1380.0,BUF,MCO,5.0,405.0,170.0,0.0
UA,462.0,LAX,DEN,7.0,1193.0,135.0,1.0
XE,2174.0,IAH,PNS,2.0,780.0,88.0,1.0
FL,128.0,TPA,ATL,7.0,754.0,95.0,0.0
XE,2638.0,EWR,MHT,1.0,680.0,67.0,1.0
US,1011.0,CLT,PBI,7.0,465.0,110.0,0.0
DL,1841.0,DTW,TPA,7.0,425.0,167.0,0.0
US,484.0,TPA,CLT,1.0,415.0,98.0,0.0
WN,1228.0,ORF,JAX,4.0,985.0,105.0,1.0
OH,6382.0,DTW,HSV,1.0,520.0,127.0,0.0
B6,300.0,LGB,IAD,3.0,1285.0,273.0,1.0
FL,726.0,DFW,MKE,7.0,360.0,131.0,0.0
DL,2385.0,BOS,CVG,4.0,365.0,145.0,0.0
FL,550.0,ATL,BUF,3.0,926.0,121.0,0.0
WN,840.0,BWI,TPA,3.0,1175.0,155.0,1.0
CO,1869.0,SFO,IAH,4.0,1055.0,214.0,1.0
DL,2527.0,ATL,FLL,4.0,1295.0,114.0,1.0
OO,6895.0,LIT,DEN,7.0,535.0,156.0,0.0
AA,1937.0,BOS,SJU,6.0,515.0,240.0,0.0
CO,1694.0,LAX,IAH,7.0,1100.0,184.0,1.0
AS,551.0,PSP,SEA,3.0,615.0,170.0,0.0
CO,1142.0,EWR,ATL,7.0,510.0,164.0,0.0
UA,673.0,LGA,ORD,6.0,600.0,157.0,1.0
WN,429.0,MDW,BDL,7.0,1230.0,120.0,1.0
US,2170.0,DCA,LGA,2.0,720.0,70.0,0.0
OH,6399.0,GSO,ATL,3.0,1007.0,88.0,0.0
HA,166.0,HNL,OGG,4.0,740.0,38.0,1.0
OO,6862.0,ORD,MBS,7.0,1071.0,59.0,1.0
WN,2450.0,TUS,LAS,4.0,795.0,80.0,1.0
MQ,4093.0,MQT,GRB,3.0,405.0,50.0,0.0
AS,531.0,ONT,SEA,3.0,1035.0,162.0,0.0
UA,333.0,PIT,ORD,4.0,437.0,102.0,1.0
YV,2853.0,YUM,PHX,5.0,475.0,68.0,0.0
FL,849.0,ATL,MCO,2.0,1009.0,80.0,1.0
EV,5575.0,ILM,ATL,3.0,475.0,97.0,1.0
XE,2350.0,CLE,MKE,3.0,1005.0,77.0,0.0
DL,1991.0,ATL,TPA,6.0,590.0,100.0,0.0
XE,2983.0,DCA,CLE,2.0,1110.0,75.0,1.0
DL,1558.0,HNL,LAX,7.0,1340.0,319.0,0.0
WN,195.0,SNA,SFO,4.0,660.0,85.0,1.0
EV,5357.0,ATL,MOB,1.0,890.0,79.0,0.0
OO,4504.0,SLC,BIL,6.0,1027.0,82.0,0.0
9E,3714.0,DTW,CMH,5.0,1035.0,68.0,0.0
WN,1305.0,MDW,PHX,2.0,585.0,235.0,1.0
MQ,3781.0,LIT,ORD,3.0,350.0,105.0,0.0
EV,4995.0,ATL,MLU,6.0,970.0,95.0,0.0
WN,2446.0,BUR,SMF,6.0,550.0,80.0,1.0
DL,2215.0,DTW,DEN,7.0,525.0,203.0,0.0
EV,7066.0,ORD,CAE,2.0,807.0,109.0,0.0
9E,3719.0,JFK,RDU,6.0,580.0,125.0,0.0
OO,4658.0,BTM,SLC,1.0,785.0,77.0,0.0
WN,194.0,PHL,PIT,4.0,585.0,80.0,0.0
AA,475.0,EWR,ORD,2.0,445.0,175.0,0.0
MQ,2782.0,LEX,DFW,5.0,385.0,160.0,1.0
WN,3137.0,LAS,STL,2.0,1060.0,185.0,1.0
WN,515.0,STL,LAS,2.0,695.0,230.0,1.0
UA,338.0,BOI,DEN,4.0,1003.0,111.0,0.0
UA,726.0,DEN,MSP,1.0,1228.0,121.0,0.0
WN,907.0,SAT,BWI,5.0,650.0,190.0,0.0
OO,6549.0,SFO,SBP,3.0,1369.0,67.0,1.0
B6,109.0,BUF,JFK,7.0,485.0,84.0,0.0
OH,6438.0,JFK,DTW,5.0,490.0,136.0,0.0
DL,2451.0,ATL,SDF,7.0,1300.0,86.0,1.0
EV,4995.0,ATL,MLU,5.0,960.0,97.0,1.0
AS,224.0,PDX,SFO,7.0,480.0,117.0,1.0
YV,2751.0,ABQ,PHX,1.0,1125.0,90.0,0.0
F9,612.0,DEN,IND,4.0,1150.0,140.0,0.0
9E,3865.0,DTW,PIA,4.0,1195.0,94.0,0.0
WN,2880.0,STL,CMH,7.0,955.0,75.0,0.0
AA,1486.0,LAS,DFW,5.0,495.0,160.0,0.0
US,889.0,MSY,CLT,6.0,975.0,111.0,1.0
CO,1578.0,SAT,IAH,3.0,845.0,55.0,1.0
AA,1847.0,AUS,DFW,4.0,570.0,65.0,0.0
WN,1027.0,MSY,TPA,3.0,800.0,85.0,0.0
EV,4970.0,MEM,VPS,7.0,565.0,89.0,0.0
DL,2460.0,MIA,ATL,7.0,605.0,120.0,1.0
OH,6553.0,LEX,DCA,2.0,405.0,108.0,0.0
CO,1041.0,SAN,IAH,2.0,505.0,185.0,1.0
XE,2706.0,ABQ,IAH,7.0,525.0,112.0,0.0
WN,780.0,STL,DAL,3.0,1265.0,105.0,1.0
CO,366.0,SEA,IAH,6.0,810.0,245.0,1.0
XE,2992.0,IAH,MEM,4.0,855.0,85.0,0.0
AS,51.0,FAI,BRW,2.0,1088.0,87.0,0.0
DL,1757.0,ATL,SNA,2.0,500.0,305.0,0.0
OO,6244.0,SFO,MFR,6.0,1360.0,75.0,0.0
XE,5915.0,ORD,ICT,4.0,495.0,114.0,0.0
OH,6307.0,MSP,OKC,2.0,860.0,125.0,0.0
FL,1401.0,MCO,ROC,3.0,884.0,156.0,0.0
B6,428.0,PBI,BOS,6.0,1096.0,173.0,1.0
US,2042.0,DCA,BOS,5.0,1050.0,92.0,0.0
OH,6372.0,DTW,PIT,3.0,605.0,79.0,0.0
DL,1742.0,SLC,GEG,4.0,1200.0,112.0,1.0
WN,530.0,HOU,DEN,4.0,635.0,150.0,1.0
WN,342.0,MDW,BWI,5.0,450.0,110.0,1.0
CO,611.0,EWR,IAH,1.0,330.0,233.0,1.0
WN,2952.0,PHX,BUR,6.0,850.0,85.0,1.0
WN,979.0,MSY,HOU,3.0,420.0,75.0,0.0
UA,248.0,ORD,DTW,1.0,1120.0,85.0,0.0
EV,5436.0,MLU,MEM,3.0,1022.0,68.0,0.0
MQ,3767.0,SLC,ORD,7.0,955.0,200.0,0.0
WN,2630.0,MDW,DTW,4.0,1240.0,70.0,1.0
OO,6632.0,SGF,DEN,3.0,801.0,131.0,0.0
WN,335.0,MDW,PVD,1.0,1230.0,135.0,1.0
DL,2638.0,ATL,DCA,6.0,560.0,108.0,0.0
DL,1214.0,PDX,SLC,2.0,1000.0,104.0,0.0
UA,570.0,HNL,DEN,6.0,1260.0,423.0,0.0
US,1687.0,LAX,CLT,4.0,695.0,268.0,1.0
DL,1282.0,FLL,MEM,4.0,685.0,160.0,1.0
AA,621.0,DFW,SEA,4.0,640.0,260.0,0.0
CO,599.0,IAH,DEN,3.0,855.0,149.0,1.0
B6,608.0,JFK,PWM,3.0,1340.0,74.0,1.0
US,859.0,MCO,DCA,1.0,945.0,122.0,0.0
DL,1041.0,ATL,PDX,1.0,1130.0,334.0,1.0
FL,984.0,ATL,PIT,4.0,615.0,89.0,0.0
DL,2946.0,IAH,MSP,5.0,395.0,165.0,1.0
WN,1671.0,MDW,MCO,4.0,1100.0,160.0,0.0
YV,2609.0,ORF,CLT,1.0,665.0,88.0,0.0
WN,3516.0,BOS,MDW,4.0,1140.0,175.0,1.0
MQ,4002.0,ORD,XNA,6.0,935.0,110.0,1.0
OO,3117.0,CAK,MKE,2.0,1120.0,84.0,0.0
AA,513.0,TPA,SJU,5.0,435.0,165.0,1.0
OO,6291.0,BFL,LAX,7.0,538.0,55.0,1.0
WN,1381.0,BWI,DTW,2.0,655.0,100.0,1.0
MQ,3381.0,DFW,JAN,6.0,475.0,80.0,0.0
OO,6420.0,DEN,MAF,5.0,1174.0,96.0,1.0
OO,7039.0,DEN,HLN,5.0,683.0,116.0,1.0
OO,4674.0,BUR,SLC,5.0,995.0,108.0,1.0
OO,4577.0,LEX,MSP,4.0,1130.0,130.0,1.0
US,651.0,SFO,PHL,3.0,825.0,312.0,0.0
B6,680.0,DCA,BOS,3.0,600.0,80.0,0.0
US,1494.0,MIA,CLT,5.0,510.0,127.0,0.0
WN,1057.0,LAS,DEN,5.0,810.0,115.0,1.0
CO,727.0,BWI,IAH,7.0,723.0,207.0,1.0
AA,879.0,TUL,DFW,5.0,425.0,70.0,0.0
OO,4562.0,SLC,MSO,5.0,1196.0,100.0,0.0
EV,5545.0,ATL,GNV,4.0,1295.0,75.0,1.0
DL,2014.0,CVG,LGA,7.0,915.0,117.0,1.0
YV,7307.0,CHS,IAD,3.0,876.0,91.0,0.0
MQ,4232.0,ORD,BUF,2.0,1275.0,95.0,0.0
UA,820.0,SFO,SEA,3.0,765.0,131.0,0.0
OO,4656.0,MSP,ICT,4.0,860.0,110.0,1.0
DL,2088.0,SJC,MSP,4.0,723.0,231.0,1.0
WN,2763.0,ISP,MDW,5.0,590.0,155.0,1.0
DL,1593.0,DTW,IND,7.0,825.0,76.0,1.0
US,1292.0,TPA,CLT,4.0,1150.0,98.0,0.0
DL,1792.0,SAN,ATL,6.0,1365.0,236.0,0.0
AA,803.0,DFW,MIA,4.0,540.0,155.0,1.0
MQ,3399.0,DFW,LEX,2.0,790.0,125.0,0.0
MQ,4242.0,CLE,JFK,5.0,730.0,105.0,1.0
WN,3394.0,MCI,FLL,5.0,1055.0,180.0,1.0
DL,1797.0,ATL,SJC,3.0,1165.0,332.0,1.0
9E,4120.0,PHF,ATL,2.0,800.0,124.0,1.0
DL,2865.0,BUF,ATL,5.0,370.0,154.0,0.0
MQ,4197.0,BNA,ORD,3.0,750.0,95.0,1.0
WN,2811.0,DAL,SAT,5.0,925.0,60.0,1.0
WN,3122.0,DAL,TUL,6.0,920.0,55.0,1.0
US,450.0,PHX,SLC,7.0,880.0,97.0,0.0
AA,2344.0,DFW,ORD,1.0,690.0,135.0,1.0
US,680.0,CLT,EWR,1.0,800.0,114.0,1.0
FL,1967.0,ATL,BWI,7.0,1255.0,109.0,0.0
MQ,4016.0,ORD,FWA,6.0,560.0,55.0,0.0
OO,6479.0,DEN,PIT,5.0,620.0,175.0,0.0
F9,377.0,BOS,MKE,3.0,360.0,165.0,1.0
XE,3011.0,IAD,IAH,4.0,875.0,201.0,1.0
OO,3099.0,OMA,MKE,1.0,349.0,81.0,0.0
WN,2961.0,DEN,PDX,4.0,1195.0,180.0,0.0
FL,716.0,CAK,MCO,1.0,801.0,149.0,1.0
EV,5522.0,ATL,BHM,1.0,630.0,56.0,1.0
UA,129.0,ORD,LAX,3.0,1230.0,270.0,1.0
DL,1262.0,MCO,BDL,2.0,740.0,155.0,0.0
AA,1488.0,DEN,MIA,3.0,1435.0,220.0,1.0
AA,492.0,BUR,DFW,4.0,695.0,180.0,0.0
WN,1048.0,DAL,SAT,2.0,880.0,60.0,1.0
MQ,4012.0,ORD,MEM,1.0,580.0,110.0,1.0
WN,291.0,DAL,SAT,1.0,545.0,65.0,1.0
MQ,3786.0,IAH,ORD,1.0,925.0,155.0,0.0
DL,2401.0,SLC,PHX,2.0,1201.0,104.0,1.0
B6,76.0,PBI,JFK,4.0,768.0,160.0,1.0
WN,1334.0,RDU,MDW,4.0,430.0,125.0,0.0
9E,4036.0,DTW,GRB,2.0,920.0,87.0,1.0
CO,1877.0,PHL,IAH,7.0,910.0,229.0,1.0
YV,2692.0,CLT,ORF,2.0,559.0,67.0,0.0
OO,6939.0,PDX,SEA,3.0,530.0,49.0,0.0
EV,5425.0,ECP,ATL,6.0,553.0,71.0,0.0
WN,2780.0,HOU,HRL,6.0,700.0,60.0,1.0
US,90.0,EWR,PHX,5.0,610.0,329.0,0.0
WN,986.0,SJC,SNA,5.0,1145.0,75.0,1.0
XE,2867.0,OKC,IAH,3.0,1136.0,84.0,0.0
XE,3092.0,IAH,MCI,7.0,715.0,108.0,1.0
AA,532.0,DFW,RDU,5.0,370.0,145.0,1.0
DL,2487.0,ATL,MSP,7.0,885.0,163.0,1.0
WN,1327.0,SAN,OAK,6.0,815.0,90.0,0.0
WN,1285.0,ISP,MCO,4.0,1065.0,170.0,0.0
MQ,3262.0,LRD,DFW,7.0,700.0,80.0,0.0
UA,455.0,SFO,LAS,5.0,1359.0,94.0,1.0
WN,44.0,HOU,DAL,2.0,1020.0,60.0,1.0
AA,510.0,PHX,ORD,2.0,860.0,210.0,1.0
B6,712.0,SJU,JFK,4.0,1305.0,236.0,1.0
US,1183.0,BOS,PHL,7.0,690.0,94.0,0.0
WN,2461.0,DEN,AMA,2.0,675.0,70.0,1.0
B6,247.0,OAK,LGB,1.0,360.0,77.0,0.0
WN,1649.0,MDW,MCI,6.0,465.0,90.0,1.0
OO,6524.0,SFO,PDX,5.0,960.0,103.0,1.0
WN,823.0,LAX,SMF,4.0,680.0,85.0,0.0
MQ,3716.0,ATL,ORD,2.0,980.0,125.0,0.0
DL,2104.0,LAX,SLC,5.0,1083.0,108.0,0.0
EV,5447.0,SDF,ATL,1.0,633.0,90.0,1.0
DL,1050.0,ATL,CHS,5.0,1055.0,76.0,0.0
UA,655.0,ORD,MSY,2.0,1266.0,145.0,1.0
AA,1215.0,DCA,DFW,3.0,360.0,210.0,0.0
WN,2380.0,MDW,LGA,3.0,1125.0,130.0,0.0
AA,860.0,MIA,JFK,6.0,1045.0,185.0,1.0
US,1631.0,CLT,TPA,3.0,569.0,102.0,0.0
DL,2803.0,CVG,MCO,7.0,560.0,132.0,1.0
AA,85.0,JFK,SFO,7.0,930.0,400.0,0.0
UA,254.0,DEN,ORD,3.0,1029.0,144.0,0.0
WN,993.0,DEN,IAD,4.0,1075.0,185.0,1.0
AA,1895.0,LGA,MIA,6.0,360.0,190.0,0.0
WN,1945.0,MDW,LGA,4.0,1100.0,130.0,1.0
XE,2119.0,MCI,IAH,2.0,622.0,118.0,0.0
WN,1013.0,PHX,AUS,3.0,640.0,125.0,0.0
AA,1331.0,MCI,DFW,5.0,365.0,105.0,0.0
WN,2254.0,OAK,DEN,2.0,1005.0,140.0,0.0
OO,6475.0,LAX,YUM,2.0,965.0,70.0,1.0
MQ,2772.0,XNA,DFW,5.0,1140.0,75.0,0.0
WN,2469.0,BWI,ISP,3.0,1090.0,60.0,1.0
WN,3089.0,HOU,DAL,6.0,1020.0,55.0,0.0
FL,200.0,CAK,ATL,6.0,360.0,120.0,0.0
WN,1614.0,SJC,MDW,4.0,575.0,255.0,1.0
YV,7299.0,IAD,PVD,5.0,1030.0,79.0,1.0
MQ,4336.0,ORD,EVV,3.0,535.0,65.0,0.0
US,1025.0,CLT,MIA,1.0,975.0,121.0,0.0
YV,2766.0,PHX,SAT,2.0,795.0,127.0,0.0
B6,1017.0,BOS,JFK,5.0,1115.0,85.0,1.0
FL,159.0,IND,BWI,4.0,1155.0,100.0,1.0
WN,1735.0,MDW,MCI,6.0,510.0,90.0,1.0
HA,181.0,ITO,HNL,5.0,771.0,49.0,1.0
B6,562.0,FLL,SWF,7.0,1165.0,171.0,1.0
UA,271.0,DEN,ONT,5.0,1300.0,142.0,0.0
US,1774.0,CLT,DTW,3.0,1335.0,98.0,1.0
AA,664.0,FLL,JFK,3.0,705.0,170.0,0.0
YV,7244.0,IAD,CLT,2.0,521.0,94.0,0.0
FL,368.0,ATL,LGA,3.0,620.0,134.0,0.0
OO,6735.0,MSO,DEN,3.0,792.0,112.0,0.0
9E,3929.0,AZO,MSP,5.0,445.0,106.0,0.0
OH,6606.0,DTW,AZO,4.0,1165.0,56.0,1.0
MQ,4130.0,MDT,ORD,5.0,995.0,135.0,0.0
US,574.0,SMF,PHX,6.0,755.0,104.0,0.0
AA,1062.0,MCI,DFW,2.0,855.0,100.0,0.0
DL,2544.0,SMF,MSP,4.0,725.0,218.0,1.0
DL,2444.0,LAS,CVG,3.0,684.0,226.0,0.0
OO,6861.0,LAX,LAS,4.0,1192.0,70.0,0.0
FL,641.0,DEN,MKE,3.0,892.0,143.0,1.0
OO,6264.0,SFO,SBP,1.0,461.0,68.0,1.0
DL,47.0,ATL,BOS,6.0,1140.0,155.0,0.0
XE,5941.0,TUL,ORD,2.0,360.0,113.0,0.0
US,156.0,OAK,PHX,1.0,555.0,112.0,0.0
EV,5573.0,ATL,XNA,4.0,897.0,119.0,1.0
AA,1131.0,MCO,ORD,1.0,860.0,170.0,1.0
WN,489.0,PIT,MCO,5.0,785.0,140.0,1.0
WN,2280.0,RDU,FLL,3.0,650.0,125.0,1.0
XE,2154.0,LBB,IAH,5.0,800.0,92.0,1.0
OH,6274.0,IND,MSP,2.0,575.0,123.0,1.0
UA,415.0,DEN,SFO,1.0,624.0,173.0,1.0
EV,5193.0,PIT,CVG,7.0,700.0,71.0,1.0
UA,19.0,JFK,SFO,3.0,1152.0,403.0,0.0
HA,525.0,OGG,HNL,1.0,645.0,34.0,0.0
WN,301.0,PHX,SNA,7.0,555.0,80.0,0.0
OO,7028.0,LAX,JAC,4.0,720.0,151.0,1.0
DL,1996.0,MSP,LGA,2.0,425.0,170.0,0.0
US,353.0,PHX,MSP,5.0,950.0,181.0,0.0
YV,2730.0,MEM,PHX,2.0,450.0,223.0,0.0
CO,53.0,LAX,IAH,1.0,880.0,190.0,1.0
OH,6576.0,LEX,DTW,7.0,912.0,80.0,1.0
OO,6706.0,OMA,ORD,2.0,879.0,96.0,0.0
WN,2892.0,MDW,PHL,4.0,420.0,125.0,1.0
DL,101.0,LAX,ATL,5.0,622.0,252.0,1.0
DL,2206.0,ATL,CLT,5.0,1235.0,82.0,0.0
UA,849.0,PHL,LAX,1.0,1105.0,375.0,0.0
OO,6747.0,SFO,SMF,2.0,574.0,43.0,0.0
CO,282.0,IAH,BOS,4.0,470.0,218.0,1.0
AA,1285.0,DFW,SNA,7.0,890.0,195.0,1.0
FL,64.0,ATL,IAD,4.0,788.0,98.0,0.0
EV,5590.0,ATL,BHM,5.0,690.0,55.0,0.0
EV,5144.0,GNV,ATL,5.0,871.0,79.0,0.0
UA,436.0,SNA,ORD,7.0,540.0,239.0,0.0
CO,1496.0,LAS,IAH,2.0,60.0,163.0,1.0
AA,2410.0,LAX,DFW,2.0,370.0,185.0,0.0
XE,2417.0,OKC,IAH,5.0,470.0,85.0,0.0
US,415.0,PHX,SFO,2.0,1270.0,129.0,0.0
WN,152.0,ISP,MDW,5.0,575.0,155.0,1.0
DL,2935.0,DTW,MSP,2.0,925.0,115.0,0.0
EV,5346.0,OMA,ATL,7.0,835.0,135.0,1.0
WN,1071.0,SNA,SJC,7.0,925.0,75.0,1.0
WN,330.0,HOU,LAX,3.0,565.0,225.0,1.0
EV,5475.0,ATL,CSG,5.0,975.0,44.0,0.0
FL,1439.0,MSP,MCO,1.0,884.0,189.0,0.0
EV,5609.0,MEM,OMA,3.0,830.0,107.0,0.0
AA,466.0,SAT,DFW,3.0,1105.0,70.0,0.0
B6,115.0,JFK,MSY,1.0,1248.0,211.0,1.0
OO,4585.0,SLC,GJT,3.0,1206.0,64.0,0.0
MQ,4455.0,JFK,DCA,3.0,960.0,90.0,1.0
AA,2076.0,LAS,DFW,4.0,570.0,155.0,1.0
UA,515.0,ORD,SMF,3.0,1235.0,268.0,1.0
WN,1751.0,HOU,STL,3.0,390.0,115.0,1.0
DL,2093.0,MSP,SNA,1.0,705.0,237.0,0.0
WN,1261.0,DEN,PDX,6.0,785.0,175.0,1.0
WN,1914.0,ALB,FLL,4.0,440.0,200.0,0.0
WN,1686.0,PHL,FLL,1.0,875.0,175.0,0.0
OO,6640.0,ORD,ASE,5.0,1079.0,170.0,1.0
MQ,4133.0,ORD,PIT,2.0,1000.0,90.0,0.0
9E,4053.0,SAV,LGA,4.0,764.0,141.0,0.0
DL,1155.0,ATL,JAX,2.0,1312.0,71.0,0.0
US,1095.0,RDU,PHL,5.0,940.0,98.0,0.0
AA,1769.0,LGA,MIA,7.0,550.0,200.0,0.0
WN,1057.0,DEN,HOU,4.0,1015.0,140.0,1.0
CO,1790.0,IAH,MIA,3.0,810.0,146.0,1.0
UA,89.0,ORD,LAX,5.0,548.0,278.0,0.0
AA,407.0,ORD,STL,4.0,405.0,65.0,1.0
DL,2031.0,ATL,TUS,3.0,1191.0,254.0,1.0
AA,1314.0,MSY,MIA,4.0,1085.0,110.0,1.0
OH,6389.0,CVG,BDL,5.0,1140.0,118.0,1.0
WN,1472.0,LAX,PHX,4.0,505.0,75.0,1.0
UA,158.0,SFO,ORD,1.0,1375.0,255.0,1.0
MQ,3502.0,GUC,DFW,1.0,975.0,110.0,0.0
DL,1557.0,SLC,SEA,2.0,1290.0,135.0,1.0
WN,150.0,HOU,MAF,3.0,540.0,85.0,1.0
EV,5062.0,GSO,ATL,5.0,585.0,90.0,0.0
OO,6262.0,SFO,ACV,4.0,1150.0,78.0,0.0
MQ,4648.0,RDU,LGA,3.0,1040.0,100.0,0.0
AA,2045.0,DCA,ORD,4.0,1220.0,125.0,1.0
F9,100.0,DEN,MSP,3.0,947.0,113.0,1.0
US,1890.0,PBI,CLT,4.0,900.0,112.0,1.0
AA,430.0,DFW,STL,5.0,430.0,90.0,0.0
AA,1124.0,MIA,LGA,5.0,585.0,165.0,0.0
OH,6347.0,JFK,DFW,5.0,1135.0,275.0,1.0
UA,641.0,BWI,ORD,2.0,540.0,135.0,0.0
XE,2946.0,JAX,EWR,4.0,375.0,132.0,0.0
9E,4103.0,DTW,DAY,1.0,530.0,70.0,1.0
US,1032.0,CLT,ABE,6.0,1205.0,99.0,1.0
WN,1335.0,PHX,PDX,6.0,1085.0,175.0,1.0
DL,1574.0,SAV,ATL,7.0,510.0,84.0,0.0
WN,52.0,DAL,MCI,2.0,1225.0,85.0,0.0
MQ,3720.0,ORD,ATL,4.0,1265.0,120.0,1.0
DL,1699.0,PIT,ATL,4.0,802.0,123.0,0.0
EV,5002.0,ATL,OAJ,4.0,720.0,77.0,0.0
AA,2364.0,DFW,ORD,1.0,1040.0,145.0,0.0
CO,1700.0,FLL,EWR,2.0,480.0,165.0,0.0
DL,2779.0,LGA,FLL,4.0,1135.0,200.0,0.0
US,1717.0,PHL,PBI,3.0,1075.0,168.0,0.0
EV,5238.0,ATL,GSP,2.0,906.0,59.0,0.0
B6,1149.0,PWM,MCO,4.0,1000.0,196.0,1.0
MQ,4232.0,ORD,BUF,2.0,1275.0,95.0,1.0
US,1433.0,BOS,CLT,5.0,375.0,152.0,0.0
WN,3915.0,AUS,HOU,2.0,375.0,50.0,0.0
WN,825.0,PHL,TPA,7.0,1070.0,175.0,0.0
EV,4984.0,DCA,BOS,6.0,475.0,95.0,0.0
HA,262.0,HNL,ITO,2.0,960.0,51.0,1.0
WN,2025.0,ONT,SJC,7.0,575.0,70.0,0.0
DL,2447.0,LGA,ATL,7.0,960.0,162.0,1.0
B6,611.0,JFK,JAX,7.0,480.0,154.0,0.0
US,1663.0,PVD,CLT,1.0,1020.0,134.0,1.0
DL,2428.0,MCO,DTW,6.0,1105.0,160.0,1.0
WN,1635.0,CMH,MDW,6.0,950.0,70.0,0.0
DL,2096.0,MSP,LGA,1.0,600.0,161.0,1.0
UA,206.0,ORD,MCO,6.0,561.0,168.0,1.0
WN,3232.0,FLL,PVD,5.0,555.0,175.0,0.0
WN,310.0,MDW,JAN,3.0,880.0,120.0,1.0
OO,6892.0,MLI,ORD,1.0,1164.0,56.0,1.0
AS,515.0,SNA,SEA,3.0,420.0,175.0,0.0
OH,6367.0,DTW,BOS,6.0,1060.0,121.0,1.0
OH,6576.0,LEX,DTW,5.0,912.0,80.0,0.0
EV,5258.0,ICT,ATL,1.0,1050.0,125.0,1.0
HA,116.0,HNL,OGG,6.0,480.0,37.0,0.0
UA,524.0,ORD,BOS,4.0,360.0,136.0,0.0
UA,390.0,IAH,DEN,2.0,1139.0,163.0,1.0
AA,721.0,LGA,DFW,7.0,555.0,260.0,0.0
WN,705.0,OMA,STL,3.0,1030.0,70.0,1.0
OO,6665.0,DEN,EUG,6.0,1120.0,171.0,0.0
XE,5997.0,ORD,CID,7.0,737.0,54.0,0.0
B6,716.0,SJU,JFK,1.0,685.0,243.0,0.0
