V1,V6,V10,V12,V13,V14,V15,target
22.0,897.0,4.0,133.0,4.0,-1.0,0.0,2.0
69.0,9064.0,7.0,714.0,1.0,-1.0,0.0,2.0
22.0,682.0,5.0,126.0,2.0,91.0,1.0,2.0
36.0,4069.0,21.0,517.0,1.0,-1.0,0.0,2.0
36.0,-251.0,7.0,162.0,1.0,-1.0,0.0,1.0
37.0,3111.0,21.0,9.0,3.0,185.0,2.0,1.0
38.0,1165.0,13.0,784.0,3.0,94.0,10.0,2.0
32.0,6542.0,15.0,1598.0,4.0,175.0,5.0,2.0
32.0,169.0,14.0,698.0,2.0,-1.0,0.0,2.0
38.0,-255.0,24.0,63.0,1.0,-1.0,0.0,1.0
38.0,12.0,28.0,150.0,2.0,-1.0,0.0,1.0
50.0,230.0,30.0,1089.0,4.0,-1.0,0.0,2.0
32.0,8866.0,18.0,278.0,2.0,-1.0,0.0,2.0
28.0,3028.0,17.0,183.0,1.0,-1.0,0.0,1.0
57.0,192.0,7.0,320.0,1.0,-1.0,0.0,1.0
34.0,383.0,13.0,2231.0,1.0,-1.0,0.0,2.0
40.0,384.0,28.0,191.0,2.0,-1.0,0.0,1.0
57.0,63.0,25.0,1448.0,17.0,-1.0,0.0,2.0
44.0,706.0,5.0,204.0,1.0,-1.0,0.0,2.0
57.0,169.0,14.0,180.0,1.0,106.0,2.0,1.0
41.0,3432.0,6.0,140.0,3.0,-1.0,0.0,1.0
45.0,-158.0,2.0,91.0,1.0,-1.0,0.0,1.0
29.0,1934.0,29.0,271.0,1.0,-1.0,0.0,2.0
37.0,156.0,19.0,366.0,3.0,-1.0,0.0,2.0
44.0,251.0,20.0,14.0,6.0,-1.0,0.0,1.0
35.0,2808.0,19.0,221.0,12.0,-1.0,0.0,1.0
46.0,460.0,7.0,1102.0,2.0,-1.0,0.0,2.0
24.0,382.0,13.0,256.0,2.0,92.0,3.0,2.0
29.0,0.0,7.0,256.0,15.0,-1.0,0.0,1.0
49.0,889.0,7.0,388.0,1.0,-1.0,0.0,2.0
35.0,0.0,24.0,90.0,6.0,-1.0,0.0,1.0
39.0,0.0,8.0,503.0,1.0,-1.0,0.0,1.0
61.0,4629.0,27.0,181.0,1.0,92.0,1.0,2.0
34.0,4535.0,6.0,54.0,3.0,-1.0,0.0,1.0
59.0,553.0,7.0,1272.0,3.0,-1.0,0.0,2.0
81.0,5220.0,13.0,135.0,1.0,94.0,2.0,2.0
26.0,243.0,26.0,482.0,1.0,-1.0,0.0,2.0
39.0,581.0,27.0,233.0,1.0,270.0,1.0,2.0
52.0,238.0,6.0,101.0,1.0,362.0,5.0,1.0
31.0,997.0,3.0,256.0,1.0,190.0,3.0,1.0
54.0,-58.0,12.0,143.0,4.0,-1.0,0.0,1.0
47.0,49.0,18.0,250.0,4.0,-1.0,0.0,1.0
41.0,-391.0,23.0,137.0,1.0,-1.0,0.0,1.0
57.0,395.0,11.0,125.0,1.0,-1.0,0.0,1.0
40.0,1598.0,6.0,1074.0,4.0,344.0,3.0,2.0
80.0,235.0,31.0,577.0,1.0,223.0,3.0,2.0
59.0,252.0,17.0,138.0,1.0,175.0,2.0,1.0
34.0,0.0,28.0,155.0,2.0,-1.0,0.0,2.0
45.0,13265.0,30.0,113.0,2.0,-1.0,0.0,1.0
39.0,732.0,23.0,522.0,4.0,-1.0,0.0,2.0
39.0,52.0,2.0,1420.0,3.0,-1.0,0.0,2.0
73.0,5539.0,6.0,338.0,1.0,-1.0,0.0,2.0
29.0,-15.0,28.0,140.0,1.0,-1.0,0.0,1.0
51.0,3025.0,7.0,476.0,1.0,352.0,1.0,2.0
39.0,393.0,28.0,325.0,1.0,94.0,1.0,2.0
46.0,22.0,26.0,388.0,6.0,-1.0,0.0,2.0
31.0,26965.0,21.0,654.0,2.0,-1.0,0.0,2.0
63.0,0.0,20.0,110.0,2.0,-1.0,0.0,1.0
60.0,1853.0,10.0,234.0,1.0,183.0,1.0,2.0
56.0,1399.0,12.0,80.0,4.0,-1.0,0.0,1.0
53.0,343.0,25.0,616.0,5.0,-1.0,0.0,2.0
40.0,339.0,14.0,234.0,2.0,-1.0,0.0,1.0
32.0,557.0,4.0,388.0,3.0,272.0,1.0,1.0
38.0,207.0,19.0,76.0,2.0,-1.0,0.0,1.0
48.0,418.0,9.0,102.0,3.0,-1.0,0.0,1.0
35.0,0.0,11.0,391.0,2.0,92.0,5.0,2.0
37.0,217.0,11.0,152.0,1.0,-1.0,0.0,1.0
49.0,177.0,28.0,90.0,1.0,204.0,1.0,1.0
34.0,182.0,6.0,938.0,2.0,-1.0,0.0,2.0
37.0,810.0,8.0,376.0,1.0,295.0,1.0,1.0
28.0,553.0,7.0,225.0,3.0,321.0,3.0,1.0
27.0,439.0,15.0,1038.0,2.0,-1.0,0.0,2.0
49.0,126.0,19.0,184.0,2.0,-1.0,0.0,1.0
45.0,2353.0,5.0,182.0,1.0,107.0,2.0,2.0
64.0,380.0,25.0,479.0,1.0,-1.0,0.0,2.0
35.0,450.0,20.0,95.0,2.0,-1.0,0.0,1.0
32.0,902.0,27.0,106.0,2.0,-1.0,0.0,1.0
43.0,243.0,17.0,31.0,3.0,338.0,5.0,1.0
25.0,938.0,1.0,1048.0,1.0,-1.0,0.0,2.0
41.0,-413.0,8.0,170.0,2.0,-1.0,0.0,1.0
51.0,2007.0,12.0,1226.0,3.0,-1.0,0.0,2.0
51.0,2934.0,18.0,727.0,4.0,-1.0,0.0,1.0
74.0,4079.0,19.0,343.0,3.0,-1.0,0.0,2.0
45.0,0.0,11.0,79.0,6.0,-1.0,0.0,1.0
59.0,2239.0,20.0,377.0,6.0,90.0,1.0,2.0
37.0,596.0,13.0,281.0,1.0,345.0,2.0,1.0
43.0,3518.0,28.0,206.0,2.0,196.0,2.0,2.0
36.0,1405.0,14.0,283.0,3.0,-1.0,0.0,1.0
32.0,3993.0,22.0,148.0,2.0,-1.0,0.0,2.0
48.0,0.0,29.0,1249.0,3.0,-1.0,0.0,2.0
39.0,211.0,6.0,53.0,2.0,-1.0,0.0,1.0
26.0,766.0,15.0,457.0,2.0,-1.0,0.0,2.0
45.0,1979.0,17.0,76.0,3.0,-1.0,0.0,1.0
54.0,-135.0,14.0,152.0,3.0,370.0,2.0,1.0
33.0,802.0,6.0,401.0,1.0,-1.0,0.0,1.0
48.0,2892.0,7.0,407.0,1.0,385.0,1.0,2.0
45.0,0.0,14.0,246.0,2.0,-1.0,0.0,1.0
47.0,0.0,7.0,240.0,1.0,-1.0,0.0,1.0
42.0,2772.0,2.0,244.0,1.0,-1.0,0.0,1.0
48.0,1147.0,5.0,389.0,1.0,64.0,2.0,2.0
27.0,3733.0,22.0,198.0,1.0,98.0,6.0,2.0
28.0,0.0,20.0,185.0,1.0,-1.0,0.0,2.0
51.0,3.0,23.0,259.0,2.0,-1.0,0.0,1.0
47.0,3466.0,11.0,853.0,2.0,-1.0,0.0,2.0
37.0,3.0,29.0,88.0,6.0,-1.0,0.0,1.0
26.0,6840.0,28.0,1560.0,2.0,-1.0,0.0,2.0
28.0,38.0,18.0,16.0,5.0,355.0,3.0,1.0
43.0,733.0,19.0,1102.0,3.0,-1.0,0.0,2.0
47.0,820.0,19.0,98.0,1.0,-1.0,0.0,2.0
37.0,2132.0,5.0,232.0,1.0,-1.0,0.0,1.0
33.0,1397.0,16.0,370.0,1.0,146.0,3.0,1.0
80.0,0.0,23.0,639.0,1.0,189.0,1.0,2.0
39.0,668.0,14.0,297.0,2.0,-1.0,0.0,1.0
37.0,-88.0,26.0,225.0,1.0,-1.0,0.0,1.0
32.0,136.0,16.0,206.0,1.0,188.0,3.0,2.0
43.0,5564.0,20.0,45.0,5.0,154.0,2.0,1.0
25.0,168.0,3.0,801.0,1.0,-1.0,0.0,2.0
47.0,284.0,26.0,266.0,5.0,-1.0,0.0,1.0
25.0,1141.0,5.0,718.0,1.0,347.0,1.0,1.0
33.0,3689.0,27.0,445.0,3.0,-1.0,0.0,2.0
60.0,0.0,19.0,83.0,2.0,-1.0,0.0,1.0
44.0,5004.0,20.0,175.0,2.0,-1.0,0.0,1.0
24.0,556.0,6.0,368.0,2.0,80.0,2.0,2.0
30.0,908.0,21.0,27.0,1.0,-1.0,0.0,1.0
27.0,3354.0,14.0,493.0,5.0,-1.0,0.0,1.0
31.0,178.0,15.0,415.0,1.0,360.0,5.0,1.0
59.0,11.0,20.0,318.0,2.0,-1.0,0.0,1.0
58.0,1407.0,30.0,58.0,1.0,-1.0,0.0,1.0
39.0,2939.0,15.0,348.0,2.0,-1.0,0.0,2.0
33.0,318.0,8.0,1190.0,1.0,141.0,3.0,2.0
50.0,9585.0,31.0,182.0,6.0,-1.0,0.0,1.0
26.0,639.0,6.0,709.0,5.0,-1.0,0.0,2.0
47.0,1152.0,7.0,260.0,13.0,-1.0,0.0,1.0
39.0,272.0,9.0,85.0,1.0,325.0,1.0,1.0
40.0,60.0,15.0,460.0,3.0,352.0,6.0,1.0
38.0,1101.0,30.0,800.0,1.0,-1.0,0.0,2.0
38.0,0.0,17.0,78.0,2.0,193.0,2.0,1.0
33.0,91.0,10.0,526.0,1.0,-1.0,0.0,1.0
57.0,887.0,20.0,43.0,8.0,-1.0,0.0,1.0
50.0,1457.0,9.0,167.0,1.0,-1.0,0.0,1.0
54.0,66.0,11.0,167.0,1.0,-1.0,0.0,2.0
35.0,24.0,26.0,243.0,2.0,-1.0,0.0,1.0
29.0,1669.0,3.0,297.0,1.0,-1.0,0.0,2.0
43.0,2355.0,13.0,333.0,3.0,-1.0,0.0,1.0
33.0,935.0,9.0,385.0,2.0,92.0,8.0,2.0
21.0,123.0,11.0,513.0,1.0,91.0,1.0,2.0
40.0,260.0,13.0,306.0,1.0,181.0,5.0,2.0
32.0,1094.0,11.0,207.0,7.0,-1.0,0.0,1.0
36.0,994.0,5.0,195.0,1.0,176.0,5.0,2.0
25.0,490.0,6.0,246.0,3.0,-1.0,0.0,1.0
65.0,1760.0,18.0,855.0,4.0,-1.0,0.0,2.0
41.0,1309.0,20.0,28.0,4.0,-1.0,0.0,1.0
48.0,490.0,19.0,622.0,2.0,-1.0,0.0,1.0
31.0,3295.0,2.0,845.0,2.0,-1.0,0.0,1.0
37.0,1113.0,2.0,229.0,1.0,182.0,1.0,2.0
40.0,1750.0,5.0,197.0,1.0,-1.0,0.0,1.0
58.0,3864.0,15.0,815.0,4.0,-1.0,0.0,2.0
47.0,1639.0,12.0,349.0,1.0,-1.0,0.0,2.0
62.0,569.0,3.0,187.0,2.0,180.0,6.0,2.0
37.0,1097.0,21.0,1555.0,2.0,-1.0,0.0,2.0
25.0,486.0,13.0,273.0,3.0,199.0,4.0,2.0
53.0,36.0,2.0,25.0,1.0,417.0,1.0,2.0
36.0,5195.0,2.0,55.0,25.0,-1.0,0.0,1.0
29.0,560.0,5.0,459.0,1.0,307.0,1.0,2.0
47.0,480.0,28.0,211.0,2.0,-1.0,0.0,1.0
43.0,1429.0,19.0,1015.0,1.0,198.0,2.0,2.0
37.0,1707.0,26.0,546.0,2.0,784.0,3.0,2.0
48.0,191.0,17.0,222.0,1.0,326.0,1.0,1.0
41.0,143.0,2.0,659.0,2.0,-1.0,0.0,2.0
34.0,157.0,23.0,20.0,17.0,-1.0,0.0,1.0
55.0,0.0,27.0,262.0,6.0,193.0,4.0,2.0
46.0,273.0,15.0,1962.0,1.0,105.0,3.0,2.0
64.0,3951.0,29.0,164.0,1.0,-1.0,0.0,2.0
33.0,0.0,21.0,521.0,3.0,-1.0,0.0,2.0
20.0,215.0,24.0,325.0,1.0,95.0,5.0,2.0
47.0,324.0,21.0,462.0,2.0,-1.0,0.0,2.0
31.0,2010.0,5.0,15.0,5.0,261.0,1.0,1.0
56.0,1454.0,30.0,479.0,1.0,-1.0,0.0,1.0
57.0,854.0,27.0,700.0,4.0,92.0,1.0,2.0
76.0,2991.0,22.0,344.0,1.0,183.0,1.0,2.0
53.0,6831.0,13.0,1130.0,2.0,-1.0,0.0,2.0
31.0,406.0,4.0,736.0,1.0,-1.0,0.0,2.0
72.0,4657.0,27.0,132.0,4.0,94.0,16.0,1.0
43.0,2478.0,28.0,347.0,1.0,230.0,1.0,1.0
48.0,595.0,24.0,464.0,1.0,-1.0,0.0,1.0
40.0,-116.0,29.0,176.0,3.0,-1.0,0.0,1.0
73.0,683.0,11.0,181.0,1.0,-1.0,0.0,1.0
39.0,3050.0,6.0,236.0,7.0,-1.0,0.0,1.0
59.0,679.0,30.0,761.0,4.0,-1.0,0.0,2.0
51.0,1679.0,12.0,417.0,1.0,365.0,9.0,2.0
30.0,251.0,12.0,537.0,1.0,-1.0,0.0,2.0
50.0,706.0,6.0,1250.0,4.0,-1.0,0.0,2.0
55.0,1504.0,22.0,338.0,2.0,-1.0,0.0,2.0
35.0,649.0,16.0,177.0,1.0,-1.0,0.0,1.0
48.0,141.0,6.0,424.0,1.0,-1.0,0.0,1.0
39.0,-288.0,11.0,227.0,1.0,-1.0,0.0,1.0
49.0,3033.0,15.0,125.0,5.0,-1.0,0.0,1.0
45.0,-311.0,23.0,1030.0,1.0,-1.0,0.0,2.0
37.0,27.0,6.0,80.0,1.0,-1.0,0.0,1.0
30.0,4448.0,11.0,112.0,8.0,-1.0,0.0,2.0
33.0,863.0,13.0,622.0,3.0,-1.0,0.0,2.0
33.0,273.0,16.0,803.0,1.0,-1.0,0.0,2.0
31.0,-13.0,9.0,260.0,3.0,-1.0,0.0,1.0
50.0,1832.0,17.0,80.0,1.0,-1.0,0.0,1.0
61.0,1058.0,27.0,159.0,3.0,-1.0,0.0,2.0
41.0,2226.0,7.0,182.0,2.0,99.0,1.0,2.0
34.0,365.0,9.0,85.0,2.0,-1.0,0.0,1.0
44.0,-230.0,20.0,352.0,1.0,177.0,1.0,1.0
29.0,2325.0,2.0,125.0,1.0,-1.0,0.0,2.0
59.0,-313.0,20.0,407.0,1.0,-1.0,0.0,1.0
32.0,2431.0,14.0,646.0,5.0,-1.0,0.0,2.0
46.0,556.0,15.0,646.0,3.0,-1.0,0.0,2.0
32.0,200.0,1.0,729.0,1.0,29.0,3.0,2.0
28.0,1633.0,8.0,233.0,1.0,95.0,1.0,1.0
30.0,776.0,30.0,861.0,2.0,-1.0,0.0,2.0
65.0,0.0,10.0,465.0,1.0,-1.0,0.0,1.0
60.0,3735.0,22.0,183.0,1.0,184.0,11.0,2.0
48.0,0.0,7.0,275.0,1.0,-1.0,0.0,1.0
36.0,7.0,17.0,501.0,2.0,-1.0,0.0,1.0
50.0,2570.0,18.0,273.0,2.0,-1.0,0.0,1.0
44.0,-2.0,15.0,152.0,5.0,-1.0,0.0,1.0
30.0,699.0,28.0,396.0,1.0,-1.0,0.0,1.0
32.0,-127.0,30.0,288.0,4.0,-1.0,0.0,1.0
47.0,-598.0,28.0,239.0,4.0,-1.0,0.0,1.0
36.0,0.0,14.0,636.0,6.0,-1.0,0.0,1.0
47.0,367.0,12.0,309.0,1.0,306.0,4.0,2.0
56.0,145.0,6.0,124.0,2.0,9.0,2.0,1.0
49.0,3915.0,15.0,44.0,1.0,-1.0,0.0,1.0
53.0,3591.0,5.0,306.0,2.0,181.0,2.0,2.0
45.0,59.0,24.0,873.0,8.0,-1.0,0.0,2.0
40.0,1783.0,19.0,130.0,1.0,-1.0,0.0,1.0
46.0,605.0,20.0,780.0,2.0,-1.0,0.0,1.0
44.0,7541.0,1.0,55.0,2.0,82.0,1.0,1.0
24.0,638.0,7.0,792.0,3.0,-1.0,0.0,2.0
39.0,607.0,12.0,454.0,2.0,364.0,3.0,2.0
29.0,416.0,14.0,1118.0,2.0,-1.0,0.0,1.0
53.0,0.0,9.0,44.0,2.0,-1.0,0.0,1.0
72.0,588.0,5.0,66.0,3.0,-1.0,0.0,1.0
23.0,431.0,15.0,201.0,3.0,186.0,2.0,2.0
45.0,4068.0,20.0,184.0,1.0,-1.0,0.0,2.0
35.0,3490.0,29.0,643.0,2.0,-1.0,0.0,2.0
45.0,245.0,14.0,126.0,3.0,-1.0,0.0,1.0
57.0,82.0,4.0,140.0,1.0,-1.0,0.0,1.0
59.0,7049.0,21.0,530.0,1.0,163.0,2.0,2.0
36.0,1790.0,16.0,386.0,2.0,-1.0,0.0,1.0
34.0,1337.0,17.0,330.0,2.0,127.0,3.0,2.0
26.0,620.0,17.0,104.0,1.0,-1.0,0.0,2.0
51.0,437.0,6.0,109.0,1.0,-1.0,0.0,1.0
34.0,-285.0,15.0,192.0,1.0,276.0,3.0,1.0
53.0,362.0,28.0,1169.0,2.0,-1.0,0.0,2.0
53.0,4401.0,11.0,241.0,1.0,92.0,1.0,2.0
40.0,539.0,14.0,121.0,2.0,-1.0,0.0,1.0
47.0,643.0,20.0,18.0,6.0,-1.0,0.0,1.0
42.0,7702.0,16.0,138.0,2.0,-1.0,0.0,2.0
28.0,246.0,14.0,162.0,4.0,-1.0,0.0,1.0
27.0,106.0,30.0,150.0,5.0,-1.0,0.0,1.0
53.0,392.0,26.0,95.0,6.0,-1.0,0.0,1.0
82.0,0.0,12.0,150.0,2.0,-1.0,0.0,1.0
53.0,453.0,17.0,148.0,2.0,-1.0,0.0,1.0
32.0,2093.0,24.0,224.0,2.0,444.0,1.0,2.0
48.0,3324.0,18.0,203.0,4.0,-1.0,0.0,1.0
46.0,4176.0,12.0,153.0,6.0,-1.0,0.0,1.0
59.0,1723.0,19.0,70.0,1.0,-1.0,0.0,1.0
29.0,163.0,16.0,803.0,1.0,-1.0,0.0,2.0
21.0,794.0,5.0,191.0,1.0,-1.0,0.0,2.0
32.0,170.0,18.0,74.0,1.0,-1.0,0.0,1.0
54.0,983.0,25.0,54.0,6.0,-1.0,0.0,1.0
39.0,-176.0,9.0,176.0,1.0,-1.0,0.0,1.0
39.0,425.0,6.0,562.0,3.0,-1.0,0.0,1.0
30.0,33.0,18.0,36.0,1.0,-1.0,0.0,1.0
38.0,1307.0,14.0,294.0,2.0,-1.0,0.0,1.0
43.0,584.0,20.0,27.0,1.0,-1.0,0.0,1.0
25.0,3.0,16.0,1034.0,1.0,-1.0,0.0,2.0
68.0,2820.0,3.0,154.0,1.0,97.0,2.0,2.0
56.0,784.0,30.0,149.0,2.0,-1.0,0.0,1.0
54.0,1374.0,15.0,74.0,2.0,-1.0,0.0,1.0
51.0,-153.0,20.0,62.0,4.0,-1.0,0.0,1.0
33.0,3002.0,28.0,176.0,2.0,-1.0,0.0,1.0
35.0,2918.0,16.0,815.0,2.0,407.0,3.0,2.0
36.0,669.0,9.0,91.0,1.0,-1.0,0.0,1.0
54.0,154.0,9.0,155.0,3.0,-1.0,0.0,1.0
61.0,10861.0,26.0,336.0,2.0,259.0,3.0,2.0
31.0,873.0,23.0,145.0,4.0,-1.0,0.0,1.0
31.0,527.0,15.0,98.0,2.0,359.0,1.0,1.0
45.0,204.0,3.0,224.0,2.0,-1.0,0.0,2.0
37.0,506.0,2.0,446.0,2.0,273.0,1.0,1.0
41.0,527.0,22.0,96.0,1.0,-1.0,0.0,1.0
47.0,2232.0,27.0,439.0,1.0,103.0,1.0,2.0
56.0,488.0,6.0,146.0,4.0,-1.0,0.0,1.0
46.0,-880.0,12.0,185.0,2.0,-1.0,0.0,1.0
53.0,-252.0,24.0,223.0,2.0,-1.0,0.0,1.0
43.0,3173.0,15.0,746.0,1.0,-1.0,0.0,2.0
31.0,302.0,3.0,349.0,1.0,357.0,3.0,2.0
34.0,2045.0,29.0,146.0,2.0,-1.0,0.0,1.0
35.0,323.0,11.0,261.0,2.0,-1.0,0.0,2.0
25.0,528.0,14.0,201.0,1.0,-1.0,0.0,2.0
62.0,1084.0,14.0,505.0,1.0,-1.0,0.0,2.0
18.0,108.0,8.0,169.0,1.0,-1.0,0.0,2.0
39.0,345.0,29.0,110.0,3.0,-1.0,0.0,1.0
25.0,40.0,12.0,64.0,1.0,-1.0,0.0,1.0
35.0,0.0,17.0,80.0,5.0,-1.0,0.0,1.0
34.0,478.0,22.0,73.0,2.0,-1.0,0.0,1.0
40.0,0.0,26.0,178.0,2.0,-1.0,0.0,1.0
42.0,1205.0,15.0,129.0,1.0,188.0,2.0,1.0
36.0,11174.0,15.0,953.0,1.0,-1.0,0.0,2.0
40.0,1960.0,2.0,605.0,6.0,-1.0,0.0,2.0
36.0,3949.0,28.0,130.0,2.0,-1.0,0.0,2.0
46.0,1139.0,31.0,466.0,4.0,-1.0,0.0,1.0
55.0,8180.0,14.0,854.0,2.0,360.0,1.0,2.0
28.0,-58.0,8.0,74.0,1.0,-1.0,0.0,1.0
44.0,1258.0,6.0,607.0,4.0,-1.0,0.0,1.0
30.0,8089.0,18.0,232.0,2.0,294.0,2.0,2.0
33.0,392.0,23.0,302.0,1.0,-1.0,0.0,1.0
57.0,234.0,23.0,169.0,2.0,-1.0,0.0,1.0
27.0,584.0,8.0,192.0,2.0,-1.0,0.0,1.0
42.0,6445.0,2.0,20.0,8.0,-1.0,0.0,1.0
36.0,251.0,30.0,180.0,7.0,-1.0,0.0,1.0
57.0,249.0,5.0,164.0,1.0,-1.0,0.0,1.0
34.0,262.0,1.0,339.0,1.0,-1.0,0.0,2.0
30.0,232.0,15.0,141.0,1.0,-1.0,0.0,2.0
34.0,2283.0,20.0,790.0,1.0,-1.0,0.0,1.0
37.0,-487.0,12.0,358.0,1.0,260.0,5.0,1.0
35.0,13460.0,15.0,1068.0,3.0,-1.0,0.0,2.0
41.0,692.0,30.0,249.0,3.0,245.0,3.0,1.0
54.0,184.0,5.0,673.0,2.0,-1.0,0.0,2.0
33.0,3059.0,6.0,482.0,2.0,-1.0,0.0,2.0
31.0,454.0,30.0,266.0,1.0,-1.0,0.0,2.0
35.0,-101.0,6.0,128.0,1.0,-1.0,0.0,1.0
31.0,3384.0,16.0,153.0,1.0,104.0,2.0,2.0
58.0,473.0,18.0,1109.0,1.0,262.0,1.0,2.0
26.0,689.0,25.0,678.0,2.0,-1.0,0.0,2.0
52.0,2240.0,13.0,845.0,1.0,-1.0,0.0,2.0
62.0,0.0,13.0,227.0,2.0,-1.0,0.0,2.0
44.0,0.0,18.0,26.0,7.0,-1.0,0.0,1.0
57.0,1292.0,1.0,151.0,1.0,69.0,1.0,1.0
50.0,3537.0,24.0,305.0,1.0,-1.0,0.0,2.0
32.0,4071.0,30.0,319.0,2.0,-1.0,0.0,2.0
58.0,0.0,11.0,965.0,2.0,-1.0,0.0,1.0
36.0,341.0,13.0,282.0,1.0,-1.0,0.0,2.0
32.0,3083.0,22.0,271.0,2.0,-1.0,0.0,1.0
51.0,872.0,8.0,82.0,2.0,-1.0,0.0,1.0
29.0,380.0,12.0,154.0,2.0,-1.0,0.0,1.0
49.0,553.0,12.0,645.0,8.0,-1.0,0.0,2.0
29.0,718.0,8.0,91.0,3.0,-1.0,0.0,1.0
27.0,833.0,25.0,359.0,5.0,-1.0,0.0,1.0
33.0,1388.0,31.0,158.0,1.0,202.0,3.0,1.0
53.0,261.0,14.0,154.0,2.0,336.0,2.0,1.0
27.0,893.0,16.0,154.0,2.0,-1.0,0.0,2.0
30.0,7529.0,19.0,328.0,1.0,-1.0,0.0,2.0
34.0,978.0,3.0,262.0,2.0,71.0,1.0,2.0
58.0,68.0,2.0,268.0,1.0,-1.0,0.0,2.0
32.0,1604.0,7.0,625.0,1.0,-1.0,0.0,2.0
59.0,2443.0,20.0,8.0,8.0,-1.0,0.0,1.0
43.0,5997.0,15.0,270.0,3.0,-1.0,0.0,1.0
74.0,935.0,5.0,226.0,1.0,99.0,2.0,2.0
36.0,17983.0,20.0,100.0,1.0,-1.0,0.0,1.0
42.0,2611.0,25.0,300.0,1.0,389.0,3.0,2.0
36.0,1237.0,20.0,310.0,2.0,-1.0,0.0,1.0
30.0,2539.0,5.0,199.0,5.0,-1.0,0.0,2.0
71.0,2600.0,13.0,186.0,2.0,98.0,1.0,2.0
40.0,-163.0,8.0,290.0,1.0,-1.0,0.0,1.0
43.0,1335.0,6.0,371.0,2.0,-1.0,0.0,1.0
24.0,1052.0,30.0,354.0,1.0,-1.0,0.0,2.0
37.0,1088.0,17.0,131.0,2.0,-1.0,0.0,1.0
25.0,348.0,10.0,245.0,1.0,-1.0,0.0,2.0
39.0,5073.0,12.0,1182.0,1.0,286.0,4.0,2.0
40.0,68.0,30.0,170.0,19.0,-1.0,0.0,1.0
44.0,-61.0,11.0,1015.0,1.0,-1.0,0.0,1.0
34.0,-109.0,15.0,860.0,4.0,-1.0,0.0,2.0
33.0,3243.0,12.0,439.0,4.0,-1.0,0.0,2.0
32.0,6217.0,18.0,486.0,2.0,181.0,2.0,1.0
40.0,1181.0,4.0,718.0,2.0,189.0,2.0,2.0
50.0,363.0,16.0,1340.0,1.0,-1.0,0.0,2.0
61.0,6016.0,2.0,670.0,3.0,-1.0,0.0,2.0
33.0,-370.0,7.0,261.0,1.0,345.0,1.0,2.0
48.0,0.0,11.0,195.0,1.0,104.0,5.0,1.0
56.0,-40.0,15.0,311.0,1.0,368.0,2.0,2.0
36.0,202.0,29.0,313.0,1.0,120.0,3.0,2.0
48.0,0.0,6.0,194.0,2.0,125.0,6.0,2.0
29.0,-233.0,19.0,329.0,1.0,-1.0,0.0,1.0
29.0,4050.0,28.0,166.0,1.0,-1.0,0.0,1.0
36.0,1070.0,5.0,346.0,3.0,-1.0,0.0,1.0
30.0,1718.0,21.0,73.0,4.0,126.0,2.0,1.0
27.0,2781.0,24.0,168.0,1.0,389.0,1.0,2.0
28.0,2736.0,8.0,705.0,1.0,-1.0,0.0,2.0
60.0,597.0,15.0,981.0,1.0,-1.0,0.0,2.0
33.0,1304.0,18.0,536.0,2.0,-1.0,0.0,2.0
45.0,-73.0,18.0,125.0,2.0,-1.0,0.0,1.0
38.0,378.0,21.0,184.0,21.0,-1.0,0.0,1.0
36.0,409.0,20.0,25.0,1.0,-1.0,0.0,1.0
58.0,1669.0,13.0,109.0,2.0,-1.0,0.0,1.0
50.0,705.0,5.0,504.0,1.0,-1.0,0.0,2.0
31.0,148.0,20.0,1145.0,4.0,-1.0,0.0,1.0
59.0,1026.0,5.0,669.0,1.0,-1.0,0.0,2.0
31.0,774.0,21.0,93.0,1.0,-1.0,0.0,1.0
30.0,432.0,2.0,402.0,1.0,-1.0,0.0,2.0
55.0,1161.0,20.0,8.0,6.0,-1.0,0.0,1.0
30.0,697.0,28.0,545.0,2.0,181.0,8.0,2.0
35.0,705.0,15.0,177.0,1.0,361.0,3.0,1.0
43.0,918.0,6.0,193.0,1.0,-1.0,0.0,1.0
34.0,114.0,4.0,153.0,1.0,309.0,3.0,1.0
37.0,163.0,28.0,9.0,24.0,-1.0,0.0,1.0
43.0,370.0,7.0,216.0,1.0,-1.0,0.0,1.0
28.0,7102.0,20.0,156.0,3.0,325.0,9.0,1.0
39.0,283.0,18.0,346.0,1.0,179.0,3.0,1.0
30.0,1232.0,6.0,52.0,4.0,-1.0,0.0,1.0
39.0,2.0,25.0,174.0,10.0,-1.0,0.0,1.0
68.0,1146.0,3.0,153.0,2.0,110.0,3.0,2.0
54.0,451.0,18.0,42.0,4.0,280.0,5.0,1.0
33.0,-103.0,19.0,149.0,2.0,175.0,1.0,1.0
28.0,168.0,1.0,347.0,3.0,140.0,2.0,2.0
60.0,2090.0,7.0,957.0,2.0,-1.0,0.0,2.0
54.0,43.0,21.0,289.0,1.0,-1.0,0.0,1.0
32.0,718.0,29.0,155.0,1.0,197.0,1.0,2.0
26.0,1327.0,30.0,104.0,1.0,31.0,4.0,1.0
22.0,466.0,30.0,377.0,1.0,-1.0,0.0,2.0
55.0,309.0,20.0,167.0,1.0,181.0,3.0,2.0
32.0,7365.0,31.0,124.0,5.0,-1.0,0.0,1.0
33.0,6947.0,20.0,250.0,2.0,-1.0,0.0,1.0
50.0,202.0,17.0,148.0,1.0,-1.0,0.0,1.0
