V1,V6,V10,V12,V13,V14,V15,target
31,406.0,4,736.0,1,-1.0,0,2
72,4657.0,27,132.0,4,94.0,16,1
43,2478.0,28,347.0,1,230.0,1,1
48,595.0,24,464.0,1,-1.0,0,1
40,-116.0,29,176.0,3,-1.0,0,1
73,683.0,11,181.0,1,-1.0,0,1
39,3050.0,6,236.0,7,-1.0,0,1
59,679.0,30,761.0,4,-1.0,0,2
51,1679.0,12,417.0,1,365.0,9,2
30,251.0,12,537.0,1,-1.0,0,2
50,706.0,6,1250.0,4,-1.0,0,2
55,1504.0,22,338.0,2,-1.0,0,2
35,649.0,16,177.0,1,-1.0,0,1
48,141.0,6,424.0,1,-1.0,0,1
39,-288.0,11,227.0,1,-1.0,0,1
49,3033.0,15,125.0,5,-1.0,0,1
45,-311.0,23,1030.0,1,-1.0,0,2
37,27.0,6,80.0,1,-1.0,0,1
30,4448.0,11,112.0,8,-1.0,0,2
33,863.0,13,622.0,3,-1.0,0,2
33,273.0,16,803.0,1,-1.0,0,2
31,-13.0,9,260.0,3,-1.0,0,1
50,1832.0,17,80.0,1,-1.0,0,1
61,1058.0,27,159.0,3,-1.0,0,2
41,2226.0,7,182.0,2,99.0,1,2
34,365.0,9,85.0,2,-1.0,0,1
44,-230.0,20,352.0,1,177.0,1,1
29,2325.0,2,125.0,1,-1.0,0,2
59,-313.0,20,407.0,1,-1.0,0,1
32,2431.0,14,646.0,5,-1.0,0,2
46,556.0,15,646.0,3,-1.0,0,2
32,200.0,1,729.0,1,29.0,3,2
28,1633.0,8,233.0,1,95.0,1,1
30,776.0,30,861.0,2,-1.0,0,2
65,0.0,10,465.0,1,-1.0,0,1
60,3735.0,22,183.0,1,184.0,11,2
48,0.0,7,275.0,1,-1.0,0,1
36,7.0,17,501.0,2,-1.0,0,1
50,2570.0,18,273.0,2,-1.0,0,1
44,-2.0,15,152.0,5,-1.0,0,1
30,699.0,28,396.0,1,-1.0,0,1
32,-127.0,30,288.0,4,-1.0,0,1
47,-598.0,28,239.0,4,-1.0,0,1
36,0.0,14,636.0,6,-1.0,0,1
47,367.0,12,309.0,1,306.0,4,2
56,145.0,6,124.0,2,9.0,2,1
49,3915.0,15,44.0,1,-1.0,0,1
53,3591.0,5,306.0,2,181.0,2,2
45,59.0,24,873.0,8,-1.0,0,2
40,1783.0,19,130.0,1,-1.0,0,1
46,605.0,20,780.0,2,-1.0,0,1
44,7541.0,1,55.0,2,82.0,1,1
24,638.0,7,792.0,3,-1.0,0,2
39,607.0,12,454.0,2,364.0,3,2
29,416.0,14,1118.0,2,-1.0,0,1
53,0.0,9,44.0,2,-1.0,0,1
72,588.0,5,66.0,3,-1.0,0,1
23,431.0,15,201.0,3,186.0,2,2
45,4068.0,20,184.0,1,-1.0,0,2
35,3490.0,29,643.0,2,-1.0,0,2
45,245.0,14,126.0,3,-1.0,0,1
57,82.0,4,140.0,1,-1.0,0,1
59,7049.0,21,530.0,1,163.0,2,2
36,1790.0,16,386.0,2,-1.0,0,1
34,1337.0,17,330.0,2,127.0,3,2
26,620.0,17,104.0,1,-1.0,0,2
51,437.0,6,109.0,1,-1.0,0,1
34,-285.0,15,192.0,1,276.0,3,1
53,362.0,28,1169.0,2,-1.0,0,2
53,4401.0,11,241.0,1,92.0,1,2
40,539.0,14,121.0,2,-1.0,0,1
47,643.0,20,18.0,6,-1.0,0,1
42,7702.0,16,138.0,2,-1.0,0,2
28,246.0,14,162.0,4,-1.0,0,1
27,106.0,30,150.0,5,-1.0,0,1
53,392.0,26,95.0,6,-1.0,0,1
82,0.0,12,150.0,2,-1.0,0,1
53,453.0,17,148.0,2,-1.0,0,1
32,2093.0,24,224.0,2,444.0,1,2
48,3324.0,18,203.0,4,-1.0,0,1
46,4176.0,12,153.0,6,-1.0,0,1
59,1723.0,19,70.0,1,-1.0,0,1
29,163.0,16,803.0,1,-1.0,0,2
21,794.0,5,191.0,1,-1.0,0,2
32,170.0,18,74.0,1,-1.0,0,1
54,983.0,25,54.0,6,-1.0,0,1
39,-176.0,9,176.0,1,-1.0,0,1
39,425.0,6,562.0,3,-1.0,0,1
30,33.0,18,36.0,1,-1.0,0,1
38,1307.0,14,294.0,2,-1.0,0,1
43,584.0,20,27.0,1,-1.0,0,1
25,3.0,16,1034.0,1,-1.0,0,2
68,2820.0,3,154.0,1,97.0,2,2
56,784.0,30,149.0,2,-1.0,0,1
54,1374.0,15,74.0,2,-1.0,0,1
51,-153.0,20,62.0,4,-1.0,0,1
33,3002.0,28,176.0,2,-1.0,0,1
35,2918.0,16,815.0,2,407.0,3,2
36,669.0,9,91.0,1,-1.0,0,1
54,154.0,9,155.0,3,-1.0,0,1
61,10861.0,26,336.0,2,259.0,3,2
31,873.0,23,145.0,4,-1.0,0,1
31,527.0,15,98.0,2,359.0,1,1
45,204.0,3,224.0,2,-1.0,0,2
37,506.0,2,446.0,2,273.0,1,1
41,527.0,22,96.0,1,-1.0,0,1
47,2232.0,27,439.0,1,103.0,1,2
56,488.0,6,146.0,4,-1.0,0,1
46,-880.0,12,185.0,2,-1.0,0,1
53,-252.0,24,223.0,2,-1.0,0,1
43,3173.0,15,746.0,1,-1.0,0,2
31,302.0,3,349.0,1,357.0,3,2
34,2045.0,29,146.0,2,-1.0,0,1
35,323.0,11,261.0,2,-1.0,0,2
25,528.0,14,201.0,1,-1.0,0,2
62,1084.0,14,505.0,1,-1.0,0,2
18,108.0,8,169.0,1,-1.0,0,2
39,345.0,29,110.0,3,-1.0,0,1
25,40.0,12,64.0,1,-1.0,0,1
35,0.0,17,80.0,5,-1.0,0,1
34,478.0,22,73.0,2,-1.0,0,1
40,0.0,26,178.0,2,-1.0,0,1
42,1205.0,15,129.0,1,188.0,2,1
36,11174.0,15,953.0,1,-1.0,0,2
40,1960.0,2,605.0,6,-1.0,0,2
36,3949.0,28,130.0,2,-1.0,0,2
46,1139.0,31,466.0,4,-1.0,0,1
55,8180.0,14,854.0,2,360.0,1,2
28,-58.0,8,74.0,1,-1.0,0,1
44,1258.0,6,607.0,4,-1.0,0,1
30,8089.0,18,232.0,2,294.0,2,2
33,392.0,23,302.0,1,-1.0,0,1
57,234.0,23,169.0,2,-1.0,0,1
27,584.0,8,192.0,2,-1.0,0,1
42,6445.0,2,20.0,8,-1.0,0,1
36,251.0,30,180.0,7,-1.0,0,1
57,249.0,5,164.0,1,-1.0,0,1
34,262.0,1,339.0,1,-1.0,0,2
30,232.0,15,141.0,1,-1.0,0,2
34,2283.0,20,790.0,1,-1.0,0,1
37,-487.0,12,358.0,1,260.0,5,1
35,13460.0,15,1068.0,3,-1.0,0,2
41,692.0,30,249.0,3,245.0,3,1
54,184.0,5,673.0,2,-1.0,0,2
33,3059.0,6,482.0,2,-1.0,0,2
31,454.0,30,266.0,1,-1.0,0,2
35,-101.0,6,128.0,1,-1.0,0,1
31,3384.0,16,153.0,1,104.0,2,2
58,473.0,18,1109.0,1,262.0,1,2
26,689.0,25,678.0,2,-1.0,0,2
52,2240.0,13,845.0,1,-1.0,0,2
62,0.0,13,227.0,2,-1.0,0,2
44,0.0,18,26.0,7,-1.0,0,1
57,1292.0,1,151.0,1,69.0,1,1
50,3537.0,24,305.0,1,-1.0,0,2
32,4071.0,30,319.0,2,-1.0,0,2
58,0.0,11,965.0,2,-1.0,0,1
36,341.0,13,282.0,1,-1.0,0,2
32,3083.0,22,271.0,2,-1.0,0,1
51,872.0,8,82.0,2,-1.0,0,1
29,380.0,12,154.0,2,-1.0,0,1
49,553.0,12,645.0,8,-1.0,0,2
29,718.0,8,91.0,3,-1.0,0,1
27,833.0,25,359.0,5,-1.0,0,1
33,1388.0,31,158.0,1,202.0,3,1
53,261.0,14,154.0,2,336.0,2,1
27,893.0,16,154.0,2,-1.0,0,2
30,7529.0,19,328.0,1,-1.0,0,2
34,978.0,3,262.0,2,71.0,1,2
58,68.0,2,268.0,1,-1.0,0,2
32,1604.0,7,625.0,1,-1.0,0,2
59,2443.0,20,8.0,8,-1.0,0,1
43,5997.0,15,270.0,3,-1.0,0,1
74,935.0,5,226.0,1,99.0,2,2
36,17983.0,20,100.0,1,-1.0,0,1
42,2611.0,25,300.0,1,389.0,3,2
36,1237.0,20,310.0,2,-1.0,0,1
30,2539.0,5,199.0,5,-1.0,0,2
71,2600.0,13,186.0,2,98.0,1,2
40,-163.0,8,290.0,1,-1.0,0,1
43,1335.0,6,371.0,2,-1.0,0,1
24,1052.0,30,354.0,1,-1.0,0,2
37,1088.0,17,131.0,2,-1.0,0,1
25,348.0,10,245.0,1,-1.0,0,2
39,5073.0,12,1182.0,1,286.0,4,2
40,68.0,30,170.0,19,-1.0,0,1
44,-61.0,11,1015.0,1,-1.0,0,1
34,-109.0,15,860.0,4,-1.0,0,2
33,3243.0,12,439.0,4,-1.0,0,2
32,6217.0,18,486.0,2,181.0,2,1
40,1181.0,4,718.0,2,189.0,2,2
50,363.0,16,1340.0,1,-1.0,0,2
61,6016.0,2,670.0,3,-1.0,0,2
33,-370.0,7,261.0,1,345.0,1,2
48,0.0,11,195.0,1,104.0,5,1
56,-40.0,15,311.0,1,368.0,2,2
36,202.0,29,313.0,1,120.0,3,2
48,0.0,6,194.0,2,125.0,6,2
29,-233.0,19,329.0,1,-1.0,0,1
29,4050.0,28,166.0,1,-1.0,0,1
36,1070.0,5,346.0,3,-1.0,0,1
30,1718.0,21,73.0,4,126.0,2,1
27,2781.0,24,168.0,1,389.0,1,2
28,2736.0,8,705.0,1,-1.0,0,2
60,597.0,15,981.0,1,-1.0,0,2
33,1304.0,18,536.0,2,-1.0,0,2
45,-73.0,18,125.0,2,-1.0,0,1
38,378.0,21,184.0,21,-1.0,0,1
36,409.0,20,25.0,1,-1.0,0,1
58,1669.0,13,109.0,2,-1.0,0,1
50,705.0,5,504.0,1,-1.0,0,2
31,148.0,20,1145.0,4,-1.0,0,1
59,1026.0,5,669.0,1,-1.0,0,2
31,774.0,21,93.0,1,-1.0,0,1
30,432.0,2,402.0,1,-1.0,0,2
55,1161.0,20,8.0,6,-1.0,0,1
30,697.0,28,545.0,2,181.0,8,2
35,705.0,15,177.0,1,361.0,3,1
43,918.0,6,193.0,1,-1.0,0,1
34,114.0,4,153.0,1,309.0,3,1
37,163.0,28,9.0,24,-1.0,0,1
43,370.0,7,216.0,1,-1.0,0,1
28,7102.0,20,156.0,3,325.0,9,1
39,283.0,18,346.0,1,179.0,3,1
30,1232.0,6,52.0,4,-1.0,0,1
39,2.0,25,174.0,10,-1.0,0,1
68,1146.0,3,153.0,2,110.0,3,2
54,451.0,18,42.0,4,280.0,5,1
33,-103.0,19,149.0,2,175.0,1,1
28,168.0,1,347.0,3,140.0,2,2
60,2090.0,7,957.0,2,-1.0,0,2
54,43.0,21,289.0,1,-1.0,0,1
32,718.0,29,155.0,1,197.0,1,2
26,1327.0,30,104.0,1,31.0,4,1
22,466.0,30,377.0,1,-1.0,0,2
55,309.0,20,167.0,1,181.0,3,2
32,7365.0,31,124.0,5,-1.0,0,1
33,6947.0,20,250.0,2,-1.0,0,1
50,202.0,17,148.0,1,-1.0,0,1
49,1430.0,18,231.0,2,-1.0,0,1
50,1327.0,24,325.0,1,-1.0,0,1
33,1349.0,21,120.0,1,-1.0,0,1
43,469.0,17,181.0,4,-1.0,0,1
48,44.0,6,153.0,1,-1.0,0,1
75,852.0,16,228.0,1,185.0,1,1
51,5254.0,23,134.0,1,-1.0,0,2
51,-895.0,20,104.0,5,-1.0,0,1
73,1092.0,7,390.0,2,-1.0,0,1
41,2665.0,29,112.0,1,183.0,10,1
43,176.0,5,253.0,2,286.0,1,1
39,401.0,11,112.0,2,-1.0,0,1
33,6138.0,20,369.0,1,-1.0,0,1
40,0.0,11,657.0,1,-1.0,0,2
33,395.0,23,1359.0,6,-1.0,0,2
58,794.0,28,130.0,9,-1.0,0,1
80,8304.0,9,712.0,1,64.0,12,2
43,2557.0,15,166.0,3,183.0,5,2
32,-46.0,18,1373.0,4,-1.0,0,2
50,2313.0,5,553.0,1,-1.0,0,2
26,2857.0,3,446.0,1,-1.0,0,2
31,5.0,16,102.0,1,-1.0,0,1
45,1293.0,20,164.0,1,-1.0,0,1
46,494.0,15,131.0,3,365.0,1,1
30,46.0,13,382.0,3,-1.0,0,1
50,124.0,14,367.0,2,289.0,19,1
30,377.0,4,524.0,15,-1.0,0,2
48,1600.0,18,448.0,1,-1.0,0,1
36,3407.0,9,993.0,4,85.0,4,2
35,-130.0,20,224.0,1,-1.0,0,1
48,318.0,5,1017.0,4,-1.0,0,2
37,197.0,13,234.0,1,87.0,3,2
32,483.0,18,35.0,6,-1.0,0,1
31,2910.0,23,1392.0,2,-1.0,0,2
31,307.0,8,361.0,1,229.0,2,2
56,2815.0,11,212.0,1,-1.0,0,2
41,67.0,19,814.0,1,-1.0,0,2
26,3.0,1,149.0,1,350.0,1,2
44,1954.0,2,294.0,1,-1.0,0,2
27,347.0,6,385.0,4,-1.0,0,2
48,105.0,31,111.0,2,-1.0,0,1
24,0.0,27,122.0,2,-1.0,0,2
51,2337.0,25,46.0,4,90.0,7,1
30,-2.0,9,136.0,2,-1.0,0,1
49,254.0,13,179.0,1,-1.0,0,1
34,883.0,3,166.0,2,173.0,3,1
62,557.0,14,185.0,1,-1.0,0,2
40,4775.0,15,215.0,1,-1.0,0,2
43,3285.0,13,1721.0,2,-1.0,0,2
59,1115.0,19,834.0,1,-1.0,0,2
35,458.0,21,1091.0,3,-1.0,0,1
53,-1601.0,13,82.0,2,-1.0,0,1
34,186.0,14,115.0,3,-1.0,0,1
43,240.0,16,453.0,1,-1.0,0,2
39,562.0,13,303.0,2,-1.0,0,1
56,778.0,6,149.0,2,-1.0,0,1
47,0.0,27,508.0,1,-1.0,0,2
25,189.0,8,687.0,2,-1.0,0,2
68,19317.0,4,249.0,1,-1.0,0,2
45,-198.0,19,130.0,25,-1.0,0,1
65,828.0,13,305.0,1,-1.0,0,2
28,1137.0,6,129.0,4,211.0,3,1
37,72.0,20,885.0,5,150.0,7,2
63,1612.0,17,233.0,2,-1.0,0,2
59,10925.0,21,100.0,1,-1.0,0,2
27,20585.0,23,299.0,1,100.0,1,2
31,13.0,6,1019.0,2,-1.0,0,2
32,10287.0,27,281.0,4,188.0,1,2
38,2472.0,3,176.0,2,-1.0,0,1
49,400.0,13,122.0,1,-1.0,0,1
32,514.0,11,812.0,1,-1.0,0,2
31,156.0,13,657.0,7,-1.0,0,2
46,1516.0,14,133.0,4,-1.0,0,1
77,2123.0,4,141.0,4,-1.0,0,1
25,343.0,1,377.0,1,-1.0,0,2
24,387.0,4,340.0,8,-1.0,0,2
29,68.0,4,69.0,4,-1.0,0,1
40,1547.0,20,405.0,1,-1.0,0,2
55,538.0,7,353.0,2,-1.0,0,2
42,519.0,2,150.0,3,-1.0,0,1
33,892.0,21,151.0,1,-1.0,0,1
42,105.0,27,85.0,4,-1.0,0,1
35,187.0,21,178.0,1,-1.0,0,1
30,0.0,10,1399.0,1,-1.0,0,2
64,2352.0,3,181.0,4,183.0,7,2
40,473.0,28,383.0,3,-1.0,0,2
22,1215.0,19,145.0,3,192.0,1,2
49,8399.0,19,596.0,2,-1.0,0,1
29,131.0,20,353.0,4,-1.0,0,1
35,1756.0,20,195.0,1,-1.0,0,2
31,-348.0,18,410.0,1,-1.0,0,1
34,91.0,17,144.0,1,281.0,1,1
53,1624.0,6,107.0,1,98.0,6,2
35,2779.0,22,118.0,2,-1.0,0,2
27,3933.0,28,837.0,3,-1.0,0,2
33,13160.0,10,212.0,1,-1.0,0,1
57,5961.0,14,166.0,3,-1.0,0,1
40,181.0,12,89.0,6,-1.0,0,1
55,1446.0,17,135.0,1,-1.0,0,1
52,306.0,28,223.0,1,-1.0,0,2
54,8295.0,5,207.0,1,-1.0,0,2
36,4708.0,3,284.0,1,171.0,1,2
48,1230.0,13,328.0,2,182.0,3,2
28,451.0,13,302.0,1,301.0,1,2
31,2929.0,20,237.0,3,150.0,3,1
53,352.0,20,58.0,5,-1.0,0,1
50,1165.0,16,455.0,1,-1.0,0,2
29,3041.0,8,606.0,3,-1.0,0,2
55,719.0,11,221.0,6,284.0,29,1
50,306.0,19,37.0,1,-1.0,0,1
58,145.0,29,616.0,13,-1.0,0,2
30,4642.0,21,528.0,1,-1.0,0,2
65,1973.0,21,396.0,3,-1.0,0,2
72,2850.0,16,131.0,2,241.0,1,1
30,-570.0,31,12.0,22,-1.0,0,1
43,291.0,9,150.0,2,-1.0,0,1
53,1296.0,17,115.0,1,-1.0,0,1
40,0.0,28,147.0,2,-1.0,0,1
39,0.0,27,366.0,1,436.0,10,2
26,354.0,8,282.0,5,347.0,5,1
47,0.0,19,141.0,1,-1.0,0,1
19,108.0,10,168.0,1,182.0,2,2
39,602.0,20,191.0,7,-1.0,0,1
34,1406.0,27,145.0,1,-1.0,0,2
31,2076.0,18,178.0,1,127.0,7,1
30,499.0,21,145.0,1,281.0,3,1
46,624.0,18,420.0,1,276.0,1,2
33,240.0,21,373.0,3,-1.0,0,1
33,317.0,4,323.0,1,80.0,14,2
38,3995.0,21,1111.0,6,-1.0,0,1
27,1128.0,30,88.0,4,-1.0,0,1
46,-130.0,24,144.0,2,-1.0,0,2
57,1172.0,20,72.0,1,-1.0,0,1
38,3316.0,17,1345.0,3,-1.0,0,2
69,482.0,4,101.0,1,-1.0,0,1
45,3944.0,18,141.0,1,-1.0,0,1
26,655.0,16,190.0,1,-1.0,0,2
45,1214.0,28,118.0,2,-1.0,0,1
37,74.0,7,150.0,1,-1.0,0,1
52,2594.0,21,425.0,1,-1.0,0,1
40,1136.0,21,86.0,1,-1.0,0,1
35,52.0,4,328.0,2,94.0,4,2
49,1456.0,12,225.0,4,-1.0,0,1
49,361.0,16,513.0,2,-1.0,0,2
42,319.0,8,17.0,9,-1.0,0,1
47,1315.0,20,329.0,4,-1.0,0,2
54,8180.0,19,312.0,1,-1.0,0,1
32,1150.0,8,31.0,2,-1.0,0,1
55,602.0,4,390.0,2,150.0,6,2
31,181.0,13,239.0,2,93.0,2,2
39,0.0,30,342.0,3,22.0,3,2
51,1443.0,18,172.0,10,-1.0,0,2
35,994.0,23,1349.0,8,-1.0,0,2
28,-170.0,10,720.0,2,-1.0,0,2
32,-311.0,18,218.0,2,-1.0,0,1
54,4503.0,21,168.0,3,-1.0,0,1
51,4711.0,19,253.0,1,-1.0,0,1
36,52.0,7,351.0,1,95.0,6,2
41,254.0,9,183.0,2,294.0,2,2
35,-428.0,10,147.0,1,-1.0,0,1
36,1057.0,19,230.0,2,164.0,2,2
40,1845.0,3,134.0,3,-1.0,0,1
26,4613.0,28,663.0,3,196.0,2,2
26,111.0,9,537.0,1,-1.0,0,2
21,614.0,13,243.0,3,-1.0,0,1
27,6036.0,31,175.0,1,181.0,1,2
43,3917.0,3,725.0,2,93.0,1,2
44,88.0,2,275.0,1,-1.0,0,2
50,173.0,12,7.0,5,342.0,15,1
59,284.0,4,265.0,2,-1.0,0,1
55,5443.0,5,264.0,2,-1.0,0,1
72,132.0,1,260.0,2,65.0,1,2
31,2085.0,19,488.0,3,-1.0,0,1
32,6281.0,3,1336.0,4,-1.0,0,2
38,194.0,17,576.0,4,340.0,7,1
52,306.0,13,650.0,5,-1.0,0,2
44,2033.0,3,444.0,1,99.0,1,2
58,1249.0,5,187.0,1,-1.0,0,1
28,510.0,8,1767.0,2,-1.0,0,2
53,6.0,27,233.0,2,-1.0,0,1
33,0.0,8,345.0,2,-1.0,0,1
25,959.0,9,144.0,5,-1.0,0,1
47,1139.0,11,106.0,2,-1.0,0,1
72,1612.0,7,530.0,2,-1.0,0,2
55,0.0,29,316.0,2,-1.0,0,1
34,879.0,17,712.0,1,344.0,1,2
49,341.0,15,520.0,2,-1.0,0,2
49,3.0,9,1439.0,6,-1.0,0,2
46,270.0,12,125.0,1,-1.0,0,1
48,386.0,27,185.0,5,-1.0,0,1
49,566.0,25,979.0,2,-1.0,0,2
60,-330.0,22,69.0,6,-1.0,0,1
31,33.0,24,901.0,2,-1.0,0,2
45,-184.0,7,878.0,3,170.0,5,2
32,1504.0,17,131.0,2,-1.0,0,1
55,0.0,6,160.0,3,-1.0,0,1
33,0.0,17,78.0,1,-1.0,0,1
39,1317.0,20,543.0,1,170.0,4,2
32,0.0,23,271.0,6,-1.0,0,1
36,1355.0,20,256.0,8,-1.0,0,1
47,1851.0,19,140.0,2,-1.0,0,1
57,256.0,5,304.0,2,91.0,1,2
41,3855.0,19,657.0,2,-1.0,0,1
34,1406.0,20,63.0,2,85.0,1,2
40,1953.0,31,78.0,2,-1.0,0,1
35,745.0,5,522.0,3,-1.0,0,2
30,69.0,21,300.0,1,-1.0,0,1
41,14968.0,23,1360.0,4,-1.0,0,2
54,534.0,1,177.0,2,-1.0,0,2
26,2007.0,13,194.0,1,92.0,5,2
33,1536.0,9,262.0,1,94.0,2,2
45,194.0,31,517.0,4,-1.0,0,1
34,589.0,19,125.0,2,-1.0,0,2
42,1455.0,6,364.0,4,-1.0,0,1
49,-962.0,19,295.0,2,-1.0,0,1
46,137.0,5,246.0,1,-1.0,0,1
32,35.0,20,96.0,8,-1.0,0,1
61,1332.0,12,156.0,1,-1.0,0,2
61,243.0,20,194.0,1,-1.0,0,2
24,166.0,10,256.0,2,-1.0,0,2
47,52.0,25,93.0,5,-1.0,0,1
56,10532.0,7,324.0,1,-1.0,0,2
45,242.0,30,587.0,1,-1.0,0,2
63,48.0,9,251.0,1,-1.0,0,2
44,2724.0,28,893.0,1,-1.0,0,2
41,261.0,5,222.0,1,-1.0,0,1
49,1743.0,18,68.0,1,-1.0,0,1
48,1800.0,18,103.0,1,-1.0,0,1
37,277.0,8,338.0,2,-1.0,0,1
45,675.0,20,890.0,2,-1.0,0,1
42,366.0,5,150.0,1,-1.0,0,1
86,1817.0,16,272.0,3,-1.0,0,1
28,4579.0,12,409.0,2,-1.0,0,2
41,406.0,9,2462.0,1,-1.0,0,1
43,733.0,25,282.0,1,187.0,3,2
39,518.0,4,608.0,2,-1.0,0,1
61,3371.0,28,299.0,2,-1.0,0,2
22,254.0,13,143.0,2,-1.0,0,2
36,0.0,8,121.0,1,-1.0,0,1
57,567.0,2,87.0,2,265.0,3,1
49,0.0,26,189.0,4,-1.0,0,1
33,-204.0,15,297.0,3,-1.0,0,1
43,-192.0,8,1120.0,2,-1.0,0,2
55,0.0,18,616.0,1,370.0,1,2
29,1445.0,4,271.0,2,-1.0,0,2
49,1811.0,2,168.0,2,245.0,1,1
29,7707.0,29,961.0,2,334.0,2,2
22,691.0,30,260.0,5,103.0,1,2
51,805.0,13,270.0,2,-1.0,0,1
59,2965.0,13,1970.0,3,-1.0,0,2
32,889.0,3,1076.0,2,85.0,3,2
56,870.0,16,257.0,1,-1.0,0,2
37,912.0,12,637.0,3,328.0,22,2
37,8828.0,12,1010.0,3,-1.0,0,2
35,303.0,24,173.0,2,190.0,10,2
30,33.0,25,396.0,1,-1.0,0,1
25,-559.0,14,189.0,3,-1.0,0,1
56,1119.0,14,265.0,2,-1.0,0,1
40,830.0,13,873.0,3,370.0,2,2
34,239.0,5,6.0,1,-1.0,0,1
46,659.0,29,1127.0,11,-1.0,0,2
35,16.0,17,158.0,2,-1.0,0,1
48,-110.0,19,164.0,2,-1.0,0,1
51,1801.0,16,838.0,3,-1.0,0,2
21,682.0,6,266.0,1,-1.0,0,2
41,201.0,3,157.0,1,-1.0,0,2
43,132.0,19,574.0,1,84.0,3,2
26,-119.0,9,359.0,5,-1.0,0,2
36,403.0,4,920.0,1,-1.0,0,2
36,12264.0,12,158.0,2,-1.0,0,2
47,3715.0,12,171.0,2,182.0,4,2
38,4539.0,16,387.0,1,-1.0,0,2
61,267.0,21,192.0,3,184.0,1,2
34,63.0,17,678.0,1,-1.0,0,2
32,12569.0,1,561.0,2,295.0,2,2
35,208.0,19,214.0,1,-1.0,0,1
22,104.0,16,330.0,3,-1.0,0,2
29,27.0,6,754.0,1,-1.0,0,2
35,287.0,2,115.0,3,245.0,8,1
58,1013.0,11,206.0,1,461.0,1,2
39,291.0,7,882.0,2,-1.0,0,2
34,1863.0,28,143.0,1,-1.0,0,1
47,175.0,15,236.0,4,262.0,7,1
42,301.0,17,1175.0,2,-1.0,0,2
40,2266.0,16,447.0,1,147.0,5,2
35,916.0,14,460.0,2,-1.0,0,2
31,2577.0,13,611.0,2,-1.0,0,1
49,-14.0,18,115.0,2,-1.0,0,1
50,346.0,6,178.0,1,-1.0,0,2
48,271.0,24,23.0,1,-1.0,0,1
43,0.0,12,3.0,1,-1.0,0,1
33,882.0,22,104.0,1,183.0,4,2
40,595.0,3,406.0,2,-1.0,0,2
34,0.0,18,431.0,6,-1.0,0,1
34,751.0,17,1303.0,1,-1.0,0,2
27,114.0,9,375.0,2,-1.0,0,1
50,-143.0,15,305.0,3,-1.0,0,1
25,362.0,3,617.0,2,-1.0,0,2
36,1049.0,14,224.0,4,-1.0,0,2
32,4.0,30,48.0,1,-1.0,0,1
36,4136.0,30,812.0,3,-1.0,0,2
34,869.0,6,1677.0,1,-1.0,0,2
30,4684.0,30,268.0,3,-1.0,0,2
36,1184.0,6,1063.0,1,-1.0,0,2
39,494.0,9,216.0,1,183.0,5,2
45,1323.0,17,550.0,1,-1.0,0,1
38,137.0,10,624.0,1,-1.0,0,1
58,565.0,8,153.0,1,93.0,1,2
35,470.0,25,743.0,13,-1.0,0,2
27,2614.0,8,143.0,2,-1.0,0,2
34,1703.0,22,153.0,5,-1.0,0,1
31,1331.0,11,927.0,2,-1.0,0,1
53,0.0,12,80.0,2,-1.0,0,2
33,2583.0,25,241.0,1,108.0,1,1
25,58.0,24,139.0,5,-1.0,0,2
32,230.0,18,442.0,1,266.0,8,2
52,-519.0,9,442.0,8,-1.0,0,2
26,3108.0,13,481.0,3,-1.0,0,1
30,7032.0,17,102.0,1,-1.0,0,1
54,386.0,20,838.0,1,-1.0,0,2
36,16.0,17,89.0,2,-1.0,0,1
31,1657.0,28,872.0,1,-1.0,0,2
44,8.0,28,531.0,1,-1.0,0,1
37,1000.0,22,239.0,1,99.0,2,2
41,5037.0,23,252.0,9,185.0,5,2
35,869.0,29,173.0,1,-1.0,0,1
60,4256.0,16,239.0,3,761.0,1,2
28,12.0,9,202.0,1,-1.0,0,2
39,4430.0,18,13.0,4,362.0,1,1
38,0.0,6,361.0,1,-1.0,0,1
36,5958.0,22,155.0,1,184.0,1,2
45,212.0,21,65.0,2,-1.0,0,2
20,292.0,5,385.0,2,93.0,1,2
37,744.0,21,161.0,3,-1.0,0,1
51,6840.0,7,257.0,1,-1.0,0,2
54,3994.0,16,299.0,2,-1.0,0,2
42,28.0,5,126.0,3,-1.0,0,1
33,288.0,3,343.0,2,-1.0,0,1
41,3465.0,11,389.0,4,-1.0,0,1
37,-57.0,31,37.0,20,-1.0,0,1
35,437.0,4,908.0,1,-1.0,0,2
25,1242.0,28,615.0,2,-1.0,0,2
55,1580.0,21,82.0,5,155.0,1,1
53,-435.0,16,131.0,2,-1.0,0,1
58,4152.0,14,160.0,1,-1.0,0,2
20,215.0,21,228.0,4,183.0,1,2
52,576.0,18,762.0,3,-1.0,0,2
29,1002.0,14,50.0,2,-1.0,0,1
47,8226.0,30,137.0,2,-1.0,0,1
38,507.0,8,95.0,1,-1.0,0,1
33,2979.0,5,326.0,2,437.0,1,2
36,96.0,27,125.0,15,-1.0,0,1
43,800.0,13,902.0,1,-1.0,0,2
57,2416.0,11,74.0,2,-1.0,0,1
35,914.0,3,166.0,1,-1.0,0,1
56,1693.0,26,238.0,4,442.0,4,2
43,107.0,28,135.0,1,-1.0,0,2
37,594.0,4,62.0,1,-1.0,0,1
33,596.0,18,77.0,1,127.0,3,1
34,184.0,30,87.0,3,-1.0,0,1
50,235.0,11,71.0,2,-1.0,0,1
