Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
MQ,3782.0,MTJ,ORD,6.0,760.0,150.0,0.0
AS,87.0,SEA,ANC,4.0,600.0,218.0,0.0
WN,1052.0,SJC,LAS,1.0,865.0,85.0,1.0
DL,2173.0,ATL,MIA,1.0,660.0,120.0,1.0
B6,1258.0,IAD,BOS,1.0,1107.0,87.0,0.0
WN,710.0,SJC,AUS,7.0,1100.0,200.0,1.0
DL,1151.0,SFO,HNL,4.0,1070.0,350.0,1.0
DL,1635.0,JAX,ATL,3.0,919.0,78.0,1.0
AA,1076.0,STL,DCA,2.0,900.0,115.0,0.0
WN,509.0,OAK,PHX,1.0,555.0,110.0,1.0
OO,6362.0,LAX,SBA,5.0,1192.0,40.0,1.0
US,1112.0,PHL,BOS,3.0,495.0,85.0,1.0
AA,1716.0,PHX,DFW,6.0,585.0,140.0,0.0
OO,4588.0,SFO,SLC,5.0,1000.0,109.0,1.0
CO,426.0,IAH,BWI,3.0,1140.0,175.0,1.0
UA,727.0,IAD,TPA,5.0,1324.0,145.0,1.0
OH,6323.0,MCI,LGA,6.0,625.0,180.0,0.0
XE,2056.0,MCI,EWR,5.0,635.0,165.0,0.0
AS,153.0,ANC,OTZ,2.0,1035.0,94.0,0.0
US,127.0,MKE,PHX,5.0,420.0,249.0,1.0
MQ,3735.0,CLE,ORD,2.0,640.0,90.0,1.0
DL,1880.0,SFO,ATL,2.0,1360.0,272.0,0.0
AA,1845.0,MIA,SJU,4.0,720.0,145.0,1.0
XE,2501.0,IAH,ELP,6.0,680.0,121.0,1.0
DL,2162.0,DTW,PHL,3.0,1290.0,99.0,1.0
DL,1289.0,IAD,ATL,3.0,1058.0,120.0,0.0
AA,1077.0,DFW,SFO,5.0,470.0,230.0,0.0
WN,1451.0,LAX,PHX,3.0,790.0,75.0,1.0
XE,2470.0,IAH,MSP,4.0,478.0,170.0,1.0
CO,391.0,MIA,IAH,3.0,895.0,180.0,1.0
OO,6624.0,DEN,TUS,2.0,1115.0,118.0,1.0
US,1997.0,CLT,FLL,1.0,595.0,128.0,0.0
9E,3911.0,MSP,GRB,7.0,795.0,72.0,0.0
EV,5020.0,ATL,ATW,3.0,1079.0,131.0,1.0
UA,731.0,EWR,DEN,4.0,597.0,268.0,0.0
MQ,3710.0,ORD,XNA,3.0,1055.0,105.0,1.0
UA,83.0,LAX,HNL,4.0,851.0,359.0,0.0
UA,20.0,SMF,DEN,2.0,432.0,153.0,1.0
CO,212.0,IAH,SJU,6.0,606.0,263.0,1.0
B6,145.0,JFK,PBI,1.0,360.0,169.0,0.0
9E,3975.0,DAY,MSP,4.0,751.0,120.0,0.0
OO,6445.0,LAX,TUS,4.0,1165.0,77.0,1.0
OH,6451.0,CVG,MSP,6.0,430.0,133.0,0.0
AA,1934.0,DFW,MCI,6.0,1130.0,90.0,0.0
OO,7037.0,CPR,DEN,2.0,378.0,69.0,0.0
WN,1715.0,AUS,DAL,2.0,1195.0,55.0,0.0
DL,1458.0,RSW,ATL,6.0,815.0,110.0,1.0
WN,1395.0,STL,PHX,3.0,900.0,210.0,1.0
DL,2849.0,BDL,DTW,3.0,990.0,128.0,1.0
UA,297.0,BWI,SFO,5.0,463.0,372.0,0.0
MQ,2769.0,DFW,SGF,2.0,950.0,75.0,1.0
AA,855.0,FLL,DFW,3.0,820.0,195.0,1.0
DL,2114.0,MSP,LGA,4.0,1150.0,163.0,1.0
WN,909.0,DEN,TUS,5.0,1230.0,115.0,1.0
OO,6310.0,ABQ,LAX,5.0,1135.0,125.0,0.0
DL,1875.0,BIL,MSP,4.0,796.0,122.0,1.0
AS,645.0,PHX,SEA,5.0,725.0,195.0,1.0
YV,2717.0,PHX,MCI,7.0,795.0,156.0,0.0
US,1721.0,CLE,CLT,4.0,935.0,99.0,0.0
MQ,4341.0,ORD,RIC,1.0,460.0,115.0,0.0
WN,2302.0,TPA,MCI,6.0,815.0,180.0,0.0
UA,614.0,ORD,DCA,5.0,784.0,111.0,1.0
FL,227.0,LAS,MKE,2.0,430.0,208.0,0.0
9E,3894.0,MSP,DAY,5.0,610.0,112.0,0.0
FL,420.0,ATL,PNS,7.0,1340.0,75.0,1.0
OO,6695.0,DEN,ELP,3.0,614.0,109.0,0.0
AA,541.0,DFW,ELP,4.0,1075.0,105.0,0.0
UA,241.0,ORD,SEA,4.0,732.0,276.0,0.0
DL,2297.0,ATL,MSY,2.0,820.0,98.0,0.0
HA,40.0,OGG,PDX,6.0,855.0,315.0,0.0
AA,1074.0,OMA,DFW,4.0,675.0,115.0,0.0
B6,700.0,SJU,JFK,5.0,179.0,237.0,1.0
OO,7026.0,LAX,FAT,7.0,816.0,67.0,1.0
FL,95.0,ATL,RDU,5.0,545.0,73.0,0.0
MQ,2720.0,DSM,DFW,1.0,710.0,120.0,1.0
MQ,4049.0,ORD,IND,6.0,895.0,60.0,0.0
UA,317.0,DEN,IAD,4.0,1075.0,197.0,1.0
DL,1478.0,MEM,BOS,6.0,1150.0,169.0,0.0
AS,453.0,LAX,SEA,7.0,645.0,162.0,1.0
UA,214.0,IAH,ORD,1.0,392.0,153.0,1.0
XE,5994.0,XNA,ORD,1.0,637.0,106.0,0.0
B6,418.0,PBI,BOS,3.0,420.0,172.0,0.0
CO,174.0,HNL,SNA,6.0,840.0,335.0,0.0
AA,2349.0,ORD,DFW,3.0,1130.0,155.0,1.0
AA,1677.0,ORD,SNA,7.0,1125.0,260.0,1.0
EV,5601.0,ATL,DHN,7.0,1020.0,55.0,1.0
OO,6941.0,DEN,BOI,6.0,913.0,122.0,0.0
XE,2283.0,IAH,AUS,4.0,625.0,53.0,0.0
DL,1787.0,BWI,MSP,3.0,1110.0,168.0,0.0
WN,2403.0,BWI,ALB,5.0,910.0,70.0,0.0
OO,6377.0,CPR,DEN,6.0,779.0,55.0,1.0
DL,2469.0,ATL,MCO,4.0,845.0,91.0,0.0
AS,731.0,SEA,ANC,6.0,1320.0,215.0,0.0
UA,592.0,EGE,DEN,2.0,491.0,61.0,0.0
UA,133.0,LAS,DEN,4.0,593.0,117.0,0.0
DL,1554.0,LAX,ATL,4.0,860.0,261.0,0.0
WN,1305.0,OAK,SEA,3.0,940.0,125.0,1.0
EV,5190.0,ATL,TLH,1.0,970.0,64.0,1.0
DL,2132.0,MSP,GEG,5.0,690.0,186.0,0.0
EV,5334.0,ATL,ABY,2.0,575.0,60.0,0.0
FL,676.0,MCO,MKE,7.0,610.0,166.0,0.0
OO,6508.0,AUS,SFO,5.0,1130.0,238.0,1.0
MQ,3682.0,MIA,MEM,3.0,1240.0,155.0,0.0
AA,1247.0,ORD,LAX,2.0,680.0,265.0,1.0
9E,4103.0,DTW,DAY,5.0,530.0,70.0,0.0
AA,556.0,SAN,ORD,3.0,725.0,250.0,1.0
OO,4583.0,DEN,SLC,2.0,700.0,89.0,0.0
WN,2281.0,BWI,BHM,5.0,695.0,135.0,1.0
B6,1250.0,IAD,BOS,6.0,391.0,89.0,0.0
EV,5062.0,GSO,ATL,7.0,585.0,90.0,1.0
CO,238.0,EWR,MIA,4.0,569.0,210.0,1.0
WN,160.0,SMF,ONT,1.0,835.0,75.0,1.0
XE,2236.0,MSP,EWR,5.0,854.0,165.0,0.0
US,1015.0,CLT,PBI,5.0,870.0,108.0,1.0
WN,826.0,BOI,SLC,4.0,1110.0,60.0,1.0
CO,187.0,MCO,IAH,1.0,540.0,150.0,1.0
DL,1157.0,CMH,ATL,1.0,360.0,110.0,0.0
B6,937.0,ORD,LGB,2.0,1055.0,267.0,0.0
CO,1402.0,EWR,LAX,3.0,510.0,377.0,0.0
XE,2582.0,ATL,EWR,3.0,850.0,139.0,1.0
XE,2252.0,RIC,CLE,6.0,585.0,85.0,0.0
DL,1270.0,MEM,CLT,2.0,1195.0,98.0,1.0
US,1433.0,BOS,CLT,5.0,375.0,152.0,0.0
UA,917.0,IAD,SEA,3.0,1035.0,358.0,1.0
WN,2971.0,BWI,JAX,7.0,500.0,130.0,1.0
WN,958.0,STL,MSP,4.0,1230.0,90.0,1.0
UA,630.0,MSY,DEN,4.0,903.0,180.0,0.0
XE,2225.0,OKC,IAH,4.0,805.0,84.0,0.0
UA,344.0,PDX,SFO,6.0,454.0,118.0,0.0
OO,6274.0,HPN,ORD,5.0,1174.0,156.0,1.0
MQ,3080.0,LAX,SBA,6.0,810.0,40.0,0.0
WN,294.0,STL,TPA,3.0,765.0,135.0,1.0
B6,217.0,JFK,LGB,4.0,1020.0,380.0,0.0
DL,1969.0,ATL,MCO,5.0,540.0,98.0,1.0
XE,2703.0,IAH,MSY,3.0,1375.0,59.0,0.0
AA,123.0,DFW,HNL,6.0,670.0,525.0,1.0
9E,3914.0,IND,DTW,3.0,900.0,83.0,0.0
MQ,4668.0,ATL,LGA,2.0,690.0,135.0,0.0
9E,3983.0,DTW,SBN,4.0,730.0,58.0,0.0
AA,462.0,MIA,DCA,3.0,980.0,145.0,1.0
XE,3057.0,VPS,IAH,1.0,895.0,118.0,1.0
B6,1254.0,IAD,BOS,5.0,980.0,90.0,1.0
OO,6882.0,DEN,SMF,7.0,926.0,155.0,1.0
DL,1661.0,DTW,ATL,4.0,370.0,136.0,1.0
UA,806.0,LAX,SFO,4.0,835.0,85.0,0.0
B6,399.0,LGA,MCO,3.0,1265.0,165.0,1.0
DL,1730.0,ATL,CHS,3.0,725.0,68.0,0.0
WN,2952.0,MSY,MDW,5.0,465.0,135.0,0.0
AA,406.0,ORD,AUS,4.0,1085.0,170.0,0.0
WN,2378.0,LAS,MDW,1.0,895.0,215.0,1.0
AS,69.0,SEA,KTN,5.0,1130.0,130.0,1.0
AA,1120.0,MSP,ORD,3.0,700.0,90.0,0.0
9E,3987.0,TYS,MEM,2.0,480.0,89.0,0.0
9E,3912.0,ICT,MEM,4.0,720.0,92.0,0.0
OO,6768.0,DEN,JAC,1.0,1162.0,88.0,1.0
9E,3950.0,FNT,MSP,4.0,410.0,108.0,0.0
FL,472.0,ATL,BWI,5.0,610.0,110.0,0.0
MQ,3754.0,ORD,AUS,2.0,510.0,165.0,0.0
OH,6477.0,CVG,XNA,5.0,915.0,122.0,0.0
DL,2155.0,ATL,LAX,3.0,1035.0,300.0,0.0
WN,866.0,SJC,LAX,1.0,880.0,70.0,1.0
OO,4704.0,SLC,DEN,2.0,1017.0,83.0,1.0
OO,4827.0,SLC,SAT,1.0,590.0,170.0,1.0
EV,5408.0,ATL,CHS,7.0,895.0,73.0,0.0
WN,2461.0,AMA,DAL,4.0,830.0,65.0,0.0
MQ,3924.0,TUL,ORD,7.0,1205.0,110.0,0.0
OH,6655.0,OMA,MEM,4.0,360.0,114.0,0.0
EV,5447.0,SDF,ATL,3.0,680.0,88.0,0.0
XE,2385.0,BRO,IAH,2.0,1018.0,82.0,0.0
DL,1524.0,SAT,ATL,6.0,480.0,139.0,0.0
MQ,3514.0,LIT,DFW,7.0,1090.0,80.0,0.0
WN,44.0,DAL,MCI,2.0,1105.0,85.0,1.0
FL,264.0,DCA,MKE,7.0,820.0,125.0,0.0
WN,157.0,BNA,TPA,3.0,1105.0,105.0,1.0
WN,1715.0,LAX,AUS,1.0,885.0,170.0,1.0
WN,110.0,LAS,SMF,5.0,640.0,95.0,1.0
XE,2248.0,MEM,EWR,2.0,1140.0,160.0,1.0
AA,867.0,DCA,ORD,6.0,1035.0,135.0,1.0
WN,2061.0,LAX,SJC,5.0,955.0,65.0,1.0
US,662.0,DEN,PHX,7.0,733.0,112.0,0.0
WN,1502.0,LAS,PDX,2.0,1265.0,140.0,1.0
OO,4638.0,SAN,LAX,7.0,380.0,49.0,0.0
CO,128.0,IAH,MSY,3.0,450.0,68.0,0.0
WN,1317.0,MDW,MCO,6.0,600.0,160.0,1.0
UA,537.0,BOS,SFO,7.0,484.0,408.0,0.0
US,122.0,ANC,PHX,2.0,113.0,327.0,0.0
US,596.0,RNO,PHX,2.0,975.0,101.0,0.0
XE,2082.0,IAH,ABQ,4.0,685.0,133.0,0.0
DL,2982.0,MEM,DCA,1.0,895.0,125.0,0.0
DL,2655.0,ATL,MEM,4.0,1100.0,90.0,1.0
UA,480.0,SFO,PIT,1.0,959.0,298.0,1.0
WN,550.0,PHX,SJC,1.0,385.0,125.0,0.0
WN,1255.0,PHX,LAS,4.0,915.0,70.0,1.0
OH,6448.0,IND,DTW,6.0,705.0,81.0,1.0
WN,855.0,DEN,MCO,4.0,445.0,210.0,1.0
WN,1754.0,SMF,SNA,2.0,870.0,85.0,1.0
US,12.0,SMF,PHX,7.0,360.0,109.0,0.0
WN,755.0,STL,DAL,2.0,860.0,105.0,1.0
MQ,3729.0,PHL,ORD,3.0,1185.0,145.0,1.0
OH,6367.0,ATL,CVG,5.0,725.0,87.0,1.0
OO,6291.0,LAX,ELP,5.0,761.0,111.0,1.0
MQ,4225.0,GRB,ORD,7.0,800.0,65.0,0.0
AA,33.0,JFK,LAX,5.0,475.0,380.0,0.0
XE,2321.0,CVG,IAH,7.0,670.0,157.0,0.0
AS,857.0,SEA,OGG,7.0,500.0,380.0,0.0
DL,1754.0,LAX,ATL,7.0,695.0,250.0,1.0
OO,6757.0,ORD,SGF,5.0,715.0,93.0,1.0
UA,444.0,ORD,MDT,3.0,786.0,102.0,0.0
DL,2037.0,BWI,DTW,4.0,765.0,100.0,1.0
EV,4986.0,CVG,BWI,5.0,905.0,93.0,0.0
WN,130.0,ONT,SJC,3.0,630.0,70.0,1.0
DL,1121.0,SLC,DTW,2.0,670.0,210.0,1.0
OO,6322.0,SAN,LAX,6.0,580.0,45.0,0.0
EV,5136.0,FAY,ATL,4.0,420.0,98.0,1.0
XE,2621.0,SDF,CLE,6.0,620.0,65.0,0.0
XE,2925.0,EWR,SDF,5.0,920.0,139.0,0.0
DL,1470.0,ATL,CLT,3.0,1365.0,69.0,0.0
XE,5910.0,ORD,BHM,4.0,1170.0,108.0,0.0
WN,1643.0,SNA,SJC,6.0,715.0,75.0,1.0
DL,2166.0,CHS,ATL,6.0,510.0,83.0,0.0
US,1294.0,PHL,CLT,3.0,605.0,121.0,1.0
XE,3022.0,IAH,GPT,4.0,1175.0,76.0,0.0
WN,990.0,PHL,MDW,4.0,1185.0,160.0,0.0
AA,581.0,STL,LAX,6.0,560.0,255.0,1.0
WN,1657.0,RDU,BNA,4.0,1125.0,95.0,1.0
9E,4219.0,DTW,MDW,5.0,1170.0,79.0,1.0
WN,2601.0,LAS,SMF,6.0,1210.0,85.0,1.0
OO,4520.0,SLC,FCA,5.0,1031.0,104.0,0.0
XE,3083.0,IAH,MKE,2.0,445.0,153.0,0.0
EV,4984.0,DCA,BOS,1.0,475.0,95.0,0.0
FL,1491.0,CMH,MCO,6.0,741.0,139.0,0.0
EV,5305.0,MGM,MEM,4.0,990.0,75.0,0.0
OO,6967.0,ACV,SMF,2.0,1140.0,57.0,0.0
WN,948.0,PHX,SAN,5.0,1200.0,65.0,1.0
AA,1479.0,ATL,DFW,4.0,845.0,150.0,1.0
MQ,3224.0,GSO,DFW,4.0,1025.0,195.0,0.0
US,641.0,DFW,PHX,5.0,370.0,157.0,0.0
OO,6760.0,DEN,ATL,1.0,1053.0,163.0,0.0
AA,1467.0,DFW,ELP,3.0,550.0,105.0,0.0
OO,6753.0,CLD,LAX,4.0,1172.0,39.0,0.0
WN,711.0,DAL,SAT,1.0,395.0,65.0,0.0
DL,2353.0,LGA,TPA,4.0,1055.0,183.0,1.0
XE,5940.0,BNA,ORD,4.0,467.0,107.0,0.0
MQ,3630.0,BNA,MIA,2.0,860.0,140.0,1.0
B6,1115.0,RIC,MCO,3.0,1042.0,123.0,1.0
XE,3087.0,LGA,CLE,2.0,1170.0,97.0,0.0
MQ,4284.0,EVV,ORD,4.0,810.0,85.0,0.0
DL,2722.0,PHX,DTW,2.0,35.0,224.0,0.0
MQ,4279.0,ORD,GRR,1.0,1065.0,55.0,0.0
US,1981.0,DCA,TPA,6.0,605.0,146.0,0.0
WN,307.0,LAX,PHX,5.0,1080.0,80.0,0.0
UA,428.0,IAD,BDL,6.0,1319.0,86.0,0.0
DL,2024.0,ATL,BWI,3.0,1155.0,116.0,0.0
DL,2935.0,ATL,SAT,6.0,1050.0,164.0,0.0
EV,5589.0,TRI,ATL,4.0,1094.0,80.0,1.0
OO,4574.0,LAS,SLC,4.0,480.0,84.0,1.0
OO,6319.0,DSM,ORD,6.0,827.0,83.0,1.0
B6,57.0,JFK,PBI,6.0,899.0,182.0,0.0
OO,6908.0,ORD,DAY,4.0,643.0,60.0,1.0
UA,226.0,SFO,BOS,6.0,360.0,337.0,0.0
OO,6316.0,ONT,SFO,7.0,587.0,85.0,1.0
OO,6700.0,GJT,DEN,2.0,438.0,58.0,0.0
OO,6627.0,DEN,PSP,6.0,935.0,131.0,0.0
AA,1354.0,LAS,MIA,5.0,370.0,265.0,0.0
FL,533.0,MEM,ATL,1.0,425.0,85.0,0.0
MQ,4212.0,ORD,BUF,3.0,715.0,95.0,1.0
US,250.0,SAN,PHX,2.0,390.0,84.0,0.0
WN,1992.0,SNA,SFO,7.0,680.0,85.0,1.0
CO,221.0,ATL,IAH,7.0,1019.0,141.0,0.0
WN,1252.0,MCO,SAT,2.0,920.0,185.0,0.0
AS,641.0,PHX,SEA,7.0,420.0,188.0,0.0
XE,2643.0,EWR,ATL,7.0,809.0,157.0,0.0
AA,2031.0,DFW,LAS,4.0,920.0,175.0,1.0
9E,3875.0,GSP,DTW,1.0,360.0,114.0,1.0
MQ,2820.0,SPS,DFW,2.0,690.0,45.0,0.0
WN,2987.0,BWI,MHT,3.0,715.0,75.0,0.0
AA,409.0,MCI,DFW,1.0,1155.0,100.0,0.0
AA,1896.0,DFW,SDF,2.0,1160.0,115.0,0.0
XE,2923.0,CLE,ATL,2.0,920.0,112.0,1.0
DL,47.0,ATL,BOS,3.0,1140.0,155.0,1.0
DL,1664.0,STL,MSP,4.0,460.0,96.0,0.0
CO,373.0,CLT,EWR,4.0,570.0,103.0,0.0
CO,1578.0,SAT,IAH,1.0,845.0,55.0,1.0
CO,1139.0,EWR,DFW,1.0,1080.0,250.0,0.0
UA,112.0,DEN,TPA,1.0,627.0,203.0,1.0
EV,5115.0,MEM,ECP,2.0,1175.0,82.0,0.0
OH,6261.0,JFK,BUF,5.0,1140.0,102.0,1.0
9E,3702.0,RST,MSP,1.0,330.0,50.0,0.0
WN,2009.0,BWI,JAX,5.0,850.0,125.0,1.0
OO,6932.0,PAH,ORD,2.0,902.0,78.0,0.0
US,156.0,PHX,STL,4.0,790.0,173.0,0.0
WN,2482.0,PDX,DEN,6.0,435.0,145.0,1.0
FL,331.0,PHL,ATL,6.0,355.0,140.0,0.0
UA,163.0,BOS,LAX,1.0,383.0,400.0,0.0
DL,1380.0,LGA,BOS,5.0,690.0,69.0,1.0
XE,2017.0,EWR,ORD,1.0,450.0,165.0,1.0
US,595.0,MCI,PHX,2.0,360.0,174.0,0.0
US,192.0,PHX,SAN,5.0,1270.0,73.0,1.0
AS,502.0,SEA,SNA,4.0,390.0,159.0,0.0
OO,7772.0,SLC,SGU,1.0,660.0,81.0,1.0
WN,443.0,BWI,MHT,6.0,1175.0,75.0,1.0
EV,5235.0,ATL,BTR,5.0,933.0,96.0,0.0
WN,3329.0,MDW,PDX,5.0,605.0,275.0,1.0
YV,2749.0,PHX,SBA,7.0,1069.0,90.0,0.0
DL,1117.0,DTW,LAS,5.0,1295.0,267.0,0.0
UA,201.0,BOS,IAD,7.0,345.0,103.0,1.0
WN,109.0,DEN,SEA,1.0,515.0,185.0,1.0
AA,768.0,LAX,STL,7.0,995.0,210.0,0.0
9E,3748.0,MEM,FSM,4.0,565.0,79.0,0.0
XE,5923.0,ORD,LNK,3.0,1205.0,99.0,0.0
DL,1078.0,LGA,MSY,1.0,475.0,217.0,0.0
CO,1832.0,IAH,LGA,2.0,715.0,199.0,0.0
MQ,4182.0,ORD,ABE,4.0,540.0,115.0,0.0
WN,2282.0,SAN,SMF,6.0,565.0,95.0,1.0
OO,7759.0,EKO,SLC,1.0,490.0,78.0,0.0
F9,511.0,LGA,DEN,1.0,1050.0,270.0,0.0
DL,1801.0,ATL,AUS,7.0,1315.0,163.0,1.0
MQ,2731.0,CVG,DFW,5.0,360.0,165.0,0.0
WN,941.0,SFO,LAS,5.0,620.0,90.0,1.0
DL,2471.0,SLC,PHX,7.0,1200.0,100.0,1.0
WN,3224.0,MDW,AUS,2.0,575.0,170.0,0.0
XE,5990.0,ORD,ICT,5.0,924.0,116.0,0.0
9E,3675.0,DTW,ALB,5.0,840.0,99.0,1.0
DL,1518.0,MCO,ATL,6.0,330.0,84.0,1.0
MQ,4548.0,LGA,CMH,1.0,890.0,115.0,1.0
DL,2538.0,HOU,ATL,1.0,390.0,123.0,1.0
WN,2785.0,FLL,PHL,1.0,710.0,175.0,0.0
WN,2972.0,LAS,ABQ,4.0,360.0,85.0,0.0
US,204.0,LAX,LAS,5.0,450.0,63.0,0.0
WN,3664.0,BWI,BDL,5.0,715.0,65.0,1.0
CO,702.0,EWR,SFO,4.0,960.0,382.0,1.0
MQ,3979.0,CVG,ORD,1.0,1200.0,90.0,0.0
B6,262.0,LGB,SMF,3.0,420.0,83.0,1.0
YV,2986.0,PHX,SAT,1.0,959.0,122.0,0.0
B6,324.0,FLL,BDL,1.0,670.0,171.0,0.0
EV,5104.0,ATL,BMI,1.0,645.0,104.0,0.0
AA,1766.0,SJU,IAD,5.0,780.0,245.0,0.0
XE,2625.0,IAH,HRL,6.0,918.0,63.0,1.0
US,2182.0,DCA,LGA,1.0,1080.0,84.0,0.0
DL,1415.0,SAT,DTW,3.0,420.0,185.0,0.0
AA,2364.0,DFW,ORD,1.0,1040.0,145.0,1.0
WN,2482.0,PDX,DEN,6.0,435.0,145.0,0.0
US,491.0,DEN,PHX,6.0,1100.0,117.0,0.0
UA,739.0,MCO,DEN,5.0,430.0,256.0,0.0
AA,1151.0,ORD,STL,7.0,1190.0,70.0,1.0
US,1811.0,BOS,PHL,1.0,510.0,98.0,0.0
US,1455.0,FLL,CLT,1.0,390.0,115.0,0.0
MQ,3529.0,DFW,MKE,3.0,925.0,135.0,0.0
OH,6432.0,MSP,CLE,3.0,605.0,112.0,0.0
OO,6610.0,DEN,GJT,1.0,938.0,53.0,1.0
WN,6.0,DAL,HOU,7.0,1110.0,60.0,0.0
DL,2370.0,LGA,PBI,3.0,1079.0,190.0,1.0
AA,1184.0,PHX,ORD,3.0,410.0,200.0,0.0
WN,151.0,PHX,SLC,3.0,1085.0,95.0,0.0
B6,162.0,RSW,JFK,4.0,360.0,156.0,1.0
WN,2797.0,LAS,SMF,3.0,635.0,95.0,1.0
OO,6506.0,ELP,LAX,5.0,360.0,137.0,0.0
AA,268.0,SEA,JFK,3.0,435.0,315.0,0.0
XE,2379.0,EWR,SDF,2.0,1229.0,147.0,1.0
WN,1921.0,DAL,BHM,4.0,460.0,90.0,1.0
MQ,3924.0,TUL,ORD,2.0,1195.0,110.0,1.0
DL,1469.0,ATL,MCO,2.0,1215.0,87.0,0.0
OO,6506.0,LAX,BOI,3.0,552.0,117.0,1.0
DL,2490.0,PDX,MSP,1.0,410.0,196.0,1.0
9E,4278.0,AMA,MEM,3.0,965.0,121.0,0.0
WN,354.0,OAK,DEN,3.0,610.0,145.0,1.0
AA,1144.0,ORD,STL,5.0,995.0,70.0,0.0
WN,636.0,ISP,MDW,3.0,575.0,155.0,1.0
AA,849.0,MIA,SFO,1.0,485.0,380.0,0.0
DL,2313.0,PIT,ATL,5.0,1132.0,118.0,1.0
FL,1267.0,BMI,MCO,2.0,629.0,142.0,1.0
DL,1794.0,ATL,PHL,4.0,1295.0,124.0,1.0
EV,5196.0,DTW,OMA,4.0,520.0,125.0,1.0
FL,402.0,ATL,IND,5.0,530.0,90.0,0.0
AA,1521.0,MCI,ORD,2.0,1010.0,95.0,0.0
US,657.0,PHL,SFO,2.0,460.0,384.0,0.0
EV,5089.0,SHV,ATL,2.0,1079.0,106.0,1.0
UA,795.0,TPA,IAD,1.0,1135.0,135.0,1.0
B6,1421.0,PDX,LGB,4.0,450.0,135.0,0.0
DL,2413.0,CVG,RSW,5.0,555.0,155.0,0.0
WN,2882.0,BHM,JAX,1.0,695.0,70.0,1.0
OH,6642.0,ORF,JFK,5.0,627.0,93.0,0.0
B6,1147.0,BTV,MCO,5.0,566.0,196.0,0.0
UA,727.0,IAD,TPA,6.0,1325.0,145.0,1.0
DL,141.0,JFK,MIA,4.0,898.0,199.0,0.0
YV,7257.0,IAD,SAT,4.0,1040.0,234.0,0.0
WN,28.0,BOS,BWI,3.0,365.0,110.0,0.0
UA,160.0,DEN,OMA,7.0,825.0,88.0,0.0
B6,686.0,DCA,BOS,3.0,940.0,84.0,1.0
WN,1426.0,STL,DAL,4.0,365.0,110.0,0.0
FL,361.0,LGA,ATL,6.0,622.0,157.0,0.0
WN,771.0,BWI,LAS,7.0,790.0,330.0,1.0
WN,1018.0,LAX,OAK,5.0,1005.0,75.0,1.0
WN,1023.0,OAK,ABQ,1.0,505.0,135.0,1.0
US,1839.0,PHL,MSP,5.0,595.0,183.0,0.0
B6,488.0,LGB,BOS,3.0,1252.0,308.0,0.0
WN,122.0,SAT,LAS,1.0,1170.0,180.0,1.0
UA,449.0,ORD,SAN,4.0,595.0,260.0,0.0
WN,1498.0,RNO,LAS,3.0,1250.0,70.0,0.0
WN,46.0,HOU,DAL,1.0,1050.0,55.0,1.0
DL,1275.0,JFK,SLC,2.0,565.0,325.0,0.0
UA,744.0,DEN,BOS,4.0,503.0,227.0,0.0
AA,1262.0,SNA,ORD,3.0,1035.0,225.0,1.0
AA,717.0,LGA,DFW,6.0,485.0,250.0,0.0
WN,2790.0,CMH,BWI,3.0,385.0,70.0,0.0
WN,825.0,TPA,MSY,3.0,775.0,100.0,1.0
OO,4823.0,SLC,FAT,4.0,690.0,103.0,1.0
UA,394.0,LAS,ORD,7.0,400.0,215.0,0.0
OO,6496.0,LAX,COS,7.0,1252.0,127.0,0.0
DL,2632.0,SNA,SLC,3.0,405.0,132.0,0.0
AA,1465.0,ORD,RSW,3.0,665.0,170.0,1.0
OO,6549.0,SFO,SBP,5.0,1369.0,67.0,1.0
9E,4282.0,DTW,ORF,6.0,610.0,111.0,0.0
WN,1768.0,TUS,ABQ,5.0,360.0,60.0,1.0
OH,6421.0,EWR,CVG,4.0,385.0,131.0,1.0
WN,1717.0,AUS,DAL,3.0,955.0,55.0,0.0
AA,1994.0,IAH,MIA,1.0,360.0,135.0,0.0
WN,2466.0,OAK,ONT,2.0,1045.0,70.0,1.0
DL,1629.0,JFK,LAS,4.0,970.0,366.0,0.0
HA,185.0,OGG,HNL,3.0,675.0,34.0,0.0
MQ,3621.0,MIA,ORF,5.0,665.0,135.0,1.0
DL,1987.0,MSP,SAN,2.0,695.0,237.0,0.0
WN,946.0,TPA,SAT,2.0,905.0,175.0,1.0
US,75.0,JFK,PHX,6.0,599.0,338.0,0.0
B6,1757.0,FLL,SJU,4.0,530.0,146.0,1.0
OO,6353.0,MCI,DEN,7.0,1190.0,109.0,0.0
B6,112.0,JFK,BUF,5.0,1370.0,83.0,0.0
WN,2379.0,TPA,STL,3.0,870.0,150.0,1.0
MQ,2995.0,DSM,DFW,3.0,1005.0,125.0,0.0
OO,6855.0,DEN,LIT,2.0,1170.0,116.0,0.0
US,490.0,ONT,PHX,6.0,765.0,70.0,1.0
WN,2599.0,SDF,MCO,6.0,765.0,125.0,0.0
EV,5120.0,ATL,TYS,3.0,448.0,59.0,0.0
CO,298.0,DEN,IAH,3.0,785.0,138.0,0.0
DL,1216.0,SLC,BOS,4.0,1030.0,275.0,1.0
DL,2337.0,BWI,DTW,4.0,450.0,102.0,0.0
US,354.0,MSP,PHX,4.0,1235.0,207.0,0.0
