sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,target
1,38,0,0,0,0,0,3,-1.0,1.0,3,3,1,0,0,1,1148,-1
1,43,0,0,0,0,0,5,-1.0,1.0,2,8,0,0,4,2,1094,-1
1,51,1,0,0,0,0,5,-1.0,4984.0,8,2,1,0,2,1,974,-1
1,39,0,2,0,0,0,2,-2.0,3.0,3,0,1,0,0,1,587,0
0,34,0,2,0,0,0,9,84.0,18.0,9,9,0,0,5,2,458,0
1,28,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,1059,0
1,31,0,0,0,0,0,8,-1.0,1.0,7,6,2,0,3,1,492,0
0,23,2,0,0,0,0,2,-1.0,1.0,2,9,0,0,6,2,373,0
0,52,1,0,0,0,0,1,-28.0,28.0,3,0,1,0,0,1,1136,-1
1,20,2,0,0,0,1,1,-1.0,1.0,7,8,0,0,7,0,4,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,563,0
1,24,2,0,0,0,0,1,0.0,1.0,7,7,0,0,5,2,1183,0
1,38,0,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,272,0
1,31,0,2,0,0,0,1,-356.0,356.0,7,1,1,0,1,1,814,0
1,49,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,879,-1
1,28,0,2,0,0,0,0,-1.0,1.0,3,5,2,0,6,2,124,0
1,27,0,0,0,0,1,5,-1.0,1.0,8,4,2,0,2,1,470,0
1,19,2,5,0,0,0,0,-1.0,1.0,8,8,0,0,8,0,195,0
0,35,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,729,0
1,29,0,0,0,0,0,4,-1.0,1.0,3,1,1,0,1,1,904,0
1,20,2,0,0,0,0,1,-26.0,26.0,3,5,2,0,7,0,230,0
1,46,1,0,0,0,0,5,-1.0,1.0,3,0,1,0,0,1,504,0
1,21,2,0,0,0,0,0,-1.0,1.0,8,8,0,0,6,2,1124,0
1,30,0,0,0,0,0,0,0.0,1.0,3,3,1,0,2,1,1083,-1
1,24,2,0,0,0,0,1,-1.0,1.0,3,4,2,0,3,1,785,-1
1,22,2,3,0,0,1,0,-1.0,1.0,7,2,1,0,4,2,1067,-1
1,32,0,0,0,1,3,12,-1.0,1.0,7,9,0,0,5,2,402,0
1,39,0,0,0,0,0,35,-45.0,45.0,3,9,0,0,7,0,953,-1
0,29,0,0,0,0,0,5,0.0,1.0,3,6,2,0,2,1,1110,0
0,43,0,2,0,0,0,0,-2.0,2.0,3,0,1,0,0,1,596,0
1,22,2,0,0,0,1,4,-1.0,1.0,3,9,0,0,5,2,1080,-1
0,54,1,0,0,0,0,6,-1.0,1.0,3,3,1,0,0,1,851,-1
1,48,1,2,0,0,0,3,-3.0,4.0,3,0,1,0,0,1,613,0
1,19,2,2,0,0,0,0,-1.0,1.0,7,5,2,0,8,0,327,0
1,44,0,2,0,0,0,0,-1.0,1.0,3,6,2,0,1,1,479,0
0,28,0,0,0,0,0,0,391.0,1.0,3,9,0,0,5,2,691,0
1,23,2,0,0,0,2,4,-1.0,1.0,3,7,0,0,4,2,541,0
1,26,0,0,0,1,0,24,0.0,1.0,3,9,0,0,6,2,223,0
1,59,1,5,0,0,0,1,-25.0,25.0,7,0,1,0,0,1,918,-1
0,32,0,0,0,0,0,5,0.0,2.0,2,0,1,0,0,1,852,-1
1,46,1,2,0,0,0,5,0.0,0.0,3,7,0,0,2,1,331,0
1,24,2,0,0,0,0,1,-1.0,1.0,7,1,1,0,3,1,267,0
1,22,2,2,0,0,0,1,-1.0,1.0,2,2,1,0,4,2,744,0
1,21,2,3,0,0,1,2,-1.0,1.0,3,4,2,0,4,2,70,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,574,0
1,34,0,0,2,1,0,5,264.0,3279.0,8,6,2,0,1,1,264,-1
1,29,0,0,0,0,0,1,0.0,0.0,7,1,1,0,1,1,667,0
1,21,2,2,0,0,0,0,-1.0,1.0,3,1,1,0,4,2,363,0
0,20,2,0,0,0,0,0,0.0,1.0,7,3,1,0,5,2,849,0
1,61,1,0,0,0,0,1,0.0,1.0,3,0,1,0,0,1,773,0
0,22,2,0,0,0,0,1,-1.0,1.0,7,3,1,0,3,1,460,-1
1,31,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,1130,-1
1,34,0,0,0,0,0,16,-1.0,1.0,3,8,0,0,1,1,762,0
1,21,2,2,0,0,0,0,-1.0,1.0,3,8,0,0,8,0,818,0
1,23,2,3,0,1,0,2,-1.0,1.0,3,8,0,0,6,2,785,-1
1,32,0,3,0,0,0,6,-1.0,1.0,7,4,2,0,1,1,109,0
1,24,2,0,0,0,0,4,-3.0,3.0,2,3,1,0,3,1,326,0
1,44,0,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,615,-1
1,22,2,2,0,0,0,0,0.0,1.0,3,6,2,0,5,2,171,-1
0,34,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,199,0
0,24,2,2,0,0,0,9,-1.0,1.0,7,9,0,0,7,0,477,0
1,28,0,0,0,2,0,16,-1.0,1.0,2,8,0,0,8,0,1185,-1
1,35,0,2,0,0,1,1,0.0,1.0,3,0,1,0,0,1,1040,-1
1,26,0,5,0,0,0,0,-1.0,1.0,2,0,1,0,1,1,701,0
1,21,2,0,0,0,0,0,-1.0,1.0,2,6,2,0,6,2,438,0
1,31,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,1,1,55,0
0,43,0,0,0,0,1,9,-1.0,1.0,7,8,0,0,6,2,820,-1
1,26,0,0,0,0,0,0,-1.0,1.0,3,8,0,0,9,0,58,-1
1,42,0,0,0,0,0,1,0.0,0.0,3,1,1,0,0,1,1061,-1
1,34,0,0,0,0,0,14,-1.0,1.0,3,7,0,0,3,1,1045,-1
1,45,1,0,0,0,0,5,230.0,233.0,3,0,1,0,0,1,960,-1
1,27,0,0,0,0,0,10,-1.0,1.0,3,5,2,0,7,0,528,0
1,28,0,0,0,0,0,11,-1.0,1.0,3,5,2,0,4,2,319,0
1,31,0,2,0,0,0,0,0.0,1.0,3,6,2,0,3,1,782,0
1,23,2,0,0,0,0,0,-1.0,1.0,3,3,1,0,4,2,130,-1
1,20,2,0,0,0,1,2,-1.0,1.0,3,9,0,0,9,0,904,-1
0,23,2,0,0,0,0,0,-1.0,1.0,7,3,1,0,3,1,1083,-1
0,33,0,0,0,0,0,2,-1.0,1.0,3,2,1,0,1,1,18,-1
1,20,2,2,0,0,0,0,-1.0,1.0,3,3,1,0,6,2,397,0
1,47,1,0,0,0,0,23,-1.0,1.0,7,7,0,0,0,1,334,0
1,22,2,0,0,1,0,1,-1.0,1.0,3,8,0,0,8,0,529,0
1,22,2,0,0,0,0,1,0.0,1.0,3,8,0,0,6,2,609,0
0,28,0,0,0,0,0,13,-1.0,1.0,2,8,0,0,5,2,498,0
0,24,2,2,0,0,0,0,-1.0,1.0,3,4,2,0,3,1,203,-1
1,32,0,0,0,0,0,4,-1.0,1.0,8,3,1,0,1,1,231,0
1,69,1,2,0,0,0,6,-1.0,1.0,3,1,1,0,0,1,527,0
1,24,2,2,0,0,0,3,-1.0,1.0,3,7,0,0,7,0,383,0
1,22,2,0,0,0,0,1,-1.0,1.0,2,5,2,0,5,2,38,0
1,36,0,0,0,0,0,4,0.0,1.0,2,4,2,0,2,1,1055,-1
1,23,2,0,0,0,2,9,-1.0,0.0,6,9,0,0,9,0,836,-1
1,61,1,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1059,-1
1,25,0,5,0,0,0,0,-1.0,1.0,7,0,1,0,1,1,535,-1
1,47,1,2,0,0,0,1,0.0,1.0,7,0,1,0,0,1,1108,-1
1,18,2,0,5,0,2,4,7.0,138.0,3,4,2,0,8,0,7,0
1,48,1,0,0,0,0,7,-1.0,1.0,8,3,1,0,1,1,1041,0
1,56,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,779,0
1,54,1,2,0,0,0,0,0.0,0.0,8,0,1,0,0,1,1163,-1
1,22,2,2,0,0,0,3,-134.0,104.0,9,9,0,0,6,2,521,-1
1,54,1,0,0,0,0,26,-1.0,1.0,3,4,2,0,8,0,832,-1
1,69,1,2,0,0,0,0,-4.0,4.0,7,0,1,0,0,1,914,0
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,658,0
1,22,2,0,0,0,0,0,-1.0,1.0,2,2,1,0,4,2,742,-1
1,45,1,0,0,0,0,7,-1.0,1.0,3,0,1,0,0,1,478,-1
1,32,0,1,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,932,-1
1,28,0,0,0,0,0,2,-4.0,52.0,2,1,1,0,2,1,945,0
0,25,0,2,0,0,0,5,-3.0,4.0,3,6,2,0,3,1,879,-1
0,29,0,3,0,0,0,0,-2.0,2.0,7,1,1,0,1,1,334,0
1,23,2,2,0,0,2,2,0.0,0.0,3,8,0,0,8,0,1066,0
1,26,0,0,0,0,0,0,-1.0,1.0,7,2,1,0,3,1,931,0
1,39,0,0,0,1,0,15,-1.0,1.0,3,8,0,0,1,1,475,-1
0,24,2,0,0,0,0,0,0.0,0.0,3,6,2,0,3,1,831,-1
0,25,0,2,0,0,0,0,0.0,0.0,7,3,1,0,3,1,964,-1
1,28,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,1098,-1
1,22,2,2,0,0,0,0,-1.0,1.0,7,2,1,0,3,1,571,-1
1,24,2,0,0,0,0,0,-1.0,1.0,7,6,2,0,6,2,1113,-1
1,55,1,0,0,0,0,21,0.0,1.0,3,5,2,0,4,2,1108,0
0,24,2,5,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,750,-1
1,28,0,2,0,0,0,8,162.0,161.0,2,5,2,0,7,0,162,0
1,25,0,0,0,0,2,8,0.0,0.0,3,7,0,0,6,2,161,0
1,62,1,2,0,0,0,2,-4.0,5.0,3,0,1,0,0,1,21,-1
0,41,0,2,0,0,0,1,0.0,0.0,7,1,1,0,0,1,1173,-1
0,27,0,0,0,0,0,12,-1.0,1.0,3,6,2,0,4,2,18,-1
0,47,1,2,0,0,0,0,-28.0,29.0,9,0,1,0,0,1,547,-1
1,21,2,3,0,0,0,0,-1.0,1.0,2,3,1,0,4,2,587,-1
1,47,1,0,0,0,0,4,-1.0,1.0,3,3,1,0,3,1,757,0
0,36,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,838,-1
0,33,0,5,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,864,-1
1,55,1,2,0,0,0,18,-47.0,47.0,3,1,1,0,0,1,510,0
1,54,1,0,0,0,0,10,-435.0,295.0,3,5,2,0,1,1,553,-1
1,38,0,0,0,0,0,0,0.0,1.0,7,1,1,0,0,1,1100,-1
0,45,1,2,0,0,0,1,0.0,1.0,7,2,1,0,1,1,668,-1
0,24,2,2,0,0,0,0,-1.0,1.0,7,5,2,0,3,1,1047,-1
0,45,1,2,0,0,0,3,336.0,480.0,7,2,1,0,1,1,543,-1
0,35,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,380,0
1,30,0,0,0,0,0,1,213.0,548.0,3,6,2,0,4,2,1050,0
1,27,0,0,0,0,0,7,-1.0,1.0,7,6,2,0,8,0,677,0
1,44,0,2,0,0,0,1,-1.0,0.0,8,2,1,0,1,1,669,-1
1,31,0,0,0,0,0,2,-1.0,1.0,3,0,1,0,1,1,1050,-1
0,21,2,0,0,0,0,0,-4.0,4.0,8,4,2,0,6,2,1159,-1
1,40,0,2,0,0,0,8,-28.0,28.0,3,7,0,0,8,0,129,0
1,32,0,0,0,0,0,13,-1.0,1.0,7,8,0,0,7,0,506,0
1,40,0,3,0,0,0,8,-1.0,1.0,3,4,2,0,1,1,599,0
1,25,0,0,0,0,0,5,118.0,120.0,3,6,2,0,6,2,818,-1
0,30,0,5,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,97,-1
1,27,0,2,0,0,0,5,-1.0,1.0,3,5,2,0,5,2,858,0
1,24,2,0,0,0,0,2,0.0,0.0,7,5,2,0,4,2,9,0
0,26,0,2,0,0,0,0,-1.0,1.0,3,4,2,0,2,1,637,-1
1,36,0,0,0,0,2,7,-32.0,32.0,7,4,2,0,4,2,1120,-1
1,27,0,0,0,0,0,11,-1.0,1.0,7,9,0,0,8,0,666,0
1,32,0,5,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,565,-1
0,24,2,0,0,0,0,2,-1.0,1.0,7,5,2,0,4,2,570,-1
0,27,0,0,0,0,0,4,0.0,0.0,3,5,2,0,3,1,603,-1
1,30,0,0,0,1,0,9,-1.0,1.0,3,5,2,0,2,1,1122,0
1,36,0,0,0,0,0,9,0.0,1.0,2,6,2,0,5,2,28,0
1,31,0,0,0,0,0,9,-1.0,1.0,7,6,2,0,2,1,546,0
1,24,2,0,0,0,0,1,0.0,0.0,3,6,2,0,8,0,1156,-1
1,29,0,3,0,0,0,6,-1.0,1.0,3,4,2,0,5,2,1161,-1
1,52,1,0,0,0,0,4,-161.0,2.0,3,5,2,0,0,1,449,-1
1,35,0,2,0,0,0,2,-1.0,1.0,3,0,1,0,1,1,787,-1
1,33,0,0,0,0,0,14,-1.0,1.0,3,7,0,0,3,1,86,0
1,24,2,0,0,0,1,3,26.0,1.0,3,7,0,0,5,2,1098,0
0,44,0,2,0,0,0,1,-3.0,3.0,3,0,1,0,0,1,57,-1
1,51,1,0,0,0,0,22,-1.0,1.0,6,8,0,0,1,1,272,0
1,37,0,2,0,0,0,11,-1.0,1.0,3,8,0,0,3,1,160,0
1,27,0,0,0,0,0,11,-1.0,1.0,7,9,0,0,8,0,118,0
1,23,2,0,1,0,0,3,-1.0,1.0,3,8,0,0,8,0,230,0
1,23,2,5,0,0,0,2,-1.0,1.0,7,3,1,0,5,2,221,-1
0,42,0,2,0,0,0,4,-10.0,11.0,3,7,0,0,0,1,54,0
1,31,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,194,-1
1,57,1,3,0,0,0,2,-6.0,6.0,3,0,1,0,0,1,76,-1
1,21,2,3,0,0,0,0,0.0,1.0,3,3,1,0,5,2,887,0
1,50,1,2,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,451,0
0,41,0,0,0,0,0,7,0.0,0.0,3,3,1,0,1,1,20,0
1,54,1,0,0,0,0,4,-1.0,1.0,7,4,2,0,3,1,79,0
1,29,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,3,1,97,0
1,46,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,511,-1
1,23,2,3,0,0,0,1,-5.0,5.0,8,2,1,0,3,1,1068,-1
1,56,1,0,0,0,0,3,-27.0,27.0,7,1,1,0,0,1,480,0
0,31,0,2,0,0,0,1,-1.0,1.0,7,2,1,0,1,1,593,-1
1,21,2,2,0,0,0,0,-2.0,2.0,3,9,0,0,8,0,714,-1
1,28,0,0,0,0,0,6,-21.0,21.0,3,3,1,0,2,1,558,-1
1,22,2,0,0,0,2,0,-1.0,1.0,3,2,1,0,4,2,301,0
0,27,0,0,0,0,0,8,-23.0,23.0,2,5,2,0,3,1,203,0
1,28,0,0,0,0,0,8,-1.0,1.0,2,7,0,0,6,2,525,0
0,45,1,2,0,0,0,5,-1.0,2.0,7,1,1,0,1,1,1004,-1
0,27,0,0,0,0,0,1,0.0,1.0,8,2,1,0,2,1,605,-1
1,33,0,0,0,0,0,13,0.0,1.0,3,5,2,0,3,1,844,0
1,24,2,0,0,0,0,2,-1.0,1.0,3,6,2,0,4,2,317,-1
1,23,2,3,0,0,0,0,-1.0,1.0,8,6,2,0,4,2,952,-1
1,27,0,0,0,0,0,6,-1.0,1.0,3,3,1,0,1,1,312,0
0,25,0,0,0,0,0,3,0.0,0.0,3,7,0,0,6,2,115,-1
0,59,1,2,0,0,0,2,26.0,400.0,3,2,1,0,0,1,763,-1
0,24,2,0,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,784,-1
1,43,0,0,0,0,0,9,-1.0,1.0,3,5,2,0,1,1,2,0
0,41,0,2,0,0,0,9,2.0,5.0,8,3,1,0,0,1,879,0
0,26,0,0,0,0,0,0,-6.0,6.0,7,8,0,0,6,2,46,-1
1,23,2,3,0,0,0,0,-1.0,1.0,2,5,2,0,4,2,1049,-1
1,33,0,0,0,0,1,12,-1.0,1.0,7,8,0,0,6,2,506,0
1,48,1,2,0,0,0,1,-1.0,1.0,2,6,2,0,3,1,380,0
1,24,2,0,0,0,1,6,0.0,0.0,3,8,0,0,7,0,253,0
1,24,2,0,0,0,0,1,-1.0,2.0,3,3,1,0,3,1,691,0
1,34,0,0,0,0,0,5,-1.0,1.0,2,7,0,0,1,1,300,-1
0,39,0,0,0,0,0,1,7.0,121.0,2,4,2,0,4,2,1022,-1
1,41,0,0,0,0,0,16,-1.0,1.0,3,9,0,0,3,1,614,-1
1,32,0,0,0,0,0,14,-1.0,1.0,3,8,0,0,5,2,941,0
1,24,2,5,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,1088,-1
1,36,0,2,1,0,0,10,92.0,95.0,7,8,0,0,3,1,424,0
1,44,0,0,0,0,0,4,-1.0,1.0,3,9,0,0,1,1,884,-1
0,35,0,0,1,0,0,13,0.0,0.0,3,9,0,0,8,0,386,-1
0,33,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,856,0
1,34,0,0,0,0,0,7,0.0,0.0,2,5,2,0,6,2,678,-1
1,50,1,2,0,0,0,18,171.0,577.0,7,5,2,0,2,1,760,0
1,22,2,0,1,0,0,2,-1.0,1.0,3,6,2,0,7,0,182,0
1,23,2,2,0,0,0,3,-1.0,1.0,7,2,1,0,3,1,656,-1
1,51,1,2,0,0,0,2,-23.0,23.0,3,1,1,0,0,1,764,-1
1,35,0,2,0,0,0,10,85.0,122.0,3,7,0,0,3,1,750,-1
1,56,1,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,864,0
1,27,0,0,0,2,1,18,0.0,1.0,3,8,0,0,5,2,1057,0
1,57,1,0,0,0,0,12,-1.0,1.0,3,8,0,0,5,2,1038,-1
1,28,0,2,0,1,0,9,-1.0,1.0,8,3,1,0,2,1,901,-1
1,51,1,2,0,0,0,6,11.0,33.0,7,0,1,0,0,1,11,0
1,24,2,0,0,0,0,5,-1.0,1.0,3,6,2,0,3,1,456,0
1,36,0,0,0,0,0,10,-1.0,1.0,1,9,0,0,4,2,388,0
1,31,0,0,0,1,0,6,27.0,291.0,7,5,2,0,7,0,27,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,737,0
1,23,2,0,0,0,3,1,-24.0,24.0,3,2,1,0,3,1,970,0
0,34,0,2,0,0,0,0,-1.0,1.0,3,7,0,0,3,1,539,-1
1,30,0,2,0,0,0,19,57.0,69.0,3,9,0,0,2,1,504,0
1,28,0,2,0,1,0,9,-1.0,1.0,8,3,1,0,2,1,720,-1
1,20,2,2,0,0,0,0,0.0,0.0,3,4,2,0,8,0,192,0
1,49,1,2,0,0,0,10,302.0,1.0,3,4,2,0,3,1,302,0
1,57,1,0,0,0,0,11,-1.0,1.0,3,5,2,0,4,2,903,-1
1,37,0,2,0,0,0,1,-9.0,9.0,3,6,2,0,0,1,498,0
1,31,0,0,0,0,0,15,0.0,0.0,3,9,0,0,6,2,526,-1
1,27,0,0,0,4,4,9,-1.0,1.0,3,6,2,0,2,1,99,0
1,50,1,2,0,0,0,1,-4.0,4.0,3,0,1,0,0,1,879,-1
1,59,1,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,865,-1
1,21,2,0,0,0,0,0,-1.0,1.0,2,6,2,0,6,2,671,0
1,59,1,0,0,0,0,13,-96.0,96.0,7,2,1,0,0,1,548,-1
1,37,0,5,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,1110,-1
1,44,0,0,0,0,0,29,296.0,1.0,3,8,0,0,0,1,484,0
1,35,0,2,0,0,0,2,-50.0,50.0,3,8,0,0,4,2,808,-1
1,25,0,2,0,0,0,0,256.0,0.0,8,6,2,0,4,2,1163,-1
1,47,1,0,0,0,0,1,-23.0,23.0,3,0,1,0,0,1,70,-1
0,31,0,2,0,0,0,3,468.0,146.0,3,6,2,0,3,1,1057,0
1,33,0,0,0,0,0,2,0.0,1.0,7,1,1,0,1,1,1055,0
1,43,0,0,0,0,0,4,-39.0,39.0,2,0,1,0,0,1,1046,0
1,19,2,0,0,0,0,0,-1.0,1.0,7,3,1,0,6,2,554,-1
0,42,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,466,0
1,35,0,0,2,0,0,4,-1.0,1.0,3,7,0,0,3,1,1129,-1
1,37,0,0,0,0,0,0,0.0,0.0,3,0,1,0,0,1,470,-1
1,38,0,2,0,0,0,2,-7.0,7.0,2,6,2,0,1,1,246,-1
1,21,2,0,1,0,2,1,-1.0,1.0,2,9,0,0,9,0,15,0
1,24,2,0,0,0,0,0,0.0,1.0,3,1,1,0,2,1,1184,-1
1,29,0,0,0,0,0,4,-1.0,1.0,3,3,1,0,3,1,95,0
1,35,0,0,0,0,0,18,-112.0,104.0,3,5,2,0,5,2,648,0
1,28,0,2,0,0,0,5,-76.0,183.0,7,6,2,0,5,2,1065,-1
1,37,0,2,0,0,0,3,-1.0,1.0,3,7,0,0,4,2,382,-1
1,57,1,2,0,0,0,1,-1.0,1.0,7,3,1,0,2,1,1064,-1
0,69,1,2,0,0,0,5,-3.0,3.0,3,2,1,0,0,1,897,-1
0,31,0,0,0,0,0,9,-1.0,1.0,3,7,0,0,1,1,206,0
1,25,0,0,0,0,0,28,-55.0,53.0,8,8,0,0,7,0,679,0
1,43,0,5,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,765,-1
0,20,2,0,0,0,1,0,-1.0,1.0,8,6,2,0,7,0,154,0
1,27,0,0,0,0,0,1,-1.0,1.0,3,6,2,0,7,0,938,0
0,32,0,2,0,0,1,4,-1.0,1.0,3,1,1,0,0,1,806,-1
1,48,1,3,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,459,-1
0,25,0,2,0,0,0,5,-3.0,4.0,3,6,2,0,3,1,630,-1
1,35,0,5,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,471,-1
1,28,0,2,0,0,0,4,-1.0,1.0,3,3,1,0,1,1,23,0
1,63,1,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,151,0
1,47,1,0,0,0,0,7,-1.0,1.0,2,0,1,0,0,1,95,0
1,59,1,0,0,0,0,17,-65.0,65.0,3,4,2,0,1,1,906,0
1,48,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,918,-1
1,23,2,0,0,0,1,5,-1.0,1.0,3,8,0,0,8,0,95,0
1,30,0,0,0,0,0,15,210.0,248.0,2,8,0,0,3,1,675,0
1,22,2,3,0,0,0,0,-1.0,1.0,3,1,1,0,3,1,17,0
1,45,1,0,0,0,0,5,-1.0,1.0,3,0,1,0,0,1,258,-1
1,57,1,0,0,0,0,16,-342.0,342.0,6,8,0,0,4,2,554,-1
0,24,2,2,0,1,0,3,-1.0,1.0,7,4,2,0,4,2,26,0
1,33,0,0,0,0,0,5,0.0,1.0,3,1,1,0,1,1,360,-1
0,24,2,0,0,0,0,1,0.0,0.0,7,4,2,0,3,1,255,0
0,48,1,0,0,0,0,4,-26.0,26.0,3,3,1,0,1,1,627,-1
1,31,0,0,5,0,0,10,-1.0,1.0,2,8,0,0,5,2,381,0
1,23,2,2,0,0,0,1,-69.0,69.0,1,6,2,0,5,2,682,-1
0,28,0,0,0,0,0,10,15.0,36.0,8,6,2,0,3,1,15,0
1,29,0,2,0,0,0,1,-1.0,61.0,8,9,0,0,9,0,12,-1
1,23,2,3,0,0,0,3,0.0,0.0,3,6,2,0,4,2,379,0
1,40,0,5,0,0,0,7,-1.0,2.0,3,1,1,0,1,1,715,-1
1,24,2,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,823,0
1,33,0,0,0,0,0,3,-1.0,1.0,3,5,2,0,3,1,1060,0
1,22,2,2,0,0,0,6,-1.0,1.0,3,8,0,0,6,2,917,0
1,24,2,0,0,0,2,1,-1.0,1.0,9,8,0,0,8,0,646,0
0,36,0,2,0,0,0,1,-1.0,1.0,3,4,2,0,1,1,470,-1
1,23,2,0,0,0,0,0,0.0,1.0,3,2,1,0,3,1,146,0
1,21,2,2,0,1,0,1,115.0,0.0,3,4,2,0,6,2,249,0
1,36,0,0,0,0,0,10,-1.0,1.0,1,9,0,0,4,2,495,0
1,28,0,0,0,0,0,5,302.0,1.0,3,3,1,0,2,1,302,0
0,31,0,2,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,539,-1
1,20,2,2,0,1,0,1,-1.0,1.0,3,4,2,0,6,2,675,0
1,26,0,2,0,0,0,2,0.0,1.0,3,3,1,0,6,2,1177,-1
1,27,0,0,0,0,0,1,-1.0,1.0,2,3,1,0,4,2,279,0
1,21,2,0,1,1,0,2,-32.0,32.0,3,5,2,0,7,0,892,-1
1,65,1,0,0,0,0,6,-1.0,1.0,7,3,1,0,0,1,614,-1
1,56,1,0,0,0,0,0,-1.0,2.0,3,0,1,0,0,1,912,-1
1,47,1,2,0,0,0,13,0.0,0.0,7,3,1,0,2,1,152,0
1,31,0,0,5,0,0,10,-1.0,1.0,2,8,0,0,5,2,1044,0
0,33,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,774,-1
1,24,2,0,0,0,0,1,-1.0,1.0,7,2,1,0,4,2,1165,-1
0,27,0,0,0,1,0,10,-58.0,118.0,8,6,2,0,4,2,457,0
1,22,2,0,0,0,0,0,-1.0,2.0,6,2,1,0,4,2,1072,0
1,38,0,0,0,0,0,5,-1.0,1.0,2,0,1,0,0,1,768,-1
1,22,2,3,0,0,0,1,-19.0,1.0,2,1,1,0,3,1,770,0
1,58,1,2,0,0,0,2,343.0,316.0,3,7,0,0,5,2,611,-1
1,56,1,0,0,0,0,0,0.0,0.0,7,1,1,0,0,1,537,-1
0,46,1,0,0,0,0,4,-56.0,56.0,6,5,2,0,2,1,885,-1
1,45,1,4,0,0,0,0,0.0,1.0,3,2,1,0,1,1,739,-1
1,20,2,2,0,0,0,0,-1.0,1.0,3,9,0,0,9,0,719,0
1,23,2,0,0,0,0,1,0.0,0.0,3,5,2,0,5,2,300,0
1,22,2,2,0,0,0,2,-3.0,3.0,3,4,2,0,3,1,466,-1
1,26,0,0,0,0,0,8,0.0,0.0,3,7,0,0,4,2,282,0
0,21,2,2,0,0,0,0,-1.0,1.0,3,5,2,0,5,2,230,0
0,40,0,5,0,0,0,0,-4.0,4.0,3,0,1,0,0,1,977,-1
1,25,0,0,0,0,0,1,-23.0,23.0,3,2,1,0,3,1,595,0
0,26,0,0,0,0,0,1,-1.0,1.0,3,4,2,0,3,1,937,-1
0,25,0,2,0,0,0,6,-1.0,0.0,3,6,2,0,3,1,1046,-1
1,21,2,0,0,0,1,0,-1.0,1.0,3,8,0,0,8,0,963,0
1,25,0,0,2,0,0,4,-1.0,1.0,3,9,0,0,6,2,204,0
1,24,2,2,0,0,0,1,-37.0,37.0,3,2,1,0,2,1,485,-1
0,24,2,2,0,0,0,0,-1.0,2.0,7,9,0,0,5,2,111,-1
1,55,1,2,0,0,0,13,-1.0,1.0,3,5,2,0,6,2,202,0
0,20,2,0,0,7,2,12,-1.0,1.0,3,9,0,0,9,0,298,-1
1,52,1,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,757,0
1,62,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,1182,-1
1,30,0,0,4,0,0,12,0.0,0.0,3,8,0,0,5,2,737,0
