V1,V6,V10,V12,V13,V14,V15,target
30,697.0,29,215.0,3,80.0,5,2
48,306.0,17,314.0,2,-1.0,0,1
47,502.0,14,28.0,2,-1.0,0,1
54,1561.0,25,352.0,3,186.0,2,2
30,2567.0,18,813.0,4,-1.0,0,2
25,1871.0,8,260.0,1,96.0,1,2
40,1616.0,28,1009.0,7,-1.0,0,2
28,78.0,4,232.0,3,310.0,2,2
45,7811.0,16,143.0,2,-1.0,0,1
37,261.0,22,296.0,3,-1.0,0,1
59,434.0,12,63.0,3,-1.0,0,1
50,0.0,13,120.0,2,91.0,6,1
40,641.0,16,156.0,6,-1.0,0,1
45,137.0,16,187.0,19,-1.0,0,1
29,-233.0,19,329.0,1,-1.0,0,1
28,1348.0,6,221.0,2,-1.0,0,2
32,883.0,30,59.0,1,-1.0,0,1
43,14144.0,21,504.0,1,-1.0,0,2
24,3415.0,27,97.0,1,-1.0,0,2
55,512.0,28,70.0,1,-1.0,0,1
59,0.0,29,45.0,7,-1.0,0,1
56,158.0,21,854.0,1,-1.0,0,2
50,3764.0,9,214.0,2,99.0,4,2
63,415.0,7,323.0,1,-1.0,0,1
32,905.0,12,666.0,4,-1.0,0,2
25,389.0,3,837.0,1,-1.0,0,2
34,275.0,2,196.0,2,455.0,23,2
31,752.0,14,178.0,1,-1.0,0,1
32,169.0,7,22.0,11,-1.0,0,1
36,4721.0,9,149.0,3,-1.0,0,2
29,580.0,17,1311.0,2,-1.0,0,2
55,3450.0,10,169.0,1,183.0,1,2
35,2779.0,22,118.0,2,-1.0,0,2
25,3730.0,27,353.0,1,-1.0,0,2
36,304.0,2,249.0,3,-1.0,0,1
41,115.0,19,299.0,2,-1.0,0,1
45,-176.0,7,574.0,1,-1.0,0,2
41,0.0,3,438.0,2,389.0,1,2
35,204.0,25,236.0,1,-1.0,0,2
42,-556.0,8,682.0,3,347.0,3,2
25,3090.0,21,139.0,1,-1.0,0,1
55,387.0,6,918.0,1,-1.0,0,2
58,2160.0,5,1090.0,1,-1.0,0,2
31,1657.0,28,872.0,1,-1.0,0,2
53,3765.0,20,1094.0,3,-1.0,0,2
31,12857.0,6,158.0,1,92.0,1,2
32,2360.0,3,152.0,2,160.0,5,2
51,630.0,5,138.0,1,-1.0,0,1
70,1853.0,26,314.0,1,-1.0,0,2
57,1556.0,20,340.0,1,-1.0,0,1
22,3982.0,20,206.0,1,-1.0,0,2
52,105.0,20,96.0,1,-1.0,0,1
57,2266.0,5,306.0,1,-1.0,0,1
52,371.0,4,50.0,1,208.0,1,1
31,-1.0,15,99.0,1,352.0,1,1
29,1374.0,17,309.0,3,208.0,4,2
30,631.0,13,293.0,3,-1.0,0,1
39,508.0,2,154.0,3,-1.0,0,1
57,-12.0,12,80.0,8,-1.0,0,1
34,0.0,18,431.0,6,-1.0,0,1
48,1039.0,17,581.0,1,-1.0,0,1
30,12569.0,18,87.0,1,-1.0,0,1
27,-69.0,15,205.0,3,-1.0,0,2
44,2167.0,7,1273.0,1,-1.0,0,1
33,146.0,23,351.0,3,-1.0,0,2
40,4853.0,31,234.0,2,-1.0,0,1
51,65.0,15,881.0,1,-1.0,0,2
29,464.0,9,208.0,2,91.0,3,2
43,918.0,6,193.0,1,-1.0,0,1
33,-267.0,20,1030.0,3,-1.0,0,2
56,694.0,29,144.0,1,102.0,1,2
45,183.0,29,27.0,4,-1.0,0,1
50,253.0,28,513.0,9,-1.0,0,2
46,130.0,20,95.0,2,-1.0,0,1
77,0.0,17,286.0,1,-1.0,0,2
43,3723.0,11,134.0,4,-1.0,0,1
29,25.0,14,244.0,1,343.0,2,1
52,-888.0,16,135.0,1,-1.0,0,1
57,4.0,21,50.0,5,-1.0,0,1
30,799.0,13,674.0,1,-1.0,0,2
76,820.0,23,263.0,4,-1.0,0,2
79,668.0,2,363.0,1,-1.0,0,2
50,1293.0,8,82.0,1,-1.0,0,1
32,118.0,17,1275.0,1,-1.0,0,2
70,1311.0,11,651.0,1,-1.0,0,2
44,1807.0,8,229.0,1,313.0,1,1
36,1015.0,18,1008.0,1,347.0,2,2
26,689.0,25,678.0,2,-1.0,0,2
28,59.0,3,330.0,3,190.0,6,1
60,-330.0,22,69.0,6,-1.0,0,1
27,2781.0,24,168.0,1,389.0,1,2
44,0.0,14,220.0,7,-1.0,0,1
24,-247.0,7,203.0,1,-1.0,0,1
42,1220.0,28,155.0,2,-1.0,0,1
50,-1.0,20,151.0,1,-1.0,0,1
45,0.0,21,278.0,3,-1.0,0,2
29,43.0,20,68.0,2,-1.0,0,1
28,0.0,27,290.0,1,-1.0,0,1
54,983.0,25,54.0,6,-1.0,0,1
33,854.0,29,93.0,1,-1.0,0,1
52,992.0,27,424.0,1,515.0,1,2
29,991.0,7,109.0,2,-1.0,0,1
30,501.0,20,994.0,1,177.0,1,2
26,6840.0,28,1560.0,2,-1.0,0,2
55,1504.0,22,338.0,2,-1.0,0,2
31,2603.0,11,280.0,4,-1.0,0,2
27,379.0,7,269.0,2,-1.0,0,1
37,0.0,29,147.0,4,-1.0,0,1
27,5.0,18,182.0,1,-1.0,0,1
36,203.0,23,608.0,3,179.0,2,2
31,2076.0,18,178.0,1,127.0,7,1
37,0.0,3,247.0,13,-1.0,0,1
83,1097.0,5,181.0,1,-1.0,0,2
47,3072.0,21,229.0,3,-1.0,0,1
35,537.0,21,11.0,4,-1.0,0,1
32,2137.0,13,423.0,1,349.0,1,1
34,1068.0,18,46.0,6,378.0,2,1
21,691.0,13,219.0,1,101.0,2,1
37,381.0,8,985.0,2,-1.0,0,2
60,1853.0,11,408.0,1,-1.0,0,2
33,373.0,27,267.0,1,180.0,4,2
30,5359.0,27,119.0,1,98.0,1,2
39,968.0,22,199.0,6,-1.0,0,1
33,114.0,18,207.0,9,-1.0,0,1
30,2107.0,4,23.0,5,-1.0,0,1
33,478.0,7,349.0,1,338.0,1,1
26,655.0,16,190.0,1,-1.0,0,2
30,8781.0,18,898.0,1,-1.0,0,2
58,169.0,13,336.0,3,87.0,5,2
36,30.0,8,716.0,5,-1.0,0,2
50,133.0,28,890.0,4,-1.0,0,2
37,3943.0,6,1138.0,2,138.0,1,2
42,0.0,14,67.0,7,177.0,1,1
49,402.0,19,571.0,1,-1.0,0,1
37,0.0,3,426.0,1,-1.0,0,2
57,0.0,20,45.0,4,-1.0,0,1
31,515.0,1,296.0,5,-1.0,0,2
68,2144.0,22,277.0,1,184.0,2,2
51,2109.0,13,79.0,2,-1.0,0,2
35,7050.0,11,222.0,3,182.0,4,2
61,3738.0,6,188.0,1,-1.0,0,1
49,-701.0,30,988.0,2,-1.0,0,2
44,1262.0,26,788.0,11,-1.0,0,2
56,-256.0,14,92.0,1,370.0,2,1
36,959.0,29,200.0,4,-1.0,0,1
59,1625.0,4,198.0,1,180.0,2,2
23,342.0,3,152.0,6,-1.0,0,1
30,4889.0,11,545.0,2,-1.0,0,2
51,603.0,25,122.0,3,-1.0,0,1
43,6835.0,19,187.0,1,152.0,2,1
31,0.0,24,137.0,1,-1.0,0,1
36,15485.0,14,461.0,1,-1.0,0,2
36,4069.0,21,517.0,1,-1.0,0,2
43,10072.0,12,98.0,1,77.0,5,1
41,598.0,12,69.0,3,364.0,11,1
52,293.0,11,706.0,1,-1.0,0,2
38,-1.0,8,188.0,4,-1.0,0,1
36,-103.0,17,3253.0,1,-1.0,0,2
35,415.0,4,649.0,1,176.0,1,2
55,1854.0,30,34.0,2,-1.0,0,1
60,957.0,8,246.0,1,184.0,3,2
28,1.0,28,181.0,1,-1.0,0,1
43,469.0,20,89.0,2,-1.0,0,1
29,111.0,14,208.0,1,-1.0,0,1
42,105.0,11,1159.0,4,-1.0,0,2
39,8.0,17,333.0,2,96.0,2,1
53,2240.0,2,282.0,2,385.0,1,2
23,349.0,18,108.0,1,-1.0,0,1
50,219.0,15,419.0,7,-1.0,0,1
40,1248.0,11,1290.0,2,-1.0,0,2
49,359.0,2,231.0,2,271.0,1,1
35,1723.0,25,862.0,1,-1.0,0,2
31,6413.0,13,517.0,2,-1.0,0,1
53,195.0,19,472.0,1,90.0,6,2
34,0.0,30,292.0,1,183.0,2,2
60,824.0,9,127.0,1,558.0,7,2
31,5205.0,9,529.0,2,-1.0,0,2
28,1026.0,13,101.0,3,-1.0,0,1
47,1013.0,15,170.0,1,92.0,3,2
39,-119.0,17,135.0,6,-1.0,0,1
56,401.0,20,26.0,1,-1.0,0,1
33,7.0,20,217.0,1,-1.0,0,1
28,-579.0,9,84.0,2,-1.0,0,1
39,271.0,12,1344.0,1,-1.0,0,2
46,5993.0,25,151.0,1,184.0,2,1
45,0.0,12,54.0,1,-1.0,0,1
73,683.0,11,181.0,1,-1.0,0,1
50,1484.0,9,213.0,1,-1.0,0,1
57,0.0,16,214.0,1,-1.0,0,1
31,2480.0,4,107.0,4,-1.0,0,1
44,1309.0,30,262.0,2,-1.0,0,1
32,0.0,22,520.0,1,-1.0,0,1
53,10541.0,9,178.0,1,-1.0,0,2
42,12584.0,19,21.0,25,-1.0,0,1
71,14220.0,9,397.0,1,-1.0,0,2
34,2984.0,20,11.0,3,-1.0,0,1
35,455.0,13,573.0,7,327.0,3,1
52,306.0,28,223.0,1,-1.0,0,2
44,1593.0,29,828.0,3,-1.0,0,2
42,525.0,17,172.0,3,-1.0,0,1
32,5167.0,26,10.0,18,-1.0,0,1
28,5763.0,5,196.0,2,-1.0,0,2
40,0.0,8,232.0,1,-1.0,0,1
41,1332.0,2,122.0,3,-1.0,0,1
54,199.0,21,532.0,1,-1.0,0,1
30,7773.0,20,705.0,1,-1.0,0,2
40,10346.0,15,491.0,2,207.0,1,2
38,3278.0,19,645.0,14,-1.0,0,2
25,109.0,16,306.0,1,-1.0,0,1
29,27.0,6,754.0,1,-1.0,0,2
26,237.0,4,1091.0,3,-1.0,0,2
32,1138.0,4,214.0,3,83.0,3,2
29,437.0,5,504.0,1,92.0,1,2
51,538.0,18,1122.0,4,-1.0,0,2
33,0.0,21,102.0,2,-1.0,0,1
58,886.0,16,302.0,4,-1.0,0,1
42,46.0,2,1013.0,1,-1.0,0,1
34,978.0,3,262.0,2,71.0,1,2
39,794.0,3,116.0,2,121.0,1,1
34,2918.0,4,246.0,1,196.0,2,2
27,3485.0,25,282.0,2,-1.0,0,1
45,22.0,6,276.0,3,-1.0,0,1
65,2.0,14,450.0,1,-1.0,0,2
30,232.0,15,219.0,1,91.0,1,2
29,615.0,18,373.0,1,-1.0,0,2
48,44.0,6,153.0,1,-1.0,0,1
59,1575.0,22,1241.0,11,-1.0,0,2
23,8254.0,29,409.0,3,-1.0,0,1
23,210.0,20,507.0,1,-1.0,0,1
27,80.0,27,188.0,2,-1.0,0,1
28,236.0,4,193.0,1,87.0,3,2
36,324.0,16,830.0,1,-1.0,0,2
34,2729.0,18,835.0,1,-1.0,0,2
25,1747.0,24,903.0,1,-1.0,0,2
34,382.0,4,494.0,2,198.0,7,1
53,-1455.0,23,169.0,2,-1.0,0,1
39,4646.0,18,486.0,1,-1.0,0,2
59,3401.0,2,111.0,1,-1.0,0,1
43,946.0,28,40.0,1,-1.0,0,1
37,1949.0,12,328.0,2,-1.0,0,1
41,1757.0,22,314.0,1,239.0,13,2
50,-1415.0,19,358.0,2,-1.0,0,1
35,18.0,11,111.0,10,-1.0,0,1
32,170.0,18,74.0,1,-1.0,0,1
39,1301.0,13,233.0,1,-1.0,0,1
39,72.0,7,425.0,6,-1.0,0,1
36,613.0,7,86.0,2,-1.0,0,1
29,596.0,18,172.0,2,346.0,6,1
61,3114.0,13,381.0,1,-1.0,0,2
33,801.0,7,341.0,5,-1.0,0,2
28,12956.0,2,940.0,1,399.0,3,2
49,6188.0,18,453.0,1,-1.0,0,2
64,2645.0,3,219.0,2,-1.0,0,2
36,300.0,9,287.0,1,-1.0,0,1
38,-145.0,21,54.0,2,-1.0,0,1
76,1411.0,19,233.0,2,187.0,3,2
32,1273.0,16,1365.0,2,328.0,1,2
35,2187.0,29,229.0,1,174.0,13,1
45,0.0,19,416.0,2,-1.0,0,1
33,0.0,26,192.0,6,-1.0,0,1
34,1866.0,4,95.0,1,-1.0,0,1
37,145.0,22,74.0,13,-1.0,0,1
38,4406.0,13,689.0,2,-1.0,0,2
31,606.0,9,111.0,2,-1.0,0,1
41,634.0,16,239.0,2,-1.0,0,1
48,61.0,28,198.0,1,-1.0,0,1
45,3643.0,21,162.0,1,-1.0,0,1
51,540.0,5,124.0,2,-1.0,0,1
39,763.0,22,543.0,1,189.0,1,2
37,807.0,12,807.0,3,172.0,4,1
38,419.0,20,656.0,1,-1.0,0,1
76,2693.0,21,107.0,2,-1.0,0,2
45,242.0,30,587.0,1,-1.0,0,2
25,815.0,19,268.0,6,-1.0,0,1
51,100.0,2,467.0,2,-1.0,0,2
60,1091.0,30,441.0,5,-1.0,0,2
32,55.0,18,185.0,1,-1.0,0,1
57,1540.0,17,564.0,1,-1.0,0,2
25,52.0,24,528.0,2,-1.0,0,2
29,703.0,16,236.0,1,550.0,2,2
33,2321.0,2,308.0,1,109.0,4,1
52,173.0,23,48.0,5,-1.0,0,1
53,19850.0,6,86.0,1,-1.0,0,1
32,228.0,21,1017.0,6,-1.0,0,2
45,-1655.0,28,333.0,2,-1.0,0,1
46,2889.0,5,494.0,1,-1.0,0,2
46,8717.0,15,343.0,5,-1.0,0,1
41,246.0,19,683.0,3,-1.0,0,2
27,265.0,13,1119.0,2,-1.0,0,2
37,1795.0,5,511.0,1,-1.0,0,1
22,552.0,1,327.0,1,-1.0,0,2
55,-480.0,16,538.0,2,-1.0,0,1
50,0.0,16,264.0,4,-1.0,0,1
30,297.0,7,465.0,4,-1.0,0,2
36,107.0,31,134.0,2,-1.0,0,1
27,4333.0,20,163.0,1,-1.0,0,2
38,226.0,30,762.0,3,-1.0,0,2
40,95.0,20,61.0,4,-1.0,0,1
59,5397.0,23,244.0,1,92.0,3,2
39,-146.0,20,239.0,2,-1.0,0,1
60,979.0,15,346.0,1,181.0,4,2
29,92.0,2,175.0,5,-1.0,0,2
57,1458.0,4,89.0,5,-1.0,0,1
29,673.0,9,835.0,3,-1.0,0,2
30,1788.0,4,288.0,1,181.0,2,2
33,0.0,31,16.0,43,-1.0,0,1
53,238.0,11,238.0,2,361.0,5,1
58,0.0,14,358.0,2,-1.0,0,2
52,0.0,9,467.0,3,92.0,7,2
33,522.0,7,559.0,4,-1.0,0,1
43,774.0,24,482.0,1,91.0,2,2
32,53.0,22,671.0,2,-1.0,0,2
28,832.0,29,433.0,3,342.0,1,2
39,902.0,10,691.0,2,180.0,5,2
39,462.0,13,590.0,1,-1.0,0,2
26,2509.0,19,654.0,3,-1.0,0,2
58,0.0,25,176.0,5,-1.0,0,1
70,2346.0,1,421.0,1,97.0,6,1
39,386.0,29,201.0,2,-1.0,0,1
56,589.0,23,518.0,1,147.0,2,2
34,1434.0,21,50.0,2,-1.0,0,1
54,895.0,7,335.0,1,-1.0,0,2
39,1423.0,21,733.0,3,-1.0,0,2
31,-405.0,13,703.0,2,-1.0,0,2
54,309.0,13,969.0,2,-1.0,0,2
35,1055.0,18,150.0,2,-1.0,0,2
41,795.0,2,147.0,1,-1.0,0,1
45,9711.0,19,416.0,3,-1.0,0,1
33,2586.0,11,117.0,3,-1.0,0,1
30,48.0,18,161.0,1,173.0,1,2
56,1137.0,2,176.0,1,-1.0,0,2
38,4383.0,4,1381.0,4,-1.0,0,2
58,1517.0,29,7.0,5,-1.0,0,1
35,31.0,19,131.0,3,133.0,3,1
50,-54.0,13,698.0,2,292.0,1,2
36,953.0,28,77.0,1,100.0,1,1
24,822.0,27,184.0,1,91.0,2,2
54,3250.0,31,94.0,3,-1.0,0,1
25,303.0,18,265.0,1,-1.0,0,2
30,1675.0,4,181.0,1,-1.0,0,1
69,426.0,9,395.0,1,-1.0,0,2
38,1165.0,13,784.0,3,94.0,10,2
51,1521.0,6,24.0,1,-1.0,0,1
78,229.0,22,97.0,1,-1.0,0,2
39,4101.0,18,146.0,2,264.0,1,2
28,159.0,16,449.0,2,33.0,4,2
37,306.0,16,73.0,1,-1.0,0,1
49,5887.0,4,439.0,3,185.0,5,2
57,0.0,28,1037.0,3,-1.0,0,1
59,0.0,17,98.0,1,-1.0,0,1
35,2717.0,13,394.0,6,-1.0,0,2
30,21.0,17,49.0,1,-1.0,0,1
34,-16.0,5,78.0,1,-1.0,0,1
30,2046.0,21,595.0,3,254.0,1,2
26,985.0,6,267.0,2,-1.0,0,1
40,0.0,19,952.0,4,-1.0,0,2
25,1141.0,5,718.0,1,347.0,1,1
30,572.0,17,339.0,3,183.0,2,2
25,1231.0,31,271.0,2,-1.0,0,2
43,108.0,15,420.0,4,-1.0,0,1
55,512.0,5,1200.0,2,-1.0,0,2
43,641.0,2,251.0,4,-1.0,0,1
55,903.0,14,536.0,3,-1.0,0,1
47,-407.0,27,46.0,1,-1.0,0,1
30,-570.0,31,12.0,22,-1.0,0,1
31,533.0,12,90.0,3,93.0,6,2
37,531.0,17,150.0,7,-1.0,0,1
59,493.0,30,237.0,1,-1.0,0,2
37,779.0,28,85.0,1,-1.0,0,1
38,171.0,9,286.0,5,-1.0,0,1
50,-70.0,6,386.0,2,-1.0,0,1
44,673.0,5,105.0,1,-1.0,0,1
40,556.0,17,234.0,1,323.0,1,1
31,147.0,9,469.0,1,181.0,2,2
35,1750.0,30,687.0,1,9.0,3,2
43,232.0,8,128.0,8,324.0,7,1
32,4654.0,20,276.0,1,128.0,2,2
34,-68.0,9,122.0,1,-1.0,0,1
33,14.0,12,188.0,1,-1.0,0,1
34,0.0,6,787.0,3,9.0,1,2
47,367.0,12,309.0,1,306.0,4,2
45,0.0,5,370.0,2,-1.0,0,1
40,7968.0,2,596.0,1,-1.0,0,2
41,1567.0,1,291.0,2,-1.0,0,1
57,402.0,6,153.0,3,-1.0,0,1
43,388.0,6,644.0,1,355.0,2,1
54,1371.0,25,1492.0,2,-1.0,0,2
38,1307.0,14,294.0,2,-1.0,0,1
67,3377.0,23,77.0,2,-1.0,0,1
27,843.0,8,187.0,1,-1.0,0,2
35,5724.0,30,691.0,10,-1.0,0,2
35,724.0,14,287.0,2,415.0,1,2
25,1199.0,1,287.0,1,-1.0,0,2
31,652.0,1,281.0,3,-1.0,0,1
45,1529.0,13,181.0,1,197.0,1,2
57,0.0,5,58.0,8,-1.0,0,1
71,2887.0,30,128.0,1,-1.0,0,2
56,4623.0,17,348.0,1,-1.0,0,2
53,109.0,2,270.0,1,-1.0,0,2
33,1050.0,26,304.0,4,-1.0,0,1
33,5878.0,23,438.0,1,430.0,2,2
42,732.0,20,33.0,1,339.0,1,1
57,77.0,29,168.0,3,246.0,2,1
37,144.0,5,247.0,2,-1.0,0,1
65,1760.0,18,855.0,4,-1.0,0,2
31,0.0,29,183.0,3,-1.0,0,1
41,0.0,11,1242.0,5,-1.0,0,2
55,35.0,20,126.0,4,-1.0,0,1
43,7702.0,22,460.0,1,95.0,2,2
39,0.0,22,864.0,4,-1.0,0,2
35,1473.0,20,17.0,6,322.0,4,1
35,8000.0,13,331.0,1,90.0,3,2
44,226.0,14,190.0,3,270.0,3,2
62,2557.0,14,211.0,1,216.0,7,2
32,46.0,14,485.0,2,-1.0,0,2
47,225.0,28,1126.0,4,-1.0,0,2
39,307.0,22,182.0,2,-1.0,0,2
77,4659.0,14,161.0,1,-1.0,0,2
51,1216.0,25,421.0,1,-1.0,0,1
41,1250.0,20,1392.0,2,-1.0,0,2
38,494.0,17,146.0,1,104.0,2,1
33,51.0,21,273.0,2,-1.0,0,1
33,196.0,12,183.0,5,-1.0,0,1
36,0.0,28,81.0,4,-1.0,0,1
34,1087.0,1,7.0,1,-1.0,0,1
33,1002.0,30,201.0,4,-1.0,0,1
54,140.0,27,473.0,2,182.0,2,2
28,153.0,23,1124.0,2,-1.0,0,2
26,0.0,1,261.0,4,-1.0,0,2
27,-67.0,6,604.0,3,236.0,2,2
34,865.0,21,51.0,7,-1.0,0,1
35,43.0,20,860.0,1,-1.0,0,2
30,451.0,5,173.0,1,274.0,3,1
40,793.0,15,109.0,1,-1.0,0,1
46,974.0,17,178.0,1,-1.0,0,2
61,4629.0,27,181.0,1,92.0,1,2
32,1373.0,21,474.0,2,-1.0,0,1
47,3505.0,17,434.0,2,-1.0,0,2
55,962.0,28,623.0,1,181.0,3,2
34,3696.0,8,758.0,2,160.0,5,2
36,13.0,18,106.0,1,-1.0,0,1
40,-5.0,6,78.0,2,-1.0,0,1
58,1065.0,5,213.0,3,-1.0,0,1
52,6429.0,18,138.0,4,-1.0,0,1
57,-898.0,21,322.0,3,-1.0,0,1
49,408.0,12,559.0,4,-1.0,0,2
34,510.0,27,33.0,7,-1.0,0,1
73,508.0,9,176.0,1,-1.0,0,2
37,483.0,30,188.0,1,-1.0,0,1
41,6526.0,15,334.0,3,-1.0,0,1
32,202.0,4,429.0,1,201.0,1,1
48,46.0,4,118.0,1,1.0,3,2
33,263.0,16,79.0,4,94.0,3,1
33,3689.0,27,445.0,3,-1.0,0,2
60,3401.0,30,294.0,1,270.0,1,2
36,2347.0,21,5.0,3,-1.0,0,1
31,243.0,23,305.0,2,842.0,1,2
36,475.0,25,141.0,3,-1.0,0,1
47,-480.0,28,360.0,1,-1.0,0,1
30,4210.0,12,796.0,4,-1.0,0,2
60,3547.0,15,351.0,6,-1.0,0,2
54,473.0,2,182.0,1,81.0,1,2
52,279.0,14,197.0,3,-1.0,0,1
39,425.0,6,562.0,3,-1.0,0,1
41,108.0,13,83.0,7,-1.0,0,1
31,882.0,3,411.0,1,-1.0,0,2
51,346.0,12,134.0,2,192.0,3,2
36,0.0,8,308.0,3,-1.0,0,2
54,466.0,4,297.0,1,-1.0,0,1
47,2515.0,20,40.0,3,-1.0,0,1
43,5997.0,15,270.0,3,-1.0,0,1
40,581.0,15,1013.0,3,-1.0,0,1
44,3.0,6,248.0,1,-1.0,0,1
36,0.0,17,273.0,2,131.0,1,1
44,7138.0,8,809.0,2,-1.0,0,2
36,-267.0,14,99.0,7,352.0,1,1
37,0.0,23,366.0,6,-1.0,0,2
47,-1854.0,12,388.0,2,-1.0,0,1
55,12159.0,8,179.0,5,139.0,4,1
37,197.0,16,175.0,1,200.0,1,2
24,66.0,26,109.0,2,-1.0,0,1
46,1000.0,18,96.0,11,-1.0,0,1
22,-51.0,15,859.0,1,-1.0,0,2
33,716.0,14,234.0,2,-1.0,0,1
38,5115.0,2,318.0,1,95.0,7,2
32,212.0,7,830.0,5,-1.0,0,2
50,8016.0,17,903.0,4,-1.0,0,1
36,96.0,30,208.0,1,87.0,1,2
37,3574.0,19,178.0,1,170.0,2,1
46,0.0,22,686.0,2,-1.0,0,2
46,350.0,3,230.0,1,-1.0,0,1
77,3324.0,13,289.0,1,91.0,5,2
49,267.0,9,23.0,5,-1.0,0,1
72,132.0,1,260.0,2,65.0,1,2
32,20.0,14,1151.0,2,-1.0,0,2
48,5689.0,12,262.0,1,-1.0,0,2
40,106.0,17,676.0,2,-1.0,0,2
26,518.0,7,189.0,3,-1.0,0,1
44,-299.0,23,268.0,1,-1.0,0,1
30,595.0,23,231.0,1,-1.0,0,1
22,381.0,12,227.0,1,-1.0,0,2
87,230.0,30,144.0,1,-1.0,0,2
49,2881.0,2,120.0,3,-1.0,0,2
35,1257.0,20,93.0,3,329.0,7,1
48,1533.0,29,358.0,1,-1.0,0,1
25,285.0,3,658.0,3,-1.0,0,2
35,377.0,31,30.0,13,-1.0,0,1
48,24.0,14,832.0,1,-1.0,0,2
47,834.0,21,902.0,1,133.0,2,2
48,418.0,9,102.0,3,-1.0,0,1
43,483.0,19,950.0,6,-1.0,0,2
53,234.0,7,103.0,2,-1.0,0,1
44,2692.0,12,583.0,1,-1.0,0,1
33,-191.0,9,1290.0,4,-1.0,0,2
43,3664.0,29,274.0,1,-1.0,0,1
34,29.0,15,285.0,5,-1.0,0,2
40,0.0,6,64.0,2,-1.0,0,1
34,1703.0,22,153.0,5,-1.0,0,1
56,9698.0,20,189.0,2,-1.0,0,1
49,1718.0,5,211.0,1,-1.0,0,2
60,2090.0,7,957.0,2,-1.0,0,2
44,1529.0,30,347.0,1,-1.0,0,2
30,0.0,22,78.0,2,-1.0,0,1
30,779.0,4,156.0,2,17.0,3,1
28,2.0,15,60.0,1,-1.0,0,1
58,462.0,12,332.0,1,-1.0,0,2
42,4216.0,12,186.0,2,-1.0,0,2
34,-167.0,21,201.0,1,-1.0,0,1
55,3899.0,28,596.0,4,-1.0,0,2
25,12.0,12,126.0,6,-1.0,0,2
25,349.0,22,1037.0,8,-1.0,0,2
57,93.0,17,137.0,1,-1.0,0,1
33,616.0,6,250.0,3,-1.0,0,2
35,898.0,9,214.0,1,-1.0,0,2
39,517.0,14,1328.0,1,-1.0,0,2
28,324.0,5,175.0,1,-1.0,0,1
50,10757.0,6,276.0,3,-1.0,0,1
35,1330.0,10,901.0,1,-1.0,0,2
59,10925.0,21,100.0,1,-1.0,0,2
54,0.0,19,220.0,1,-1.0,0,1
25,669.0,24,367.0,2,-1.0,0,1
47,235.0,2,136.0,2,203.0,1,2
41,33.0,30,125.0,5,-1.0,0,1
41,0.0,27,89.0,12,-1.0,0,1
25,1243.0,10,1341.0,7,-1.0,0,2
46,273.0,15,1962.0,1,105.0,3,2
41,3123.0,3,1203.0,2,135.0,2,2
32,2340.0,18,89.0,2,-1.0,0,2
37,0.0,21,169.0,1,113.0,5,1
41,6046.0,15,300.0,6,182.0,2,2
45,356.0,11,212.0,2,-1.0,0,1
31,13711.0,20,1532.0,3,-1.0,0,2
37,1000.0,17,195.0,1,-1.0,0,2
43,149.0,23,662.0,2,-1.0,0,2
43,2557.0,15,166.0,3,183.0,5,2
52,-184.0,6,392.0,2,-1.0,0,1
41,1270.0,5,1389.0,1,-1.0,0,2
27,2071.0,4,449.0,1,-1.0,0,2
25,10.0,21,857.0,4,-1.0,0,2
46,1167.0,21,1540.0,2,-1.0,0,2
59,283.0,17,300.0,1,-1.0,0,1
62,973.0,2,326.0,1,-1.0,0,2
33,22.0,5,71.0,1,-1.0,0,1
45,1621.0,18,122.0,8,-1.0,0,1
30,305.0,30,633.0,1,85.0,2,2
40,2502.0,18,205.0,1,-1.0,0,1
25,2551.0,28,400.0,3,-1.0,0,2
50,8648.0,12,731.0,3,176.0,1,2
35,1178.0,14,727.0,3,182.0,2,1
40,4795.0,17,57.0,1,-1.0,0,1
57,10583.0,22,295.0,3,-1.0,0,2
33,863.0,13,622.0,3,-1.0,0,2
35,520.0,4,458.0,3,17.0,5,2
33,1676.0,12,102.0,2,184.0,2,1
28,-65.0,4,90.0,4,-1.0,0,1
42,1079.0,31,61.0,2,-1.0,0,1
31,84.0,15,264.0,2,-1.0,0,1
84,4761.0,9,1405.0,1,92.0,3,2
41,1819.0,22,397.0,1,371.0,3,2
32,2692.0,18,99.0,2,-1.0,0,1
53,343.0,25,616.0,5,-1.0,0,2
42,120.0,17,179.0,1,-1.0,0,1
41,30.0,23,1003.0,1,-1.0,0,1
37,0.0,17,65.0,2,119.0,1,1
27,6791.0,5,179.0,2,69.0,26,2
82,0.0,12,226.0,1,-1.0,0,2
53,0.0,14,119.0,3,-1.0,0,1
51,2337.0,27,133.0,2,41.0,5,1
37,3913.0,27,124.0,1,-1.0,0,2
32,463.0,13,128.0,2,-1.0,0,1
35,387.0,16,254.0,2,-1.0,0,1
25,97.0,27,709.0,1,-1.0,0,2
41,1066.0,11,109.0,3,-1.0,0,2
48,5320.0,20,792.0,1,-1.0,0,2
43,1258.0,20,312.0,1,-1.0,0,2
23,4126.0,25,96.0,2,-1.0,0,2
51,234.0,9,281.0,3,-1.0,0,1
45,-357.0,18,618.0,1,355.0,2,2
30,3300.0,21,1571.0,1,-1.0,0,2
33,488.0,5,332.0,2,-1.0,0,1
