V1,V2,V3,V4,target
14.0,3.0,750.0,28.0,1.0
20.0,14.0,3500.0,69.0,2.0
4.0,2.0,500.0,46.0,1.0
11.0,2.0,500.0,25.0,1.0
11.0,3.0,750.0,37.0,1.0
16.0,4.0,1000.0,33.0,1.0
21.0,7.0,1750.0,38.0,1.0
13.0,7.0,1750.0,76.0,1.0
16.0,6.0,1500.0,50.0,1.0
14.0,3.0,750.0,33.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
17.0,7.0,1750.0,58.0,2.0
14.0,3.0,750.0,35.0,1.0
14.0,3.0,750.0,35.0,1.0
16.0,7.0,1750.0,64.0,1.0
21.0,2.0,500.0,21.0,1.0
16.0,3.0,750.0,35.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
14.0,2.0,500.0,29.0,1.0
11.0,4.0,1000.0,74.0,1.0
11.0,2.0,500.0,38.0,2.0
21.0,6.0,1500.0,48.0,1.0
23.0,2.0,500.0,23.0,1.0
23.0,6.0,1500.0,45.0,1.0
14.0,2.0,500.0,35.0,2.0
16.0,6.0,1500.0,81.0,1.0
16.0,4.0,1000.0,58.0,1.0
16.0,5.0,1250.0,71.0,1.0
21.0,2.0,500.0,26.0,1.0
21.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,35.0,1.0
23.0,8.0,2000.0,69.0,1.0
21.0,3.0,750.0,38.0,1.0
23.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,40.0,1.0
23.0,2.0,500.0,28.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
25.0,6.0,1500.0,50.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
23.0,3.0,750.0,39.0,1.0
21.0,2.0,500.0,33.0,1.0
14.0,3.0,750.0,79.0,1.0
23.0,1.0,250.0,23.0,2.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,4.0,1000.0,52.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,7.0,1750.0,88.0,1.0
16.0,3.0,750.0,86.0,1.0
23.0,2.0,500.0,38.0,1.0
21.0,2.0,500.0,52.0,1.0
23.0,3.0,750.0,62.0,1.0
39.0,1.0,250.0,39.0,1.0
72.0,1.0,250.0,72.0,1.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
3.1602426565707145,5.9391507020025,1484.787675500625,34.496966792866075,1.0
10.114217661524318,3.905504975150105,976.3762437875263,22.169267413025366,1.0
10.419961723605525,1.6419961723605525,410.4990430901381,10.419961723605525,1.0
4.0,4.123375283044865,1030.8438207612162,18.836032594463106,1.7808438207612163
23.0,27.99917694752478,6999.7942368811955,94.76443960066977,1.0
3.7690170783646946,5.0,1250.0,31.383119548552862,1.7690170783646946
16.17123814057992,3.965752371884016,991.4380929710039,28.239733396811886,1.0
2.323413846501169,1.9702415395035064,492.5603848758767,5.2341384650116884,2.0
18.45005218153068,3.3499959860361015,837.4989965090255,63.45029301936458,1.0
3.019283918551067,16.96384265271675,4240.960663179188,85.96143216289786,1.0
0.34421824039843774,12.526699919452149,3131.674979863037,27.483672639402343,1.9569727199501954
2.0,2.8492984949289193,712.3246237322298,14.05747458174411,1.0
22.250036961577816,10.125240250255816,2531.310062563954,48.000443538933816,1.0
18.21567692938376,5.341187684739488,1335.2969211848722,25.78432307061624,1.0
13.10541919257943,11.26295504964674,2815.738762411685,62.05182019858696,1.7894580807420568
14.00996084001348,3.786054823981128,946.5137059952818,27.940234959919117,1.0
20.523299132859428,1.8255669557135232,456.3917389283808,23.0,1.275188985237841
15.727914958860387,5.727914958860385,1431.9787397150965,48.03533384440635,1.787985826476731
5.051792106279958,3.185610371696463,796.4025929241159,26.423012849672883,1.938129876101179
7.430290553055832,7.744232442444665,1936.058110611166,16.0,1.313941889388834
3.2971981139012128,1.4632850406790046,365.82126016975116,6.447536390518444,1.0
5.302115870046808,6.226153291375077,1556.5383228437693,46.074228134031614,1.0
5.486386713839247,4.3242578092261645,1081.0644523065412,22.621289046130823,2.0
2.336386823455732,4.691094587645859,1172.7736469114648,17.736896939481845,1.3363868234557323
3.988650475428742,1.5233290724812478,380.83226812031194,10.791928417684963,1.0
2.0,7.805864169105255,1951.4660422763136,27.456419673494715,1.961172833821051
3.1536468490261336,4.307293698052267,1076.8234245130668,30.727879310878933,1.0
3.780661274307099,3.8903306371535495,972.5826592883874,43.25826592883874,1.0
3.0365414738671266,2.0,500.0,9.78075115679724,1.5182707369335633
13.621922735344857,1.1981731053879288,299.54327634698217,13.621922735344857,1.1981731053879288
2.4480636307714834,3.16002272527553,790.0056813188825,22.192027270330637,1.0
2.4367007882471987,6.042199474501867,1510.5498686254668,57.478900262749065,1.0
3.1130966931142474,4.669645039671371,1167.411259917843,17.330354960328627,1.5565483465571237
14.392574725096607,6.0,1500.0,36.47347316866144,1.8660478937580507
19.80642062386325,1.7338683853219372,433.46709633048437,66.77399728446724,1.0
3.8144050259555344,5.62881005191107,1407.2025129777674,14.886430155733208,1.9072025129777672
10.513242535945738,1.3486757464054264,337.16893660135656,14.0,1.0
15.226847450507098,5.613423725253549,1403.3559313133871,31.520813527281938,1.0
23.0,1.0,250.0,23.0,1.0
4.0,3.0,750.0,33.640943498284415,1.0199475834286438
19.157116932028636,2.804066818302078,701.0167045755195,34.942701592171815,1.0
8.040584285044776,10.918831429910448,2729.7078574776124,49.37430490121109,1.422773673565032
21.348232993729912,4.130156372711111,1032.5390931777779,59.9135574657641,1.0869351055931624
22.509327003614565,4.700961423407768,1175.240355851942,55.1028842702233,1.0
5.4252137907978835,18.778388179316103,4694.5970448290245,71.64682561148179,1.8981990149430084
2.365983743297214,7.463934973188857,1865.9837432972142,28.561886203080498,1.3659837432972142
8.163161228849642,1.5135967690708036,378.3991922677009,8.163161228849642,1.0
14.165336035266362,6.834663964733638,1708.6659911834095,46.240020264497716,1.0
7.971549224198412,12.335704231316798,3083.9260578291996,47.92887306049603,1.3357042313167988
5.182174621699416,9.399215832261286,2349.8039580653212,69.32164097714922,1.0
13.064325581996208,2.4004131325889047,600.1032831472262,19.599586867411098,1.0
2.0,1.707529779604906,426.88244490122656,3.415059559209812,1.0
13.376343658365606,1.0,250.0,13.376343658365606,1.0
3.910295767837044,1.955147883918522,488.78697097963044,3.910295767837044,2.0
15.530401484177418,1.0,250.0,15.530401484177418,1.0
2.999697584030394,3.6671706932826766,916.7926733206692,28.33766796223102,1.0
16.77404965068142,2.491511887994793,622.8779719986982,28.706144754639762,1.0
6.823208744380581,5.215472496253721,1303.8681240634303,29.397802067723838,1.5359120827089536
8.77666418626424,9.534001488241456,2383.500372060364,60.92889550329536,1.0517776124176161
2.0,1.987678182128906,496.9195455322265,5.456873637451171,1.0
10.625594933353998,9.656398733338499,2414.099683334625,43.58293671109733,1.447867088887167
2.0,1.9924249990088354,498.1062497522088,3.984849998017671,1.9924249990088354
8.970003716895699,8.021425916503073,2005.3564791257681,69.42929447553985,1.5021425916503073
13.774270968615395,12.78843154010255,3197.107885025637,51.70226809764099,1.0
2.3911669392212773,10.413249591168084,2603.3123977920213,27.889586740265965,1.1955834696106387
4.0,1.014185391049001,253.54634776225026,4.148946606014511,1.0
3.2510028718302526,5.0,1250.0,31.00401148732101,1.0
12.699105067382291,3.0,750.0,17.69910506738229,1.528443581054613
7.438108688409759,6.137134786954144,1534.283696738536,37.20570218043122,1.3561891311590242
4.0,1.866809898214937,466.7024745537342,10.414393246790533,1.1733619796429875
3.780901314350557,5.109549342824722,1277.3873357061805,15.314592113896655,1.8904506571752786
7.937636004033122,3.5155909989917196,878.8977497479299,15.010393999327814,1.5051969996639065
9.636989792155639,8.609584552942751,2152.396138235688,61.513666215697654,1.0
22.525994603890563,2.5202305616880984,630.0576404220246,58.24276674025718,1.0
4.0,2.0,500.0,24.541970632798844,1.0
4.301201496488793,17.0,4250.0,84.8614486905723,1.1626501870610992
16.594551406334343,2.0,500.0,25.108172890498487,1.0
14.0,1.0,250.0,14.0,1.0
4.0,5.0,1250.0,13.987235265890513,2.0
3.3263213800807634,16.0,4000.0,81.83171312193832,1.3263213800807636
16.0,2.0,500.0,16.0,1.0
15.56334631356166,3.0,750.0,40.21832684321917,1.0
4.0,1.0,250.0,4.0,1.0
2.5102037004632254,3.0,750.0,14.510203700463226,1.0
19.989980165876,5.0,1250.0,60.0,1.0
5.4893072674283925,3.0,750.0,25.48930726742839,1.0
23.0,4.0,1000.0,52.62292058154628,1.0
4.0,5.0,1250.0,25.58572668485432,2.0
13.010947247408655,8.0,2000.0,49.34063149827244,1.0
3.306890410640192,21.102296803546732,5275.574200886683,40.56784475034577,2.0
6.035314775168645,12.0,3000.0,47.86471030896471,1.7117632303450967
23.0,2.0,500.0,27.789061981587725,1.0
4.0,1.0,250.0,4.0,1.0
14.0,8.0,2000.0,50.0,1.8585520341326023
22.935171090455185,5.0,1250.0,55.7426236009986,1.3870342180910367
4.0,3.0,750.0,28.785718405390654,1.0
14.847410050149014,5.0,1250.0,32.23705025074507,1.1525899498509862
14.0,1.0,250.0,14.0,1.0
16.0,1.0,250.0,16.0,1.0
11.0,2.0,500.0,22.071636330309737,1.0
8.86649967108386,8.0,2000.0,53.35768202749209,1.8060454246439872
3.1180251773835166,7.0,1750.0,32.0,2.0
10.460672520788794,4.0,1000.0,16.0,1.460672520788795
2.0,8.0,2000.0,36.42762484986601,2.0
2.0,1.0,250.0,2.0,2.0
2.6204020995714354,12.0,3000.0,92.82859265149997,1.0
20.167692528761155,2.0,500.0,23.0,1.0
4.0,7.0,1750.0,52.0,1.0
7.956511839249824,6.0,1500.0,26.86956804592862,1.434784022964311
4.0,1.0,250.0,4.0,2.0
9.585517066448274,9.0,2250.0,31.989655047463053,1.0
14.0,1.0,250.0,14.0,1.0
23.0,1.0,250.0,23.0,1.0
2.0,2.0,500.0,4.0,1.3188319466686496
5.195614987289849,11.0,2750.0,82.38392162006278,1.0
4.0,1.0,250.0,4.0,1.0
3.4350702000148106,12.0,3000.0,37.67204369990373,2.0
21.0,2.0,500.0,24.2659747719298,1.0
4.1163259249584065,13.0,3250.0,36.52667513027099,1.705976719645828
5.974432109258713,6.0,1500.0,42.435876540211794,1.0
14.023520811465142,2.0,500.0,28.97647918853486,1.0
15.13137280392595,5.0,1250.0,39.13137280392595,1.82627456078519
11.207639982000728,11.0,2750.0,38.08305599280029,1.0
12.96211745737562,3.0,750.0,35.69192169508292,1.0
2.0,4.0,1000.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
4.0,1.0,250.0,4.0,1.0
9.564810561208175,4.0,1000.0,15.854936853736058,1.072531573131971
4.0,2.0,500.0,29.91980439734887,1.0
11.0,2.0,500.0,21.0,1.0
2.0,2.0,500.0,11.0,1.7986464789949217
2.9192513360676404,6.0,1500.0,15.08074866393236,1.5403743319661798
23.0,3.0,750.0,40.57585256933151,1.0
7.176799385393242,6.0,1500.0,54.722970901765635,1.0
13.580791563109393,3.0,750.0,21.279472291260404,1.0
16.0,2.0,500.0,16.0,1.0
16.0,2.0,500.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
14.804007573622911,4.0,1000.0,35.98998106594272,1.0
2.0,5.0,1250.0,15.7257635277371,2.0
3.5768224416489263,6.0,1500.0,14.423177558351075,1.2115887791755369
13.453746616090038,8.0,2000.0,26.0,1.0
14.473429549778485,4.0,1000.0,38.3429965757753,1.0
3.992112666449455,6.0,1500.0,28.0,2.0
2.0,12.0,3000.0,74.95281377589822,1.587265518675148
16.0,6.0,1500.0,35.0,1.2755526081937099
14.416827610791767,12.0,3000.0,86.0,1.0
21.0,1.0,250.0,21.0,1.0
11.867214581746913,8.0,2000.0,47.42185694550206,1.0
6.9159090616074,12.0,3000.0,63.44545458452347,1.4537878820436223
