Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
DL,1422.0,DTW,BOS,5.0,835.0,113.0,0.0
MQ,2873.0,DFW,MLU,2.0,550.0,65.0,0.0
DL,1649.0,ATL,SFO,3.0,1305.0,328.0,0.0
DL,2580.0,SFO,ATL,1.0,520.0,271.0,0.0
XE,5979.0,ORD,FSD,5.0,762.0,96.0,0.0
DL,1159.0,ATL,SAT,7.0,1170.0,163.0,0.0
OH,6257.0,MSP,CVG,2.0,535.0,120.0,0.0
WN,994.0,BHM,DAL,6.0,1050.0,115.0,0.0
OO,7011.0,LAX,PDX,7.0,504.0,141.0,1.0
WN,3158.0,FLL,JAX,5.0,685.0,75.0,0.0
WN,453.0,MDW,BUF,1.0,1230.0,85.0,1.0
9E,4371.0,DTW,FWA,5.0,940.0,51.0,1.0
CO,292.0,EWR,MCO,1.0,405.0,174.0,1.0
AA,812.0,SEA,DFW,3.0,435.0,235.0,0.0
OO,6300.0,LAX,PSP,2.0,510.0,53.0,0.0
EV,5507.0,CHO,ATL,3.0,360.0,102.0,1.0
WN,1380.0,MCO,RSW,6.0,605.0,50.0,0.0
CO,397.0,IAH,LAS,4.0,1045.0,210.0,1.0
WN,1119.0,OMA,DEN,3.0,1155.0,100.0,1.0
UA,660.0,LAS,DEN,2.0,526.0,119.0,0.0
MQ,2986.0,DFW,AGS,4.0,765.0,130.0,1.0
WN,1932.0,RNO,SLC,6.0,550.0,80.0,0.0
DL,1194.0,DTW,CLT,3.0,1042.0,112.0,1.0
MQ,4631.0,LGA,RDU,4.0,625.0,110.0,0.0
AS,520.0,SEA,BUR,3.0,940.0,144.0,0.0
9E,3886.0,DSM,ATL,7.0,330.0,135.0,0.0
WN,1599.0,SMF,LAX,2.0,455.0,80.0,0.0
FL,464.0,ATL,BWI,5.0,810.0,104.0,0.0
AA,1716.0,PHX,DFW,3.0,585.0,140.0,0.0
UA,75.0,SFO,HNL,3.0,759.0,319.0,0.0
OO,4681.0,EUG,SLC,5.0,370.0,113.0,0.0
WN,186.0,BNA,BHM,4.0,1060.0,50.0,1.0
UA,412.0,SAT,IAD,5.0,714.0,201.0,0.0
AA,1762.0,MIA,ATL,2.0,935.0,125.0,0.0
YV,2855.0,PHX,FLG,4.0,880.0,66.0,0.0
WN,1279.0,MCO,HOU,1.0,1125.0,155.0,0.0
UA,275.0,ORD,MCI,1.0,1052.0,98.0,0.0
YV,2605.0,MYR,CLT,2.0,330.0,62.0,0.0
OH,6607.0,DTW,GRR,6.0,940.0,58.0,0.0
US,638.0,DFW,PHX,3.0,735.0,162.0,0.0
DL,1847.0,LGA,ATL,5.0,600.0,160.0,0.0
OO,6889.0,BUR,SFO,3.0,422.0,82.0,1.0
WN,2904.0,LAX,SFO,2.0,1185.0,75.0,1.0
DL,1986.0,ATL,LGA,5.0,700.0,135.0,1.0
UA,653.0,PHX,ORD,6.0,769.0,203.0,0.0
WN,771.0,LAS,OAK,4.0,970.0,95.0,1.0
OO,6420.0,DEN,MAF,4.0,1174.0,96.0,1.0
DL,2437.0,ATL,SAT,5.0,502.0,166.0,0.0
OH,6311.0,ATL,CRW,4.0,1231.0,84.0,0.0
HA,43.0,SJC,HNL,2.0,540.0,340.0,0.0
MQ,3604.0,CVG,MIA,3.0,430.0,170.0,0.0
OH,6353.0,IAD,CVG,2.0,1085.0,110.0,0.0
US,1050.0,CLT,LGA,2.0,480.0,104.0,1.0
OH,6632.0,DCA,LEX,4.0,959.0,103.0,0.0
US,472.0,PHX,BUR,5.0,665.0,90.0,1.0
XE,2134.0,IAH,JAX,5.0,525.0,115.0,1.0
HA,387.0,KOA,HNL,6.0,1088.0,42.0,0.0
DL,2227.0,ATL,FLL,2.0,965.0,114.0,1.0
XE,2972.0,IAH,TUL,6.0,1180.0,88.0,1.0
WN,1425.0,BNA,FLL,5.0,1105.0,130.0,0.0
YV,2609.0,RDU,CLT,6.0,676.0,65.0,0.0
9E,3845.0,AVP,DTW,5.0,360.0,106.0,0.0
WN,1630.0,SJC,LAS,3.0,1040.0,85.0,1.0
WN,597.0,OKC,DAL,1.0,1020.0,50.0,1.0
AA,721.0,DFW,ELP,5.0,815.0,105.0,0.0
DL,1273.0,CMH,ATL,2.0,420.0,115.0,0.0
XE,2102.0,LCH,IAH,5.0,420.0,44.0,0.0
B6,55.0,BTV,JFK,6.0,1141.0,89.0,0.0
AA,1206.0,PHX,ORD,2.0,1040.0,200.0,0.0
AA,1952.0,ABQ,DFW,7.0,715.0,100.0,0.0
WN,962.0,DEN,SLC,7.0,1085.0,90.0,1.0
OO,6404.0,EUG,SFO,2.0,645.0,90.0,1.0
XE,2139.0,IAH,ELP,3.0,535.0,120.0,1.0
MQ,3735.0,CLE,ORD,5.0,640.0,90.0,0.0
WN,2006.0,TPA,PIT,2.0,620.0,140.0,1.0
FL,686.0,ICT,ATL,1.0,1038.0,122.0,1.0
HA,344.0,LIH,HNL,1.0,775.0,32.0,1.0
EV,5096.0,BTR,ATL,4.0,784.0,94.0,1.0
XE,2638.0,EWR,MHT,5.0,660.0,75.0,1.0
AA,354.0,ORD,LGA,3.0,1055.0,125.0,1.0
F9,366.0,DEN,MKE,3.0,400.0,133.0,0.0
US,1586.0,JAX,CLT,7.0,1195.0,88.0,0.0
WN,2260.0,BWI,BUF,6.0,1175.0,70.0,1.0
DL,1966.0,PHF,ATL,2.0,977.0,118.0,1.0
MQ,3766.0,ORD,DEN,3.0,955.0,155.0,0.0
AA,1467.0,MSY,DFW,7.0,400.0,100.0,1.0
B6,1048.0,JFK,ROC,5.0,570.0,83.0,0.0
OH,6460.0,JFK,BOS,5.0,600.0,88.0,0.0
F9,780.0,LAS,DEN,1.0,1195.0,105.0,1.0
WN,443.0,BWI,MHT,6.0,1175.0,75.0,1.0
AA,1416.0,TUS,DFW,3.0,870.0,130.0,0.0
B6,363.0,LGA,PBI,7.0,465.0,168.0,0.0
OO,6687.0,MRY,SFO,4.0,702.0,37.0,0.0
US,1231.0,DTW,CLT,3.0,1155.0,109.0,0.0
WN,1633.0,LAS,TUS,1.0,385.0,75.0,0.0
9E,4218.0,MSP,FSD,4.0,1320.0,62.0,0.0
EV,5317.0,CAE,ATL,4.0,693.0,76.0,1.0
US,367.0,PHX,SMF,4.0,875.0,118.0,1.0
XE,5959.0,BHM,ORD,5.0,496.0,128.0,1.0
B6,576.0,MCO,SWF,7.0,705.0,155.0,1.0
WN,575.0,TPA,BWI,2.0,1015.0,130.0,0.0
DL,2307.0,ATL,LIT,7.0,1145.0,108.0,1.0
DL,2049.0,ATL,SFO,6.0,505.0,334.0,1.0
AS,609.0,LAS,SEA,7.0,1135.0,159.0,0.0
9E,3832.0,DSM,MEM,6.0,683.0,95.0,1.0
OO,4471.0,IAH,MSP,3.0,630.0,168.0,0.0
MQ,3014.0,FAT,LAX,4.0,350.0,65.0,1.0
YV,7265.0,PIT,ORD,2.0,821.0,93.0,0.0
UA,478.0,SFO,PDX,6.0,635.0,115.0,1.0
9E,4363.0,PIT,CVG,3.0,700.0,80.0,1.0
WN,1162.0,HOU,JAX,5.0,695.0,115.0,0.0
OO,6423.0,PDX,SEA,3.0,1060.0,52.0,1.0
AA,594.0,SJU,BWI,6.0,1120.0,235.0,0.0
B6,30.0,JFK,ROC,6.0,1350.0,81.0,1.0
OH,6449.0,GSO,ATL,2.0,739.0,102.0,0.0
OO,7051.0,SFO,ACV,4.0,959.0,79.0,1.0
YV,2829.0,PHX,TUS,3.0,1186.0,46.0,1.0
DL,2407.0,MSP,ORD,3.0,780.0,85.0,0.0
AA,581.0,DCA,STL,5.0,430.0,140.0,0.0
AS,152.0,OME,OTZ,4.0,804.0,44.0,0.0
WN,276.0,SJC,LAS,5.0,740.0,85.0,1.0
AA,1954.0,LAX,SFO,7.0,890.0,80.0,1.0
DL,2395.0,PBI,LGA,1.0,684.0,176.0,1.0
MQ,2963.0,CID,DFW,5.0,360.0,140.0,0.0
US,454.0,BWI,PHX,2.0,1020.0,311.0,0.0
EV,5428.0,LFT,MEM,2.0,380.0,83.0,0.0
AA,1004.0,MIA,DCA,1.0,815.0,145.0,0.0
DL,2376.0,SNA,MSP,7.0,470.0,220.0,0.0
XE,2996.0,IAH,LIT,4.0,640.0,75.0,0.0
AS,65.0,PSG,JNU,7.0,698.0,42.0,0.0
MQ,4362.0,DTW,ORD,3.0,750.0,80.0,1.0
EV,5599.0,MEM,PHL,1.0,1180.0,148.0,0.0
US,652.0,IND,PHX,2.0,360.0,235.0,0.0
DL,1254.0,PNS,ATL,1.0,390.0,83.0,1.0
EV,5256.0,ATL,VPS,3.0,891.0,78.0,1.0
WN,1355.0,SNA,LAS,6.0,885.0,65.0,0.0
WN,1279.0,HOU,OKC,4.0,1245.0,80.0,1.0
EV,4981.0,GSP,ATL,3.0,990.0,61.0,1.0
WN,1095.0,BWI,MCO,1.0,1185.0,140.0,1.0
CO,299.0,IAH,DEN,2.0,1255.0,149.0,1.0
MQ,3351.0,DFW,LBB,4.0,870.0,70.0,1.0
YV,2937.0,CLT,STL,5.0,679.0,120.0,0.0
OO,7022.0,ATW,ORD,4.0,887.0,60.0,0.0
WN,135.0,LIT,MDW,3.0,455.0,100.0,1.0
OH,6639.0,DTW,GSO,4.0,950.0,103.0,1.0
WN,1068.0,LAX,TUS,3.0,1235.0,75.0,1.0
WN,1451.0,LAX,PHX,4.0,790.0,75.0,1.0
WN,2720.0,SFO,LAS,1.0,890.0,95.0,1.0
WN,2887.0,SNA,DEN,1.0,1045.0,135.0,1.0
DL,2494.0,SLC,JAC,7.0,690.0,67.0,0.0
WN,912.0,CMH,MCO,4.0,765.0,135.0,1.0
FL,262.0,DCA,MKE,3.0,700.0,125.0,0.0
DL,1717.0,ATL,DEN,7.0,675.0,205.0,1.0
UA,408.0,DEN,MCO,5.0,1055.0,212.0,0.0
WN,733.0,LAX,LAS,1.0,890.0,60.0,1.0
MQ,4414.0,RDU,JFK,5.0,370.0,95.0,0.0
AA,2463.0,ORD,MCI,3.0,490.0,90.0,1.0
AA,1308.0,LAX,AUS,2.0,765.0,175.0,0.0
OH,6374.0,CVG,MSP,3.0,670.0,130.0,0.0
EV,7121.0,IAD,PNS,7.0,1139.0,152.0,1.0
OO,3076.0,IND,MKE,5.0,1217.0,63.0,0.0
AA,467.0,DCA,ORD,1.0,600.0,130.0,1.0
B6,687.0,BOS,DCA,6.0,925.0,99.0,0.0
UA,186.0,SFO,PHL,4.0,939.0,320.0,0.0
US,660.0,OMA,PHX,5.0,885.0,171.0,0.0
WN,442.0,MDW,PHL,4.0,1200.0,120.0,1.0
OO,6620.0,JAC,DEN,7.0,553.0,87.0,0.0
DL,125.0,ATL,LAX,5.0,960.0,306.0,1.0
MQ,4178.0,ORD,CMI,3.0,1180.0,55.0,0.0
DL,1746.0,PHX,ATL,6.0,840.0,220.0,1.0
EV,5538.0,OMA,ATL,5.0,322.0,153.0,0.0
OO,6489.0,DEN,DRO,5.0,845.0,62.0,0.0
B6,690.0,DCA,BOS,3.0,1200.0,82.0,0.0
WN,752.0,DEN,RDU,1.0,1020.0,195.0,1.0
B6,358.0,BUR,JFK,7.0,1290.0,301.0,1.0
YV,2827.0,PHX,TUS,6.0,1067.0,43.0,0.0
MQ,3758.0,AUS,ORD,4.0,705.0,155.0,1.0
UA,252.0,DEN,DFW,7.0,954.0,119.0,0.0
US,472.0,PHX,BUR,1.0,665.0,90.0,0.0
DL,1690.0,ATL,BDL,3.0,745.0,138.0,1.0
DL,2372.0,TPA,ATL,5.0,989.0,95.0,1.0
DL,2716.0,CVG,LGA,5.0,1140.0,120.0,1.0
US,547.0,DFW,PHX,4.0,900.0,156.0,1.0
CO,1459.0,IAH,SNA,5.0,1255.0,217.0,0.0
UA,74.0,HNL,SFO,2.0,814.0,311.0,0.0
HA,303.0,HNL,LIH,4.0,535.0,37.0,0.0
WN,1590.0,BWI,BUF,2.0,1050.0,70.0,1.0
XE,2178.0,RDU,IAH,2.0,675.0,178.0,0.0
DL,1879.0,LGA,FLL,6.0,430.0,195.0,1.0
WN,442.0,MDW,PHL,7.0,1200.0,120.0,1.0
B6,64.0,TPA,JFK,4.0,585.0,145.0,0.0
WN,2885.0,DEN,TUS,4.0,565.0,115.0,1.0
DL,2699.0,MSP,PHX,2.0,685.0,204.0,0.0
YV,2870.0,YUM,PHX,6.0,770.0,54.0,0.0
WN,3843.0,BUR,PHX,4.0,580.0,85.0,1.0
CO,783.0,BOS,IAH,3.0,610.0,260.0,1.0
OO,6296.0,DEN,ONT,7.0,560.0,142.0,0.0
WN,55.0,HOU,HRL,1.0,1280.0,60.0,1.0
WN,1137.0,MDW,SDF,5.0,470.0,70.0,0.0
XE,2885.0,IAH,COS,1.0,550.0,141.0,0.0
EV,5520.0,ATL,AGS,2.0,1242.0,56.0,1.0
AA,313.0,LGA,ORD,7.0,545.0,165.0,1.0
DL,2453.0,LGA,TPA,3.0,839.0,182.0,1.0
XE,2521.0,STL,EWR,5.0,1165.0,137.0,0.0
AA,789.0,ORD,DEN,5.0,880.0,155.0,1.0
CO,727.0,BWI,IAH,1.0,744.0,215.0,1.0
XE,2391.0,EWR,DAY,5.0,968.0,118.0,1.0
AA,1181.0,DCA,MIA,2.0,1010.0,170.0,1.0
WN,174.0,DEN,FLL,4.0,1020.0,230.0,0.0
AA,1410.0,DFW,TUL,2.0,1340.0,55.0,1.0
WN,2720.0,MSY,MCO,3.0,655.0,100.0,1.0
OO,4841.0,SLC,ABQ,5.0,1190.0,102.0,0.0
UA,608.0,MCI,ORD,3.0,457.0,91.0,0.0
WN,1923.0,ABQ,SLC,2.0,990.0,95.0,1.0
CO,638.0,EWR,MIA,3.0,1230.0,195.0,1.0
WN,2127.0,HOU,ABQ,5.0,1100.0,135.0,1.0
EV,5121.0,ATL,OMA,7.0,1291.0,148.0,1.0
HA,370.0,OGG,KOA,6.0,819.0,32.0,0.0
AA,133.0,JFK,LAX,3.0,930.0,390.0,0.0
FL,81.0,ATL,FLL,6.0,934.0,111.0,0.0
B6,354.0,BUR,JFK,5.0,725.0,318.0,0.0
9E,3690.0,LAN,MSP,1.0,405.0,111.0,0.0
9E,4192.0,IAD,DTW,7.0,1159.0,101.0,1.0
WN,2794.0,HOU,OAK,4.0,635.0,255.0,1.0
WN,2310.0,BNA,BWI,6.0,605.0,95.0,0.0
OO,6862.0,MBS,ORD,1.0,1213.0,72.0,1.0
CO,1593.0,MCO,EWR,5.0,1218.0,157.0,1.0
MQ,3914.0,ICT,ORD,6.0,360.0,105.0,0.0
WN,715.0,ISP,PBI,2.0,655.0,180.0,1.0
CO,149.0,FLL,IAH,2.0,902.0,167.0,0.0
UA,955.0,SFO,SAN,7.0,1082.0,97.0,0.0
OO,4878.0,SLC,OAK,5.0,676.0,120.0,1.0
EV,5050.0,CAK,DTW,3.0,1029.0,70.0,0.0
OO,4481.0,PIT,MSP,2.0,775.0,138.0,0.0
AA,1872.0,ORD,MCO,1.0,590.0,160.0,1.0
OO,6580.0,SFO,MFR,3.0,699.0,101.0,1.0
AA,484.0,DFW,MIA,7.0,935.0,165.0,1.0
US,1586.0,CLT,PHL,7.0,1334.0,94.0,1.0
WN,3762.0,RNO,SJC,5.0,1010.0,60.0,1.0
MQ,2838.0,SAV,DFW,5.0,440.0,180.0,0.0
US,2168.0,DCA,LGA,1.0,660.0,68.0,0.0
DL,2041.0,SLC,LAX,2.0,1320.0,124.0,1.0
9E,4039.0,GSP,ATL,6.0,455.0,85.0,0.0
9E,3710.0,SBN,DTW,5.0,480.0,70.0,0.0
WN,41.0,HOU,PHL,1.0,1085.0,185.0,1.0
B6,107.0,BUF,JFK,3.0,350.0,83.0,0.0
AS,630.0,SEA,PHX,1.0,615.0,170.0,0.0
WN,959.0,FLL,MCO,4.0,1115.0,60.0,1.0
YV,2763.0,PHX,TUS,1.0,876.0,45.0,0.0
AA,386.0,ORD,LGA,7.0,535.0,120.0,1.0
B6,1303.0,JFK,IAD,6.0,615.0,73.0,1.0
FL,751.0,BWI,HSV,1.0,1210.0,116.0,1.0
XE,2139.0,IAH,ELP,4.0,535.0,120.0,0.0
UA,189.0,BWI,ORD,6.0,360.0,135.0,0.0
OO,3117.0,CAK,MKE,3.0,1120.0,84.0,1.0
WN,180.0,SFO,LAX,4.0,1250.0,75.0,1.0
FL,1020.0,MCO,BOS,4.0,920.0,165.0,0.0
AA,1820.0,IAH,DFW,2.0,725.0,65.0,0.0
FL,424.0,ATL,PNS,6.0,1044.0,69.0,1.0
B6,34.0,PBI,JFK,3.0,420.0,153.0,0.0
XE,5981.0,CAE,ORD,7.0,1032.0,128.0,1.0
OO,6658.0,COS,DEN,3.0,1066.0,46.0,1.0
FL,506.0,LGA,MKE,7.0,1122.0,147.0,0.0
AA,1715.0,ORD,LAS,1.0,785.0,250.0,0.0
XE,2978.0,BTR,IAH,2.0,480.0,77.0,0.0
MQ,4299.0,BUF,ORD,6.0,690.0,115.0,0.0
WN,1847.0,BNA,TPA,3.0,585.0,105.0,0.0
US,1457.0,CLT,FLL,3.0,805.0,119.0,0.0
EV,5335.0,ABY,ATL,5.0,1015.0,61.0,1.0
CO,129.0,MSY,IAH,2.0,1137.0,73.0,1.0
WN,1099.0,BUR,OAK,1.0,540.0,70.0,0.0
9E,4052.0,MEM,ORD,6.0,525.0,116.0,1.0
WN,3567.0,TUL,PHX,2.0,635.0,165.0,1.0
CO,1407.0,IAH,SJC,1.0,550.0,258.0,0.0
CO,1054.0,EWR,PBI,5.0,695.0,176.0,0.0
9E,4369.0,ORF,DTW,3.0,975.0,123.0,1.0
WN,1206.0,STL,DAL,6.0,460.0,110.0,0.0
WN,3586.0,PVD,BWI,3.0,860.0,80.0,1.0
OO,6962.0,FSD,ORD,3.0,1112.0,108.0,0.0
DL,2098.0,ATL,CMH,7.0,1310.0,98.0,1.0
MQ,2963.0,CID,DFW,7.0,360.0,140.0,1.0
DL,2898.0,GRR,DTW,3.0,725.0,63.0,0.0
US,816.0,CLT,MDT,2.0,1190.0,87.0,1.0
AS,677.0,DEN,SEA,5.0,480.0,175.0,0.0
OO,4455.0,IAH,SLC,1.0,1114.0,200.0,1.0
OH,6450.0,CVG,MDT,7.0,675.0,84.0,1.0
AA,721.0,LGA,DFW,3.0,555.0,260.0,0.0
OH,6706.0,DTW,RIC,4.0,625.0,101.0,0.0
WN,763.0,MCO,PHX,5.0,755.0,300.0,1.0
XE,2597.0,IAH,SAV,3.0,1170.0,123.0,1.0
AA,524.0,DFW,DTW,2.0,885.0,155.0,1.0
UA,394.0,LAS,ORD,6.0,375.0,215.0,0.0
CO,89.0,IAH,EWR,5.0,360.0,200.0,0.0
AS,26.0,SEA,ORD,4.0,1075.0,234.0,0.0
UA,605.0,ORD,JAC,5.0,585.0,202.0,0.0
FL,993.0,MKE,BOS,3.0,1185.0,140.0,0.0
CO,162.0,ONT,IAH,4.0,405.0,186.0,1.0
YV,2864.0,FLG,PHX,1.0,1150.0,71.0,0.0
WN,1171.0,OAK,SAN,3.0,1220.0,80.0,1.0
MQ,3461.0,DFW,GUC,5.0,605.0,120.0,1.0
DL,1866.0,ATL,HSV,1.0,1210.0,50.0,0.0
WN,153.0,LAS,DEN,2.0,405.0,115.0,0.0
DL,1201.0,DTW,SLC,4.0,495.0,255.0,0.0
AA,1636.0,ELP,DFW,5.0,570.0,105.0,0.0
AA,1152.0,DFW,BOS,3.0,705.0,200.0,1.0
DL,2739.0,DCA,ATL,3.0,480.0,125.0,1.0
DL,2441.0,DCA,TPA,4.0,989.0,142.0,0.0
DL,1973.0,ATL,MIA,5.0,1160.0,121.0,1.0
OO,6244.0,SFO,MFR,1.0,1364.0,74.0,0.0
DL,2847.0,LGA,ATL,2.0,1200.0,169.0,0.0
MQ,3703.0,ORD,ATL,2.0,1060.0,125.0,0.0
DL,165.0,JFK,LAX,3.0,900.0,394.0,0.0
EV,7071.0,ORD,SYR,1.0,408.0,98.0,0.0
OO,6217.0,RAP,DEN,6.0,707.0,68.0,0.0
DL,2772.0,MSP,RAP,6.0,1325.0,99.0,0.0
DL,1166.0,RSW,CVG,4.0,730.0,144.0,0.0
EV,5415.0,CHA,ATL,7.0,659.0,51.0,1.0
US,94.0,PHX,PDX,3.0,1280.0,166.0,1.0
AA,1767.0,SAT,DFW,6.0,645.0,70.0,0.0
9E,3769.0,RIC,JFK,7.0,1120.0,120.0,0.0
DL,159.0,LGA,DTW,3.0,540.0,124.0,0.0
XE,3036.0,IAH,CHS,4.0,1195.0,131.0,0.0
WN,507.0,TPA,LAS,5.0,435.0,310.0,0.0
FL,1435.0,PHF,BOS,5.0,381.0,89.0,0.0
WN,2573.0,PHX,DEN,6.0,800.0,110.0,1.0
OO,4612.0,ABQ,SLC,2.0,783.0,92.0,0.0
US,569.0,PHX,MCO,7.0,955.0,234.0,1.0
UA,798.0,LAX,SFO,1.0,1090.0,85.0,1.0
DL,2140.0,LAS,SLC,5.0,1102.0,83.0,1.0
AA,1758.0,LAX,ORD,5.0,645.0,250.0,1.0
WN,3675.0,MDW,FLL,1.0,635.0,185.0,1.0
UA,206.0,ORD,MCO,2.0,568.0,168.0,1.0
MQ,2806.0,DFW,GSO,2.0,795.0,145.0,0.0
9E,3852.0,MSP,MSN,3.0,610.0,67.0,0.0
MQ,4037.0,ORD,PIT,2.0,460.0,85.0,1.0
F9,411.0,DEN,LAX,6.0,1090.0,147.0,0.0
MQ,2924.0,BTR,DFW,3.0,725.0,90.0,0.0
YV,2916.0,PSP,PHX,1.0,1000.0,83.0,0.0
OO,6471.0,OMA,DEN,7.0,1161.0,107.0,0.0
FL,573.0,MKE,PHX,3.0,530.0,240.0,0.0
EV,5151.0,TRI,ATL,4.0,870.0,76.0,0.0
B6,310.0,FLL,IAD,2.0,685.0,144.0,0.0
MQ,4025.0,ORD,RST,1.0,695.0,70.0,0.0
WN,1385.0,LAS,MDW,3.0,865.0,220.0,1.0
OO,6734.0,DEN,CID,2.0,699.0,111.0,0.0
AA,353.0,LGA,ORD,1.0,1180.0,155.0,0.0
WN,1273.0,PHX,SFO,7.0,1125.0,125.0,1.0
HA,280.0,OGG,KOA,3.0,935.0,32.0,0.0
B6,119.0,JFK,MSY,4.0,889.0,213.0,0.0
OO,4647.0,GTF,SLC,1.0,785.0,85.0,0.0
MQ,3602.0,CHS,MIA,4.0,925.0,100.0,0.0
UA,693.0,LGA,ORD,5.0,1142.0,165.0,0.0
9E,3993.0,MSP,GFK,1.0,1180.0,74.0,0.0
WN,1339.0,BUR,OAK,5.0,930.0,70.0,1.0
F9,148.0,DEN,HOU,1.0,1195.0,137.0,1.0
WN,1118.0,BWI,BNA,3.0,800.0,120.0,1.0
WN,436.0,BUR,LAS,6.0,440.0,60.0,1.0
EV,5522.0,ICT,ATL,1.0,400.0,129.0,1.0
FL,806.0,BOS,BWI,1.0,360.0,95.0,0.0
AA,1455.0,MIA,SFO,3.0,930.0,375.0,1.0
DL,2834.0,MSP,TPA,2.0,790.0,192.0,0.0
F9,428.0,DEN,ATL,2.0,800.0,168.0,0.0
DL,2511.0,ATL,DFW,3.0,575.0,159.0,0.0
UA,256.0,DEN,ORD,4.0,1175.0,145.0,0.0
EV,5267.0,ATL,AEX,5.0,600.0,119.0,1.0
XE,2421.0,PHX,IAH,5.0,595.0,154.0,0.0
B6,109.0,BUF,JFK,2.0,485.0,84.0,1.0
YV,2714.0,FAT,PHX,6.0,723.0,96.0,1.0
B6,209.0,JFK,LGB,5.0,785.0,368.0,0.0
EV,5192.0,MLI,ATL,2.0,1075.0,120.0,1.0
EV,5052.0,ATL,OAJ,3.0,1241.0,85.0,0.0
CO,86.0,EWR,CLE,1.0,1215.0,98.0,0.0
EV,5273.0,DTW,JAX,4.0,1205.0,146.0,0.0
WN,2866.0,LAS,DEN,6.0,655.0,110.0,1.0
9E,3955.0,LBB,MEM,1.0,355.0,120.0,0.0
UA,411.0,CLT,ORD,5.0,1026.0,129.0,0.0
EV,7084.0,ORD,DAY,4.0,460.0,66.0,0.0
FL,314.0,ATL,CLT,7.0,966.0,72.0,0.0
9E,4120.0,PHF,ATL,5.0,800.0,124.0,0.0
OO,6534.0,DEN,IDA,5.0,686.0,100.0,0.0
EV,5331.0,MEM,LIT,4.0,890.0,54.0,0.0
US,128.0,PHX,MKE,5.0,1180.0,196.0,0.0
XE,2173.0,EWR,GSO,1.0,1200.0,110.0,1.0
FL,96.0,RDU,ATL,2.0,375.0,85.0,0.0
WN,1978.0,SMF,PDX,6.0,940.0,90.0,1.0
DL,1023.0,ATL,SRQ,4.0,821.0,92.0,0.0
UA,656.0,PHX,ORD,6.0,435.0,209.0,0.0
DL,1632.0,SLC,SAN,4.0,1310.0,119.0,0.0
YV,2927.0,CLT,CVG,6.0,1345.0,92.0,1.0
CO,12.0,HNL,LAX,4.0,1295.0,335.0,0.0
F9,466.0,MKE,PIE,1.0,458.0,165.0,0.0
US,1511.0,PHX,LAX,6.0,1085.0,86.0,1.0
DL,1666.0,CMH,ATL,5.0,746.0,101.0,0.0
DL,2503.0,DTW,FLL,1.0,840.0,178.0,0.0
OO,4441.0,FCA,SLC,5.0,745.0,101.0,0.0
WN,371.0,CMH,MCO,7.0,1010.0,135.0,1.0
US,96.0,PIT,PHL,1.0,1245.0,71.0,0.0
DL,1665.0,MSP,MCI,4.0,900.0,92.0,0.0
OO,4465.0,GJT,SLC,2.0,390.0,67.0,0.0
AA,1885.0,SAT,DFW,2.0,540.0,70.0,0.0
XE,2324.0,CVG,IAH,4.0,370.0,170.0,1.0
FL,409.0,IND,ATL,3.0,390.0,104.0,1.0
YV,2935.0,SNA,PHX,5.0,1070.0,81.0,0.0
OO,6736.0,DEN,RAP,5.0,480.0,67.0,1.0
DL,2331.0,LGA,DTW,5.0,1077.0,130.0,0.0
CO,702.0,EWR,SFO,7.0,960.0,382.0,1.0
AS,582.0,PDX,SNA,6.0,425.0,144.0,0.0
WN,1094.0,SFO,PHX,5.0,460.0,110.0,1.0
MQ,3756.0,ORD,SLC,2.0,775.0,210.0,0.0
US,1179.0,CLT,IAH,2.0,785.0,167.0,1.0
DL,1096.0,ATL,STL,5.0,1310.0,110.0,0.0
WN,403.0,DEN,MCI,2.0,1040.0,95.0,1.0
WN,2442.0,AUS,LAX,7.0,480.0,205.0,0.0
XE,2627.0,ATL,IAH,5.0,910.0,135.0,1.0
DL,2244.0,MSP,MKE,5.0,790.0,71.0,0.0
9E,3741.0,DAY,ATL,7.0,971.0,116.0,0.0
OO,6358.0,SBA,LAX,4.0,1186.0,44.0,1.0
WN,806.0,HOU,AUS,4.0,540.0,45.0,1.0
FL,148.0,ATL,DTW,5.0,993.0,116.0,0.0
9E,3820.0,DTW,PIT,3.0,925.0,66.0,1.0
WN,1025.0,BWI,BDL,7.0,925.0,65.0,0.0
CO,1659.0,IAH,DFW,5.0,1045.0,65.0,0.0
OO,6899.0,ORD,MKE,4.0,439.0,42.0,0.0
AA,1063.0,ORD,LAX,7.0,515.0,270.0,1.0
AA,1943.0,SFO,LAX,5.0,1150.0,80.0,1.0
FL,599.0,ROC,ATL,5.0,410.0,150.0,0.0
AA,1517.0,SAT,DFW,4.0,820.0,70.0,0.0
WN,3307.0,MDW,SAN,3.0,530.0,275.0,1.0
DL,2811.0,MEM,FLL,4.0,560.0,139.0,0.0
US,1437.0,CLT,LAX,6.0,1000.0,324.0,0.0
WN,34.0,FLL,HOU,5.0,725.0,175.0,0.0
MQ,3692.0,MIA,RIC,2.0,730.0,140.0,0.0
FL,782.0,LGA,PHF,3.0,480.0,81.0,1.0
MQ,4187.0,DSM,ORD,3.0,390.0,85.0,0.0
FL,991.0,PIT,ATL,3.0,1183.0,112.0,0.0
DL,2685.0,LGA,MCO,4.0,415.0,177.0,1.0
