V1,V2,V3,V4,target
14.0,3.0,750.0,28.0,1.0
20.0,14.0,3500.0,69.0,2.0
4.0,2.0,500.0,46.0,1.0
11.0,2.0,500.0,25.0,1.0
11.0,3.0,750.0,37.0,1.0
16.0,4.0,1000.0,33.0,1.0
21.0,7.0,1750.0,38.0,1.0
13.0,7.0,1750.0,76.0,1.0
16.0,6.0,1500.0,50.0,1.0
14.0,3.0,750.0,33.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
17.0,7.0,1750.0,58.0,2.0
14.0,3.0,750.0,35.0,1.0
14.0,3.0,750.0,35.0,1.0
16.0,7.0,1750.0,64.0,1.0
21.0,2.0,500.0,21.0,1.0
16.0,3.0,750.0,35.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
14.0,2.0,500.0,29.0,1.0
11.0,4.0,1000.0,74.0,1.0
11.0,2.0,500.0,38.0,2.0
21.0,6.0,1500.0,48.0,1.0
23.0,2.0,500.0,23.0,1.0
23.0,6.0,1500.0,45.0,1.0
14.0,2.0,500.0,35.0,2.0
16.0,6.0,1500.0,81.0,1.0
16.0,4.0,1000.0,58.0,1.0
16.0,5.0,1250.0,71.0,1.0
21.0,2.0,500.0,26.0,1.0
21.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,35.0,1.0
23.0,8.0,2000.0,69.0,1.0
21.0,3.0,750.0,38.0,1.0
23.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,40.0,1.0
23.0,2.0,500.0,28.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
25.0,6.0,1500.0,50.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
23.0,3.0,750.0,39.0,1.0
21.0,2.0,500.0,33.0,1.0
14.0,3.0,750.0,79.0,1.0
23.0,1.0,250.0,23.0,2.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,4.0,1000.0,52.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,7.0,1750.0,88.0,1.0
16.0,3.0,750.0,86.0,1.0
23.0,2.0,500.0,38.0,1.0
21.0,2.0,500.0,52.0,1.0
23.0,3.0,750.0,62.0,1.0
39.0,1.0,250.0,39.0,1.0
72.0,1.0,250.0,72.0,1.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
13.932301900041628,3.9866750332732033,996.6687583183009,23.351815466518655,1.0
3.3234956639806965,1.0,250.0,3.3234956639806965,1.0
2.270275998653023,10.32431000336744,2581.0775008418605,44.51348200740837,1.1351379993265116
13.234842320729106,7.07651576792709,1769.1289419817722,43.69923194523948,1.0
13.964782805235911,3.371826244188729,842.9565610471822,20.487304976754917,1.0
4.837814549393815,25.027174520505834,6256.79363012646,79.3784327180811,1.0540618168687281
2.0,4.268664057402345,1067.1660143505865,13.440324200908208,2.0
8.143423218545696,9.26465917880492,2316.1647947012298,58.349445682130934,1.0
13.657702171657755,4.543602895543673,1135.900723885918,26.06031230606061,1.0
2.0,12.348457808909775,3087.1144522274435,27.68335188332212,1.5972872531005144
19.694070898704318,2.0,500.0,32.61859987410788,1.0
3.718646075039656,6.155938225118967,1538.9845562797418,24.342398975515525,1.0
2.7514277068621498,16.25428312058645,4063.570780146613,76.55425286076171,1.2485722931378498
11.32395578398946,9.028132648031619,2257.033162007905,32.732309512073776,1.0
12.932923446872458,4.603688978147863,1150.9222445369658,23.582447295410304,1.0
7.714967167220317,4.0,1000.0,47.2677398829297,1.4692904046828117
15.742789023325264,2.0,500.0,17.706044598086017,1.0
18.15224658180131,3.6611894939492364,915.2973734873092,40.28806164545033,1.0
12.7449540119764,3.5816513373254666,895.4128343313666,43.082566866273325,1.0
4.0,3.071296427161761,767.8241067904403,21.813149273591147,1.5857407145676476
12.290896549272386,5.0,1250.0,44.94547126763682,1.5878773943635984
9.59299652282191,2.5979990065205447,649.4997516301363,61.52796423473963,1.2010004967397274
10.513968452164134,2.405427069150673,601.3567672876682,14.568239143670864,1.0
3.876827179413177,1.5337488892095679,383.4372223023919,6.217110770562821,1.0
5.873675857817246,3.929328081247288,982.332020311822,36.631620710913765,1.0
12.425141201061496,12.95698505579995,3239.2462639499877,68.42347178741517,1.0
8.421879874940181,17.398428237613654,4349.607059403414,26.304684087541872,2.0
4.71364167997136,6.71364167997136,1678.4104199928402,28.577224880257752,1.7136416799713605
14.635804186170628,7.046293720744059,1761.5734301860148,53.179020930853135,1.6820979069146862
13.833005089004734,2.6227897415265646,655.6974353816413,25.94695379663756,1.0
7.287840839716111,1.559346596690324,389.836649172581,8.40653403309676,1.0
2.4816178973972405,3.1672805382875824,791.8201345718956,8.261032666164127,1.2408089486986202
8.267736290602322,8.163127189259797,2040.7817973149492,34.234072351669084,1.0
17.71770514559061,2.613847664187131,653.4619160467827,29.014638794900524,1.1930761679064348
14.628598158477118,2.391829097577966,597.9572743944916,25.60817090242203,1.0979572743944916
12.374459837425583,2.7251080325148838,681.2770081287208,34.251080325148834,1.0
7.376214317366786,4.304091850300051,1076.0229625750128,40.09743898803414,1.768030616766684
12.915166641213263,1.5744824548006982,393.62061370017454,30.7241227400349,1.4255175451993018
5.123188810096956,1.7769150849930746,444.2287712482687,12.115424575034627,1.7769150849930746
2.2449371999234753,8.122468599961739,2030.6171499904344,29.46962319954085,1.8775314000382624
2.88350824125982,1.2945027470866068,323.62568677165166,9.06806593007856,1.0
19.6679452685982,1.26641094628036,316.60273657009003,20.200767161158918,1.0
19.331405325743496,8.739026956216444,2184.7567390541108,77.03232412959522,1.0
13.11407600112099,2.587725143017284,646.931285754321,28.99132743129383,1.0
7.152136187324196,7.108718287605482,1777.1795719013705,42.22837781929499,1.0
5.386727025412405,11.0,2750.0,68.6727605201963,1.0
11.264409188765107,1.1586455132590647,289.6613783147662,11.898991241801365,1.0
8.43622173752533,1.0,250.0,8.43622173752533,1.0
11.99351760612273,7.667747065646212,1916.936766411553,55.31928814659925,1.333873532823106
2.0,4.958274316971655,1239.5685792429138,22.583026448252607,2.0
15.00025224304127,6.500882850644446,1625.2207126611113,51.50264855193333,1.0
2.3376281525038656,12.46305532751675,3115.763831879188,33.73967859256571,1.0
7.408993452345873,10.041756002016283,2510.439000504071,38.63276254967041,1.549250545637844
6.246771830308397,3.604837021648855,901.2092554122138,44.443533194839695,1.0
6.19521129971146,2.59931589995878,649.828974989695,31.965794997939,1.0
11.322081984060155,2.553680330676692,638.420082669173,26.08204512548873,1.0
2.0581740246592117,1.2908701232960598,322.71753082401494,4.210612937050055,1.0
10.561622106559282,6.656162210655928,1664.040552663982,45.68767557868814,1.0
15.470076957849248,1.6385824225498924,409.64560563747307,18.66298907059871,1.0
8.989214520597637,8.989214520597637,2247.3036301494094,53.92296086141169,1.0
21.250986981656666,3.4991540157228584,874.7885039307147,36.24252713888525,1.0
16.626113991115282,8.998217614215552,2249.554403553888,57.11631086930081,1.0
6.618196134933042,8.309098067466522,2077.27451686663,46.54539190966794,1.0
9.977923423337746,2.860296653808893,715.0741634522234,24.860296653808895,1.0
9.79620658924717,6.0,1500.0,36.70073781873989,1.1719704872504044
2.0,3.4579837863768446,864.4959465942112,24.61064504850246,1.0
9.757443945082542,4.30302336553066,1075.755841382665,27.333028083349046,1.69697663446934
8.189296705011042,1.0,250.0,8.189296705011042,1.0
11.0,7.315907489647918,1828.9768724119795,28.368745596531774,1.2105115637940103
11.477272749368295,6.0,1500.0,41.3612440261163,1.0
11.600427949220656,7.839743230467606,1959.9358076169017,53.39885880207825,1.0
2.265327882507556,3.132663941253778,783.1659853134445,19.928647588776446,1.0
12.680918007486571,5.0,1250.0,59.49009808235229,1.0
2.0,5.0,1250.0,32.96742512752992,1.0
12.967535185895676,13.0,3250.0,55.141563334612215,1.1032464814104324
4.908427091062021,24.824156180441815,6206.039045110454,80.73988526982161,1.0915729089379793
14.551619937386274,2.0,500.0,14.551619937386274,1.0
11.0,5.0,1250.0,35.0,1.0
2.0,5.0,1250.0,33.67088285032581,1.3291171496741865
1.8469958874159604,16.0,4000.0,44.88161868651954,2.0
11.189481445864075,3.0,750.0,14.189481445864075,1.0
20.445529788082755,8.0,2000.0,79.83771531388692,1.0
14.255346134536573,5.0,1250.0,63.48930773092685,1.0
16.0,1.0,250.0,16.0,1.0
3.823981181771929,5.0,1250.0,58.440047045570175,1.0
21.0,1.0,250.0,21.0,1.0
4.0,1.0,250.0,4.0,2.0
15.11141412668455,2.0,500.0,27.88858587331545,1.0
2.0274232041812477,12.0,3000.0,82.021938563345,1.0
4.0,11.0,2750.0,62.62161038005959,1.5405367933531973
11.0,9.0,2250.0,35.34715542493645,1.0
4.214797286191796,8.0,2000.0,26.0,1.9761336348675782
3.346496491337676,12.0,3000.0,34.21783450288744,1.7821654971125587
15.869836820814308,7.0,1750.0,79.44380418497717,1.0
10.039498708339476,9.0,2250.0,56.07899741667895,1.0
2.0,1.0,250.0,2.0,2.0
14.0,3.0,750.0,27.210346781009882,1.0
14.0,2.0,500.0,35.0,1.157553771012581
2.0,1.0,250.0,2.0,1.0
2.8186905944063603,9.0,2250.0,24.45607178321908,2.0
3.9077065900486105,7.0,1750.0,61.84617765008102,1.0
21.0,1.0,250.0,21.0,1.0
23.0,3.0,750.0,42.57017935330428,1.0
4.0,6.0,1500.0,43.50951840775256,1.0
14.80081778388193,4.0,1000.0,35.99795554029517,1.0
5.7520211179085425,6.0,1500.0,27.749326294030485,1.0
21.0,1.0,250.0,21.0,1.0
13.024987244146798,3.0,750.0,80.72497023634253,1.0
23.0,1.0,250.0,23.0,1.0
4.0,1.0,250.0,4.0,2.0
4.0,3.0,750.0,33.453251126367086,1.0
2.0,3.0,750.0,6.148216274203079,1.6931119608281318
14.128097460917433,3.0,750.0,21.0,1.0640487304587158
38.376208757763116,1.0,250.0,38.376208757763116,1.0
23.0,1.0,250.0,23.0,1.0
16.0,1.0,250.0,16.0,1.0
2.0,5.0,1250.0,12.713995919702704,2.0
9.350510472988327,2.0,500.0,25.649489527011674,1.0
21.0,1.0,250.0,21.0,1.0
2.0,15.0,3750.0,51.80646295103824,1.8129024699307839
14.871675500016966,4.0,1000.0,26.871675500016966,1.0
2.0727280833703308,4.0,1000.0,26.0,1.0363640416851654
10.716595071678437,5.0,1250.0,18.141702464160783,1.0
16.0,1.0,250.0,16.0,1.0
2.0,1.0,250.0,2.0,1.0
3.2639811459753356,20.736018854024664,5184.004713506166,49.12749094133407,2.0
4.0,6.0,1500.0,14.941601043009014,1.470800521504507
9.784462086854736,4.0,1000.0,68.53007939084631,1.0
2.0,2.0,500.0,10.438381917687488,1.5616180823125123
9.202999032402914,12.0,3000.0,60.39600129012945,1.1996667741774538
12.742655786765354,2.0,500.0,32.77203263970394,1.419114737744882
23.0,1.0,250.0,23.0,1.0
2.0,1.0,250.0,2.0,1.0
4.0,1.0,250.0,4.0,2.0
2.0,2.0,500.0,15.483467644967003,1.0
14.0,1.0,250.0,14.0,1.0
4.0,1.0,250.0,4.0,2.0
16.698597075129,3.0,750.0,75.53037518911985,1.0
7.381995595504048,5.0,1250.0,50.07542605457374,2.0
2.097307328221562,5.0,1250.0,11.0,2.0
23.0,4.0,1000.0,45.21306478709619,1.0
4.0,1.0,250.0,4.0,2.0
8.262690772696168,2.0,500.0,51.85253815453923,1.1474618454607666
14.90842116556264,15.0,3750.0,59.69719294481246,1.0
11.209108573965175,12.0,3000.0,58.0,1.0
21.0,1.0,250.0,21.0,1.0
3.2972386701652034,7.0,1750.0,23.080670691156424,1.3513806649173983
14.0,1.0,250.0,14.0,1.0
4.0,6.0,1500.0,29.478177127594087,1.2609114362029565
10.968308674590066,16.0,4000.0,48.657413267020104,1.590099489729996
