Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
AA,1978.0,DFW,TPA,3.0,1096.0,135.0,0.0
9E,4160.0,ROC,DTW,2.0,577.0,98.0,0.0
AA,821.0,JFK,FLL,6.0,935.0,205.0,0.0
UA,34.0,OGG,SFO,1.0,840.0,288.0,1.0
OH,6557.0,JFK,ORD,3.0,1075.0,183.0,0.0
OH,6595.0,JFK,ORD,5.0,895.0,180.0,1.0
HA,168.0,HNL,KOA,1.0,625.0,43.0,0.0
WN,254.0,LAS,ABQ,3.0,650.0,85.0,1.0
DL,1909.0,FNT,ATL,2.0,375.0,146.0,0.0
DL,1592.0,SAN,ATL,2.0,385.0,249.0,1.0
WN,495.0,LAS,SFO,5.0,395.0,95.0,0.0
DL,1842.0,ATL,CMH,3.0,595.0,111.0,0.0
DL,2514.0,DTW,GRR,1.0,610.0,59.0,1.0
OO,6729.0,DEN,XNA,5.0,1171.0,100.0,0.0
OO,4751.0,BOI,SLC,4.0,1175.0,73.0,0.0
UA,558.0,DEN,TPA,1.0,763.0,206.0,0.0
XE,2600.0,ABQ,IAH,4.0,645.0,119.0,0.0
EV,5153.0,ATL,MYR,6.0,735.0,68.0,1.0
MQ,3958.0,ORD,ROC,6.0,795.0,100.0,1.0
AS,731.0,SEA,ANC,4.0,1320.0,210.0,1.0
US,1437.0,BWI,CLT,3.0,835.0,89.0,0.0
UA,557.0,CMH,ORD,1.0,961.0,80.0,0.0
WN,1980.0,LAX,SJC,3.0,930.0,65.0,0.0
MQ,4328.0,ORD,LIT,5.0,690.0,110.0,0.0
HA,7.0,LAS,HNL,4.0,540.0,385.0,0.0
MQ,3651.0,MIA,TYS,2.0,1255.0,130.0,1.0
WN,660.0,HOU,PHX,7.0,635.0,175.0,0.0
AA,731.0,LGA,DFW,7.0,615.0,255.0,0.0
AS,503.0,SNA,SEA,7.0,720.0,173.0,0.0
OO,6296.0,ONT,DEN,1.0,681.0,137.0,0.0
CO,518.0,EWR,TPA,4.0,1045.0,182.0,0.0
OO,6425.0,SAT,DEN,2.0,946.0,131.0,0.0
FL,107.0,ATL,DFW,6.0,1176.0,156.0,0.0
EV,4953.0,BTR,ATL,4.0,1091.0,99.0,0.0
XE,2500.0,ELP,IAH,1.0,775.0,114.0,0.0
AA,469.0,STL,MIA,7.0,710.0,160.0,0.0
WN,3578.0,HOU,ABQ,3.0,360.0,135.0,1.0
FL,751.0,BWI,HSV,6.0,1220.0,116.0,0.0
OO,6642.0,MOD,SFO,4.0,352.0,38.0,0.0
XE,5946.0,ORD,MCI,7.0,1205.0,90.0,0.0
DL,1018.0,DTW,IND,4.0,930.0,73.0,0.0
AA,621.0,DFW,SEA,2.0,640.0,260.0,1.0
MQ,4134.0,BDL,ORD,7.0,710.0,165.0,0.0
XE,2137.0,LFT,IAH,5.0,420.0,65.0,0.0
OO,6899.0,ORD,MKE,2.0,439.0,42.0,1.0
US,641.0,PHX,ONT,3.0,525.0,74.0,0.0
9E,4296.0,MEM,GPT,7.0,875.0,80.0,0.0
CO,53.0,LAX,IAH,4.0,880.0,190.0,1.0
DL,1624.0,ATL,BWI,5.0,1065.0,112.0,0.0
OO,6611.0,DEN,BOI,5.0,510.0,128.0,0.0
XE,2163.0,TUL,IAH,5.0,1131.0,94.0,0.0
F9,789.0,DEN,LAS,7.0,1285.0,113.0,0.0
OO,6550.0,TUS,DEN,5.0,445.0,116.0,0.0
WN,655.0,SLC,LAS,3.0,570.0,85.0,1.0
OO,4758.0,SLC,MCI,5.0,1027.0,142.0,0.0
WN,2993.0,MKE,BWI,4.0,780.0,120.0,1.0
DL,2374.0,MSY,DTW,5.0,1058.0,151.0,0.0
WN,882.0,BDL,BWI,1.0,755.0,70.0,1.0
WN,578.0,SMF,LAX,2.0,1050.0,80.0,1.0
9E,3728.0,MEM,COU,3.0,875.0,80.0,0.0
XE,2435.0,IAH,JAX,2.0,440.0,118.0,1.0
9E,3719.0,LAN,DTW,3.0,1050.0,55.0,1.0
OO,6442.0,LAX,OKC,6.0,775.0,162.0,0.0
EV,5499.0,ATL,ATW,3.0,1075.0,130.0,0.0
WN,1147.0,LAX,SJC,2.0,395.0,65.0,0.0
WN,912.0,SNA,DEN,3.0,485.0,140.0,1.0
WN,3915.0,BNA,MDW,5.0,580.0,85.0,1.0
OO,7004.0,DEN,GJT,4.0,730.0,58.0,1.0
YV,7270.0,EWR,IAD,5.0,1165.0,79.0,0.0
WN,1919.0,MCI,MDW,1.0,585.0,80.0,1.0
UA,200.0,SEA,ORD,3.0,810.0,233.0,1.0
EV,5142.0,ATL,ILM,5.0,572.0,80.0,1.0
MQ,2851.0,DFW,CHS,7.0,880.0,140.0,1.0
WN,357.0,BWI,ALB,5.0,935.0,70.0,1.0
AA,1415.0,TPA,DFW,2.0,990.0,170.0,1.0
US,71.0,DEN,PHX,2.0,480.0,135.0,1.0
XE,3121.0,LIT,IAH,4.0,880.0,82.0,0.0
AA,642.0,SAT,DFW,1.0,1040.0,70.0,0.0
OO,4864.0,MSP,BNA,7.0,1040.0,138.0,1.0
DL,142.0,SFO,DTW,4.0,547.0,273.0,1.0
AA,1425.0,STL,ORD,6.0,365.0,75.0,0.0
WN,357.0,BWI,ALB,1.0,935.0,70.0,1.0
MQ,2849.0,DFW,SAF,4.0,890.0,110.0,1.0
WN,2013.0,PHX,DEN,5.0,630.0,110.0,1.0
9E,3825.0,SGF,MEM,7.0,1020.0,66.0,0.0
XE,3083.0,IAH,MKE,5.0,445.0,153.0,0.0
CO,1578.0,SAT,IAH,6.0,820.0,57.0,0.0
WN,109.0,DEN,SEA,2.0,515.0,185.0,0.0
US,2028.0,DCA,BOS,2.0,630.0,79.0,1.0
FL,159.0,IND,BWI,3.0,1155.0,100.0,0.0
OO,7046.0,DEN,TUL,1.0,612.0,90.0,0.0
MQ,3989.0,DAY,ORD,5.0,670.0,75.0,0.0
WN,3834.0,MCO,MHT,4.0,755.0,170.0,1.0
WN,2835.0,RSW,BWI,7.0,430.0,140.0,0.0
WN,3170.0,ONT,OAK,1.0,1140.0,75.0,1.0
AA,481.0,DEN,DFW,7.0,795.0,115.0,0.0
WN,3419.0,TPA,PHL,5.0,1105.0,150.0,0.0
AA,856.0,STT,BOS,4.0,945.0,255.0,0.0
DL,2983.0,DTW,MSN,2.0,1195.0,88.0,1.0
WN,1641.0,PHX,PDX,6.0,670.0,180.0,0.0
AA,1743.0,DFW,MCI,7.0,885.0,90.0,1.0
WN,3073.0,BWI,SAN,3.0,510.0,360.0,0.0
AA,353.0,LGA,ORD,6.0,1180.0,155.0,0.0
MQ,3876.0,XNA,ORD,2.0,430.0,105.0,1.0
MQ,3029.0,LAX,DEN,3.0,1125.0,140.0,1.0
F9,225.0,DEN,SMF,1.0,505.0,154.0,1.0
YV,1044.0,ITO,HNL,5.0,580.0,47.0,0.0
US,1568.0,CLT,SJU,4.0,705.0,221.0,1.0
DL,1316.0,DEN,ATL,5.0,707.0,173.0,1.0
AA,1827.0,AUS,DFW,5.0,915.0,65.0,1.0
OO,4723.0,SLC,LGB,2.0,905.0,115.0,0.0
FL,583.0,BWI,GRR,6.0,625.0,100.0,0.0
XE,2711.0,EWR,PVD,4.0,940.0,62.0,1.0
MQ,3064.0,SAN,LAX,6.0,1195.0,45.0,0.0
US,1626.0,CLT,LGA,3.0,375.0,100.0,0.0
US,204.0,LAX,LAS,1.0,450.0,63.0,0.0
DL,1590.0,ATL,SAV,1.0,815.0,63.0,0.0
WN,2808.0,SLC,DEN,4.0,585.0,90.0,1.0
WN,1662.0,PBI,BWI,4.0,435.0,140.0,1.0
US,732.0,MCO,CLT,7.0,930.0,98.0,1.0
WN,704.0,RNO,BOI,1.0,500.0,65.0,0.0
OO,6544.0,ASE,DEN,7.0,639.0,55.0,0.0
MQ,3002.0,SAN,LAX,3.0,1095.0,45.0,1.0
YV,2630.0,CLT,IAD,4.0,970.0,83.0,1.0
YV,7288.0,ORD,DTW,1.0,1310.0,66.0,1.0
XE,2755.0,IAH,ELP,4.0,900.0,118.0,1.0
DL,2569.0,ATL,MCO,7.0,1290.0,88.0,1.0
DL,1146.0,ATL,CHS,2.0,1366.0,64.0,0.0
OO,6879.0,SEA,PDX,1.0,1247.0,46.0,0.0
AA,1032.0,DFW,MCI,2.0,720.0,90.0,1.0
DL,1738.0,SRQ,ATL,2.0,953.0,101.0,1.0
9E,3943.0,CMH,MSP,5.0,555.0,137.0,0.0
AA,672.0,MIA,MCO,7.0,1105.0,60.0,1.0
AA,1172.0,PHX,ORD,3.0,565.0,205.0,0.0
FL,259.0,ATL,FNT,4.0,610.0,122.0,0.0
CO,667.0,IAH,SEA,5.0,1045.0,275.0,1.0
OO,7054.0,SFO,RNO,6.0,1145.0,58.0,1.0
WN,49.0,PHX,ABQ,3.0,830.0,65.0,1.0
CO,1891.0,HDN,IAH,6.0,860.0,152.0,1.0
US,232.0,DTW,PHX,6.0,1060.0,267.0,1.0
OO,7766.0,SLC,PIH,6.0,1015.0,64.0,1.0
WN,362.0,LAS,ONT,7.0,705.0,55.0,1.0
AA,1434.0,DFW,MCO,7.0,380.0,145.0,1.0
B6,418.0,PBI,BOS,7.0,450.0,172.0,0.0
DL,1267.0,MHT,DTW,5.0,540.0,140.0,0.0
OH,6266.0,PHL,MEM,3.0,987.0,186.0,0.0
WN,1416.0,SAN,MDW,6.0,625.0,235.0,1.0
FL,85.0,FLL,ATL,3.0,1016.0,116.0,1.0
WN,1752.0,DAL,AUS,1.0,1010.0,55.0,1.0
FL,281.0,BOS,ATL,2.0,415.0,165.0,0.0
UA,521.0,LGA,ORD,5.0,570.0,165.0,0.0
US,685.0,SFO,PHX,4.0,550.0,115.0,0.0
XE,5897.0,ORD,FAR,1.0,920.0,113.0,1.0
XE,2525.0,IAH,GPT,4.0,455.0,75.0,0.0
US,1107.0,CLT,DFW,4.0,1210.0,174.0,0.0
OH,6600.0,STL,JFK,5.0,640.0,145.0,1.0
B6,119.0,JFK,MSY,2.0,889.0,213.0,0.0
DL,2572.0,STL,DTW,4.0,538.0,92.0,0.0
B6,734.0,SJU,BOS,7.0,825.0,249.0,1.0
WN,1385.0,OAK,BUR,2.0,680.0,65.0,0.0
UA,535.0,ATL,ORD,1.0,680.0,133.0,0.0
MQ,2797.0,DFW,FSM,4.0,515.0,60.0,1.0
UA,398.0,PDX,SFO,6.0,360.0,105.0,0.0
AA,1803.0,DFW,LAS,4.0,1015.0,175.0,1.0
CO,1601.0,EWR,FLL,2.0,720.0,187.0,0.0
FL,328.0,SFO,ATL,4.0,1375.0,270.0,0.0
XE,3104.0,CRW,IAH,7.0,1106.0,174.0,1.0
WN,2453.0,PHX,OMA,2.0,960.0,155.0,1.0
WN,3756.0,LAX,SMF,3.0,375.0,80.0,0.0
FL,751.0,BWI,HSV,2.0,1210.0,116.0,0.0
DL,99.0,JFK,FLL,3.0,1140.0,204.0,0.0
DL,248.0,SAN,DTW,4.0,790.0,265.0,1.0
MQ,2918.0,DFW,HOU,4.0,1365.0,60.0,0.0
WN,1791.0,AUS,DEN,5.0,780.0,140.0,1.0
WN,3503.0,MDW,DEN,7.0,900.0,165.0,0.0
XE,2622.0,IAH,CAE,7.0,625.0,124.0,1.0
WN,483.0,LAS,BWI,1.0,455.0,275.0,1.0
WN,1768.0,MCI,DAL,5.0,1145.0,90.0,1.0
US,1184.0,BWI,PHL,4.0,1110.0,68.0,1.0
WN,1675.0,SEA,LAS,7.0,565.0,150.0,0.0
MQ,4043.0,TOL,ORD,5.0,1120.0,75.0,0.0
CO,1629.0,IAH,SNA,5.0,735.0,227.0,1.0
XE,3113.0,OMA,EWR,1.0,988.0,172.0,0.0
OO,6881.0,DEN,SMF,7.0,537.0,162.0,0.0
FL,488.0,MCO,BWI,2.0,686.0,122.0,1.0
US,722.0,ORD,PHL,4.0,960.0,123.0,1.0
WN,2855.0,DEN,LAS,1.0,695.0,120.0,1.0
OO,6689.0,ORD,MSN,2.0,435.0,48.0,0.0
DL,2093.0,BDL,MSP,4.0,495.0,183.0,1.0
WN,2735.0,PHL,TPA,3.0,400.0,185.0,1.0
HA,105.0,OGG,HNL,3.0,381.0,33.0,1.0
WN,922.0,MDW,IND,5.0,610.0,50.0,1.0
HA,218.0,HNL,KOA,5.0,352.0,41.0,0.0
AA,661.0,MEM,DFW,1.0,1095.0,110.0,0.0
OO,7007.0,PDX,SEA,4.0,440.0,50.0,1.0
CO,1529.0,TUS,IAH,1.0,836.0,139.0,0.0
WN,3864.0,SNA,OAK,4.0,405.0,100.0,0.0
B6,641.0,JFK,SFO,5.0,645.0,393.0,0.0
AA,459.0,DCA,DFW,3.0,670.0,215.0,0.0
DL,1027.0,SEA,HNL,7.0,1035.0,371.0,0.0
AA,1520.0,LAX,MIA,6.0,725.0,300.0,1.0
OO,3094.0,MKE,OMA,4.0,852.0,80.0,1.0
WN,567.0,PHL,TPA,2.0,990.0,175.0,0.0
DL,2992.0,ATL,BNA,1.0,1372.0,66.0,1.0
AS,664.0,SEA,DFW,1.0,1085.0,222.0,0.0
AA,1890.0,LAX,ORD,7.0,1020.0,230.0,1.0
AA,324.0,DFW,BNA,1.0,1315.0,95.0,0.0
CO,1880.0,SEA,EWR,5.0,970.0,298.0,0.0
WN,1392.0,LAS,BUR,5.0,695.0,70.0,0.0
OO,6987.0,DLH,ORD,1.0,900.0,90.0,1.0
WN,523.0,LAS,BOI,1.0,955.0,105.0,1.0
WN,1334.0,MDW,SMF,5.0,530.0,285.0,1.0
OH,6617.0,DTW,AVL,6.0,620.0,103.0,0.0
AS,43.0,ANC,BET,4.0,742.0,77.0,0.0
DL,2433.0,BUF,ATL,1.0,972.0,138.0,1.0
OO,6826.0,SFO,ONT,3.0,484.0,74.0,0.0
WN,1824.0,ORF,MDW,1.0,590.0,140.0,1.0
9E,4391.0,MBS,DTW,1.0,345.0,56.0,1.0
AA,1644.0,LAS,DFW,5.0,915.0,160.0,0.0
9E,4020.0,GSP,CVG,3.0,420.0,79.0,0.0
WN,611.0,BUR,PHX,3.0,585.0,85.0,1.0
CO,179.0,SNA,OGG,1.0,1110.0,345.0,0.0
DL,1162.0,BNA,ATL,7.0,389.0,91.0,1.0
XE,2144.0,EWR,ROC,3.0,1020.0,84.0,1.0
OH,6735.0,BOS,RDU,1.0,585.0,144.0,0.0
OO,7761.0,SLC,EKO,4.0,1005.0,69.0,0.0
HA,296.0,HNL,OGG,1.0,759.0,38.0,0.0
AA,1053.0,STL,ORD,4.0,705.0,75.0,0.0
UA,267.0,ORD,DEN,7.0,715.0,165.0,0.0
AA,192.0,LAX,BOS,3.0,1265.0,315.0,0.0
XE,2130.0,OMA,EWR,2.0,443.0,167.0,0.0
WN,3008.0,OAK,LAX,6.0,910.0,75.0,1.0
MQ,4231.0,CLT,ORD,4.0,1080.0,145.0,0.0
9E,4219.0,ROA,DTW,3.0,741.0,101.0,1.0
OO,6226.0,SMF,SFO,2.0,855.0,47.0,1.0
WN,1017.0,MDW,LAX,2.0,420.0,280.0,1.0
OH,6317.0,RDU,DTW,3.0,1120.0,122.0,0.0
9E,3988.0,DTW,ROA,6.0,910.0,95.0,0.0
DL,1659.0,STL,ATL,2.0,1007.0,102.0,1.0
F9,487.0,MCO,MKE,2.0,727.0,169.0,0.0
DL,1884.0,TPA,CVG,6.0,380.0,132.0,0.0
XE,2488.0,IAH,CLT,7.0,996.0,138.0,1.0
DL,2135.0,PIT,ATL,5.0,465.0,133.0,0.0
US,1437.0,CLT,LAX,2.0,1005.0,324.0,1.0
9E,4031.0,MEM,LBB,4.0,555.0,122.0,0.0
9E,4298.0,MEM,GPT,4.0,575.0,82.0,0.0
OO,6595.0,SLC,DEN,6.0,526.0,100.0,0.0
OH,6515.0,JAX,LGA,4.0,995.0,147.0,0.0
FL,523.0,BWI,TPA,5.0,1225.0,150.0,0.0
EV,5575.0,ILM,ATL,4.0,475.0,99.0,0.0
WN,3338.0,MHT,MCO,2.0,1050.0,200.0,1.0
YV,2987.0,SAT,PHX,1.0,1280.0,149.0,0.0
WN,692.0,LAS,ONT,3.0,1025.0,55.0,0.0
US,1712.0,CLT,DCA,6.0,785.0,74.0,0.0
AA,1488.0,DEN,MIA,2.0,1435.0,220.0,1.0
AA,1195.0,DFW,AUS,3.0,1280.0,55.0,1.0
DL,1065.0,ATL,JAX,6.0,565.0,74.0,0.0
DL,1599.0,ATL,PIT,6.0,1319.0,107.0,1.0
OO,7033.0,CWA,ORD,3.0,397.0,68.0,1.0
US,2134.0,LGA,BOS,5.0,960.0,74.0,0.0
9E,4322.0,BNA,MSP,1.0,480.0,145.0,0.0
DL,2556.0,MSP,EWR,5.0,780.0,175.0,0.0
CO,339.0,MIA,EWR,5.0,675.0,184.0,0.0
MQ,4182.0,ORD,ABE,4.0,540.0,115.0,1.0
AA,1502.0,ORD,TPA,4.0,685.0,155.0,0.0
UA,225.0,IAD,SFO,5.0,1329.0,355.0,1.0
MQ,3291.0,TYR,DFW,1.0,1095.0,50.0,0.0
OH,6637.0,MEM,XNA,1.0,870.0,72.0,0.0
B6,1282.0,RIC,BOS,2.0,974.0,89.0,1.0
WN,3578.0,ABQ,LAS,4.0,455.0,95.0,1.0
9E,4177.0,JFK,CLE,5.0,547.0,143.0,1.0
DL,2501.0,MCO,MEM,3.0,1050.0,134.0,0.0
CO,568.0,EWR,LAS,2.0,525.0,352.0,0.0
9E,3876.0,MLI,DTW,2.0,810.0,99.0,0.0
9E,4241.0,DAY,DTW,3.0,715.0,70.0,0.0
9E,3801.0,CLE,MEM,7.0,1056.0,134.0,1.0
US,543.0,LAS,LAX,4.0,945.0,66.0,1.0
CO,734.0,PHX,EWR,3.0,465.0,273.0,1.0
AS,520.0,SEA,BUR,7.0,940.0,142.0,0.0
DL,1988.0,LAS,MEM,5.0,750.0,195.0,1.0
WN,1488.0,CMH,TPA,5.0,855.0,135.0,1.0
FL,564.0,ATL,BMI,5.0,1340.0,108.0,1.0
US,1922.0,RSW,PHL,2.0,365.0,156.0,0.0
FL,407.0,IND,ATL,3.0,776.0,93.0,0.0
B6,1250.0,IAD,BOS,5.0,391.0,89.0,0.0
CO,1872.0,MCO,IAH,6.0,785.0,158.0,0.0
DL,2531.0,LGA,DTW,2.0,877.0,123.0,0.0
DL,2155.0,ATL,LAX,4.0,1035.0,300.0,0.0
AS,669.0,AUS,SEA,4.0,1095.0,254.0,0.0
DL,2948.0,SAN,DTW,3.0,540.0,263.0,0.0
WN,1333.0,BWI,LIT,1.0,875.0,165.0,1.0
WN,262.0,AUS,DAL,4.0,895.0,55.0,1.0
OH,6611.0,RDU,MEM,1.0,435.0,149.0,1.0
WN,2121.0,DEN,MDW,3.0,465.0,135.0,0.0
WN,1227.0,FLL,DEN,1.0,1040.0,280.0,1.0
WN,691.0,MSY,DAL,4.0,985.0,85.0,1.0
WN,707.0,FLL,AUS,5.0,850.0,195.0,1.0
WN,2428.0,TPA,ISP,5.0,1120.0,150.0,1.0
XE,2838.0,CMH,EWR,3.0,842.0,117.0,1.0
CO,1450.0,CLE,LGA,2.0,939.0,100.0,0.0
WN,340.0,FLL,ISP,7.0,1160.0,165.0,0.0
EV,5303.0,ATL,MGM,6.0,1245.0,62.0,0.0
DL,264.0,PHX,MSP,6.0,850.0,185.0,0.0
WN,1615.0,MSP,DEN,1.0,400.0,140.0,0.0
DL,2798.0,ATL,PWM,4.0,875.0,149.0,0.0
US,1794.0,LAS,CLT,7.0,1385.0,238.0,0.0
MQ,2765.0,DFW,DSM,3.0,470.0,110.0,0.0
OO,6492.0,DEN,COD,6.0,1150.0,81.0,1.0
WN,1845.0,PHX,SEA,5.0,625.0,190.0,1.0
WN,553.0,SAN,MDW,4.0,595.0,235.0,1.0
MQ,4222.0,ORD,TYS,3.0,1035.0,95.0,0.0
AA,299.0,MIA,LAX,1.0,490.0,350.0,1.0
OO,7032.0,YUM,LAX,4.0,926.0,80.0,0.0
DL,2809.0,CVG,FLL,2.0,680.0,159.0,1.0
EV,4953.0,ATL,BTR,4.0,1031.0,95.0,1.0
OH,6423.0,DAY,DTW,3.0,325.0,85.0,0.0
YV,2682.0,CHS,CLT,1.0,434.0,66.0,0.0
DL,1211.0,DTW,MSP,3.0,445.0,125.0,0.0
MQ,4140.0,ORD,MCI,5.0,665.0,90.0,0.0
OH,6319.0,MSP,CLT,7.0,430.0,160.0,1.0
MQ,4661.0,LGA,ATL,2.0,1019.0,161.0,0.0
XE,2621.0,EWR,SDF,4.0,390.0,147.0,1.0
DL,1774.0,ATL,MKE,6.0,1310.0,127.0,0.0
FL,371.0,LGA,ATL,7.0,1060.0,156.0,1.0
WN,2981.0,OAK,PDX,2.0,365.0,105.0,1.0
YV,1018.0,HNL,OGG,2.0,1185.0,35.0,1.0
AA,2404.0,LAS,LAX,5.0,540.0,65.0,0.0
AA,511.0,DFW,COS,2.0,690.0,115.0,1.0
B6,1114.0,MCO,RIC,1.0,895.0,106.0,0.0
US,1849.0,PHL,MSP,5.0,1165.0,178.0,0.0
WN,2879.0,LAX,LAS,5.0,675.0,60.0,1.0
OO,6452.0,LAX,TUS,6.0,699.0,84.0,0.0
MQ,3680.0,MIA,GSO,3.0,660.0,125.0,0.0
DL,2039.0,DCA,ATL,2.0,900.0,115.0,0.0
OO,6964.0,PDX,SEA,2.0,440.0,50.0,1.0
DL,2083.0,SLC,LAS,2.0,1210.0,90.0,1.0
OH,6679.0,SYR,CVG,4.0,1045.0,126.0,0.0
MQ,3766.0,ORD,DEN,5.0,955.0,155.0,1.0
DL,1942.0,ATL,EWR,3.0,755.0,142.0,0.0
YV,1053.0,OGG,LIH,2.0,715.0,45.0,0.0
EV,5132.0,AGS,ATL,5.0,570.0,72.0,0.0
MQ,2810.0,SHV,DFW,4.0,375.0,60.0,0.0
DL,95.0,JFK,SLC,6.0,935.0,333.0,1.0
DL,2555.0,LGA,PBI,7.0,455.0,185.0,0.0
WN,1173.0,PHX,MDW,4.0,970.0,200.0,1.0
OO,6814.0,PSP,DEN,1.0,944.0,123.0,1.0
WN,44.0,DAL,MCI,2.0,1105.0,85.0,1.0
DL,2718.0,MCO,ATL,7.0,1110.0,101.0,1.0
OH,6709.0,CVG,STL,4.0,1230.0,95.0,1.0
DL,45.0,CVG,ATL,2.0,720.0,95.0,1.0
DL,1506.0,LAX,DTW,4.0,345.0,270.0,0.0
YV,2612.0,CHS,CLT,7.0,1086.0,69.0,1.0
AA,541.0,ATL,DFW,3.0,930.0,155.0,0.0
DL,2857.0,ATL,LAS,1.0,965.0,277.0,1.0
DL,1722.0,DTW,BOS,5.0,951.0,115.0,0.0
XE,2948.0,MKE,CLE,4.0,1125.0,69.0,1.0
AA,1147.0,DFW,PHX,7.0,1015.0,155.0,1.0
US,687.0,PHX,EWR,1.0,585.0,282.0,0.0
YV,2673.0,CLT,CVG,2.0,795.0,91.0,0.0
XE,2082.0,IAH,ABQ,1.0,685.0,133.0,0.0
UA,588.0,DFW,IAD,6.0,1009.0,176.0,1.0
FL,56.0,LAX,ATL,4.0,717.0,238.0,0.0
WN,861.0,BOS,PHL,2.0,800.0,100.0,0.0
F9,107.0,MSP,DEN,1.0,851.0,124.0,0.0
WN,1424.0,SFO,SAN,2.0,425.0,85.0,0.0
WN,2155.0,SMF,BUR,5.0,535.0,70.0,0.0
FL,117.0,ATL,TPA,3.0,977.0,88.0,1.0
US,1790.0,LAS,CLT,7.0,850.0,248.0,1.0
DL,2651.0,SLC,SMF,4.0,684.0,108.0,0.0
XE,2540.0,BNA,IAH,6.0,510.0,130.0,0.0
AA,802.0,SNA,DFW,2.0,580.0,170.0,0.0
MQ,3044.0,LAX,DEN,7.0,725.0,140.0,1.0
US,583.0,PHX,GEG,5.0,686.0,176.0,1.0
EV,5267.0,ATL,AEX,1.0,600.0,119.0,1.0
WN,3341.0,HOU,MDW,5.0,815.0,145.0,1.0
US,650.0,SFO,PHL,2.0,510.0,315.0,0.0
DL,1079.0,MSP,ANC,6.0,920.0,360.0,1.0
WN,1409.0,BUR,LAS,5.0,1230.0,60.0,1.0
WN,2294.0,SAN,SMF,1.0,615.0,100.0,1.0
WN,890.0,SAN,SFO,4.0,1215.0,90.0,1.0
OO,6839.0,ORD,MEM,7.0,966.0,103.0,1.0
UA,468.0,SEA,SFO,1.0,360.0,132.0,0.0
DL,2692.0,PHX,MSP,2.0,1140.0,189.0,0.0
UA,36.0,SFO,SAN,1.0,421.0,94.0,0.0
WN,41.0,ABQ,DAL,1.0,810.0,95.0,1.0
MQ,4117.0,TRI,ORD,7.0,370.0,110.0,1.0
MQ,4298.0,ORD,MLI,5.0,570.0,55.0,0.0
MQ,3002.0,SAN,LAX,5.0,1095.0,45.0,0.0
US,458.0,SLC,PHX,5.0,1205.0,97.0,1.0
9E,4258.0,BOS,JFK,7.0,615.0,85.0,0.0
MQ,2748.0,DFW,GSP,4.0,475.0,125.0,0.0
B6,355.0,JFK,BUR,5.0,735.0,366.0,0.0
XE,3113.0,OMA,EWR,4.0,988.0,172.0,0.0
WN,801.0,PHX,BWI,6.0,415.0,255.0,1.0
EV,5067.0,ATL,MOB,2.0,657.0,87.0,0.0
WN,3421.0,BWI,CMH,3.0,550.0,80.0,0.0
FL,959.0,BWI,FLL,4.0,1006.0,158.0,1.0
CO,199.0,IAH,DEN,3.0,440.0,162.0,1.0
OO,6523.0,LAX,CLD,1.0,614.0,43.0,0.0
WN,2116.0,PIT,BWI,1.0,400.0,75.0,0.0
CO,709.0,IAH,PDX,5.0,1090.0,278.0,1.0
WN,181.0,HOU,LAS,1.0,615.0,205.0,0.0
CO,1712.0,SJU,IAH,7.0,1032.0,288.0,1.0
MQ,3702.0,ORD,DEN,3.0,735.0,160.0,0.0
WN,399.0,LAS,SNA,3.0,465.0,60.0,0.0
UA,339.0,DEN,SEA,4.0,686.0,183.0,1.0
EV,5516.0,MEM,VPS,3.0,565.0,95.0,0.0
9E,3706.0,ATL,MSY,6.0,665.0,103.0,0.0
WN,351.0,SAN,DEN,4.0,755.0,135.0,1.0
AA,1539.0,MIA,ORD,5.0,1050.0,205.0,0.0
XE,5932.0,OMA,ORD,7.0,767.0,91.0,0.0
OO,6882.0,DEN,SMF,7.0,926.0,155.0,1.0
US,1014.0,CLT,ORD,2.0,971.0,124.0,1.0
WN,293.0,SAN,OAK,4.0,995.0,85.0,1.0
9E,3919.0,DTW,ERI,5.0,830.0,61.0,1.0
MQ,4244.0,DSM,ORD,5.0,540.0,80.0,0.0
FL,675.0,MKE,MCO,1.0,834.0,164.0,0.0
YV,2710.0,ELP,PHX,2.0,897.0,82.0,0.0
US,1240.0,PHL,BDL,4.0,1235.0,59.0,1.0
US,1568.0,ORD,CLT,1.0,455.0,114.0,0.0
FL,1141.0,FLL,ABE,2.0,480.0,173.0,0.0
OH,6506.0,MSP,DFW,7.0,790.0,164.0,1.0
HA,201.0,ITO,HNL,2.0,433.0,49.0,1.0
AA,519.0,ORD,LAX,5.0,1020.0,260.0,0.0
FL,453.0,MSY,ATL,6.0,605.0,81.0,0.0
UA,748.0,LAX,DEN,3.0,861.0,141.0,1.0
OO,6628.0,DEN,BHM,3.0,656.0,147.0,0.0
UA,193.0,LAS,SFO,5.0,807.0,106.0,0.0
CO,1687.0,MCO,IAH,3.0,1075.0,152.0,1.0
EV,5007.0,ATL,SHV,4.0,655.0,112.0,1.0
EV,4994.0,ATL,HPN,3.0,851.0,142.0,0.0
XE,3127.0,IAH,LBB,2.0,1105.0,103.0,0.0
F9,671.0,MCO,DEN,2.0,1022.0,239.0,0.0
EV,5467.0,BHM,ATL,7.0,540.0,61.0,1.0
WN,654.0,DEN,PHX,4.0,365.0,120.0,0.0
FL,1742.0,PIT,MCO,5.0,769.0,140.0,0.0
WN,40.0,HOU,DAL,4.0,960.0,60.0,1.0
