V1,V2,V3,V4,target
14.0,3.0,750.0,28.0,1.0
20.0,14.0,3500.0,69.0,2.0
4.0,2.0,500.0,46.0,1.0
11.0,2.0,500.0,25.0,1.0
11.0,3.0,750.0,37.0,1.0
16.0,4.0,1000.0,33.0,1.0
21.0,7.0,1750.0,38.0,1.0
13.0,7.0,1750.0,76.0,1.0
16.0,6.0,1500.0,50.0,1.0
14.0,3.0,750.0,33.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
17.0,7.0,1750.0,58.0,2.0
14.0,3.0,750.0,35.0,1.0
14.0,3.0,750.0,35.0,1.0
16.0,7.0,1750.0,64.0,1.0
21.0,2.0,500.0,21.0,1.0
16.0,3.0,750.0,35.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
14.0,2.0,500.0,29.0,1.0
11.0,4.0,1000.0,74.0,1.0
11.0,2.0,500.0,38.0,2.0
21.0,6.0,1500.0,48.0,1.0
23.0,2.0,500.0,23.0,1.0
23.0,6.0,1500.0,45.0,1.0
14.0,2.0,500.0,35.0,2.0
16.0,6.0,1500.0,81.0,1.0
16.0,4.0,1000.0,58.0,1.0
16.0,5.0,1250.0,71.0,1.0
21.0,2.0,500.0,26.0,1.0
21.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,35.0,1.0
23.0,8.0,2000.0,69.0,1.0
21.0,3.0,750.0,38.0,1.0
23.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,40.0,1.0
23.0,2.0,500.0,28.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
25.0,6.0,1500.0,50.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
23.0,3.0,750.0,39.0,1.0
21.0,2.0,500.0,33.0,1.0
14.0,3.0,750.0,79.0,1.0
23.0,1.0,250.0,23.0,2.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,4.0,1000.0,52.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,7.0,1750.0,88.0,1.0
16.0,3.0,750.0,86.0,1.0
23.0,2.0,500.0,38.0,1.0
21.0,2.0,500.0,52.0,1.0
23.0,3.0,750.0,62.0,1.0
39.0,1.0,250.0,39.0,1.0
72.0,1.0,250.0,72.0,1.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
3.182737272798979,2.1689624675427113,542.2406168856778,12.436180974113046,1.9155187662286444
13.365622349939201,3.0,750.0,32.393912381530946,1.5070725078979368
4.133436398753545,3.6952233716066365,923.8058429016592,25.695223371606637,1.0
7.616645950175542,8.616645950175542,2154.161487543886,59.53341619929783,1.0
2.516215948354072,2.032431896708144,508.107974177036,8.194591380248864,1.258107974177036
3.6327061020995988,5.774820672705216,1443.7051681763041,15.386110834912438,1.0
2.5979774793660386,4.4949436984150966,1123.735924603774,18.185842355562272,1.0
8.544968276078766,2.272781302657915,568.1953256644787,39.36628383023783,1.272781302657915
3.305497556145441,1.3472512219272794,336.81280548181985,16.84829521130934,1.0
11.0,2.004997923466662,501.2494808666655,16.886416408876165,1.1435711319238089
3.0399929428937273,3.0799858857874542,769.9964714468636,39.43974594417418,1.0
2.6511830323330914,5.0,1250.0,12.627957580832728,2.0
2.1766082766695285,1.0883041383347642,272.07603458369107,2.9335008909675078,1.0
12.146320413483092,7.165887338427052,1791.471834606763,32.95619018067439,1.0
10.832104734176115,1.0746201181439488,268.6550295359872,11.429065679327705,1.0
19.80111230230797,2.1988876976920286,549.7219244230072,25.55577325122971,1.0
19.670217939005532,2.613745566612831,653.4363916532078,34.943527627607295,1.1022909277688053
4.429135455443095,1.0,250.0,4.429135455443095,1.0
2.0,5.497998718504887,1374.4996796262217,40.98398974803909,1.0
5.838755973616024,1.0,250.0,5.838755973616024,1.0
8.38935082960941,2.0,500.0,8.38935082960941,1.37294988148437
15.082733363688096,2.340227780307341,585.0569450768353,28.35161679567441,1.0
3.1216969392569065,8.121696939256907,2030.4242348142266,43.21696939256907,1.4391515303715467
10.508406068874775,9.983187862250448,2495.796965562612,40.42730361403811,1.0
4.0,6.231960648779071,1557.990162194768,37.0015979384526,1.0
2.6327588883757347,4.316379444187867,1079.0948610469668,13.050861667436399,1.3163794441878673
32.141988731713084,1.820745318986018,455.1863297465045,36.24571532664317,1.0
4.257783768225443,1.0,250.0,4.257783768225443,1.0
6.650293551883575,4.224951074686071,1056.2377686715176,23.36296479048233,1.0
11.028493052645524,2.0,500.0,27.371781263095144,1.0
8.99957167982419,6.000061188596545,1500.0152971491361,45.99914335964838,1.5000305942982721
12.562660309825347,2.351998996288213,587.9997490720532,25.631983940611402,1.0
5.787055390957052,15.50938773669937,3877.3469341748423,70.10647230452147,1.0
2.0,6.079578742165813,1519.8946855414529,55.53052494777208,1.0
4.784822431924741,13.327295058350224,3331.8237645875556,81.51530038900148,1.0
2.0,4.744347196545418,1186.0867991363543,15.105215187908962,1.0
20.580435696519395,1.654347956645628,413.586989161407,20.580435696519395,1.0
16.0,9.67731082406606,2419.3277060165146,84.64369612489179,1.0806722939834854
4.0,2.8885409185734616,722.1352296433654,7.777081837146922,1.6222918162853077
3.3061629927995577,9.22465197119823,2306.1629927995577,72.38866733799006,1.0
3.915454932336271,1.8855681334579661,471.39203336449157,21.626817601495596,1.0
24.256476089474937,6.958140388088181,1739.5350970220456,78.13621567174351,1.0
17.647963713708098,3.2354233876725855,808.8558469181464,58.710665343885665,1.0
9.591179645496016,7.559117964549602,1889.7794911374003,51.29058442540478,1.0
9.757091831416446,7.033293646657235,1758.3234116643087,35.61406460280459,1.861899092379605
4.236788423266737,1.0338269176095338,258.4567294023835,4.575057599362075,1.9661730823904662
20.107112931064503,1.535732241361299,383.9330603403248,21.3571548275742,1.8214225862129003
2.631004154046714,4.45071725289051,1112.6793132226276,70.58593242875766,1.0
2.2221852037947816,5.0,1250.0,16.380888920791055,2.0
2.00907250641005,2.9979838874644336,749.4959718661083,37.972782480769844,1.9989919437322166
17.631193957966016,1.7174312609455797,429.3578152363949,21.218350262693914,1.0
15.589061604438431,1.205469197780785,301.36729944519624,15.589061604438431,1.205469197780785
14.066709857013944,4.8665802859721135,1216.6450714930284,48.86593243076297,1.0
2.0,1.0697995465308008,267.4498866327002,2.87249433163501,1.0
8.5135870231146,1.3918866412061002,347.97166030152505,10.081133587939,1.0
4.0,5.057833169724983,1264.4582924312458,23.693998036699792,1.0
14.0,2.0,500.0,15.52378901755755,1.0
22.754603080399406,2.122698459800297,530.6746149500743,24.840476897004457,1.0
3.941551153818649,1.204373805665121,301.09345141628023,4.452485667981452,1.1021869028325604
2.0,6.144784236467871,1536.1960591169675,23.67116321842503,1.690797372744645
9.405370994041883,10.75677740357487,2689.1943508937175,49.08107419880838,1.9189258011916233
11.997219781692072,5.236602455674319,1309.1506139185797,24.707027148715028,1.47042469304071
22.11298610371997,3.0,750.0,40.55649305185999,1.0
14.0,4.012460048308711,1003.1150120771777,56.96573486715104,1.0
2.1076035951980994,11.937231236134442,2984.3078090336107,97.5695856192076,1.0
3.7629261831026124,1.146910515258551,286.72762881463774,6.8480470035321845,1.0
2.596434835068127,9.017825824659367,2254.4564561648417,77.42299819014963,1.0
16.892667367307332,7.321997898077997,1830.4994745194995,61.32731161347264,1.8926673673073342
4.307610255525971,1.8351706960338592,458.79267400846476,4.307610255525971,1.0
10.781462233536171,9.781462233536171,2445.3655583840427,37.324510571112235,1.0
3.5884454508344232,9.527100040821345,2381.7750102053365,49.87373651578865,1.5884454508344232
3.561527198153266,8.876945603693468,2219.236400923367,38.78854601385051,1.0
15.786868594449713,5.425547141897928,1356.3867854744822,39.21241573634764,1.5744528581020714
13.271201263553465,5.757067087851156,1439.2667719627889,34.728798736446535,1.2429329121488448
2.0,1.0,250.0,2.0,1.0
19.9449094230242,6.0,1500.0,48.452181675846774,1.0
14.0,2.0,500.0,14.0,1.0
9.748800307763593,8.0,2000.0,39.12320046164539,2.0
6.669170918040443,10.0,2500.0,30.669170918040443,1.6186898688513653
23.446496189787194,6.0,1500.0,49.2232480948936,1.0
2.0,1.0,250.0,2.0,1.0
4.365297767402637,3.0,750.0,15.634702232597363,1.8173511162986813
21.084489816062565,2.0,500.0,26.0,1.0
14.0,4.0,1000.0,27.143330306567204,1.5716651532836017
2.0,8.0,2000.0,31.90637049841862,2.0
6.24682550122865,9.0,2250.0,36.395124641979535,1.6790249283959071
16.0,1.0,250.0,16.0,1.0
4.0,1.0,250.0,4.0,1.0
23.0,1.0,250.0,23.0,1.0
14.533956749962758,3.0,750.0,80.86884862486966,1.0
14.0,2.0,500.0,14.0,1.0
2.856718811512107,8.0,2000.0,25.001484159707623,1.5716405942439464
21.0,1.0,250.0,21.0,1.0
14.97678402011872,4.0,1000.0,26.97678402011872,1.0
20.26609367493027,2.0,500.0,80.36051321054494,1.0
10.059331429659231,24.17103064915287,6042.757662288217,65.02618389491721,1.0855153245764335
12.13068718417688,7.0,1750.0,64.0,1.0
5.519908033112754,2.0,500.0,51.30398160662255,1.6960183933774493
11.0,5.0,1250.0,36.683340524622864,1.84167026231143
4.0,4.0,1000.0,11.915653288416088,1.791565328841609
4.0,6.0,1500.0,35.0,1.8721378519545304
4.0,4.0,1000.0,13.08019452038576,2.0
2.0,4.0,1000.0,26.0,1.0
13.889413156802654,8.0,2000.0,50.07372456213157,2.0
23.0,1.0,250.0,23.0,1.0
5.3085281282316465,11.0,2750.0,47.41794062638499,2.0
14.966907892682148,2.0,500.0,35.0,1.0
10.858391787354462,2.0,500.0,52.0,1.0
4.0,1.0,250.0,4.0,2.0
8.113001883966684,11.0,2750.0,43.28311027379259,1.0
3.384788469888016,4.0,1000.0,26.0,1.692394234944008
14.680499459758963,5.0,1250.0,31.402497298794813,1.0
11.534630665892108,15.0,3750.0,71.69805400116184,1.0
13.408985259030441,3.0,750.0,35.9850245682826,1.1970049136565195
15.379676818873191,7.0,1750.0,27.37967681887319,1.0
1.5848594889459697,14.0,3500.0,51.274115877121346,1.0
5.70189280137907,4.0,1000.0,65.47546435387002,1.0
2.0,8.0,2000.0,36.80456277266564,2.0
4.0,2.0,500.0,4.0,1.0
4.799408185613438,21.599802728537814,5399.950682134453,33.602761800470624,2.0
4.0998909195188435,11.0,2750.0,65.09880011470727,1.9001090804811565
12.905218086701018,4.0,1000.0,26.364927304432992,1.0
4.0,8.0,2000.0,22.013437782368438,1.2026875564736879
13.292561972990596,7.0,1750.0,33.585123945981195,1.0
3.7677838998334856,20.11610805008326,5029.027012520814,67.02616314858463,2.0
2.0512360946374715,3.0,750.0,14.05123609463747,1.0
4.0,5.0,1250.0,16.0,2.0
2.5990198404864406,7.0,1750.0,27.600653439675707,2.0
16.89980204752112,4.0,1000.0,45.0,1.0
2.6966777835080697,16.69667778350807,4174.169445877017,84.48338891754035,1.0
4.0,9.0,2250.0,39.805323364548926,1.097338317725539
11.848366228499534,16.787908442875118,4196.977110718779,79.63627467137465,1.7879084428751164
4.0,1.0,250.0,4.0,1.0
3.4149712979601605,7.0,1750.0,50.24491389388048,1.2925143510199197
21.0,1.0,250.0,21.0,1.0
6.139314126238799,9.0,2250.0,38.0,1.5721371747522404
16.0,1.0,250.0,16.0,1.0
3.255555846622091,14.0,3500.0,54.739999476080236,1.7488888306755819
2.618673413250023,7.0,1750.0,32.834643053624916,1.6906632933749886
5.142349816944497,16.0,4000.0,64.0,1.0
11.0,7.0,1750.0,35.47543141871892,1.0
1.4468364696632459,7.0,1750.0,52.0847988337043,1.4468364696632459
4.0,6.0,1500.0,38.92642695782289,1.0735730421771115
9.185138616464112,6.0,1500.0,41.0,1.2592659119336984
12.579852627110672,3.0,750.0,34.89352983051911,1.0
3.4075143819711604,2.0,500.0,23.0,1.0
23.0,2.0,500.0,27.147448675183732,1.0
4.0,1.0,250.0,4.0,2.0
3.6039871217317776,20.80199356086589,5200.498390216472,38.183054732639945,2.0
23.0,1.0,250.0,23.0,1.0
