V1,V2,V3,V4,target
14.0,3.0,750.0,28.0,1.0
20.0,14.0,3500.0,69.0,2.0
4.0,2.0,500.0,46.0,1.0
11.0,2.0,500.0,25.0,1.0
11.0,3.0,750.0,37.0,1.0
16.0,4.0,1000.0,33.0,1.0
21.0,7.0,1750.0,38.0,1.0
13.0,7.0,1750.0,76.0,1.0
16.0,6.0,1500.0,50.0,1.0
14.0,3.0,750.0,33.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
14.0,1.0,250.0,14.0,1.0
17.0,7.0,1750.0,58.0,2.0
14.0,3.0,750.0,35.0,1.0
14.0,3.0,750.0,35.0,1.0
16.0,7.0,1750.0,64.0,1.0
21.0,2.0,500.0,21.0,1.0
16.0,3.0,750.0,35.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
16.0,1.0,250.0,16.0,1.0
14.0,2.0,500.0,29.0,1.0
11.0,4.0,1000.0,74.0,1.0
11.0,2.0,500.0,38.0,2.0
21.0,6.0,1500.0,48.0,1.0
23.0,2.0,500.0,23.0,1.0
23.0,6.0,1500.0,45.0,1.0
14.0,2.0,500.0,35.0,2.0
16.0,6.0,1500.0,81.0,1.0
16.0,4.0,1000.0,58.0,1.0
16.0,5.0,1250.0,71.0,1.0
21.0,2.0,500.0,26.0,1.0
21.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,35.0,1.0
23.0,8.0,2000.0,69.0,1.0
21.0,3.0,750.0,38.0,1.0
23.0,3.0,750.0,35.0,1.0
21.0,3.0,750.0,40.0,1.0
23.0,2.0,500.0,28.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
25.0,6.0,1500.0,50.0,1.0
21.0,1.0,250.0,21.0,1.0
21.0,1.0,250.0,21.0,1.0
23.0,3.0,750.0,39.0,1.0
21.0,2.0,500.0,33.0,1.0
14.0,3.0,750.0,79.0,1.0
23.0,1.0,250.0,23.0,2.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,4.0,1000.0,52.0,1.0
23.0,1.0,250.0,23.0,1.0
23.0,7.0,1750.0,88.0,1.0
16.0,3.0,750.0,86.0,1.0
23.0,2.0,500.0,38.0,1.0
21.0,2.0,500.0,52.0,1.0
23.0,3.0,750.0,62.0,1.0
39.0,1.0,250.0,39.0,1.0
72.0,1.0,250.0,72.0,1.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
2.0,1.4563204463317145,364.0801115829286,8.388486248644002,1.0
10.661747853501078,2.6661747853501074,666.543696337527,58.29693411590798,1.3338252146498921
3.1554020431128706,1.8445979568871294,461.14948922178235,11.601381611984163,1.0
2.554091347803583,3.1081826956071668,777.0456739017916,17.852283695089582,2.0
5.31947433594265,2.3831143066427707,595.7785766606927,15.554520205099156,1.0
13.984340125461557,1.167971656211537,291.99291405288426,13.984340125461557,1.0
5.535652994085882,9.785700665352419,2446.4251663381046,38.35710199605725,1.0
8.826592536671416,2.3790264390489755,594.756609762244,26.7539362443081,1.0
9.006097925687623,2.443089349847195,610.7723374617988,14.323170123853961,1.0
2.0,8.875638598790296,2218.9096496975735,49.87223273857539,2.0
8.227672820991701,2.4633963074049787,615.8490768512447,52.926792614809955,1.0
10.381472750426525,1.3436262497630416,335.90656244076035,13.061757498578249,2.0
7.82391673849871,2.0440208153753225,511.00520384383066,16.35216652300258,1.0
9.95612922036823,3.7868387661104688,946.7096915276172,45.6929045425776,1.0
2.5139988436541385,4.5139988436541385,1128.4997109135347,25.251979185774495,1.7430005781729307
10.720640775296307,4.311743689881477,1077.9359224703694,26.655871844940737,1.0
10.04164904237768,1.4791754788111597,369.79386970278995,13.395877394055798,1.4791754788111597
5.521420563539938,3.251530040252853,812.8825100632132,26.263770362275675,1.0
11.243121859232387,5.3604716290369785,1340.1179072592447,23.13531721115142,1.3964065117306346
9.529475222581821,3.3236880564545537,830.9220141136384,38.972142953254625,1.0
8.734763095477621,7.129326686767423,1782.3316716918557,51.8846882948085,1.0
4.0,32.92377185297108,8230.942963242767,97.85601350005648,1.997176735295225
3.012093502473361,1.4939532487633196,373.4883121908299,4.0,1.5060467512366804
3.970146923737479,1.109461279629243,277.3653199073107,4.3084817880460475,1.9900489745791599
5.3819687444026725,14.861908092844859,3715.4770232112146,39.13809190715514,1.9187077209174899
5.960654587048165,6.960654587048165,1740.163646762041,54.82294564171674,1.0
6.778413650172784,2.354538159723546,588.6345399308865,18.127228958341277,1.0
10.591064233916406,8.499918734615214,2124.979683653804,80.50008126538478,1.5909017031468378
9.269088525598043,2.317272131399511,579.3180328498777,14.538177051196087,1.5609092895334964
11.120855748916195,3.8283676788294767,957.0919197073692,19.040285249638732,1.5656735357658955
14.153097728324896,3.0,750.0,37.057089800609766,1.0
10.749440348268894,5.501119303462211,1375.2798258655525,34.3691236568234,1.8747201741344472
17.71672480826324,2.5450706784643566,636.2676696160892,26.98714887904938,1.8068661651919555
2.0,4.0,1000.0,18.223354510157147,1.0
8.294249419093727,2.901916860302091,725.4792150755228,27.705750580906276,1.0
5.803432947284633,1.815021345846707,453.75533646167673,12.32360371405829,1.0
9.949789408587732,1.0,250.0,9.949789408587732,1.0
2.0,9.912905718385856,2478.2264295964637,46.33502980704732,1.2981563259448778
4.0,9.772677380274441,2443.1693450686103,37.35792336267153,1.0
7.487849046871711,4.0400539118315315,1010.013477957883,33.63231268862289,1.0
7.339878757136943,10.899797928561572,2724.949482140393,48.49898964280786,1.5933198619041047
5.389926153229002,5.519901537638669,1379.9753844096672,33.63931076347068,1.0
2.0,2.0,500.0,2.1817519954702407,1.0908759977351203
4.229140735705016,1.9809049386912485,495.22623467281215,4.229140735705016,1.0
5.746517106454,2.0,500.0,23.737229390331333,1.0
2.947015428884784,7.4569639992688375,1864.2409998172093,22.6689022837297,1.6490051429615948
14.953918157257823,2.7782593655124055,694.5648413781014,25.979126223434733,1.0
9.979239635190464,1.854177090741495,463.5442726853737,33.042021085210834,2.0
13.097791309952969,8.0,2000.0,69.08832549546568,1.0
10.120570999158257,2.8794290008417436,719.857250210436,49.91135612300086,1.1099286251052178
9.391798350821823,1.0,250.0,9.391798350821823,1.0
14.0,4.754552495896018,1188.6381239740042,50.919766209644166,1.0
10.185790295761418,3.2371580591522835,809.2895147880708,20.083054768979686,1.0
8.661724825198316,6.594069790237979,1648.5174475594947,28.707141573551073,1.0
13.43922757095175,2.943922757095175,735.9806892737937,32.177622101001326,1.0
4.752449647516132,9.752449647516132,2438.112411879033,32.772046827645184,1.8925071932119812
2.0,9.831188645197866,2457.7971612994666,28.926572043315552,2.0
2.7692317527661867,3.84615237085072,961.5380927126799,45.46154928042805,1.0
7.986294624373912,6.986294624373912,1746.573656093478,28.51884489148587,1.0
14.99831991270251,1.7996639825405016,449.91599563512546,21.795463764296777,1.0
2.5442143566267648,10.639464108433089,2659.866027108272,49.99317896144721,1.7278928216866176
16.0,2.927825572647509,731.9563931618773,31.422604581180067,1.0
8.446151289905544,6.892302579811087,1723.0756449527719,33.99382212511211,1.5107697420188912
13.226471478877873,4.16974688128243,1042.4367203206075,31.056297686091543,1.0
10.52316509140542,1.264908282552544,316.227070638136,11.264908282552543,1.0529816565105088
10.254807189671974,6.586003994262208,1646.500998565552,28.420405591967093,1.0
10.776259962540989,10.920866541803292,2730.2166354508227,62.841733083606584,1.4079133458196709
14.61956442810444,4.276087114379112,1069.021778594778,46.104348457516444,1.0
7.858777547142039,6.0,1500.0,53.89778886777332,1.0
11.2181185271385,2.0,500.0,34.631071887818976,1.0
2.0,4.92441659498306,1231.104148745765,17.159874677423772,1.2688958512542348
2.0,3.444900149695845,861.2250374239613,28.33880179635014,1.0
5.027969632955294,8.486015183522353,2121.5037958805883,54.41142949564157,1.0
10.0591044552971,6.671592037941425,1667.8980094853562,22.71592037941425,1.3284079620585751
14.0,2.0,500.0,30.697885961233034,1.0
2.921057124992277,7.0,1750.0,75.89766031944531,1.0
2.0,1.0,250.0,2.0,1.0
4.049612512166092,2.0,500.0,51.00992250243322,1.9900774975667814
2.544300310410257,9.0,2250.0,37.088600620820515,1.0
14.195099620807202,16.0,4000.0,70.68284867282522,1.0
3.8138851697565963,5.0,1250.0,23.55834449073021,1.0
4.0,4.0,1000.0,41.70470823382127,1.352354116910635
10.540869258360345,11.0,2750.0,43.863769138798844,1.4863769138798846
2.0,8.0,2000.0,32.553821176961954,2.0
11.0,5.0,1250.0,34.051948272432746,1.262987068108187
3.460457638418203,4.0,1000.0,45.19068645762731,1.0
16.0,3.0,750.0,43.44533525827633,1.0
5.972559620917089,6.0,1500.0,23.84538269467875,1.718205768440416
22.795012139669158,6.0,1500.0,44.85358009976368,1.0
12.770871344730445,3.0,750.0,26.0,1.0
9.505447598678785,1.0,250.0,9.505447598678785,1.0
14.0,1.0,250.0,14.0,1.0
2.0,10.0,2500.0,61.36063305976555,1.0
16.0,3.0,750.0,47.60135391986976,1.0
14.0,1.0,250.0,14.0,1.0
13.199905758604329,6.0,1500.0,38.360113089674805,1.4399811517208658
2.0,3.0,750.0,5.183815718775428,1.8308834687463675
2.0,1.0,250.0,2.0,1.0
3.7581672715984507,8.0,2000.0,39.395418178996124,2.0
4.0,7.0,1750.0,52.0,1.0
21.868308997587054,5.0,1250.0,58.08972020530848,1.1736617995174108
14.037387728532009,2.0,500.0,16.0,1.0
11.0,1.0,250.0,11.0,1.9014355426096254
2.0,2.0,500.0,2.0,1.0
5.823793810907424,11.0,2750.0,39.15026804202057,1.5751340210102862
10.947142607503121,3.0,750.0,14.97357130375156,1.0
2.0,1.0,250.0,2.0,1.0
22.340749153649273,3.0,750.0,40.0,1.0
4.0,2.0,500.0,30.079420943538267,1.0
5.059263087204575,16.0,4000.0,96.63809031645125,1.8486767018279178
11.013767676141564,4.0,1000.0,58.0,1.0
6.115865341256546,2.0,500.0,51.30226647732236,1.6977335226776362
2.0,4.0,1000.0,16.0,1.6598487796762436
19.93984805779526,4.0,1000.0,52.7572513872891,1.0
2.8278629635811874,7.0,1750.0,26.102479627465843,1.4139314817905937
11.029170657765171,4.0,1000.0,28.01944710517678,1.0
4.087108126675387,7.0,1750.0,26.60859458221641,2.0
3.0043299250013358,10.0,2500.0,32.97835037499332,2.0
2.0,8.0,2000.0,34.01029089628719,2.0
9.298319342443163,3.0,750.0,14.298319342443163,1.1491596712215815
20.108710246556544,5.0,1250.0,60.50930843053912,1.0
11.074768031669569,3.0,750.0,26.04984535444638,1.0
16.0,1.0,250.0,16.0,1.0
5.077577304568666,4.0,1000.0,14.359192434856222,1.8204037825718888
3.1083048563732323,5.0,1250.0,60.22923785906692,1.0
3.275912709084917,4.0,1000.0,42.01751989996704,1.0
8.307555086696402,10.0,2500.0,67.02158596198971,1.0
2.3740644307455403,2.0,500.0,22.37406443074554,1.0
14.0,2.0,500.0,14.0,1.0
14.236988526883344,8.0,2000.0,26.236988526883344,1.0
3.777596970495172,4.0,1000.0,26.0,1.0
5.090143639529558,10.0,2500.0,47.763942544188176,1.0
2.0,5.0,1250.0,16.0,2.0
2.0,1.0,250.0,2.0,1.0
14.0,1.0,250.0,14.0,1.0
5.039979202297052,3.0,750.0,26.96002079770295,1.0
14.0,2.0,500.0,14.0,1.0
4.251011769456309,6.0,1500.0,28.0,1.2496627435145635
18.41480688106213,5.0,1250.0,30.45267048947896,1.0
16.0,1.0,250.0,16.0,1.0
21.0,2.0,500.0,21.0,1.729673515891499
14.0,1.0,250.0,14.0,1.0
12.549652224877494,3.0,750.0,35.96689851674834,1.0
4.0,1.0,250.0,4.0,1.0
8.7999055755587,9.0,2250.0,54.8003776977652,1.0
9.486438188318889,8.0,2000.0,48.37839045292028,1.0
12.07138184504719,2.0,500.0,36.92861815495281,2.0
11.602060934427204,6.0,1500.0,40.277526878687354,1.1204121868854409
2.0,5.0,1250.0,16.0,1.8896475002568316
11.536524457416023,5.0,1250.0,34.73173777129199,1.0
