P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,target
2328.0,0.497423,0.009021,0.065292,0.028205,0.962199,0.003007,0.912709,0.002567,0.011553,0.034696,0.007702,0.976894,0.023544,0.169811,0.3125,P
2650.0,0.489811,0.002264,0.117359,0.06213,0.925283,0.0,0.818386,0.005605,0.029148,0.026201,0.001121,0.983184,0.20524,0.18018,0.6,P
10667.0,0.481672,0.006937,0.168464,0.075421,0.938689,0.000563,0.867071,0.002482,0.032543,0.043019,0.00524,0.976282,0.026392,0.167883,0.506849,P
5295.0,0.431539,0.706893,0.166761,0.167442,0.874788,0.016431,0.718817,0.002151,0.019893,0.075087,0.639247,0.997312,0.358528,0.175418,0.8125,N
110002.0,0.487418,0.198478,0.120634,0.101321,0.845167,0.019991,0.685584,0.003043,0.04693,0.053588,0.178589,0.659497,0.564952,0.115817,0.5,P
74840.0,0.487093,0.046793,0.075241,0.058563,0.897301,0.007296,0.789199,0.002902,0.03942,0.05269,0.042028,0.968479,0.17495,0.098839,0.388379,P
161.0,0.515528,0.0,0.130435,0.141026,0.881988,0.0,0.754098,0.016393,0.016393,0.061539,0.0,1.0,0.292308,0.214286,0.0,N
982.0,0.505092,0.002037,0.125255,0.057613,0.935845,0.0,0.844311,0.002994,0.020958,0.020528,0.002994,0.988024,0.038123,0.074074,0.0,P
4198.0,0.463078,0.006193,0.293235,0.154392,0.856122,0.012625,0.72,0.000556,0.023889,0.056604,0.003889,0.865,0.212788,0.051402,0.62069,P
1965.0,0.489567,0.0,0.236641,0.186441,0.808651,0.03257,0.664664,0.007212,0.028846,0.095652,0.0,1.0,0.341304,0.06135,0.636364,N
1821.0,0.483251,0.001647,0.147172,0.110521,0.900055,0.0,0.764622,0.00428,0.017118,0.023677,0.0,0.997147,0.199164,0.03268,0.5,N
2254.0,0.487578,0.000887,0.101597,0.090043,0.898403,0.0,0.757647,0.002353,0.024706,0.050279,0.001177,0.998824,0.324022,0.075802,0.0,N
5979.0,0.470313,0.00184,0.176451,0.135775,0.775381,0.01338,0.601385,0.006541,0.07272,0.183731,0.002693,0.979992,0.355214,0.050877,0.372093,P
716.0,0.472067,0.0,0.191341,0.119048,0.899441,0.0,0.739623,0.0,0.011321,0.19697,0.0,0.883019,0.375758,0.12,0.538462,N
9248.0,0.483997,0.016328,0.121648,0.098282,0.909927,0.003244,0.792896,0.002408,0.0295,0.024949,0.017158,0.984347,0.192251,0.039161,0.058824,P
5272.0,0.508156,0.016313,0.059939,0.050906,0.949924,0.00019,0.848081,0.001566,0.031323,0.032576,0.018794,0.309319,0.656818,0.404196,0.5,P
4979.0,0.465154,0.061659,0.202852,0.173489,0.859008,0.018478,0.717807,0.002515,0.020624,0.094718,0.050302,0.999497,0.306011,0.077652,0.673077,N
329.0,0.504559,0.0,0.082067,0.055215,0.893617,0.0,0.786325,0.0,0.059829,0.071429,0.0,0.247863,0.34127,0.0,0.666667,P
185.0,0.45946,0.0,0.264865,0.11,0.881081,0.0,0.72,0.0,0.013333,0.25,0.0,0.973333,0.29,0.2,0.75,N
1436.0,0.490947,0.00766,0.157382,0.088919,0.929666,0.0,0.822306,0.0,0.009452,0.025783,0.005671,1.0,0.123389,0.08,0.5,N
1478.0,0.491881,0.0,0.130582,0.090546,0.894452,0.0,0.752747,0.009158,0.02381,0.056995,0.0,0.998169,0.25734,0.060345,0.666667,N
391.0,0.519182,0.030691,0.12532,0.090426,0.897698,0.0,0.769784,0.0,0.05036,0.085526,0.028777,0.985612,0.138158,0.111111,0.0,P
4509.0,0.460634,0.001109,0.47261,0.202714,0.786427,0.010867,0.653282,0.002159,0.042746,0.282972,0.001295,0.994387,0.535294,0.035211,0.435484,P
14073.0,0.46273,0.085625,0.189157,0.164264,0.789952,0.013075,0.601987,0.004636,0.047517,0.094453,0.077815,0.992384,0.365517,0.077431,0.428571,N
988.0,0.430162,0.57085,0.156883,0.145648,0.896761,0.0,0.72905,0.002793,0.011173,0.09596,0.511173,1.0,0.287879,0.121212,0.666667,N
16813.0,0.499613,0.000773,0.08767,0.066564,0.931244,0.006781,0.851339,0.003056,0.029301,0.034034,0.000539,0.994068,0.150026,0.086288,0.193548,P
7191.0,0.487415,0.003338,0.063969,0.055887,0.884022,0.023919,0.780877,0.003586,0.039841,0.027885,0.001992,0.994821,0.278079,0.041872,0.428571,P
132.0,0.507576,0.0,0.204546,0.107692,0.909091,0.0,0.788462,0.0,0.019231,0.527273,0.0,1.0,0.4,0.0,1.0,N
7796.0,0.498974,0.035403,0.071447,0.048899,0.931375,0.01039,0.870846,0.00589,0.042911,0.036482,0.032815,0.899874,0.107013,0.247368,0.111111,P
53.0,0.528302,0.0,0.245283,0.12,0.90566,0.0,0.772727,0.0,0.0,0.12,0.0,0.954546,0.32,0.0,0.0,N
30771.0,0.4851,0.011764,0.13451,0.112219,0.851224,0.00858,0.691293,0.002803,0.039331,0.03007,0.014842,0.97716,0.326136,0.029094,0.333333,N
5298.0,0.475274,0.005474,0.194413,0.122662,0.806531,0.0,0.641244,0.002557,0.063059,0.125559,0.005113,0.980401,0.312966,0.046382,0.294118,P
385.0,0.444156,0.483117,0.218182,0.158879,0.875325,0.0,0.703226,0.0,0.012903,0.08284,0.322581,0.987097,0.266272,0.076923,0.75,N
3815.0,0.482307,0.143381,0.312975,0.184304,0.77772,0.0,0.603378,0.00233,0.073384,0.103394,0.072801,0.945836,0.483029,0.101617,0.341463,P
1044.0,0.52682,0.003831,0.087165,0.036437,0.882184,0.0,0.785146,0.005305,0.074271,0.064516,0.005305,0.986737,0.148883,0.095238,0.5,P
37712.0,0.516122,0.049772,0.080982,0.061596,0.64213,0.067591,0.537954,0.002519,0.180203,0.055856,0.051127,0.972633,0.461049,0.043988,0.25,P
672.0,0.479167,0.001488,0.196429,0.162857,0.824405,0.0,0.626712,0.006849,0.020548,0.148688,0.0,0.982877,0.335277,0.044118,0.545455,N
400.0,0.47,0.0,0.205,0.141509,0.8825,0.0,0.742138,0.0,0.037736,0.018519,0.0,1.0,0.018519,0.0,0.5,P
2043.0,0.461087,0.003426,0.218306,0.168029,0.830641,0.040137,0.683222,0.006711,0.022819,0.050955,0.001342,0.947651,0.24586,0.11039,0.434783,N
10491.0,0.455724,0.008388,0.317129,0.16042,0.780669,0.011343,0.638097,0.003212,0.064231,0.236592,0.006423,0.983742,0.453877,0.030164,0.318548,P
180.0,0.516667,0.0,0.033333,0.011494,0.861111,0.0,0.728814,0.016949,0.050848,0.271605,0.0,0.983051,0.358025,0.384615,1.0,N
465.0,0.475269,0.0,0.227957,0.118853,0.883871,0.0,0.721053,0.0,0.005263,0.214876,0.0,0.984211,0.252066,0.103448,1.0,N
485.0,0.468041,0.0,0.14433,0.093023,0.870103,0.0,0.708791,0.010989,0.043956,0.066667,0.0,1.0,0.317949,0.185185,0.0,N
7572.0,0.483492,0.006207,0.115293,0.091792,0.851426,0.006075,0.706005,0.00243,0.06109,0.042857,0.003471,0.98438,0.210299,0.039216,0.527778,P
4633.0,0.466652,0.002158,0.157997,0.115743,0.829052,0.010145,0.672097,0.006831,0.049921,0.095102,0.002102,0.995796,0.410842,0.04798,0.259259,P
5039.0,0.494543,0.000992,0.076007,0.068316,0.915459,0.0,0.805731,0.004585,0.037822,0.032169,0.0,0.997708,0.258458,0.052539,0.285714,P
20030.0,0.478932,0.045731,0.110484,0.0984,0.760859,0.103195,0.683901,0.006305,0.051562,0.068277,0.043015,0.993975,0.342428,0.070913,0.253968,P
101.0,0.475248,0.009901,0.059406,0.056604,0.960396,0.0,0.903226,0.0,0.032258,0.088235,0.0,1.0,0.0,0.0,0.5,P
6841.0,0.513814,0.029674,0.064318,0.049309,0.935097,0.005409,0.84795,0.006746,0.040477,0.055392,0.032693,0.696419,0.315686,0.33253,0.179487,P
4623.0,0.493619,0.006489,0.101666,0.07091,0.94722,0.0,0.875339,0.001355,0.02981,0.023164,0.004743,0.98374,0.057578,0.066667,0.588235,P
3828.0,0.475705,0.001567,0.185475,0.119083,0.800157,0.013584,0.637709,0.001287,0.070785,0.078838,0.000644,0.990991,0.280379,0.038674,0.625,P
2544.0,0.489387,0.001179,0.082154,0.052348,0.907233,0.00511,0.813199,0.004474,0.05481,0.071651,0.001119,0.957494,0.125649,0.163793,0.0,P
1216.0,0.470395,0.000822,0.157072,0.13354,0.895559,0.0,0.733906,0.0,0.006438,0.105566,0.0,0.991416,0.291747,0.090909,0.666667,N
1040.0,0.455769,0.072115,0.290385,0.233216,0.772115,0.089423,0.674817,0.007335,0.017115,0.122318,0.06846,0.99022,0.364807,0.069307,0.75,N
388.0,0.497423,0.371134,0.149485,0.158974,0.889175,0.0,0.736111,0.0,0.027778,0.052632,0.270833,0.993056,0.269737,0.071429,0.0,N
126.0,0.460318,0.0,0.126984,0.073529,0.857143,0.0,0.744186,0.023256,0.093023,0.122449,0.0,1.0,0.285714,0.0,1.0,N
3392.0,0.472288,0.001769,0.138561,0.076536,0.911557,0.0,0.805492,0.003051,0.028223,0.025279,0.000763,0.968726,0.02974,0.094737,0.266667,P
6917.0,0.481133,0.396559,0.051612,0.05294,0.902414,0.000145,0.779418,0.00574,0.04223,0.097335,0.387454,0.97089,0.34456,0.103024,0.5,P
1105.0,0.476923,0.0,0.266968,0.190311,0.793665,0.01629,0.610766,0.008282,0.028986,0.103896,0.0,1.0,0.28757,0.063063,0.571429,N
625.0,0.5056,0.0,0.2512,0.18123,0.7776,0.0784,0.648536,0.004184,0.016736,0.175862,0.0,1.0,0.317241,0.0,1.0,N
4211.0,0.461173,0.555213,0.159107,0.144998,0.761577,0.145809,0.718028,0.002311,0.015408,0.11035,0.51772,0.997689,0.305003,0.194561,0.785714,N
20395.0,0.522285,0.029174,0.021672,0.021246,0.197843,0.277617,0.245549,0.002935,0.567208,0.072919,0.029935,0.873997,0.871939,0.122619,0.0,P
171.0,0.502924,0.0,0.175439,0.094118,0.935673,0.0,0.8,0.0,0.0,0.285714,0.0,0.981818,0.363636,0.352941,1.0,N
2895.0,0.511917,0.009326,0.083592,0.052371,0.827979,0.0,0.690064,0.002735,0.097539,0.137579,0.009116,0.991796,0.359277,0.040698,0.5,P
9624.0,0.479738,0.005299,0.146924,0.129619,0.880715,0.035328,0.804666,0.001866,0.039191,0.024871,0.005288,0.97916,0.120109,0.078603,0.357143,P
75728.0,0.468334,0.291213,0.169686,0.123913,0.795254,0.009719,0.614848,0.002398,0.062126,0.083928,0.263982,0.987077,0.381526,0.024669,0.248781,P
5132.0,0.461224,0.439205,0.151403,0.138517,0.890101,0.0,0.71413,0.00163,0.017391,0.125059,0.416304,0.842935,0.35806,0.177326,0.676471,N
605.0,0.456198,0.464463,0.178512,0.161094,0.852893,0.0,0.654167,0.0,0.025,0.076923,0.3875,1.0,0.338462,0.140845,1.0,N
570.0,0.485965,0.0,0.096491,0.058021,0.891228,0.0,0.764706,0.0,0.064171,0.055556,0.0,0.855615,0.353535,0.215385,0.714286,N
4327.0,0.495725,0.083892,0.080425,0.059578,0.905477,0.0,0.791188,0.00447,0.039591,0.053776,0.067688,0.99106,0.23565,0.095023,0.444444,P
3518.0,0.493178,0.08158,0.063388,0.060572,0.87834,0.000853,0.743431,0.006955,0.060278,0.020439,0.093509,0.985317,0.237699,0.046939,0.571429,P
7715.0,0.493584,0.057161,0.048218,0.045815,0.902268,0.0,0.772409,0.002951,0.040575,0.065172,0.053117,0.954629,0.301724,0.121429,0.638889,P
19320.0,0.496739,0.020549,0.071584,0.053893,0.828727,0.00088,0.672514,0.005937,0.091351,0.056404,0.017272,0.975847,0.38248,0.075677,0.02381,P
4031.0,0.493178,0.010419,0.109154,0.05629,0.893327,0.002481,0.786962,0.004032,0.049059,0.012608,0.010753,0.984543,0.118116,0.092308,0.0,P
183.0,0.486339,0.0,0.229508,0.117021,0.846995,0.0,0.662338,0.0,0.012987,0.114943,0.0,1.0,0.252874,0.05,1.0,N
15209.0,0.481952,0.037741,0.134197,0.093413,0.809981,0.019396,0.659141,0.001737,0.057783,0.035627,0.032681,0.994001,0.245585,0.026961,0.657534,P
569.0,0.537786,0.0,0.008787,0.003802,0.850615,0.001758,0.69898,0.005102,0.091837,0.158798,0.0,0.989796,0.622318,0.163044,0.666667,N
912.0,0.494518,0.0,0.166667,0.091106,0.902412,0.0,0.754491,0.002994,0.017964,0.014749,0.0,0.997006,0.185841,0.030769,0.0,N
181519.0,0.505258,0.009294,0.083121,0.064106,0.802825,0.004198,0.661247,0.005836,0.124116,0.053027,0.008087,0.925594,0.361967,0.093513,0.209713,P
557.0,0.513465,0.012567,0.095153,0.02952,0.953321,0.0,0.887097,0.0,0.026882,0.03125,0.010753,0.978495,0.083333,0.083333,0.5,P
12362.0,0.496926,0.026371,0.084533,0.061907,0.810063,0.005177,0.666186,0.003707,0.111615,0.076806,0.02327,0.93575,0.365589,0.056882,0.081081,P
1487.0,0.508406,0.004708,0.137862,0.079343,0.915266,0.0,0.782258,0.004032,0.02621,0.093236,0.004032,0.780242,0.365631,0.224138,0.033333,P
13038.0,0.458199,0.014036,0.142967,0.097962,0.711766,0.011735,0.542401,0.002519,0.117212,0.029972,0.0089,0.977834,0.345496,0.032336,0.320755,P
2560.0,0.463281,0.366797,0.125781,0.131732,0.892969,0.003516,0.742038,0.001062,0.02017,0.082765,0.318471,0.996815,0.341772,0.141141,0.666667,N
13133.0,0.492195,0.013554,0.052539,0.033888,0.964136,0.0,0.9226,0.00124,0.026544,0.019698,0.011908,0.982387,0.017267,0.20354,0.289474,P
561.0,0.477718,0.0,0.276292,0.170649,0.846702,0.0,0.654321,0.0,0.008231,0.162069,0.0,1.0,0.248276,0.070175,0.666667,N
5796.0,0.486197,0.017081,0.072636,0.053727,0.898551,0.004831,0.787119,0.006391,0.044739,0.015965,0.011799,0.979351,0.204161,0.118594,0.375,P
750.0,0.501333,0.0,0.129333,0.074866,0.932,0.0,0.785714,0.004464,0.004464,0.100402,0.0,0.642857,0.293173,0.28125,1.0,N
21082.0,0.474196,0.012665,0.145954,0.098782,0.838678,0.030263,0.7183,0.002041,0.042867,0.053744,0.012488,0.993036,0.208499,0.03332,0.336207,P
6614.0,0.49879,0.004687,0.07212,0.05822,0.937406,0.0,0.847794,0.001983,0.039167,0.014656,0.004462,0.994546,0.100147,0.134503,0.4,P
110658.0,0.504338,0.014016,0.087034,0.070266,0.838231,0.035849,0.735343,0.006088,0.075725,0.032274,0.012422,0.853551,0.359593,0.172668,0.128472,P
1507.0,0.465163,0.005309,0.343729,0.129032,0.813537,0.0,0.686798,0.008427,0.064607,0.576694,0.001405,0.990169,0.390012,0.090909,0.352941,P
295.0,0.427119,0.0,0.128814,0.147929,0.891525,0.0,0.71028,0.0,0.009346,0.144,0.0,1.0,0.2,0.210526,1.0,N
1478.0,0.496617,0.602165,0.100135,0.080645,0.924222,0.0,0.78022,0.0,0.024176,0.015152,0.527473,0.896703,0.116883,0.112676,0.0,P
7396.0,0.464711,0.008924,0.178204,0.132104,0.83437,0.031368,0.691096,0.003767,0.023973,0.052871,0.005822,0.997603,0.241972,0.070866,0.64,N
93.0,0.526882,0.0,0.39785,0.204546,0.795699,0.0,0.577778,0.0,0.0,0.318182,0.0,1.0,0.424242,0.4,1.0,N
1388.0,0.465418,0.002882,0.152017,0.160377,0.862392,0.039625,0.751528,0.002037,0.022403,0.097427,0.002037,0.918534,0.279412,0.149123,0.0,N
146.0,0.5,0.0,0.178082,0.164384,0.869863,0.0,0.709091,0.0,0.036364,0.035088,0.0,1.0,0.280702,0.307692,1.0,N
3300.0,0.509697,0.003636,0.031818,0.016069,0.963333,0.0,0.893743,0.004723,0.024793,0.062016,0.003542,0.989374,0.063123,0.21,0.346154,P
200.0,0.525,0.0,0.085,0.021053,0.835,0.0,0.710526,0.013158,0.118421,0.460993,0.0,1.0,0.475177,0.148148,1.0,P
67.0,0.507463,0.0,0.164179,0.121212,0.820896,0.0,0.62963,0.037037,0.037037,0.129032,0.0,1.0,0.193548,0.0,0.0,N
23206.0,0.456778,0.000905,0.209989,0.16159,0.83905,0.010084,0.666983,0.001161,0.032088,0.031387,0.001372,0.966962,0.379,0.031582,0.346939,P
380.0,0.463158,0.0,0.189474,0.166667,0.907895,0.0,0.768708,0.006803,0.006803,0.140351,0.0,1.0,0.175439,0.111111,1.0,N
8849.0,0.487513,0.043395,0.056843,0.063947,0.939654,0.002147,0.850945,0.0014,0.027992,0.05894,0.037439,0.959062,0.231478,0.108844,0.357143,P
346.0,0.479769,0.0,0.184971,0.138889,0.841041,0.0,0.630137,0.0,0.006849,0.141177,0.0,0.993151,0.529412,0.133333,0.75,N
2480.0,0.474597,0.000403,0.189919,0.0967,0.868145,0.018548,0.749744,0.004103,0.029744,0.025974,0.0,0.988718,0.296703,0.120536,0.5,P
28365.0,0.479041,0.002644,0.164252,0.119036,0.808355,0.060074,0.692157,0.0047,0.04132,0.050836,0.002154,0.909429,0.408736,0.116493,0.36,N
701.0,0.462197,0.0,0.169758,0.114058,0.921541,0.0,0.791506,0.0,0.003861,0.088028,0.0,1.0,0.18662,0.125,0.6,N
795.0,0.496855,0.049057,0.132076,0.0575,0.955975,0.0,0.881533,0.0,0.003484,0.030405,0.055749,0.996516,0.077703,0.081633,0.0,N
5791.0,0.457607,0.002936,0.200138,0.14072,0.817821,0.01416,0.645337,0.005437,0.042242,0.081092,0.001255,0.996236,0.229055,0.060067,0.375,N
1510.0,0.464901,0.0,0.229801,0.17203,0.803974,0.042384,0.644372,0.001631,0.014682,0.098529,0.0,1.0,0.307353,0.07772,0.705882,N
4292.0,0.489515,0.001864,0.104846,0.086262,0.872321,0.001864,0.727554,0.006192,0.044582,0.021805,0.001238,0.990712,0.253786,0.087879,0.375,N
5929.0,0.493338,0.018216,0.117052,0.074567,0.913139,0.0,0.806482,0.006106,0.037107,0.072735,0.01644,0.976985,0.164634,0.114525,0.384615,P
2528.0,0.471519,0.001187,0.134098,0.139222,0.866693,0.039161,0.765517,0.004598,0.031035,0.019166,0.0,0.995402,0.219842,0.033613,0.5,P
435.0,0.468966,0.0,0.211494,0.125541,0.873563,0.0,0.753846,0.0,0.030769,0.336735,0.0,0.994872,0.380952,0.111111,1.0,P
1244.0,0.450161,0.004823,0.234727,0.195906,0.782154,0.0,0.566728,0.009141,0.051188,0.150621,0.003656,0.994516,0.322981,0.039301,0.611111,P
5945.0,0.481413,0.005383,0.253322,0.134934,0.864592,0.026072,0.760954,0.005206,0.03384,0.088933,0.004338,0.93102,0.264427,0.125,0.479167,P
6155.0,0.47896,0.157271,0.099594,0.084815,0.898944,0.0,0.768004,0.0087,0.050749,0.04961,0.142581,0.977284,0.205788,0.105477,0.48,P
415.0,0.460241,0.00241,0.250602,0.241071,0.761446,0.13253,0.710145,0.0,0.028986,0.054795,0.0,1.0,0.130137,0.16,0.75,N
20216.0,0.488277,0.03888,0.077216,0.051426,0.807974,0.015186,0.683485,0.003212,0.108003,0.061424,0.03841,0.986081,0.294435,0.05282,0.456897,P
7337.0,0.490528,0.003544,0.143383,0.113697,0.879379,0.054518,0.824444,0.0021,0.02016,0.018144,0.00126,0.99328,0.088247,0.10221,0.307692,P
1305.0,0.462069,0.534866,0.165517,0.168091,0.888889,0.0,0.725702,0.0,0.025918,0.079523,0.447084,0.993521,0.365805,0.264463,0.0,N
639.0,0.43975,0.007825,0.258216,0.223464,0.765258,0.007825,0.567114,0.0,0.030201,0.150997,0.003356,0.983222,0.336182,0.055046,0.875,P
14203.0,0.506724,0.010843,0.117158,0.095918,0.846441,0.057241,0.761456,0.004604,0.034108,0.101861,0.002302,0.725047,0.349746,0.126543,0.541177,P
411.0,0.498784,0.0,0.131387,0.116505,0.849148,0.0,0.677966,0.0,0.028249,0.128079,0.0,0.99435,0.300493,0.102564,0.5,N
194.0,0.510309,0.0,0.072165,0.11579,0.886598,0.0,0.723684,0.0,0.013158,0.2,0.0,1.0,0.326316,0.0,0.0,N
987.0,0.472138,0.0,0.287741,0.184261,0.817629,0.059777,0.703896,0.0,0.015584,0.044665,0.0,0.992208,0.19603,0.109756,0.0,N
8042.0,0.466426,0.302288,0.242477,0.140527,0.850908,0.006715,0.692966,0.004753,0.038023,0.203835,0.23289,0.954373,0.483098,0.147676,0.571429,N
439.0,0.453303,0.0,0.134396,0.079167,0.929385,0.0,0.809524,0.0,0.020408,0.039216,0.0,1.0,0.058824,0.071429,0.666667,N
82106.0,0.476262,0.020011,0.129674,0.10367,0.832607,0.025211,0.684444,0.004356,0.070187,0.046109,0.022097,0.676299,0.600797,0.14938,0.28866,P
3498.0,0.495426,0.003145,0.098342,0.064023,0.849628,0.0,0.701527,0.006107,0.070229,0.085196,0.000763,0.934351,0.423883,0.132911,0.555556,P
431.0,0.49652,0.0,0.146172,0.129032,0.867749,0.0,0.725146,0.011696,0.040936,0.157636,0.0,0.994152,0.187192,0.085714,0.857143,N
694.0,0.449568,0.0,0.154179,0.172775,0.818444,0.020173,0.644128,0.007117,0.02847,0.107937,0.0,1.0,0.371429,0.097902,1.0,N
2732.0,0.561493,0.066984,0.04246,0.029215,0.240483,0.618961,0.529126,0.0,0.230583,0.069977,0.012136,0.995146,0.408578,0.085308,1.0,P
1269.0,0.486998,0.0,0.111899,0.086022,0.917258,0.0,0.796095,0.004338,0.013015,0.088933,0.0,1.0,0.365613,0.147887,0.333333,N
277.0,0.487365,0.0,0.137184,0.077465,0.884477,0.00722,0.752294,0.009174,0.018349,0.210145,0.0,0.93578,0.268116,0.147059,1.0,N
12453.0,0.469044,0.010279,0.244359,0.154416,0.828957,0.025777,0.700478,0.005381,0.045436,0.163109,0.007174,0.972698,0.396598,0.08339,0.270968,P
5779.0,0.453193,0.033916,0.251428,0.162975,0.825402,0.040665,0.709812,0.001253,0.02881,0.044675,0.03048,0.997077,0.159553,0.017316,0.230769,P
6488.0,0.487361,0.301788,0.194051,0.15454,0.795623,0.057953,0.668637,0.005488,0.046855,0.164374,0.264669,0.957788,0.416226,0.159404,0.659091,N
683.0,0.456808,0.033675,0.114202,0.078167,0.862372,0.036603,0.748988,0.0,0.024292,0.035156,0.02834,0.995951,0.171875,0.0,1.0,P
53.0,0.509434,0.0,0.09434,0.0,0.962264,0.0,0.882353,0.0,0.0,0.701754,0.0,1.0,0.789474,0.333333,0.0,P
1965.0,0.482952,0.029517,0.152672,0.077756,0.765903,0.0,0.571882,0.0,0.056025,0.110902,0.021142,0.976744,0.582707,0.018018,0.576923,P
210.0,0.457143,0.0,0.138095,0.096491,0.866667,0.0,0.709302,0.0,0.023256,0.011494,0.0,1.0,0.114943,0.0,0.0,P
1190.0,0.468067,0.005882,0.136135,0.090047,0.891597,0.0,0.729792,0.0,0.020785,0.06681,0.0,0.990762,0.346983,0.032258,0.333333,P
466.0,0.474249,0.0,0.214592,0.138776,0.881974,0.0,0.728723,0.005319,0.005319,0.12963,0.0,1.0,0.282407,0.291667,0.666667,N
740.0,0.481081,0.0,0.105405,0.104167,0.927027,0.0,0.827715,0.003745,0.018727,0.072917,0.0,1.0,0.246528,0.14,0.5,N
2393.0,0.455495,0.0,0.210614,0.174213,0.773088,0.040117,0.613454,0.00502,0.049197,0.093722,0.0,0.997992,0.3394,0.037634,0.8,N
438.0,0.454338,0.0,0.278539,0.175732,0.844749,0.0,0.650794,0.0,0.010582,0.125,0.0,1.0,0.263889,0.098039,0.0,N
409.0,0.459658,0.0,0.234719,0.199095,0.858191,0.0,0.660819,0.0,0.0,0.044693,0.0,1.0,0.284916,0.054054,0.0,N
163.0,0.472393,0.055215,0.067485,0.023256,0.97546,0.0,0.941177,0.0,0.019608,0.0,0.039216,1.0,0.0,0.5,0.0,P
17834.0,0.47858,0.007962,0.127734,0.108399,0.865033,0.023326,0.74789,0.004069,0.037372,0.030392,0.006329,0.996835,0.250877,0.06162,0.32,P
1424.0,0.519663,0.002809,0.032303,0.019006,0.944523,0.0,0.864143,0.002227,0.037862,0.068465,0.004454,0.993319,0.217842,0.214286,0.615385,P
243.0,0.572017,0.016461,0.053498,0.038462,0.613169,0.004115,0.419643,0.008929,0.214286,0.577359,0.008929,0.982143,0.501887,0.069444,0.954546,N
5813.0,0.489936,0.134526,0.044039,0.057336,0.958197,0.0,0.877612,0.002985,0.015522,0.094105,0.136716,0.937313,0.1298,0.308333,0.814815,N
1554.0,0.511583,0.005148,0.039254,0.030303,0.977478,0.0,0.939148,0.0,0.008114,0.033333,0.006085,0.997972,0.007843,0.0,0.4,P
42658.0,0.482418,0.387993,0.11911,0.08456,0.866121,0.013714,0.737445,0.003753,0.0625,0.0335,0.364288,0.904476,0.261145,0.188952,0.432749,P
3037.0,0.475469,0.00889,0.404676,0.102323,0.887389,0.0,0.796657,0.002089,0.026462,0.194616,0.006964,0.969359,0.565339,0.045872,0.684211,P
72033.0,0.481543,0.180764,0.066178,0.069352,0.885691,0.008205,0.742896,0.003672,0.039232,0.080817,0.159084,0.913753,0.35702,0.107018,0.492013,P
143.0,0.447552,0.0,0.216783,0.177215,0.86014,0.0,0.649123,0.0,0.0,0.25,0.0,1.0,0.31579,0.083333,0.8,N
790.0,0.497468,0.001266,0.216456,0.156171,0.801266,0.012658,0.633053,0.0,0.036415,0.098485,0.0,0.994398,0.257576,0.048077,0.5,N
75.0,0.52,0.0,0.066667,0.055556,0.893333,0.0,0.740741,0.0,0.037037,0.035714,0.0,1.0,0.178571,0.0,0.0,N
3610.0,0.440997,0.408033,0.210526,0.206145,0.834626,0.016067,0.652502,0.001371,0.015764,0.083543,0.344071,0.997944,0.315955,0.090909,0.5625,N
73.0,0.60274,0.0,0.123288,0.0,0.890411,0.0,0.758621,0.0,0.034483,0.147059,0.0,1.0,0.264706,0.0,0.0,N
662.0,0.504532,0.0,0.238671,0.185976,0.809668,0.0,0.61794,0.003322,0.0299,0.076687,0.0,0.990033,0.358896,0.028169,0.5,N
2598.0,0.498845,0.002694,0.156659,0.069124,0.951116,0.0,0.87974,0.0,0.013001,0.012834,0.002167,0.994583,0.019251,0.115385,0.777778,P
12809.0,0.482317,0.005621,0.104302,0.076761,0.776095,0.019986,0.641174,0.00309,0.111433,0.047637,0.005021,0.991503,0.270922,0.049013,0.278481,P
3843.0,0.502472,0.37783,0.012751,0.019352,0.927401,0.020297,0.867816,0.004105,0.025452,0.090366,0.356322,0.899015,0.413742,0.152594,1.0,P
291.0,0.532646,0.003436,0.054983,0.095588,0.962199,0.0,0.865672,0.0,0.029851,0.082192,0.0,1.0,0.876712,0.45,0.0,P
22224.0,0.665137,0.252745,0.00513,0.003225,0.593548,0.404743,0.992775,0.000578,0.001734,0.020662,0.25,0.908382,0.184546,0.241149,0.0,P
32315.0,0.487854,0.014266,0.126226,0.078792,0.849822,0.004487,0.68523,0.002887,0.035253,0.051182,0.013144,0.975764,0.295704,0.067106,0.428571,P
6091.0,0.489903,0.013791,0.135938,0.059865,0.904778,0.0,0.783106,0.00176,0.032556,0.041333,0.012319,0.990321,0.108393,0.01566,0.354839,P
408.0,0.490196,0.139706,0.164216,0.134615,0.892157,0.0,0.731035,0.0,0.027586,0.22043,0.158621,0.951724,0.462366,0.157895,0.0,N
34402.0,0.462851,0.663421,0.115982,0.099735,0.83251,0.007732,0.662006,0.005534,0.05556,0.14664,0.609213,0.986166,0.415672,0.109658,0.535714,P
34204.0,0.47933,0.006871,0.129195,0.097591,0.885335,0.007982,0.746385,0.001422,0.029944,0.032413,0.007822,0.990756,0.191423,0.039429,0.454546,P
496.0,0.453629,0.0,0.120968,0.059041,0.913307,0.0,0.823864,0.005682,0.039773,0.053763,0.0,1.0,0.043011,0.083333,1.0,P
626.0,0.488818,0.0,0.236422,0.1125,0.926518,0.0,0.787037,0.0,0.0,0.149606,0.0,0.976852,0.283465,0.289474,0.714286,N
