sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,target
1,32,0,0,0,0,0,1,-1.0,1.0,8,5,2,0,2,1,117,0
1,23,2,0,0,0,0,4,0.0,0.0,3,9,0,0,7,0,972,-1
1,36,0,0,0,0,0,16,0.0,0.0,3,4,2,0,2,1,301,0
1,44,0,0,0,0,0,10,-7.0,7.0,8,3,1,0,1,1,435,0
1,25,0,0,0,0,0,0,0.0,1.0,3,6,2,0,4,2,1144,-1
1,29,0,0,0,0,0,7,0.0,0.0,2,2,1,0,1,1,1147,0
1,26,0,2,0,0,0,7,-125.0,1.0,3,6,2,0,4,2,404,0
1,26,0,2,0,0,0,9,0.0,0.0,10,3,1,0,2,1,174,0
1,45,1,0,0,0,0,15,-1.0,1.0,3,8,0,0,6,2,511,0
1,32,0,0,0,1,0,14,-1.0,1.0,2,8,0,0,7,0,836,-1
1,21,2,0,0,0,0,3,-1.0,0.0,3,6,2,0,5,2,92,0
1,29,0,2,0,0,0,6,-3.0,4.0,3,4,2,0,1,1,445,0
1,29,0,2,0,0,0,1,-1.0,1.0,3,0,1,0,1,1,1039,-1
1,36,0,0,0,0,0,5,-20.0,20.0,7,7,0,0,2,1,121,0
1,24,2,0,0,0,0,0,-1.0,1.0,7,8,0,0,5,2,1100,0
1,23,2,0,0,0,0,0,0.0,1.0,7,2,1,0,3,1,12,0
1,43,0,3,0,0,0,1,305.0,1.0,3,2,1,0,1,1,305,-1
1,53,1,2,0,0,0,2,-2.0,2.0,3,0,1,0,0,1,1064,-1
0,29,0,0,0,0,0,5,-9.0,9.0,1,3,1,0,4,2,193,0
0,29,0,2,0,1,0,10,-1.0,1.0,3,3,1,0,1,1,203,0
1,26,0,0,0,0,0,0,0.0,1.0,3,3,1,0,3,1,948,-1
1,59,1,0,0,0,0,8,-23.0,24.0,2,7,0,0,5,2,465,0
1,39,0,0,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,324,0
1,33,0,0,0,0,3,18,-1.0,1.0,3,8,0,0,7,0,705,0
1,20,2,3,0,0,0,3,-1.0,1.0,3,9,0,0,9,0,110,0
1,31,0,2,0,0,0,0,0.0,0.0,7,0,1,0,1,1,1186,-1
1,22,2,2,0,0,1,1,-22.0,22.0,8,1,1,0,3,1,673,-1
1,48,1,3,0,0,0,1,2.0,169.0,2,0,1,0,0,1,1081,0
1,21,2,2,0,1,2,1,-1.0,1.0,3,7,0,0,8,0,939,-1
1,22,2,2,0,1,0,2,0.0,0.0,2,8,0,0,6,2,543,0
1,25,0,0,0,0,0,1,-16.0,16.0,2,2,1,0,3,1,233,-1
1,43,0,0,0,0,0,18,-1.0,1.0,3,3,1,0,2,1,884,0
1,28,0,2,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,685,-1
0,30,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,1052,-1
1,66,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,790,-1
0,32,0,3,0,0,0,1,-1.0,1.0,7,2,1,0,1,1,536,-1
1,46,1,0,0,0,0,3,-33.0,33.0,7,5,2,0,6,2,49,0
1,23,2,0,0,0,0,2,-1.0,1.0,2,4,2,0,5,2,868,-1
1,24,2,2,0,0,0,1,0.0,0.0,7,1,1,0,2,1,240,0
1,66,1,0,0,0,0,5,-40.0,40.0,7,1,1,0,0,1,1018,0
0,30,0,2,0,0,0,5,0.0,0.0,3,9,0,0,7,0,235,0
1,78,1,2,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,559,0
1,25,0,2,4,0,1,13,-1.0,0.0,3,3,1,0,2,1,795,0
1,23,2,0,0,0,0,6,40.0,245.0,3,3,1,0,4,2,40,0
1,41,0,2,0,0,0,4,-3.0,3.0,3,2,1,0,0,1,837,0
1,20,2,2,0,0,0,0,-1.0,1.0,3,3,1,0,6,2,616,0
1,53,1,5,0,0,0,4,-1.0,1.0,7,0,1,0,0,1,831,0
0,24,2,3,0,0,0,1,-325.0,325.0,8,3,1,0,1,1,520,-1
0,54,1,2,0,0,0,2,-3.0,4.0,2,1,1,0,0,1,830,-1
1,47,1,2,0,0,0,2,-25.0,25.0,7,0,1,0,0,1,967,-1
1,25,0,0,0,0,0,2,-1.0,1.0,3,4,2,0,2,1,1184,-1
1,43,0,2,0,0,0,11,16.0,227.0,3,6,2,0,3,1,459,0
1,48,1,2,0,0,0,0,-2.0,3.0,7,0,1,0,0,1,669,-1
1,25,0,2,0,0,0,2,-1.0,1.0,3,4,2,0,2,1,1157,-1
0,45,1,2,0,0,0,4,0.0,0.0,3,6,2,0,5,2,479,-1
0,36,0,0,0,0,0,5,0.0,0.0,3,5,2,0,3,1,75,0
0,25,0,2,0,0,0,2,-25.0,25.0,3,4,2,0,2,1,567,0
1,26,0,3,0,0,1,3,-44.0,44.0,2,5,2,0,3,1,1134,-1
1,31,0,0,0,0,0,6,0.0,0.0,3,3,1,0,1,1,286,-1
1,32,0,0,0,0,0,15,0.0,0.0,3,9,0,0,7,0,928,-1
1,34,0,0,0,0,0,3,-1.0,1.0,8,8,0,0,6,2,1147,-1
1,42,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,7,0,350,0
1,26,0,2,0,0,0,1,0.0,0.0,3,3,1,0,3,1,15,0
1,25,0,4,0,0,0,1,-49.0,49.0,2,2,1,0,2,1,534,-1
1,44,0,2,0,0,0,3,-4.0,4.0,3,4,2,0,0,1,316,-1
1,60,1,0,0,0,0,15,-1.0,1.0,3,6,2,0,0,1,168,-1
1,50,1,2,0,0,0,10,-1.0,1.0,3,3,1,0,1,1,972,-1
1,24,2,0,0,0,1,1,-1.0,1.0,3,2,1,0,2,1,333,0
0,49,1,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,462,-1
1,30,0,0,0,0,0,9,0.0,0.0,3,9,0,0,6,2,1036,0
1,24,2,0,0,0,0,5,-1.0,1.0,3,2,1,0,3,1,808,0
1,54,1,0,0,0,0,28,-1.0,1.0,3,8,0,0,4,2,643,0
1,29,0,0,0,0,0,11,-1.0,1.0,3,2,1,0,3,1,1050,0
1,22,2,0,0,0,0,1,-1.0,1.0,3,7,0,0,6,2,961,-1
0,34,0,0,0,0,0,0,-1.0,1.0,7,2,1,0,1,1,897,0
1,21,2,2,0,0,0,2,-1.0,1.0,3,3,1,0,5,2,129,0
0,35,0,2,0,0,0,5,-1.0,1.0,3,5,2,0,1,1,503,-1
1,45,1,3,0,0,0,6,-14.0,13.0,3,5,2,0,4,2,548,-1
1,39,0,5,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,184,0
0,21,2,2,0,0,0,5,-1.0,1.0,3,5,2,0,4,2,166,-1
1,33,0,0,0,0,1,9,-1.0,1.0,7,7,0,0,3,1,25,0
0,22,2,0,0,0,0,0,0.0,1.0,3,6,2,0,7,0,951,-1
0,50,1,2,0,0,0,30,-1.0,1.0,9,5,2,0,2,1,303,0
1,23,2,2,0,0,0,0,-1.0,0.0,7,5,2,0,3,1,505,-1
0,28,0,2,0,0,0,0,-2.0,2.0,7,4,2,0,1,1,592,-1
1,32,0,0,0,0,0,4,-1.0,1.0,8,3,1,0,1,1,231,0
1,45,1,3,0,0,0,6,-1.0,1.0,3,0,1,0,0,1,384,0
0,43,0,2,0,0,0,0,0.0,1.0,2,0,1,0,0,1,831,-1
1,29,0,0,0,0,0,4,-20.0,20.0,3,0,1,0,0,1,463,-1
1,46,1,1,0,0,0,3,-1.0,1.0,3,4,2,0,1,1,1112,0
1,28,0,0,0,0,1,12,-2.0,2.0,8,6,2,0,2,1,817,0
1,56,1,2,0,0,0,2,-4.0,4.0,3,3,1,0,0,1,826,-1
1,27,0,0,0,0,1,2,-1.0,1.0,2,8,0,0,7,0,108,0
1,39,0,0,0,0,0,8,-1.0,1.0,1,3,1,0,1,1,1085,-1
1,29,0,0,0,0,0,13,-1.0,1.0,3,7,0,0,2,1,148,0
1,26,0,2,0,0,0,0,-6.0,6.0,3,4,2,0,4,2,280,-1
1,26,0,0,0,0,0,1,-1.0,1.0,3,6,2,0,5,2,224,-1
1,45,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,1124,-1
1,27,0,2,0,0,1,1,-1.0,1.0,3,5,2,0,2,1,356,0
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,68,0
1,35,0,0,0,0,0,0,-1.0,1.0,3,8,0,0,4,2,1075,-1
1,30,0,0,0,0,0,10,18.0,0.0,3,5,2,0,3,1,18,0
1,21,2,5,0,0,0,0,-1.0,1.0,3,3,1,0,4,2,1077,-1
1,31,0,2,0,0,0,0,0.0,1.0,3,6,2,0,5,2,800,-1
1,28,0,0,0,0,0,14,-1.0,1.0,3,6,2,0,7,0,295,0
1,20,2,0,0,0,0,0,-1.0,1.0,3,5,2,0,6,2,50,0
0,22,2,2,0,0,0,2,-1.0,1.0,3,2,1,0,3,1,833,-1
0,23,2,2,0,0,0,3,-1.0,1.0,3,9,0,0,8,0,38,-1
1,29,0,2,0,0,0,2,726.0,320.0,10,8,0,0,7,0,837,0
0,58,1,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,903,0
0,23,2,0,0,0,0,3,-37.0,37.0,3,7,0,0,6,2,187,0
1,69,1,2,0,0,0,0,-7.0,7.0,7,0,1,0,0,1,557,0
1,50,1,2,0,0,0,9,-1.0,1.0,8,5,2,0,3,1,884,0
0,26,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,887,-1
0,34,0,2,0,0,0,10,22.0,77.0,3,8,0,0,4,2,354,0
1,44,0,0,0,0,0,3,-86.0,1.0,8,2,1,0,0,1,1063,-1
1,39,0,2,0,0,0,2,-13.0,13.0,3,1,1,0,0,1,237,0
1,35,0,2,0,0,0,2,-50.0,50.0,3,8,0,0,4,2,808,-1
1,25,0,0,0,0,0,4,-1.0,1.0,7,2,1,0,2,1,289,0
0,21,2,0,0,0,0,0,-2.0,2.0,3,4,2,0,5,2,1072,-1
1,27,0,0,2,0,0,6,-1.0,1.0,8,7,0,0,7,0,633,0
1,40,0,2,0,0,0,8,-28.0,28.0,3,7,0,0,8,0,161,0
0,31,0,2,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,752,-1
1,25,0,5,0,0,0,1,-1.0,1.0,3,3,1,0,2,1,536,0
0,20,2,0,0,0,0,0,0.0,0.0,7,3,1,0,4,2,590,-1
1,59,1,0,0,0,0,1,-1.0,1.0,3,3,1,0,0,1,1111,-1
0,48,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,502,-1
1,32,0,5,0,0,0,0,-1.0,1.0,7,2,1,0,1,1,1147,0
1,23,2,2,0,1,0,4,-1.0,1.0,7,3,1,0,3,1,696,0
1,29,0,0,0,0,0,4,-1.0,1.0,3,3,1,0,3,1,95,0
0,53,1,2,0,0,0,1,-1.0,1.0,7,2,1,0,0,1,1080,-1
1,21,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,8,0,148,-1
1,46,1,0,0,0,0,3,-33.0,33.0,7,5,2,0,6,2,462,0
1,35,0,0,2,0,0,4,-1.0,1.0,3,7,0,0,3,1,1129,-1
1,54,1,2,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,550,0
0,25,0,2,0,0,0,4,-1.0,1.0,3,5,2,0,4,2,562,-1
1,27,0,0,0,4,4,9,-1.0,1.0,3,6,2,0,2,1,530,0
1,44,0,2,0,0,0,2,0.0,1.0,7,1,1,0,0,1,795,0
1,46,1,0,0,0,0,17,-1.0,1.0,3,8,0,0,5,2,427,0
1,56,1,0,0,0,0,1,35.0,43.0,3,3,1,0,0,1,568,-1
1,23,2,0,0,1,0,3,-1.0,1.0,3,4,2,0,6,2,384,0
1,24,2,0,1,0,0,2,-1.0,1.0,3,8,0,0,8,0,1099,-1
1,71,1,2,0,0,0,3,-1.0,1.0,7,0,1,0,0,1,875,-1
1,40,0,0,0,0,0,4,442.0,1297.0,3,7,0,0,5,2,442,-1
1,46,1,5,0,0,0,2,-1.0,1.0,3,2,1,0,3,1,891,-1
1,31,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,194,-1
1,36,0,5,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,1180,0
1,36,0,0,0,2,0,17,-1.0,1.0,3,7,0,0,4,2,201,0
0,37,0,2,0,0,0,6,-110.0,111.0,3,9,0,0,3,1,417,-1
1,20,2,0,0,0,0,0,-1.0,1.0,3,5,2,0,6,2,177,0
1,20,2,2,0,0,0,0,-1.0,1.0,7,4,2,0,5,2,529,0
0,33,0,0,0,0,0,2,0.0,0.0,3,1,1,0,0,1,892,-1
1,21,2,0,0,0,0,4,-1.0,0.0,3,8,0,0,5,2,854,0
0,27,0,5,0,0,0,5,-2.0,1.0,3,5,2,0,3,1,653,0
1,40,0,0,0,0,0,2,-1.0,1.0,7,2,1,0,2,1,740,0
1,34,0,2,0,0,0,13,-1.0,1.0,3,7,0,0,2,1,65,0
1,61,1,0,0,0,0,15,-1.0,1.0,3,5,2,0,2,1,1089,0
0,49,1,3,0,0,0,1,33.0,35.0,3,0,1,0,0,1,33,-1
1,51,1,2,0,0,0,3,-1.0,1.0,3,0,1,0,0,1,1073,0
1,22,2,0,1,1,0,6,-1.0,1.0,3,6,2,0,4,2,103,0
1,27,0,0,0,0,0,1,-1.0,1.0,7,4,2,0,2,1,744,-1
1,23,2,0,0,0,0,1,-1.0,1.0,2,5,2,0,4,2,1079,0
1,25,0,2,0,0,0,5,-1.0,1.0,3,8,0,0,6,2,524,0
0,45,1,2,0,0,0,1,-11.0,11.0,7,0,1,0,0,1,1170,-1
0,25,0,0,0,0,0,4,-1.0,1.0,3,4,2,0,3,1,1148,-1
1,35,0,0,0,0,0,1,0.0,0.0,3,1,1,0,0,1,837,-1
1,32,0,2,0,0,2,6,0.0,0.0,7,6,2,0,3,1,785,-1
0,49,1,2,0,0,0,2,-1.0,1.0,7,1,1,0,0,1,311,0
1,28,0,5,0,0,0,0,-1.0,1.0,7,0,1,0,1,1,1082,-1
1,29,0,2,0,0,0,2,-2.0,2.0,3,2,1,0,1,1,816,-1
1,27,0,5,0,0,0,6,0.0,1.0,3,6,2,0,7,0,1075,-1
1,31,0,0,0,0,0,13,-1.0,1.0,7,9,0,0,8,0,372,0
1,25,0,0,0,0,0,0,-1.0,1.0,3,3,1,0,4,2,1036,0
1,44,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,949,-1
1,21,2,3,0,0,0,1,-40.0,40.0,2,8,0,0,7,0,540,-1
1,57,1,2,0,0,0,0,-1.0,1.0,2,0,1,0,0,1,798,-1
0,36,0,0,0,1,0,2,-2.0,2.0,2,5,2,0,2,1,554,-1
1,34,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,457,-1
1,31,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,1130,-1
1,58,1,0,0,0,0,21,-1.0,2.0,7,6,2,0,3,1,542,0
1,25,0,0,0,0,0,0,-1.0,1.0,7,6,2,0,6,2,725,-1
0,61,1,2,0,0,0,1,0.0,1.0,7,0,1,0,0,1,1161,-1
1,25,0,0,0,1,0,2,-1.0,1.0,3,6,2,0,2,1,94,0
1,61,1,0,0,0,0,19,-114.0,2.0,3,8,0,0,5,2,482,-1
1,24,2,0,0,0,0,1,-1.0,1.0,8,4,2,0,6,2,1064,0
1,49,1,2,0,0,0,12,-1.0,1.0,3,1,1,0,1,1,772,0
1,31,0,0,0,0,0,6,-39.0,39.0,7,7,0,0,4,2,155,0
1,61,1,3,0,0,0,2,-1.0,1.0,3,3,1,0,0,1,1133,0
1,37,0,5,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,1135,-1
1,21,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,5,2,119,0
1,26,0,2,0,0,0,2,-60.0,60.0,3,3,1,0,3,1,997,-1
1,68,1,2,0,0,0,0,0.0,0.0,8,0,1,0,0,1,703,-1
1,32,0,0,0,0,0,5,-1.0,1.0,3,3,1,0,1,1,248,0
1,41,0,0,0,1,0,9,-1.0,733.0,7,8,0,0,5,2,1142,-1
1,32,0,0,0,0,0,5,-1.0,1.0,7,3,1,0,3,1,564,-1
1,32,0,0,0,0,0,19,-1.0,1.0,3,9,0,0,9,0,141,0
1,34,0,2,0,0,0,3,-157.0,158.0,3,8,0,0,5,2,654,-1
1,22,2,2,0,0,0,1,-1.0,1.0,2,2,1,0,4,2,473,0
1,38,0,3,1,0,1,7,-1.0,1.0,3,6,2,0,1,1,507,0
1,29,0,0,0,0,0,1,82.0,1466.0,7,1,1,0,1,1,81,0
1,30,0,0,0,0,0,1,0.0,0.0,7,6,2,0,3,1,1124,-1
1,26,0,2,0,0,0,0,0.0,0.0,3,2,1,0,2,1,530,-1
1,22,2,5,0,0,1,3,-1.0,1.0,3,2,1,0,4,2,898,-1
0,43,0,2,0,0,0,7,-21.0,21.0,2,7,0,0,3,1,842,-1
1,37,0,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,368,0
1,23,2,2,0,0,0,2,-1.0,1.0,3,6,2,0,5,2,404,0
1,20,2,5,0,8,1,8,-1.0,1.0,3,9,0,0,7,0,38,0
1,23,2,2,0,0,0,0,-1.0,1.0,3,2,1,0,3,1,659,0
1,25,0,2,0,0,0,1,-81.0,81.0,8,1,1,0,2,1,208,0
1,29,0,0,0,0,0,29,-1.0,1.0,3,7,0,0,8,0,539,0
1,42,0,0,0,0,0,24,0.0,0.0,3,8,0,0,8,0,556,-1
1,22,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,132,0
1,27,0,0,0,0,0,6,0.0,0.0,3,6,2,0,5,2,153,0
0,42,0,5,0,0,0,0,-2.0,2.0,7,0,1,0,0,1,498,-1
0,67,1,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1159,-1
1,31,0,2,0,0,0,17,-1.0,1.0,3,7,0,0,7,0,244,0
1,37,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,491,-1
1,34,0,2,0,0,0,3,47.0,11.0,3,1,1,0,0,1,659,0
1,40,0,2,0,0,0,4,0.0,1.0,7,0,1,0,0,1,815,-1
1,24,2,0,0,2,1,8,-1.0,1.0,2,8,0,0,8,0,399,0
1,39,0,0,0,0,0,6,-1.0,1.0,2,2,1,0,0,1,878,0
1,27,0,2,0,0,0,0,-1.0,2.0,3,7,0,0,4,2,781,0
1,28,0,2,0,0,0,3,-1.0,1.0,7,2,1,0,2,1,1138,0
0,33,0,0,0,0,0,0,0.0,1.0,3,2,1,0,1,1,510,-1
1,41,0,0,0,1,0,10,0.0,0.0,3,8,0,0,6,2,939,0
1,27,0,2,0,0,0,1,-1.0,1.0,3,8,0,0,6,2,820,-1
1,35,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,703,-1
0,27,0,0,0,0,0,0,-2.0,2.0,2,2,1,0,2,1,404,0
1,41,0,5,0,0,0,31,0.0,1.0,3,8,0,0,4,2,700,0
1,52,1,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,756,-1
1,43,0,0,0,0,0,4,0.0,0.0,7,4,2,0,3,1,168,0
0,35,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,729,0
1,40,0,2,0,0,0,10,-1.0,1.0,3,6,2,0,4,2,836,0
1,21,2,0,0,2,0,3,0.0,1.0,2,4,2,0,5,2,775,0
1,26,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,560,-1
1,26,0,0,0,0,0,0,-1.0,1.0,3,0,1,0,1,1,600,-1
0,29,0,0,0,1,0,7,0.0,0.0,3,6,2,0,3,1,574,0
1,24,2,3,0,0,0,2,-25.0,25.0,2,2,1,0,3,1,1103,-1
0,25,0,2,0,0,0,1,-2.0,2.0,8,3,1,0,3,1,977,0
1,23,2,3,0,0,0,1,-5.0,5.0,8,2,1,0,3,1,1068,-1
1,62,1,2,0,0,0,2,-4.0,5.0,3,0,1,0,0,1,1171,-1
1,38,0,2,0,0,0,2,-1.0,1.0,3,4,2,0,2,1,345,0
1,30,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,693,0
1,35,0,0,0,0,0,10,-28.0,28.0,3,5,2,0,0,1,56,0
0,32,0,2,0,0,0,1,-1.0,1.0,7,2,1,0,0,1,269,0
1,45,1,0,0,0,0,1,-48.0,49.0,3,1,1,0,0,1,701,0
1,21,2,0,0,0,0,0,-1.0,1.0,2,6,2,0,6,2,655,0
1,47,1,0,0,0,0,17,-55.0,56.0,2,7,0,0,1,1,1010,-1
1,28,0,0,0,0,1,2,-1.0,1.0,3,3,1,0,4,2,927,0
1,57,1,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,683,-1
1,30,0,5,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,798,0
0,24,2,2,0,0,0,0,-1.0,1.0,3,4,2,0,3,1,576,-1
1,22,2,2,0,0,0,3,-1.0,1.0,3,6,2,0,5,2,344,0
1,20,2,0,0,0,1,1,-1.0,1.0,2,3,1,0,6,2,81,0
1,36,0,0,0,0,0,4,-4.0,4.0,3,5,2,0,1,1,541,0
1,67,1,0,0,0,0,1,19.0,259.0,1,0,1,0,0,1,1031,-1
0,30,0,2,0,0,0,2,-1.0,0.0,3,9,0,0,3,1,53,0
1,27,0,0,2,0,0,14,0.0,0.0,3,9,0,0,9,0,145,0
1,43,0,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,1162,-1
0,20,2,2,0,0,0,0,-1.0,1.0,3,5,2,0,7,0,527,-1
1,20,2,0,0,0,0,0,-1.0,1.0,3,5,2,0,6,2,61,0
1,22,2,0,0,0,0,0,-1.0,1.0,2,6,2,0,6,2,308,0
1,25,0,2,0,0,0,1,0.0,0.0,7,3,1,0,3,1,227,0
0,42,0,0,0,0,0,1,-1.0,1.0,2,0,1,0,0,1,495,-1
1,44,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,2,1,967,0
1,22,2,0,0,0,0,11,-1.0,1.0,3,7,0,0,5,2,756,-1
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,6,2,1136,-1
1,28,0,0,0,0,0,0,0.0,1.0,2,4,2,0,2,1,367,-1
0,21,2,2,0,0,0,2,34.0,62.0,7,4,2,0,5,2,688,-1
1,30,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,1,1,530,-1
1,30,0,0,0,0,0,14,-1.0,0.0,1,7,0,0,2,1,522,0
0,27,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,548,-1
1,37,0,2,0,0,0,3,-1.0,1.0,3,7,0,0,4,2,1089,-1
1,57,1,0,0,0,0,11,-376.0,378.0,2,6,2,0,2,1,680,0
1,22,2,0,0,1,0,3,-11.0,11.0,2,6,2,0,6,2,539,0
1,35,0,0,0,0,0,0,0.0,0.0,2,2,1,0,0,1,1142,-1
1,22,2,2,0,0,1,2,-1.0,1.0,7,4,2,0,5,2,735,0
1,41,0,2,0,0,0,1,-1.0,1.0,3,3,1,0,1,1,65,0
1,41,0,0,0,0,0,13,-1.0,1.0,2,4,2,0,4,2,215,-1
1,25,0,0,0,0,0,2,-1.0,1.0,7,1,1,0,2,1,751,0
1,30,0,2,0,0,0,3,-1.0,1.0,7,3,1,0,2,1,1101,-1
0,26,0,0,0,0,0,1,35.0,197.0,1,2,1,0,1,1,35,-1
1,29,0,2,0,0,0,1,-1.0,1.0,7,2,1,0,1,1,845,-1
0,33,0,2,0,0,0,2,-1.0,0.0,3,3,1,0,1,1,745,-1
1,51,1,2,0,0,0,6,0.0,0.0,3,2,1,0,1,1,6,0
1,38,0,0,0,0,0,15,-1.0,1.0,3,8,0,0,2,1,1137,-1
0,24,2,2,0,0,0,5,-37.0,37.0,2,5,2,0,2,1,689,-1
1,24,2,0,0,0,0,0,0.0,1.0,3,2,1,0,3,1,598,-1
1,39,0,0,0,0,0,3,-1.0,1.0,2,1,1,0,2,1,1106,-1
0,25,0,0,0,0,1,0,-1.0,1.0,7,1,1,0,1,1,1056,-1
1,21,2,2,0,0,0,2,-1.0,1.0,3,5,2,0,5,2,876,-1
1,30,0,2,0,0,0,0,-1.0,2.0,3,1,1,0,1,1,794,-1
1,20,2,2,0,1,1,1,-1.0,1.0,3,9,0,0,9,0,93,0
1,37,0,0,0,0,0,4,-1.0,1.0,3,5,2,0,1,1,505,-1
1,21,2,2,0,0,0,2,-1.0,1.0,3,3,1,0,5,2,423,0
1,27,0,2,0,0,0,8,-1.0,1.0,3,4,2,0,2,1,1134,-1
1,50,1,2,0,0,0,0,-2.0,2.0,2,0,1,0,0,1,787,-1
1,23,2,3,0,0,0,0,-1.0,1.0,2,5,2,0,4,2,1049,-1
0,26,0,0,0,0,1,3,-305.0,7.0,7,4,2,0,4,2,813,-1
0,25,0,0,0,0,0,2,210.0,38.0,3,7,0,0,6,2,1004,0
0,28,0,2,0,0,0,1,0.0,0.0,7,4,2,0,1,1,511,0
1,30,0,0,0,0,0,0,0.0,0.0,2,1,1,0,1,1,65,-1
1,32,0,2,0,0,0,2,0.0,0.0,3,0,1,0,0,1,138,-1
1,29,0,0,0,0,0,0,0.0,1.0,3,3,1,0,2,1,1073,-1
1,34,0,2,0,0,0,9,-1.0,1.0,3,5,2,0,3,1,860,-1
1,22,2,0,0,0,0,1,0.0,1.0,3,2,1,0,4,2,524,-1
1,54,1,2,0,0,0,12,-58.0,58.0,3,6,2,0,2,1,474,0
1,39,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,2,0
1,26,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,3,1,352,0
1,36,0,0,0,2,1,25,0.0,0.0,7,9,0,0,2,1,1067,0
1,26,0,2,0,0,1,3,-4.0,4.0,7,3,1,0,3,1,1082,0
1,20,2,0,1,0,1,1,-47.0,47.0,3,9,0,0,8,0,55,0
1,31,0,2,0,0,0,2,0.0,1.0,7,0,1,0,1,1,52,0
1,24,2,0,0,0,0,2,-1.0,4.0,7,8,0,0,8,0,65,0
1,21,2,2,0,0,0,0,-2.0,2.0,3,9,0,0,8,0,714,-1
1,24,2,0,0,0,0,1,-1.0,2.0,3,3,1,0,3,1,691,0
1,29,0,2,0,0,0,2,-24.0,24.0,2,1,1,0,2,1,875,-1
1,26,0,0,0,0,0,1,-1.0,1.0,3,8,0,0,6,2,930,0
1,31,0,0,0,0,0,12,-48.0,48.0,3,7,0,0,4,2,483,-1
1,27,0,0,0,0,0,11,-1.0,1.0,7,9,0,0,8,0,666,0
1,29,0,0,0,0,0,2,-40.0,40.0,3,7,0,0,3,1,692,-1
1,23,2,2,0,0,0,6,-1.0,1.0,3,4,2,0,3,1,556,0
1,19,2,0,0,0,0,0,-1.0,1.0,7,3,1,0,5,2,507,-1
1,50,1,0,0,0,0,7,-1.0,0.0,3,4,2,0,3,1,561,0
1,21,2,0,0,1,0,1,-1.0,1.0,3,4,2,0,6,2,707,-1
0,32,0,2,0,0,0,1,-1.0,1.0,7,1,1,0,0,1,573,-1
1,31,0,2,0,0,0,0,0.0,1.0,3,0,1,0,0,1,520,-1
1,56,1,2,0,0,0,5,-1.0,1.0,9,6,2,0,2,1,59,0
1,45,1,0,0,0,0,4,0.0,1.0,7,1,1,0,0,1,543,-1
1,45,1,0,0,0,0,14,133.0,497.0,2,6,2,0,1,1,133,-1
1,30,0,0,0,0,0,2,-1.0,1.0,3,9,0,0,8,0,619,-1
1,28,0,1,0,0,0,1,-1.0,1.0,3,4,2,0,1,1,634,-1
1,42,0,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,657,0
1,36,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,516,-1
1,26,0,0,0,0,0,2,-1.0,1.0,3,9,0,0,7,0,380,0
