RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.917728652,55,2,1.1302485,3500.0,13,0,1,1,1,1
0.975341553,34,0,0.283177109,4053.0,4,1,1,0,0,1
0.003542756,81,0,0.000285687,10500.0,6,0,0,0,0,0
0.600593641,52,0,0.678442844,4443.0,4,1,1,1,2,1
0.000749906,29,1,0.134204008,4440.0,7,0,0,0,2,0
1.064759268,28,1,0.141301933,4500.0,3,3,0,0,0,0
0.435189244,63,0,1.094641963,1996.0,13,0,2,0,1,1
0.39483284,42,0,0.333813468,2776.0,10,0,0,0,2,0
0.712306747,60,2,0.738910595,4350.0,16,5,1,0,0,1
0.99791684,37,0,0.262888992,6458.0,9,0,0,0,1,1
0.0,44,1,0.326398968,6200.0,4,0,1,0,2,1
0.9999999,47,3,0.16874893,5842.0,3,1,0,3,2,1
0.9999999,42,0,0.00931677,7083.0,2,1,0,0,0,1
0.490738536,49,0,0.275960987,3485.0,5,0,0,0,1,0
0.6105599,45,1,0.289816815,12500.0,10,0,1,0,4,1
0.799712358,51,0,0.287638669,3785.0,10,1,0,1,0,1
0.887721435,60,4,1.313895216,4389.0,12,0,2,0,1,0
0.962788114,67,0,1.276836158,2300.0,9,0,1,2,0,1
0.568106312,48,0,0.272070485,5674.0,5,0,2,0,0,0
0.963457302,52,3,0.225208982,6100.0,12,0,0,2,2,1
0.9999999,29,0,0.219772143,2720.0,3,0,0,1,2,1
0.090537495,42,0,0.42581314,7716.0,19,0,3,0,2,0
0.495921267,44,1,1.342266102,2126.0,5,0,2,0,2,0
0.685088813,39,0,0.246402982,17166.0,12,0,1,0,2,1
0.217763129,54,0,0.32385048,3022.0,5,0,1,0,1,1
0.230353121,53,0,0.406063538,6200.0,14,0,2,0,1,0
0.94450185,54,0,0.327649362,7916.0,4,1,1,2,0,1
0.9999999,74,0,0.006662225,1500.0,0,3,0,0,0,1
0.925170068,41,0,0.022661631,4500.0,1,0,0,1,3,1
0.566691357,45,2,0.758058739,5583.0,8,0,2,0,1,1
0.002580437,85,1,0.156579678,1800.0,6,0,0,0,0,0
0.045546918,75,0,0.013662113,3000.0,3,0,0,0,0,0
0.942611478,44,0,0.294194249,9214.0,5,1,2,0,1,0
0.053739506,75,0,0.326034713,3744.0,13,0,2,0,0,0
0.836802664,35,1,0.03931537,5900.0,7,0,0,1,2,1
0.016457164,32,0,0.057177129,2500.0,8,0,0,0,0,0
0.9999999,64,0,0.320311979,15000.0,5,0,2,0,0,0
0.549450549,59,0,0.006397441,2500.0,2,0,0,0,0,0
0.10604705,72,0,0.403798101,2000.0,9,0,0,0,0,1
0.609745793,59,0,0.324813076,5750.0,7,0,1,0,2,0
0.026417418,56,0,0.36116815,4382.0,8,0,1,0,2,0
0.564424573,53,0,0.152935948,18000.0,12,0,0,0,0,0
0.925558885,44,1,0.356857523,750.0,4,0,0,0,0,1
0.243543326,64,0,0.325477917,12135.0,6,0,2,0,1,0
0.0,37,0,0.02304323,5250.0,4,1,0,0,1,0
0.547524024,44,0,0.411921891,4864.0,9,0,1,0,1,0
0.470820554,30,0,1.165095687,3500.0,8,0,2,0,0,1
0.479594409,49,0,0.194161168,5000.0,7,0,0,0,1,0
0.414619513,56,0,0.126692336,8050.0,7,0,0,0,0,0
0.035627442,51,0,0.282819117,9917.0,7,0,1,0,2,0
0.534573271,43,0,0.275097784,2300.0,4,0,0,0,2,1
0.587155129,61,1,0.432733302,4221.0,8,0,1,0,1,0
0.397244161,25,0,0.294852574,2000.0,5,0,0,0,0,0
0.876115058,45,1,0.220366467,6166.0,11,1,0,2,0,1
0.251441135,49,0,0.282137456,5950.0,12,0,1,0,1,0
0.767840152,74,3,0.2964495,2900.0,4,1,0,1,0,1
0.0,28,0,0.098367887,6800.0,4,0,1,0,2,0
0.121546961,46,0,0.321971683,1906.0,6,0,0,0,3,0
0.880649027,65,1,2.433975732,1400.0,15,0,1,0,0,1
0.916900968,48,2,0.524455552,2800.0,5,3,1,1,2,1
0.999578415,23,2,0.214450423,1300.0,3,0,0,0,0,1
0.434874134,29,0,0.689040208,3083.0,5,0,1,0,0,0
0.117276458,34,0,0.08461026,1500.0,9,0,0,0,4,1
0.537629205,49,0,0.696509582,10800.0,26,0,2,0,4,1
0.500304966,43,0,0.380252358,8162.0,12,0,1,0,2,1
0.877664133,40,0,0.35850161,6833.0,7,0,2,0,2,0
0.002307633,63,0,0.278023771,4290.0,6,0,2,0,0,0
0.958229171,46,1,0.351491676,12133.0,5,3,1,1,3,1
0.747178547,47,0,0.759417979,5016.0,7,0,1,0,0,1
0.137196324,47,1,0.724629499,7084.0,10,0,2,0,2,1
0.9999999,54,0,0.035394315,9040.0,1,0,0,0,2,1
0.077167392,24,0,0.145228216,1686.0,8,0,0,0,0,0
0.750419051,45,0,0.679092382,3084.0,6,0,0,0,0,0
0.064134161,57,0,0.201173177,7500.0,9,0,1,0,1,0
0.805721002,31,0,0.95328,3124.0,9,0,1,0,0,1
0.99620076,23,0,0.077961019,2000.0,3,0,0,0,0,1
0.9999999,29,0,0.396743787,3500.0,2,2,0,0,0,1
0.011086796,83,0,0.20431328,4404.0,4,0,1,0,0,0
0.147334739,54,0,0.031626085,3572.0,8,0,0,0,1,1
0.363674235,25,0,0.293502953,2200.0,12,0,0,0,0,0
0.0,61,0,0.191150863,12633.0,8,0,3,0,1,0
0.699860028,36,0,1.352109242,4100.0,12,0,2,0,2,1
0.9999999,45,1,0.095800988,5667.0,3,3,0,1,2,1
0.033588,73,0,0.246584089,7830.0,10,0,1,0,0,0
0.162367526,46,0,0.343488556,6334.0,3,0,2,0,0,1
0.080118784,63,0,0.034129693,3808.0,5,0,0,0,0,0
0.98372526,32,0,0.138609225,4270.0,7,0,0,0,0,0
0.534215613,57,0,0.692373608,4667.0,10,0,1,0,1,0
0.057351139,61,1,0.200799645,2250.0,5,0,0,0,0,0
0.139742646,47,0,0.268978444,3200.0,11,1,0,0,1,0
0.764667322,52,2,0.269075021,9383.0,11,2,2,2,0,0
0.684835727,47,1,0.578771696,2995.0,7,0,1,1,2,1
0.93348229,47,2,0.753778191,4300.0,11,0,1,0,0,1
0.992827646,36,2,0.227257581,3000.0,3,3,0,0,0,1
0.02102914,43,0,0.170775171,3366.0,3,0,1,0,2,0
0.9999999,63,0,0.544984933,4645.0,3,0,1,3,1,1
0.9999999,26,1,0.215653622,1200.0,1,0,0,0,0,0
0.029630238,63,0,0.679632037,10000.0,13,0,1,0,0,0
0.663644149,42,1,0.771683329,3700.0,7,0,2,0,0,1
0.772901946,47,0,0.528277932,8663.0,7,0,2,1,0,1
0.483474035,41,0,0.888860403,7800.0,14,0,4,2,3,1
0.038969202,57,0,0.233784747,5611.0,4,0,1,0,0,0
0.9999999,66,0,0.057051453,3750.0,1,0,0,0,1,0
0.684630739,45,2,0.441092196,5932.0,5,0,1,0,2,1
0.558583106,24,2,0.375960483,1821.0,5,0,0,2,0,1
0.444700145,39,0,0.751809479,4282.0,12,0,1,0,3,1
0.275279002,54,0,0.41866306,5175.0,13,0,1,0,2,0
0.19612518,54,0,0.480580296,10890.0,26,0,3,0,0,0
0.467536126,40,0,0.388768539,6000.0,8,0,2,0,0,1
0.958078039,37,4,0.582177228,8000.0,12,1,1,4,1,1
0.418581419,26,0,0.145963509,4000.0,4,1,0,0,0,1
0.445923461,42,1,0.37817396,1850.0,4,1,0,1,1,1
0.395219275,53,0,0.336858296,5200.0,4,0,1,0,1,0
0.922269433,42,1,0.174403005,3726.0,3,0,0,0,4,1
0.9999999,44,0,0.007756505,10184.0,0,0,0,0,2,1
0.119962668,62,0,1.006767149,3250.0,6,0,3,0,0,1
0.304845568,49,0,0.535824294,7466.0,14,0,2,0,5,1
0.036393938,68,0,1.306553911,945.0,10,0,2,0,0,0
0.460310234,36,0,0.475678443,3905.0,10,0,1,0,0,0
0.472551643,42,0,0.344808491,10834.0,7,0,2,0,3,0
0.9999999,28,2,0.270331667,2200.0,7,1,0,0,0,1
1.037861618,57,3,0.177220999,10895.0,7,3,0,0,2,1
0.842696629,52,0,0.320493972,3400.0,5,0,0,0,1,1
0.098407733,58,0,0.253139861,8200.0,4,0,1,0,0,0
0.0,29,0,0.71732067,4000.0,7,0,1,0,2,1
0.9999999,28,0,0.294035333,5716.0,5,1,1,0,0,1
0.0,72,0,0.0,9400.0,5,0,0,0,0,0
0.009605653,65,0,0.271490507,6688.0,5,0,1,0,0,0
0.172915361,64,1,0.1896295,22833.0,12,0,1,0,1,0
0.9999999,42,1,0.145713187,2600.0,1,2,0,0,4,1
0.127096989,55,0,0.010324932,3292.0,2,0,0,0,0,0
0.226918346,67,0,0.836051502,5824.0,16,0,3,0,0,0
0.27655387,62,0,0.507305577,6364.0,15,0,2,0,1,0
0.160662395,57,0,0.048494398,5711.0,23,0,0,0,0,0
0.252232775,44,0,0.463028536,4800.0,14,0,2,0,2,1
0.9999999,34,1,0.118299445,5409.0,2,3,0,1,0,1
0.588918504,43,1,1.04652713,7500.0,15,0,2,0,1,1
0.128092642,35,0,0.507295174,9800.0,9,0,2,0,0,0
0.0,43,0,0.261871702,3600.0,6,0,1,0,2,0
0.917080085,38,0,0.101123596,800.0,9,0,0,0,0,1
0.156642168,46,0,0.043666667,14999.0,8,0,1,0,3,0
0.179101026,63,0,0.36443926,6000.0,13,0,2,0,0,0
0.9999999,52,1,0.268746251,5000.0,3,0,1,0,1,1
0.025566783,79,1,0.041697915,6666.0,9,0,0,0,1,1
0.865379072,42,0,0.453649479,7000.0,10,0,1,0,1,1
1.112359551,44,7,0.305507675,12182.0,10,1,2,2,5,1
0.017271942,55,0,0.305538892,5000.0,10,0,1,0,1,0
0.121473298,74,0,0.372406898,4000.0,12,0,2,0,0,0
0.718657382,55,0,0.705937354,12833.0,9,0,2,0,0,1
0.0,33,0,0.064837905,400.0,6,0,0,0,1,0
0.021237084,50,0,0.248500158,3166.0,6,0,0,0,0,0
0.226177382,48,0,0.364377795,3800.0,3,0,1,0,0,0
1.594810379,47,2,0.379348631,5403.0,4,1,1,0,2,1
0.06622869,67,0,0.248717423,14618.0,17,0,2,0,0,0
1.305389222,63,1,0.182890855,1355.0,3,0,0,1,0,1
0.181282496,45,0,0.653200182,8811.0,10,0,2,0,0,0
0.252491694,32,0,0.670665867,1666.0,8,0,1,0,0,0
0.093214399,47,0,0.339704451,11300.0,14,0,3,0,3,1
0.042296246,42,0,0.268591772,7583.0,13,0,2,0,3,0
0.392248482,50,0,1.595253368,4676.0,14,0,3,0,1,1
0.755503461,33,0,0.489924433,2381.0,5,0,0,0,0,0
0.9999999,43,2,0.561815336,1916.0,5,2,2,2,0,1
0.389782263,66,0,0.294020754,6070.0,16,0,2,0,4,1
0.9999999,32,0,0.160946351,3000.0,0,0,0,0,1,0
0.9999999,64,0,0.081847476,9309.0,7,0,1,0,0,0
0.808173929,37,0,0.814481148,2996.0,8,0,1,0,1,1
0.067248799,64,0,0.210924165,4100.0,6,0,0,0,1,0
0.454532986,46,1,0.68273392,6700.0,22,0,2,0,5,0
0.02994012,27,0,0.0,3000.0,2,0,0,1,0,0
0.0,45,3,1.151927438,3968.0,7,1,4,3,2,0
1.034642965,49,5,0.580083831,7872.0,7,2,1,0,0,1
0.540918164,30,1,0.214649034,1965.0,4,1,0,0,0,1
0.007833246,56,0,1.428742834,7500.0,12,0,1,0,0,0
0.510818646,64,1,0.474397962,12166.0,25,0,3,0,0,1
0.078375764,60,0,0.031770718,4500.0,4,0,0,0,0,0
1.563273073,62,2,0.034167971,3833.0,5,0,0,1,0,1
0.003764003,77,0,0.00359928,5000.0,9,0,0,0,0,0
0.132325257,76,0,0.150978656,10166.0,8,0,2,1,0,1
0.034031206,64,0,0.175116204,9250.0,7,0,2,0,1,0
0.006578601,75,0,0.001138952,3511.0,7,0,0,0,0,0
0.9999999,50,1,0.275301958,2400.0,2,2,0,0,0,1
0.009029345,67,0,0.0,1620.0,1,1,0,0,3,1
0.043454528,40,0,0.875515561,8000.0,16,0,3,0,1,0
0.177802163,71,0,2.022939347,2571.0,18,0,5,0,0,1
0.004061476,63,0,0.53122398,1200.0,12,0,1,0,0,0
0.035135877,78,0,0.176455886,4000.0,6,0,0,0,0,0
1.389443652,30,1,0.25189924,2500.0,6,4,0,1,1,1
0.504091946,41,1,0.640109058,3300.0,10,0,1,0,2,1
0.9999999,63,2,0.600337268,3557.0,10,0,2,0,0,1
0.686108292,31,0,0.420351033,4500.0,7,0,2,0,0,1
0.613535459,46,0,0.567541459,6210.0,9,0,1,0,3,0
0.727198531,81,5,0.273761714,5975.0,7,0,1,1,0,1
0.3021295,28,0,0.080900751,2397.0,6,0,0,0,1,0
0.080654744,67,0,0.52790626,3242.0,22,0,1,0,0,0
0.25109956,44,1,0.207404868,5833.0,5,1,1,0,0,1
1.053386979,45,3,0.86838978,3365.0,11,0,1,2,1,1
0.036725647,62,0,0.884984573,5833.0,12,0,1,0,0,0
0.181796277,41,0,1.041369472,700.0,7,1,0,1,0,1
0.265760748,56,0,0.24980784,1300.0,3,0,0,0,0,0
0.9999999,52,0,0.165813715,18562.0,4,0,1,0,4,0
0.847438408,28,1,0.090181964,5000.0,5,0,0,0,1,0
0.095956925,43,0,0.052987123,4736.0,4,0,0,0,3,0
0.410635746,48,0,0.085201794,2452.0,10,1,0,0,1,1
0.029308142,57,0,0.644702437,9560.0,19,0,6,0,0,1
0.0,56,0,0.072053311,2400.0,2,0,0,0,0,0
0.9999999,41,0,0.492424242,5147.0,5,1,1,0,1,1
0.495966375,60,2,0.329833508,6666.0,10,0,2,0,0,1
0.9999999,39,0,0.230769231,1000.0,0,0,0,0,2,1
0.012244313,67,0,0.175206198,4000.0,7,0,1,0,0,0
0.0,43,0,0.418045471,8400.0,15,0,3,0,1,0
0.0,41,1,0.17487086,6581.0,9,0,1,1,0,1
0.053319885,43,1,0.207120253,6319.0,9,0,1,0,0,0
0.015789301,68,0,0.135811257,19666.0,10,0,2,0,1,0
0.946843854,33,0,0.208930357,3000.0,2,1,0,0,0,1
0.01343975,50,1,0.16236091,10334.0,6,1,1,0,3,1
0.791695743,60,1,0.047995483,7083.0,3,0,0,0,0,1
0.473953793,51,0,0.455590183,5133.0,7,0,1,0,1,1
0.138809964,36,0,0.31503363,5500.0,7,0,1,0,2,0
0.592346914,39,2,1.125308744,6072.0,8,0,2,0,1,1
0.148952271,40,0,0.401064071,8833.0,14,0,2,0,2,0
0.014819704,65,0,0.008312739,4450.0,6,0,0,0,1,0
0.9999999,51,0,0.255498778,4500.0,2,0,1,0,1,1
0.656671013,67,3,0.242606907,14100.0,15,1,3,4,0,1
0.9999999,46,0,0.304213283,4200.0,7,0,1,1,1,1
0.9999999,49,0,0.024958403,600.0,0,0,0,0,1,1
0.418232707,26,0,0.548279689,900.0,7,0,0,0,1,0
0.000111099,27,0,0.121930804,3583.0,6,0,0,0,0,0
0.9999999,39,0,1.890876565,1117.0,4,0,2,0,1,0
0.862906603,42,2,0.69143078,10350.0,13,3,2,2,2,1
0.009217479,67,0,0.039933444,600.0,8,0,0,0,0,0
0.022683152,65,0,0.306789235,9028.0,11,0,1,0,0,0
0.142881688,63,0,1.207117153,2500.0,8,0,1,0,0,0
0.694270049,50,1,0.394474891,8940.0,16,0,2,0,0,0
0.025401538,54,0,0.382436261,6000.0,5,0,1,0,0,0
1.0085156,59,1,2.219737309,5633.0,23,0,4,0,0,1
0.884743504,46,2,0.551809998,5220.0,5,1,1,1,2,1
0.9999999,28,0,0.0,2925.0,0,0,0,0,0,1
0.9999999,23,0,0.301698302,1000.0,1,0,0,0,0,1
0.008038563,88,0,0.00959808,1666.0,10,0,0,0,0,0
0.550784128,42,0,0.330278287,6000.0,7,0,1,0,0,0
0.289939075,60,1,0.765489674,1500.0,16,0,0,0,0,0
0.241251122,26,0,0.134621793,3000.0,5,0,0,0,2,1
0.879388428,31,0,1.16073645,4833.0,15,0,2,0,2,1
0.432783608,30,1,0.289127037,4478.0,8,0,0,0,2,0
0.94608167,59,0,0.835991431,4200.0,14,0,1,0,1,1
0.63224517,57,1,1.319347319,3431.0,11,0,5,0,2,1
0.111980828,70,0,0.050928056,6518.0,5,0,0,0,1,0
0.050444381,36,0,0.115234022,16600.0,13,0,2,0,2,0
0.383960002,60,0,0.111377753,7083.0,3,0,0,0,0,0
0.032858043,57,1,0.576308367,3190.0,18,0,2,0,0,1
0.9999999,36,3,0.664913204,1900.0,2,1,0,1,2,1
0.793480828,34,0,0.259721727,2802.0,17,0,0,0,2,0
0.9999999,44,0,0.067599068,4718.0,2,0,0,0,4,1
2.198801199,51,1,0.094492126,12000.0,5,7,0,0,0,1
0.316947175,40,1,0.211964673,6000.0,9,0,1,0,0,1
0.954091816,30,0,0.454621149,1200.0,3,0,0,0,0,0
0.678472436,60,4,0.375385973,6800.0,10,0,1,1,1,1
0.034411042,62,0,0.006194348,7748.0,7,0,0,0,0,0
0.0,61,0,0.185735513,1345.0,5,0,0,0,0,0
0.0,50,3,0.711269123,9281.0,7,0,1,0,2,1
0.9999999,49,2,0.526303646,4333.0,2,1,1,0,0,1
0.869046575,61,0,0.639402281,2542.0,8,0,2,0,0,0
0.129996429,42,0,0.355697662,9538.0,12,0,2,0,0,0
1563.0,67,0,0.270837891,4570.0,8,0,0,0,0,0
0.767448806,79,3,0.657151152,20667.0,33,0,3,0,0,1
0.01475941,68,0,0.373339338,4440.0,6,0,2,0,0,0
0.789767442,36,0,0.387479763,3705.0,8,2,0,1,0,1
0.09808129,49,0,0.343577397,7060.0,9,0,2,0,1,0
0.0,52,0,0.822415154,3800.0,7,0,1,0,0,0
1.407960199,55,0,0.028964862,2105.0,2,0,0,1,0,0
0.17965008,65,2,0.613361579,19353.0,33,0,9,0,0,1
0.704941197,50,0,0.91683629,3438.0,12,0,1,0,3,0
0.012196321,38,0,0.069912609,800.0,11,0,0,0,0,0
0.010514833,82,0,0.051581262,5912.0,6,0,1,0,0,0
0.9999999,27,1,0.166797797,2541.0,1,0,0,0,1,1
0.784245702,60,0,0.617184084,4573.0,10,0,1,0,0,1
0.587281628,41,1,0.299847986,7893.0,10,0,0,0,4,0
0.751366484,39,1,0.209477124,3059.0,3,3,0,2,1,1
0.888111888,63,1,0.455848359,2162.0,8,0,0,1,1,1
0.340665619,60,0,0.008393548,13700.0,4,0,0,0,0,0
0.98462721,66,3,2.302609661,1800.0,6,0,2,1,0,1
0.222653912,69,0,0.68426448,1950.0,11,0,0,0,0,0
0.050893398,65,0,0.122822051,3500.0,14,0,0,0,0,0
0.267904509,25,0,0.04772475,2702.0,4,3,0,0,2,1
0.0,47,3,0.226155093,3700.0,10,1,0,1,0,1
0.000207132,51,2,0.118325445,15000.0,6,0,1,0,1,0
1.000486451,42,1,0.521791188,8351.0,21,0,1,0,3,1
0.0,51,0,0.420971935,15000.0,6,0,2,0,4,0
0.0,66,0,0.363573148,18694.0,16,0,5,0,0,0
0.072656388,28,0,0.270560191,7550.0,7,0,1,0,2,0
1.777408638,29,0,0.003332639,4800.0,1,0,0,1,2,1
0.543948195,67,1,1048.0,0.0,4,1,1,1,0,1
0.543903306,53,0,0.114359415,4651.0,8,0,0,0,0,0
0.0,71,0,0.042652449,3000.0,9,2,0,0,0,1
0.0,48,0,0.484402496,6250.0,11,0,2,0,2,0
0.849140459,49,0,0.452035887,7244.0,9,0,1,0,1,0
0.062460962,23,0,0.000718735,4173.0,2,0,0,0,0,0
0.05189827,54,0,0.19561152,8020.0,6,0,2,0,0,0
1.021978022,22,0,0.109630123,3000.0,2,0,0,0,0,1
0.002567394,59,2,0.000768935,2600.0,5,1,0,0,0,1
0.0,80,0,0.318757499,7500.0,12,0,1,0,0,0
0.520784453,57,0,0.578867158,3936.0,8,0,1,0,0,0
0.336959718,37,0,0.131557036,1200.0,2,0,1,2,2,1
0.405442259,74,0,0.107511399,12500.0,7,0,1,0,0,0
0.000311797,40,0,0.340759783,3500.0,7,0,1,0,2,0
0.449731856,32,0,0.610280619,7625.0,17,0,2,0,1,0
0.086589617,43,0,0.471103742,4221.0,7,0,2,0,3,1
0.849592915,56,1,0.298569451,6500.0,7,1,0,0,0,0
0.825470412,64,0,0.37274835,5606.0,10,0,2,0,0,0
0.075085324,45,0,0.247094856,11100.0,15,0,2,0,1,0
0.114307453,41,1,0.158811768,3500.0,7,0,0,0,2,0
0.181019332,52,0,0.948694596,3293.0,11,0,2,0,0,1
0.200605679,54,0,0.781983346,5283.0,9,0,2,0,1,0
0.06476179,50,0,0.409693545,4600.0,22,0,2,0,0,0
0.257954201,58,0,0.294232411,8200.0,10,0,3,0,0,0
0.218781219,25,0,0.123211814,4333.0,2,0,0,0,0,0
0.122500061,42,0,0.506412605,2728.0,7,0,1,0,1,0
0.302023997,42,0,0.329552009,5200.0,10,0,1,0,4,0
0.018851224,38,0,0.142208087,2200.0,15,0,0,0,0,0
0.145031882,43,0,0.051843318,6075.0,6,0,1,0,2,0
0.037773459,45,0,0.227765474,8578.0,10,0,2,0,2,0
0.900458142,26,1,0.082566462,3911.0,7,0,0,1,0,1
0.9999999,56,0,0.421491914,3833.0,2,7,0,1,0,1
0.533716932,26,1,0.197786505,2800.0,5,0,0,0,0,1
0.022450403,55,0,0.00625543,5754.0,10,0,0,0,0,0
0.088119566,49,1,0.356298012,8200.0,18,0,2,0,0,1
0.000358843,54,0,0.720069983,4000.0,11,0,0,0,0,0
0.9999999,36,1,0.124399154,5200.0,2,2,0,1,0,1
1.090834021,58,0,0.522462562,600.0,3,1,0,0,1,1
0.0,33,0,0.308527974,1840.0,8,0,0,0,1,0
0.0,66,0,0.431444241,4375.0,10,0,1,0,0,0
0.610335593,44,3,0.119750618,8500.0,11,0,0,0,1,1
0.779240326,38,4,0.458613342,6100.0,12,0,0,0,2,1
0.530154215,45,0,0.255048409,7229.0,4,0,2,0,2,0
0.007465671,74,0,0.239940755,4050.0,5,0,1,0,0,0
0.992695554,29,4,0.387522496,5000.0,13,0,0,0,0,1
0.9999999,55,0,0.251038302,4333.0,3,1,1,2,0,1
0.528364125,45,0,0.868852459,2744.0,17,0,1,0,0,1
0.029612948,62,0,0.61993298,9250.0,5,0,2,0,0,0
0.860166904,46,1,0.537121362,5050.0,9,0,1,2,0,1
1.107583774,30,3,0.535576923,4159.0,12,2,1,2,2,1
0.003052551,37,0,0.001894537,3166.0,12,0,0,0,0,0
0.965172471,32,0,0.764705882,1750.0,5,0,1,2,1,1
0.256373039,39,0,0.193465876,8600.0,13,0,0,0,0,0
0.050600571,50,0,0.330079752,8400.0,11,0,1,0,2,0
0.021691891,94,0,0.854389722,1400.0,7,0,1,0,0,0
0.457405679,28,0,0.070686071,1442.0,2,0,0,0,0,0
0.290159955,48,0,0.293390861,5098.0,6,0,1,0,3,0
0.051241723,59,0,0.223694076,4000.0,15,0,2,0,0,1
0.0669775,76,0,0.224702991,4881.0,11,0,1,0,0,0
1.043620502,32,1,0.025320846,5765.0,3,0,0,0,1,1
0.003859862,64,0,0.416757658,17400.0,16,0,3,0,0,0
0.726660352,47,5,0.208055092,9583.0,8,1,1,0,2,1
0.016908148,32,0,0.11453561,2400.0,8,0,0,0,0,0
0.535582273,40,1,0.234288286,6666.0,7,0,0,1,0,1
0.832933653,47,0,0.195012309,9342.0,6,0,0,0,2,1
0.584290393,61,3,0.939062128,4200.0,19,1,3,0,0,0
0.397881064,67,0,0.257214269,4400.0,7,1,1,0,0,1
0.093697951,65,0,0.229330709,5079.0,10,0,2,0,1,0
0.030269598,52,0,0.149600806,12900.0,15,0,1,1,1,0
0.026041999,60,2,0.186162767,5000.0,8,0,0,0,0,0
1.005564621,46,3,1.291727141,2066.0,10,0,1,0,1,1
1.528239203,52,1,0.82738702,2942.0,4,1,1,1,3,1
0.929868562,46,3,0.580886505,7083.0,12,1,2,1,1,1
1.018059639,73,1,0.415401703,2700.0,7,0,1,0,0,1
0.9999999,57,9,1.01270648,1573.0,7,0,0,0,1,1
1.136212625,37,0,0.062298108,2166.0,3,1,0,0,1,1
1.001451496,53,6,0.604779096,5816.0,9,0,1,1,0,1
0.166987155,67,0,0.124175165,5000.0,5,0,1,0,0,0
0.072561063,59,1,0.25834833,5000.0,8,0,0,0,2,1
0.300801546,57,0,0.764812713,4404.0,11,0,1,0,0,0
0.010463465,82,0,0.158668266,3333.0,8,0,0,0,0,0
0.9999999,31,2,0.203490847,2348.0,2,1,0,2,1,1
0.546625459,40,1,0.098308891,14250.0,4,1,0,0,0,1
0.013563189,30,0,0.005175601,5409.0,8,0,0,0,0,0
0.985395849,33,5,0.446868286,6050.0,10,0,1,0,2,1
0.151491444,31,0,0.25901242,3300.0,9,0,0,0,0,0
1.119920053,36,0,0.166798211,3800.0,4,0,0,0,0,1
0.687312687,26,2,0.418562874,1669.0,4,0,0,0,0,1
0.0,73,1,2.048096192,498.0,13,0,2,0,0,0
0.924839097,40,6,0.659425912,7733.0,24,1,4,2,2,1
0.125879394,61,1,0.230884558,2000.0,29,0,0,0,0,0
0.256708694,37,0,3590.0,0.0,16,0,1,0,0,0
0.9999999,42,0,0.217236784,2250.0,1,0,0,0,2,0
0.133781735,38,0,0.439195101,8000.0,14,0,2,0,2,0
0.462475946,35,0,0.889622076,5000.0,16,0,1,0,0,0
0.0,52,0,0.0,3166.0,2,0,0,0,0,0
0.9999999,52,0,0.011244378,5335.0,2,2,0,0,1,1
0.933554817,32,0,0.084878331,3451.0,5,0,0,0,2,1
1.026378897,23,0,0.280266568,2700.0,5,0,0,0,1,1
0.969650919,63,0,0.225041039,6700.0,6,0,0,0,0,0
0.095962125,70,0,0.635910224,400.0,12,0,0,0,0,0
0.9999999,36,0,0.077479779,2348.0,2,0,0,2,5,1
0.049773756,54,0,0.008136809,7250.0,6,0,0,0,0,1
0.550898204,44,0,0.075291622,6600.0,5,1,0,1,1,1
0.504983389,24,1,0.193370166,3800.0,5,0,0,0,0,1
0.122313534,31,0,0.390849871,6600.0,21,0,2,0,0,0
0.679526706,26,0,0.556721639,2000.0,12,0,0,0,0,1
0.016073117,70,0,0.261664858,6450.0,16,0,1,0,1,0
0.602955727,54,0,0.262918199,5708.0,7,0,0,0,2,0
0.0,30,0,0.18582996,2469.0,4,0,0,0,1,0
0.649960368,32,0,0.226973684,3343.0,9,0,0,0,1,0
0.414352366,30,2,0.029506438,1863.0,3,0,0,0,0,1
0.365547546,82,1,0.218296951,6000.0,16,0,0,0,0,1
0.295387448,40,1,0.24272058,9100.0,12,0,1,0,2,0
0.252696236,36,1,0.431142214,4000.0,11,0,0,2,3,1
0.0,45,1,675.0,1.0,5,0,1,2,3,0
0.9999999,58,0,0.527492765,3800.0,4,0,2,0,3,1
0.0436027,37,0,0.339587242,5329.0,7,0,1,0,2,0
0.00386021,59,0,0.00279888,2500.0,12,0,0,0,0,0
0.160393584,63,0,0.460835807,4378.0,14,0,1,0,0,0
0.136744236,68,0,0.45545441,6700.0,9,0,2,0,2,0
0.392782474,48,0,0.019542494,6600.0,5,0,0,2,0,1
0.986679353,30,0,0.148975171,6000.0,8,3,0,0,0,1
0.327102804,65,4,0.225954809,5000.0,6,0,1,1,0,1
0.0,33,0,0.23197659,3758.0,5,0,1,0,1,0
0.024061288,77,0,0.14183688,7000.0,17,0,1,0,0,0
0.091592673,38,0,0.244783681,15000.0,6,0,3,0,1,0
0.215326022,54,0,0.310798607,7750.0,16,0,1,0,0,0
1.012496876,30,5,0.198286122,4200.0,5,0,0,1,2,1
0.820276623,42,0,0.691323471,2500.0,5,0,0,0,0,1
0.717767132,63,2,0.099902057,1020.0,4,0,0,0,0,1
