f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
81,99,76,71,94,37,10,1,2,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
90,86,76,71,94,0,0,37,9,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,93,115,77,94,0,0,3,0,0,0,0,0,0,0,24,19,0,1,8,0,0,0,0,0,0,N
83,77,76,71,94,19,52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
47,101,147,92,94,0,0,0,0,0,22,39,0,0,0,0,0,14,56,0,0,0,0,0,0,0,N
102,77,76,71,94,0,37,37,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15,110,107,71,94,0,0,2,0,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,N
200,77,76,71,94,25,37,0,81,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
61,90,76,71,94,0,2,1,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,77,76,71,94,0,0,0,55,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,93,76,71,94,1,8,0,1,14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,108,110,71,94,0,0,0,9,38,1,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,N
65,81,84,71,94,0,1,2,2,39,15,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,P
74,78,76,71,94,0,16,38,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
54,86,76,71,94,0,0,0,0,23,25,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,P
24,91,83,90,94,0,0,0,0,5,1,3,17,0,0,0,0,0,0,3,15,0,0,0,0,0,P
63,77,97,74,94,0,0,30,21,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,P
99,77,76,71,94,0,14,32,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,78,76,71,94,0,1,2,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,95,76,71,94,1,2,0,32,14,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
101,77,76,71,94,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
89,107,92,71,94,32,50,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,N
118,109,77,71,94,0,0,0,5,52,45,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N
101,77,76,71,94,2,7,55,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
99,95,76,71,94,39,10,0,0,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
85,77,76,71,94,1,1,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
99,113,104,98,94,0,0,37,30,2,0,32,29,0,0,0,0,0,8,32,0,0,0,0,0,0,N
72,79,76,73,99,2,1,0,0,53,9,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,P
151,80,76,71,94,12,50,16,63,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
99,92,76,71,94,0,0,46,0,0,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
88,106,76,71,94,26,23,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
88,103,76,71,94,0,19,44,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,72,96,25,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,P
69,79,76,71,94,0,0,5,3,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,90,78,73,97,0,0,0,0,9,53,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,P
23,119,76,71,94,0,0,3,0,0,0,1,30,20,0,0,0,0,0,0,0,0,0,0,0,0,N
75,77,123,118,94,1,52,12,0,1,1,0,0,0,0,0,0,0,11,59,0,0,0,0,0,0,N
77,96,76,71,94,2,6,0,0,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,80,82,80,94,56,7,2,0,0,0,0,0,0,0,6,0,0,0,0,6,2,0,0,0,0,P
100,103,99,71,94,0,0,0,18,71,5,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,N
163,77,76,71,94,64,89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
19,116,99,73,102,0,0,3,3,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,5,1,N
34,146,76,71,94,0,0,3,2,0,0,10,51,28,0,0,0,0,0,0,0,0,0,0,0,0,N
100,91,76,71,94,5,42,0,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
79,77,76,71,94,0,0,2,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,117,76,71,94,23,4,7,0,0,0,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,N
130,77,83,72,94,32,30,63,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,N
55,98,78,71,94,0,4,1,0,0,36,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,P
48,101,80,71,94,0,1,2,0,0,32,21,0,0,8,0,0,1,0,0,0,0,0,0,0,0,N
108,85,76,71,94,0,0,0,25,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,83,88,71,94,0,0,0,0,9,12,6,1,0,0,0,0,9,1,0,0,0,0,0,0,0,P
72,119,76,71,94,0,0,0,0,0,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,146,82,71,94,1,2,5,41,0,0,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0,N
24,117,76,71,94,0,0,2,0,0,0,0,38,13,0,0,0,0,0,0,0,0,0,0,0,0,N
59,77,76,71,94,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
17,116,108,72,94,0,0,0,0,2,2,1,0,0,39,19,0,4,2,0,0,0,0,0,0,0,N
104,107,76,71,94,2,1,1,1,47,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,107,76,71,94,0,0,4,14,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,77,76,103,136,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,N
62,78,78,81,113,32,14,0,1,6,0,0,0,0,2,1,0,0,0,0,0,0,0,9,7,0,N
15,119,78,71,94,0,0,1,1,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,N
63,80,142,71,94,0,0,5,34,14,0,0,0,0,0,0,15,41,0,0,0,0,0,0,0,0,N
77,78,76,71,94,5,13,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
36,100,76,71,94,0,2,1,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,N
62,106,76,71,94,0,0,0,0,0,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
50,105,76,71,94,0,3,4,1,0,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,77,76,71,94,0,0,23,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
122,79,76,71,94,9,37,12,50,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
108,85,76,71,94,37,25,0,0,14,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,77,78,75,94,20,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,P
76,111,76,71,94,14,40,2,0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,P
117,77,76,71,94,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,81,76,71,94,2,1,0,6,56,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,P
99,114,76,71,94,6,79,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,N
91,88,76,71,94,0,37,25,3,2,16,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,P
158,107,76,71,94,0,0,37,25,9,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
46,91,76,72,96,1,2,0,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,P
22,133,79,71,94,0,0,1,4,4,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,N
89,78,135,88,94,0,0,1,17,63,0,0,0,0,0,0,6,13,36,5,0,0,0,0,0,0,N
94,121,92,71,94,0,3,0,0,26,36,60,0,0,0,7,12,0,0,0,0,0,0,0,0,0,N
78,77,76,71,94,0,50,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,81,74,94,0,9,37,12,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,P
73,77,90,82,94,6,56,0,0,0,2,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,P
75,84,76,71,94,3,0,0,4,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
13,77,122,108,94,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,0,0,0,0,0,0,N
84,79,76,71,94,0,0,31,37,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
173,77,76,71,94,56,6,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
84,77,76,71,94,0,50,17,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,120,76,71,94,0,0,0,0,0,74,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
98,81,76,71,94,9,37,0,0,31,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,111,100,94,2,1,0,2,1,0,0,0,0,0,0,0,0,17,31,0,0,0,0,0,0,N
32,156,124,82,94,0,0,0,0,1,0,16,44,28,16,0,0,12,29,0,0,0,0,0,0,0,N
80,77,86,71,94,0,2,69,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,P
27,117,99,71,94,0,1,6,8,0,0,0,0,0,46,12,0,0,0,0,0,0,0,0,0,0,N
54,81,83,72,94,0,2,1,0,27,19,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,P
177,106,76,72,95,0,2,1,8,103,63,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
53,92,76,71,94,0,2,2,1,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
70,82,78,71,94,44,14,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,P
13,131,82,71,94,0,0,0,0,0,0,0,0,42,18,0,0,0,0,0,0,0,0,0,0,0,N
71,78,78,71,94,0,0,0,37,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,P
58,80,127,82,94,0,0,1,3,35,12,0,0,0,0,0,0,18,30,0,0,0,0,0,0,0,N
63,160,109,71,94,0,0,0,0,0,32,58,0,0,43,31,0,0,0,0,0,0,0,0,0,0,N
128,87,76,71,94,0,2,0,31,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,107,121,71,94,0,0,0,0,0,0,37,8,0,0,0,25,17,0,0,0,0,0,0,0,0,N
59,96,76,71,94,0,0,14,7,2,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
163,78,76,71,94,5,42,37,62,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,77,76,71,94,63,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
47,90,93,110,94,0,2,0,1,1,34,11,0,0,0,0,0,0,0,13,27,0,0,0,0,0,N
66,93,76,71,94,0,0,1,3,6,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,133,79,71,94,0,1,2,19,43,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,N
54,106,100,71,94,2,0,0,0,26,20,1,0,0,10,33,0,0,0,0,0,0,0,0,0,0,P
69,87,76,71,95,0,2,4,1,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
115,77,76,71,94,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,111,87,71,94,0,0,37,9,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,P
35,77,76,75,103,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,P
114,77,76,71,94,0,0,32,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
99,77,76,71,94,0,0,32,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15,109,108,77,94,0,0,0,0,2,0,0,0,0,14,44,0,0,0,0,0,3,1,0,0,0,N
129,81,76,71,94,2,72,8,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
73,110,89,71,94,37,26,0,0,0,0,0,0,5,38,0,0,0,1,0,0,0,0,0,0,0,P
62,79,76,71,94,14,32,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
15,117,93,73,94,0,0,0,0,0,0,1,8,10,34,0,0,1,6,0,0,0,0,0,0,0,N
92,79,76,71,94,0,2,2,65,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,P
79,78,76,73,95,31,36,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,P
64,97,76,71,94,4,8,0,0,0,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,114,108,71,94,2,1,0,0,0,0,0,0,0,34,25,0,4,0,0,0,0,0,0,0,0,N
97,96,76,71,94,0,0,3,0,33,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
22,113,76,71,94,0,0,0,1,1,0,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,N
157,77,76,71,94,0,0,50,77,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,83,76,75,96,0,0,0,32,35,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,P
77,77,76,71,94,0,25,37,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
87,80,76,71,106,0,0,0,0,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,P
75,77,76,71,94,0,0,37,25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,27,39,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
54,84,82,71,94,0,1,0,2,23,23,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,P
65,116,76,71,94,0,0,3,46,0,0,1,25,21,0,0,0,0,0,0,0,0,0,0,0,0,N
73,103,76,71,94,0,46,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,78,75,94,0,2,0,6,56,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,P
115,77,79,71,94,0,42,67,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,N
100,77,76,71,94,0,46,14,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
88,80,80,74,100,16,63,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,2,0,N
63,77,76,71,94,2,2,1,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,85,90,71,94,0,1,0,0,33,29,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,P
67,109,82,73,94,0,37,9,0,0,0,2,43,0,0,0,0,0,6,0,0,0,0,0,0,0,P
40,113,80,78,94,0,2,2,1,0,0,35,25,0,0,0,0,0,0,4,4,0,0,0,0,0,N
130,78,77,71,94,0,0,0,72,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,N
90,99,76,71,94,0,0,41,5,1,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,78,76,71,94,0,2,1,0,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
28,113,76,71,94,0,0,0,1,2,0,8,40,4,0,0,0,0,0,0,0,0,0,0,0,0,N
109,84,76,71,94,0,0,0,3,77,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
33,117,99,71,94,0,0,0,8,12,0,1,0,0,46,12,0,0,0,0,0,0,0,0,0,0,N
89,86,76,71,94,0,0,0,9,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,79,76,71,95,0,32,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,P
126,83,76,71,94,62,0,1,1,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
102,123,77,72,94,2,1,0,0,0,90,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N
53,94,77,72,94,0,0,3,3,0,36,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P
56,77,143,96,94,0,0,0,5,41,0,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,N
50,104,76,72,100,0,0,0,0,3,18,47,0,0,0,0,0,0,0,0,0,0,0,0,3,1,N
69,105,77,71,94,0,0,0,0,39,23,2,9,13,3,0,0,0,0,0,0,0,0,0,0,0,N
82,77,76,71,94,2,7,1,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,82,78,71,94,12,15,56,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,N
59,77,107,95,94,0,3,0,37,9,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,N
21,81,78,94,134,2,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,0,0,27,10,0,N
43,94,145,71,94,0,1,2,0,0,27,19,0,0,0,0,5,51,0,0,0,0,0,0,0,0,N
16,190,120,71,94,0,0,0,1,2,0,0,1,14,131,4,0,0,0,0,0,0,0,0,0,0,N
62,77,76,71,94,0,1,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,110,107,71,94,0,0,14,33,2,0,0,0,0,20,38,0,0,0,0,0,0,0,0,0,0,N
129,77,76,71,94,0,0,12,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,77,76,109,117,0,0,8,64,12,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,N
77,77,76,71,95,1,2,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
31,104,76,71,94,0,0,1,1,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,N
91,78,76,71,94,2,1,32,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,101,118,71,94,1,44,5,0,0,0,0,0,0,0,41,16,0,0,0,0,0,0,0,0,0,N
87,84,138,81,150,0,0,16,63,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,27,9,N
59,93,76,72,96,1,2,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
98,93,76,71,94,0,0,0,0,42,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
103,106,76,72,96,0,0,32,49,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,2,0,N
76,80,76,71,94,0,0,31,31,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,71,94,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,78,99,1,1,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,P
13,149,78,131,159,0,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0,32,7,0,14,21,N
44,81,76,71,94,0,1,2,17,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,97,76,71,94,0,0,0,0,30,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
118,114,76,71,94,1,7,2,31,31,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,111,87,71,94,2,29,18,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,P
102,77,76,71,94,0,44,5,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
70,105,76,71,94,0,0,0,0,18,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
191,77,76,89,102,0,65,116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,N
77,77,76,71,94,14,51,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
130,77,76,71,94,0,0,81,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,98,76,71,94,1,3,5,0,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,78,76,71,94,0,1,1,2,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
85,87,78,71,94,0,0,10,10,37,26,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,P
74,80,82,91,94,0,0,0,56,7,1,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,P
37,106,76,71,94,1,5,4,2,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,78,76,71,94,0,1,52,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,73,95,0,25,37,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,P
32,103,76,72,94,2,0,0,0,0,0,27,18,0,0,0,0,0,0,0,0,1,1,0,0,0,N
59,77,80,74,94,2,1,37,9,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,P
62,77,76,71,94,30,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
97,82,76,71,94,0,2,0,0,75,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
138,106,76,71,94,0,2,9,19,56,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
85,110,76,71,94,0,0,0,1,2,79,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
81,77,76,71,94,4,67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
15,136,88,71,94,0,0,0,0,0,0,0,9,26,37,0,0,0,0,0,0,0,0,0,0,0,N
77,122,82,73,94,0,0,0,0,0,44,70,0,0,0,0,0,0,6,0,0,0,0,0,0,0,N
74,77,81,72,94,50,12,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,P
71,112,81,71,94,0,0,0,2,19,42,20,0,4,16,0,0,0,0,0,0,0,0,0,0,0,N
60,81,82,71,94,43,6,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,P
59,79,84,71,94,0,44,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,P
57,110,108,71,94,28,18,0,0,0,1,0,0,0,20,38,0,1,0,0,0,0,0,0,0,0,N
83,88,88,71,94,0,56,13,5,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,P
22,89,116,71,94,0,3,2,0,0,5,2,0,0,0,0,41,1,0,0,0,0,0,0,0,0,N
131,121,76,71,95,29,20,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N
72,78,76,71,94,0,2,0,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,78,76,71,94,0,0,2,2,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
126,98,76,71,94,0,0,37,25,2,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,73,96,0,0,0,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,P
62,90,76,71,94,0,0,0,3,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
81,103,76,71,94,5,42,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,77,71,94,9,37,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P
24,114,100,144,94,1,4,0,0,0,0,0,24,20,0,0,0,0,0,6,62,0,0,0,0,0,N
45,92,76,71,94,5,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,79,76,71,94,32,47,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N
89,77,76,100,127,0,0,71,9,2,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,N
78,77,76,71,94,56,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
173,77,76,71,94,18,42,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
50,94,76,71,94,0,0,0,0,5,42,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,82,77,71,94,0,12,50,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,P
92,77,88,115,94,57,26,2,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,N
42,77,77,71,94,10,11,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,P
104,79,76,71,94,0,49,5,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
166,117,76,71,94,0,16,64,47,0,0,68,9,0,0,0,0,0,0,0,0,0,0,0,0,0,N
52,92,76,71,94,0,9,2,1,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,77,76,71,94,23,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
118,95,76,71,94,0,19,44,23,25,1,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,N
47,132,84,72,94,0,0,0,2,1,13,32,29,15,0,0,0,4,2,0,0,0,0,0,0,0,N
59,114,83,71,94,0,18,29,1,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,P
135,77,76,71,94,0,0,58,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17,94,127,71,94,0,0,1,2,0,1,2,0,0,0,10,48,0,0,0,0,0,0,0,0,0,N
18,77,76,123,100,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,N
56,77,82,122,94,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,N
17,113,84,71,94,0,3,0,1,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,N
91,85,76,71,94,0,5,41,0,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
82,97,76,71,94,0,11,38,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,0,62,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
48,88,77,76,94,0,2,1,0,1,45,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,P
66,77,76,71,94,2,44,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
103,127,119,71,94,0,0,0,0,61,47,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,N
200,77,76,71,94,0,81,24,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,80,76,71,94,0,28,18,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,114,77,71,94,0,0,27,28,0,15,30,0,18,2,0,0,0,0,0,0,0,0,0,0,0,N
83,118,77,71,94,0,0,0,25,40,4,0,27,20,1,0,0,0,0,0,0,0,0,0,0,0,N
73,83,76,71,94,5,5,0,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
116,78,76,71,94,0,1,34,14,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
103,79,76,71,94,0,0,19,2,67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
35,149,95,71,94,0,0,0,1,4,4,21,24,0,58,0,0,0,0,0,0,0,0,0,0,0,N
