V1,V2,V3,V4,V5,target
-0.792688,-0.593791,0.443454,1.877226,-0.136583,1
0.46666,1.485357,0.008308,0.582833,-0.552752,2
-0.446951,-0.585477,0.00744,0.996331,1.873195,2
0.6815,0.320053,-0.311883,1.508866,-0.873693,1
-0.721091,-0.884516,0.073886,0.550374,-0.136583,2
-0.036379,1.593657,0.319847,0.318816,0.804745,2
-0.873455,-1.673834,-0.364282,-1.012337,-0.136583,2
0.183933,1.500761,-1.405588,0.80647,-0.636153,1
-0.745302,-0.606851,0.954006,1.281066,1.786072,2
-0.750495,-0.625208,1.099365,0.945699,-1.226677,2
-0.619906,-0.519993,0.397789,0.80588,0.478145,2
-0.806855,-0.966605,-0.241361,0.977437,2.035333,1
-0.454412,-0.521651,0.502854,1.622396,-0.997672,1
-0.843919,-1.018577,-0.311271,1.712273,-0.136583,2
-1.083071,-0.688977,0.747669,0.745977,-0.136583,1
-0.088193,0.118387,-1.664552,0.931374,-0.672241,2
1.416678,0.077978,-0.272064,-0.031755,-0.37093,1
0.211388,0.564091,0.135089,-0.036787,-1.176583,1
-0.79163,-0.795158,-0.26749,-1.301996,-0.136583,2
2.873549,-0.971744,-0.27387,0.377844,-0.562799,1
-0.406244,-0.968129,1.074739,0.432623,0.596787,2
-0.703586,-0.761281,0.694483,-1.060452,0.691979,2
-0.278129,-0.268697,1.478993,-0.992002,0.802722,1
0.382093,-0.776467,1.028955,0.297173,-0.566829,2
0.803354,0.350286,-0.305413,-0.145302,-0.429994,1
0.181036,-0.22065,-1.035606,-0.599172,-0.237737,1
-0.593059,-2.433803,0.608026,-1.083771,0.754461,2
-0.552271,0.002554,1.030457,1.146721,-1.372862,2
3.266478,-1.76747,-0.346613,-0.286127,-0.255633,1
-0.527475,0.03952,0.134862,0.527339,0.634548,2
0.239592,1.3462,-1.371981,-0.176056,0.618579,1
-1.330113,-0.686928,0.467303,-1.63039,-1.418807,2
0.187945,1.298072,-1.361924,-0.733595,-0.326239,1
-1.074302,-2.089595,0.821008,-1.687562,-0.136583,1
-0.325619,1.495391,0.340184,0.157853,-0.472189,1
-0.743964,-0.731994,-0.036799,1.711934,-1.395582,1
-0.639639,0.067356,1.200604,-1.408566,-0.804025,1
-0.837987,-1.175449,-0.467973,1.24575,3.057082,1
-0.30054,-0.10456,0.755093,0.770314,2.141758,2
0.17248,0.428589,1.027604,0.789735,-0.841456,2
-0.603048,0.793441,0.974288,0.371867,-0.68334,1
0.107518,-0.263056,-0.163994,0.514423,1.299415,2
-0.014012,0.455826,0.768546,0.955592,-0.850169,2
-0.511397,1.256277,-1.35071,-0.1427,-0.329093,1
1.780599,-1.147295,-0.671986,-0.29518,-0.249129,1
-0.585763,-0.295087,1.165799,-1.17867,-0.666669,1
-0.411545,1.199125,1.145646,0.476639,-0.576558,1
-0.750213,-0.87308,0.104885,1.909352,-1.482658,2
-0.372139,-1.066345,-0.439489,1.285761,2.246028,2
-0.306137,0.905842,0.08204,-0.831541,-0.582383,2
3.074148,-0.917316,-0.971787,-0.364714,-0.007413,1
-0.04951,1.123113,-1.444516,-0.758297,0.134742,1
-0.861009,-1.170585,0.111611,0.096384,-0.968748,2
0.656556,-0.550813,1.937774,-1.186784,-0.582251,2
1.291226,1.100177,-1.133497,-0.673721,-0.304441,1
-0.292683,1.525554,0.050252,0.759153,-0.850016,2
-0.696288,-0.375405,0.108093,1.553497,-0.136583,2
-0.628988,-0.783497,-0.037786,1.050566,-0.136583,1
-0.471121,1.403259,1.511984,-1.002867,-0.505091,2
-0.141088,1.348821,1.093216,0.439847,-0.525394,2
-0.695053,-0.970691,-0.086878,1.688181,-0.136583,2
-1.076689,-1.9056,-1.259138,1.13148,-0.136583,2
-0.708668,-0.766634,-0.588355,0.966288,2.354919,2
-0.319733,0.50292,0.182231,-0.86974,0.479801,1
-0.67031,-0.167399,1.089132,-1.222718,-0.136583,1
-0.32313,1.395445,0.884643,-1.052852,-0.505728,1
-0.543648,-0.164203,0.949943,-1.296629,-0.699653,2
-0.574053,-0.80787,-0.490937,0.887672,-0.136583,2
-0.783894,-0.555869,-0.404706,0.380133,1.443616,1
-0.515425,-0.048359,0.791109,0.577958,-0.782014,2
-0.444728,0.200614,1.850356,-1.219917,0.536946,2
-0.474009,0.870193,-1.18522,-0.7187,-0.286953,1
-0.498776,-0.415863,-0.081601,0.738882,-0.136583,2
-0.446985,1.350137,0.769173,0.37972,-0.136583,1
-0.729998,0.393609,1.674092,-1.371444,-0.136583,1
-0.71805,-0.908074,-0.256314,1.348759,-1.543189,2
-0.580068,-0.687202,-0.021548,2.326109,3.489033,2
-0.172689,0.328631,-1.187341,-0.260598,-0.360179,1
-0.670153,-0.885557,-0.315357,1.191766,-1.603263,2
-0.816853,-0.808668,0.768481,0.915091,-0.745282,1
-0.278039,2.016825,-1.507967,-0.820877,-0.430177,1
-0.376954,1.422165,-1.590908,-0.849221,-0.393597,2
-1.144949,-1.077206,-0.007687,1.898531,-2.125983,2
-0.64385,-0.917078,1.304383,0.755411,0.90932,2
-0.463147,0.276754,0.645447,1.702167,-0.136583,2
0.253869,1.3468,-1.224055,-0.701688,-0.311274,1
-0.714842,-0.690894,0.777115,1.079065,2.848786,2
-0.489377,2.254306,-1.376646,-0.76671,-0.382232,1
-0.548959,-0.920848,0.224535,2.379642,-1.808129,1
-0.704448,-0.882505,-0.145021,0.662924,-0.136583,2
0.015712,1.763105,-1.314913,-0.730985,-0.36298,1
-0.790139,-1.132242,-0.205262,1.19331,3.129022,2
-0.739543,-0.896713,-0.270589,0.902223,1.785499,2
1.465809,-0.400394,-0.654363,-0.342997,0.008257,1
2.496248,-1.100362,-0.603519,-0.390666,0.054119,1
-0.006946,1.173545,0.438754,0.763635,1.228125,2
1.37316,0.105838,-1.025938,-0.601314,0.044922,1
-0.708189,-0.847144,0.081916,2.248071,-0.136583,1
0.19601,0.843602,-1.294155,1.479978,-0.973733,1
-0.469209,-0.644443,1.360919,1.380434,-1.165084,2
-0.384264,1.953292,-1.33417,-0.180954,-0.416244,1
-0.821061,-0.784368,0.188479,0.64027,-0.136583,2
-0.548259,0.100057,2.067022,-1.37678,-0.694966,1
-0.506868,-0.4775,-0.004704,1.061953,-0.136583,2
-0.490843,-0.344112,1.476368,0.984919,0.792331,1
-0.490887,-0.342555,1.920561,-1.492246,-0.714711,1
-0.551305,-0.392041,1.763045,0.83473,0.591426,1
-0.26305,1.737161,0.09894,-0.922706,1.901843,1
-1.059137,-0.875378,0.107787,0.461345,0.980304,2
-0.59148,0.171697,0.815054,-1.066135,-0.579053,1
-0.491892,1.953492,-1.515105,0.155873,-0.136583,1
-0.401561,-0.194906,0.616974,0.374397,-0.789882,2
-0.604503,-0.63881,0.017695,2.300775,-2.131698,2
2.92155,-1.851945,-0.681282,-0.381956,-0.040643,1
-0.748074,-1.177774,-1.00398,0.618099,1.677459,2
0.678566,-0.430483,0.781556,1.237502,-1.268948,2
0.286312,0.84097,-1.203281,-0.228247,0.08212,1
-0.351223,-0.16526,1.890121,0.920854,-0.758932,2
-0.806477,-0.920281,0.511185,2.440819,-0.136583,1
-1.028493,-0.892301,-0.022815,1.482966,-1.859145,2
1.039994,1.457697,-1.308216,-0.703482,-0.309675,1
-0.507097,2.019774,-1.432649,0.83001,-0.744481,2
-0.702419,-1.084268,-0.121495,1.550748,1.653224,2
-0.631558,0.409707,0.318626,0.047181,0.41964,1
-0.765398,-0.736961,-0.019816,1.165527,-1.245663,2
0.085531,-0.774352,0.676103,1.256133,2.282145,2
-0.53335,1.182016,0.346084,0.349631,-0.729853,1
-0.493375,-0.861211,0.226001,0.710708,-0.136583,2
-0.618987,-0.315844,0.865733,0.634457,-0.136583,2
-0.580199,0.433736,1.486925,-1.204895,-0.615144,1
-0.561002,0.775804,-0.201345,-0.157002,0.06016,1
-0.778757,-0.236983,-0.129084,1.15414,1.873873,2
-0.694811,-0.966466,-0.26399,1.014372,2.793523,2
0.668947,0.422937,0.993717,-1.038463,-0.411293,2
-0.757064,-0.264419,0.134182,1.104362,-0.136583,2
0.75795,0.757509,-1.164018,-0.668685,-0.265189,1
0.511132,0.589694,-0.340194,-0.90122,2.641739,1
0.325149,0.005974,1.764158,-1.108892,-0.518721,2
-0.475214,-0.499056,0.059792,1.268561,-0.136583,2
-0.629301,-0.387638,1.522454,0.8997,-0.936368,1
1.749076,-0.911149,-0.638152,-0.367928,0.045303,1
-0.330332,0.459515,0.617125,1.765868,-0.932881,2
-0.856537,-1.073797,-0.449109,0.969276,2.157897,1
0.136103,1.290517,0.926084,0.151392,-0.438472,2
-0.620897,1.802668,-1.322012,-0.224894,0.133861,1
-0.464702,0.85339,-1.229159,0.061461,0.714198,1
-0.696149,-0.763331,-0.140076,0.391389,-0.136583,1
-0.560683,-0.093185,0.920367,0.429486,-0.825062,1
0.000542,0.827552,0.367274,1.357158,-0.755919,2
0.57525,-0.173873,-1.08864,-0.36775,-0.248973,1
-0.246494,1.778721,-1.202588,-0.711427,0.115107,1
-0.715785,-0.564177,0.146768,1.202713,-0.136583,2
-0.818125,-0.918225,-0.023097,0.450793,-0.136583,2
0.331192,-0.735336,2.241222,-1.286852,-0.56874,2
-0.706618,-0.791171,-0.082471,1.185238,2.045027,2
2.796238,-0.776078,-0.484928,-0.380328,-0.227095,1
-0.259369,-1.259666,0.87682,0.583244,-1.124559,2
-0.825005,-0.927716,-0.037564,0.31144,-0.136583,1
-0.589542,-0.052272,0.038505,0.851666,1.163624,2
-0.240256,1.815064,-0.102098,0.66309,0.835861,2
-0.529329,-0.470309,1.411133,-1.281464,-0.691821,1
-0.213817,2.109439,0.033856,-0.111589,0.212913,1
-0.066025,0.181943,0.776672,-0.876452,-0.679628,2
0.051364,-0.674597,1.256924,1.879661,-1.067814,2
0.308892,0.072479,-0.443828,-0.642078,-0.002668,1
-0.753696,-0.923455,-0.092537,1.528727,-1.450276,2
-0.222265,0.371225,-1.134545,-0.314916,-0.251082,1
-0.645935,-0.112538,1.154582,-1.142917,-0.541412,1
2.615378,-1.789749,-0.947421,-0.584499,-0.223659,1
-0.112646,-0.193355,0.721617,-1.673839,2.412422,2
1.87206,-1.182037,-0.270803,1.058074,-0.818724,1
-0.726761,-0.092657,0.645987,-0.969075,-0.401417,1
-0.575923,0.060459,0.210553,-0.875196,0.787086,1
2.058195,-0.757919,-0.620944,-0.296834,0.039731,1
-0.325337,0.478727,1.265309,1.296859,-0.885459,2
-0.626385,1.159445,-0.126509,-0.180984,0.351183,1
0.753956,-0.393533,-1.011846,-0.592087,-0.004354,1
-0.73581,-0.870484,-0.060062,-1.484233,3.125026,1
1.12038,0.865293,-1.215024,-0.675661,-0.318459,1
-0.244107,0.117341,-1.633185,-0.840404,-0.472451,1
-0.378035,1.303571,0.311451,0.442964,-0.641547,2
0.763319,0.765969,0.889441,-0.841156,-0.349909,2
-0.336226,0.01622,0.256839,0.419887,-1.338629,2
-0.433988,-0.575255,0.285885,1.478371,-1.011574,2
-0.57868,-0.659791,-0.006897,2.373289,3.554632,2
2.040448,-1.755186,-0.609716,-0.328297,-0.366232,1
-0.790999,-1.045127,-0.337194,2.041287,-1.732376,1
0.555803,1.154498,-1.276459,-0.231573,0.108984,1
-0.335927,-1.176975,0.929282,0.635946,-1.027937,2
-0.661458,-0.921627,-0.148304,1.14485,3.374844,2
-0.497349,-0.378439,0.562566,1.075801,1.221595,2
0.773496,0.63317,-0.106591,0.655191,1.091787,1
0.016402,1.389652,0.822046,0.047032,-0.418695,2
-0.307028,0.49661,-1.416761,-0.79974,-0.438964,1
-0.334553,1.64309,-1.377529,0.063521,1.076096,2
3.074218,-0.662559,-0.957571,-0.602766,-0.040356,1
-0.799765,-0.872073,0.049696,2.308169,-0.136583,2
-0.045563,0.306682,0.299467,0.899549,2.043012,2
-0.566406,0.228121,1.67273,-1.302622,-0.136583,1
0.500826,1.515355,0.263895,0.44033,-0.452636,2
-0.639855,-0.863224,-0.057587,-1.397495,-0.136583,2
-0.184728,-0.438948,0.851221,-1.034197,0.462539,2
0.633417,0.448764,1.265158,-0.961693,-0.401941,2
0.371717,1.062448,-1.240259,-0.17297,-0.464222,1
-0.64676,0.020638,2.072965,-1.297417,-0.789014,1
0.281561,2.2495,-1.508267,-0.799488,0.14458,1
2.847196,-1.839106,-0.972713,-0.373981,-0.038638,1
-0.285906,-0.617273,1.373486,-1.058811,0.978662,2
0.605679,0.59423,1.07865,-0.946877,-0.387314,2
-0.827814,-1.0346,-0.363563,0.923704,2.116689,1
-0.421481,-0.263468,0.325769,0.554497,-0.136583,2
0.11839,0.492133,-0.222779,0.337985,-0.136583,2
-0.581582,-0.265324,1.648298,0.887333,1.897291,2
-0.599206,-0.125945,1.948461,-1.311162,-1.245154,2
-0.885438,-1.084878,0.002516,-0.764614,-0.669756,2
-0.483921,0.639844,0.436139,0.146746,-0.533804,1
-0.502402,-0.474365,1.910317,-1.299249,-1.084729,1
-1.241864,-0.863601,0.394699,1.928084,-1.833689,2
-0.2756,-1.00809,1.206904,0.776001,-0.136583,2
0.233956,-0.768029,1.192846,1.26826,1.175816,2
0.672347,0.480842,1.05652,-0.963921,-0.37698,2
-0.597131,-0.158868,0.13281,1.890383,-1.413904,2
0.047659,1.647167,-1.254909,-0.725994,-0.36359,1
-0.287513,1.421542,0.450846,0.541844,-0.780863,2
0.996675,0.593842,0.64951,-0.799335,-0.34047,1
-0.276333,-0.896749,0.048797,1.443043,-1.295648,2
-0.761969,-0.26818,1.277293,-1.183757,-0.532343,1
0.019325,0.169347,-1.107275,-0.922973,3.365271,1
-0.164947,0.180768,-0.48463,-0.2566,-0.381942,1
-0.430527,0.757168,-1.16048,-0.220955,-0.293327,1
0.67881,-0.430142,0.781805,1.237765,-1.268856,2
-0.269544,1.43657,1.045801,-1.11523,-0.509865,1
-0.575283,-0.580046,-0.030685,1.222675,-1.312782,2
-0.816378,-1.170596,-0.2507,1.223479,2.009344,1
-0.502384,1.537233,-1.289894,-0.82755,-0.356922,1
-0.238052,2.150823,-1.258802,0.812547,-0.716105,1
-0.66226,-0.589618,0.388669,0.780671,-1.142712,2
-0.407847,-0.897974,0.420049,1.89145,-0.136583,2
-0.638393,0.031507,1.663978,-1.382272,-0.136583,1
-0.517015,0.950399,-0.16483,-0.110573,-0.360951,1
-0.281776,2.455362,-1.497818,-0.808659,-0.136583,1
0.986928,0.720285,-1.147097,-0.295132,0.064494,1
-0.622532,0.143755,-1.156737,-0.684729,0.064699,1
0.441728,1.174461,-0.099101,-1.081045,1.229704,1
-0.475048,0.385114,0.695413,0.233898,-0.968929,1
-0.701895,0.405747,1.354046,0.469904,1.106067,1
-0.585639,-0.55941,0.108813,1.218281,1.941695,2
-0.528667,-0.44297,0.464645,0.942435,1.218752,2
2.568844,-1.799324,-0.642915,-0.161872,-0.300949,1
-1.071586,-1.916357,-1.281745,0.601321,3.083228,1
2.352862,-0.208383,-0.485723,-0.798524,0.406951,1
-0.642336,-0.160043,1.067834,-1.109541,-0.570432,1
-1.326546,-2.169356,0.628817,-1.300672,-0.953596,1
-0.716686,-0.859901,-0.386859,1.582899,-1.377785,2
-0.779364,-0.712466,-0.075083,-1.717433,-0.136583,2
1.902826,-0.435561,-0.411241,-0.030117,0.609061,1
-0.723483,0.114603,0.731969,-1.117186,-0.451429,1
-0.863131,-0.877793,-2.182446,1.673153,-0.136583,1
-0.697243,-0.288742,1.680057,0.882349,-0.759776,1
-0.707805,0.377887,0.362962,0.124305,-0.136583,1
-0.690781,-0.364227,0.204063,0.256408,-0.136583,2
-0.495151,-0.341215,1.671077,0.90265,0.871724,1
-0.2938,-0.464562,1.312541,-1.12341,0.58675,2
-0.134299,-0.587999,0.811888,1.890847,-1.613428,2
-0.854126,-1.072131,-0.175473,0.06978,-0.136583,1
-0.220574,-0.304533,1.051657,1.053717,2.058456,2
1.845416,-0.714212,-0.953366,-0.408988,-0.059149,1
-0.731775,-0.553918,0.572864,1.669186,-1.212237,2
-0.372139,-1.066705,-0.439819,1.285761,2.245506,2
2.266386,-0.286275,-0.276799,0.185094,0.531505,1
-0.799942,-0.874559,-0.107311,1.593596,-1.308316,2
-0.406423,-0.813917,1.402586,1.00763,1.087067,2
-0.573191,-0.704357,0.000548,2.257349,3.597125,2
2.398732,-0.98131,-0.941588,-0.400186,-0.23174,1
-0.483852,-1.019882,1.285484,0.931475,-1.322659,2
2.678005,-1.793329,-0.935565,-0.587288,-0.239095,1
0.717635,1.468719,0.348342,-0.766446,-0.329611,2
-0.697055,-0.850339,-0.107534,1.191201,-0.136583,2
2.435158,-1.057439,-0.518082,-0.313952,-0.2775,1
-0.24521,1.845403,-1.298455,-0.190553,-0.507342,1
-0.667908,-0.3041,2.532751,-1.463825,-0.762594,1
-0.608212,-0.838294,-0.449365,1.113451,1.339172,2
-0.60953,-0.002604,2.078703,-1.457639,-0.782332,1
-0.525803,-0.576878,0.332728,1.48505,-1.499548,2
-0.638085,1.436241,-1.350888,-0.108675,-0.37944,1
-0.662378,-0.28564,2.583182,-1.435921,-0.767453,1
0.19156,0.693389,-1.241483,-0.728203,-0.337804,2
-0.584468,-0.294464,1.899814,-1.284678,0.693874,2
-0.743413,-0.915945,1.154615,-1.661641,-0.809268,2
-0.674975,-0.836655,-0.397054,0.634943,1.7121,1
1.449797,-0.707533,-0.945844,-0.366055,-0.007326,1
-0.754299,-0.353471,1.382746,-1.457278,-1.1715,1
0.416982,1.119776,0.463737,0.327546,-0.834047,1
-0.83723,-0.999447,0.007023,0.440986,-0.136583,2
0.1531,-0.827044,0.59051,1.358878,2.461412,2
-0.652509,-0.004461,1.339491,-1.123625,-0.597197,2
0.44783,-0.563947,-0.555972,-0.632225,0.074643,1
2.839953,-0.843076,-0.602622,-0.714216,0.989381,1
-0.477335,-0.594436,1.264801,0.682377,2.006842,2
0.778154,0.346938,-0.028268,-0.117806,0.448313,1
-0.850105,-0.87919,-0.525279,0.219355,-0.136583,2
-0.32186,-0.908476,0.024808,1.448881,-1.296534,2
2.436858,-1.056932,-0.517928,-0.313227,-0.278007,1
-0.004462,-0.485792,-0.616775,-0.397124,0.008572,1
-0.767811,-0.814412,0.406499,-1.126824,-1.064902,2
-0.82763,-1.007183,-0.541146,-0.78961,-0.136583,2
-0.435492,-0.528405,1.364409,1.309614,-0.136583,2
-0.693499,-0.770344,-0.066382,2.076364,1.633836,2
0.040866,1.043036,-1.218732,-0.108292,-0.482811,1
-0.795348,-0.578955,-1.457086,2.323235,-0.136583,2
-0.782395,-0.810326,-0.035312,2.291083,-1.246162,1
0.497112,-0.151995,1.2963,0.213605,0.368913,1
-0.298885,1.941272,-1.294724,-0.781303,0.188484,1
0.139931,0.165904,0.888425,1.135585,-0.927862,2
0.570499,-0.57637,1.097582,1.579987,-0.855705,2
0.672463,1.094255,-1.339842,0.273393,1.566638,1
-1.310934,-2.833318,-1.476058,-0.848209,-0.398917,1
-0.488266,0.088882,0.748134,1.863328,-0.136583,2
-0.241988,0.130677,1.655084,-1.387298,-0.580137,2
1.419589,1.1482,-1.314792,-0.666685,-0.280254,2
0.110935,0.557946,-0.163156,-0.773106,-0.327599,2
-0.702434,-1.037004,-0.154077,1.669487,2.242032,2
-0.22389,0.136987,-1.228613,-0.704819,-0.267013,1
-0.543042,-0.507243,0.597815,0.737636,-0.957578,2
-0.491888,-0.225491,1.098122,1.166218,1.765989,2
-0.822803,-0.776702,0.58031,2.258604,-1.570971,1
-0.246691,0.433289,1.424586,0.370582,-0.565478,2
-0.258175,2.079288,-1.28498,-0.121472,1.491929,1
-0.730682,-0.240884,1.614552,-1.388886,-0.136583,1
-0.460374,1.434737,0.671467,-0.012892,-0.472799,1
-0.465029,2.158214,-1.478803,0.02224,-0.537911,1
-0.808993,-0.739996,-0.404451,0.338884,2.00778,2
-0.588127,1.063987,0.865074,0.748272,1.667209,1
2.954669,-1.901584,-0.969352,-0.607699,-0.26093,1
-0.383516,-0.960202,0.992064,0.844385,-0.781714,2
-0.798099,-0.936797,0.120792,1.066799,2.124663,2
1.341125,1.225374,-1.272025,-0.673035,-0.290357,2
-0.581642,2.060747,-1.435005,-0.130718,0.193463,1
-0.482463,-0.123783,1.694428,-1.4702,-0.136583,1
-0.18549,1.296768,-1.413806,-0.126739,0.123526,1
-0.790326,-0.483668,1.606123,-1.383535,-1.113356,1
1.590819,-0.730618,-0.953153,-0.370277,-0.026814,1
-0.545436,1.149234,0.324612,-1.275771,2.177476,1
2.435775,-0.75932,-0.608944,-0.383389,0.001322,1
0.164971,0.156645,0.487056,0.097531,2.082448,2
-0.257462,0.394631,1.482819,0.384751,-0.582842,2
0.32976,1.787816,-1.299678,-0.758001,-0.37107,1
-0.778781,-0.507179,0.196558,1.793061,-0.136583,2
0.369551,1.309646,0.756152,-0.877417,-0.427707,2
-0.183794,0.47761,0.3392,-0.966573,-0.412056,2
0.08878,-0.822622,0.601359,1.283476,2.497356,2
-0.338275,-0.363608,0.902095,-1.025047,1.723635,2
-0.790168,-1.112158,-0.486665,-0.060274,1.46459,2
-1.068109,-0.692037,0.88353,-1.543876,-0.808381,2
-0.736054,-0.60531,0.111341,1.080659,-1.140589,1
0.330994,-0.552226,-0.959127,-0.406105,-0.23823,1
-0.773546,-0.875452,-0.29734,-1.284885,-0.136583,1
-0.753427,-0.640446,-0.254034,-0.057605,1.427567,2
0.063716,1.634348,0.530408,0.231968,-0.469248,2
-0.635014,-0.586605,0.185774,-1.00744,-0.136583,2
-0.146473,-0.742351,-0.052738,2.108654,-1.116259,2
-0.488513,-0.703257,2.378488,-1.368135,0.665911,2
-0.690927,-0.495141,2.210242,-1.528728,-0.818245,2
2.528389,-1.115465,-0.992596,-0.715078,-0.361898,1
-0.30864,-0.60841,1.872648,-1.557309,-0.840004,2
0.266865,0.549298,1.061642,0.372698,-0.49518,2
-1.016773,-1.027659,-0.416542,0.158854,-1.617868,1
-0.116079,1.608568,-1.352306,-0.18323,-0.54178,1
-0.814527,-1.128805,-0.148378,1.410414,1.485927,1
-0.198845,-0.592651,1.255195,1.087527,-1.053328,2
2.694995,-0.708525,-0.630394,-0.353773,-0.2536,1
-0.577513,-0.060168,1.954318,-1.382291,-0.889087,1
-0.391785,1.091118,0.798294,0.259692,-0.578792,1
-0.601261,1.90581,-1.345891,-0.223658,0.135551,1
-0.274325,-0.781202,0.622798,0.348629,0.795552,2
2.714221,-0.845085,-0.580745,-0.229861,-0.242177,1
-0.518245,2.219596,0.796846,0.168161,-0.439541,2
-0.424041,-0.489913,1.187454,-1.281405,2.490581,2
-0.627676,-0.67379,1.470727,-1.362626,0.691516,2
0.215196,0.898604,-0.171756,1.011723,-0.826087,1
1.140259,0.612783,-1.184713,-0.676295,-0.314875,1
-0.708107,-0.225914,1.054834,-1.208488,-0.136583,1
0.129547,0.306271,0.594357,0.460786,1.819862,2
0.777432,0.363,0.908492,-0.828739,-0.363845,1
-0.685054,-0.702056,1.839755,0.946917,1.932557,2
1.05108,-0.871187,1.662919,-1.103231,-0.467884,1
-0.363238,0.391282,0.192553,1.673329,-1.072028,2
0.442764,1.48813,0.513098,-0.909369,-0.425068,2
-0.405601,0.248918,0.917968,1.386046,-1.031182,2
-0.773016,-0.67181,0.583757,1.626313,-0.136583,2
-0.72097,-0.254925,-0.174105,0.818723,-0.136583,2
0.479656,0.346573,1.44515,-1.014331,-0.517642,2
-0.006513,-0.362125,1.42504,0.827788,1.675114,2
0.215289,-0.8595,0.911431,1.889554,1.110824,2
-0.133206,0.428507,1.091088,0.410857,1.945535,2
0.326593,1.373355,-1.25688,-0.712561,-0.331895,1
0.405674,1.206492,0.029699,-0.162555,-0.369118,2
-0.038409,-0.837368,0.846618,1.680083,-1.450948,2
-0.213328,2.278922,-1.425391,-0.111969,0.340044,1
-0.212978,-0.685865,1.24332,1.422943,1.124096,2
0.076351,1.893661,-1.273673,-0.717511,-0.340264,1
-0.2577,-0.383873,1.536826,1.743044,-0.988697,2
-0.629042,-0.684631,0.318194,0.659395,-0.136583,2
-0.57117,-0.178867,1.2963,0.473012,-0.564847,1
-0.291515,-0.411662,1.355732,-1.167369,-0.528827,2
-0.49787,0.019709,1.624385,-1.406339,-0.136583,1
-0.675122,-0.441863,2.044222,-1.423744,0.808887,1
-0.320112,0.966085,0.150735,0.255995,-0.839273,2
-0.71985,-0.981254,0.018666,2.011056,-0.136583,2
-0.550086,1.061226,-1.405234,0.029872,-0.421465,1
-0.292897,-0.412486,0.756379,-1.274392,-0.991249,2
1.478805,-0.689695,-0.934593,-0.402729,-0.024455,1
-0.233897,1.649282,0.287473,-0.040457,-0.136583,1
-0.601638,-0.403891,1.905876,-1.338665,-1.03942,2
-0.812577,-0.803233,0.218856,0.683157,-0.136583,2
-0.564228,0.25739,1.479069,-1.321794,0.89337,1
-0.296639,-0.999795,1.227781,-1.203117,0.613486,2
-0.585563,0.118363,1.320127,-1.284249,0.726145,1
-0.366834,0.206959,0.849903,-0.975349,-0.5524,2
-0.710843,-0.970686,-0.152926,1.293419,3.359556,2
-0.771151,-0.724225,-0.330589,0.455027,-0.136583,2
-0.66916,-0.818474,1.431697,0.552382,0.905235,2
-0.278289,-0.842212,0.825093,0.547043,0.693686,2
-0.172813,-0.782161,1.459705,0.787689,2.048953,2
2.654214,-1.058963,0.641978,-0.906801,-0.355216,1
-0.479199,1.591343,1.356305,-1.009993,-0.459917,2
2.218559,-1.130327,-0.619287,-0.222284,-0.282986,1
-0.260206,-0.896176,0.795658,0.318306,1.087546,2
0.023551,1.176729,-1.260679,-0.194702,0.162046,1
-0.560158,-0.918325,1.141108,0.994624,1.594951,1
1.611407,-1.036327,-0.92796,-0.416213,-0.053975,1
-0.573248,0.593102,-0.205291,-0.153021,-0.303318,1
-0.854454,-1.023839,-0.112338,0.252265,-0.927937,1
-0.081384,0.92248,0.187107,1.055324,-0.789042,1
-0.204389,-0.226584,1.497407,1.220478,-1.105015,2
2.118959,0.236745,-1.099563,0.345861,-0.570193,1
-0.293666,-2.453179,0.407331,-1.208062,-0.136583,1
-0.636171,0.0555,1.681818,-1.156761,0.764497,1
1.987008,-0.718436,-0.420938,-0.053588,0.641306,1
-0.868572,-1.060177,-0.475772,0.097996,-0.136583,1
-0.722349,-0.732095,-0.012279,1.079379,-0.136583,2
-0.574765,-0.475166,0.944259,1.031747,3.020826,2
0.249327,0.591833,-1.105137,-0.676531,-0.282654,1
0.758835,0.528606,0.260275,0.371532,1.739357,2
-0.298698,1.549477,-1.472648,0.043398,0.715675,2
-0.369087,1.070026,0.086684,-0.81839,-0.410864,1
-0.47565,0.639433,0.56597,0.105782,-0.618671,1
-0.795843,-0.940717,-0.34089,-1.141058,1.869304,2
1.262567,-0.543059,-0.597954,-0.317699,-0.26898,1
2.556768,-1.083115,-0.953186,-0.598348,-0.227433,1
0.153769,-0.992884,1.315091,-1.296251,0.453686,2
0.282574,0.403467,0.976709,-1.223495,-0.489407,2
-0.658482,-0.454253,1.72704,-1.23515,-0.704899,2
-0.722317,-0.792582,0.725215,0.279453,2.147942,2
-0.68491,1.371545,-0.096295,1.7272,-1.082608,1
-2.097106,0.351649,-1.179423,-0.671953,-0.285628,1
-0.417465,2.302035,0.460971,0.390158,-0.494685,2
-0.692441,-0.823099,-0.136783,1.456564,-0.136583,2
1.42823,-0.854821,1.419962,-1.058811,-0.416387,1
-0.125956,1.707093,0.70249,-1.053162,-0.48374,1
-0.012369,2.094481,-1.459932,0.279451,-0.58769,1
-0.288152,0.059295,0.755514,1.929716,-1.006369,2
-0.299396,-0.006364,1.699874,-1.338808,-0.623429,2
-0.551285,-0.861007,0.761911,0.999081,3.122021,2
-0.472843,-0.368756,2.279539,0.75219,-0.777805,1
3.306502,-1.814407,-0.656972,-0.603913,-0.29564,1
-0.767833,-0.929371,-0.308192,0.501514,-0.136583,1
