value,rent,ftotinc,momloc,famsize,nchild,eldch,yngch,nsibs,age,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,target
18750.0,0.0,9650.0,2,3,0,99,99,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,327.0,N
22500.0,0.0,18250.0,0,2,0,99,99,0,51,22,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,65.0,4750.0,0,1,0,99,99,0,57,15,56,4750.0,4750.0,0.0,0.0,0.0,0.0,0.0,249.0,P
999999.0,110.0,3950.0,0,1,0,99,99,0,76,25,22,3950.0,1550.0,0.0,0.0,1650.0,0.0,750.0,224.0,P
999999.0,70.0,8350.0,0,5,3,5,0,0,24,23,18,7650.0,7650.0,0.0,0.0,0.0,0.0,0.0,191.0,P
30000.0,0.0,41950.0,0,5,3,8,1,0,35,16,38,2250.0,2250.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,12550.0,0,2,0,99,99,0,60,22,61,3450.0,3450.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,90.0,3550.0,0,2,0,99,99,0,72,21,9,2950.0,1950.0,0.0,0.0,950.0,0.0,0.0,160.0,P
16250.0,0.0,450.0,1,5,0,99,99,3,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,N
13750.0,0.0,9450.0,2,3,0,99,99,0,34,22,18,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,329.0,N
999999.0,137.0,350.0,0,1,0,99,99,0,70,0,0,350.0,0.0,0.0,0.0,350.0,0.0,0.0,20.0,N
999999.0,55.0,4050.0,2,7,0,99,99,4,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,74.0,N
16250.0,0.0,10050.0,2,7,0,99,99,4,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,183.0,N
999999.0,125.0,10150.0,0,5,2,14,13,0,33,21,45,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,226.0,P
999999.0,220.0,5350.0,0,2,0,99,99,0,28,25,15,5750.0,5750.0,0.0,0.0,0.0,0.0,0.0,218.0,N
999999.0,125.0,10850.0,0,3,1,23,23,0,51,24,44,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,378.0,N
999999.0,160.0,5250.0,0,4,2,9,8,0,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,N
30000.0,0.0,6050.0,0,1,0,99,99,0,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,N
999999.0,70.0,4650.0,2,5,0,99,99,2,5,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,106.0,N
16250.0,0.0,7050.0,2,11,0,99,99,8,10,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,99.0,N
999999.0,0.0,16150.0,0,4,2,16,12,0,45,27,19,16150.0,0.0,12550.0,0.0,0.0,0.0,3550.0,434.0,P
999999.0,105.0,2850.0,1,4,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,N
999999.0,135.0,13050.0,2,3,0,99,99,0,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,442.0,N
999999.0,115.0,9650.0,2,4,0,99,99,1,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,259.0,N
999999.0,160.0,26750.0,2,5,0,99,99,2,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,85.0,4050.0,1,7,0,99,99,5,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,74.0,N
30000.0,0.0,28050.0,0,7,0,99,99,0,26,42,84,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,472.0,P
30000.0,0.0,16950.0,2,8,0,99,99,5,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,281.0,N
999999.0,0.0,4450.0,0,2,1,15,15,0,54,35,62,3250.0,1050.0,0.0,0.0,1150.0,0.0,1050.0,176.0,P
999999.0,160.0,17050.0,0,2,0,99,99,0,26,27,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
30000.0,0.0,6850.0,0,3,2,19,16,0,49,22,61,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,232.0,P
18750.0,0.0,13850.0,0,2,0,99,99,0,64,28,29,7550.0,7450.0,0.0,0.0,0.0,0.0,50.0,501.0,P
999999.0,0.0,7650.0,0,4,2,16,8,0,34,11,11,2550.0,2550.0,0.0,0.0,0.0,0.0,0.0,206.0,P
999999.0,110.0,6050.0,2,4,0,99,99,1,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,163.0,N
999999.0,95.0,9750.0,0,2,0,99,99,1,38,26,22,2850.0,2850.0,0.0,0.0,0.0,0.0,0.0,397.0,P
999999.0,75.0,5550.0,2,3,0,99,99,0,2,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,188.0,N
13750.0,0.0,12550.0,2,4,0,99,99,1,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,337.0,N
999999.0,135.0,1350.0,2,6,0,99,99,3,2,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,28.0,N
30000.0,0.0,19250.0,0,4,2,15,12,0,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
22500.0,0.0,8050.0,0,2,0,99,99,0,54,24,33,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,328.0,P
50000.0,0.0,23350.0,0,5,3,8,4,0,43,42,79,23350.0,6050.0,17050.0,0.0,0.0,0.0,250.0,501.0,P
50000.0,0.0,35850.0,0,2,0,99,99,0,52,22,51,5250.0,0.0,5250.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,14550.0,0,4,2,13,10,0,36,20,8,2350.0,2350.0,0.0,0.0,0.0,0.0,0.0,391.0,P
999999.0,110.0,14650.0,0,1,0,99,99,0,39,11,18,14650.0,14050.0,0.0,0.0,0.0,0.0,550.0,501.0,N
999999.0,110.0,11150.0,0,5,2,10,7,0,29,37,78,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,248.0,P
999999.0,85.0,5050.0,1,8,0,99,99,4,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,84.0,N
18750.0,0.0,16750.0,0,6,4,21,9,0,58,16,15,9950.0,9850.0,0.0,0.0,0.0,0.0,50.0,318.0,P
50000.0,0.0,49350.0,0,2,0,99,99,0,51,0,0,7750.0,0.0,0.0,0.0,0.0,0.0,7750.0,501.0,N
13750.0,0.0,5350.0,2,4,0,99,99,1,15,20,8,150.0,150.0,0.0,0.0,0.0,0.0,0.0,139.0,P
22500.0,0.0,11150.0,2,4,0,99,99,1,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,300.0,N
50000.0,0.0,9050.0,1,4,0,99,99,2,14,29,32,250.0,250.0,0.0,0.0,0.0,0.0,0.0,242.0,N
999999.0,120.0,8150.0,0,1,0,99,99,0,39,41,68,8150.0,8050.0,0.0,0.0,0.0,0.0,50.0,427.0,P
999999.0,65.0,50.0,0,1,0,99,99,0,22,31,65,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,N
999999.0,185.0,7550.0,2,4,0,99,99,1,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,203.0,N
999999.0,90.0,0.0,1,4,0,99,99,2,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
30000.0,0.0,14950.0,0,3,1,35,35,0,63,21,45,3150.0,0.0,0.0,0.0,1050.0,0.0,2050.0,501.0,N
999999.0,260.0,10650.0,2,5,0,99,99,2,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,243.0,N
30000.0,0.0,7650.0,2,3,0,99,99,0,24,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,84,0,0,550.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,N
999999.0,130.0,6050.0,0,3,1,8,8,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,N
999999.0,150.0,7150.0,8,8,5,16,1,0,45,41,68,6350.0,0.0,5650.0,0.0,0.0,0.0,650.0,115.0,P
999999.0,100.0,8650.0,2,5,0,99,99,2,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,198.0,N
18750.0,0.0,10150.0,0,2,0,99,99,0,23,41,80,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,413.0,P
30000.0,0.0,27850.0,0,6,4,15,7,0,36,32,33,27550.0,0.0,27550.0,0.0,0.0,0.0,0.0,501.0,P
22500.0,0.0,16250.0,2,5,0,99,99,2,21,25,44,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,351.0,P
999999.0,135.0,6750.0,1,5,0,99,99,3,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,N
30000.0,0.0,9050.0,0,2,0,99,99,0,58,25,44,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,368.0,P
13750.0,0.0,16650.0,0,3,1,30,30,0,51,29,27,8550.0,8550.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,135.0,11550.0,0,4,2,17,12,0,34,27,19,7250.0,7250.0,0.0,0.0,0.0,0.0,0.0,310.0,N
22500.0,0.0,3650.0,2,4,0,99,99,1,15,6,7,250.0,150.0,0.0,0.0,0.0,0.0,50.0,95.0,P
999999.0,0.0,15750.0,0,2,0,99,99,0,45,22,51,6850.0,6850.0,0.0,0.0,0.0,0.0,0.0,501.0,P
22500.0,0.0,17950.0,0,4,2,20,16,0,41,24,44,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,467.0,N
50000.0,0.0,24350.0,0,4,2,19,13,0,59,41,68,23150.0,0.0,20050.0,0.0,0.0,0.0,3050.0,501.0,P
50000.0,0.0,21050.0,7,7,4,17,11,0,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,N
22500.0,0.0,10650.0,0,3,1,12,12,0,38,23,18,9450.0,9250.0,0.0,0.0,0.0,0.0,150.0,361.0,P
999999.0,80.0,150.0,0,1,0,99,99,0,68,23,18,150.0,0.0,0.0,0.0,0.0,0.0,150.0,9.0,N
999999.0,40.0,5750.0,0,2,0,99,99,1,63,23,18,4750.0,4750.0,0.0,0.0,0.0,0.0,0.0,234.0,P
42500.0,0.0,12250.0,0,4,2,4,2,0,48,42,68,12250.0,12050.0,0.0,0.0,0.0,0.0,150.0,329.0,P
999999.0,90.0,3650.0,1,2,0,99,99,0,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,144.0,N
30000.0,0.0,14050.0,2,5,0,99,99,2,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,321.0,N
999999.0,100.0,450.0,2,5,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,N
999999.0,140.0,5050.0,0,5,3,5,0,0,28,22,18,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,115.0,P
30000.0,0.0,21150.0,0,2,0,99,99,0,26,26,72,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,0.0,20150.0,0,2,0,99,99,0,56,41,68,10050.0,0.0,10050.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,12350.0,2,13,0,99,99,9,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,174.0,N
30000.0,0.0,14350.0,2,3,0,99,99,0,47,27,50,10250.0,10050.0,0.0,0.0,0.0,0.0,150.0,500.0,P
999999.0,95.0,9650.0,0,2,0,99,99,0,22,25,48,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,393.0,P
999999.0,175.0,6150.0,0,1,0,99,99,0,67,22,51,6150.0,1650.0,0.0,0.0,1650.0,0.0,2850.0,350.0,P
999999.0,83.0,13550.0,0,3,1,16,16,0,45,20,8,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,459.0,P
999999.0,75.0,2050.0,0,2,0,99,99,0,73,32,42,2050.0,0.0,0.0,0.0,2050.0,0.0,0.0,92.0,P
999999.0,110.0,3850.0,0,1,0,99,99,0,45,11,16,3850.0,2350.0,0.0,0.0,0.0,0.0,1450.0,202.0,P
22500.0,0.0,13250.0,2,5,0,99,99,2,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,303.0,N
999999.0,115.0,8050.0,0,3,1,8,8,0,39,22,51,6150.0,6150.0,0.0,0.0,0.0,0.0,0.0,273.0,P
999999.0,175.0,12150.0,0,1,0,99,99,0,25,31,65,12150.0,12050.0,0.0,0.0,0.0,0.0,50.0,501.0,P
16250.0,0.0,3650.0,0,4,3,7,4,0,38,25,44,3650.0,3650.0,0.0,0.0,0.0,0.0,0.0,98.0,N
999999.0,180.0,19050.0,2,4,0,99,99,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
30000.0,0.0,3550.0,0,2,0,99,99,0,52,11,16,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,145.0,P
999999.0,90.0,9550.0,0,5,3,8,5,0,32,16,5,7250.0,7250.0,0.0,0.0,0.0,0.0,0.0,218.0,P
30000.0,0.0,12550.0,2,2,0,99,99,0,46,22,61,9250.0,8750.0,0.0,0.0,0.0,0.0,450.0,501.0,P
999999.0,85.0,7050.0,0,6,4,8,0,0,39,20,8,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,144.0,P
22500.0,0.0,12150.0,2,5,0,99,99,2,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,278.0,N
30000.0,0.0,22850.0,0,6,4,13,3,0,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,N
999999.0,175.0,10350.0,0,3,0,99,99,0,23,36,66,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,361.0,P
999999.0,68.0,8350.0,0,1,0,99,99,0,41,25,15,8350.0,8350.0,0.0,0.0,0.0,0.0,0.0,437.0,P
999999.0,160.0,3050.0,1,5,0,99,99,3,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,N
22500.0,0.0,13150.0,0,1,0,99,99,0,54,22,51,150.0,150.0,0.0,0.0,0.0,0.0,0.0,8.0,N
22500.0,0.0,14450.0,0,3,1,21,21,0,55,22,18,4850.0,4850.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,0.0,50000.0,0,3,1,16,16,0,53,22,51,6450.0,6450.0,0.0,0.0,0.0,0.0,0.0,501.0,P
22500.0,0.0,10650.0,2,6,0,99,99,2,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,211.0,N
30000.0,0.0,18450.0,0,3,1,17,17,0,43,41,68,18250.0,18050.0,0.0,0.0,0.0,0.0,150.0,501.0,P
999999.0,135.0,9050.0,0,5,3,7,4,0,35,31,33,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,207.0,P
999999.0,60.0,3650.0,1,6,0,99,99,4,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,76.0,N
22500.0,0.0,9050.0,0,4,2,4,2,0,29,30,27,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,243.0,P
50000.0,0.0,650.0,1,4,0,99,99,2,2,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,17.0,N
30000.0,0.0,19550.0,0,3,0,99,99,0,52,18,44,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,32.0,1750.0,0,1,0,99,99,0,75,0,0,1750.0,0.0,0.0,0.0,1450.0,0.0,250.0,99.0,N
30000.0,0.0,13950.0,0,3,1,1,1,0,30,36,66,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,472.0,P
999999.0,130.0,10550.0,0,5,1,17,17,0,53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,N
999999.0,85.0,4050.0,0,1,0,99,99,0,48,20,12,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,212.0,P
999999.0,175.0,5650.0,0,1,0,99,99,0,26,79,92,5650.0,3250.0,0.0,0.0,0.0,0.0,2350.0,296.0,P
22500.0,0.0,8450.0,0,9,4,16,9,1,42,23,18,8250.0,8250.0,0.0,0.0,0.0,0.0,0.0,114.0,P
999999.0,100.0,15250.0,0,4,2,41,39,0,74,0,0,3250.0,0.0,0.0,0.0,0.0,0.0,3250.0,403.0,N
999999.0,0.0,2650.0,0,2,0,99,99,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,N
999999.0,75.0,5850.0,0,6,4,7,0,0,29,22,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,N
22500.0,0.0,8150.0,0,2,0,99,99,0,58,42,68,1550.0,1550.0,0.0,0.0,0.0,0.0,0.0,332.0,N
999999.0,50.0,1050.0,0,1,0,99,99,0,18,24,47,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,55.0,N
22500.0,0.0,13250.0,0,5,3,18,10,0,52,14,8,650.0,0.0,650.0,0.0,0.0,0.0,0.0,295.0,P
50000.0,0.0,10350.0,0,2,0,99,99,0,71,0,0,750.0,0.0,0.0,0.0,0.0,0.0,750.0,467.0,N
16250.0,0.0,19650.0,2,7,0,99,99,3,12,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,336.0,N
999999.0,135.0,9150.0,0,2,0,99,99,0,59,16,15,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,372.0,P
30000.0,0.0,13750.0,4,5,0,99,99,0,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,297.0,N
30000.0,0.0,9650.0,0,3,1,23,23,0,48,24,47,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,336.0,P
16250.0,0.0,10450.0,0,2,1,39,39,0,62,17,15,2350.0,1750.0,0.0,0.0,550.0,0.0,0.0,425.0,N
22500.0,0.0,14150.0,0,4,2,6,4,0,27,30,24,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,380.0,P
50000.0,0.0,22350.0,2,6,0,99,99,2,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,442.0,N
50000.0,0.0,50000.0,2,3,0,99,99,0,16,18,19,150.0,150.0,0.0,0.0,0.0,0.0,0.0,501.0,P
22500.0,0.0,15650.0,0,7,4,4,1,0,28,24,47,3750.0,3750.0,0.0,0.0,0.0,0.0,0.0,275.0,P
30000.0,0.0,9050.0,0,7,5,11,7,0,27,19,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,P
999999.0,75.0,11450.0,0,2,0,99,99,0,56,29,32,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,466.0,P
11250.0,0.0,1750.0,2,4,0,99,99,1,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,N
16250.0,0.0,250.0,0,1,0,99,99,0,62,10,11,250.0,0.0,0.0,0.0,250.0,0.0,0.0,13.0,N
999999.0,115.0,850.0,0,1,0,99,99,0,54,25,44,850.0,0.0,0.0,0.0,850.0,0.0,0.0,45.0,P
999999.0,75.0,850.0,1,2,0,99,99,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,N
999999.0,110.0,5850.0,2,5,0,99,99,2,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,134.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,57,0,0,1650.0,0.0,0.0,0.0,850.0,750.0,0.0,0.0,N
999999.0,0.0,10150.0,0,2,0,99,99,0,47,18,44,50.0,50.0,0.0,0.0,0.0,0.0,0.0,413.0,P
16250.0,0.0,11150.0,0,5,3,14,8,0,38,28,23,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,255.0,P
22500.0,0.0,15750.0,2,7,0,99,99,3,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,269.0,N
13750.0,0.0,11250.0,2,7,0,99,99,4,17,11,11,150.0,150.0,0.0,0.0,0.0,0.0,0.0,205.0,P
42500.0,0.0,23550.0,0,3,1,22,22,0,63,48,87,15050.0,15050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,110.0,5150.0,1,4,0,99,99,2,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,138.0,N
22500.0,0.0,26450.0,0,4,2,3,2,0,30,25,15,26450.0,27050.0,-6.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,135.0,1350.0,0,3,2,18,7,0,41,22,61,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,46.0,P
22500.0,0.0,12050.0,0,1,0,99,99,0,72,0,0,12050.0,0.0,0.0,0.0,0.0,0.0,12050.0,501.0,N
18750.0,0.0,4850.0,0,2,0,99,99,0,71,0,0,650.0,0.0,0.0,0.0,650.0,0.0,0.0,219.0,N
999999.0,100.0,8650.0,1,3,0,99,99,1,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,293.0,N
999999.0,150.0,20150.0,2,8,0,99,99,4,14,41,68,4450.0,4450.0,0.0,0.0,0.0,0.0,0.0,313.0,P
16250.0,0.0,13250.0,0,3,1,20,20,0,47,26,22,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,462.0,P
18750.0,0.0,5050.0,2,3,0,99,99,0,22,31,33,2550.0,2450.0,0.0,0.0,0.0,0.0,50.0,176.0,P
16250.0,0.0,21250.0,2,7,0,99,99,4,16,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,P
999999.0,95.0,4250.0,0,1,0,99,99,0,35,21,9,4250.0,4250.0,0.0,0.0,0.0,0.0,0.0,223.0,P
30000.0,0.0,14050.0,2,8,0,99,99,5,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,N
16250.0,0.0,10550.0,0,6,4,13,4,0,33,23,18,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,215.0,P
999999.0,60.0,13050.0,5,8,0,99,99,2,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,203.0,N
999999.0,105.0,10450.0,2,5,0,99,99,2,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,239.0,N
30000.0,0.0,13050.0,2,4,0,99,99,1,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,351.0,N
30000.0,0.0,14050.0,2,4,0,99,99,1,4,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,378.0,N
22500.0,0.0,13750.0,2,6,0,99,99,3,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,280.0,N
999999.0,150.0,12050.0,0,1,0,99,99,0,40,27,39,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
42500.0,0.0,16350.0,0,6,4,21,15,0,48,24,47,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,310.0,P
999999.0,80.0,7050.0,2,6,0,99,99,3,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,144.0,N
18750.0,0.0,12050.0,2,3,0,99,99,0,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,408.0,N
999999.0,85.0,12750.0,0,3,1,4,4,0,22,24,44,4550.0,4550.0,0.0,0.0,0.0,0.0,0.0,432.0,P
999999.0,165.0,8350.0,0,2,0,99,99,0,65,21,9,4450.0,4250.0,0.0,0.0,0.0,0.0,150.0,377.0,N
999999.0,100.0,10050.0,0,3,1,5,5,0,34,23,18,4550.0,3950.0,0.0,0.0,0.0,0.0,550.0,340.0,N
18750.0,0.0,13450.0,2,4,0,99,99,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,N
30000.0,0.0,29250.0,0,4,0,99,99,0,53,22,51,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,150.0,4050.0,0,1,0,99,99,0,23,0,0,4050.0,0.0,0.0,0.0,0.0,0.0,4050.0,212.0,N
30000.0,0.0,13350.0,0,3,1,33,33,0,61,25,52,3150.0,2950.0,0.0,0.0,0.0,0.0,150.0,465.0,P
999999.0,80.0,11050.0,0,3,1,19,19,0,42,27,19,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,385.0,P
22500.0,0.0,15150.0,0,4,2,14,11,0,48,42,72,15150.0,15050.0,0.0,0.0,0.0,0.0,50.0,407.0,P
30000.0,0.0,10450.0,2,3,0,99,99,0,23,27,67,2850.0,2650.0,0.0,0.0,0.0,0.0,150.0,364.0,P
11250.0,0.0,8250.0,0,3,0,99,99,0,55,22,10,150.0,150.0,0.0,0.0,0.0,0.0,0.0,288.0,P
22500.0,0.0,3850.0,0,2,0,99,99,0,73,25,18,3350.0,0.0,0.0,0.0,750.0,0.0,2550.0,174.0,P
50000.0,0.0,25150.0,2,4,0,99,99,1,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,150.0,12350.0,0,1,0,99,99,0,71,24,47,12350.0,8250.0,0.0,950.0,0.0,0.0,3150.0,501.0,N
999999.0,175.0,9050.0,2,4,0,99,99,1,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,243.0,N
999999.0,100.0,11650.0,2,7,0,99,99,3,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,205.0,N
999999.0,130.0,20650.0,0,5,0,99,99,3,18,11,11,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,446.0,N
999999.0,125.0,12650.0,0,3,1,15,15,0,40,22,51,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,428.0,P
999999.0,55.0,4350.0,0,2,0,99,99,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,N
42500.0,0.0,7350.0,0,2,0,99,99,0,58,41,68,6050.0,5550.0,0.0,0.0,0.0,0.0,450.0,299.0,P
16250.0,0.0,4950.0,0,2,0,99,99,0,62,20,8,4050.0,0.0,0.0,0.0,750.0,0.0,3250.0,202.0,N
22500.0,0.0,7050.0,0,4,2,1,0,0,27,29,27,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,189.0,P
999999.0,65.0,2250.0,0,1,0,99,99,0,85,0,0,2250.0,0.0,0.0,0.0,850.0,0.0,1350.0,128.0,N
50000.0,0.0,43950.0,0,2,0,99,99,0,65,79,92,43950.0,0.0,43050.0,0.0,0.0,0.0,850.0,501.0,P
999999.0,300.0,7950.0,0,5,3,19,15,0,36,25,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,N
18750.0,0.0,9350.0,0,5,3,12,9,0,40,22,52,9350.0,9050.0,0.0,0.0,0.0,0.0,250.0,214.0,P
999999.0,135.0,6450.0,0,2,1,16,16,0,47,37,78,6450.0,6450.0,0.0,0.0,0.0,0.0,0.0,255.0,P
999999.0,135.0,18150.0,0,2,0,99,99,0,36,25,44,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,501.0,N
30000.0,0.0,18550.0,2,5,0,99,99,2,12,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,413.0,N
999999.0,90.0,4050.0,0,4,2,1,0,0,24,22,18,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,109.0,N
