lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
8104.0,253.0,1,0,139.0,199.0,199.0,199.0,60.2536,105.0774,98.0459,40.5123,40.6079,199.0,199.0,0.0,1,199.0,0.0374,0.1289,0.0365,3,1,1
4329.0,135.0,0,0,238.0,119.0,298.0,199.0,252.6267,142.5877,121.2642,132.1003,45.1774,298.0,149.0,0.0,0,298.0,0.0335,0.091,0.0184,4,5,1
5538.0,165.0,1,0,99.0,159.0,159.0,100.0,163.0598,303.5807,83.4326,83.86,91.7197,159.0,159.0,398.0,0,0.0,0.2825,0.8215,0.0166,8,7,0
687.0,22.0,1,0,298.0,99.0,99.0,99.0,88.3091,130.1816,57.5587,39.5285,30.2324,99.0,99.0,0.0,0,1490.0,0.1466,0.2151,0.0059,4,2,0
5810.0,172.0,1,0,179.0,258.0,258.0,159.0,138.8254,241.1001,196.774,61.7778,51.5097,258.0,258.0,0.0,0,0.0,0.1525,0.0785,0.0567,3,1,1
1410.0,43.0,0,1,159.0,179.0,179.0,80.0,98.256,550.3294,114.2016,46.8855,55.599,179.0,179.0,0.0,0,0.0,0.2322,0.2327,0.0148,7,1,0
6205.0,183.0,1,0,259.0,238.0,238.0,139.0,290.7116,107.6673,258.0019,35.7001,34.3548,139.0,139.0,417.0,0,139.0,0.1616,0.1766,0.0133,2,3,1
9406.0,291.0,0,1,159.0,99.0,99.0,139.0,90.4268,68.8368,191.6507,116.5268,122.173,99.0,99.0,0.0,1,139.0,0.2232,0.2812,0.0155,8,1,0
6594.0,195.0,1,0,99.0,139.0,139.0,99.0,97.2947,183.0874,117.8898,20.6519,41.5963,139.0,139.0,0.0,0,0.0,0.2061,0.3931,0.0315,9,1,1
7644.0,236.0,1,1,139.0,199.0,199.0,179.0,404.6891,407.2079,411.1119,31.753,24.6221,199.0,199.0,0.0,0,0.0,0.1871,0.2616,0.0199,1,2,1
3480.0,107.0,1,1,199.0,219.0,219.0,159.0,23.0705,188.1203,107.8378,95.9284,96.9961,119.0,119.0,894.0,0,179.0,0.0883,0.4043,0.0358,5,6,1
8776.0,278.0,1,0,80.0,139.0,139.0,199.0,311.0904,453.1724,226.0088,84.0,88.278,139.0,139.0,0.0,0,0.0,0.1733,0.1588,0.0185,2,4,1
1995.0,63.0,1,0,0.0,179.0,179.0,179.0,0.0,35.9201,0.0,89.68,75.5811,179.0,179.0,0.0,0,0.0,0.0544,0.2334,0.17,4,1,1
2140.0,68.0,1,0,199.0,20.0,20.0,439.0,127.4402,136.3607,131.9129,4.3012,7.8102,20.0,20.0,0.0,0,0.0,0.5789,2.3504,0.0047,4,3,0
3609.0,111.0,0,1,119.0,199.0,199.0,298.0,66.3193,0.0,179.9389,140.1606,143.5705,139.0,139.0,0.0,0,0.0,0.0925,0.0925,0.0224,4,5,0
9667.0,298.0,1,0,139.0,80.0,80.0,179.0,355.9277,327.5462,277.9658,76.0345,79.9203,80.0,80.0,0.0,0,0.0,0.1061,0.2531,0.0118,1,4,1
10022.0,306.0,0,0,99.0,99.0,99.0,80.0,464.9172,424.8088,441.255,46.8615,29.5169,99.0,99.0,0.0,0,792.0,0.191,0.2265,0.0066,6,5,1
5050.0,154.0,1,0,80.0,159.0,298.0,179.0,352.23,87.57,387.9394,97.7471,45.6098,298.0,149.0,0.0,0,0.0,0.0768,0.2423,0.0346,1,1,1
901.0,28.0,1,0,338.0,199.0,199.0,179.0,173.1416,45.1359,96.8762,80.6861,80.5621,199.0,199.0,0.0,0,219.0,0.0124,0.1294,0.0213,1,8,1
2982.0,91.0,1,1,219.0,199.0,199.0,239.0,103.1213,1214.4073,40.05,70.7142,1030.1789,199.0,199.0,0.0,0,0.0,-0.4464,0.0116,0.0178,5,2,0
8383.0,263.0,1,1,119.0,119.0,536.0,179.0,259.3318,112.54,384.4268,143.3911,187.6499,477.0,159.0,0.0,1,0.0,0.2802,0.2802,0.1067,1,1,0
7359.0,225.0,1,0,238.0,298.0,298.0,159.0,222.514,306.0261,162.1111,57.5022,59.5,298.0,298.0,0.0,0,0.0,0.0153,0.0513,0.0297,8,4,1
440.0,13.0,1,0,219.0,139.0,298.0,99.0,526.9843,103.9832,632.6271,97.6281,49.0026,298.0,149.0,0.0,0,0.0,0.0283,0.2703,0.0572,9,1,1
4744.0,146.0,0,1,179.0,179.0,179.0,139.0,335.226,75.0816,506.3882,180.5997,179.3377,179.0,179.0,0.0,0,179.0,0.2226,0.3426,0.0204,3,4,1
3602.0,111.0,1,0,99.0,159.0,159.0,99.0,166.1423,216.9239,190.4127,74.0355,77.0876,159.0,159.0,0.0,0,0.0,0.222,0.2685,0.0256,7,1,1
7573.0,231.0,0,1,99.0,139.0,139.0,139.0,270.8967,188.5,179.0251,100.2958,105.4336,139.0,139.0,0.0,0,0.0,0.0812,0.3207,0.0233,4,3,0
4120.0,132.0,1,1,199.0,239.0,239.0,139.0,188.8207,135.9062,90.6697,100.6007,82.1173,239.0,239.0,0.0,1,557.0,0.4465,0.4465,0.0283,10,5,0
7317.0,224.0,0,1,139.0,298.0,298.0,80.0,200.3902,441.5343,133.0038,69.5288,89.3826,298.0,298.0,1352.0,0,0.0,0.0713,0.4978,0.0444,9,5,0
1095.0,33.0,1,0,159.0,258.0,258.0,139.0,216.2088,133.4541,172.1656,53.106,48.5644,258.0,258.0,0.0,0,774.0,-0.0086,0.0079,0.0338,6,3,1
10745.0,330.0,1,0,278.0,239.0,239.0,179.0,100.1312,71.514,111.2205,27.5409,51.5097,239.0,239.0,0.0,0,0.0,0.342,0.518,0.0505,9,1,1
9035.0,284.0,0,1,139.0,80.0,80.0,199.0,285.5438,331.5931,305.041,16.9706,5.831,80.0,80.0,0.0,0,0.0,0.1612,0.2487,0.0094,4,4,1
10494.0,321.0,1,1,99.0,258.0,258.0,80.0,307.6544,110.7892,367.0422,58.6622,67.6849,258.0,258.0,5448.0,0,139.0,0.1277,0.2812,0.0257,3,2,1
9944.0,305.0,1,0,159.0,99.0,99.0,139.0,201.4907,36.5034,201.8539,12.0208,7.7621,99.0,99.0,139.0,0,0.0,0.325,0.1175,0.016,9,2,0
892.0,27.0,1,0,139.0,159.0,258.0,99.0,55.3173,190.8625,104.7378,85.7001,73.9341,258.0,129.0,0.0,0,0.0,0.0929,0.5964,0.0601,8,1,1
4949.0,150.0,1,0,179.0,179.0,179.0,179.0,266.62,0.0,241.0747,26.6177,7.433,179.0,179.0,0.0,0,0.0,0.4681,0.4681,0.0161,9,5,1
6815.0,204.0,1,0,80.0,80.0,80.0,119.0,153.5489,119.8384,164.5144,33.5596,35.5844,80.0,80.0,577.0,1,439.0,0.2779,0.3464,0.0166,1,2,0
9574.0,295.0,1,0,119.0,119.0,119.0,119.0,268.0532,129.1908,375.4797,128.0625,114.4246,119.0,119.0,0.0,0,0.0,0.1856,0.1786,0.0235,6,1,0
3343.0,102.0,1,0,139.0,119.0,119.0,119.0,172.0182,583.1243,119.1512,44.5028,40.6079,119.0,119.0,0.0,0,0.0,0.19,0.085,0.0212,1,6,1
2177.0,70.0,1,1,80.0,20.0,20.0,279.0,110.5,72.9126,33.9706,75.2629,75.2861,20.0,20.0,836.0,0,0.0,0.3729,0.0184,0.0016,6,2,0
875.0,27.0,1,0,0.0,278.0,278.0,99.0,0.0,112.5711,0.0,22.2991,20.5061,278.0,278.0,0.0,0,0.0,-0.0096,0.1469,0.0647,3,1,0
10884.0,336.0,1,0,179.0,119.0,119.0,99.0,251.0403,63.4606,239.416,32.039,35.609,119.0,119.0,0.0,0,0.0,0.089,0.1315,0.0101,1,5,0
4147.0,133.0,1,0,139.0,119.0,119.0,139.0,173.0181,116.4989,152.0132,19.8116,16.9189,119.0,119.0,0.0,0,119.0,0.1385,0.046,0.0085,1,6,0
3148.0,96.0,1,0,239.0,299.0,299.0,179.0,311.6637,59.4643,358.1089,38.9166,86.0058,299.0,299.0,0.0,0,0.0,-0.6769,0.4836,0.0385,4,1,0
9608.0,296.0,0,1,199.0,219.0,358.0,179.0,108.1157,521.5041,101.5135,26.2774,292.4111,358.0,179.0,0.0,0,0.0,0.1206,0.1356,0.0401,4,3,1
5997.0,178.0,1,0,239.0,99.0,99.0,199.0,84.7835,936.2094,126.3962,44.5,36.9628,238.0,238.0,0.0,1,992.0,0.0396,0.2071,0.0177,3,1,0
5914.0,176.0,1,0,159.0,219.0,219.0,358.0,606.7967,200.1125,671.193,66.4267,71.8766,219.0,219.0,0.0,0,0.0,0.1201,0.1201,0.0285,2,1,0
4243.0,134.0,1,0,159.0,159.0,159.0,219.0,238.4722,607.0908,177.0113,67.7588,62.5859,159.0,159.0,1490.0,0,0.0,0.0295,0.0295,0.0082,6,6,1
6272.0,185.0,1,0,0.0,139.0,139.0,139.0,0.0,296.551,0.0,61.3514,81.3465,139.0,139.0,0.0,0,0.0,0.1365,0.258,0.0206,3,3,0
3255.0,99.0,1,1,179.0,417.0,516.0,80.0,369.1206,80.878,380.5522,52.4619,115.2964,516.0,258.0,397.0,0,0.0,0.3595,0.473,0.0736,3,1,1
10149.0,309.0,1,0,99.0,258.0,258.0,219.0,98.5457,149.5008,67.2681,40.2647,50.01,258.0,258.0,0.0,0,0.0,0.3397,0.3397,0.0306,9,5,0
4773.0,147.0,1,0,139.0,99.0,179.0,139.0,161.9359,116.5204,202.7042,51.6188,47.5395,179.0,89.5,0.0,0,0.0,0.3581,0.4201,0.0406,9,1,1
7969.0,248.0,1,0,99.0,119.0,119.0,99.0,215.5284,131.539,137.5245,84.5237,112.7054,119.0,119.0,0.0,0,0.0,0.1103,0.2298,0.0163,2,3,1
4108.0,132.0,1,1,99.0,179.0,179.0,119.0,309.5933,97.0322,370.5523,81.2604,64.0312,219.0,219.0,0.0,0,0.0,0.276,0.263,0.0259,3,1,1
6403.0,189.0,1,0,99.0,99.0,99.0,199.0,641.4415,690.704,583.803,61.4837,74.4648,99.0,99.0,0.0,0,0.0,-0.0515,0.1235,0.0179,7,6,0
2152.0,69.0,1,0,20.0,279.0,279.0,199.0,178.362,229.2886,272.0662,98.7041,185.1385,279.0,279.0,0.0,1,558.0,0.5989,1.5854,0.081,2,1,1
306.0,9.0,0,1,159.0,99.0,99.0,119.0,428.7336,155.6478,507.2849,78.6448,74.7813,99.0,99.0,0.0,0,198.0,0.1644,0.1059,0.0127,9,2,0
5637.0,167.0,1,0,199.0,179.0,179.0,139.0,185.632,169.0399,162.4438,29.6816,27.0046,179.0,179.0,0.0,0,0.0,0.0675,0.173,0.012,5,3,1
5258.0,159.0,1,0,259.0,238.0,238.0,139.0,202.8725,200.0531,198.0101,24.3824,29.5846,238.0,238.0,0.0,0,0.0,0.0448,0.0923,0.0174,3,6,0
6434.0,190.0,1,1,119.0,80.0,80.0,119.0,367.032,143.6959,302.8003,71.7722,73.2564,80.0,80.0,0.0,1,0.0,0.0899,0.5989,0.0163,10,5,0
1549.0,46.0,0,1,99.0,139.0,139.0,159.0,162.0278,0.0,113.031,55.9464,56.4004,139.0,139.0,0.0,0,0.0,0.3311,0.3311,0.0357,1,6,0
4199.0,134.0,1,1,219.0,179.0,179.0,179.0,196.0542,326.974,111.6647,92.6674,99.5201,179.0,179.0,1353.0,0,517.0,0.0155,0.1015,0.0092,3,2,0
3588.0,111.0,1,1,119.0,159.0,159.0,278.0,963.9922,162.0633,1046.2476,128.6672,101.4852,735.0,367.5,0.0,0,278.0,0.374,0.226,0.1185,3,1,0
6433.0,190.0,1,0,258.0,119.0,119.0,80.0,119.877,367.032,110.0182,47.4131,62.859,119.0,119.0,0.0,0,0.0,0.1989,0.5989,0.0242,10,1,0
4153.0,133.0,0,0,139.0,159.0,159.0,100.0,86.6747,398.9778,17.4929,79.0728,64.2806,159.0,159.0,0.0,0,318.0,0.0095,0.006,0.0114,3,5,0
7129.0,217.0,1,0,119.0,119.0,119.0,80.0,74.2428,1019.6304,123.1666,89.4343,84.6655,119.0,119.0,0.0,1,0.0,0.1901,0.1296,0.031,6,1,0
2053.0,65.0,0,0,99.0,159.0,159.0,119.0,321.9231,223.4284,259.2778,57.7862,77.9567,159.0,159.0,0.0,0,0.0,0.0674,0.1709,0.0193,6,4,1
1761.0,55.0,1,1,139.0,99.0,99.0,179.0,150.7224,27.2029,204.4529,102.4207,114.3788,99.0,99.0,0.0,0,0.0,0.2718,0.1023,0.0167,10,1,1
10542.0,321.0,1,0,99.0,100.0,100.0,179.0,83.3577,255.7953,153.7303,58.5021,75.1083,219.0,219.0,0.0,1,438.0,0.1057,0.1612,0.0218,7,3,1
488.0,15.0,1,0,239.0,99.0,99.0,258.0,353.958,772.1026,197.0913,159.227,164.6489,99.0,99.0,0.0,0,0.0,0.0088,0.1383,0.0105,2,5,1
1716.0,53.0,1,0,159.0,139.0,258.0,298.0,158.1779,0.0,191.9505,58.2409,66.8001,258.0,129.0,0.0,0,0.0,0.4183,0.1829,0.1148,8,1,1
4568.0,142.0,0,1,179.0,139.0,139.0,179.0,132.8053,161.3079,94.0,45.722,43.9118,139.0,139.0,0.0,0,0.0,-0.0758,0.0487,0.01,4,6,1
6389.0,189.0,1,0,139.0,80.0,379.0,80.0,411.5368,164.6003,437.7785,29.9666,116.5097,379.0,126.3333,0.0,0,0.0,0.075,0.1765,0.0686,2,1,1
2737.0,83.0,1,1,359.0,359.0,359.0,259.0,98.0816,88.9508,169.5465,70.4716,40.3268,359.0,359.0,0.0,0,0.0,0.4335,1.0745,0.0359,9,1,1
1732.0,54.0,1,1,99.0,80.0,80.0,99.0,202.0,213.3928,109.3298,95.9401,93.5053,80.0,80.0,0.0,0,0.0,0.0858,0.2544,0.0132,7,2,0
2388.0,75.0,0,0,20.0,100.0,100.0,419.0,111.7195,829.4607,49.0918,62.1289,15.8824,100.0,100.0,0.0,0,0.0,-0.1378,0.2482,0.0103,4,6,1
3319.0,101.0,1,0,80.0,80.0,298.0,99.0,287.4182,203.6989,354.8309,66.5902,60.4194,298.0,99.3333,0.0,0,0.0,0.245,0.5545,0.0769,2,1,0
867.0,26.0,0,1,219.0,179.0,179.0,99.0,75.634,353.0871,134.0336,50.1224,49.1554,179.0,179.0,0.0,1,179.0,0.0419,0.5124,0.0457,5,4,0
6990.0,212.0,0,1,199.0,99.0,99.0,139.0,178.9839,58.2087,116.6919,74.6324,62.46,99.0,99.0,0.0,0,0.0,-0.1087,0.1558,0.0143,3,3,0
983.0,30.0,0,0,80.0,80.0,80.0,338.0,113.3854,470.5327,9.434,106.2132,101.9436,80.0,80.0,0.0,0,0.0,0.0084,0.1174,0.0082,4,4,1
3667.0,114.0,1,0,239.0,119.0,119.0,238.0,298.0759,107.3336,376.5222,85.1499,83.4341,119.0,119.0,0.0,0,238.0,0.287,0.287,0.0372,2,1,0
9127.0,286.0,1,0,119.0,179.0,179.0,99.0,1581.9637,105.0107,290.0431,100.5796,66.7027,179.0,179.0,1888.0,0,0.0,0.2052,0.1462,0.0198,10,8,0
5035.0,153.0,1,0,139.0,199.0,199.0,199.0,848.6849,149.6103,921.1406,86.5361,67.4036,199.0,199.0,0.0,0,0.0,0.3131,0.4211,0.0166,9,1,1
8930.0,281.0,0,1,99.0,219.0,219.0,119.0,119.2015,317.5661,165.8463,52.8867,61.8567,219.0,219.0,0.0,0,0.0,0.1242,0.1327,0.0261,9,3,0
8745.0,277.0,1,0,139.0,99.0,99.0,179.0,189.0238,342.646,52.8867,144.7213,130.5613,99.0,99.0,0.0,0,0.0,0.1468,0.2678,0.0105,7,4,0
9434.0,292.0,1,0,139.0,179.0,179.0,99.0,262.0386,522.6399,164.5965,98.1147,90.5994,179.0,179.0,0.0,0,0.0,0.1286,0.1771,0.0359,6,5,1
1231.0,38.0,1,1,199.0,159.0,159.0,298.0,101.2978,194.2897,130.1768,39.6138,47.8592,258.0,129.0,0.0,0,0.0,0.0258,0.0418,0.0396,6,1,0
9361.0,290.0,1,0,239.0,99.0,99.0,80.0,136.0588,119.2109,172.3514,33.6341,28.8617,99.0,99.0,0.0,0,99.0,0.1402,0.2407,0.0144,7,1,1
9754.0,301.0,1,0,99.0,99.0,99.0,159.0,215.2539,675.6754,156.205,60.533,49.0765,99.0,99.0,0.0,0,0.0,0.085,0.115,0.0114,1,9,1
517.0,15.0,1,0,179.0,139.0,139.0,139.0,80.0078,208.5402,96.2133,116.182,106.8,139.0,139.0,0.0,0,0.0,0.1268,0.4488,0.0147,8,1,1
2378.0,75.0,1,0,219.0,239.0,239.0,538.0,205.0494,56.921,222.6118,49.6588,39.3605,20.0,20.0,956.0,1,20.0,0.6472,-0.0498,0.0021,3,2,0
10061.0,307.0,1,0,139.0,99.0,198.0,159.0,42.0268,128.8148,42.5793,4.0311,47.5105,198.0,99.0,0.0,0,0.0,0.2672,0.3547,0.0385,9,2,0
2525.0,78.0,1,0,219.0,399.0,598.0,239.0,163.3065,116.9241,155.029,5.0,101.9865,598.0,299.0,2650.0,1,0.0,0.9915,0.9915,0.0151,10,8,0
4221.0,134.0,1,1,219.0,179.0,179.0,179.0,115.0848,210.0536,44.5982,66.9216,71.8923,199.0,199.0,1353.0,0,517.0,0.0445,0.029,0.0103,3,2,0
993.0,30.0,1,1,139.0,497.0,497.0,298.0,390.6549,576.5312,386.7609,86.5794,163.5191,238.0,119.0,0.0,1,0.0,0.0954,0.0989,0.0244,1,1,1
10072.0,308.0,1,0,80.0,99.0,417.0,119.0,91.325,285.4689,19.8494,75.4205,104.1369,417.0,139.0,119.0,0,0.0,-0.0008,0.1572,0.0446,1,7,1
9166.0,287.0,1,0,179.0,119.0,119.0,139.0,262.2103,215.0145,74.2428,181.5172,179.0,119.0,119.0,0.0,0,0.0,0.3097,0.2002,0.0122,10,2,0
666.0,21.0,0,1,99.0,159.0,159.0,100.0,259.525,131.5485,411.7596,153.1837,156.5288,159.0,159.0,0.0,1,159.0,0.1706,0.4941,0.0147,8,1,0
4760.0,147.0,1,1,298.0,119.0,119.0,179.0,93.1034,131.6435,96.1665,127.5627,111.904,119.0,119.0,675.0,0,119.0,0.5071,0.4981,0.027,4,1,1
8851.0,279.0,1,0,119.0,159.0,159.0,239.0,470.8514,228.1074,573.6061,97.1043,104.1201,159.0,159.0,0.0,0,0.0,0.0708,0.1308,0.0197,10,1,1
4259.0,134.0,1,0,179.0,179.0,179.0,179.0,108.1665,124.0363,73.5459,39.2237,49.98,179.0,179.0,0.0,0,0.0,0.2525,0.409,0.0092,9,5,0
3064.0,93.0,1,1,0.0,219.0,219.0,20.0,127.5157,262.1893,33.3017,115.2476,102.0992,199.0,199.0,0.0,0,40.0,-0.2994,-0.0379,0.0151,4,2,0
8823.0,279.0,1,0,139.0,139.0,139.0,99.0,36.0139,251.2195,124.4869,87.5471,84.7732,139.0,139.0,0.0,1,139.0,0.1708,0.1708,0.0173,3,2,0
4826.0,148.0,1,0,139.0,139.0,139.0,199.0,103.0837,158.5386,157.1146,60.1041,47.8539,139.0,139.0,716.0,1,139.0,0.2776,0.1606,0.0079,10,1,0
10310.0,315.0,1,0,139.0,179.0,179.0,258.0,496.5179,112.3221,523.4959,66.4267,58.2795,179.0,179.0,0.0,0,0.0,0.3628,0.2823,0.0238,1,1,1
197.0,6.0,1,0,199.0,238.0,238.0,119.0,220.2504,64.2806,154.0811,64.5368,65.5515,238.0,238.0,119.0,0,0.0,-0.0065,0.101,0.032,1,5,1
1466.0,44.0,1,0,278.0,179.0,179.0,139.0,289.9418,57.8468,289.9948,10.5119,12.3794,179.0,179.0,139.0,0,537.0,0.0141,0.1251,0.012,4,4,1
7278.0,223.0,1,0,119.0,139.0,139.0,80.0,194.1391,385.593,94.921,104.5431,110.2905,139.0,139.0,0.0,0,0.0,0.2398,0.4488,0.0333,3,4,0
10736.0,330.0,1,0,258.0,298.0,298.0,239.0,137.4018,116.3239,80.2309,66.2514,44.4438,298.0,298.0,239.0,0,0.0,0.308,0.308,0.063,3,3,0
10013.0,306.0,1,1,179.0,179.0,179.0,99.0,388.057,163.0598,447.1532,57.0701,64.6568,100.0,100.0,0.0,1,979.0,0.1875,0.191,0.0067,4,1,1
10715.0,329.0,1,0,139.0,179.0,179.0,99.0,155.6767,59.5336,130.1883,15.0416,13.1244,179.0,179.0,99.0,0,0.0,-0.0505,0.0825,0.0315,4,3,1
5040.0,153.0,1,0,179.0,179.0,179.0,119.0,135.1758,177.2907,31.6228,98.5114,78.748,179.0,179.0,0.0,0,0.0,0.4191,0.5746,0.0149,9,6,1
7761.0,239.0,0,1,80.0,80.0,80.0,119.0,29.9207,256.8292,73.6614,60.3738,80.9707,80.0,80.0,595.0,0,537.0,0.1046,0.1806,0.0114,1,3,1
7357.0,225.0,1,0,139.0,179.0,179.0,238.0,580.7342,135.0083,679.4645,104.1201,113.4416,179.0,179.0,0.0,0,0.0,0.1033,0.0513,0.0179,8,1,1
7180.0,219.0,1,0,219.0,139.0,139.0,179.0,52.9741,188.2817,97.8621,59.4138,53.528,139.0,139.0,0.0,0,0.0,0.6561,0.6561,0.0221,10,1,1
3075.0,93.0,0,1,379.0,259.0,259.0,259.0,59.3001,198.7285,86.6083,43.9318,16.1941,259.0,259.0,0.0,0,0.0,-0.2199,0.1626,0.0196,5,4,1
5161.0,156.0,1,0,219.0,139.0,318.0,179.0,647.5,389.7708,768.7971,117.0235,59.808,318.0,159.0,0.0,0,318.0,0.1563,0.1033,0.0658,2,1,1
5962.0,177.0,1,0,80.0,179.0,278.0,179.0,97.788,113.1592,65.307,46.5188,21.0,278.0,139.0,0.0,0,0.0,0.3096,0.4721,0.0434,7,2,0
5510.0,165.0,0,1,298.0,239.0,378.0,199.0,253.0494,140.788,169.2395,95.6883,116.5204,179.0,179.0,816.0,0,179.0,0.05,0.062,0.0187,2,5,1
1130.0,34.0,1,0,199.0,298.0,298.0,80.0,98.5812,75.1798,83.006,21.095,16.3783,298.0,298.0,3958.0,0,0.0,0.2948,0.2563,0.0385,4,2,1
2627.0,79.0,1,0,339.0,239.0,239.0,199.0,153.5985,119.0567,55.3173,127.7625,122.9085,239.0,239.0,0.0,0,319.0,0.687,1.5165,0.0253,2,2,1
2687.0,81.0,1,0,199.0,259.0,259.0,139.0,128.6283,119.8384,106.0754,41.488,59.1798,259.0,259.0,0.0,1,180.0,0.9595,0.6945,0.0277,4,4,0
7248.0,222.0,1,1,139.0,99.0,99.0,159.0,266.8019,113.3678,338.0429,72.111,63.5079,99.0,99.0,0.0,0,219.0,0.0508,0.0818,0.0125,6,1,1
2572.0,78.0,1,1,199.0,339.0,339.0,179.0,96.6087,194.5829,169.071,75.8238,89.8888,199.0,199.0,219.0,1,1651.0,1.7125,1.127,0.005,4,1,1
10354.0,316.0,1,0,119.0,159.0,159.0,119.0,534.4083,73.6376,609.7647,77.0211,57.1948,159.0,159.0,0.0,0,0.0,0.3523,0.3178,0.0295,2,1,0
5611.0,167.0,1,1,199.0,139.0,139.0,338.0,79.1344,395.1433,38.4187,55.0091,60.1664,139.0,139.0,3795.0,0,179.0,0.1745,0.0895,0.0093,2,3,1
4888.0,149.0,1,0,119.0,278.0,278.0,119.0,162.0903,365.1756,94.3716,72.0156,81.0386,278.0,278.0,0.0,0,0.0,0.2986,0.2986,0.0316,10,3,1
6035.0,178.0,1,1,358.0,139.0,139.0,139.0,533.496,152.0403,759.3958,412.7484,418.6123,139.0,139.0,1132.0,0,357.0,0.3536,0.3536,0.0104,3,5,0
7309.0,224.0,1,1,318.0,259.0,259.0,139.0,181.3202,181.593,205.7304,98.5609,77.5403,259.0,259.0,0.0,0,219.0,0.0578,0.0753,0.0385,8,1,1
5925.0,176.0,1,0,99.0,199.0,199.0,219.0,228.0356,97.4166,278.4421,54.2033,54.0231,199.0,199.0,0.0,0,0.0,0.0356,0.0751,0.0259,5,1,0
5854.0,174.0,1,0,238.0,139.0,139.0,159.0,93.7257,92.5486,89.2749,5.2202,5.8523,139.0,139.0,0.0,0,0.0,0.2235,0.2215,0.014,2,2,0
7982.0,248.0,1,0,238.0,99.0,99.0,80.0,177.9052,738.8762,164.2468,25.3476,41.0396,99.0,99.0,0.0,0,0.0,0.0968,0.3283,0.0135,8,8,0
7128.0,217.0,1,0,139.0,119.0,119.0,119.0,200.6103,74.2428,191.2067,35.9201,30.0416,119.0,119.0,0.0,0,0.0,0.1916,0.1211,0.031,5,2,1
2932.0,89.0,1,0,179.0,279.0,279.0,418.0,208.9527,207.4729,136.4734,77.8621,59.8018,279.0,279.0,0.0,0,0.0,0.8332,0.9337,0.0424,7,3,0
5849.0,174.0,1,0,219.0,179.0,179.0,219.0,68.6477,137.5327,29.2062,53.0212,58.6941,179.0,179.0,0.0,0,0.0,0.025,0.2235,0.018,1,4,1
8850.0,279.0,1,0,80.0,119.0,119.0,159.0,1414.8835,470.8514,131.0153,76.5147,73.2069,119.0,119.0,0.0,0,0.0,0.0708,0.1308,0.0148,9,5,1
7276.0,223.0,1,0,139.0,239.0,239.0,119.0,213.2416,207.2402,240.6346,38.461,20.5548,239.0,239.0,0.0,0,0.0,0.2608,0.4398,0.0573,3,2,0
6512.0,193.0,1,1,0.0,139.0,139.0,179.0,110.0284,132.1599,49.0918,67.7956,63.437,80.0,80.0,0.0,0,0.0,0.0344,0.5514,0.0338,4,5,1
4719.0,145.0,1,0,298.0,159.0,159.0,99.0,563.838,122.5439,472.2171,91.1002,78.4761,159.0,159.0,0.0,0,0.0,-0.0803,0.0362,0.0192,10,5,1
667.0,21.0,1,1,159.0,119.0,119.0,159.0,131.5485,107.8378,34.0147,95.9231,92.4446,100.0,100.0,497.0,1,100.0,0.1786,0.4941,0.0093,8,2,0
5585.0,166.0,1,0,179.0,80.0,80.0,139.0,420.9825,394.5155,484.4337,72.8097,54.1503,80.0,80.0,0.0,0,0.0,0.269,0.162,0.006,9,5,1
8512.0,269.0,0,1,139.0,159.0,159.0,199.0,84.5237,162.0193,32.311,57.3062,49.3812,159.0,159.0,0.0,0,199.0,0.1742,0.1937,0.0356,2,2,0
5703.0,169.0,1,0,199.0,139.0,139.0,139.0,72.1405,152.5664,29.7321,57.1161,65.5515,139.0,139.0,0.0,0,0.0,0.1245,0.1325,0.0174,1,4,0
7282.0,223.0,1,0,338.0,199.0,199.0,119.0,115.9105,196.4306,110.7655,44.6374,54.0833,199.0,199.0,0.0,0,0.0,0.4003,0.5098,0.0477,5,1,1
7226.0,221.0,1,0,119.0,99.0,99.0,139.0,219.8846,291.5017,108.3744,108.8726,116.7101,99.0,99.0,0.0,0,0.0,0.0756,0.1771,0.0223,5,2,0
10320.0,315.0,1,0,80.0,219.0,219.0,199.0,166.9558,386.0534,113.4372,54.5573,56.5796,219.0,219.0,0.0,0,0.0,0.1938,0.2023,0.0292,3,3,0
1259.0,40.0,1,0,219.0,298.0,298.0,99.0,256.5955,172.5007,254.4661,59.5756,71.353,298.0,298.0,0.0,0,0.0,0.2087,0.1187,0.0857,1,1,0
6085.0,180.0,1,0,139.0,179.0,179.0,179.0,116.5869,166.0098,60.6712,55.0364,58.5769,179.0,179.0,0.0,0,0.0,0.1476,0.2126,0.0173,1,4,1
9892.0,304.0,0,1,100.0,99.0,99.0,159.0,237.8424,226.1791,190.0237,48.3141,37.0034,139.0,139.0,4314.0,0,952.0,0.031,0.0915,0.0112,6,3,1
355.0,11.0,1,1,139.0,159.0,159.0,199.0,140.2257,86.6444,179.0698,46.5108,58.1055,159.0,159.0,0.0,1,318.0,0.1169,0.0829,0.0146,7,1,0
2694.0,81.0,1,0,259.0,179.0,179.0,179.0,133.5459,155.5394,73.5527,68.0074,65.0577,179.0,179.0,0.0,0,0.0,0.345,0.682,0.0191,6,2,0
