date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.907172,0.574468,0.085505,0.360904,0.005552,0.366649,0.704825,UP
0.460378,0.978723,0.036358,0.511752,0.002516,0.457794,0.297368,UP
0.912084,0.808511,0.043923,0.360309,0.002931,0.332211,0.575439,DOWN
0.424804,0.574468,0.058394,0.372062,0.003467,0.422915,0.414912,DOWN
0.460909,0.744681,0.186652,0.767331,0.012507,0.442776,0.673246,UP
0.465156,0.510638,0.054011,0.480363,0.003776,0.504143,0.122368,UP
0.452148,0.723404,0.038669,0.573193,0.002636,0.356292,0.385088,UP
0.898412,0.574468,0.083764,0.517703,0.005519,0.70145,0.418421,UP
0.90319,0.574468,0.051849,0.304671,0.003241,0.22087,0.789912,DOWN
0.452237,0.574468,0.033325,0.531836,0.002248,0.562921,0.550877,DOWN
0.00438,0.893617,0.045244,0.526331,0.003467,0.422915,0.414912,DOWN
0.907172,0.531915,0.096043,0.396162,0.006265,0.392543,0.662719,UP
0.456263,0.06383,0.035937,0.457304,0.002368,0.489643,0.620175,DOWN
0.44352,0.446809,0.063829,0.548646,0.004302,0.412998,0.568421,UP
0.868103,0.893617,0.028762,0.433353,0.001888,0.362248,0.725877,DOWN
0.434052,0.893617,0.045334,0.377864,0.003467,0.422915,0.414912,DOWN
0.0223,0.468085,0.088928,0.569473,0.003467,0.422915,0.414912,UP
0.014026,0.085106,0.041101,0.361648,0.003467,0.422915,0.414912,DOWN
0.894208,0.404255,0.100877,0.795894,0.006849,0.786639,0.398246,UP
0.43414,0.93617,0.056533,0.455817,0.003467,0.422915,0.414912,DOWN
0.425114,0.489362,0.083794,0.506248,0.003467,0.422915,0.414912,UP
0.880846,0.553191,0.030173,0.472032,0.001948,0.49275,0.660965,UP
0.907792,0.87234,0.041251,0.351235,0.002786,0.336613,0.497807,DOWN
0.456351,0.042553,0.034856,0.496727,0.002302,0.518643,0.580263,DOWN
0.438343,1.0,0.05206,0.443023,0.003467,0.422915,0.414912,DOWN
0.004248,0.531915,0.089798,0.5,0.003467,0.422915,0.414912,UP
0.90319,0.744681,0.067581,0.409551,0.004574,0.28146,0.714035,UP
0.902615,0.595745,0.089138,0.464891,0.006086,0.57276,0.245614,UP
0.885094,0.638298,0.035097,0.506248,0.002605,0.641378,0.132895,DOWN
0.867661,0.957447,0.035277,0.346623,0.00226,0.330399,0.764474,DOWN
0.425379,0.0,0.084935,0.369384,0.003467,0.422915,0.414912,DOWN
0.45675,0.361702,0.030083,0.503719,0.001874,0.352667,0.707018,DOWN
0.912349,0.276596,0.094122,0.474859,0.006512,0.634645,0.203509,UP
0.434361,0.87234,0.046685,0.358971,0.003467,0.422915,0.414912,DOWN
0.438343,0.12766,0.056803,0.139096,0.003467,0.422915,0.414912,UP
0.872307,0.06383,0.021706,0.1205,0.000839,0.286898,0.732018,DOWN
0.473696,0.510638,0.053981,0.490181,0.003575,0.408079,0.771491,UP
0.885359,0.531915,0.244086,0.38679,0.002009,0.25738,0.64693,UP
0.013583,0.617021,0.086466,0.465338,0.003467,0.422915,0.414912,UP
0.425468,0.978723,0.09229,0.420113,0.003467,0.422915,0.414912,DOWN
0.451529,0.106383,0.03918,0.357334,0.002347,0.41507,0.725877,DOWN
0.898367,0.106383,0.051429,0.369087,0.003255,0.419472,0.763158,DOWN
0.867086,0.12766,0.023448,0.056531,0.001575,0.085189,0.693421,DOWN
0.898102,0.978723,0.075808,0.587325,0.005021,0.529777,0.548684,UP
0.473917,0.382979,0.028762,0.625855,0.001884,0.520974,0.54693,DOWN
0.460245,0.021277,0.042662,0.479768,0.002933,0.404713,0.399123,UP
0.027344,0.085106,0.048487,0.114252,0.003467,0.422915,0.414912,DOWN
0.022919,0.382979,0.101327,0.506099,0.003467,0.422915,0.414912,UP
0.477988,0.553191,0.046565,0.47114,0.003245,0.43216,0.269737,UP
0.872439,0.191489,0.029002,0.229991,0.001818,0.31564,0.833772,DOWN
0.460334,0.382979,0.124835,0.546415,0.008565,0.595805,0.203509,UP
0.465156,0.06383,0.028221,0.20723,0.001938,0.327033,0.375877,DOWN
0.890138,0.978723,0.045755,0.637608,0.003087,0.549456,0.524561,DOWN
0.881023,0.276596,0.018854,0.119012,0.000771,0.138011,0.759211,DOWN
0.437945,0.148936,0.044734,0.111276,0.003467,0.422915,0.414912,DOWN
0.447502,0.340426,0.049658,0.549985,0.003351,0.353962,0.56886,UP
0.429185,0.787234,0.076918,0.449122,0.003467,0.422915,0.414912,DOWN
0.87213,0.297872,0.028792,0.442874,0.001919,0.525634,0.637719,UP
0.438255,0.595745,0.050078,0.332937,0.003467,0.422915,0.414912,DOWN
0.455909,0.957447,0.033596,0.567986,0.00232,0.410927,0.620175,DOWN
0.456617,0.893617,0.035517,0.590301,0.00236,0.491973,0.655702,UP
0.021902,1.0,0.051219,0.440791,0.003467,0.422915,0.414912,DOWN
0.451529,0.829787,0.042272,0.666171,0.002788,0.469187,0.729825,UP
0.452325,0.87234,0.034316,0.711395,0.002297,0.550233,0.617544,DOWN
0.464448,0.808511,0.033145,0.420411,0.00227,0.37856,0.469298,UP
0.473165,0.680851,0.047346,0.619161,0.003114,0.545572,0.326754,UP
0.429937,0.574468,0.113276,0.6626,0.003467,0.422915,0.414912,UP
0.907792,0.212766,0.02594,0.120946,0.001685,0.174003,0.754386,DOWN
0.451484,0.148936,0.038699,0.294109,0.000953,0.343863,0.662719,DOWN
0.03168,0.0,0.051909,0.208271,0.003467,0.422915,0.414912,DOWN
0.894695,0.765957,0.206497,0.926807,0.013369,0.832729,0.370614,UP
0.447768,0.446809,0.062027,0.681047,0.004341,0.602538,0.288158,UP
0.447812,0.297872,0.038009,0.350193,0.001581,0.252978,0.765789,DOWN
0.871776,0.425532,0.030563,0.560101,0.001934,0.599948,0.722368,UP
0.473917,0.680851,0.028221,0.577655,0.001855,0.486535,0.584211,DOWN
0.018008,0.851064,0.069653,0.400922,0.003467,0.422915,0.414912,DOWN
0.459935,0.702128,0.047196,0.546266,0.003259,0.515018,0.189912,DOWN
0.911508,0.382979,0.048067,0.393782,0.002835,0.266701,0.842982,UP
0.452015,0.744681,0.070464,0.857185,0.004744,0.713361,0.262281,UP
0.89819,0.212766,0.041492,0.282505,0.002663,0.358364,0.787719,DOWN
0.465289,0.765957,0.049658,0.488099,0.003465,0.441481,0.283333,DOWN
0.876731,0.617021,0.03966,0.491669,0.002538,0.498705,0.627193,UP
0.912438,1.0,0.044224,0.285629,0.002948,0.356033,0.576316,UP
0.017433,0.702128,0.083614,0.35064,0.003467,0.422915,0.414912,DOWN
0.01407,0.574468,0.040801,0.270158,0.003467,0.422915,0.414912,DOWN
0.023185,0.87234,0.049778,0.368789,0.003467,0.422915,0.414912,DOWN
0.44706,0.595745,0.061096,0.558762,0.004263,0.610564,0.337281,DOWN
0.031724,0.446809,0.06611,0.485867,0.003467,0.422915,0.414912,UP
0.434096,0.468085,0.073136,0.568134,0.003467,0.422915,0.414912,UP
0.000265,0.893617,0.109283,0.427998,0.003467,0.422915,0.414912,UP
0.911199,0.702128,0.038729,0.296192,0.002484,0.259192,0.759211,DOWN
0.01376,0.659574,0.072175,0.316126,0.003467,0.422915,0.414912,UP
0.438697,0.595745,0.0532,0.50238,0.003467,0.422915,0.414912,DOWN
0.9035,0.404255,0.044734,0.381434,0.00274,0.174521,0.922807,UP
0.456573,0.510638,0.037799,0.593127,0.002549,0.593734,0.509649,UP
0.87213,1.0,0.036868,0.379203,0.000866,0.388918,0.786404,UP
0.026371,0.425532,0.075718,0.304522,0.003467,0.422915,0.414912,UP
0.889916,0.297872,0.273538,0.382773,0.002009,0.308389,0.55614,UP
0.876908,0.0,0.029693,0.362392,0.001948,0.317711,0.535526,DOWN
0.443299,0.361702,0.074577,0.590003,0.005073,0.578457,0.363596,UP
0.44675,0.042553,0.043533,0.492264,0.002846,0.47566,0.534211,DOWN
0.881111,0.978723,0.035427,0.449271,0.002354,0.420249,0.561842,UP
0.867174,0.531915,0.05251,0.485719,0.003579,0.404454,0.315351,UP
0.031326,0.595745,0.056833,0.251265,0.003467,0.422915,0.414912,DOWN
0.87651,0.808511,0.028522,0.483338,0.001828,0.466857,0.611404,UP
0.425468,0.12766,0.074186,0.148468,0.003467,0.422915,0.414912,DOWN
0.911597,0.234043,0.067701,0.407766,0.004441,0.443035,0.619298,UP
0.87651,0.021277,0.028161,0.301398,0.000841,0.314345,0.708772,DOWN
0.447901,0.702128,0.043953,0.690717,0.002983,0.564215,0.453947,UP
0.464625,0.489362,0.068932,0.483785,0.004753,0.484464,0.335088,DOWN
0.455909,0.765957,0.077459,0.813895,0.005345,0.721647,0.313158,UP
0.898633,0.829787,0.093221,0.701726,0.006207,0.604091,0.375,DOWN
0.021946,0.12766,0.045455,0.189527,0.003467,0.422915,0.414912,DOWN
0.907438,0.404255,0.089138,0.543588,0.006072,0.547644,0.373246,UP
0.876731,0.06383,0.025459,0.155311,0.001651,0.270326,0.757895,DOWN
0.433786,0.702128,0.048637,0.499256,0.003467,0.422915,0.414912,DOWN
0.881023,0.595745,0.028942,0.263612,0.000777,0.216986,0.575,UP
0.438388,0.276596,0.061727,0.415055,0.003467,0.422915,0.414912,DOWN
0.881067,0.021277,0.028732,0.24695,0.001647,0.283273,0.849123,UP
0.898589,0.744681,0.119941,0.692056,0.007447,0.422838,0.685965,UP
0.452015,0.319149,0.087577,0.72166,0.006134,0.590886,0.349561,UP
0.433344,0.914894,0.049838,0.346772,0.003467,0.422915,0.414912,DOWN
0.898013,0.510638,0.07875,0.631955,0.005278,0.614966,0.542544,UP
0.008849,0.957447,0.041642,0.44942,0.003467,0.422915,0.414912,DOWN
0.022831,0.659574,0.05257,0.445254,0.003467,0.422915,0.414912,DOWN
0.000619,0.978723,0.13105,0.494942,0.003467,0.422915,0.414912,UP
0.473961,0.234043,0.043473,0.385897,0.002935,0.345417,0.592105,UP
0.447591,0.361702,0.075297,0.696221,0.005318,0.618074,0.325439,UP
0.01792,0.574468,0.06614,0.469949,0.003467,0.422915,0.414912,DOWN
0.000708,0.191489,0.044043,0.178816,0.003467,0.422915,0.414912,DOWN
0.013318,0.12766,0.050168,0.281166,0.003467,0.422915,0.414912,DOWN
0.880713,0.638298,0.029422,0.236537,0.000841,0.215691,0.794298,DOWN
0.875802,0.021277,0.025009,0.186403,0.000995,0.268773,0.819737,DOWN
0.889253,0.085106,0.042092,0.301547,0.002707,0.382444,0.725439,UP
0.031503,0.978723,0.078029,0.420559,0.003467,0.422915,0.414912,UP
0.880625,0.93617,0.03903,0.292472,0.002266,0.204816,0.925877,DOWN
0.464537,0.829787,0.09262,0.446593,0.006253,0.47566,0.52807,UP
0.889961,0.06383,0.031494,0.307944,0.002059,0.417659,0.544737,DOWN
0.495686,1.0,0.069113,0.435585,0.004825,0.432936,0.132895,UP
0.473784,0.531915,0.030833,0.621839,0.002038,0.539617,0.548246,UP
0.911951,0.829787,0.045635,0.478578,0.00307,0.482651,0.388158,DOWN
0.434361,0.978723,0.046685,0.427254,0.003467,0.422915,0.414912,DOWN
0.86797,0.93617,0.031824,0.334127,0.000974,0.252978,0.880263,DOWN
0.030839,0.638298,0.119491,0.576019,0.003467,0.422915,0.414912,UP
0.465555,0.978723,0.032034,0.439899,0.002061,0.297773,0.458333,DOWN
0.447591,0.425532,0.071304,0.692353,0.005073,0.61419,0.31886,UP
0.451794,0.574468,0.033626,0.565605,0.002233,0.621699,0.409211,DOWN
0.00031,0.893617,0.10475,0.463106,0.003467,0.422915,0.414912,DOWN
0.03199,0.595745,0.074817,0.303481,0.003467,0.422915,0.414912,UP
0.44352,0.829787,0.071094,0.58435,0.004923,0.422061,0.599123,UP
0.017521,0.723404,0.086976,0.574978,0.003467,0.422915,0.414912,UP
0.876156,0.319149,0.068842,0.493752,0.004655,0.578198,0.386404,UP
0.451927,0.106383,0.0396,0.281166,0.001558,0.33506,0.72193,DOWN
0.876421,0.531915,0.028462,0.323564,0.000665,0.223459,0.841667,UP
0.017743,0.765957,0.070914,0.468015,0.003467,0.422915,0.414912,UP
0.429981,0.489362,0.07959,0.566052,0.003467,0.422915,0.414912,DOWN
0.026636,0.446809,0.083794,0.379798,0.003467,0.422915,0.414912,UP
0.460201,0.893617,0.034046,0.484975,0.002372,0.44174,0.322807,DOWN
0.460157,0.234043,0.021166,0.110533,0.001406,0.096323,0.765351,DOWN
0.022034,0.808511,0.056263,0.363582,0.003467,0.422915,0.414912,DOWN
0.872041,0.0,0.045394,0.256025,0.000831,0.279389,0.710526,UP
0.872351,1.0,0.034286,0.379798,0.001344,0.354997,0.738596,UP
0.004734,0.914894,0.072415,0.514281,0.003467,0.422915,0.414912,DOWN
0.912482,0.06383,0.042692,0.17227,0.002802,0.353962,0.512719,DOWN
0.027565,0.404255,0.077489,0.394228,0.003467,0.422915,0.414912,UP
0.474271,0.638298,0.030924,0.352276,0.001824,0.09943,0.828947,UP
0.871908,0.659574,0.033085,0.646831,0.00214,0.545054,0.558333,DOWN
0.876466,0.042553,0.028462,0.179857,0.001236,0.302434,0.789035,UP
0.434229,0.12766,0.05236,0.159774,0.003467,0.422915,0.414912,DOWN
0.881377,0.361702,0.029422,0.5,0.00204,0.551528,0.324561,DOWN
0.017566,0.659574,0.064849,0.452098,0.003467,0.422915,0.414912,DOWN
0.911641,0.744681,0.044073,0.452841,0.003029,0.537286,0.26886,DOWN
0.885403,0.553191,0.031194,0.559804,0.002133,0.531331,0.424123,DOWN
0.893987,0.723404,0.064639,0.582416,0.003843,0.467892,0.785526,UP
0.90704,0.829787,0.093161,0.540315,0.00645,0.874935,0.126754,UP
0.429406,0.404255,0.077219,0.536299,0.003467,0.422915,0.414912,UP
0.872041,0.531915,0.028822,0.65903,0.00182,0.529259,0.722807,DOWN
0.898013,0.574468,0.080071,0.603243,0.005201,0.612636,0.555702,UP
0.903013,0.170213,0.057614,0.200089,0.003752,0.328327,0.707895,DOWN
0.004646,0.340426,0.089798,0.665129,0.003467,0.422915,0.414912,DOWN
0.902571,0.042553,0.086826,0.268075,0.005999,0.441222,0.309649,UP
0.443432,0.978723,0.048487,0.51086,0.003014,0.513465,0.475,DOWN
0.014026,0.0,0.067071,0.553853,0.003467,0.422915,0.414912,UP
0.00938,0.531915,0.041642,0.568878,0.003467,0.422915,0.414912,DOWN
0.880979,0.382979,0.032004,0.428444,0.002009,0.347747,0.742982,UP
0.461042,0.106383,0.030083,0.242934,0.002034,0.248835,0.467982,DOWN
0.898854,0.297872,0.057314,0.274174,0.003747,0.251942,0.738596,UP
0.446662,0.893617,0.03921,0.593871,0.00258,0.507509,0.632018,DOWN
0.008672,0.744681,0.11829,0.802589,0.003467,0.422915,0.414912,UP
0.433609,0.510638,0.07854,0.523654,0.003467,0.422915,0.414912,UP
0.46936,0.12766,0.02675,0.107855,0.00178,0.192646,0.600877,DOWN
0.460776,0.957447,0.033025,0.380839,0.00225,0.245987,0.392982,UP
0.438343,0.808511,0.082142,0.502529,0.003467,0.422915,0.414912,UP
0.014203,0.638298,0.040711,0.456709,0.003467,0.422915,0.414912,DOWN
0.451352,0.87234,0.03996,0.619012,0.002516,0.522009,0.714912,DOWN
0.867838,0.659574,0.034736,0.571556,0.002275,0.691093,0.264474,UP
0.456219,0.978723,0.037979,0.55668,0.002561,0.497411,0.577632,UP
0.455776,0.340426,0.051159,0.641029,0.003506,0.669601,0.439035,UP
0.468962,0.404255,0.051459,0.518447,0.003506,0.545831,0.248246,UP
0.88912,0.191489,0.022607,0.18313,0.001473,0.293889,0.695614,DOWN
0.42507,0.234043,0.067341,0.295448,0.003467,0.422915,0.414912,DOWN
0.889474,0.0,0.050558,0.541059,0.003386,0.457017,0.567982,UP
0.460466,0.276596,0.021106,0.154865,0.001047,0.128949,0.897368,DOWN
0.018141,0.723404,0.07932,0.502827,0.003467,0.422915,0.414912,UP
0.447724,0.382979,0.071364,0.782654,0.005037,0.677369,0.342982,UP
0.425114,0.531915,0.094272,0.513835,0.003467,0.422915,0.414912,UP
0.442503,0.042553,0.055092,0.379649,0.003891,0.437338,0.500526,DOWN
0.447281,0.595745,0.088537,0.65665,0.006099,0.626359,0.387281,UP
0.908013,0.638298,0.07926,0.467272,0.00539,0.537286,0.387281,UP
0.474138,0.978723,0.029242,0.402112,0.001905,0.309166,0.746053,UP
0.885094,0.319149,0.051459,0.613954,0.003612,0.555153,0.274561,UP
0.465333,0.744681,0.046055,0.455519,0.003224,0.459865,0.200439,DOWN
0.018495,1.0,0.075057,0.450759,0.003467,0.422915,0.414912,UP
0.447237,0.085106,0.028011,0.250967,0.001691,0.375712,0.763596,DOWN
0.017566,0.893617,0.07932,0.502975,0.003467,0.422915,0.414912,DOWN
0.031326,0.893617,0.078179,0.299762,0.003467,0.422915,0.414912,UP
0.433344,0.808511,0.081212,0.415799,0.003467,0.422915,0.414912,UP
0.871997,0.553191,0.032755,0.522464,0.001695,0.264889,0.902193,DOWN
0.447547,0.148936,0.001982,0.166915,0.000129,0.177628,0.463596,DOWN
0.456263,0.93617,0.035187,0.572151,0.002295,0.43449,0.753947,DOWN
0.451263,0.914894,0.041462,0.503719,0.002667,0.370016,0.810526,UP
0.44237,0.297872,0.050889,0.383071,0.003828,0.382185,0.500526,DOWN
0.005221,0.234043,0.042332,0.274026,0.003467,0.422915,0.414912,DOWN
0.443432,0.085106,0.041131,0.308242,0.002717,0.362248,0.747807,DOWN
0.459891,0.042553,0.029633,0.272687,0.00193,0.376489,0.680702,UP
0.885138,0.042553,0.05269,0.452544,0.003511,0.417659,0.474561,DOWN
0.446839,0.914894,0.038789,0.442874,0.002597,0.387623,0.658333,UP
0.026592,0.744681,0.051459,0.381583,0.003467,0.422915,0.414912,DOWN
0.027477,0.765957,0.05215,0.426659,0.003467,0.422915,0.414912,DOWN
0.434494,0.446809,0.055842,0.525141,0.003467,0.422915,0.414912,UP
0.876598,0.021277,0.028131,0.294853,0.001005,0.315381,0.789912,DOWN
0.00938,0.255319,0.041792,0.436477,0.003467,0.422915,0.414912,DOWN
0.0223,0.021277,0.056293,0.385897,0.003467,0.422915,0.414912,DOWN
0.005354,0.574468,0.056173,0.509819,0.003467,0.422915,0.414912,DOWN
0.433476,0.191489,0.074577,0.22166,0.003467,0.422915,0.414912,UP
0.005265,0.595745,0.057674,0.534811,0.003467,0.422915,0.414912,DOWN
0.026857,0.957447,0.097184,0.437072,0.003467,0.422915,0.414912,DOWN
0.026636,0.93617,0.071815,0.307498,0.003467,0.422915,0.414912,UP
0.014203,0.893617,0.040711,0.433204,0.003467,0.422915,0.414912,DOWN
0.447502,0.382979,0.049388,0.651443,0.00349,0.424909,0.429386,UP
0.429273,0.851064,0.096854,0.495983,0.003467,0.422915,0.414912,UP
0.465555,0.042553,0.030293,0.256769,0.002065,0.323925,0.425,DOWN
0.425645,0.510638,0.078119,0.332639,0.003467,0.422915,0.414912,UP
0.004646,0.723404,0.224931,0.772538,0.003467,0.422915,0.414912,UP
0.452281,0.042553,0.043503,0.526927,0.002958,0.515277,0.598684,UP
0.44321,0.446809,0.045034,0.472032,0.003068,0.356033,0.499561,DOWN
0.031105,0.191489,0.053321,0.181494,0.003467,0.422915,0.414912,DOWN
0.908013,0.595745,0.147232,0.463106,0.009977,0.537286,0.494737,UP
0.893899,0.297872,0.050228,0.600565,0.003307,0.578975,0.609649,DOWN
0.443166,0.12766,0.038189,0.224636,0.002511,0.257121,0.651316,DOWN
0.424937,0.06383,0.055242,0.147873,0.003467,0.422915,0.414912,DOWN
0.89381,0.765957,0.116128,0.79158,0.008018,0.742103,0.345175,UP
0.424804,0.361702,0.058394,0.429188,0.003467,0.422915,0.414912,DOWN
0.871953,0.0,0.062928,0.353317,0.003978,0.318747,0.722807,UP
0.465643,0.744681,0.050919,0.491967,0.003515,0.418695,0.415789,UP
0.022123,0.829787,0.081542,0.390658,0.003467,0.422915,0.414912,UP
0.986594,0.957447,0.072565,0.557423,0.004659,0.389694,0.540789,DOWN
0.459891,1.0,0.041792,0.498661,0.002858,0.436561,0.473684,DOWN
0.434317,0.617021,0.06542,0.295745,0.003467,0.422915,0.414912,UP
0.912039,0.212766,0.064429,0.332639,0.004321,0.334801,0.561404,UP
0.433698,0.914894,0.045034,0.281166,0.003467,0.422915,0.414912,DOWN
0.000354,0.851064,0.119731,0.519786,0.003467,0.422915,0.414912,UP
0.026769,0.957447,0.074517,0.422047,0.003467,0.422915,0.414912,UP
0.018716,0.680851,0.047286,0.452246,0.003467,0.422915,0.414912,DOWN
0.005354,0.638298,0.056173,0.471883,0.003467,0.422915,0.414912,DOWN
0.424583,0.446809,0.074817,0.41446,0.003467,0.422915,0.414912,UP
0.02699,0.148936,0.047526,0.063672,0.003467,0.422915,0.414912,DOWN
0.912261,0.702128,0.083043,0.506546,0.005725,0.584412,0.315351,UP
0.447414,0.638298,0.056203,0.564564,0.003824,0.570171,0.257456,UP
0.01761,0.382979,0.104089,0.559655,0.003467,0.422915,0.414912,UP
0.433609,0.808511,0.075327,0.415948,0.003467,0.422915,0.414912,UP
0.469714,0.234043,0.023568,0.127789,0.001572,0.116261,0.804386,DOWN
0.438122,0.723404,0.067942,0.452098,0.003467,0.422915,0.414912,UP
0.473209,0.978723,0.043233,0.437221,0.002908,0.323408,0.407895,DOWN
0.009292,0.765957,0.106611,0.896162,0.003467,0.422915,0.414912,UP
0.03199,0.702128,0.063408,0.307795,0.003467,0.422915,0.414912,UP
0.433476,0.361702,0.076828,0.578994,0.003467,0.422915,0.414912,UP
0.018274,0.404255,0.049988,0.557423,0.003467,0.422915,0.414912,UP
0.442503,0.0,0.064579,0.432758,0.004728,0.426204,0.500526,DOWN
0.455732,0.957447,0.037468,0.582565,0.002567,0.438115,0.563596,UP
0.026901,0.404255,0.130569,0.58911,0.003467,0.422915,0.414912,UP
0.902526,0.340426,0.107242,0.49152,0.006928,0.350596,0.74386,UP
0.438742,0.255319,0.050198,0.311068,0.003467,0.422915,0.414912,DOWN
0.885403,0.191489,0.025189,0.151145,0.001101,0.22579,0.840351,DOWN
0.43852,0.0,0.056323,0.419072,0.003467,0.422915,0.414912,DOWN
0.473607,0.361702,0.031824,0.551622,0.002173,0.57535,0.295175,UP
0.43883,0.787234,0.051759,0.416543,0.003467,0.422915,0.414912,DOWN
0.473917,0.659574,0.028552,0.590598,0.001878,0.488089,0.578947,DOWN
0.443122,0.06383,0.046445,0.368045,0.003135,0.399793,0.479825,DOWN
0.437768,0.042553,0.047526,0.235198,0.003467,0.422915,0.414912,DOWN
0.86828,0.042553,0.027261,0.240702,0.001745,0.355515,0.767105,DOWN
0.46436,0.510638,0.030533,0.484082,0.002088,0.461419,0.375877,UP
0.500111,0.531915,0.060676,0.337697,0.004111,0.264371,0.443421,UP
0.008672,0.212766,0.042272,0.254686,0.003467,0.422915,0.414912,DOWN
0.000973,0.404255,0.044254,0.604582,0.003467,0.422915,0.414912,DOWN
0.447856,0.893617,0.035397,0.550431,0.002358,0.346194,0.687281,DOWN
0.452192,0.191489,0.028552,0.129723,0.001944,0.13361,0.65614,DOWN
0.447502,0.276596,0.03996,0.299762,0.00214,0.270844,0.765789,DOWN
0.460997,0.574468,0.033025,0.461024,0.002258,0.451579,0.344298,DOWN
0.871466,0.468085,0.054912,0.787712,0.003544,0.600207,0.704825,UP
0.911995,0.340426,0.0925,0.55906,0.005806,0.556189,0.397368,UP
0.437945,0.0,0.05326,0.386641,0.003467,0.422915,0.414912,DOWN
0.434406,0.510638,0.051039,0.507587,0.003467,0.422915,0.414912,UP
0.447325,0.404255,0.07836,0.749182,0.005496,0.659244,0.415789,UP
0.912482,0.106383,0.037468,0.13493,0.002476,0.263594,0.642105,DOWN
0.903411,0.702128,0.045064,0.491074,0.003018,0.449508,0.489035,DOWN
0.443078,0.723404,0.074487,0.63731,0.005008,0.628949,0.512719,UP
0.000354,0.446809,0.119731,0.529902,0.003467,0.422915,0.414912,DOWN
0.447237,0.468085,0.042903,0.581821,0.002908,0.320818,0.742105,UP
0.014203,0.680851,0.040711,0.463404,0.003467,0.422915,0.414912,DOWN
0.889739,0.148936,0.028402,0.259298,0.001847,0.380373,0.692105,DOWN
0.866997,0.297872,0.028071,0.299316,0.00188,0.250647,0.704825,DOWN
0.894297,0.06383,0.049418,0.30363,0.002781,0.476437,0.509211,DOWN
0.43445,0.106383,0.044404,0.166022,0.003467,0.422915,0.414912,DOWN
0.880581,0.978723,0.084364,0.474264,0.005895,0.49275,0.29693,UP
0.906863,0.829787,0.048097,0.396608,0.003336,0.36898,0.522368,UP
0.022521,0.021277,0.080491,0.376674,0.003467,0.422915,0.414912,DOWN
0.867041,0.468085,0.035937,0.470098,0.001988,0.216209,0.771053,UP
0.469183,0.191489,0.037168,0.192651,0.00243,0.226825,0.700877,DOWN
0.907526,0.87234,0.042933,0.429783,0.002825,0.343863,0.617544,DOWN
0.424494,0.489362,0.056923,0.190122,0.003467,0.422915,0.414912,DOWN
0.438166,0.744681,0.10508,0.526927,0.003467,0.422915,0.414912,UP
0.911907,0.638298,0.048397,0.532133,0.003295,0.534438,0.446491,DOWN
0.447016,0.87234,0.077579,0.68075,0.005368,0.513982,0.41886,UP
0.908057,0.617021,0.044494,0.479768,0.003024,0.491455,0.341228,DOWN
0.022742,0.914894,0.060526,0.355698,0.003467,0.422915,0.414912,DOWN
0.464493,0.829787,0.032064,0.344838,0.002177,0.382703,0.491228,UP
0.474315,0.106383,0.023028,0.058316,0.001525,0.11885,0.828509,DOWN
0.443299,0.851064,0.044944,0.548944,0.003049,0.496634,0.494737,DOWN
0.459891,0.638298,0.035067,0.497025,0.002372,0.484205,0.527632,UP
0.031945,0.425532,0.082863,0.261678,0.003467,0.422915,0.414912,UP
0.027432,0.893617,0.074517,0.412675,0.003467,0.422915,0.414912,UP
0.429671,0.638298,0.121652,0.676584,0.003467,0.422915,0.414912,UP
0.027344,0.446809,0.074817,0.497471,0.003467,0.422915,0.414912,UP
0.898412,0.468085,0.085835,0.567539,0.005669,0.678405,0.453947,UP
0.446794,0.340426,0.095022,0.658286,0.006311,0.567582,0.568421,UP
0.027255,0.340426,0.11778,0.452098,0.003467,0.422915,0.414912,UP
0.022742,0.765957,0.090729,0.482743,0.003467,0.422915,0.414912,UP
0.009778,0.723404,0.088657,0.543588,0.003467,0.422915,0.414912,UP
0.473961,0.744681,0.02576,0.46385,0.001685,0.357587,0.759211,DOWN
0.442326,0.787234,0.069863,0.453139,0.004686,0.37623,0.500526,UP
0.451883,0.553191,0.033626,0.385897,0.0022,0.292853,0.724123,DOWN
0.889784,0.085106,0.050739,0.42532,0.003369,0.478509,0.577193,UP
0.47343,0.87234,0.044104,0.32654,0.002142,0.285862,0.707018,UP
0.429539,0.255319,0.075207,0.213478,0.003467,0.422915,0.414912,UP
0.442414,0.617021,0.075087,0.506992,0.005357,0.531849,0.500526,UP
0.464493,0.106383,0.027471,0.124368,0.001849,0.258415,0.564035,DOWN
0.425291,0.319149,0.075237,0.235942,0.003467,0.422915,0.414912,UP
0.451042,0.808511,0.044674,0.791877,0.002989,0.622216,0.472368,UP
0.872528,0.446809,0.035157,0.762124,0.002246,0.584412,0.698246,DOWN
0.876554,0.808511,0.028131,0.496578,0.001762,0.456499,0.739912,DOWN
0.429494,0.829787,0.062838,0.431419,0.003467,0.422915,0.414912,DOWN
0.425645,0.638298,0.086436,0.322374,0.003467,0.422915,0.414912,UP
0.464537,1.0,0.069083,0.349747,0.004624,0.428793,0.517105,UP
0.89819,0.191489,0.02696,0.258852,0.001735,0.347488,0.764035,DOWN
0.004557,0.042553,0.043683,0.294406,0.003467,0.422915,0.414912,DOWN
0.022698,0.957447,0.089108,0.325647,0.003467,0.422915,0.414912,UP
0.000442,0.297872,0.044134,0.459833,0.003467,0.422915,0.414912,DOWN
