date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.014291,1.0,0.074907,0.568283,0.003467,0.422915,0.414912,UP
0.474492,0.553191,0.044134,0.488099,0.00297,0.351372,0.523246,DOWN
0.438034,0.914894,0.068032,0.369235,0.003467,0.422915,0.414912,DOWN
0.902659,0.808511,0.088868,0.605177,0.00587,0.650699,0.5,UP
0.022964,0.06383,0.049117,0.274026,0.003467,0.422915,0.414912,DOWN
0.867838,0.638298,0.034436,0.571705,0.002256,0.683325,0.284211,UP
0.018672,0.510638,0.057464,0.343053,0.003467,0.422915,0.414912,DOWN
0.000929,0.93617,0.044134,0.486165,0.003467,0.422915,0.414912,DOWN
0.88089,0.361702,0.028942,0.475602,0.001915,0.514759,0.569737,DOWN
0.465378,0.553191,0.029753,0.382029,0.002007,0.333765,0.587719,DOWN
0.872351,0.702128,0.027381,0.512199,0.001695,0.534697,0.814912,DOWN
0.430069,0.446809,0.07893,0.529307,0.003467,0.422915,0.414912,UP
0.44706,0.212766,0.02693,0.273728,0.000976,0.248317,0.765789,DOWN
0.424539,0.446809,0.058394,0.350937,0.003467,0.422915,0.414912,UP
0.456661,0.148936,0.02657,0.265992,0.001622,0.302175,0.780702,DOWN
0.894518,0.489362,0.080791,0.663939,0.005372,0.705593,0.49386,UP
0.017743,0.276596,0.060406,0.143261,0.003467,0.422915,0.414912,UP
0.867749,0.553191,0.028522,0.584796,0.001801,0.585189,0.726754,DOWN
0.451971,1.0,0.03924,0.608599,0.002732,0.466598,0.464035,DOWN
0.459935,0.042553,0.043563,0.44094,0.002952,0.430865,0.455702,DOWN
0.912482,0.021277,0.043653,0.232223,0.002908,0.31305,0.49386,UP
0.005044,1.0,0.047886,0.514281,0.003467,0.422915,0.414912,DOWN
0.456175,0.106383,0.042452,0.194882,0.001103,0.282237,0.7,UP
0.442281,0.148936,0.047016,0.137905,0.003467,0.422915,0.414912,DOWN
0.442768,0.787234,0.093641,0.661113,0.006294,0.590627,0.452632,UP
0.898456,0.0,0.087186,0.533472,0.005715,0.48291,0.544298,UP
0.009247,0.468085,0.103759,0.681642,0.003467,0.422915,0.414912,UP
0.429892,0.829787,0.072835,0.445403,0.003467,0.422915,0.414912,DOWN
0.456263,0.468085,0.037108,0.575275,0.002516,0.60435,0.472368,DOWN
0.00969,0.468085,0.087877,0.655162,0.003467,0.422915,0.414912,UP
0.465555,0.617021,0.030323,0.500149,0.00209,0.38348,0.504386,DOWN
0.894518,0.553191,0.074457,0.63612,0.004987,0.668824,0.500439,UP
0.89819,0.425532,0.112766,0.784737,0.007235,0.683584,0.591228,UP
0.898367,0.340426,0.083343,0.688188,0.005496,0.668824,0.518421,UP
0.880581,0.085106,0.035187,0.260042,0.00225,0.340238,0.718421,DOWN
0.433786,0.765957,0.047886,0.427551,0.003467,0.422915,0.414912,DOWN
0.46551,0.680851,0.040651,0.492562,0.002831,0.49767,0.335965,DOWN
0.469139,0.595745,0.059865,0.535257,0.003943,0.549974,0.420614,UP
0.894385,0.489362,0.075597,0.646683,0.005152,0.730709,0.363158,DOWN
0.451042,0.382979,0.046595,0.75186,0.00323,0.671932,0.344737,UP
0.01407,0.425532,0.051849,0.451949,0.003467,0.422915,0.414912,DOWN
0.885005,0.765957,0.094632,0.535257,0.006392,0.453133,0.354386,UP
0.903411,0.170213,0.029302,0.177179,0.001942,0.2913,0.733772,DOWN
0.030795,0.851064,0.074817,0.394525,0.003467,0.422915,0.414912,DOWN
0.469581,0.382979,0.050168,0.55668,0.003311,0.480321,0.482018,UP
0.460688,0.702128,0.190825,0.570068,0.013033,0.512947,0.30307,UP
0.017477,0.93617,0.10535,0.511455,0.003467,0.422915,0.414912,UP
0.486837,0.510638,0.06569,0.480512,0.004566,0.484205,0.272807,UP
0.867528,0.808511,0.028522,0.451056,0.001651,0.449767,0.641228,DOWN
0.885315,0.404255,0.096974,0.487652,0.003932,0.377784,0.694737,UP
0.018097,0.744681,0.10541,0.506694,0.003467,0.422915,0.414912,UP
0.885182,0.425532,0.030173,0.551026,0.002048,0.548938,0.378509,DOWN
0.912393,0.021277,0.047166,0.322969,0.003224,0.343863,0.435965,DOWN
0.434671,0.0,0.045785,0.210503,0.003467,0.422915,0.414912,DOWN
0.424671,0.042553,0.055242,0.112764,0.003467,0.422915,0.414912,DOWN
0.911597,0.851064,0.042632,0.421898,0.0028,0.440963,0.510526,DOWN
0.995443,0.234043,0.027951,0.202618,0.000893,0.225531,0.838158,DOWN
0.876289,0.382979,0.031074,0.589557,0.002044,0.746763,0.412281,DOWN
0.026503,0.87234,0.051459,0.370128,0.003467,0.422915,0.414912,DOWN
0.898633,0.148936,0.056023,0.193692,0.003689,0.306318,0.627632,DOWN
0.017566,0.170213,0.064849,0.21809,0.003467,0.422915,0.414912,DOWN
0.455953,0.319149,0.061397,0.609789,0.004279,0.607975,0.351754,UP
0.894385,0.893617,0.06605,0.67346,0.004416,0.587519,0.453509,DOWN
0.031945,0.808511,0.058394,0.234008,0.003467,0.422915,0.414912,DOWN
0.911862,0.638298,0.050198,0.512943,0.003384,0.535215,0.414912,UP
0.885978,0.723404,0.057944,0.484826,0.003806,0.425427,0.659649,UP
0.867926,0.702128,0.029122,0.680006,0.001861,0.513723,0.745614,DOWN
0.447901,0.382979,0.043533,0.691461,0.002979,0.613413,0.385526,UP
0.018539,0.404255,0.090369,0.539125,0.003467,0.422915,0.414912,UP
0.469669,0.680851,0.044914,0.339334,0.003033,0.417918,0.473246,UP
0.469271,0.893617,0.045635,0.431122,0.003041,0.313309,0.565789,DOWN
0.009734,0.042553,0.045154,0.489289,0.003467,0.422915,0.414912,DOWN
0.902703,0.425532,0.072025,0.54939,0.004757,0.602279,0.516228,UP
0.013539,0.234043,0.10511,0.288158,0.003467,0.422915,0.414912,UP
0.013583,0.382979,0.045545,0.594615,0.003467,0.422915,0.414912,DOWN
0.880979,0.382979,0.032004,0.428444,0.002009,0.347747,0.742982,UP
0.447237,0.085106,0.028011,0.250967,0.001691,0.375712,0.763596,DOWN
0.425733,0.914894,0.076498,0.406129,0.003467,0.422915,0.414912,DOWN
0.452104,0.829787,0.033265,0.611128,0.002264,0.521491,0.299123,DOWN
0.433521,0.638298,0.068242,0.512199,0.003467,0.422915,0.414912,UP
0.01792,0.276596,0.081002,0.444957,0.003467,0.422915,0.414912,UP
0.447901,0.106383,0.011469,0.230437,0.000727,0.284827,0.712281,DOWN
0.876775,0.148936,0.025249,0.170931,0.001543,0.228897,0.838158,DOWN
0.022211,0.595745,0.074427,0.441089,0.003467,0.422915,0.414912,UP
0.87213,0.595745,0.028732,0.53734,0.001658,0.605904,0.60307,UP
0.474448,0.468085,0.054161,0.470991,0.003722,0.301398,0.329825,UP
0.437857,0.765957,0.083914,0.519786,0.003467,0.422915,0.414912,UP
0.465112,0.617021,0.0269,0.237876,0.001811,0.18695,0.618421,DOWN
0.460953,0.87234,0.045755,0.568283,0.003151,0.426981,0.429825,UP
0.027565,0.085106,0.049688,0.135823,0.003467,0.422915,0.414912,DOWN
0.902615,0.021277,0.067912,0.304522,0.004555,0.343345,0.517105,UP
0.026813,0.042553,0.049478,0.260637,0.003467,0.422915,0.414912,DOWN
0.004823,0.617021,0.076828,0.421006,0.003467,0.422915,0.414912,DOWN
0.429892,1.0,0.049838,0.271943,0.003467,0.422915,0.414912,DOWN
0.434494,0.255319,0.059715,0.390955,0.003467,0.422915,0.414912,UP
0.911907,0.851064,0.043443,0.41922,0.002912,0.451579,0.45,DOWN
0.451661,0.87234,0.042152,0.7108,0.002819,0.584153,0.610965,UP
0.461174,0.574468,0.029482,0.441684,0.001975,0.467633,0.289912,DOWN
0.429671,0.595745,0.111084,0.663939,0.003467,0.422915,0.414912,UP
0.469802,0.255319,0.054281,0.400327,0.003718,0.460642,0.402632,UP
0.027211,0.425532,0.098445,0.527819,0.003467,0.422915,0.414912,UP
0.867307,0.319149,0.073106,0.544035,0.004902,0.576126,0.453947,UP
0.451794,0.085106,0.048006,0.461321,0.003257,0.451321,0.630702,DOWN
0.46551,0.510638,0.056353,0.513835,0.003878,0.495339,0.31886,UP
0.451927,0.702128,0.051609,0.631955,0.003413,0.587002,0.558333,DOWN
0.014291,0.446809,0.056263,0.63612,0.003467,0.422915,0.414912,UP
0.469006,0.702128,0.045755,0.477239,0.003062,0.442517,0.373684,UP
0.468873,0.702128,0.029122,0.467867,0.001917,0.203263,0.71886,DOWN
0.456794,1.0,0.028552,0.365665,0.001907,0.372864,0.700877,UP
0.903013,0.404255,0.09229,0.596697,0.006217,0.645003,0.322807,DOWN
0.889341,0.893617,0.036418,0.465189,0.002009,0.360435,0.659649,UP
0.868103,0.340426,0.029482,0.547754,0.001901,0.487571,0.612281,DOWN
0.013982,0.893617,0.040591,0.54939,0.003467,0.422915,0.414912,DOWN
0.443122,0.191489,0.036358,0.17346,0.002381,0.195495,0.692982,DOWN
0.868059,0.914894,0.033235,0.34945,0.001533,0.185137,0.792544,UP
0.468917,0.510638,0.047856,0.507438,0.003276,0.477473,0.254825,UP
0.469625,0.638298,0.058575,0.490181,0.003974,0.539876,0.240789,UP
0.004248,0.574468,0.048517,0.485421,0.003467,0.422915,0.414912,DOWN
0.017521,0.617021,0.067461,0.484231,0.003467,0.422915,0.414912,DOWN
0.876997,0.382979,0.03945,0.44213,0.00263,0.332211,0.492982,UP
0.433919,0.787234,0.054672,0.43008,0.003467,0.422915,0.414912,UP
0.031636,0.914894,0.068482,0.318358,0.003467,0.422915,0.414912,DOWN
0.446706,0.021277,0.03921,0.505356,0.002248,0.454687,0.757456,DOWN
0.465466,0.489362,0.069413,0.588218,0.004724,0.493009,0.472807,UP
0.474183,0.212766,0.027231,0.224338,0.001793,0.189021,0.894737,DOWN
0.446617,0.957447,0.04005,0.47114,0.002626,0.345158,0.651754,DOWN
0.45175,0.638298,0.033626,0.534365,0.002227,0.623511,0.460965,DOWN
0.43883,0.531915,0.053891,0.321333,0.003467,0.422915,0.414912,DOWN
0.42914,0.765957,0.083974,0.504612,0.003467,0.422915,0.414912,UP
0.911199,0.680851,0.030924,0.279232,0.001992,0.236147,0.733772,DOWN
0.425202,0.340426,0.062748,0.482446,0.003467,0.422915,0.414912,DOWN
0.013451,0.893617,0.071905,0.481851,0.003467,0.422915,0.414912,UP
0.434494,0.723404,0.045334,0.451056,0.003467,0.422915,0.414912,DOWN
0.474183,0.0,0.027681,0.321184,0.001826,0.270067,0.845614,DOWN
0.991018,0.276596,0.126336,0.528563,0.008411,0.449508,0.618421,UP
0.429096,0.574468,0.089408,0.537043,0.003467,0.422915,0.414912,UP
0.45644,0.978723,0.033445,0.428146,0.002268,0.45391,0.361842,UP
0.45613,0.489362,0.027231,0.441684,0.001645,0.311756,0.763596,DOWN
0.872351,0.404255,0.028792,0.576168,0.00177,0.529777,0.796053,DOWN
0.87213,0.680851,0.027981,0.536894,0.00178,0.622216,0.689035,UP
0.465333,0.680851,0.074216,0.487355,0.005129,0.502589,0.178947,UP
0.459891,0.93617,0.03993,0.488991,0.002709,0.364578,0.58114,DOWN
0.469537,0.595745,0.046776,0.516959,0.003132,0.469446,0.45307,UP
0.890182,0.06383,0.080611,0.513091,0.004111,0.523563,0.576316,UP
0.46905,0.085106,0.032034,0.153823,0.002117,0.247281,0.595175,DOWN
0.008849,0.382979,0.041882,0.465486,0.003467,0.422915,0.414912,DOWN
0.017477,0.191489,0.061096,0.151592,0.003467,0.422915,0.414912,DOWN
0.47374,0.148936,0.022007,0.090152,0.001462,0.147333,0.755702,DOWN
0.877041,0.851064,0.038039,0.378161,0.002553,0.293371,0.400877,UP
0.46467,0.510638,0.07869,0.464594,0.005442,0.46116,0.289474,UP
0.875979,0.085106,0.029002,0.166171,0.001903,0.317452,0.586842,DOWN
0.477988,0.0,0.028912,0.266587,0.001965,0.299327,0.441667,UP
0.026592,0.723404,0.051459,0.395567,0.003467,0.422915,0.414912,DOWN
0.442414,0.531915,0.075507,0.511604,0.00538,0.520456,0.500526,UP
0.008893,0.446809,0.041882,0.665427,0.003467,0.422915,0.414912,DOWN
0.889916,0.638298,0.271226,0.454032,0.017447,0.429829,0.716228,UP
0.430025,0.297872,0.089498,0.512645,0.003467,0.422915,0.414912,UP
0.911597,0.425532,0.054882,0.529009,0.003646,0.575091,0.448684,UP
0.876952,0.744681,0.028792,0.450907,0.001955,0.422061,0.498246,DOWN
0.991018,0.212766,0.043353,0.259298,0.002784,0.299586,0.764912,DOWN
0.009469,0.723404,0.063949,0.553109,0.003467,0.422915,0.414912,UP
0.912128,0.978723,0.063798,0.30006,0.004231,0.339979,0.540789,UP
0.009159,0.87234,0.09247,0.627046,0.003467,0.422915,0.414912,UP
0.000885,0.06383,0.083884,0.246802,0.003467,0.422915,0.414912,DOWN
0.47436,0.042553,0.024919,0.09521,0.001672,0.234076,0.675,DOWN
0.438388,0.276596,0.061727,0.415055,0.003467,0.422915,0.414912,DOWN
0.907084,0.978723,0.095803,0.486314,0.006687,0.564992,0.358333,UP
0.902836,0.382979,0.087907,0.494496,0.005374,0.380891,0.775439,UP
0.442989,0.425532,0.077819,0.61321,0.005208,0.507509,0.560965,UP
0.867528,0.12766,0.02648,0.164088,0.001325,0.266442,0.788596,DOWN
0.468917,0.212766,0.038399,0.285481,0.002584,0.258415,0.447368,UP
0.442547,0.06383,0.066801,0.367004,0.004597,0.439927,0.500526,DOWN
0.014159,0.744681,0.090999,0.652931,0.003467,0.422915,0.414912,UP
0.915712,0.978723,0.077459,0.468611,0.005343,0.428276,0.267982,DOWN
0.902659,0.106383,0.083674,0.29277,0.00553,0.392802,0.617544,DOWN
0.026459,0.957447,0.057043,0.432758,0.003467,0.422915,0.414912,DOWN
0.01407,0.87234,0.051849,0.486462,0.003467,0.422915,0.414912,UP
0.425689,0.829787,0.076498,0.398988,0.003467,0.422915,0.414912,UP
0.991018,0.851064,0.029392,0.56873,0.001938,0.493786,0.589912,DOWN
0.434671,0.957447,0.053921,0.291134,0.003467,0.422915,0.414912,UP
0.469846,0.787234,0.109103,0.605326,0.007451,0.531331,0.399123,DOWN
0.866997,0.702128,0.037468,0.534067,0.002474,0.336354,0.586842,UP
0.876952,0.978723,0.035427,0.400774,0.002387,0.289487,0.424123,UP
0.027123,0.829787,0.05215,0.403451,0.003467,0.422915,0.414912,DOWN
0.027344,0.06383,0.047526,0.134633,0.003467,0.422915,0.414912,DOWN
0.460466,0.978723,0.029182,0.347069,0.001953,0.390989,0.601754,UP
0.876244,0.723404,0.033836,0.550878,0.002248,0.778871,0.42193,UP
0.468785,0.553191,0.029152,0.293811,0.001892,0.154065,0.72807,UP
0.02668,0.914894,0.048487,0.301398,0.003467,0.422915,0.414912,DOWN
0.898987,0.787234,0.095082,0.759149,0.006267,0.722683,0.477632,UP
0.013274,0.404255,0.043203,0.603838,0.003467,0.422915,0.414912,DOWN
0.459935,0.085106,0.037589,0.327284,0.002538,0.360694,0.531579,DOWN
0.885094,0.148936,0.029843,0.1687,0.001919,0.257639,0.663158,DOWN
0.469935,0.957447,0.029182,0.448378,0.001998,0.250388,0.623684,DOWN
0.87213,0.212766,0.031074,0.280422,0.001714,0.336354,0.851754,UP
0.889695,0.595745,0.018614,0.570366,0.160597,0.615484,0.185526,DOWN
0.433476,0.765957,0.076828,0.468313,0.003467,0.422915,0.414912,UP
0.013141,0.531915,0.041401,0.3313,0.003467,0.422915,0.414912,DOWN
0.902526,0.276596,0.031824,0.262868,0.002056,0.280166,0.673684,DOWN
0.452015,0.382979,0.049448,0.74338,0.003405,0.651735,0.25,DOWN
0.451529,0.319149,0.035277,0.463404,0.001685,0.328586,0.814035,DOWN
0.031547,0.893617,0.060406,0.334573,0.003467,0.422915,0.414912,DOWN
0.465422,0.638298,0.027951,0.3072,0.001876,0.268773,0.610088,UP
0.44268,0.404255,0.081722,0.599226,0.00553,0.565769,0.386842,UP
0.005133,0.212766,0.042122,0.096846,0.003467,0.422915,0.414912,DOWN
0.009026,0.680851,0.090159,0.586879,0.003467,0.422915,0.414912,UP
0.885403,0.340426,0.029873,0.56501,0.002009,0.548421,0.422807,DOWN
0.473386,0.93617,0.028642,0.370872,0.001685,0.212843,0.667544,DOWN
0.460865,0.085106,0.032875,0.327135,0.002239,0.35189,0.356579,DOWN
0.425645,0.595745,0.086436,0.317614,0.003467,0.422915,0.414912,UP
0.017477,0.0,0.040801,0.354508,0.003467,0.422915,0.414912,DOWN
0.982169,0.06383,0.090189,0.436031,0.005941,0.449767,0.670614,UP
0.023141,0.93617,0.107752,0.406278,0.003467,0.422915,0.414912,UP
0.451307,0.893617,0.041431,0.603243,0.002707,0.455463,0.792982,UP
0.875935,0.12766,0.019365,0.168551,0.001356,0.266442,0.893421,DOWN
0.425379,0.085106,0.071454,0.181047,0.003467,0.422915,0.414912,DOWN
0.000619,0.276596,0.13105,0.448676,0.003467,0.422915,0.414912,UP
0.894164,0.851064,0.075748,0.780422,0.005079,0.675039,0.531579,UP
0.031813,0.021277,0.055242,0.107111,0.003467,0.422915,0.414912,DOWN
0.017831,0.638298,0.075688,0.436477,0.003467,0.422915,0.414912,UP
0.018716,0.234043,0.045455,0.18194,0.003467,0.422915,0.414912,DOWN
0.000752,0.0,0.095773,0.47828,0.003467,0.422915,0.414912,UP
0.97332,0.340426,0.089978,0.623029,0.006238,0.628172,0.362719,DOWN
0.425291,0.446809,0.082323,0.327284,0.003467,0.422915,0.414912,UP
0.866997,0.595745,0.03882,0.56144,0.002559,0.325997,0.703947,UP
0.008893,0.12766,0.041341,0.19994,0.003467,0.422915,0.414912,DOWN
0.894695,0.255319,0.054792,0.432609,0.00365,0.439927,0.535526,DOWN
0.442326,0.787234,0.069863,0.453139,0.003467,0.422915,0.414912,UP
0.455644,0.957447,0.036087,0.60607,0.002472,0.423097,0.659649,DOWN
0.030928,0.170213,0.071694,0.178518,0.003467,0.422915,0.414912,DOWN
0.911331,0.446809,0.055032,0.507736,0.003668,0.612895,0.395175,UP
0.902526,0.489362,0.047226,0.449569,0.003135,0.369757,0.572368,DOWN
0.872218,0.851064,0.028552,0.427551,0.000841,0.367685,0.775877,DOWN
0.446839,0.297872,0.02681,0.522166,0.001791,0.426204,0.56886,DOWN
0.867616,0.914894,0.032214,0.404046,0.002094,0.383998,0.782456,UP
0.866953,0.957447,0.028942,0.29277,0.001913,0.182289,0.855702,DOWN
0.031813,0.851064,0.056923,0.220173,0.003467,0.422915,0.414912,DOWN
0.014114,0.978723,0.061217,0.526034,0.003467,0.422915,0.414912,UP
0.013672,0.276596,0.041552,0.468908,0.003467,0.422915,0.414912,DOWN
0.473696,0.0,0.031494,0.361053,0.0021,0.363542,0.701316,UP
0.031901,0.297872,0.058394,0.202618,0.003467,0.422915,0.414912,DOWN
0.447104,0.723404,0.075808,0.747099,0.005278,0.654065,0.409211,UP
0.890005,0.319149,0.027141,0.61321,0.001934,0.640083,0.283333,DOWN
0.889872,0.446809,0.112015,0.697263,0.007754,0.757121,0.24386,UP
0.451661,0.382979,0.040891,0.760042,0.002655,0.703004,0.472368,DOWN
0.46467,0.702128,0.074877,0.423386,0.005208,0.483946,0.175,UP
0.88558,0.170213,0.051909,0.206337,0.00339,0.33972,0.647368,DOWN
0.867528,0.0,0.037018,0.35183,0.002007,0.401088,0.734649,UP
0.452369,0.425532,0.084724,0.704999,0.005904,0.616261,0.223246,UP
0.451263,0.446809,0.041131,0.517257,0.002603,0.302952,0.87193,UP
0.867395,0.808511,0.028732,0.340672,0.00189,0.361989,0.792105,DOWN
0.880934,0.042553,0.029182,0.360607,0.001813,0.382703,0.72193,DOWN
0.912438,0.638298,0.044614,0.271794,0.002916,0.255308,0.646491,UP
0.912172,0.06383,0.043053,0.166171,0.002894,0.35448,0.497368,UP
0.911287,0.510638,0.042632,0.473222,0.002736,0.270326,0.690351,DOWN
0.88943,0.297872,0.031884,0.542696,0.002183,0.540394,0.392105,DOWN
0.455732,0.680851,0.033475,0.505504,0.002264,0.649146,0.469298,DOWN
0.455909,0.382979,0.095863,0.720173,0.006635,0.666235,0.337719,UP
0.004779,0.042553,0.072415,0.480363,0.003467,0.422915,0.414912,DOWN
0.022787,0.468085,0.096944,0.485867,0.003467,0.422915,0.414912,UP
0.42476,0.361702,0.137685,0.499851,0.003467,0.422915,0.414912,UP
0.88943,0.829787,0.035547,0.686998,0.002447,0.624288,0.360526,UP
0.026857,0.765957,0.108502,0.505356,0.003467,0.422915,0.414912,UP
0.437989,0.212766,0.046806,0.067688,0.003467,0.422915,0.414912,DOWN
0.871908,0.787234,0.02582,0.466528,0.001678,0.378819,0.763596,DOWN
0.004646,0.702128,0.224931,0.704552,0.003467,0.422915,0.414912,UP
0.44352,0.382979,0.087366,0.610533,0.005841,0.422579,0.567105,UP
0.013274,0.638298,0.082833,0.471288,0.003467,0.422915,0.414912,UP
0.008938,0.595745,0.090369,0.523802,0.003467,0.422915,0.414912,UP
0.8935,0.085106,0.084604,0.450015,0.005469,0.486794,0.701754,UP
0.465156,0.319149,0.047886,0.442279,0.00333,0.480062,0.182018,UP
0.907482,0.148936,0.041792,0.142666,0.002821,0.210513,0.501754,DOWN
0.877085,0.893617,0.033025,0.432609,0.002268,0.368721,0.311842,DOWN
0.437901,0.978723,0.05326,0.415799,0.003467,0.422915,0.414912,DOWN
0.005,0.382979,0.050859,0.621988,0.003467,0.422915,0.414912,UP
0.911376,0.87234,0.035187,0.383963,0.002289,0.399534,0.531579,DOWN
0.000885,0.914894,0.124835,0.440791,0.003467,0.422915,0.414912,DOWN
0.455467,0.787234,0.043593,0.772389,0.002904,0.62377,0.513596,DOWN
0.8985,0.617021,0.086616,0.457602,0.005754,0.568099,0.327632,UP
0.880315,0.617021,0.057013,0.567837,0.004065,0.482651,0.160965,UP
0.894695,0.93617,0.148493,0.690122,0.009898,0.539099,0.652193,UP
0.884828,0.531915,0.033175,0.566944,0.002223,0.56784,0.425,UP
0.47405,0.446809,0.043923,0.494347,0.002914,0.326256,0.723684,UP
0.004823,0.446809,0.062598,0.534811,0.003467,0.422915,0.414912,DOWN
0.00469,0.574468,0.181968,0.570663,0.003467,0.422915,0.414912,UP
0.451794,1.0,0.040621,0.641773,0.002734,0.512429,0.594737,DOWN
0.004336,0.659574,0.045244,0.470396,0.003467,0.422915,0.414912,DOWN
0.452281,0.680851,0.033085,0.564415,0.0022,0.561885,0.599123,DOWN
0.465466,0.191489,0.02645,0.173907,0.00178,0.19653,0.588158,DOWN
0.447901,0.404255,0.043803,0.70366,0.003002,0.605645,0.400439,UP
0.428919,0.191489,0.070734,0.125855,0.003467,0.422915,0.414912,DOWN
0.894075,0.0,0.073226,0.587325,0.004892,0.497152,0.61886,DOWN
0.468917,0.468085,0.049958,0.515323,0.003415,0.462714,0.294298,UP
0.460245,0.0,0.044674,0.493454,0.003068,0.426722,0.374123,UP
0.009292,0.851064,0.134742,0.785927,0.003467,0.422915,0.414912,UP
0.903013,0.170213,0.057614,0.200089,0.003752,0.328327,0.707895,DOWN
0.451661,0.319149,0.041972,0.702618,0.002752,0.622734,0.586842,DOWN
0.447281,0.446809,0.083944,0.717048,0.005818,0.648369,0.359649,UP
0.894828,0.12766,0.076798,0.36388,0.003702,0.444847,0.750439,DOWN
0.000221,0.702128,0.047256,0.263761,0.003467,0.422915,0.414912,DOWN
0.000708,0.361702,0.124204,0.564118,0.003467,0.422915,0.414912,UP
0.009823,0.148936,0.040591,0.162452,0.003467,0.422915,0.414912,DOWN
0.45144,0.382979,0.043383,0.742041,0.002867,0.73796,0.435526,UP
0.013008,0.659574,0.078059,0.493306,0.003467,0.422915,0.414912,UP
0.86797,0.510638,0.048337,0.454627,0.003135,0.329881,0.829825,UP
0.027255,0.404255,0.109313,0.439155,0.003467,0.422915,0.414912,UP
0.022654,0.446809,0.111625,0.392145,0.003467,0.422915,0.414912,UP
0.027388,0.425532,0.106341,0.58078,0.003467,0.422915,0.414912,UP
0.876554,0.638298,0.034826,0.603094,0.002235,0.562144,0.662281,UP
0.903588,0.531915,0.089078,0.552068,0.005843,0.466598,0.517544,UP
0.425733,0.319149,0.090068,0.490033,0.003467,0.422915,0.414912,UP
0.894828,0.276596,0.087096,0.641029,0.005617,0.564733,0.535088,DOWN
0.45144,0.851064,0.107992,0.793514,0.007245,0.600207,0.660526,UP
0.004469,0.829787,0.089498,0.535852,0.003467,0.422915,0.414912,UP
0.473519,0.446809,0.027861,0.566052,0.001851,0.545572,0.415789,DOWN
0.433919,0.617021,0.060046,0.526778,0.003467,0.422915,0.414912,UP
0.469183,0.808511,0.050829,0.528563,0.003317,0.409114,0.567982,DOWN
0.881023,0.851064,0.028942,0.336953,0.001373,0.361212,0.765789,UP
0.451175,0.680851,0.041612,0.599375,0.00275,0.510875,0.493421,DOWN
0.43414,0.212766,0.071965,0.303184,0.003467,0.422915,0.414912,UP
0.451042,0.340426,0.043143,0.679857,0.002962,0.622993,0.362281,UP
0.875935,0.617021,0.038609,0.740107,0.002509,0.598654,0.545175,UP
0.898235,0.255319,0.050859,0.247992,0.002646,0.295443,0.794298,DOWN
0.898544,0.234043,0.042062,0.194139,0.002752,0.28405,0.685526,DOWN
0.442326,1.0,0.054221,0.315234,0.003741,0.328068,0.500526,UP
0.013539,0.12766,0.060496,0.269414,0.003467,0.422915,0.414912,DOWN
0.027477,0.87234,0.053861,0.36507,0.003467,0.422915,0.414912,DOWN
0.433432,0.978723,0.056083,0.417435,0.003467,0.422915,0.414912,DOWN
0.004248,0.765957,0.048517,0.647426,0.003467,0.422915,0.414912,DOWN
0.876112,1.0,0.029002,0.240107,0.000823,0.256344,0.790789,UP
0.429539,0.978723,0.056593,0.304522,0.003467,0.422915,0.414912,DOWN
0.867528,0.574468,0.041221,0.640286,0.002732,0.841015,0.271491,UP
0.464758,0.851064,0.027681,0.360756,0.001857,0.280684,0.582456,UP
0.425645,0.361702,0.085895,0.349301,0.003467,0.422915,0.414912,UP
0.443122,0.085106,0.044974,0.310473,0.003045,0.345158,0.471053,DOWN
0.894562,0.978723,0.083373,0.504612,0.004979,0.464785,0.629386,UP
0.456175,0.93617,0.030383,0.385153,0.001743,0.324702,0.762719,UP
0.0223,0.12766,0.059926,0.165576,0.003467,0.422915,0.414912,UP
0.009115,0.808511,0.100667,0.699643,0.003467,0.422915,0.414912,UP
0.027255,0.255319,0.077639,0.239066,0.003467,0.422915,0.414912,DOWN
0.442901,0.744681,0.061787,0.54582,0.004321,0.44407,0.378947,UP
0.027123,0.425532,0.07923,0.486909,0.003467,0.422915,0.414912,UP
0.018362,0.340426,0.073736,0.281761,0.003467,0.422915,0.414912,UP
0.446706,0.765957,0.317221,0.822226,0.0205,0.70637,0.597807,UP
0.469183,1.0,0.045575,0.410443,0.003,0.348783,0.560088,DOWN
0.022167,0.808511,0.056263,0.492115,0.003467,0.422915,0.414912,DOWN
0.87182,0.425532,0.027651,0.584647,0.001764,0.718281,0.516228,DOWN
0.000885,0.0,0.087426,0.342011,0.003467,0.422915,0.414912,DOWN
0.447635,0.87234,0.077159,0.696073,0.005285,0.537286,0.46886,UP
0.872262,0.531915,0.034376,0.408212,0.002075,0.319006,0.841228,UP
0.889253,1.0,0.033986,0.483785,0.002181,0.416624,0.65614,UP
0.434007,0.702128,0.061307,0.310771,0.003467,0.422915,0.414912,UP
0.45644,0.06383,0.034977,0.428295,0.002341,0.432418,0.455263,UP
0.902969,0.553191,0.10583,0.508628,0.007243,0.716209,0.210965,UP
0.442989,0.021277,0.046595,0.299464,0.003189,0.303211,0.509211,DOWN
0.455776,0.319149,0.05233,0.631955,0.003644,0.623511,0.457018,UP
0.889297,0.851064,0.028041,0.427849,0.001872,0.414034,0.619737,DOWN
0.468829,0.106383,0.02621,0.108896,0.001737,0.180735,0.492982,DOWN
0.893677,0.106383,0.034556,0.2651,0.002212,0.353962,0.729825,UP
