Var6,Var13,Var21,Var22,Var24,Var25,Var28,Var35,Var38,Var57,Var65,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var109,Var112,Var113,Var119,Var123,Var125,Var126,Var132,Var133,Var134,Var140,Var144,Var149,Var153,Var160,Var163,Var194,Var196,Var201,Var203,Var205,Var207,Var208,Var210,Var211,Var218,Var221,Var223,Var225,Var227,Var229,target
1799.0,0.0,212.0,265.0,0,56.0,166.56,0,4906308.0,4.535783,9,34,0.0,1636088.0,0,71734.8,35.0,4.0,48.0,56.0,120942.0,1280.0,90.0,3609.0,-30.0,0,4761470.0,335480.0,0.0,0,0.0,10545760.0,30.0,697398.0,3,0,2,0,0,5,0,5,0,1,3,0,3,4,4,1
3465.0,100.0,164.0,205.0,0,8.0,288.8,0,4505586.0,4.315958,9,34,49.0,3853440.0,0,43469.7,20.0,8.0,32.0,56.0,91147.2,645.0,66.0,63792.0,-20.0,0,5156100.0,114770.0,25.0,9,0.0,10519680.0,28.0,25272.0,3,0,2,0,1,10,0,5,1,1,4,0,3,2,4,-1
1197.0,1540.0,140.0,175.0,0,24.0,277.12,0,5239194.0,5.213843,36,74,14.0,2984664.0,0,95373.0,20.0,4.0,48.0,40.0,28917.44,535.0,66.0,32247.0,26.0,0,3960100.0,475212.0,390.0,18,0.0,10445360.0,20.0,575034.0,1,0,1,0,1,3,0,5,0,0,6,0,2,1,4,-1
756.0,1408.0,320.0,400.0,4,64.0,166.56,0,297222.0,2.553941,9,130,252.0,60120.0,0,7727.43,15.0,4.0,32.0,48.0,61514.0,825.0,114.0,65151.0,48.0,0,510455.0,51590.0,1660.0,27,27531.0,826968.0,84.0,67740.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,0,1
2310.0,1152.0,164.0,205.0,6,64.0,588.0,0,0.0,0.162999,9,90,21.0,2578136.0,0,25863.69,0.0,6.0,40.0,64.0,74205.6,1685.0,0.0,22581.0,-30.0,0,4098840.0,389366.0,5650.0,9,945147.0,5604080.0,44.0,385800.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,0,1
203.0,0.0,120.0,150.0,2,8.0,230.56,0,3151560.0,5.811579,9,20,0.0,763504.0,0,208420.2,25.0,14.0,32.0,32.0,-99494.0,380.0,36.0,0.0,-4.0,0,4980105.0,158404.0,0.0,9,554414.0,8643720.0,14.0,625428.0,3,0,2,0,1,10,0,5,1,0,4,0,3,2,4,-1
665.0,728.0,124.0,155.0,6,128.0,166.56,0,3110412.0,2.279427,18,32,21.0,0.0,0,140891.7,10.0,10.0,32.0,0.0,-11557.0,495.0,36.0,450.0,8.0,0,406235.0,2532320.0,270.0,0,1814400.0,9882440.0,4.0,2592000.0,3,0,2,0,1,10,0,5,0,0,4,4,3,2,4,-1
952.0,368.0,152.0,190.0,2,16.0,186.64,5,7390200.0,3.222816,9,34,329.0,1900480.0,0,185612.7,25.0,8.0,32.0,32.0,76010.0,510.0,96.0,1881.0,-30.0,8,3024000.0,345600.0,40.0,18,604800.0,10725000.0,14.0,14316.0,3,0,2,0,1,10,0,5,0,1,4,3,3,2,4,1
4144.0,604.0,828.0,1035.0,4,528.0,100.32,0,258294.0,3.686605,9,158,7.0,170344.0,0,3109.62,10.0,20.0,104.0,168.0,-1795116.0,3255.0,96.0,70776.0,4.0,0,463570.0,101094.0,1110.0,9,1302.0,870564.0,184.0,55830.0,3,0,2,0,3,4,0,5,0,1,4,0,0,3,1,-1
1043.0,4308.0,172.0,215.0,2,56.0,245.76,0,2536542.0,1.281777,45,60,70.0,1880304.0,0,155125.5,15.0,10.0,40.0,24.0,-47173.2,580.0,42.0,12150.0,36.0,0,4843370.0,903564.0,12215.0,0,554414.0,10292920.0,36.0,1544226.0,3,0,2,0,0,10,0,5,0,1,4,3,0,2,4,-1
1337.0,2184.0,160.0,200.0,4,40.0,223.44,0,7499640.0,5.601795,9,74,0.0,0.0,0,131684.7,35.0,6.0,40.0,0.0,166483.2,985.0,114.0,88938.0,-30.0,0,686010.0,863640.0,2470.0,27,1209600.0,10573440.0,12.0,1555200.0,3,0,2,0,1,10,0,5,0,1,4,3,0,2,1,1
1813.0,1816.0,332.0,415.0,6,168.0,166.56,0,1509942.0,6.640889,9,42,637.0,1455544.0,0,46200.3,20.0,12.0,64.0,80.0,262798.0,1300.0,84.0,17073.0,16.0,0,3484155.0,578362.0,1335.0,9,287322.0,6806440.0,56.0,460062.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
77.0,0.0,100.0,125.0,4,96.0,245.44,0,1776.0,3.468917,9,12,0.0,202832.0,0,19123.44,5.0,12.0,56.0,32.0,-55834.8,125.0,6.0,0.0,-30.0,16,2655.0,200726.0,0.0,0,7084.0,637448.0,2.0,153552.0,3,0,2,0,2,10,0,5,0,0,4,0,3,2,4,1
1099.0,1768.0,140.0,175.0,0,40.0,203.36,0,8590140.0,0.311686,9,126,35.0,574952.0,0,70716.59,30.0,6.0,32.0,8.0,-117793.6,555.0,108.0,12789.0,10.0,0,445335.0,505096.0,520.0,18,0.0,9548400.0,4.0,218286.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,1,-1
833.0,4500.0,124.0,155.0,0,8.0,253.52,5,3558648.0,3.787225,9,52,84.0,3456000.0,0,195347.1,15.0,0.0,24.0,40.0,149275.6,505.0,42.0,7776.0,26.0,8,6077500.0,49640.0,830.0,0,0.0,10098520.0,30.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,4,-1
427.0,5188.0,164.0,205.0,0,56.0,266.88,0,2405322.0,2.408032,9,126,14.0,2735840.0,0,77674.5,0.0,2.0,24.0,32.0,-818180.0,850.0,66.0,76383.0,30.0,8,1881945.0,266944.0,4565.0,18,0.0,5011120.0,36.0,288.0,3,0,2,2,1,4,1,5,0,1,6,3,3,3,4,-1
1533.0,4944.0,224.0,280.0,2,96.0,203.36,5,7471440.0,0.594958,18,210,189.0,235696.0,0,100339.8,30.0,4.0,40.0,24.0,180021.6,1835.0,108.0,4365.0,56.0,8,724140.0,1252856.0,5810.0,36,959.0,10578240.0,30.0,503898.0,1,0,1,0,1,4,0,5,0,0,6,3,1,3,0,-1
1855.0,52.0,396.0,495.0,10,216.0,72.72,0,83916.0,0.234138,9,124,49.0,476264.0,12,12934.62,30.0,32.0,112.0,152.0,84322.4,1290.0,18.0,19395.0,4.0,48,478690.0,427878.0,1320.0,18,115745.0,1890460.0,56.0,391434.0,1,0,1,2,0,4,1,5,0,1,2,0,2,3,0,1
1617.0,120.0,144.0,180.0,6,72.0,331.04,0,280728.0,6.932493,9,136,21.0,29776.0,0,28658.04,25.0,6.0,48.0,16.0,25804.28,935.0,60.0,38718.0,28.0,0,210265.0,261702.0,570.0,9,389347.0,1741168.0,14.0,661134.0,3,0,2,0,1,4,0,3,0,1,4,0,3,3,1,-1
847.0,0.0,232.0,290.0,14,136.0,253.52,0,1901652.0,1.145695,9,18,0.0,2672576.0,0,55503.3,25.0,16.0,88.0,48.0,115604.4,2075.0,42.0,0.0,4.0,0,5024750.0,1349646.0,0.0,9,798602.0,10508920.0,30.0,1182618.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
1799.0,604.0,248.0,310.0,6,200.0,233.44,0,11634.0,3.154668,9,100,0.0,754504.0,0,24466.56,0.0,14.0,80.0,80.0,22576.16,1030.0,12.0,1197.0,-30.0,0,872205.0,368866.0,40.0,0,199395.0,2033072.0,36.0,318852.0,3,0,2,0,0,8,0,5,0,1,6,0,3,1,0,-1
770.0,216.0,280.0,350.0,8,248.0,166.56,0,130848.0,1.605853,27,114,0.0,970040.0,0,19658.1,5.0,28.0,88.0,48.0,181468.0,680.0,54.0,12978.0,38.0,0,744470.0,271804.0,195.0,27,185339.0,2035324.0,18.0,446526.0,3,0,2,0,2,10,0,5,0,0,4,3,0,2,0,-1
70.0,0.0,36.0,45.0,0,32.0,234.72,0,3216540.0,2.719077,18,16,0.0,0.0,0,335571.0,0.0,0.0,0.0,0.0,96261.2,210.0,24.0,0.0,-30.0,0,65180.0,4158920.0,0.0,0,0.0,10514360.0,2.0,0.0,3,0,2,0,0,5,0,5,0,0,0,4,3,0,4,-1
931.0,824.0,88.0,110.0,0,32.0,166.56,0,0.0,5.760735,18,136,0.0,214232.0,0,4755.93,0.0,4.0,40.0,64.0,-27551.0,670.0,0.0,55260.0,6.0,0,178930.0,14740.0,860.0,9,0.0,286524.0,16.0,10176.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
1743.0,488.0,164.0,205.0,2,24.0,265.76,0,6366360.0,3.519333,9,52,0.0,2674512.0,0,113807.7,20.0,4.0,40.0,48.0,317994.0,1460.0,96.0,41877.0,-30.0,16,3021655.0,448656.0,1380.0,18,554442.0,10536280.0,20.0,950460.0,1,0,1,0,1,10,0,5,0,0,4,1,1,2,0,-1
196.0,2948.0,20.0,25.0,0,8.0,107.28,0,475212.0,6.35313,18,62,329.0,0.0,21,5869.02,0.0,0.0,0.0,0.0,-800700.0,35.0,6.0,74745.0,-30.0,72,16465.0,780.0,3080.0,0,0.0,331540.0,6.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,0,1
378.0,140.0,52.0,65.0,2,0.0,200.0,0,2306148.0,6.050203,9,136,0.0,1382400.0,0,198582.9,5.0,2.0,16.0,16.0,378822.4,275.0,36.0,184347.0,-30.0,0,1296000.0,0.0,0.0,0,77532.0,3655336.0,6.0,66456.0,1,0,1,0,1,10,0,5,0,0,4,3,1,2,4,-1
35.0,4.0,20.0,25.0,0,8.0,200.0,0,0.0,0.859005,9,44,0.0,53952.0,0,12746.91,0.0,0.0,0.0,16.0,9903.84,35.0,0.0,1782.0,4.0,0,21415.0,18212.0,25.0,9,0.0,80532.0,4.0,0.0,3,0,2,0,2,10,0,5,0,0,4,0,3,2,4,-1
1050.0,340.0,140.0,175.0,8,40.0,186.64,0,3301704.0,1.928221,9,42,0.0,1316464.0,0,187029.9,15.0,18.0,80.0,40.0,-123136.8,535.0,42.0,79929.0,18.0,0,2298195.0,486234.0,130.0,9,28588.0,7362080.0,12.0,982326.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
609.0,112.0,88.0,110.0,2,40.0,200.0,0,0.0,6.483871,9,56,7.0,25592.0,0,5107.68,0.0,12.0,32.0,32.0,4198.84,300.0,0.0,92718.0,-30.0,0,22645.0,10316.0,1265.0,0,4158.0,95540.0,14.0,65994.0,3,0,2,0,1,10,0,5,0,0,4,0,0,2,0,1
903.0,1056.0,172.0,215.0,2,80.0,236.88,0,1571868.0,3.336039,18,56,70.0,2307776.0,0,163379.7,10.0,6.0,40.0,64.0,441708.0,610.0,24.0,56925.0,-30.0,0,3915695.0,711368.0,1615.0,9,366135.0,7193720.0,32.0,603786.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
896.0,2324.0,140.0,175.0,0,24.0,186.64,0,6709320.0,2.788507,63,204,182.0,2073608.0,0,89589.0,25.0,2.0,40.0,24.0,491900.0,495.0,84.0,59418.0,-30.0,0,2827965.0,436486.0,10270.0,45,0.0,10473480.0,18.0,518400.0,1,0,1,0,2,4,0,5,0,0,4,0,1,3,4,1
378.0,260.0,20.0,25.0,2,0.0,66.88,0,0.0,3.798761,18,32,0.0,31544.0,0,11370.78,0.0,8.0,16.0,8.0,-586780.0,150.0,0.0,44928.0,-20.0,0,0.0,0.0,660.0,0,14084.0,50936.0,0.0,52746.0,3,0,2,0,1,8,0,5,1,1,6,0,3,1,4,-1
714.0,2792.0,136.0,170.0,0,16.0,133.12,0,559032.0,2.638112,9,58,126.0,6220800.0,0,241032.0,0.0,0.0,32.0,72.0,283427.6,500.0,12.0,17748.0,34.0,0,8385500.0,183664.0,2585.0,0,0.0,10558840.0,42.0,0.0,1,0,1,0,1,10,0,5,0,0,4,1,1,2,4,-1
1820.0,5140.0,328.0,410.0,4,160.0,235.76,0,1654866.0,5.753044,9,150,70.0,585864.0,0,17208.45,20.0,18.0,72.0,120.0,796800.0,1190.0,24.0,47070.0,-30.0,0,1009485.0,604848.0,14750.0,9,22169.0,5037320.0,60.0,980580.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,4,1
1400.0,7460.0,312.0,390.0,4,88.0,344.56,5,7487760.0,4.968596,9,196,763.0,809920.0,0,75627.3,30.0,4.0,56.0,48.0,22759.28,1265.0,126.0,59787.0,-26.0,8,1508565.0,572292.0,940.0,27,250565.0,9464600.0,64.0,156432.0,3,0,2,0,2,4,0,5,0,1,2,0,3,3,0,-1
2555.0,24.0,140.0,175.0,0,24.0,220.08,0,4990134.0,5.678701,9,46,0.0,1958472.0,0,50563.5,25.0,2.0,32.0,24.0,1490356.0,390.0,60.0,2097.0,4.0,0,4760530.0,345272.0,415.0,18,0.0,10561440.0,26.0,172236.0,3,0,2,0,0,8,0,5,0,1,6,0,3,1,4,1
2240.0,24.0,196.0,245.0,2,184.0,0.0,10,0.0,1.138859,9,46,0.0,371168.0,3,3080.4,10.0,14.0,56.0,88.0,-62619.2,915.0,0.0,3501.0,-30.0,24,50875.0,45414.0,305.0,18,12054.0,354652.0,12.0,53058.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
427.0,0.0,132.0,165.0,2,72.0,220.08,0,1145580.0,1.312754,9,26,0.0,2764800.0,0,220602.9,0.0,6.0,24.0,32.0,103835.6,540.0,18.0,0.0,-30.0,0,5598250.0,1430088.0,0.0,9,604800.0,10521680.0,28.0,1555200.0,3,0,2,0,1,10,0,5,0,0,4,4,3,2,4,1
1302.0,464.0,236.0,295.0,0,40.0,299.36,15,1059918.0,3.255928,18,114,70.0,4133152.0,9,149199.6,10.0,6.0,24.0,80.0,-40239.2,740.0,102.0,13635.0,-26.0,56,7093850.0,71932.0,910.0,9,0.0,8935880.0,44.0,118056.0,1,0,1,0,1,10,0,5,0,1,4,0,1,2,1,-1
2086.0,640.0,368.0,460.0,6,136.0,166.56,0,0.0,6.618031,18,46,126.0,99344.0,0,2317.713,0.0,24.0,136.0,128.0,-46680.4,1425.0,0.0,8712.0,-30.0,0,164720.0,36272.0,270.0,0,7371.0,298616.0,94.0,66936.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
455.0,0.0,544.0,680.0,14,264.0,166.56,0,975342.0,0.194189,9,14,0.0,1329552.0,0,26596.44,30.0,20.0,120.0,272.0,6003.84,935.0,60.0,0.0,4.0,0,2217655.0,220258.0,0.0,0,245847.0,4907240.0,86.0,179406.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,-1
1057.0,3072.0,132.0,165.0,4,88.0,168.56,0,0.0,6.353984,9,62,112.0,61776.0,3,11051.04,0.0,10.0,24.0,32.0,-1646456.0,535.0,0.0,13689.0,38.0,16,96900.0,33288.0,7415.0,9,30219.0,195144.0,26.0,30240.0,1,0,1,0,0,7,0,5,0,0,0,3,1,0,0,-1
1197.0,5116.0,24.0,30.0,0,8.0,186.64,0,5507898.0,5.053621,27,84,259.0,0.0,0,27449.64,0.0,2.0,8.0,0.0,-125508.8,405.0,12.0,6660.0,4.0,0,5451300.0,160640.0,410.0,9,0.0,8354560.0,4.0,456.0,3,0,2,0,1,5,0,5,0,1,3,0,0,4,1,1
959.0,588.0,152.0,190.0,4,128.0,166.56,0,0.0,3.944884,27,240,7.0,60768.0,0,2798.544,0.0,6.0,40.0,64.0,-1361796.0,405.0,0.0,62289.0,-22.0,0,47675.0,55580.0,290.0,27,41244.0,195536.0,22.0,23778.0,1,0,1,0,1,4,0,5,1,0,2,0,1,3,0,-1
931.0,52.0,248.0,310.0,4,64.0,286.96,0,5925930.0,1.905149,9,44,21.0,375512.0,0,88650.0,50.0,2.0,56.0,16.0,141011.6,935.0,96.0,8640.0,-26.0,0,3864850.0,80654.0,65.0,18,328573.0,10422840.0,50.0,25590.0,3,0,2,0,1,4,0,5,0,1,2,0,3,6,4,-1
224.0,96.0,84.0,105.0,0,96.0,133.12,0,0.0,2.67037,9,44,14.0,0.0,0,8161.14,10.0,12.0,64.0,0.0,-66425.6,105.0,0.0,34146.0,-30.0,0,28485.0,63742.0,965.0,0,0.0,179604.0,2.0,27774.0,3,0,2,0,1,8,0,5,0,1,6,0,3,1,4,1
1001.0,280.0,164.0,205.0,2,88.0,166.56,0,1977558.0,4.008972,9,38,7.0,1794392.0,0,97902.3,10.0,2.0,32.0,32.0,564944.0,460.0,48.0,3402.0,-30.0,0,1170635.0,835986.0,105.0,0,365141.0,5150520.0,30.0,474624.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
133.0,0.0,48.0,60.0,0,0.0,166.56,0,8891640.0,4.500961,9,20,0.0,0.0,0,386358.0,0.0,0.0,0.0,0.0,70355.2,155.0,24.0,0.0,-30.0,0,4824165.0,0.0,0.0,0,0.0,9787120.0,16.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
3598.0,10912.0,444.0,555.0,6,80.0,338.56,0,5037912.0,6.529374,18,80,14.0,3024400.0,0,45005.7,30.0,12.0,104.0,200.0,-87192.8,1860.0,84.0,37557.0,32.0,0,5455100.0,162900.0,9110.0,18,54138.0,10890080.0,100.0,279600.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,4,-1
1680.0,1788.0,312.0,390.0,4,104.0,200.0,0,3463794.0,3.34608,45,128,168.0,1806688.0,0,107363.1,25.0,14.0,80.0,40.0,76860.4,1325.0,192.0,38025.0,-20.0,0,2376730.0,1556218.0,1215.0,9,47740.0,10422120.0,32.0,1088544.0,1,0,1,1,1,10,0,5,1,0,4,0,2,2,1,-1
1757.0,0.0,356.0,445.0,18,144.0,200.0,5,456.0,5.33198,9,42,0.0,1495184.0,0,30293.4,0.0,14.0,128.0,144.0,95715.2,780.0,6.0,180.0,-30.0,8,1403770.0,66682.0,20.0,9,78904.0,2051368.0,90.0,70638.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
259.0,0.0,108.0,135.0,6,88.0,166.56,0,56268.0,3.615253,9,20,0.0,692328.0,0,21984.12,0.0,2.0,40.0,56.0,-60823.6,450.0,18.0,0.0,4.0,0,117730.0,172114.0,0.0,18,296198.0,850720.0,10.0,42948.0,3,0,2,2,1,10,1,5,0,1,4,3,3,2,4,-1
3087.0,6412.0,196.0,245.0,4,72.0,200.0,0,2515044.0,2.713309,9,62,63.0,1435016.0,0,38522.7,35.0,6.0,64.0,64.0,591404.0,785.0,42.0,5337.0,4.0,0,1729220.0,826214.0,2945.0,9,520478.0,7176480.0,30.0,609978.0,1,0,1,0,3,10,0,5,0,1,4,3,1,2,1,-1
14.0,0.0,104.0,130.0,0,64.0,186.64,0,4596984.0,6.427473,9,14,0.0,0.0,0,138059.1,5.0,2.0,16.0,0.0,-91738.8,175.0,78.0,0.0,4.0,0,948155.0,280806.0,0.0,0,0.0,4457280.0,6.0,81804.0,3,0,2,0,1,10,0,5,0,0,4,4,3,2,4,-1
721.0,112.0,24.0,30.0,2,0.0,220.08,0,0.0,3.743431,9,34,7.0,17336.0,0,118078.8,5.0,2.0,16.0,8.0,-1773980.0,305.0,0.0,2889.0,10.0,0,365140.0,0.0,255.0,9,604800.0,854572.0,6.0,518400.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
3122.0,2584.0,408.0,510.0,16,200.0,170.88,0,104412.0,2.663533,18,80,21.0,1113112.0,0,14029.92,0.0,34.0,136.0,248.0,-71546.4,2170.0,48.0,10413.0,32.0,0,474835.0,260462.0,1635.0,9,430710.0,1835868.0,42.0,463368.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,0,-1
2191.0,2280.0,380.0,475.0,12,200.0,200.0,0,558786.0,6.422987,45,86,203.0,933016.0,0,17322.36,10.0,6.0,80.0,184.0,48674.0,1655.0,12.0,41724.0,-30.0,0,1702100.0,145530.0,245.0,0,93023.0,3010480.0,80.0,144510.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,0,1
1372.0,620.0,432.0,540.0,8,200.0,220.08,0,958170.0,5.440077,9,30,14.0,4602512.0,0,93477.91,60.0,18.0,144.0,64.0,86870.8,1905.0,180.0,11358.0,-30.0,0,8367700.0,187974.0,7330.0,0,109060.0,10390920.0,48.0,272646.0,3,0,2,0,1,4,0,5,0,1,2,0,3,6,4,1
679.0,2772.0,92.0,115.0,4,56.0,233.44,0,0.0,2.654561,18,124,238.0,853616.0,0,75313.8,20.0,8.0,48.0,24.0,-1393092.0,310.0,0.0,46701.0,44.0,0,433005.0,83184.0,2030.0,9,445116.0,2150480.0,10.0,259584.0,2,0,1,0,0,9,0,5,0,0,6,0,1,1,0,1
140.0,112.0,96.0,120.0,0,64.0,166.56,0,4278.0,6.803675,9,32,21.0,0.0,0,4493.67,0.0,0.0,0.0,0.0,22569.44,260.0,6.0,25821.0,8.0,0,177885.0,31282.0,5.0,9,0.0,207724.0,30.0,0.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,-1
3927.0,724.0,752.0,940.0,22,392.0,233.6,0,1328262.0,0.769707,45,54,28.0,1054232.0,0,19619.37,140.0,28.0,288.0,296.0,-225443.2,2220.0,132.0,2052.0,-30.0,0,1282255.0,276460.0,1765.0,0,441469.0,3567912.0,76.0,406188.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
147.0,0.0,124.0,155.0,6,128.0,253.52,0,0.0,5.1536,9,16,0.0,650656.0,0,17405.25,0.0,10.0,48.0,40.0,52874.4,340.0,0.0,0.0,4.0,0,72935.0,68518.0,0.0,9,58324.0,673772.0,10.0,229590.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
539.0,1504.0,192.0,240.0,6,72.0,259.04,45,460998.0,6.919889,9,30,483.0,1975360.0,0,91204.8,20.0,4.0,48.0,32.0,1281232.0,520.0,12.0,35622.0,-24.0,96,3672610.0,1241050.0,5020.0,9,604534.0,8492160.0,54.0,591852.0,3,0,2,0,1,10,0,5,1,1,4,0,3,2,4,-1
1568.0,7472.0,132.0,165.0,4,24.0,166.56,0,209892.0,0.136509,18,172,322.0,368648.0,0,13640.01,5.0,2.0,32.0,48.0,-36520.92,1055.0,48.0,10971.0,14.0,0,384700.0,17688.0,1035.0,18,54523.0,676564.0,28.0,11448.0,3,0,2,2,0,4,1,5,0,1,6,0,0,3,0,1
518.0,2572.0,120.0,150.0,2,88.0,200.0,0,174492.0,2.765221,18,148,784.0,992272.0,0,101357.7,5.0,8.0,32.0,16.0,292712.4,460.0,12.0,873.0,56.0,0,2530550.0,1234552.0,1490.0,9,426699.0,5910760.0,20.0,1052880.0,1,0,1,0,1,10,0,5,0,0,4,0,2,2,0,-1
14630.0,120.0,5568.0,6960.0,124,2000.0,268.48,15,5168598.0,2.954924,9,34,0.0,1867544.0,6,11637.27,780.0,210.0,1712.0,1512.0,192991.2,14905.0,1758.0,1656.0,10.0,40,2898100.0,473096.0,465.0,27,420084.0,9604120.0,798.0,936120.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,-1
777.0,4.0,136.0,170.0,0,8.0,186.64,5,8122440.0,2.177953,9,38,0.0,1382400.0,3,230299.2,35.0,0.0,32.0,16.0,124308.0,510.0,96.0,5643.0,-18.0,16,2440900.0,57168.0,130.0,18,0.0,10592440.0,16.0,0.0,3,0,2,0,0,10,0,5,1,0,4,0,3,2,4,-1
1967.0,4972.0,256.0,320.0,6,128.0,166.56,0,0.0,1.770348,36,82,630.0,1927920.0,0,23033.37,0.0,12.0,48.0,112.0,206112.0,1155.0,0.0,9990.0,58.0,8,2972925.0,302298.0,2640.0,9,525406.0,4153200.0,56.0,309450.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
1323.0,184.0,256.0,320.0,14,184.0,133.12,0,17628.0,5.966674,9,76,133.0,72696.0,0,4712.07,0.0,10.0,64.0,80.0,-1623912.0,865.0,36.0,78732.0,-30.0,0,286675.0,64356.0,145.0,0,107436.0,465336.0,40.0,88776.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
1827.0,292.0,40.0,50.0,2,0.0,218.96,0,7542420.0,4.548387,9,78,266.0,1092048.0,0,40004.1,10.0,0.0,16.0,8.0,-234600.0,405.0,24.0,21915.0,4.0,0,1383600.0,0.0,11150.0,18,955542.0,9031400.0,6.0,0.0,1,0,1,0,1,10,0,5,1,0,4,0,1,2,0,-1
126.0,0.0,20.0,25.0,0,0.0,196.64,5,0.0,3.9906,18,24,0.0,1896.0,0,2922.93,0.0,4.0,0.0,24.0,-399535.6,215.0,0.0,0.0,4.0,8,0.0,0.0,0.0,0,0.0,25568.0,0.0,36930.0,3,0,2,0,1,10,0,5,0,1,4,4,3,2,4,-1
882.0,0.0,916.0,1145.0,22,528.0,166.56,0,5094.0,1.242256,9,14,0.0,348408.0,3,3848.97,25.0,58.0,376.0,496.0,-93885.6,1640.0,18.0,0.0,-10.0,8,359970.0,148568.0,0.0,0,114611.0,983396.0,128.0,307092.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
861.0,48.0,500.0,625.0,6,200.0,265.76,0,5755326.0,5.229866,9,32,28.0,749440.0,0,124218.6,40.0,4.0,96.0,104.0,122744.8,1470.0,114.0,1980.0,-22.0,0,2945045.0,388270.0,350.0,18,203952.0,9714600.0,116.0,38826.0,3,0,2,0,0,10,0,5,1,0,4,0,3,2,4,-1
1092.0,5984.0,152.0,190.0,6,24.0,166.56,0,587442.0,5.416577,18,130,1925.0,1984536.0,0,64099.2,10.0,6.0,64.0,104.0,156079.6,555.0,12.0,4545.0,-30.0,0,3194105.0,228576.0,7300.0,36,865851.0,4781800.0,30.0,564060.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
238.0,0.0,104.0,130.0,2,32.0,240.08,0,3917040.0,5.349711,9,20,0.0,550128.0,9,165190.5,5.0,4.0,24.0,8.0,111566.0,495.0,24.0,0.0,-30.0,24,4023805.0,315974.0,0.0,9,2034165.0,10688200.0,28.0,3663594.0,3,0,2,0,0,10,0,5,0,1,4,4,3,2,4,1
6286.0,2536.0,204.0,255.0,6,32.0,254.64,0,2610246.0,3.2696,9,74,0.0,3995480.0,0,23818.26,20.0,6.0,40.0,48.0,162586.4,1180.0,66.0,22806.0,8.0,0,6223800.0,480522.0,475.0,27,1563149.0,10574080.0,46.0,305568.0,3,0,2,0,0,9,0,5,0,1,6,4,0,1,4,-1
1232.0,1092.0,196.0,245.0,0,40.0,220.08,0,6306660.0,5.977996,9,34,210.0,2987744.0,0,97784.41,25.0,0.0,32.0,48.0,158560.0,685.0,90.0,14346.0,4.0,0,3084895.0,281368.0,7215.0,9,0.0,10456960.0,36.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,-1
756.0,1528.0,124.0,155.0,0,80.0,166.56,0,4147200.0,0.061098,9,82,364.0,1382400.0,0,235084.5,15.0,6.0,32.0,16.0,112636.4,515.0,48.0,3474.0,34.0,0,1845280.0,1608298.0,860.0,0,0.0,10222440.0,10.0,1555200.0,1,0,1,0,1,10,0,5,0,0,4,1,1,2,0,1
987.0,3744.0,144.0,180.0,6,16.0,220.08,0,2805132.0,3.857936,27,218,112.0,4149152.0,0,194568.6,10.0,0.0,48.0,64.0,140688.4,655.0,42.0,42777.0,-30.0,0,7164000.0,95574.0,4355.0,27,606508.0,10508680.0,34.0,0.0,1,0,1,0,1,4,0,5,0,0,4,3,1,3,0,1
665.0,72.0,112.0,140.0,2,144.0,307.6,0,51954.0,1.637898,9,100,21.0,0.0,0,7467.75,15.0,8.0,32.0,0.0,-37629.0,565.0,18.0,3825.0,-30.0,0,0.0,102176.0,80.0,9,18032.0,314420.0,0.0,66018.0,1,0,1,1,1,10,0,5,0,0,4,0,1,2,0,1
