f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
47,92,78,71,94,1,1,0,0,2,43,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,P
136,77,76,71,94,0,14,35,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
89,84,77,71,94,32,47,0,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,N
46,88,123,118,94,0,1,0,0,0,43,3,0,0,0,0,0,0,11,59,0,0,0,0,0,0,N
15,93,127,71,94,0,0,0,2,0,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0,0,N
94,100,76,71,94,0,2,24,23,0,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
115,108,76,96,133,0,0,79,1,0,0,55,6,0,0,0,0,0,0,0,0,0,0,30,7,0,N
72,104,76,71,94,14,32,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,P
137,88,77,71,94,0,50,13,2,36,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,N
99,111,76,71,94,0,3,0,47,0,14,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
50,141,76,71,94,0,0,0,0,0,11,50,26,18,0,0,0,0,0,0,0,0,0,0,0,0,N
71,77,76,81,95,0,0,0,56,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,P
157,101,76,71,94,31,32,8,46,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
98,96,76,71,94,1,45,19,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,96,107,94,0,0,7,58,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,N
178,77,76,71,94,5,43,43,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,101,76,71,94,0,28,21,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,P
39,110,76,72,94,0,0,2,7,0,1,21,32,0,0,0,0,0,0,0,0,0,1,0,0,0,N
200,77,76,71,94,25,37,0,81,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,79,76,71,94,0,3,1,2,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,112,91,104,123,0,0,0,0,0,1,5,0,0,43,2,0,0,0,0,0,0,15,22,0,0,N
100,79,76,71,94,0,35,16,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
134,88,76,71,94,0,0,8,71,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,116,85,97,0,1,2,1,1,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,2,N
18,77,84,165,109,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,24,22,32,0,0,0,N
55,105,76,72,94,0,1,2,3,0,22,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
76,77,81,75,95,0,0,1,47,19,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,P
76,77,76,71,94,2,1,44,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,78,72,94,0,2,63,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,P
64,77,76,71,94,0,5,14,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,117,80,71,94,0,65,17,0,2,1,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,N
116,97,76,71,94,1,2,6,56,21,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,72,94,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,P
73,80,76,71,94,0,3,3,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
18,136,102,75,94,0,0,0,3,2,0,0,0,16,58,0,0,0,6,2,0,0,0,0,0,0,N
77,77,76,71,94,37,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,116,118,79,153,0,1,0,9,37,0,0,0,0,14,60,0,0,0,0,0,0,0,0,20,15,N
37,125,88,71,94,13,11,1,0,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,N
59,104,96,71,94,0,20,29,0,0,0,0,0,0,25,18,0,0,0,0,0,0,0,0,0,0,P
90,77,76,74,97,0,0,32,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,P
99,110,76,71,94,23,24,2,0,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15,94,178,71,94,0,0,1,1,0,0,0,0,0,0,6,59,35,0,0,0,0,0,0,0,0,N
112,86,77,71,94,0,0,0,0,82,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N
101,124,127,71,94,0,0,0,71,8,0,0,59,2,0,0,6,36,0,0,0,0,0,0,0,0,N
132,80,76,71,94,31,31,1,1,52,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
95,155,76,71,94,0,0,0,0,0,57,67,43,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,149,97,71,94,0,0,3,0,0,60,1,0,9,65,0,0,0,0,0,0,0,0,0,0,0,N
92,77,76,71,94,0,3,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,79,71,94,0,0,5,41,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,P
78,98,76,71,94,0,0,0,0,42,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
69,82,80,71,94,1,5,0,54,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,P
71,116,100,72,94,0,0,0,31,31,0,0,0,0,43,16,0,0,0,0,0,0,0,1,0,0,N
78,77,83,72,94,40,27,0,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,P
87,88,114,71,94,63,16,0,0,0,0,0,0,0,0,6,37,0,0,0,0,0,0,0,0,0,N
59,77,76,71,94,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,96,76,71,94,0,0,1,1,43,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,80,74,94,32,14,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,P
56,94,108,71,94,0,9,37,0,0,0,0,0,0,0,27,15,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,0,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,P
66,88,77,71,94,0,0,0,4,20,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
153,81,76,71,94,0,0,11,97,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
132,77,88,115,94,0,0,37,18,73,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,N
61,96,79,71,94,0,0,0,0,10,53,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,P
124,87,76,71,94,2,1,20,45,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
129,78,76,71,94,56,6,6,3,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
42,98,76,71,94,2,2,1,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,83,76,71,94,49,5,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,P
24,77,76,104,123,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0,0,N
59,77,79,71,94,0,0,3,37,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,P
62,100,76,71,94,2,2,1,0,0,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,83,76,71,94,0,0,2,3,39,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,107,112,73,94,0,0,0,25,37,0,0,0,0,6,52,0,0,0,2,0,0,0,0,0,0,N
67,77,76,71,94,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
88,78,126,71,94,24,55,1,0,0,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0,N
76,77,76,74,95,37,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,P
18,82,142,71,94,0,3,0,2,0,0,0,0,0,1,0,20,37,0,0,0,0,0,0,0,0,N
62,106,76,71,94,0,0,0,0,0,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
78,77,76,72,106,10,43,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,P
44,107,118,83,94,0,0,0,3,0,0,60,1,0,0,0,0,9,32,0,0,0,0,0,0,0,N
65,78,76,71,94,0,2,9,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,81,78,78,94,0,0,0,0,46,16,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,P
76,77,76,71,94,0,0,56,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
87,97,76,71,94,0,0,0,0,18,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,81,83,71,94,0,0,31,31,0,0,0,4,1,0,0,2,4,0,0,0,0,0,0,0,0,P
65,77,76,71,94,32,14,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
146,77,76,71,94,0,0,19,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,81,82,73,94,0,1,32,31,0,0,4,3,0,0,0,0,1,4,0,0,0,0,0,0,0,P
161,77,76,71,94,0,0,47,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
121,101,76,71,94,0,0,0,0,48,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
94,77,76,71,94,0,1,51,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
92,77,76,71,94,0,0,9,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,71,94,5,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,77,74,94,0,0,0,27,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,P
61,80,79,71,94,0,1,29,18,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,P
99,114,76,71,94,6,79,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,N
93,126,76,71,94,0,0,81,2,2,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,N
135,77,76,71,94,101,27,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,71,100,1,2,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,P
88,77,81,72,94,0,0,55,25,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,P
127,99,80,78,94,0,62,5,0,0,66,12,0,0,0,0,0,0,0,4,4,0,0,0,0,0,N
103,106,78,71,94,0,0,23,23,1,41,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,3,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
130,77,116,126,94,8,71,37,9,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,0,0,N
17,150,83,71,94,0,3,0,0,0,0,0,4,71,0,0,0,5,1,0,0,0,0,0,0,0,N
70,99,76,72,94,1,1,1,2,0,66,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N
79,98,80,71,94,0,29,18,0,0,2,43,0,0,0,0,0,2,0,0,0,0,0,0,0,0,P
115,77,76,71,94,0,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
95,99,76,71,94,1,1,0,37,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
114,77,76,82,112,0,0,0,14,94,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,N
74,83,76,71,94,0,0,0,43,19,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,0,0,4,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,122,79,71,94,0,0,0,0,10,69,45,0,1,8,0,0,0,0,0,0,0,0,0,0,0,N
96,86,77,72,94,0,5,1,5,52,35,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,P
97,95,76,71,94,0,0,0,0,43,57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
118,79,76,71,94,14,33,13,8,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
44,89,84,74,94,0,0,0,0,0,42,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,P
101,77,76,71,94,0,5,60,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
115,77,76,72,94,23,23,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N
91,81,79,71,94,44,19,12,8,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,N
72,119,76,71,94,0,0,0,0,38,24,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,N
90,77,101,102,94,0,0,8,74,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,N
18,90,122,71,94,2,1,1,1,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,N
74,109,90,71,94,0,40,25,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,P
76,77,120,90,94,51,15,1,0,0,1,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,N
101,108,76,71,94,1,1,0,0,46,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
91,108,76,71,94,0,0,0,0,0,102,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
89,118,77,74,94,0,0,79,0,0,0,0,9,35,0,0,0,0,0,0,2,0,0,0,0,0,P
24,77,100,71,94,0,0,2,1,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,P
81,144,76,71,94,40,25,0,0,0,0,0,30,46,0,0,0,0,0,0,0,0,0,0,0,0,N
88,106,76,71,94,5,42,0,0,0,11,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,77,76,71,94,2,4,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
118,109,77,71,94,0,0,0,5,52,45,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N
74,131,81,71,94,0,0,0,51,14,0,0,0,45,14,0,0,0,0,0,0,0,0,0,0,0,N
140,84,76,71,94,0,0,25,40,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
81,128,76,71,95,0,0,2,0,0,36,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
69,78,76,71,94,0,0,0,6,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,76,72,97,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,P
13,99,105,73,94,0,0,0,0,0,0,0,0,0,7,36,0,0,4,1,0,0,0,0,0,0,N
86,115,101,71,94,0,0,0,0,77,1,0,0,0,37,21,0,0,0,0,0,0,0,0,0,0,N
74,80,79,71,94,25,37,1,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,P
62,80,76,71,94,0,0,0,32,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
48,141,107,71,94,0,0,3,2,0,1,61,2,0,19,39,0,0,0,0,0,0,0,0,0,0,N
102,77,76,71,94,28,46,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
80,77,76,71,94,27,39,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
20,85,120,71,94,0,0,0,0,1,8,0,0,0,0,0,28,14,0,0,0,0,0,0,0,0,N
25,92,76,71,94,1,3,2,1,1,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,P
69,78,76,76,98,0,0,3,3,49,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,P
80,96,76,71,94,0,0,37,9,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
49,146,96,71,94,0,1,1,0,0,22,39,0,4,55,0,2,0,0,0,0,0,0,0,0,0,N
32,110,76,72,96,0,0,0,0,0,0,30,20,4,0,0,0,0,0,0,0,0,0,1,1,0,N
103,80,76,72,95,0,0,0,54,32,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
27,117,99,71,94,0,1,6,8,0,0,0,0,0,46,12,0,0,0,0,0,0,0,0,0,0,N
73,79,76,82,94,62,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,2,0,0,0,P
68,164,99,71,94,0,0,0,14,32,0,4,40,2,73,0,0,0,0,0,0,0,0,0,0,0,N
81,77,76,71,94,2,3,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
32,120,76,71,94,0,0,3,1,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,62,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,82,76,71,94,6,1,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
115,77,76,71,94,0,38,53,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
68,95,76,71,94,0,0,27,3,0,27,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,P
71,112,81,71,94,0,0,0,2,19,42,20,0,4,16,0,0,0,0,0,0,0,0,0,0,0,N
142,82,76,71,94,0,0,0,24,100,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,71,97,0,2,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P
136,79,76,71,94,44,81,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
73,80,76,71,94,1,3,1,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
128,121,76,71,94,0,0,56,6,0,31,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
70,116,76,71,94,0,0,0,0,0,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
44,155,77,74,94,0,0,0,0,0,3,58,7,45,0,0,0,0,0,0,1,1,0,0,0,0,N
75,93,76,73,96,0,0,56,6,0,0,0,15,5,0,0,0,0,0,0,0,0,0,2,0,0,P
99,77,76,71,94,0,0,32,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
80,77,86,71,94,0,2,69,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,P
115,77,80,71,94,6,93,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,62,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
132,77,76,71,94,0,50,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
14,78,96,125,97,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,31,0,7,0,0,0,N
102,78,76,71,94,28,19,0,0,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,77,96,0,0,13,51,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,P
54,126,76,71,94,2,1,0,0,0,2,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,99,102,71,94,0,19,44,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,N
107,102,76,71,94,1,1,0,55,24,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,N
116,77,76,71,94,0,62,28,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
38,98,77,74,94,0,2,1,0,0,3,42,0,0,0,0,0,0,0,0,1,2,0,0,0,0,P
89,77,76,72,96,0,1,2,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,P
56,113,103,72,95,0,0,41,5,0,0,0,0,0,32,26,0,0,0,0,0,0,0,1,0,0,N
66,77,76,72,94,2,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P
113,82,76,71,94,0,3,1,18,68,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
127,79,76,71,94,0,6,56,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
116,83,77,71,94,0,62,3,0,43,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,N
123,77,76,71,94,0,12,57,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
126,98,76,71,94,0,0,37,25,2,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
115,94,76,71,94,0,3,31,31,0,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
61,113,76,71,94,0,0,0,3,6,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
166,117,76,71,94,0,16,64,47,0,0,68,9,0,0,0,0,0,0,0,0,0,0,0,0,0,N
63,93,76,71,94,0,0,1,5,2,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,125,76,71,94,0,0,0,46,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,N
58,119,118,71,94,0,3,0,0,0,21,59,0,0,0,0,35,8,0,0,0,0,0,0,0,0,N
72,111,76,71,94,0,0,0,0,0,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
42,106,76,112,118,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,30,10,0,0,N
44,89,79,74,94,0,0,0,0,0,41,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,P
87,107,76,71,94,0,28,18,2,1,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,87,134,71,94,0,0,5,41,0,0,0,0,0,0,0,43,14,0,0,0,0,0,0,0,0,N
18,95,87,76,94,0,0,0,3,2,0,0,0,14,5,0,0,0,8,1,2,0,0,0,0,0,P
56,119,78,71,94,0,18,28,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,N
133,77,76,71,94,67,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
105,89,76,71,94,0,0,0,1,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
50,143,86,71,94,0,2,0,0,0,24,37,0,19,32,0,0,0,0,0,0,0,0,0,0,0,N
80,77,76,71,94,2,7,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
90,86,76,71,94,0,0,0,23,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
111,95,76,71,94,0,0,0,0,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
111,140,76,71,94,0,0,1,25,37,39,22,2,42,0,0,0,0,0,0,0,0,0,0,0,0,N
57,130,83,71,94,28,18,0,0,0,1,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,N
137,83,76,71,94,1,1,44,21,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
72,79,82,71,94,0,0,19,44,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,P
103,91,76,71,94,0,1,2,0,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
94,98,78,71,94,0,0,0,0,50,31,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,P
47,97,85,159,94,0,0,0,1,1,27,26,0,1,0,0,0,0,0,0,28,39,0,0,0,0,N
61,77,76,71,94,0,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,87,76,71,94,0,0,0,4,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,80,76,71,94,0,2,1,1,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
51,108,76,71,94,0,0,0,1,3,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,77,100,71,94,0,0,56,26,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,P
50,141,80,71,94,1,1,0,0,11,35,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,N
56,100,76,71,94,0,3,2,0,1,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
20,100,119,71,94,1,2,1,2,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,N
135,81,76,71,94,1,2,83,42,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,N
57,77,103,140,94,0,0,23,23,0,0,1,0,0,0,0,0,0,0,18,50,0,0,0,0,0,N
91,85,76,71,94,0,0,0,18,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,82,74,94,1,8,28,18,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,P
41,92,77,96,94,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,2,16,0,0,0,0,P
36,77,76,71,94,0,3,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
68,84,76,71,94,0,0,0,2,34,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
24,80,89,115,94,0,5,5,0,0,1,2,0,1,1,0,0,0,0,0,39,1,0,0,0,0,N
81,77,76,71,94,1,2,0,50,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
17,79,76,104,134,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,40,0,0,N
76,79,80,71,94,0,0,1,14,52,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,P
116,121,76,71,94,0,0,25,37,0,6,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
164,84,78,71,95,0,71,55,32,2,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,0,N
59,79,76,71,94,0,0,0,1,43,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,109,90,71,94,30,19,2,0,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,P
93,78,76,71,94,32,47,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
53,97,86,76,94,0,0,0,0,0,50,12,0,0,0,2,6,1,0,0,4,0,0,0,0,0,P
91,77,76,71,94,0,0,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
112,83,76,71,94,0,2,48,0,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,114,84,71,94,2,1,0,32,14,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,N
16,85,137,71,94,0,0,3,0,0,0,0,0,0,2,7,17,32,0,0,0,0,0,0,0,0,N
65,91,76,71,94,0,0,4,5,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,78,76,71,94,3,0,23,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
25,152,106,71,94,0,0,1,1,0,0,0,38,22,5,45,0,0,0,0,0,0,0,0,0,0,N
74,118,116,71,94,0,0,3,6,56,0,1,0,0,19,54,0,0,0,0,0,0,0,0,0,0,N
37,106,77,71,94,0,4,2,4,1,0,15,30,0,0,1,0,0,0,0,0,0,0,0,0,0,N
63,77,76,71,94,0,6,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
51,98,77,73,101,0,0,0,0,0,38,23,0,1,0,0,0,0,0,0,0,1,0,0,1,3,N
102,77,77,72,94,0,5,42,34,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,N
79,77,76,71,94,0,0,56,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,93,128,71,94,0,0,3,0,46,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,N
60,78,76,71,94,0,0,0,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
