fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,target
213.7181,64.5242,3.2799,0.1722,0.0811,-221.0159,-202.2092,-40.3874,49.9322,336.422,h
69.7676,18.9821,2.7478,0.5255,0.2654,-44.5832,-30.7591,-12.9547,33.0052,303.914,h
18.5368,8.6372,2.1299,0.7111,0.3821,33.1508,-6.1591,-7.7178,23.7001,231.405,h
47.371,12.4404,2.6585,0.3425,0.1811,28.8176,32.9627,5.8394,3.4872,186.742,g
34.6098,24.9802,2.8913,0.2235,0.1137,-5.8604,22.1893,6.4483,13.962,127.753,g
43.1955,18.2841,2.8899,0.2616,0.1347,-24.5406,37.1483,15.1093,0.075,162.797,g
131.469,64.1847,3.618,0.1549,0.0859,-177.36,-62.5998,49.0235,69.087,407.302,h
63.9201,26.6873,3.7525,0.1908,0.1097,-66.1234,39.0716,13.4314,0.035,263.59,g
12.9646,11.1786,2.3395,0.746,0.4279,-14.6129,6.8501,10.4739,78.703,239.501,h
44.5336,12.852,2.5971,0.4147,0.2541,-35.9658,-11.9196,12.9971,13.042,221.555,g
84.2237,27.3557,3.455,0.1708,0.0858,59.6588,86.462,-10.9931,0.0759,189.846,g
20.7139,12.3522,2.7385,0.5072,0.2513,7.1002,17.8559,-6.1699,63.683,215.498,h
31.3357,20.1946,2.6395,0.3394,0.2122,-20.6961,-16.1377,-11.32,26.0319,188.168,g
90.2585,20.3062,3.385,0.2769,0.1716,-49.6865,70.6911,20.2177,1.981,312.003,g
23.9807,11.7305,2.6232,0.4738,0.2702,-15.5843,10.4892,6.9346,3.786,201.128,h
201.2789,88.221,2.7455,0.5112,0.278,-179.2937,-166.2354,73.3354,11.8913,317.1464,h
22.0672,12.6997,2.3493,0.4966,0.2528,17.1709,11.1048,7.6263,52.585,195.671,h
30.3908,7.6326,2.2989,0.6533,0.3593,-35.5287,-8.7048,5.6889,53.951,236.917,h
18.9259,16.5623,2.4771,0.5233,0.3017,1.3666,-12.5044,11.6818,24.0856,195.693,g
28.2471,14.4721,2.541,0.4086,0.2058,-39.8323,-8.5855,10.0541,0.374,194.479,h
30.3024,7.31,2.9203,0.344,0.2085,44.2595,16.6769,6.8705,52.9268,217.0004,h
25.2454,15.261,2.4814,0.4455,0.2294,-22.9779,-6.2972,-7.9618,32.442,160.568,g
25.1536,16.1568,2.6484,0.3865,0.2393,4.6969,21.2042,8.4416,23.479,159.54,g
25.8078,10.1514,2.3395,0.4485,0.2357,6.7499,18.6476,6.708,13.9962,152.664,h
19.5643,12.8904,2.4661,0.4923,0.2718,15.8812,11.0682,-5.2896,1.7384,195.067,g
24.8576,9.5246,2.6004,0.527,0.3174,16.2477,-13.9344,4.246,3.715,147.221,g
48.2208,20.5177,2.9462,0.2928,0.1651,-57.9887,-38.6868,-11.6339,15.6936,96.6441,h
26.0561,12.0224,2.4969,0.4777,0.285,-6.0085,-21.2166,11.0144,2.8978,83.9991,g
21.0834,16.5408,2.6015,0.4155,0.219,-27.1121,5.5636,-11.5017,48.7767,106.31,g
20.1959,12.7303,2.2889,0.4679,0.2442,1.4964,-9.9919,-9.3993,26.193,136.41,g
32.3865,11.552,2.639,0.3628,0.194,28.903,14.5071,-6.3446,7.4884,212.645,g
17.2979,16.7727,2.4289,0.4991,0.2737,0.791,7.1006,16.5866,67.4727,174.879,g
30.8784,17.2585,2.7589,0.3693,0.1925,31.0391,19.2528,5.6373,13.7391,186.985,g
44.2737,28.9398,3.0641,0.1596,0.0798,12.39,-30.0673,16.7113,14.1545,170.784,g
36.5332,8.5835,2.8181,0.4127,0.2115,1.5216,15.0374,-13.3062,68.1042,229.6978,h
87.7575,39.433,3.9338,0.1399,0.0809,-38.4877,69.0485,14.0213,1.2098,291.82,g
35.5608,22.0269,3.2682,0.2232,0.1151,-24.1238,-15.5748,8.6244,0.5877,183.182,g
46.0224,12.4339,2.5832,0.3238,0.1841,-47.8112,-22.5169,7.6568,28.8406,160.69,g
30.3289,9.7162,2.6946,0.4889,0.2717,-14.1238,-17.6009,-11.4088,78.3458,237.187,h
56.5977,9.269,2.5682,0.3351,0.1743,50.5667,44.69,-6.4003,4.562,154.621,g
30.6251,23.1949,2.842,0.2906,0.1835,21.6959,26.7905,7.4993,18.895,257.776,g
31.0872,7.9259,2.4464,0.5438,0.2844,-2.0291,-15.6589,-4.3387,78.6684,49.1054,h
25.7371,16.4992,2.721,0.4392,0.2519,16.669,23.3348,-8.9524,17.512,152.866,g
164.5385,34.1577,2.9699,0.2488,0.137,-53.7758,-139.0517,-16.0545,33.4221,369.9988,h
76.1978,30.4142,3.7005,0.1578,0.082,68.8437,69.5422,-21.0407,5.1838,224.977,g
101.699,43.1748,4.1475,0.1049,0.0553,-24.3575,66.8123,34.6567,0.905,305.866,g
85.0351,48.4047,3.9532,0.1497,0.0944,-33.5836,49.7822,-26.0969,3.181,351.977,g
21.4699,11.1525,2.1553,0.5594,0.3112,-14.0051,-18.8549,7.0017,65.5712,56.1808,g
24.2412,12.4169,2.3856,0.3992,0.2243,-8.4496,-11.5635,-5.1179,29.023,225.222,g
102.0005,22.0017,3.3161,0.1064,0.0724,-54.0862,43.0553,-15.0647,88.4636,274.9392,h
33.9347,10.8862,2.5328,0.4047,0.2155,-25.0369,-23.1659,3.492,0.334,132.907,g
19.1186,7.2913,2.1746,0.796,0.4381,-4.6941,10.419,3.4148,40.691,91.2273,g
42.9123,35.0966,3.6205,0.1917,0.1156,-2.3716,-37.3538,19.1961,44.927,29.3704,g
242.625,48.0852,3.9494,0.1229,0.063,-224.882,-243.154,-33.2692,28.1069,269.357,h
12.8457,11.395,2.1222,0.7245,0.4189,-15.0104,8.4177,8.7189,78.0798,164.907,g
48.0794,21.6991,2.8169,0.1951,0.0983,39.9444,-26.7368,-10.4961,88.1059,75.6317,h
37.7305,20.127,2.6508,0.2749,0.1441,35.2062,23.0671,-20.1952,31.436,233.711,g
128.3264,45.1891,3.8533,0.1152,0.0664,-27.6207,70.8304,-33.1567,45.1222,211.5288,h
23.9775,9.17,2.5234,0.6796,0.4114,3.8862,-7.807,5.2894,57.9317,144.0445,h
126.634,65.2359,4.3615,0.0547,0.0275,36.6744,108.946,47.2243,65.741,246.46,h
62.8276,21.7863,3.0118,0.2297,0.1153,-63.9242,51.1932,-17.7335,9.401,299.582,g
179.591,60.2918,3.457,0.2175,0.1143,11.9961,-125.772,59.6241,32.456,310.547,h
45.5838,18.8041,3.1745,0.2329,0.1275,38.8147,34.6809,-10.3056,10.3511,168.249,g
97.4511,37.7636,4.1207,0.097,0.0518,26.0397,79.8479,8.5045,2.3313,295.34,g
102.541,16.3516,2.8765,0.2326,0.1176,52.5975,95.2413,5.0013,2.7131,291.018,g
120.9462,63.157,3.2739,0.1734,0.1159,169.8631,-92.7586,43.2713,10.9991,112.6873,h
26.7751,18.1128,2.6556,0.4199,0.2155,19.1387,14.3378,-11.7582,66.0281,57.7037,g
89.3435,23.2121,3.4987,0.2315,0.1575,-24.8013,68.8204,15.7485,1.3127,305.733,g
35.6536,14.3624,2.7756,0.3571,0.2137,8.9645,15.1357,11.9469,6.9109,127.902,g
43.0797,16.1449,2.9238,0.2944,0.1663,5.9628,37.1449,10.664,3.3,222.019,g
16.5019,8.3238,2.6924,0.471,0.2389,-24.9345,12.3367,0.7987,89.2172,147.1726,h
18.544,10.1643,2.3729,0.6186,0.3453,-21.9272,-11.4336,-5.0737,17.2844,166.498,h
60.5135,21.8754,3.021,0.1963,0.1034,-110.511,36.3348,9.2767,6.909,252.777,g
49.711,18.5403,2.954,0.2317,0.1265,46.6148,33.7216,14.4988,38.0285,183.968,h
190.5465,100.6911,3.9314,0.1631,0.0716,-190.1048,-190.1085,88.7545,54.7225,326.4367,h
24.1405,15.1619,2.596,0.4537,0.2573,11.7266,15.009,-2.9487,7.8407,168.778,g
13.0183,10.6743,2.2999,0.7619,0.4887,13.2492,-3.2605,8.3499,84.3683,60.9388,g
14.316,7.6633,2.501,0.516,0.2509,-16.4898,-22.3006,-5.4934,78.1191,262.8649,h
45.1917,16.5049,2.9125,0.241,0.1242,16.8674,33.7819,11.9977,3.06,175.676,g
83.2152,30.5765,2.9706,0.2204,0.1161,-95.0571,56.09,25.1687,29.039,283.383,h
51.4183,10.8034,3.0226,0.3066,0.1647,61.3159,37.5619,7.9157,7.107,269.884,h
26.1907,7.834,2.3345,0.6528,0.3449,-15.4822,-16.9155,-6.1015,53.6457,114.576,h
22.9543,12.7254,2.5441,0.4657,0.2557,7.511,14.1919,-4.1941,19.4197,141.534,h
10.3292,10.2773,2.2486,0.8249,0.5476,20.4383,18.1923,5.8693,22.7602,224.9884,h
19.2805,13.2528,2.7718,0.4505,0.3041,-25.1131,-15.7549,9.9553,78.6096,97.5432,h
211.191,74.2423,3.3876,0.1966,0.0993,-165.455,-159.483,-56.2093,77.077,255.27,h
34.8842,13.3152,2.6186,0.3538,0.201,35.8911,-26.5572,9.3523,9.986,231.863,g
37.2552,16.6907,2.43,0.3448,0.1874,-41.1337,-11.0278,6.478,84.5037,145.1456,h
55.838,22.8369,2.8848,0.3181,0.161,-75.6186,38.795,8.9288,76.742,257.569,h
84.9312,26.6571,3.548,0.1665,0.0913,-61.5873,66.5324,14.9757,1.1373,268.919,g
26.7828,15.19,2.6294,0.493,0.2664,-9.7672,-19.1196,14.7566,42.8808,24.3978,g
18.4594,10.5041,2.3336,0.685,0.3554,-8.0251,10.7443,7.4802,62.1048,175.0353,h
23.8094,15.5833,2.6808,0.4567,0.2284,22.8672,-18.5736,-13.0641,45.578,245.804,h
32.4251,9.629,2.4393,0.4364,0.2564,-2.2216,23.9613,4.2002,6.6791,165.517,g
141.223,87.5125,4.6492,0.0365,0.0206,76.7757,-121.458,-57.688,8.992,242.075,h
60.5877,13.0235,2.9501,0.36,0.1894,31.9826,50.8445,10.7723,0.6164,280.607,h
32.3497,11.2028,2.3097,0.5337,0.2971,22.5098,20.433,-8.9038,81.2924,122.9305,h
52.5845,11.4244,2.8736,0.3706,0.1933,23.9118,-25.4734,-3.5025,83.6585,237.024,h
70.1997,48.4268,3.038,0.2504,0.1611,-36.1072,-51.5648,49.6426,68.2026,214.2418,h
19.5128,16.7005,2.4074,0.5988,0.3973,5.8685,-12.3289,-13.9717,16.367,145.109,g
37.8323,21.697,3.0336,0.3665,0.1967,27.7792,32.8632,-18.6043,7.033,273.325,g
29.3823,13.6088,2.5605,0.3796,0.1939,18.0043,-14.1318,-8.658,16.7793,213.751,h
35.3473,9.391,2.7608,0.4493,0.2385,31.0011,25.2467,5.2053,81.7432,254.38,h
80.2374,54.469,3.3462,0.1725,0.0945,-21.2271,46.0824,37.7544,15.2636,308.5453,h
40.0276,31.8033,3.4876,0.1581,0.0822,20.6576,17.2156,-13.3205,19.335,153.969,g
68.792,24.6323,3.6718,0.155,0.0787,67.4638,54.8721,-15.9332,4.841,226.351,g
30.3594,16.9003,2.7033,0.3248,0.2069,10.4975,-13.2944,5.16,0.2976,248.599,g
96.178,23.6791,3.3994,0.1246,0.1003,-38.5864,46.284,20.5346,55.9672,166.3917,h
19.7592,12.1812,2.3664,0.5419,0.2989,3.6595,-11.2892,-10.7783,18.354,182.91,g
137.425,65.6188,3.5814,0.2179,0.138,83.8946,-75.7233,-54.1728,56.069,396.926,h
76.7176,30.7721,3.2463,0.1685,0.0876,19.1262,45.5711,-34.822,3.3996,228.208,g
39.6908,7.4277,2.8757,0.3713,0.2428,19.2934,42.8343,-5.0365,0.9875,135.536,h
28.7485,9.6862,2.4108,0.4854,0.2893,38.7305,-15.7221,-6.489,1.068,197.412,g
19.6808,11.6456,2.301,0.61,0.3525,-11.4491,-19.2358,-5.561,12.9151,188.061,g
17.6353,2.6886,2.2643,0.8113,0.4895,4.914,7.0239,3.2227,26.5873,208.5689,h
33.5948,21.3124,2.6294,0.2746,0.142,-28.0882,-12.249,-16.3479,29.3634,135.209,g
32.0093,14.5778,2.659,0.3487,0.1941,-29.9439,-25.0603,10.5972,72.0623,250.414,h
26.5139,16.6063,2.8808,0.3658,0.2349,-5.6836,-16.5808,-10.8799,7.5418,175.096,g
16.0964,10.9584,2.356,0.6872,0.4295,4.0339,-4.5897,8.8141,84.2938,221.189,g
44.2294,16.9893,2.7255,0.2973,0.1947,41.1312,-11.7493,10.2831,4.862,177.245,g
52.9757,29.9201,2.9928,0.1729,0.089,-65.4331,39.6224,-10.1804,47.954,191.008,g
27.839,12.1042,2.3414,0.4374,0.221,5.5152,19.6753,-8.7548,2.843,172.756,g
23.6363,12.7789,2.3404,0.5616,0.3082,28.0452,9.9113,-5.3559,11.3526,162.238,g
79.5528,44.9929,3.5488,0.1656,0.09,-39.6213,53.7866,-30.0054,15.8075,311.568,h
26.0458,10.0083,2.2463,0.4295,0.2349,-39.0114,-28.617,4.8106,54.1973,106.8037,h
20.1393,7.3303,2.0394,0.7215,0.3973,-1.3678,7.9287,5.4482,48.746,113.817,g
27.6746,18.9149,2.5422,0.3759,0.2224,30.937,20.242,15.143,19.3719,223.241,g
46.7975,17.5907,3.3597,0.2446,0.1247,-11.6847,34.8436,-8.8063,0.372,185.042,g
97.4967,28.8345,3.5947,0.1958,0.1158,-3.218,58.7743,-3.0847,0.6868,337.138,g
23.6193,12.8889,2.2068,0.5839,0.3137,-26.7249,-14.1641,-3.6675,2.442,110.011,g
22.5539,9.7776,2.2068,0.559,0.2888,-4.0544,16.5945,10.4839,9.215,236.65,g
78.8721,16.2411,2.971,0.2063,0.1096,1.9987,62.8347,10.7116,5.892,238.332,g
39.7354,17.432,2.7892,0.2632,0.1357,27.4178,31.1119,4.0029,0.256,182.875,g
38.9184,7.6921,2.662,0.5041,0.2914,23.32,26.5724,-12.5421,82.0278,184.0394,h
26.2056,18.5666,2.5611,0.4423,0.2486,1.2724,-21.0011,16.588,5.7572,237.761,h
35.3435,20.3618,3.0548,0.2803,0.1653,16.9883,33.8939,-11.4984,4.405,96.4839,g
60.9338,22.2767,3.1011,0.1815,0.0963,-31.4107,-25.5768,19.3509,13.807,232.74,g
20.3836,9.0462,2.3365,0.6359,0.3894,22.27,12.9487,-2.0403,43.0032,66.1667,g
68.8336,19.2094,2.7168,0.3168,0.1774,85.1381,-71.0943,8.0555,39.6201,130.5655,h
19.2512,14.7951,2.2954,0.6419,0.327,29.4665,8.9581,10.6096,51.6492,226.6496,h
27.7292,18.7377,2.4048,0.4773,0.2597,46.0445,-22.4621,-14.4089,21.838,93.7198,h
22.0371,13.0093,2.3349,0.52,0.2428,33.2551,7.0413,-9.1354,53.2979,25.2892,h
22.5381,12.4647,2.281,0.6073,0.3743,-15.7823,-15.589,-9.7158,40.1653,228.073,g
28.9202,12.5617,2.4698,0.4373,0.2322,32.4781,20.3291,8.073,24.9379,176.121,g
50.5527,11.1291,2.9717,0.3255,0.1713,-5.4661,-17.1821,-5.9448,67.892,45.8526,h
21.6829,15.8511,2.4843,0.4262,0.2311,-21.6102,-14.307,-11.0091,18.1669,219.387,g
177.3946,84.847,3.3416,0.1725,0.0988,-312.9195,-127.8297,80.7389,84.1682,302.2098,h
12.6846,11.7208,2.1055,0.7137,0.3725,-15.4833,7.3755,11.1393,4.176,200.477,g
233.094,33.1213,3.4052,0.1125,0.0572,208.628,217.934,8.618,65.1453,78.0064,h
54.4375,32.7823,3.1174,0.1557,0.0797,56.8326,12.2947,16.1308,2.6399,144.71,g
54.123,22.6619,3.0609,0.286,0.1795,29.7681,56.0712,4.6174,6.339,211.164,g
87.783,21.3978,3.247,0.3123,0.1673,-22.4081,-38.1815,-13.0628,7.6853,381.551,h
61.9038,26.3782,3.3678,0.1946,0.1018,-86.0779,55.2088,16.3735,4.76,245.205,g
24.1317,16.3322,2.6069,0.4351,0.2509,-2.118,-16.8715,-12.2458,6.1301,244.755,g
65.6203,30.689,3.2445,0.1777,0.0988,32.2151,67.5998,25.9399,2.733,140.514,g
67.9088,30.1161,3.8,0.1586,0.088,27.3435,57.8612,11.5289,5.515,236.664,g
15.007,4.7531,2.522,0.7487,0.3878,6.4595,9.4003,2.6168,10.7143,214.3538,h
46.3735,22.7618,2.798,0.3003,0.1489,12.7939,15.4585,6.6745,65.4746,90.0872,h
29.809,15.7188,2.6428,0.4268,0.2519,51.4292,22.945,5.5462,50.6821,106.7603,h
20.0879,7.223,2.2162,0.7599,0.386,3.9973,-11.4332,5.278,75.3057,179.562,g
23.5712,9.0408,2.3054,0.6188,0.3738,23.6136,18.7789,11.1255,14.5896,231.163,g
20.0259,12.432,2.4749,0.4992,0.2663,0.6385,-10.6232,8.6272,28.966,46.7453,g
66.6592,10.6248,2.936,0.3272,0.1893,39.1559,47.8962,8.7789,30.1517,235.6867,h
20.0971,11.0549,2.3522,0.5778,0.3044,8.341,-18.1926,9.4454,19.4135,143.283,g
38.4841,10.1119,2.4594,0.4549,0.2552,42.9998,27.7518,8.239,11.9867,193.958,g
19.2861,12.3222,2.4125,0.5338,0.323,1.1189,-10.3509,-10.0682,73.094,167.844,h
42.0569,38.5389,3.8061,0.1714,0.0874,46.9059,29.6453,-26.1199,3.419,106.582,g
19.1533,10.0736,2.3139,0.5437,0.2791,25.6041,5.4195,4.452,69.7206,222.842,h
59.2653,32.6689,3.1407,0.2452,0.111,37.8749,-43.4507,21.8569,50.8755,164.3214,h
18.0787,10.2187,2.4082,0.6523,0.3613,20.8493,11.8441,5.8978,24.1656,139.102,g
29.3091,17.9348,2.766,0.3685,0.2151,18.5997,20.5415,16.9561,24.9607,135.511,g
22.3317,6.5726,2.1599,0.7405,0.391,-24.9368,-9.4103,-6.7721,39.4854,101.62,g
160.068,87.0446,4.003,0.094,0.0508,-31.9238,-169.2824,-54.7814,10.2033,292.7602,h
18.4698,15.0397,2.4654,0.5,0.351,0.2245,-8.911,-9.753,13.323,233.549,g
25.1926,6.6904,2.4069,0.5127,0.3233,1.1853,17.7682,10.5888,63.8405,45.7929,h
21.3952,10.9836,2.5729,0.5829,0.3222,15.4097,18.3532,-3.9265,64.7376,70.4184,h
98.881,61.5566,3.3307,0.174,0.1221,2.3314,85.2288,51.3434,20.2721,301.3584,h
19.186,15.6962,2.3683,0.5182,0.2805,-5.5894,16.8472,-11.7533,43.216,251.305,g
34.8464,17.0481,2.5237,0.4701,0.262,21.9106,26.797,14.1093,24.113,185.467,g
77.9499,49.3885,2.8045,0.3749,0.2235,-10.5395,-79.1592,45.4755,48.145,230.706,h
254.5495,36.3921,3.1612,0.2513,0.1237,-343.3577,187.4007,-24.658,47.5982,69.493,h
50.4152,22.9184,2.9552,0.1962,0.107,52.5727,19.6213,7.7559,15.5478,158.086,g
25.1122,16.7456,2.6904,0.4218,0.2126,-25.947,-3.9846,-3.3261,42.2479,178.2127,h
19.6423,14.3582,2.7177,0.4703,0.2623,18.9504,24.9844,5.4456,8.195,286.0257,h
17.819,16.3041,2.6776,0.5168,0.2868,14.5452,12.1542,-13.5145,5.9996,135.28,h
19.3209,10.0193,2.3711,0.5532,0.283,25.6493,5.2824,3.0817,62.041,221.146,g
26.694,9.5367,2.3375,0.5563,0.3885,5.3922,20.5388,-6.1469,84.8213,28.173,h
25.7554,0.0037,2.1508,0.742,0.4064,27.8798,13.2388,-0.0001,0.0002,177.88,g
41.8509,17.8588,2.7981,0.2819,0.1492,6.6171,-20.3582,11.0965,89.0498,232.8534,h
86.2677,24.8057,3.4229,0.1964,0.1157,-65.865,82.3606,18.1852,2.42,295.415,g
27.6587,18.1611,2.6721,0.3596,0.2032,3.3993,6.7005,16.8607,24.5664,190.287,g
33.6375,7.2779,2.793,0.4491,0.2538,24.8606,12.0875,8.9577,53.0922,159.6855,h
26.0249,8.2571,2.5075,0.6816,0.4343,15.3165,7.8907,-8.9325,57.5733,89.1948,h
33.9806,10.456,2.2034,0.4317,0.2199,7.96,17.6881,9.4395,62.6615,114.3847,h
30.3025,18.4524,2.679,0.3665,0.2084,-7.6252,-25.0872,13.8402,88.4244,214.766,g
13.4325,10.2771,2.2082,0.805,0.4365,-14.2962,-5.126,11.7857,67.16,49.5555,g
42.7979,12.2412,2.6964,0.503,0.3853,-47.8589,-21.3713,-8.7955,15.563,294.668,g
23.9037,10.1626,2.398,0.5351,0.2727,11.3524,13.6213,-3.8511,66.9864,154.8975,h
22.8785,13.2144,2.4359,0.693,0.4132,13.3149,16.7556,-11.2485,6.8098,261.4239,h
179.992,75.4342,3.6182,0.1332,0.069,-125.488,-114.388,37.5789,5.1421,204.152,h
28.1352,7.2349,2.5915,0.7374,0.4156,19.8117,12.7035,6.3876,16.7591,139.6012,h
21.1481,17.8419,2.5192,0.5567,0.3525,13.5904,21.0494,-7.5893,3.895,196.063,h
94.9897,55.072,3.1227,0.2412,0.1308,80.7443,95.2638,53.2694,50.8115,283.939,h
92.6891,25.7202,3.5304,0.1359,0.057,16.7693,103.1011,-10.2285,27.0591,75.9238,h
117.986,11.2223,2.8248,0.4746,0.2597,-92.2538,-76.6361,2.6605,1.3389,388.998,g
18.0774,7.3589,2.2393,0.8127,0.5043,-3.7839,6.9754,-3.9507,56.6874,162.468,g
160.265,40.1667,2.9848,0.1916,0.0979,196.946,-122.698,-37.5659,39.554,152.981,h
82.3346,16.5924,3.1414,0.231,0.1245,51.6608,50.1103,-18.1234,3.0174,139.921,h
11.5324,10.6671,2.6301,0.5927,0.3457,1.3976,24.256,-5.7455,5.6915,167.9793,h
116.3663,64.7152,3.791,0.0637,0.0583,-126.6309,77.6836,82.5549,22.462,217.2226,h
141.116,91.1161,4.3983,0.0689,0.0369,51.6487,-39.22,-56.5658,87.1467,378.702,h
34.9831,18.2753,2.8597,0.3665,0.2505,-3.7816,-21.9137,-4.1388,18.6765,224.6191,h
17.8001,10.926,2.1673,0.5306,0.2687,0.0,0.0,2.386,90.0,194.898,g
38.5385,12.8024,2.8235,0.3423,0.1884,28.2927,-15.7568,7.8428,0.583,187.046,g
23.5264,9.8446,2.3304,0.5561,0.3107,31.3933,-15.0454,-9.7726,11.2824,161.436,g
20.2095,12.6471,2.3043,0.4665,0.2556,-0.9451,8.9677,-9.7643,10.6952,227.206,h
20.419,10.4451,2.4265,0.6479,0.3315,-5.5089,16.6211,5.8879,39.3763,261.466,h
36.7024,18.9061,2.6744,0.3894,0.2444,25.3309,35.8258,15.3319,55.657,148.975,h
67.8904,32.9046,3.2645,0.1866,0.1047,-96.0978,41.8175,31.1822,18.4779,243.435,g
41.8742,15.8021,2.8423,0.3149,0.1661,43.4697,-26.8201,-8.5916,14.6056,239.969,g
35.1524,27.2944,2.6748,0.2895,0.1301,-1.0007,-19.9024,-15.4176,54.3607,170.7192,h
107.625,97.6105,3.444,0.1953,0.1221,52.4506,114.739,-61.743,46.8125,304.342,h
53.3101,13.6421,2.4249,0.4248,0.2199,42.7687,7.3238,5.2374,85.0171,203.782,g
141.967,51.2485,3.1421,0.2358,0.1273,-155.744,103.076,39.6457,47.14,274.685,h
34.2579,19.7557,2.5723,0.3927,0.2371,13.4421,19.1813,-14.3546,73.6632,208.4332,h
44.7735,24.8108,2.9948,0.2298,0.1169,4.5047,39.2384,19.1623,5.092,192.522,g
18.6105,15.2041,2.3404,0.6575,0.3356,4.5206,14.0045,0.5934,29.191,159.815,g
135.4751,41.3156,3.2849,0.3011,0.1722,-199.287,105.3403,26.5241,37.2856,332.2504,h
52.9502,17.4422,3.056,0.2286,0.1147,42.9613,44.2121,9.089,0.2328,239.592,g
34.6176,15.4927,2.6031,0.4214,0.2756,34.8654,31.8528,13.7698,22.7129,87.4655,g
13.4821,10.1232,2.2109,0.8123,0.4462,-14.1232,-5.7474,-11.7467,61.26,222.625,h
106.624,36.546,3.907,0.137,0.0704,-19.1642,76.3378,-26.9762,1.3581,342.549,g
63.1931,20.5842,3.1334,0.1486,0.0805,-15.4295,19.689,-14.8925,0.431,228.735,g
21.5154,6.9536,2.1717,0.6869,0.3603,25.1513,8.2443,-6.4628,39.3259,232.1,h
34.9892,20.4457,2.7431,0.2963,0.1545,19.1665,-18.6056,-18.8081,37.9,126.436,g
213.4886,83.705,3.5707,0.1343,0.0748,-212.6945,-96.2903,-78.2844,46.0347,157.1545,h
23.4976,23.1396,2.5544,0.3295,0.1689,47.0778,14.2189,-9.7139,68.0392,89.1057,h
29.3913,13.5035,2.4425,0.3899,0.2004,-26.9031,-20.9468,9.4631,19.9136,150.638,g
24.2724,14.5245,2.5533,0.4028,0.2308,5.8387,16.0185,1.4225,13.207,137.836,g
23.4309,16.2197,2.5099,0.3895,0.2117,17.8344,12.6243,-12.1637,76.537,70.4519,g
39.1668,16.0399,2.8398,0.2936,0.167,0.0642,29.8002,-8.7091,2.027,216.296,g
60.8079,18.2385,2.9456,0.3161,0.169,60.9532,59.0673,-16.1833,2.6888,242.2668,h
68.9717,25.8261,3.083,0.1644,0.0962,-16.8098,-35.2578,-11.3402,6.3019,209.911,g
93.6713,34.8636,4.1058,0.1027,0.0591,55.6823,86.6054,8.6847,2.0651,281.852,g
165.4262,85.8342,3.4531,0.1771,0.1055,-2.0326,-63.1795,91.7707,40.3092,298.7957,h
136.119,94.0156,4.3583,0.0549,0.0322,-85.5286,-73.7651,70.814,54.319,271.354,h
20.0717,7.297,2.2188,0.7432,0.3958,-2.7155,9.9348,-5.3276,71.524,177.989,g
18.6761,16.1222,2.4772,0.5361,0.2718,-3.3256,7.2379,-12.5515,69.5612,194.6364,h
82.7868,30.0257,3.23,0.2311,0.1408,-7.6862,52.992,-18.001,24.9283,333.9209,h
102.309,37.0624,3.9317,0.1118,0.0601,85.7796,97.4187,-19.8893,2.334,165.201,g
40.8359,10.4427,2.8212,0.3698,0.194,41.5241,25.9017,11.8773,24.092,111.796,h
154.5643,59.2228,3.2107,0.2196,0.1592,-150.5058,-101.0299,-40.0974,74.0884,359.5927,h
18.809,11.1305,2.5496,0.6037,0.4245,0.5645,-3.0608,11.8176,75.574,222.591,h
47.0295,21.8757,2.8525,0.2472,0.1285,53.0107,40.3669,-14.1231,54.3425,237.503,h
55.1571,18.0132,2.5308,0.4742,0.2842,-30.7705,-50.4968,13.9047,79.495,242.89,h
81.5522,17.7917,2.5393,0.3776,0.1619,-104.406,33.2864,-15.1269,55.654,235.0356,h
60.6909,10.5145,2.9305,0.2454,0.1647,-71.6889,21.3956,-9.1812,53.457,194.2611,h
63.4459,14.9042,2.8179,0.2494,0.1255,51.9854,51.2983,5.6576,51.5694,64.8137,g
17.1236,10.541,2.4713,0.6757,0.397,3.5457,-7.5841,7.9365,40.222,147.285,g
33.997,15.7447,2.634,0.2927,0.1475,10.549,24.8384,12.0497,3.413,177.897,g
74.6704,14.0756,3.0481,0.2059,0.1097,39.7509,45.2061,-9.2482,47.047,183.877,h
91.6622,35.3177,2.6779,0.296,0.1195,48.2459,80.414,9.2752,27.0291,243.3712,h
28.4641,9.4391,2.273,0.4533,0.2533,-40.3157,15.9289,6.6576,63.511,50.8947,g
19.2551,12.9344,2.3086,0.4963,0.258,15.2034,9.768,-6.4309,9.1317,183.779,g
24.1401,15.4525,2.4393,0.4182,0.2273,-17.5407,-15.9255,-12.8517,11.711,166.719,g
23.4494,16.2843,2.5605,0.4539,0.2655,-8.8017,-15.9867,10.389,83.8081,235.203,g
72.8669,31.7363,3.5028,0.2193,0.1114,62.6778,60.4856,-23.6438,1.067,300.595,g
136.1294,33.9589,3.3121,0.2134,0.1053,-75.1637,-87.9102,32.7287,4.2428,260.9902,h
28.7041,10.927,2.317,0.453,0.2289,23.3021,-20.9076,5.4141,33.5885,161.783,g
48.4338,22.9487,2.972,0.2219,0.1221,58.4819,38.9124,16.126,1.0711,189.115,g
37.9612,10.8222,2.3699,0.3818,0.217,60.8093,-23.9517,4.6495,66.2653,114.3848,h
12.787,11.5763,2.0473,0.7265,0.3722,-15.1619,5.3573,-11.5712,72.426,126.472,g
