V1,V2,V3,V4,V5,target
-0.765398,-0.736961,-0.019816,1.165527,-1.245663,2
-0.741219,-0.757983,-0.146272,0.063436,-0.136583,2
-0.786704,-0.366917,0.015881,0.968197,-0.136583,2
2.396194,-0.867703,-0.965326,-0.337489,-0.235757,1
-0.783509,-0.854148,0.109089,1.206756,-0.981979,2
-0.434786,-0.76159,1.549836,0.512114,1.946386,2
-0.575469,-0.521887,0.826152,1.106572,3.251377,2
-0.689933,-0.35304,1.524572,0.80858,-0.748789,1
1.509734,-0.984385,-0.660479,-0.348086,-0.395588,1
-0.858544,-1.076208,-0.362461,-1.53365,3.534445,2
-0.50643,0.676727,-0.014823,-0.081812,-0.415622,1
-0.532695,-0.670115,0.808365,0.376524,0.767549,2
0.445466,0.465355,0.362076,0.074424,-0.5239,2
2.353375,-0.663131,-0.399066,-0.60932,0.002511,1
0.023551,1.176729,-1.260679,-0.194702,0.162046,1
0.454805,1.340032,-1.358846,-0.138928,-0.396568,1
-0.553998,0.528289,-0.175836,-0.18713,0.103339,1
-0.767833,-0.929371,-0.308192,0.501514,-0.136583,1
-0.066046,0.646471,0.112213,0.071456,0.381736,2
-0.133976,-0.317869,0.997121,1.358049,-2.082846,2
-0.259399,0.348089,0.723248,0.377286,1.729611,2
3.004114,-0.801704,-0.980977,-0.599246,-0.218488,1
0.772204,0.369345,0.032204,-0.062585,0.415147,1
-0.553795,0.45928,1.619252,-1.268399,-0.136583,1
-0.785084,-1.019048,-0.311302,2.247619,-1.719613,1
-0.088193,0.118387,-1.664552,0.931374,-0.672241,2
-0.724092,-0.286463,-0.160759,0.951273,-0.136583,2
-0.745302,-0.606851,0.954006,1.281066,1.786072,2
-0.741448,-0.620125,0.756854,1.140958,-1.069596,2
-0.770902,-0.321521,1.867656,-1.438258,-0.136583,1
-0.210053,-0.754578,0.873708,0.293648,0.719158,2
-1.027497,-0.595764,0.943027,1.161673,1.585235,2
-0.152823,1.595702,0.497051,0.105534,0.696735,1
-0.663383,-0.928962,0.40088,-1.901408,3.89192,2
-0.589025,0.011285,2.255259,-1.555966,-0.908876,1
-0.671726,-0.852557,-0.077572,1.165163,-1.297633,2
-0.1637,-0.709092,1.154658,1.677108,1.334004,2
-0.832608,-1.061006,-0.336654,1.770124,-1.937404,1
1.98185,-0.919849,-0.619417,-0.316505,-0.222889,1
-0.574846,-0.160466,2.232761,-1.502771,-0.772531,1
-0.386807,0.391153,1.068936,0.362579,-0.848529,1
0.085531,-0.774352,0.676103,1.256133,2.282145,2
-0.534785,-0.669536,1.372254,1.299358,2.690226,2
-0.251406,-0.630654,0.870563,-0.992839,0.483167,2
-0.313082,1.161654,-0.02255,0.130975,-0.767182,1
1.545426,-0.962949,-0.654179,-0.339108,-0.377828,1
-0.506715,2.218515,1.009926,-1.015276,-0.435184,2
0.345108,-1.090301,0.513076,2.058713,1.678258,2
-0.722309,-0.227888,-0.10863,1.093954,-0.136583,2
-0.363758,-0.112162,0.117285,0.521542,-1.404226,2
-0.684223,-0.439152,0.659094,-1.008496,-0.481395,2
-0.654117,-0.778955,0.903262,-1.482923,3.872411,2
-0.635014,-0.586605,0.185774,-1.00744,-0.136583,2
-0.715785,-0.564177,0.146768,1.202713,-0.136583,2
-0.546828,-0.545841,1.677571,0.646208,2.314632,2
-0.567177,0.172378,1.107415,-1.058162,-0.579821,1
-0.806606,-0.61901,1.51797,0.594604,-0.738366,1
-0.869627,-1.087259,-0.226088,0.135441,0.623715,1
2.706978,-1.793533,-0.649259,-0.350061,-0.334437,1
0.16687,0.475742,0.505642,-1.392419,1.674592,2
-0.729011,-1.05306,-0.220021,-1.710556,2.605674,1
-0.662069,-0.61494,0.19346,2.36779,-0.136583,2
-0.606698,-0.151372,-0.015472,1.118762,-1.421849,2
-0.819112,-0.634832,0.493496,-0.500597,-0.136583,2
-0.839037,-1.118049,-0.377525,0.810902,-0.836738,2
-1.137285,1.094232,0.258892,-1.140521,-0.136583,1
0.427695,1.543649,0.364313,-0.068908,0.200415,2
1.673872,-0.881636,-0.948059,-0.584017,-0.216814,1
-0.84945,-1.098319,-0.517578,0.08644,-0.815309,1
0.717635,1.468719,0.348342,-0.766446,-0.329611,2
0.429803,1.72292,-1.334548,-0.73461,0.541666,1
-0.850105,-0.87919,-0.525279,0.219355,-0.136583,2
-0.403689,2.283411,-1.567166,0.28283,0.657425,2
0.084302,0.109386,0.967091,0.580182,1.347316,2
0.253869,1.3468,-1.224055,-0.701688,-0.311274,1
-0.769326,-0.509881,1.253542,-1.620641,-0.831599,1
-0.682359,-0.674001,0.184556,2.107976,-1.699262,2
0.266865,0.549298,1.061642,0.372698,-0.49518,2
-0.318858,-0.876613,0.799289,1.890169,-1.401591,1
-0.080299,0.952502,-1.26909,-0.742968,-0.136583,1
-0.718855,-0.778937,0.787867,0.312574,1.844357,2
0.272979,-0.805405,1.255595,1.376241,-1.241041,2
-0.751157,-0.475093,0.110696,0.232636,-0.935777,2
-0.144891,0.780163,-1.11772,-0.661859,-0.258762,1
-0.826529,-0.659547,-0.478196,0.226002,-0.136583,2
0.417413,-0.745137,0.939558,0.275749,0.33826,2
0.044289,0.08437,1.433815,-1.184298,-0.594276,2
-0.014107,0.943607,-1.377513,-0.735519,-0.330582,1
-0.831757,-0.871596,-0.467784,0.539658,-0.136583,2
0.345993,1.278355,0.908794,-0.898605,-0.408211,2
-0.587413,0.286683,0.611603,-0.036994,-0.420949,1
-0.636662,-0.657878,-0.373363,0.898884,-1.054744,2
-0.471986,0.381647,0.68639,0.2168,-0.931391,1
1.348356,0.137974,-1.153633,-0.203837,-0.30129,1
-0.400508,-0.323123,1.005376,-1.796265,-1.569234,2
-0.556145,-0.548241,1.829371,-1.736601,-0.933579,1
0.278091,1.433339,-1.318203,1.301668,-0.633422,2
-0.704067,0.059589,1.109749,-1.250657,-0.561256,1
-0.463283,-0.687215,1.147116,0.621302,2.488496,2
0.016402,1.389652,0.822046,0.047032,-0.418695,2
0.108161,-0.550271,0.139016,1.276684,0.84198,2
-0.427491,1.136861,-1.210119,-0.702598,-0.303139,1
-0.49787,0.019709,1.624385,-1.406339,-0.136583,1
0.222148,-0.31967,-1.085998,-0.621483,-0.136583,1
-0.253417,-0.415437,1.449321,1.729824,-1.038395,2
0.017847,1.108849,1.002059,0.04738,-0.452806,2
-0.627676,-0.67379,1.470727,-1.362626,0.691516,2
0.924824,1.705412,-1.199659,-0.732688,0.272621,1
-0.710853,-0.935633,-0.120084,0.918243,-0.136583,2
-0.395543,1.460823,-1.473126,-0.094878,-0.397527,1
-0.807595,-0.83535,0.032907,0.548498,-0.136583,2
-0.750728,-0.634149,0.352967,1.440833,-1.146737,2
-0.407847,-0.897974,0.420049,1.89145,-0.136583,2
2.250024,-1.050446,-0.941957,-0.386517,0.009614,1
-0.213857,-0.291057,1.476249,0.985672,1.309303,2
-0.782606,-0.661448,1.066051,-0.500597,-0.136583,1
0.066751,2.328907,-1.453283,0.19084,0.432068,1
-0.534953,0.050072,0.179886,1.871388,-1.20481,2
-0.845478,-0.958637,-0.013767,2.63815,-0.136583,2
0.258119,0.437202,-0.28058,-0.074074,-0.592628,1
-0.830541,-1.32347,-0.982794,0.089852,1.413601,2
0.344619,1.177293,-1.200088,-0.155492,-0.407228,1
0.283645,0.524564,-1.141219,-0.848173,2.957034,1
-0.148865,-0.519594,1.357331,-1.353233,-1.323819,2
-0.606984,-0.021498,0.313342,-0.894938,-1.221118,1
1.569974,-1.112958,-0.909616,-0.407417,-0.316706,1
0.564024,1.417265,-0.140866,0.454253,-0.675286,2
-0.646193,-0.378979,1.047443,0.752484,1.858533,2
0.211388,0.564091,0.135089,-0.036787,-1.176583,1
-0.710843,-0.970686,-0.152926,1.293419,3.359556,2
-0.484008,-1.060054,1.194964,0.921544,-1.395154,2
-0.466883,1.033096,1.161304,0.387054,-0.721865,1
-0.351706,1.578852,0.338973,0.169644,-0.444706,1
-0.603296,-0.846779,-0.230746,1.119465,-0.136583,2
0.076351,1.893661,-1.273673,-0.717511,-0.340264,1
0.455352,0.832299,0.595049,0.736847,-0.698545,2
-1.004629,-1.255273,-1.027098,-0.932972,-0.984959,2
-0.445797,1.881722,0.175186,0.856035,-0.694806,2
-0.417018,-0.791343,0.584988,1.725078,-1.013125,1
-0.594961,-0.063881,0.794664,0.21349,-0.692216,1
3.275293,-0.618777,-1.003,-0.603952,-0.233194,1
3.32857,-1.016956,-0.997835,-0.617848,-0.239472,1
-0.270519,-0.270964,1.083794,0.202938,-0.696469,1
0.118313,-0.454978,-1.018512,-0.603236,-0.266576,1
-0.691967,-0.752703,0.788202,0.294517,2.383931,2
2.328803,-1.079833,-0.623527,-0.394149,0.051199,1
-0.820315,-0.875194,-0.034246,0.410176,-0.136583,2
0.18629,0.336457,0.784106,0.223116,1.850125,2
-0.613495,-1.107139,-0.059601,1.053818,1.450101,2
-0.764065,-0.840439,-0.279395,-1.482918,3.532691,1
1.968889,-0.230109,0.094598,0.403819,-0.500546,1
-0.425147,-0.563631,0.763802,0.96487,-0.827114,2
-0.419299,0.732035,-1.226157,-0.697365,-0.314236,1
-0.598837,-0.210216,0.086908,2.317459,-1.301362,2
-0.515425,-0.048359,0.791109,0.577958,-0.782014,2
-0.676742,-0.422873,0.728197,2.152494,-0.136583,1
-0.620897,1.802668,-1.322012,-0.224894,0.133861,1
-0.484011,-0.194953,1.756464,-1.363029,-0.136583,2
-0.29231,1.453032,0.801115,-1.11011,-0.136583,1
-0.775198,-0.817913,-0.326794,0.382572,-0.136583,2
-0.659488,0.068331,0.801039,-1.070319,-0.507738,1
0.759988,0.603771,-1.201581,-0.654462,-0.270811,1
-0.619642,-0.376407,1.085706,-1.244829,-0.756908,2
-0.548259,0.100057,2.067022,-1.37678,-0.694966,1
-0.551285,-0.861007,0.761911,0.999081,3.122021,2
0.235318,-0.899055,1.042678,0.61272,-0.560553,2
-0.756208,-0.320216,1.862966,-1.295033,-0.136583,1
-0.660273,1.228629,0.246324,0.203501,0.299772,1
0.129547,0.306271,0.594357,0.460786,1.819862,2
-0.263601,-0.782131,1.02541,0.94831,-0.864689,2
-0.246691,0.433289,1.424586,0.370582,-0.565478,2
-0.681734,-0.915104,0.373725,-1.689945,3.985315,2
-0.597131,-0.158868,0.13281,1.890383,-1.413904,2
-0.743964,-0.731994,-0.036799,1.711934,-1.395582,1
-0.382595,2.28307,-1.500475,-0.878591,-0.136583,1
-0.66916,-0.818474,1.431697,0.552382,0.905235,2
-0.616473,-0.510707,1.421961,-1.256914,0.561134,2
-0.825005,-0.927716,-0.037564,0.31144,-0.136583,1
-0.728884,-0.686383,0.668928,1.547433,-1.166617,1
-0.141088,1.348821,1.093216,0.439847,-0.525394,2
-0.69193,-1.05288,-0.02871,1.545274,-1.822326,2
-0.66798,-0.830487,-0.19867,-1.163424,-0.136583,1
-0.334553,1.64309,-1.377529,0.063521,1.076096,2
-0.769559,-1.035082,0.317686,-1.000369,0.723246,2
-0.783894,-0.555869,-0.404706,0.380133,1.443616,1
-0.575799,0.020367,-0.232084,-0.026057,0.53167,1
0.886069,0.446461,-0.060335,-0.149191,0.482768,1
-0.512419,1.869256,-0.031591,0.198616,1.829972,1
-0.693499,-0.770344,-0.066382,2.076364,1.633836,2
-0.681962,0.336938,0.685255,0.397743,-0.87009,1
0.274457,-0.087028,-0.510209,-0.272302,-0.381676,1
-0.533897,1.236572,-1.34014,-0.862823,-0.391422,1
-0.23888,1.436923,0.506798,0.19347,-0.456138,1
-1.054977,-1.873002,-1.71256,-2.10818,-1.504528,2
-0.244107,0.117341,-1.633185,-0.840404,-0.472451,1
-0.400426,-1.05292,1.195807,2.533885,-1.318202,2
-0.054024,1.240344,0.747875,0.309858,1.314456,2
-0.17062,-0.771464,-0.085069,2.175368,-1.125119,2
-0.342041,0.333296,1.150628,1.662758,-0.967671,2
-0.359038,0.907781,-0.201574,-0.160692,-0.365753,1
0.784047,-0.544768,-0.980294,-0.364545,0.00546,1
0.098839,-0.145144,0.898432,-1.134832,1.355959,2
-0.597258,-0.911184,1.227543,1.261682,2.513895,2
-0.876945,-1.145098,-0.444762,-1.221828,3.574489,1
1.627012,-0.886582,-0.654174,-0.376432,-0.290369,1
-0.344947,-0.524313,1.087122,1.093364,1.180922,2
-0.601688,-0.796831,1.368807,0.908099,2.309403,2
-0.581969,-0.234856,1.377452,-1.442849,2.033822,2
-0.825848,-0.840045,-0.455272,0.586815,-0.136583,2
-0.846664,-0.798245,-0.159778,0.559879,-0.136583,1
-0.585563,0.118363,1.320127,-1.284249,0.726145,1
0.575076,-0.031157,-0.358784,-0.029477,-0.81546,1
1.208301,-0.151454,-1.031795,-0.585539,-0.026094,1
1.492616,0.285203,-1.038512,-0.607878,0.01894,1
-0.572427,1.706587,-0.028422,-0.115669,0.194875,1
-0.401899,-0.256159,1.081535,1.227496,-0.952418,1
2.881922,-0.968089,-0.959301,-0.388643,-0.22854,1
0.192332,0.985202,0.523255,0.479693,-0.535937,2
-0.516442,1.523392,-1.333713,-0.174691,-0.136583,1
0.702717,1.199912,-1.424562,-0.764742,0.06077,1
-0.629301,-0.387638,1.522454,0.8997,-0.936368,1
-0.606624,-0.760714,-0.28863,1.122817,1.635574,2
-0.79529,-1.074897,-0.248804,0.137432,1.886885,1
3.373613,-0.83291,-0.536418,0.069787,-0.348988,1
-0.788518,-1.116878,-0.163882,1.386397,3.139984,2
-0.349828,1.125299,-1.265619,-0.717283,-0.300971,1
-0.747387,-0.83791,-0.225784,1.590068,1.919771,2
-0.237595,-0.322266,1.118286,-1.206864,0.560324,2
-0.703474,-0.834076,0.293957,1.673229,-0.136583,1
-0.595065,-0.371268,0.634047,-0.986773,-0.543535,1
-0.707609,-0.451687,1.934597,0.847322,1.914455,2
-0.370954,-0.619802,0.316605,1.190711,-0.825955,2
2.523044,-0.517782,-0.964935,-0.382042,-0.024109,1
-0.534602,-0.322732,0.704554,0.797695,-0.768367,2
0.382093,-0.776467,1.028955,0.297173,-0.566829,2
-0.826529,-0.659547,-0.478196,0.226002,-0.136583,2
0.212738,0.13996,0.900712,1.031484,-1.059744,2
0.207138,0.749037,0.069302,1.356706,-0.830784,1
-0.730358,-0.739467,0.275154,0.3837,1.948418,2
-0.662845,-0.432047,0.136559,2.402855,-0.136583,2
0.802632,0.406734,-0.116728,0.504497,1.499814,1
-0.570908,-0.971824,0.91035,1.307141,-1.497809,1
-0.293792,-0.879273,0.273901,1.478271,-1.208425,2
0.931625,0.341967,-1.128638,-0.625738,-0.136583,1
0.209232,-0.281539,0.406261,0.44288,-0.620689,2
2.714221,-0.845085,-0.580745,-0.229861,-0.242177,1
0.620259,1.605208,0.224349,-0.757645,-0.34547,2
-0.82763,-1.007183,-0.541146,-0.78961,-0.136583,2
-0.799765,-0.872073,0.049696,2.308169,-0.136583,2
-0.777135,-0.86056,0.075462,0.581874,1.595525,2
0.326441,0.686879,0.291806,1.218093,-0.938571,2
0.309206,-0.577752,-0.991582,-0.402194,0.000701,1
-0.206359,1.752013,0.094017,-0.095853,0.190101,1
-0.77979,-0.875744,-0.154184,1.172156,1.341257,2
-0.233897,1.649282,0.287473,-0.040457,-0.136583,1
-0.879069,-1.143226,-0.082269,0.062982,-0.914308,2
-0.770802,-0.491341,0.158893,2.039278,-1.333803,1
-0.071695,0.879181,-1.280421,-0.164564,-0.504766,1
-0.306924,1.102269,-1.190529,-0.250203,-0.389617,1
-0.750438,-0.013955,0.731299,0.103996,-0.456071,1
-0.325633,0.478398,1.264963,1.296357,-0.885049,2
-0.336375,0.753878,1.463314,-1.096028,-0.654399,1
-0.792688,-0.593791,0.443454,1.877226,-0.136583,1
-0.628984,0.789152,0.041545,1.503618,-0.136583,2
-0.821061,-0.784368,0.188479,0.64027,-0.136583,2
0.729245,0.127258,-1.134193,-0.653878,0.049552,1
-0.690881,-0.81286,-0.060288,0.700768,1.505566,2
-0.769063,-0.271035,1.196941,-1.465146,-1.096473,1
-0.787265,-1.263343,0.112819,-1.123893,-1.556373,2
-0.830649,-1.105849,-0.246699,-0.745461,-0.892059,1
-0.776768,-0.86836,0.167773,1.573421,-1.438254,2
-0.824377,-0.947996,-0.206557,1.470324,1.413292,2
-0.326425,1.590003,0.215022,0.140986,-0.470881,1
-0.772756,-0.509871,0.093132,1.946024,-1.295792,1
-0.816853,-0.808668,0.768481,0.915091,-0.745282,1
-0.103089,1.96113,-1.362597,-0.738182,-0.368374,1
-0.846897,-0.919975,-0.479842,0.133597,1.597844,1
1.85755,-0.032825,-1.129496,-0.336295,0.346117,1
-0.667466,-0.084526,1.896475,-1.343851,2.05698,1
-0.598644,-0.775742,0.065838,1.909779,-1.239993,2
1.892578,-1.158386,-0.675753,-0.304336,-0.245071,1
-0.243191,-0.039723,0.370969,1.036568,-0.88474,2
0.117174,-0.134463,1.520477,0.474108,0.682292,2
0.40968,0.088071,-1.059351,-0.618118,0.014264,1
-0.300645,2.171303,-1.400486,-0.120763,0.637203,1
1.760418,-0.714114,-0.941751,-0.340065,-0.22609,1
0.791931,1.024319,-1.268846,-0.094534,1.257861,1
-0.51783,-0.642724,0.563085,0.53605,0.806825,2
-0.813247,-1.277001,-0.648425,-1.051572,1.608611,2
-0.256395,1.494075,-1.345751,-0.931043,1.786732,1
-0.417465,2.302035,0.460971,0.390158,-0.494685,2
-0.140071,1.130152,1.041197,-1.105878,-0.502134,1
-0.036102,1.595467,0.320441,0.319462,0.805237,2
1.889189,-0.198161,-1.113474,-0.244192,0.180253,1
0.558167,1.204976,-1.17799,-0.685695,0.194229,1
-0.298885,1.941272,-1.294724,-0.781303,0.188484,1
-0.580199,0.433736,1.486925,-1.204895,-0.615144,1
0.692586,0.511744,-0.150104,-0.7454,-0.340293,1
2.080472,-1.785089,-0.970186,-0.599039,0.050933,1
-1.330113,-0.686928,0.467303,-1.63039,-1.418807,2
-0.733322,0.065335,0.423042,-1.08903,-0.136583,1
0.386751,0.280902,-1.08328,-0.630883,0.012896,1
0.308892,0.072479,-0.443828,-0.642078,-0.002668,1
0.187063,-2.287426,-1.262505,-2.132887,-1.588234,1
2.646598,-1.913506,-0.967975,-0.597609,-0.224761,1
2.097124,-0.207161,0.724621,-0.800926,-0.321689,1
-0.698908,-0.910956,-1.445535,-1.877944,-1.228558,2
-0.672326,-0.984356,-1.093338,0.837806,2.592436,2
-0.702419,-1.084268,-0.121495,1.550748,1.653224,2
0.105437,1.004379,0.10733,-0.789092,-0.320983,2
-0.33612,-0.950681,1.527274,0.747869,0.90498,2
-0.226874,0.027864,0.548778,0.49179,2.26142,2
-0.002745,-0.193907,-1.072959,-0.321396,-0.306704,1
-0.369767,0.793911,-1.248117,-0.765277,-0.309813,1
-0.796319,-0.901881,-0.411922,-0.965075,1.80301,2
2.496248,-1.100362,-0.603519,-0.390666,0.054119,1
-0.834755,-0.816692,-0.200269,-1.711944,-0.136583,1
0.226247,1.2381,0.827881,-0.979235,-0.418247,2
-0.438951,-0.746768,1.509649,0.64761,0.92628,2
0.67881,-0.430142,0.781805,1.237765,-1.268856,2
-0.63876,-0.087933,1.680219,-1.264797,-0.136583,1
-0.811318,-0.628655,0.524509,1.120884,-0.997656,2
-0.508084,-1.016251,1.126423,0.890723,-1.387469,2
-0.795348,-0.578955,-1.457086,2.323235,-0.136583,2
-0.843863,-0.882075,0.369986,2.099326,-1.507513,1
1.086563,0.247626,0.53646,-1.048645,0.988874,2
-0.652698,0.141758,1.21074,0.502427,-0.136583,1
-0.226306,1.434726,1.02366,0.322268,-0.485217,2
-0.154809,2.349752,-1.393253,-0.783265,0.135388,1
0.119833,1.225515,-1.331521,-0.215173,-0.357763,1
0.350407,0.507044,0.34872,0.214308,0.532761,1
-0.738894,-0.524029,1.079461,0.891903,-0.136583,1
0.084955,0.322803,-0.516547,-0.351831,-0.016079,1
-0.658607,1.684462,-1.389629,-0.156362,0.152554,1
1.99665,-1.024503,-0.133503,0.778348,-0.724702,1
-0.75742,-0.618671,0.752111,1.297286,-0.971375,2
-0.414122,2.002102,-1.507255,-0.09335,1.584695,1
-0.776644,-0.794889,-0.198783,0.881697,-0.973196,2
-0.550405,0.623264,-0.146488,-0.164566,0.1006,1
1.195957,-1.165675,-0.909918,-0.388181,-0.276368,1
-0.70392,-0.772746,1.634748,-1.468653,-1.707242,2
-0.158336,0.382881,0.121962,-0.995911,2.851687,1
-1.124294,-1.828605,-1.332011,1.012125,-0.136583,2
-0.708668,-0.766634,-0.588355,0.966288,2.354919,2
0.452325,-0.235209,-1.051621,-0.604195,-0.232782,1
-1.118951,-0.890707,-1.399976,-1.931753,-0.136583,2
2.435775,-0.75932,-0.608944,-0.383389,0.001322,1
-0.296582,1.670479,0.19668,0.457782,1.118963,2
-0.697243,-0.288742,1.680057,0.882349,-0.759776,1
-0.42713,-0.587492,-0.261305,0.851629,1.568752,2
-0.706618,-0.791171,-0.082471,1.185238,2.045027,2
-0.153998,1.195952,0.76109,-0.944964,-0.426126,1
-0.510411,-0.83304,1.187454,1.010806,-0.775699,1
-0.883104,-1.166949,-0.391134,0.163875,1.937995,1
-0.790018,-0.727319,0.170056,1.883654,-0.136583,2
-0.236732,-0.594257,1.544963,-1.186315,-0.536999,2
0.242329,1.711898,-1.291087,0.765781,-0.808066,1
2.784406,0.206501,-1.02248,-0.607956,-0.240676,1
-1.016773,-1.027659,-0.416542,0.158854,-1.617868,1
-0.746265,-1.12752,-0.269243,0.908902,1.664707,2
-0.601779,-0.660624,-0.060653,1.039769,-1.416891,2
-0.65293,-0.467628,-0.088778,0.787036,-0.136583,2
-0.467262,-0.578392,-0.428863,1.391645,-1.2613,2
-0.436217,0.349652,1.559659,-1.160449,-0.752611,2
-0.155185,-0.222683,0.449765,0.816175,3.0608,2
-0.244825,-0.738803,0.698741,0.176695,-0.811779,2
-0.732121,-0.484631,0.004374,1.130199,1.38622,2
-0.318493,-0.595716,1.362302,-1.258999,-0.767522,2
0.753117,0.514729,-0.302384,-0.144853,-0.449499,1
-1.120911,-2.140318,-1.950954,-1.65121,-0.136583,2
-0.841511,-0.8605,-2.033262,1.70474,-0.136583,1
0.837905,-0.819059,-0.922682,-0.394839,-0.013578,1
-0.323444,-0.477511,1.395595,-1.081564,0.520049,2
-0.585529,0.929918,0.936976,0.363576,-0.632051,1
3.38251,-1.834009,-0.96497,-0.604546,-0.242945,1
-0.445794,-0.6167,-0.086563,1.631447,-1.894876,2
-0.376662,-0.581124,1.487552,-1.260636,1.115594,2
-0.79163,-0.795158,-0.26749,-1.301996,-0.136583,2
-0.783715,-0.742509,-0.33527,-0.13168,1.453108,2
-0.735999,-0.922556,-0.234336,0.749758,-0.136583,2
-0.292899,-0.690863,1.0128,1.047403,2.650217,2
1.361574,0.840712,-0.153746,-0.726095,-0.312104,1
0.058962,1.304593,-1.336331,-0.749585,-0.35716,1
-0.815011,-0.533855,-0.423513,1.10396,-0.136583,2
-0.173444,2.191878,-1.448669,-0.85817,-0.773068,1
2.05611,-0.925832,-0.969942,-0.595281,0.070003,1
-0.318363,-0.951294,1.393358,0.674449,2.711056,2
-0.446756,1.40387,0.284372,0.136361,-0.64868,1
-0.624125,-0.143887,2.084765,-1.330685,1.201514,2
-0.790001,-1.149097,-0.332597,0.819653,2.757667,1
-0.576503,0.541225,-0.122729,-0.181981,-0.375113,1
-0.695993,-0.486206,0.166609,2.541518,-0.136583,2
-0.743404,-0.91486,-1.746744,1.138146,-1.080141,1
1.482531,-0.09449,-0.482534,-0.196966,-0.253293,1
-0.306231,-0.032637,0.793929,-1.048319,2.042734,2
-0.627659,-0.751281,-0.031755,0.675764,-0.136583,2
-0.507112,2.013923,-1.398481,-0.802688,-0.401825,1
-0.587681,-0.698113,-0.436104,0.894603,1.007427,2
-0.813305,-0.794918,0.652362,2.293229,-0.136583,1
-0.817653,-0.88071,0.067894,0.439822,-0.136583,2
2.421347,-0.92195,0.300548,-0.794031,-0.308872,1
-0.032537,0.142463,-1.083358,-0.651189,-0.136583,1
0.803902,0.284615,-0.221736,1.399416,-0.844397,1
-0.311695,-0.987619,1.4756,0.64197,0.70518,2
-0.207088,0.029015,1.622591,1.392034,-0.868441,2
-0.355822,-0.83925,1.283938,0.728349,-1.086981,2
0.289037,-0.889933,1.163357,0.481657,-0.569524,2
-0.178498,-0.752657,1.161423,0.839463,0.84111,2
-0.323914,-0.899438,-0.025862,1.576409,-1.223409,2
-0.575923,0.060459,0.210553,-0.875196,0.787086,1
-0.750605,-0.645986,1.74809,-1.601273,2.857385,2
-0.821849,-1.12297,-0.288594,2.126268,-1.733021,1
-0.48568,-0.705201,0.83337,1.720634,-1.340167,2
-0.029016,0.156563,0.302299,-1.290778,-1.235902,2
-0.805998,-0.944512,0.429655,2.399967,-0.136583,1
-0.784608,-0.639542,1.101234,0.493723,-0.136583,1
-1.227217,-0.626251,0.10895,1.317612,-0.136583,2
-0.62027,-0.771296,1.516327,1.018126,0.823617,1
0.084946,0.199474,0.124644,0.94423,-0.957204,2
1.03267,0.811066,-1.105888,-0.613252,-0.267193,1
-0.805255,-0.61956,-0.441742,1.051043,-0.136583,2
-0.282093,0.763666,-1.227934,-0.737453,-0.392855,1
-0.681418,-0.802588,-0.050554,0.685782,-1.889229,2
-0.684332,-0.14384,1.867115,-1.3021,-0.136583,1
-0.506868,-0.4775,-0.004704,1.061953,-0.136583,2
-0.231975,-0.149292,1.450239,1.713089,-0.136583,2
-0.830459,-0.733114,-0.553696,0.068732,1.5027,2
-0.792143,-0.983091,-0.326167,1.403785,1.533411,2
0.362995,1.588147,-1.213465,-0.699144,0.245379,1
-0.592795,-0.359002,0.837238,0.83807,0.97279,2
-0.741523,-0.873897,-0.027466,1.724802,-0.136583,2
-0.146473,-0.742351,-0.052738,2.108654,-1.116259,2
2.261274,-0.702203,-0.988885,-0.394903,-0.19901,1
-0.465177,0.052234,0.093045,0.081032,-0.393424,1
-0.77979,-0.875744,-0.154184,1.172156,1.341257,2
-0.569083,-0.059004,2.02314,-1.417147,-0.136583,1
-0.447161,0.997693,1.365987,-1.183189,-0.592148,1
-0.139689,-0.065338,1.154993,0.509282,1.59963,2
3.132932,-0.829301,-0.53485,0.261428,-0.416159,1
-0.284214,0.912046,-0.21444,1.817015,-0.998978,1
-0.105253,-0.108966,1.264045,0.42305,2.095998,2
-0.649137,-0.184918,1.528592,-1.343833,-1.109226,2
-0.567617,0.025702,0.147265,1.916659,-1.12358,2
1.039994,1.457697,-1.308216,-0.703482,-0.309675,1
-0.534372,-0.787891,0.021109,1.383548,1.800022,2
3.266478,-1.76747,-0.346613,-0.286127,-0.255633,1
-0.71991,-0.617057,0.132606,-0.92725,2.017648,2
-0.793157,-0.709506,0.280665,-0.500597,-0.136583,2
-0.587114,-0.082223,1.907475,-1.302012,-1.034554,2
0.18511,0.329078,-0.213517,-0.723516,0.108966,1
-0.743413,-0.682503,0.494663,1.690052,-1.01879,2
-0.816283,-0.84274,-0.028461,0.696566,2.314736,2
-0.791523,-0.732477,-0.266944,0.144874,2.393451,2
1.439805,-0.12249,-0.501682,-0.215335,-0.248793,1
2.267713,-1.109559,0.433092,-0.882608,0.330294,1
0.307984,-0.797137,1.298915,1.085869,1.70621,2
-0.497349,-0.378439,0.562566,1.075801,1.221595,2
-0.316083,-0.760724,1.285051,-1.266915,-0.763542,2
0.124084,0.320747,1.317706,0.578644,-0.55978,2
1.37316,0.105838,-1.025938,-0.601314,0.044922,1
-0.424041,-0.489913,1.187454,-1.281405,2.490581,2
-0.726584,0.327338,0.590121,0.22929,-0.136583,1
-0.601638,-0.403891,1.905876,-1.338665,-1.03942,2
0.674606,-0.041567,-0.47335,-0.227721,-0.310685,1
-0.376954,1.422165,-1.590908,-0.849221,-0.393597,2
0.778655,0.835542,-0.269611,0.99446,-0.707465,1
