RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.9999999,44,0,0.0,4400.0,0,0,0,0,3,1
0.462268866,33,0,0.336132773,5000.0,3,0,1,1,0,1
0.615887381,44,1,0.076164128,30000.0,7,0,1,0,0,0
0.9999999,48,4,1.195921631,2500.0,5,1,3,1,0,1
0.9999999,58,1,0.173798799,2663.0,2,0,0,0,1,1
0.0,51,2,0.619670939,11000.0,6,0,2,0,2,1
0.016512777,62,0,0.044585987,7535.0,7,0,1,0,0,0
0.9999999,42,98,0.0,3200.0,0,98,0,98,1,1
0.810763936,46,2,0.481825668,8500.0,18,0,1,0,2,0
0.351712983,59,0,0.319335487,6500.0,6,0,1,0,0,0
1.025750603,61,3,0.336665334,2500.0,8,1,0,1,0,1
1.121756487,54,0,0.048167222,3300.0,1,4,0,1,3,1
0.287972001,52,0,0.418877483,7500.0,8,0,1,0,3,1
0.800875628,46,0,0.939665472,1673.0,5,0,0,0,1,0
0.050444381,36,0,0.115234022,16600.0,13,0,2,0,2,0
0.9999999,31,98,0.0,2540.0,0,98,0,98,2,1
0.009596806,65,0,0.177879608,4800.0,14,0,1,0,0,0
0.072582643,48,0,0.235464231,13139.0,16,0,4,0,1,0
0.453175728,51,0,0.74185163,5000.0,16,0,3,0,0,0
0.16573001,49,0,0.233630442,5833.0,3,0,1,0,3,0
1.159468439,33,0,0.133708216,3200.0,3,0,0,0,2,1
0.923313557,39,0,0.277674935,2700.0,4,0,0,1,1,1
0.044246197,71,0,0.530940594,5655.0,8,0,1,0,0,0
0.125764833,55,0,0.158586925,10416.0,12,0,2,0,0,0
0.200331412,50,0,0.466615057,5166.0,18,0,1,0,0,0
0.009527042,50,0,0.248256053,4873.0,10,0,1,0,4,0
0.908193238,58,0,1.370251899,2500.0,9,0,2,0,0,0
0.977845053,44,0,1.058297347,3241.0,7,1,1,1,4,1
0.0,40,0,1.990001666,6000.0,13,0,8,0,0,1
0.243918438,48,0,0.177770027,8600.0,15,0,1,0,2,1
0.107580557,56,0,0.405998696,4600.0,13,0,2,0,3,0
0.9999999,42,0,0.352413499,4681.0,2,0,1,2,2,1
0.9999999,42,98,0.0,7000.0,0,98,0,98,0,1
0.476315597,58,1,0.376745621,12960.0,16,1,2,0,1,1
0.358599344,52,0,0.624309392,3800.0,16,0,2,0,2,1
0.9999999,39,2,0.676172196,3646.0,3,1,2,0,2,1
0.479778657,61,0,0.372490927,13500.0,16,0,2,0,1,1
0.075942407,48,0,0.198177115,16237.0,8,0,1,0,3,0
0.977228647,53,3,0.291444154,8800.0,6,3,1,1,3,1
0.122090184,50,0,0.09349237,5700.0,4,0,0,0,1,0
0.089741436,55,0,1.034881138,4500.0,20,0,3,0,0,1
0.956756757,49,1,2.12125535,700.0,4,1,2,0,1,1
0.022570702,65,0,0.008543901,5500.0,6,0,0,0,1,0
0.978120593,51,2,1.068515063,3750.0,11,0,2,1,0,1
0.017882258,66,1,0.913012978,2850.0,13,0,4,0,1,1
0.133441988,65,0,0.171359614,8700.0,9,0,2,0,0,0
0.054698878,61,0,0.370301796,5400.0,10,0,2,0,0,0
0.9999999,73,1,0.246849422,7696.0,4,0,1,0,0,0
0.060632463,47,0,0.511165426,9000.0,9,0,3,0,3,0
0.9999999,35,0,0.021729933,26000.0,7,0,0,0,0,1
0.695381898,61,3,0.656663907,4831.0,17,0,2,2,0,1
0.90992804,46,4,0.570095534,4500.0,16,1,1,0,0,1
0.373738327,28,0,0.310697674,3224.0,8,0,0,0,0,1
1.091908092,42,0,0.068450849,3885.0,4,0,0,0,4,1
0.168341307,75,0,0.315723966,7230.0,15,0,1,0,0,0
0.151470261,43,0,0.204439778,20000.0,13,0,1,1,1,1
0.404319136,28,0,0.267539077,2750.0,7,0,0,0,0,1
0.0,54,0,0.271707917,7312.0,9,0,1,0,4,0
0.907995303,44,0,0.472131967,4000.0,21,0,0,1,2,0
0.61346923,50,0,0.55503413,2343.0,5,0,1,0,3,0
0.059696997,44,0,0.058224986,5306.0,7,0,0,0,2,1
0.356022596,67,1,1.523252135,3160.0,9,0,3,0,0,1
0.424608829,58,0,0.554013277,3313.0,13,0,1,0,0,0
0.836653386,67,0,0.008287293,723.0,1,0,0,0,0,0
0.833020638,56,0,0.648425882,39672.0,18,0,8,0,0,1
0.9999999,44,98,0.0,6283.0,1,98,0,98,2,1
0.0,51,0,0.26549106,4082.0,3,0,1,0,1,0
1.052991168,35,1,0.334190231,3500.0,6,0,0,0,0,1
0.099525677,39,0,0.713406819,3900.0,9,0,2,0,0,1
0.9999999,44,0,0.019223376,2600.0,2,0,0,0,3,1
0.035928144,60,1,0.120852641,5394.0,2,0,0,0,0,0
0.0069995,38,0,0.30215034,5440.0,4,0,1,0,3,0
0.10288364,58,0,0.007124799,4350.0,4,0,0,0,0,0
0.945129732,41,0,0.494521549,5475.0,7,0,2,0,3,0
0.9999999,58,0,0.003552972,3095.0,0,2,0,0,2,1
1.032322559,72,3,0.303242886,7554.0,4,2,1,0,0,1
0.0,70,0,0.958402662,600.0,4,0,0,1,0,1
0.9999999,67,1,0.131939685,2917.0,0,0,0,0,0,1
0.9999999,30,0,0.015108425,5625.0,2,0,0,0,1,1
0.35381913,52,0,0.738386308,5725.0,17,0,3,0,2,1
0.9999999,42,2,0.325331971,7831.0,3,1,1,1,3,1
0.776770884,55,0,0.107702098,44000.0,12,0,0,0,3,1
0.860376664,49,0,0.288785202,6000.0,9,0,2,1,2,0
0.556387748,35,0,0.328483085,2748.0,6,0,0,0,0,1
0.0,61,0,0.00951912,6092.0,3,0,0,0,2,0
0.231828321,60,0,0.006206469,14500.0,5,0,0,0,1,0
0.0,64,2,0.486569505,15300.0,17,0,4,0,0,0
0.012832276,77,0,0.269431644,3254.0,5,0,0,0,0,0
0.944276737,65,5,0.436572635,17050.0,17,1,2,1,1,1
2120.0,56,2,0.723538231,3334.0,3,0,1,0,1,0
0.946508915,31,0,0.379767828,2411.0,11,0,0,0,1,0
0.418062726,67,0,0.413832057,7966.0,32,0,3,0,0,0
0.923977735,54,0,0.894953346,9966.0,10,0,2,0,0,0
0.04423823,75,0,0.003142558,10500.0,6,0,0,0,0,0
0.034292375,81,0,0.087608191,9473.0,10,0,0,0,0,0
0.751730621,48,5,0.308338332,1666.0,13,0,0,0,2,1
0.054109613,45,0,0.434077522,13750.0,14,0,2,0,3,0
0.061622376,49,1,0.273860911,8339.0,11,0,2,0,1,1
0.247469531,48,0,0.659258249,7333.0,11,0,1,0,1,0
1.054627484,53,2,0.532759902,9416.0,15,0,1,1,3,1
0.052060162,39,0,0.403839055,5417.0,9,0,1,0,2,0
0.9999999,67,4,0.605428705,8583.0,6,0,1,0,0,1
0.356971311,44,0,0.466152528,3500.0,6,0,0,0,2,1
0.9999999,38,2,0.704863424,1500.0,3,0,0,0,3,1
0.0,50,2,0.083986817,8798.0,4,4,0,1,0,1
0.445662652,72,0,0.519246792,6000.0,8,0,2,0,1,0
0.0,59,1,0.774890044,2500.0,8,0,1,0,0,0
0.052371522,56,0,0.011134308,7184.0,2,0,0,0,0,0
0.467022643,48,1,0.921599683,5050.0,17,0,3,0,3,1
0.202559854,37,1,0.502535864,6900.0,6,0,2,0,0,0
0.013192345,39,1,1901.0,0.0,5,0,3,0,0,0
0.197977352,59,0,0.708945549,4627.0,13,0,2,0,0,1
0.120521633,49,0,0.91904048,666.0,8,0,0,0,0,0
0.0,55,0,0.825497878,6125.0,14,0,3,0,1,0
0.04656995,33,0,0.35362237,7080.0,8,0,1,0,1,0
0.9999999,36,0,0.130423139,3733.0,1,3,0,0,0,1
0.387065977,51,0,0.350874186,5833.0,12,0,1,2,1,1
0.023082172,59,0,0.091580502,8800.0,17,0,0,0,1,0
0.9999999,34,1,0.132082459,8100.0,5,0,0,2,0,1
0.693647211,57,1,0.119952019,2500.0,9,0,0,0,0,0
1.042473454,35,2,0.028994201,5000.0,5,0,0,0,2,1
0.9999999,32,0,0.122371596,2900.0,4,0,0,0,2,1
0.827742256,51,0,1.148550207,7000.0,17,1,1,0,1,0
0.883536649,36,0,0.315244556,2800.0,11,0,0,0,3,1
0.744426798,31,1,0.203918433,2500.0,5,0,0,0,3,0
0.314685703,51,3,0.160317928,16984.0,13,0,2,1,4,1
0.270101759,39,0,0.126850553,6416.0,8,0,2,0,1,0
0.0,43,0,0.454052007,7921.0,4,0,1,3,1,1
0.604181008,36,0,0.526868283,4000.0,14,0,1,0,1,0
0.685988373,59,0,0.322432655,8500.0,6,0,1,0,1,1
0.08239588,52,0,0.038888889,1259.0,2,0,0,0,0,0
0.0,76,0,0.003338898,598.0,7,0,0,0,0,0
0.037041203,58,0,0.316060795,11250.0,10,0,2,0,3,0
0.365453818,78,0,0.268208492,2896.0,3,0,1,0,0,0
0.060539652,28,0,0.351216261,3000.0,9,2,0,0,1,1
0.9999999,42,0,0.424242424,3200.0,5,0,0,0,3,0
0.642277379,28,0,0.64583854,4000.0,9,0,1,0,0,1
0.18054788,51,0,0.393675527,4363.0,9,0,2,0,0,0
0.434007833,65,0,0.705486202,6087.0,20,0,3,0,0,0
0.386169548,26,3,0.526275314,3900.0,11,4,0,0,0,1
0.157906395,51,0,0.345539047,14200.0,7,0,2,0,1,0
0.645365332,39,0,400.0,1.0,9,0,0,1,0,0
0.9999999,53,0,0.940029985,2000.0,2,0,1,0,0,0
0.509630377,55,0,0.803105152,4250.0,12,0,1,0,0,1
0.877076412,51,0,0.081326155,3528.0,3,3,0,0,0,1
0.005361254,64,0,0.064434845,8333.0,6,0,0,0,0,0
0.419343566,59,0,0.301484388,5860.0,12,0,1,0,0,1
0.810904419,53,6,0.53594132,6134.0,16,1,2,0,3,1
0.0,53,0,0.803005592,8583.0,12,0,2,0,1,1
0.988204456,46,0,0.051937611,6218.0,7,0,0,0,1,1
0.543946367,45,1,1.14765764,5058.0,16,0,2,0,0,1
1.112706781,51,1,0.219969659,7250.0,5,0,2,0,0,1
0.02134051,63,0,0.101842594,7000.0,14,0,1,0,2,0
0.9999999,22,0,0.0,820.0,1,0,0,0,0,0
0.418837675,29,0,0.148318683,7166.0,8,1,0,0,0,1
0.106842089,49,0,0.785062367,6573.0,14,0,5,0,0,0
0.683804627,49,5,2.281025641,2924.0,9,0,3,2,0,1
0.432141965,32,1,0.566968781,4964.0,9,0,2,0,1,0
0.547628065,43,0,0.160867454,6178.0,6,0,0,0,3,0
0.570453459,42,0,1.00856898,3500.0,6,0,1,0,2,0
0.786069652,31,0,0.123438281,2000.0,2,0,0,0,2,0
0.993469684,51,11,0.534183397,3685.0,17,1,0,1,0,1
0.976458488,60,4,0.651220919,5200.0,12,1,1,0,2,1
0.0,76,0,0.0,4000.0,8,0,0,0,0,0
0.45508982,23,0,0.04636291,1250.0,3,0,0,0,0,0
0.969225082,52,0,0.662175168,3116.0,17,0,2,0,0,1
0.332690365,52,1,0.496490912,5556.0,10,2,2,0,0,1
0.017692214,56,0,0.040725422,22000.0,14,0,1,0,1,0
0.388906111,85,0,0.089347685,17000.0,8,0,0,0,0,0
0.033745782,28,1,0.148102815,2450.0,4,0,0,0,0,0
0.774925208,40,0,3.760078023,1537.0,18,0,2,0,2,1
0.0,52,1,0.406886338,2700.0,10,4,2,1,0,1
0.156050705,34,0,0.435287117,3360.0,10,0,1,0,1,1
0.095956925,43,0,0.052987123,4736.0,4,0,0,0,3,0
0.03656113,82,0,0.044039735,3019.0,21,0,0,0,0,0
0.024650922,41,1,0.109159585,5294.0,5,3,0,2,4,1
0.9999999,25,0,0.111203665,2400.0,2,4,0,0,0,1
0.0,53,4,0.050532606,234600.0,17,1,6,1,0,1
0.57571155,45,0,1.759160981,3956.0,16,0,3,0,2,0
0.513915249,61,1,0.906885567,4080.0,16,0,2,0,2,1
0.122247235,59,0,0.302848576,2000.0,8,0,0,0,3,0
0.994637875,46,0,1.126213592,8960.0,9,0,4,0,0,1
0.969100618,47,2,1.083436151,6483.0,10,0,2,0,2,1
0.419674858,59,0,0.215788624,18582.0,10,0,1,0,0,0
0.08878877,31,0,0.506311711,8000.0,15,0,2,0,1,0
0.226918346,67,0,0.836051502,5824.0,16,0,3,0,0,0
0.309956153,66,0,1.00689862,3333.0,15,0,2,0,1,1
0.100771434,57,0,0.30625101,6190.0,17,0,2,0,0,0
0.029936859,73,0,3293.0,0.0,20,0,3,0,0,0
0.094680442,66,0,0.189809926,7575.0,15,0,1,0,0,0
0.600470035,37,0,0.151017494,2800.0,5,0,0,0,0,1
0.997108782,72,0,0.362669503,3760.0,13,0,2,0,0,1
0.944375952,41,5,0.285031155,6900.0,10,2,0,0,3,1
0.023429246,57,1,0.284153534,10342.0,19,0,1,0,1,1
0.9999999,36,0,0.078653558,6000.0,2,0,0,0,0,1
0.203918371,59,6,0.11097871,12587.0,8,0,0,1,0,1
0.055342454,54,0,0.442364611,12500.0,9,0,2,0,1,0
0.972342552,35,1,0.042860703,4012.0,4,0,0,2,1,1
0.044146459,43,0,0.792348955,7083.0,9,0,3,0,0,1
0.904789851,50,2,1.422040674,5752.0,13,1,2,6,0,1
0.9999999,44,0,0.007756505,10184.0,0,0,0,0,2,1
0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1,1
0.048996231,66,0,0.022698613,792.0,4,0,0,0,0,0
0.94401711,32,0,0.650234218,4482.0,12,0,1,0,2,1
0.0,43,0,0.0,8550.0,4,0,0,0,0,0
0.337604622,50,0,0.024152707,7700.0,6,0,0,0,0,0
0.274646862,37,0,0.922651934,2533.0,10,0,1,0,3,0
0.043497035,84,0,0.151985525,10500.0,23,0,1,0,0,0
0.881546372,43,4,0.814891914,6244.0,10,0,2,0,1,1
0.915582442,70,0,0.75788761,7384.0,18,0,3,0,0,1
0.895161573,59,0,0.214073495,6394.0,8,2,0,0,1,0
0.9999999,37,98,0.00757815,3166.0,0,98,0,98,0,1
0.204322414,66,0,0.390958443,10683.0,17,0,1,0,1,0
0.712306747,60,2,0.738910595,4350.0,16,5,1,0,0,1
0.587386615,66,0,0.246251704,2200.0,5,0,0,0,0,0
0.2857568,47,2,0.135810698,6000.0,6,1,1,3,1,1
0.346528133,60,0,0.848537866,4000.0,14,0,1,0,0,0
0.02741847,63,0,0.233764136,6189.0,5,0,2,0,3,0
0.101524071,23,0,0.028439662,1300.0,2,0,0,0,0,0
0.16339692,84,0,0.194801485,3500.0,20,0,1,0,0,1
0.658507394,52,0,0.487329771,5800.0,12,0,1,0,4,0
1.143237841,40,1,0.310949788,4958.0,7,0,1,0,1,1
1.017013412,56,2,0.920886764,4600.0,12,4,1,2,0,1
0.9999999,59,1,0.506724684,2527.0,6,2,1,0,0,0
0.000932021,71,0,0.223990154,22750.0,11,0,1,0,0,0
0.299621909,49,3,0.777724893,2100.0,15,2,1,0,1,1
0.789779363,75,0,0.50780762,1600.0,16,0,0,0,0,1
0.134393975,64,2,0.07177395,6617.0,13,0,0,0,0,1
1.841654779,50,2,0.396256262,3792.0,4,2,1,0,1,1
0.908144554,51,0,1.011198507,7500.0,14,0,2,0,2,1
0.326146058,70,0,0.74652029,5100.0,14,0,2,0,0,0
0.427878606,60,1,0.254636123,6416.0,8,0,1,0,1,0
0.88270391,60,0,0.417732986,8830.0,5,0,1,0,0,1
0.811349054,70,2,0.429097606,3800.0,7,1,1,0,0,1
0.015720839,87,0,0.002464403,3651.0,6,0,0,0,0,1
0.592001702,34,2,0.510686164,5333.0,6,1,1,0,0,1
0.403857481,64,0,0.058929405,15000.0,7,0,0,0,1,0
0.330700654,62,1,0.406481641,5800.0,6,0,1,0,0,0
0.08836377,59,0,0.283562192,7500.0,9,0,1,0,0,0
1.177646524,26,5,0.376021798,1100.0,14,0,0,0,0,1
0.204348934,53,0,0.854930305,5810.0,10,0,3,0,1,0
0.834864985,42,1,0.25991096,9433.0,15,1,1,1,5,1
0.754844613,52,2,0.365646774,3300.0,11,0,0,0,0,0
0.466233349,58,0,0.248041775,7276.0,9,0,1,0,0,0
0.054592308,41,0,0.228554289,3333.0,5,0,0,0,0,0
0.410443155,52,0,0.19177892,7200.0,4,9,0,1,0,1
0.291414167,56,0,0.228958915,7520.0,9,0,2,0,0,0
0.455808335,43,0,0.213889306,20000.0,16,0,2,0,2,1
0.676928671,41,1,0.449091818,6000.0,11,0,2,0,1,1
0.410353255,47,2,0.401331633,7058.0,8,0,3,1,3,1
0.992006395,40,2,0.049568372,39964.0,7,0,1,0,1,1
0.910584194,37,0,0.408966148,7650.0,11,0,2,0,2,1
1.118323473,39,2,1.842995169,2483.0,11,0,1,1,2,1
0.501367291,52,4,0.427155865,7467.0,10,1,1,0,0,1
1.006939436,43,2,0.271191322,10416.0,9,0,0,0,0,0
0.061875169,62,1,0.46566949,5548.0,6,1,2,3,1,1
0.9999999,25,2,0.426710098,920.0,2,1,0,0,0,1
0.010579885,50,0,0.34211168,4100.0,5,0,2,0,2,0
0.007232865,41,0,0.006134969,4400.0,27,0,0,0,0,0
0.073379082,50,0,0.463487009,13816.0,17,0,3,0,1,0
0.022652239,43,0,0.527594481,3333.0,13,0,2,0,0,0
0.973647598,49,0,0.544502618,4583.0,12,0,1,0,2,1
0.181381862,32,0,0.653869226,3333.0,7,0,1,0,1,1
0.0,31,0,0.0,1500.0,2,0,0,0,0,1
1.002173441,25,2,0.096737908,8000.0,4,0,0,0,0,1
0.9999999,61,0,0.253266332,8954.0,3,0,2,0,0,0
0.485645522,41,0,0.368280326,7105.0,8,0,1,0,3,0
1.149390661,39,0,0.556205803,4100.0,5,5,2,2,1,1
0.12889666,57,0,0.347917765,7587.0,13,0,1,0,0,0
0.022255555,40,4,0.026303646,2166.0,16,0,0,0,0,1
0.168376122,59,0,0.292489105,3900.0,9,0,1,0,0,1
0.993200907,59,0,0.404798934,4500.0,5,1,1,0,0,1
0.038247447,46,0,0.273454424,6000.0,11,0,1,1,2,1
0.724754571,53,0,0.22875817,2600.0,8,0,0,0,3,0
0.954681773,38,2,0.330977418,5800.0,4,0,1,0,0,0
0.888211179,53,7,0.478577674,3430.0,13,3,1,4,0,1
0.940443634,34,2,0.124204786,3300.0,6,1,0,0,0,1
0.427512008,54,2,0.715883669,4916.0,12,0,1,0,0,1
0.002919495,42,4,0.238268695,9333.0,7,0,1,0,5,1
0.731146599,61,1,0.360803266,12000.0,9,0,1,0,3,1
0.991856823,31,4,0.854458217,2500.0,12,1,2,0,2,1
0.252143543,31,0,0.389565761,3200.0,9,0,0,0,1,1
0.179499948,56,0,0.35028966,12600.0,21,0,1,0,0,0
0.0,48,0,0.252342558,4588.0,11,0,1,0,2,0
0.483402128,60,1,0.781801963,5604.0,28,0,2,0,2,0
0.024186627,46,0,0.4,6109.0,10,0,2,0,2,0
0.039640004,63,0,0.233985376,16000.0,12,0,2,0,3,0
0.221254463,51,1,1.353706625,7607.0,18,0,4,0,4,1
0.0,29,0,0.414050027,1878.0,6,0,0,1,0,1
0.9999999,25,0,0.0,2500.0,0,1,0,0,0,1
0.148284391,57,0,0.10953589,6700.0,9,0,0,0,0,1
0.179131139,62,0,0.34656564,6070.0,6,0,2,0,0,0
0.068020493,47,0,0.539932508,8000.0,11,0,1,0,0,0
0.490195124,57,0,0.538481779,7600.0,17,0,4,0,0,0
0.119996107,66,0,0.378415654,11600.0,23,0,1,0,1,0
0.074351832,55,0,0.139586139,8166.0,3,0,2,0,2,0
1.254104211,25,0,0.080254042,1731.0,4,1,0,1,0,1
0.075773639,50,0,0.509926098,6900.0,20,0,1,0,1,0
0.386110231,56,0,0.164170221,10080.0,7,0,0,0,1,0
0.748854301,42,1,0.282472613,3833.0,8,0,0,0,1,1
0.0,85,1,0.095791676,4300.0,11,0,0,0,0,0
0.955684483,44,1,0.660842979,4578.0,7,6,1,0,0,1
0.044893158,26,0,0.106540988,3500.0,3,0,0,0,1,0
0.145933474,54,0,0.130992053,3900.0,2,0,0,0,0,0
0.007262013,47,0,0.576179092,4600.0,24,0,2,0,2,0
0.060797568,55,0,0.294916325,9500.0,9,0,1,0,2,0
0.9999999,31,0,0.075392461,10000.0,3,0,0,0,2,1
0.573339112,38,0,0.253286428,5400.0,10,1,0,0,0,1
0.223532464,62,0,0.229667338,8446.0,13,0,1,0,1,0
0.147292635,40,0,0.067548418,6350.0,2,0,1,0,2,0
0.98980204,65,0,0.547719185,3090.0,5,0,1,0,0,0
0.040223614,57,0,2945.0,0.0,10,0,1,0,0,1
0.889196676,35,0,0.050824863,6000.0,2,1,0,0,0,1
1.109578084,23,2,0.079654511,2083.0,2,0,0,0,2,1
0.855119207,49,3,0.578442312,4480.0,11,0,1,1,3,1
0.85971389,55,0,0.599348239,11046.0,18,7,6,6,1,1
1.140465004,51,5,0.042715534,15333.0,7,0,0,0,1,1
1.001297796,53,1,1.241515255,5833.0,13,0,3,0,1,1
0.401799894,58,0,0.347455949,5050.0,7,0,1,0,0,0
0.542813536,39,0,0.534687311,9945.0,6,0,1,0,3,1
0.0,54,0,0.360443848,8200.0,14,0,2,0,0,1
1.005564621,46,3,1.291727141,2066.0,10,0,1,0,1,1
0.01159383,30,0,0.26481806,9700.0,10,0,4,0,0,0
0.261417167,49,0,0.39974841,14308.0,10,0,2,0,3,1
0.333044464,66,0,0.996775234,3100.0,14,0,1,0,0,1
0.210091004,72,0,0.36899503,7243.0,12,0,1,0,0,0
1.303393214,34,2,0.138023837,2600.0,5,1,0,0,1,1
0.780794369,34,0,0.273354356,5073.0,11,0,1,0,0,1
0.0,42,0,5774.5,1.0,7,0,3,0,3,1
0.354257179,56,1,0.586470964,4700.0,10,0,3,0,1,0
0.0,61,0,0.011039367,4800.0,1,0,0,0,3,1
0.020799406,38,0,0.121590188,4728.0,6,0,0,0,0,0
0.115187624,65,1,0.480803839,3333.0,8,0,1,0,0,0
0.857834449,46,1,0.584051994,8000.0,9,0,2,0,3,1
0.9999999,40,98,0.010938924,3290.0,0,98,0,98,3,1
0.731036091,60,2,0.359737807,9000.0,17,1,2,0,0,1
0.056828985,48,0,0.362922574,4584.0,7,0,1,0,0,1
0.007465671,74,0,0.239940755,4050.0,5,0,1,0,0,0
0.0,51,0,0.273829667,7091.0,9,0,1,0,0,0
0.0,25,0,0.0,600.0,2,0,0,0,0,0
0.473301522,59,0,0.352312179,7200.0,23,0,1,0,0,1
0.9999999,61,3,0.146090535,2429.0,2,2,0,0,0,1
0.9999999,29,2,0.005448449,2385.0,0,2,0,0,0,1
0.004333153,39,0,0.056561448,6240.0,4,0,0,0,0,0
0.980089466,35,0,0.447496677,6770.0,13,0,2,0,1,1
0.128864948,67,0,0.352588276,5833.0,8,0,1,0,0,0
0.074122966,74,0,0.486915147,2521.0,4,0,1,0,0,0
0.849114133,43,0,0.278439679,11330.0,15,0,0,0,0,0
0.350230415,41,0,0.436590072,5700.0,10,0,2,0,1,1
0.25494901,32,0,0.233890215,4189.0,5,0,2,0,0,0
0.929071395,47,2,0.378209743,4166.0,8,0,1,0,3,1
0.658692866,42,0,0.346009975,6415.0,5,0,1,0,4,0
0.062886246,37,0,0.878877888,3029.0,6,0,2,0,0,0
0.663644149,42,1,0.771683329,3700.0,7,0,2,0,0,1
0.95129255,53,3,0.248299834,6616.0,13,0,0,0,1,1
0.9999999,42,1,0.571473207,6400.0,4,0,2,0,2,1
0.547909003,51,0,0.393542074,5109.0,6,0,2,0,1,0
0.291983315,41,0,0.455632624,4180.0,9,0,3,0,3,0
0.0,76,0,0.0,4000.0,4,0,0,0,0,0
0.368713865,39,0,0.431471512,8915.0,10,0,2,0,2,0
0.876273104,29,1,0.036385446,2500.0,2,3,0,0,0,1
1.196004994,33,0,0.078517865,6800.0,5,1,0,0,4,1
0.803299175,31,1,0.351037523,9300.0,7,0,2,0,0,1
0.084583083,63,0,0.135117704,3100.0,17,0,1,0,0,0
0.017213822,62,0,0.004587156,5667.0,7,0,0,0,0,0
0.028244019,58,0,0.013221541,3100.0,4,0,0,0,0,1
1.074641786,29,2,0.122696289,3960.0,8,0,0,1,0,1
0.9999999,40,1,0.02349979,2382.0,0,1,0,0,2,1
1.774542674,53,0,0.406259374,10000.0,13,0,3,0,4,1
0.003274757,77,0,0.093385214,2055.0,4,0,0,0,0,0
0.282130262,47,2,0.077084583,3333.0,3,0,0,0,1,0
0.9999999,48,1,0.096814233,7250.0,2,3,0,0,2,1
0.355553704,38,0,0.506248959,6000.0,11,0,1,0,0,1
0.108178364,36,0,0.662162162,9397.0,10,0,2,0,1,1
0.752428795,33,0,0.473365022,6100.0,11,0,2,0,0,1
0.384608477,58,0,0.235127479,6000.0,9,0,0,0,5,0
0.006364022,77,0,0.304231923,3000.0,22,0,1,0,0,1
0.491040783,46,1,1.431960731,3666.0,12,0,3,0,1,1
0.25036339,45,0,0.110990059,7342.0,4,2,0,0,5,1
0.068494312,36,0,0.398593835,5546.0,7,0,1,0,2,0
0.04795162,35,0,0.169474493,16916.0,12,0,3,0,0,0
1.008832843,38,3,0.316694664,12500.0,5,0,1,0,3,1
1.000923041,51,0,0.243046719,5500.0,5,0,0,0,0,0
0.727708533,40,0,0.175196382,4200.0,3,0,0,0,3,0
0.220571429,53,3,0.247164049,4583.0,14,2,2,0,0,1
0.92062027,44,1,0.532435508,5271.0,9,0,1,0,2,1
0.772891132,55,2,0.286726106,12000.0,6,1,2,0,0,1
0.051241723,59,0,0.223694076,4000.0,15,0,2,0,0,1
0.9999999,36,0,0.002504174,4791.0,0,0,0,1,0,1
0.702074946,42,0,0.238639314,3850.0,6,0,1,0,2,1
0.9999999,59,0,0.079509494,7583.0,1,0,0,1,0,0
0.944111776,33,2,0.205128205,6200.0,4,1,0,1,0,1
0.090640057,28,0,1.098966277,5900.0,16,0,2,0,0,1
0.925713758,32,2,2.423307626,1166.0,4,1,1,1,0,1
0.497972343,65,0,0.767904012,2666.0,8,0,1,0,0,0
0.023883697,83,0,0.004892634,3678.0,5,0,0,0,0,0
0.083967661,62,0,0.258471017,3570.0,15,1,1,0,1,1
0.278449831,46,0,0.517319043,12875.0,14,0,3,0,3,0
0.0,76,1,0.324380782,3350.0,6,0,1,0,0,1
0.116988301,49,1,0.327084583,6667.0,8,0,1,0,1,0
0.944490628,59,3,0.859724888,6251.0,23,0,1,5,0,1
0.760158783,58,0,0.433723384,5212.0,6,0,1,0,0,0
0.0,50,1,1.149395055,1900.0,7,0,1,0,1,0
0.05211666,49,0,0.28238823,7000.0,12,0,2,0,2,0
0.9999999,40,0,0.103157895,5224.0,1,5,0,0,1,1
0.002301307,40,0,0.012998347,21771.0,9,0,0,0,1,0
0.261921299,50,3,0.103645298,8750.0,8,2,0,2,1,1
1.105788423,35,1,0.062377072,3558.0,2,0,0,0,4,1
1.03986711,38,4,0.101004464,14335.0,5,2,0,1,3,1
0.169128488,70,4,0.240875912,10000.0,23,1,2,1,0,1
0.9999999,52,0,0.178956835,3335.0,1,1,0,0,2,1
0.0,45,0,0.438005511,11250.0,5,0,2,0,3,0
0.40185568,37,3,0.306461692,8000.0,14,0,2,0,2,1
0.21590121,78,1,0.393535488,3000.0,9,0,1,0,0,1
0.298733454,35,0,1.316720505,6500.0,10,0,4,0,2,1
0.153969206,28,0,0.29997447,3916.0,5,0,0,0,0,0
0.735594269,53,1,0.347556682,7100.0,7,1,2,4,1,1
0.728609897,56,0,0.451196647,9066.0,13,0,4,0,1,1
0.0,43,0,0.272497,7500.0,6,0,2,0,0,0
0.991648041,26,1,0.093287948,9400.0,7,0,0,0,1,1
0.534584962,44,1,1.282264267,6500.0,15,0,7,0,0,0
0.166594209,48,0,0.299465241,23000.0,4,0,1,0,3,0
0.029038646,74,0,0.692714951,9443.0,14,0,4,0,0,1
