value,rent,ftotinc,momloc,famsize,nchild,eldch,yngch,nsibs,age,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,target
22500.0,0.0,19850.0,0,4,2,19,5,0,39,26,72,11050.0,10950.0,0.0,0.0,0.0,0.0,50.0,501.0,P
999999.0,0.0,1750.0,0,2,1,18,18,0,60,22,18,1450.0,0.0,0.0,0.0,0.0,1450.0,0.0,71.0,N
999999.0,85.0,11950.0,0,2,0,99,99,0,25,22,61,5850.0,5850.0,0.0,0.0,0.0,0.0,0.0,486.0,P
22500.0,0.0,11150.0,2,4,0,99,99,1,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,300.0,N
999999.0,105.0,14450.0,2,5,0,99,99,2,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,330.0,N
999999.0,100.0,3650.0,1,7,0,99,99,5,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,69.0,N
22500.0,0.0,10050.0,0,2,0,99,99,0,63,30,21,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,409.0,P
42500.0,0.0,23350.0,2,4,0,99,99,1,18,26,32,3250.0,3250.0,0.0,0.0,0.0,0.0,0.0,501.0,N
30000.0,0.0,14450.0,0,6,4,12,6,0,36,25,44,650.0,250.0,0.0,0.0,0.0,0.0,350.0,295.0,P
999999.0,170.0,3350.0,0,1,0,99,99,0,31,20,46,3350.0,3250.0,0.0,0.0,0.0,0.0,50.0,176.0,P
22500.0,0.0,7250.0,2,5,0,99,99,2,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,166.0,N
30000.0,0.0,26650.0,0,4,2,3,0,0,30,37,78,7550.0,0.0,7550.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,165.0,8450.0,0,4,2,20,15,0,46,22,18,1350.0,250.0,1050.0,0.0,0.0,0.0,0.0,220.0,P
999999.0,0.0,999999.0,0,1,0,99,99,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
22500.0,0.0,3850.0,0,2,0,99,99,0,68,30,24,1050.0,0.0,0.0,0.0,1050.0,0.0,0.0,174.0,N
30000.0,0.0,19450.0,0,2,0,99,99,0,32,27,72,11650.0,11650.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,35.0,250.0,0,1,0,99,99,0,60,20,8,40050.0,40050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,3550.0,1,2,0,99,99,0,15,24,47,50.0,50.0,0.0,0.0,0.0,0.0,0.0,140.0,P
999999.0,150.0,11050.0,0,2,0,99,99,0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,N
999999.0,70.0,0.0,0,1,0,99,99,0,38,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
999999.0,140.0,9050.0,0,4,2,7,5,0,26,22,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,N
999999.0,135.0,9050.0,2,3,0,99,99,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,306.0,N
999999.0,0.0,9250.0,0,2,0,99,99,0,61,25,18,9250.0,9250.0,0.0,0.0,0.0,0.0,0.0,377.0,P
18750.0,0.0,19650.0,0,2,0,99,99,0,58,30,21,19650.0,19050.0,0.0,0.0,0.0,0.0,550.0,501.0,P
30000.0,0.0,850.0,0,1,0,99,99,0,19,15,13,2450.0,2450.0,0.0,0.0,0.0,0.0,0.0,128.0,P
30000.0,0.0,17250.0,0,6,1,35,35,0,63,17,15,650.0,0.0,0.0,0.0,0.0,0.0,650.0,341.0,P
999999.0,110.0,1450.0,0,1,0,99,99,0,73,10,11,1450.0,0.0,0.0,0.0,1450.0,0.0,0.0,82.0,N
999999.0,105.0,2350.0,0,1,0,99,99,0,82,0,0,2350.0,0.0,0.0,0.0,1050.0,1250.0,0.0,134.0,N
999999.0,75.0,2150.0,0,1,0,99,99,0,67,0,0,2150.0,0.0,0.0,0.0,850.0,1250.0,0.0,122.0,N
42500.0,0.0,22150.0,0,2,0,99,99,0,46,41,68,10550.0,10550.0,0.0,0.0,0.0,0.0,0.0,501.0,P
42500.0,0.0,22850.0,2,3,0,99,99,0,21,23,18,150.0,150.0,0.0,0.0,0.0,0.0,0.0,501.0,N
30000.0,0.0,24150.0,0,6,1,22,22,0,53,30,24,17050.0,17050.0,0.0,0.0,0.0,0.0,0.0,468.0,P
999999.0,65.0,50.0,0,1,0,99,99,0,22,31,65,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,N
22500.0,0.0,17150.0,0,5,3,18,13,0,48,22,61,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,382.0,P
999999.0,135.0,7450.0,0,2,0,99,99,0,22,16,38,850.0,850.0,0.0,0.0,0.0,0.0,0.0,303.0,N
999999.0,135.0,6750.0,0,1,0,99,99,0,59,24,44,6750.0,6750.0,0.0,0.0,0.0,0.0,0.0,354.0,P
16250.0,0.0,21250.0,2,7,0,99,99,4,16,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,P
999999.0,125.0,850.0,0,1,0,99,99,0,83,0,0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,48.0,N
999999.0,130.0,6750.0,1,4,0,99,99,2,10,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,181.0,N
18750.0,0.0,5050.0,0,2,0,99,99,0,61,17,15,5050.0,0.0,5050.0,0.0,0.0,0.0,0.0,206.0,P
22500.0,0.0,14850.0,0,2,0,99,99,0,70,27,19,3450.0,0.0,0.0,0.0,0.0,0.0,3450.0,501.0,N
999999.0,0.0,23250.0,0,3,1,25,25,0,59,31,65,16750.0,16750.0,0.0,0.0,0.0,0.0,0.0,501.0,P
16250.0,0.0,10550.0,0,6,4,13,4,0,33,23,18,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,215.0,P
999999.0,140.0,2250.0,2,3,0,99,99,0,16,11,11,250.0,250.0,0.0,0.0,0.0,0.0,0.0,76.0,P
999999.0,195.0,3650.0,0,1,0,99,99,0,65,22,61,3650.0,0.0,0.0,0.0,1550.0,0.0,2050.0,207.0,N
18750.0,0.0,5550.0,0,2,0,99,99,0,65,25,18,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,250.0,P
13750.0,0.0,6750.0,0,5,3,7,2,0,27,25,15,6750.0,6750.0,0.0,0.0,0.0,0.0,0.0,154.0,P
42500.0,0.0,22150.0,0,4,2,15,4,0,53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
42500.0,0.0,13050.0,0,4,2,14,12,0,58,27,47,13050.0,13050.0,0.0,0.0,0.0,0.0,0.0,351.0,P
999999.0,0.0,20150.0,0,2,0,99,99,0,56,41,68,10050.0,0.0,10050.0,0.0,0.0,0.0,0.0,501.0,P
42500.0,0.0,15450.0,2,4,0,99,99,1,17,20,8,850.0,850.0,0.0,0.0,0.0,0.0,0.0,415.0,P
50000.0,0.0,17150.0,2,6,0,99,99,2,2,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,339.0,N
50000.0,0.0,45150.0,0,2,0,99,99,0,54,24,47,45150.0,40050.0,0.0,0.0,0.0,0.0,5050.0,501.0,P
22500.0,0.0,12750.0,0,6,4,22,5,0,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,N
22500.0,0.0,15950.0,0,4,2,18,15,0,44,33,30,10550.0,10550.0,0.0,0.0,0.0,0.0,0.0,415.0,P
999999.0,100.0,8650.0,2,5,0,99,99,2,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,198.0,N
30000.0,0.0,19150.0,2,5,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,N
22500.0,0.0,8050.0,2,6,0,99,99,3,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,164.0,N
999999.0,65.0,14450.0,0,5,3,18,8,0,40,22,18,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,322.0,N
999999.0,65.0,5750.0,0,1,0,99,99,0,39,41,80,5750.0,5050.0,650.0,0.0,0.0,0.0,0.0,301.0,P
30000.0,0.0,33750.0,0,6,1,0,0,0,37,24,47,17250.0,17250.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,110.0,10950.0,0,5,3,5,0,0,26,23,18,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,250.0,P
30000.0,0.0,14050.0,2,4,0,99,99,1,4,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,378.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,20,11,18,1550.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,P
30000.0,0.0,23850.0,0,6,3,28,17,0,50,24,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,N
18750.0,0.0,10350.0,0,5,3,20,7,0,49,10,11,850.0,850.0,0.0,0.0,0.0,0.0,0.0,224.0,P
50000.0,0.0,650.0,1,4,0,99,99,2,2,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,17.0,N
999999.0,75.0,1350.0,0,1,0,99,99,0,90,0,0,1350.0,0.0,0.0,0.0,650.0,50.0,650.0,77.0,N
30000.0,0.0,17050.0,2,5,0,99,99,2,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,389.0,N
999999.0,165.0,1150.0,0,2,1,8,8,0,31,24,44,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,45.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,19,11,18,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,N
999999.0,0.0,8250.0,0,1,0,99,99,0,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,N
30000.0,0.0,9150.0,2,6,0,99,99,2,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,181.0,N
999999.0,75.0,9050.0,0,1,0,99,99,0,50,28,29,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,474.0,P
999999.0,135.0,8850.0,0,5,3,11,4,0,29,24,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,N
22500.0,0.0,19650.0,2,3,0,99,99,0,19,24,47,2450.0,2450.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,110.0,5550.0,2,6,0,99,99,3,18,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,N
16250.0,0.0,450.0,1,5,0,99,99,3,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,N
999999.0,95.0,13550.0,0,5,3,15,9,0,33,23,45,4650.0,4450.0,0.0,0.0,0.0,0.0,150.0,309.0,N
50000.0,0.0,14050.0,2,5,0,99,99,2,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,N
30000.0,0.0,16550.0,0,6,4,18,5,0,45,22,51,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,327.0,P
11250.0,0.0,3550.0,1,4,0,99,99,2,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,95.0,N
30000.0,0.0,8050.0,0,5,3,8,2,0,30,29,27,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,184.0,P
999999.0,140.0,12350.0,0,1,0,99,99,0,34,20,46,12350.0,12350.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,140.0,11250.0,0,2,0,99,99,0,58,24,47,6350.0,6350.0,0.0,0.0,0.0,0.0,0.0,458.0,P
18750.0,0.0,7050.0,0,2,0,99,99,0,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,N
999999.0,125.0,3350.0,0,3,1,1,1,0,18,13,17,250.0,250.0,0.0,0.0,0.0,0.0,0.0,113.0,N
999999.0,190.0,6250.0,0,1,0,99,99,0,74,11,22,1950.0,0.0,0.0,0.0,0.0,1950.0,0.0,111.0,N
999999.0,0.0,1550.0,0,1,0,99,99,0,57,41,68,1550.0,1550.0,0.0,0.0,0.0,0.0,0.0,81.0,P
30000.0,0.0,14750.0,0,3,1,12,12,0,38,20,8,10550.0,9750.0,0.0,0.0,0.0,0.0,750.0,499.0,P
30000.0,0.0,14150.0,0,2,0,99,99,0,34,24,47,4850.0,4850.0,0.0,0.0,0.0,0.0,0.0,501.0,P
42500.0,0.0,15850.0,0,5,3,9,3,0,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,N
22500.0,0.0,9450.0,2,5,0,99,99,2,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,216.0,N
999999.0,80.0,4150.0,1,5,0,99,99,3,18,0,0,950.0,0.0,0.0,0.0,350.0,550.0,0.0,91.0,N
50000.0,0.0,18050.0,0,6,4,11,7,0,40,24,47,18050.0,18050.0,0.0,0.0,0.0,0.0,0.0,368.0,P
30000.0,0.0,21950.0,2,7,0,99,99,4,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,400.0,N
11250.0,0.0,10150.0,0,4,3,20,14,0,42,25,44,3350.0,3250.0,0.0,0.0,50.0,0.0,0.0,273.0,P
13750.0,0.0,4350.0,0,1,0,99,99,0,68,24,47,4350.0,1950.0,0.0,0.0,1250.0,0.0,1150.0,247.0,N
999999.0,80.0,6650.0,0,5,3,7,3,0,35,24,47,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,152.0,P
22500.0,0.0,18050.0,0,2,0,99,99,0,35,24,47,14850.0,15050.0,-2.0,0.0,0.0,0.0,0.0,501.0,P
42500.0,0.0,10050.0,0,2,0,99,99,0,75,0,0,9950.0,0.0,0.0,0.0,0.0,0.0,9950.0,453.0,N
999999.0,0.0,7450.0,2,3,0,99,99,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,252.0,N
999999.0,120.0,10050.0,0,1,0,99,99,0,49,23,18,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,6450.0,0,2,0,99,99,0,62,18,44,3350.0,1550.0,0.0,0.0,550.0,0.0,1250.0,263.0,N
30000.0,0.0,24950.0,0,4,2,5,3,0,35,32,64,11250.0,8650.0,2550.0,0.0,0.0,0.0,0.0,501.0,P
13750.0,0.0,11250.0,0,8,5,14,5,0,45,23,18,9250.0,7950.0,0.0,0.0,0.0,0.0,1250.0,180.0,P
999999.0,55.0,5650.0,1,5,0,99,99,3,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,131.0,N
999999.0,135.0,15050.0,0,5,3,7,2,0,32,39,69,15050.0,15050.0,0.0,0.0,0.0,0.0,0.0,344.0,P
22500.0,0.0,4050.0,0,2,0,99,99,0,59,20,8,4050.0,0.0,0.0,0.0,0.0,0.0,4050.0,165.0,N
30000.0,0.0,19150.0,0,2,1,41,41,0,70,24,47,4050.0,1950.0,0.0,0.0,1250.0,0.0,850.0,501.0,P
999999.0,200.0,11050.0,0,1,0,99,99,0,27,44,86,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
11250.0,0.0,6750.0,2,7,0,99,99,3,33,27,19,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,115.0,P
30000.0,0.0,-90.0,2,6,0,99,99,3,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,N
999999.0,190.0,10550.0,0,1,0,99,99,0,49,31,65,10550.0,10350.0,0.0,0.0,0.0,0.0,150.0,501.0,P
18750.0,0.0,2150.0,0,2,0,99,99,0,70,15,13,2150.0,1050.0,0.0,0.0,1050.0,0.0,0.0,97.0,P
22500.0,0.0,13050.0,0,3,1,11,11,0,35,39,68,13050.0,13050.0,0.0,0.0,0.0,0.0,0.0,442.0,P
999999.0,110.0,1050.0,0,2,0,99,99,0,20,21,9,150.0,150.0,0.0,0.0,0.0,0.0,0.0,43.0,N
8750.0,0.0,4150.0,0,1,0,99,99,0,67,22,61,4150.0,0.0,0.0,0.0,850.0,0.0,3250.0,236.0,N
999999.0,110.0,10050.0,0,3,1,2,2,0,25,21,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,N
18750.0,0.0,12150.0,0,3,1,17,17,0,39,41,68,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,411.0,P
999999.0,135.0,2050.0,1,2,0,99,99,0,4,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,81.0,N
22500.0,0.0,10450.0,0,4,2,20,15,0,43,25,44,7250.0,7250.0,0.0,0.0,0.0,0.0,0.0,272.0,P
50000.0,0.0,14550.0,0,4,2,18,15,0,42,22,51,550.0,550.0,0.0,0.0,0.0,0.0,0.0,378.0,P
42500.0,0.0,21350.0,2,5,0,99,99,2,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,488.0,N
999999.0,85.0,9150.0,0,3,1,20,20,0,46,23,18,3150.0,3050.0,0.0,0.0,0.0,0.0,50.0,319.0,P
999999.0,135.0,5950.0,2,3,0,99,99,0,19,15,13,3350.0,3350.0,0.0,0.0,0.0,0.0,0.0,207.0,N
999999.0,150.0,6750.0,0,3,0,99,99,2,22,25,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,N
999999.0,200.0,12050.0,0,4,2,12,7,0,30,23,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,N
50000.0,0.0,39650.0,0,3,1,4,4,0,33,13,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,47,9,6,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,P
999999.0,275.0,40050.0,0,5,3,5,1,0,31,20,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
50000.0,0.0,37650.0,0,2,0,99,99,0,52,0,0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,501.0,N
999999.0,110.0,15150.0,2,3,0,99,99,0,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,175.0,9050.0,2,4,0,99,99,1,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,243.0,N
18750.0,0.0,12550.0,2,3,0,99,99,0,61,20,8,5850.0,5850.0,0.0,0.0,0.0,0.0,0.0,437.0,P
999999.0,0.0,6750.0,0,3,1,10,10,0,28,22,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,N
50000.0,0.0,16150.0,0,4,2,15,1,0,38,27,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,N
999999.0,85.0,5850.0,2,3,0,99,99,0,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,198.0,N
999999.0,132.0,3450.0,1,8,0,99,99,6,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,57.0,N
999999.0,0.0,10150.0,0,3,1,18,18,0,42,23,18,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,354.0,P
22500.0,0.0,11550.0,0,3,1,21,21,0,50,19,17,50.0,50.0,0.0,0.0,0.0,0.0,0.0,403.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,21,11,18,3150.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,P
999999.0,0.0,8050.0,2,3,0,99,99,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,273.0,N
22500.0,0.0,7950.0,0,7,5,32,21,0,60,17,11,550.0,0.0,0.0,0.0,550.0,0.0,0.0,133.0,N
42500.0,0.0,15350.0,0,1,0,99,99,0,64,41,68,15350.0,12350.0,0.0,0.0,0.0,0.0,2950.0,501.0,P
42500.0,0.0,14750.0,0,2,0,99,99,0,35,24,47,3850.0,0.0,3750.0,0.0,0.0,0.0,50.0,501.0,P
999999.0,150.0,7050.0,0,3,1,1,1,0,20,26,16,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,239.0,P
16250.0,0.0,11450.0,0,5,3,16,8,0,44,16,15,4950.0,4950.0,0.0,0.0,0.0,0.0,0.0,262.0,P
16250.0,0.0,10050.0,2,5,0,99,99,1,6,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,224.0,N
22500.0,0.0,15850.0,0,7,5,12,3,0,37,22,18,10850.0,10050.0,0.0,0.0,0.0,0.0,750.0,289.0,P
999999.0,100.0,15250.0,0,4,2,41,39,0,74,0,0,3250.0,0.0,0.0,0.0,0.0,0.0,3250.0,403.0,N
42500.0,0.0,24050.0,0,4,2,10,6,0,52,30,24,10950.0,10950.0,0.0,0.0,0.0,0.0,0.0,501.0,P
50000.0,0.0,26150.0,2,5,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,85.0,9150.0,0,3,1,15,15,0,41,22,18,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,310.0,P
22500.0,0.0,7050.0,2,10,0,99,99,7,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,N
999999.0,105.0,4250.0,0,2,0,99,99,0,76,0,0,3150.0,0.0,0.0,0.0,550.0,2550.0,0.0,192.0,N
50000.0,0.0,25050.0,0,3,1,1,1,0,46,79,92,25050.0,0.0,25050.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,13850.0,0,4,2,4,2,0,37,25,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,N
999999.0,75.0,2350.0,0,1,0,99,99,0,25,25,48,2350.0,2350.0,0.0,0.0,0.0,0.0,0.0,123.0,P
999999.0,145.0,11150.0,0,2,0,99,99,0,21,23,18,4550.0,4550.0,0.0,0.0,0.0,0.0,0.0,454.0,P
18750.0,0.0,5350.0,0,2,1,19,19,0,56,19,17,3750.0,3650.0,0.0,0.0,0.0,0.0,50.0,218.0,P
999999.0,75.0,10450.0,0,4,2,2,1,0,31,23,23,6250.0,0.0,6250.0,0.0,0.0,0.0,0.0,281.0,P
999999.0,90.0,7550.0,0,1,0,99,99,0,28,20,8,7550.0,7550.0,0.0,0.0,0.0,0.0,0.0,396.0,P
13750.0,0.0,10350.0,2,3,0,99,99,0,23,0,0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,361.0,N
30000.0,0.0,16750.0,0,2,0,99,99,0,78,27,36,14550.0,8950.0,0.0,0.0,1850.0,0.0,3750.0,501.0,N
999999.0,42.0,2550.0,0,1,0,99,99,0,63,22,18,2550.0,850.0,250.0,0.0,1450.0,0.0,0.0,134.0,N
999999.0,0.0,12950.0,0,3,1,51,51,0,85,24,47,3250.0,1050.0,0.0,0.0,1150.0,0.0,1050.0,451.0,N
999999.0,75.0,13450.0,0,2,0,99,99,1,49,41,68,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,75.0,3050.0,0,1,0,99,99,0,44,37,78,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,160.0,P
18750.0,0.0,9550.0,2,5,0,99,99,2,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,218.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,90,0,0,650.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,N
22500.0,0.0,19050.0,0,3,1,17,17,0,45,26,72,7850.0,7850.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,13950.0,0,4,2,6,1,0,26,22,52,250.0,250.0,0.0,0.0,0.0,0.0,0.0,375.0,N
22500.0,0.0,26150.0,0,7,5,23,9,0,47,23,18,11550.0,10050.0,0.0,0.0,0.0,0.0,1450.0,440.0,P
18750.0,0.0,13650.0,2,6,0,99,99,3,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,N
999999.0,85.0,11850.0,0,4,2,6,5,0,22,22,18,5450.0,5050.0,0.0,0.0,0.0,350.0,0.0,319.0,P
999999.0,140.0,5050.0,0,5,3,5,0,0,28,22,18,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,115.0,P
999999.0,210.0,9050.0,0,1,0,99,99,0,21,23,18,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,474.0,N
50000.0,0.0,46950.0,0,3,1,18,18,0,51,25,31,45650.0,44050.0,0.0,0.0,0.0,0.0,1550.0,501.0,P
999999.0,97.0,1250.0,2,7,0,99,99,4,5,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,22.0,N
22500.0,0.0,18150.0,0,4,2,6,1,0,30,23,45,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,488.0,P
999999.0,145.0,12350.0,2,4,0,99,99,1,5,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,332.0,N
22500.0,0.0,7850.0,0,2,0,99,99,0,35,26,72,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,320.0,P
22500.0,0.0,0.0,0,1,0,99,99,0,54,24,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
999999.0,125.0,8650.0,0,2,0,99,99,0,23,27,67,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,352.0,P
30000.0,0.0,16650.0,0,2,0,99,99,0,56,25,44,7750.0,7750.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,110.0,27250.0,0,2,0,99,99,0,61,27,19,26450.0,14050.0,10050.0,0.0,0.0,0.0,2350.0,501.0,P
30000.0,0.0,22450.0,0,4,2,17,14,0,44,24,47,20850.0,20150.0,0.0,0.0,0.0,0.0,650.0,501.0,P
999999.0,85.0,6850.0,0,5,1,1,1,1,25,29,32,3650.0,3650.0,0.0,0.0,0.0,0.0,0.0,156.0,P
18750.0,0.0,16250.0,0,7,0,99,99,0,10,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,296.0,N
18750.0,0.0,14650.0,0,6,4,15,3,0,36,22,51,14650.0,14050.0,0.0,0.0,0.0,0.0,550.0,299.0,P
999999.0,180.0,1650.0,0,1,0,99,99,0,22,23,18,1050.0,950.0,0.0,0.0,0.0,0.0,50.0,55.0,N
999999.0,180.0,6050.0,0,1,0,99,99,0,29,24,47,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,160.0,P
42500.0,0.0,3950.0,0,3,2,14,12,0,37,33,60,3650.0,2050.0,0.0,0.0,250.0,1350.0,0.0,134.0,N
18750.0,0.0,8050.0,0,7,3,23,16,0,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,N
30000.0,0.0,14250.0,0,1,0,99,99,0,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,N
30000.0,0.0,15650.0,0,5,3,4,2,0,29,36,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,N
999999.0,80.0,0.0,0,3,0,99,99,0,21,36,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P
999999.0,75.0,9950.0,2,6,0,99,99,3,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,203.0,N
999999.0,140.0,12650.0,0,4,2,17,9,0,48,28,12,7550.0,7550.0,0.0,0.0,0.0,0.0,0.0,340.0,P
999999.0,300.0,14850.0,0,4,2,4,0,0,28,25,44,450.0,450.0,0.0,0.0,0.0,0.0,0.0,399.0,N
999999.0,175.0,2050.0,1,4,0,99,99,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,N
999999.0,110.0,2150.0,0,3,1,0,0,0,21,27,19,1450.0,850.0,0.0,0.0,0.0,0.0,550.0,73.0,P
