RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.371739754,58,0,0.080833865,4700.0,8,0,0,0,0,0
0.487717925,49,2,1.889194297,11641.0,9,0,2,0,2,0
0.9999999,32,1,0.151890034,2909.0,5,3,0,1,1,1
0.365781711,66,0,0.257751449,7933.0,6,0,1,0,0,0
0.548787661,42,0,0.341280523,5200.0,7,0,1,0,2,0
0.631376211,53,1,0.86970684,3683.0,9,1,1,0,0,1
0.048594526,67,0,0.114377338,13096.0,12,0,2,0,1,0
0.839993606,34,1,0.139459709,4330.0,6,0,0,0,0,1
0.009733009,82,0,0.001063406,7522.0,9,0,0,0,0,0
0.849780523,26,0,0.250780901,2240.0,14,0,0,0,0,1
0.554379777,28,1,0.227874155,3400.0,3,0,1,0,0,1
0.004701008,66,0,0.000499917,6000.0,3,0,0,1,0,1
0.34644226,78,1,0.563145618,3000.0,5,0,2,0,0,1
0.16957826,52,0,0.695910647,5550.0,15,0,3,0,3,1
1.02716214,47,3,0.38410265,6000.0,7,4,2,0,1,1
0.08084143,26,1,0.663824604,820.0,4,0,0,0,0,0
1.608985025,51,1,0.130667287,4300.0,3,2,0,0,0,0
0.9999999,37,0,0.758244994,3395.0,5,0,1,2,1,0
0.780794369,34,0,0.273354356,5073.0,11,0,1,0,0,1
0.9999999,46,0,0.233435717,2278.0,5,0,0,1,1,1
0.454451417,41,1,0.28282482,5833.0,10,0,1,0,0,0
0.928090958,51,0,0.491914554,5008.0,9,0,2,1,2,1
0.280771923,28,0,0.413589581,20500.0,6,0,4,0,1,1
0.007205529,39,0,0.548619448,3331.0,9,0,2,0,3,0
0.941352882,25,1,0.511162946,3000.0,5,2,0,3,0,1
0.9999999,33,0,0.222001701,3526.0,10,0,0,1,2,1
0.263921219,58,0,0.820049986,3600.0,25,0,2,0,1,0
1.803986711,27,1,0.382340691,2400.0,2,4,0,0,3,1
0.136876006,58,3,0.370772176,4700.0,24,0,1,0,0,1
0.532207098,80,0,0.248986212,1232.0,2,0,0,0,0,1
0.641697878,46,2,0.102651459,6750.0,2,0,0,0,1,1
1.00619876,29,0,0.436854382,3000.0,8,0,0,1,1,1
0.133811291,39,2,0.449137716,4000.0,11,0,1,0,0,0
0.218348872,43,0,2803.0,0.0,6,0,2,0,1,1
0.0,84,0,0.0,7000.0,2,0,0,0,0,0
0.864135864,26,1,0.130623126,3000.0,6,0,0,2,2,1
0.025535947,65,0,0.029492627,4000.0,18,0,0,0,0,0
0.319440025,46,3,0.295405856,4200.0,15,0,0,0,1,1
0.324486457,50,0,0.51837655,4434.0,7,1,1,0,3,0
0.257605418,55,1,0.438058748,7829.0,9,0,2,0,0,1
0.030270212,81,0,0.123042506,446.0,7,0,0,0,0,0
0.9999999,22,0,0.017994002,3000.0,0,0,0,0,0,0
0.960983702,46,0,1.820170611,7267.0,17,0,5,0,0,0
0.9999999,36,0,0.014963298,3541.0,0,1,0,0,3,1
1.191510365,28,7,0.363847494,5166.0,15,1,1,2,3,1
0.16661467,64,0,0.427070135,13416.0,13,0,3,0,0,0
0.464535465,27,0,0.088101726,1100.0,3,0,0,0,0,0
0.626059232,58,0,0.859134415,4805.0,11,0,2,0,1,0
0.790578825,51,0,0.183704074,4000.0,4,0,0,1,1,1
0.021591074,24,0,0.097019071,5400.0,5,0,0,0,0,0
0.008287427,55,0,0.115171335,7032.0,8,0,1,0,0,0
0.084216331,61,0,0.231477167,8583.0,6,0,1,0,2,0
0.394933709,50,0,0.324080622,5655.0,8,0,1,0,0,0
0.307101422,79,0,0.591684975,5916.0,16,0,1,0,1,0
0.019841213,72,0,0.00063076,65000.0,20,0,0,0,0,0
0.443164529,23,0,0.074299635,820.0,3,0,0,0,0,1
0.9999999,39,0,0.37881385,5833.0,2,0,1,0,0,1
0.289104052,55,3,0.344992159,14666.0,19,0,1,0,1,1
0.335129373,55,1,1962.5,1.0,21,0,1,1,0,1
1.078039342,51,2,0.707342842,3785.0,8,0,1,1,2,1
0.846307385,47,0,0.192935688,3000.0,3,0,0,0,0,1
0.53442774,49,3,0.294239967,9617.0,20,2,1,0,0,1
0.62296035,46,4,0.704227993,10666.0,18,0,13,0,1,1
0.914208122,28,0,0.281776913,3083.0,4,2,0,1,0,1
0.943660038,44,0,0.638451253,17200.0,16,0,4,0,2,1
0.245727556,84,0,0.220926358,3000.0,8,0,0,0,1,1
0.9999999,37,3,0.396493387,3250.0,3,1,1,0,0,1
0.431188088,56,0,0.708756969,3048.0,12,0,1,1,0,1
0.860831716,54,0,0.664783427,1061.0,6,0,0,0,1,0
0.106583434,51,0,0.431284358,2000.0,10,0,1,0,2,0
0.575561629,41,4,0.585602742,5250.0,7,1,1,1,2,1
0.080094684,76,0,0.571557156,3332.0,6,0,1,0,0,0
0.93521735,45,5,0.548653106,5456.0,16,0,2,0,2,1
0.9999999,23,0,0.0,1200.0,0,2,0,0,0,1
0.422176209,40,1,0.843457068,5333.0,9,0,3,0,1,0
0.638336494,53,0,0.351293542,9817.0,12,0,1,0,2,0
0.9999999,25,1,0.065524625,2334.0,0,0,0,0,0,1
0.876992271,39,0,0.228391722,14785.0,8,0,1,0,0,0
0.674666095,50,0,0.265496556,4500.0,6,0,1,0,0,1
0.0,42,0,0.141364039,16934.0,3,0,1,0,2,0
0.985368957,81,2,0.668311017,4256.0,11,0,3,0,1,0
0.715592219,52,0,0.128340788,18333.0,7,0,1,0,4,0
0.066088339,78,0,0.068859442,4225.0,2,0,0,0,2,0
0.9999999,47,0,0.37037037,1754.0,4,0,0,0,4,0
0.960803931,40,1,0.606922851,3408.0,23,1,0,0,2,1
0.97152019,39,5,1.232553489,5000.0,13,1,2,2,1,1
0.015154503,54,1,0.189520078,4083.0,12,0,0,0,0,0
0.033332099,41,0,0.223296117,6000.0,6,0,2,0,1,0
0.9999999,60,0,0.128752502,2997.0,1,0,0,0,1,1
0.762141262,40,1,0.736827884,3700.0,16,0,2,0,0,1
0.9999999,32,0,0.186362014,2800.0,3,0,0,0,1,1
0.275657292,53,0,0.099678133,9941.0,16,1,0,0,1,1
0.074352251,37,0,0.0105241,4750.0,3,0,0,0,0,0
0.9999999,36,1,0.0614364,3466.0,1,0,0,0,0,1
0.610635901,47,1,0.634480788,7000.0,19,0,2,1,3,1
0.102708361,69,0,0.01296049,12730.0,5,0,0,0,0,0
0.536018559,58,0,0.232160713,11000.0,8,0,1,0,1,0
0.098231102,50,0,0.059169977,7300.0,6,0,0,0,0,0
0.823917608,67,0,0.155658019,18000.0,6,0,1,0,0,1
0.57753097,53,1,0.887293765,4666.0,30,5,1,0,1,1
0.005420849,44,0,0.160911878,7500.0,10,0,1,0,3,0
0.546513871,35,0,0.93824256,8500.0,17,0,4,0,2,1
1.036422067,34,1,0.598782873,4600.0,6,3,1,2,0,1
0.018955417,76,0,0.0029521,10500.0,13,0,0,0,0,0
0.895728527,52,2,49112.0,0.0,16,0,1,0,0,0
0.521478521,26,1,0.005861665,2558.0,1,0,0,1,1,1
0.76624875,37,0,0.444584781,9500.0,5,0,2,0,2,1
0.017224229,63,0,0.172206948,4000.0,6,0,1,0,0,0
0.135528836,57,0,0.538520141,10500.0,20,0,2,0,0,0
0.9999999,52,1,0.581565158,11640.0,3,4,2,1,0,1
0.899540031,33,0,0.110200364,8783.0,5,0,1,0,0,0
0.002039189,54,0,0.237556312,9100.0,8,0,1,0,2,0
0.04579771,78,0,0.280004844,8256.0,5,0,1,0,1,0
0.057385413,28,0,0.065367854,3900.0,8,0,0,0,0,1
0.249189061,63,0,0.493305545,15833.0,18,0,2,0,1,0
0.929339235,54,1,0.333868952,5600.0,6,0,1,0,0,1
0.9999999,46,0,0.427854938,5183.0,4,1,1,0,7,1
0.0,46,0,0.29998154,10833.0,9,0,2,0,1,1
0.997108782,72,0,0.362669503,3760.0,13,0,2,0,0,1
0.095514247,48,1,0.194565345,8500.0,14,0,1,0,4,0
0.0,51,0,0.301184433,6500.0,8,0,1,0,2,1
0.402105877,51,0,0.563067018,3416.0,15,0,1,0,0,0
0.200058216,40,0,0.321799898,17600.0,12,0,2,0,0,0
0.328830046,37,0,0.005999,6000.0,5,0,0,0,0,0
1.009996668,29,3,0.917010374,8000.0,7,0,1,1,0,1
0.611890029,56,0,0.418179091,6666.0,18,1,1,0,1,1
0.830614806,48,3,0.491466253,5155.0,7,1,1,0,0,1
0.017636813,69,0,0.018691589,3958.0,11,0,0,0,0,0
1.023809524,41,1,0.526792093,4198.0,5,1,1,1,2,1
0.9999999,64,0,0.011355816,2905.0,0,2,0,0,0,1
0.0,65,0,0.434385382,1203.0,6,0,0,0,0,1
0.9999999,26,0,0.333466613,2500.0,1,2,0,0,1,1
0.541606718,42,0,0.703383729,4166.0,12,0,2,0,0,0
0.986114968,58,4,0.286602977,4500.0,9,1,1,2,1,1
0.9999999,46,0,0.165834166,1000.0,2,2,0,0,0,0
1.002038736,59,0,0.35920019,4200.0,4,0,1,0,0,1
1.0335481,58,0,0.475110764,7673.0,10,1,2,0,0,1
0.651624267,49,0,0.229144815,14300.0,19,0,2,0,3,1
0.391839521,56,3,0.45412367,12500.0,13,0,3,0,2,0
0.092678207,26,0,0.012493753,2000.0,2,0,0,0,0,0
0.122090184,50,0,0.09349237,5700.0,4,0,0,0,1,0
0.047286134,60,0,0.251987401,6666.0,13,0,2,0,0,0
0.433997988,29,0,0.189270243,3000.0,10,0,0,0,3,0
0.046260499,54,0,0.263211189,15800.0,4,0,1,0,2,0
0.141217111,43,0,0.445477003,8500.0,10,0,2,0,0,0
0.981145374,27,1,0.228254948,5506.0,5,4,1,0,1,1
0.751619627,56,4,0.353699697,11554.0,12,0,2,0,2,1
0.756899693,51,0,0.456517638,5300.0,7,0,1,0,1,0
0.960407918,28,3,0.251566458,7500.0,4,0,1,1,0,1
0.9999999,26,1,0.217951566,4500.0,3,0,0,0,1,0
0.864126528,28,2,0.149207814,6500.0,14,2,0,2,0,1
0.9999999,59,0,0.856291391,3019.0,8,0,1,0,1,1
0.828282828,46,2,0.870024995,5200.0,4,3,1,0,2,1
0.02980549,61,0,0.392353844,7166.0,6,0,2,0,0,0
0.158645514,38,0,0.311647931,4180.0,5,0,1,0,2,0
0.780719185,55,0,1.076237319,3252.0,11,0,1,0,0,1
0.9999999,30,0,0.24375347,1800.0,2,0,0,0,0,0
0.976681337,35,1,0.40938221,3900.0,8,0,0,1,0,1
0.533733406,42,2,0.23401151,12336.0,11,0,2,0,3,1
0.002451723,54,0,0.263615696,10116.0,14,0,1,0,2,0
0.0,58,1,0.619584193,6300.0,6,1,2,0,3,1
0.9999999,34,3,1.328898744,1352.0,8,3,1,0,2,1
0.080481775,38,0,0.273972603,10000.0,12,0,1,0,1,0
1.255813953,42,3,0.477626459,3083.0,6,3,1,2,3,1
0.0,43,0,0.312949986,10416.0,5,0,3,0,3,0
0.057884232,40,0,0.293416108,6120.0,3,2,2,2,1,1
0.040994617,45,0,0.880730782,2900.0,12,0,1,0,0,0
0.0,76,0,0.0,4000.0,8,0,0,0,0,0
0.879710814,42,1,0.161299809,6800.0,5,0,0,1,2,1
1.006528656,51,1,0.245730694,6616.0,7,1,0,0,4,0
0.035822061,46,0,0.3353983,12590.0,17,0,2,0,0,0
0.11540755,41,0,0.321886144,7570.0,7,0,2,1,0,1
0.542491502,47,0,0.019281124,4200.0,1,0,0,0,1,1
0.932919323,41,0,0.638117542,8966.0,10,0,2,0,2,1
0.789725209,50,0,0.183585881,11416.0,8,0,2,0,1,1
0.9999999,27,4,0.831445703,1500.0,4,3,1,0,0,1
0.9999999,54,1,0.168186618,10416.0,7,0,1,1,0,1
0.015345635,43,0,0.031514998,7900.0,21,0,0,0,3,1
0.660351043,43,0,0.559789218,7400.0,7,0,2,0,2,0
0.083990616,47,0,0.080246914,5669.0,10,0,0,0,0,0
0.065455174,70,0,0.29615641,4500.0,15,0,1,0,0,0
0.254266506,53,3,0.581944865,3300.0,6,0,1,1,0,0
0.0,50,0,0.205715826,3708.0,10,0,2,0,1,0
1.095726068,32,2,0.816591704,2000.0,5,1,0,1,0,1
0.892788838,59,2,1.100557585,5200.0,10,0,3,0,2,1
0.9999999,51,98,0.0,7500.0,0,98,0,98,0,1
1.11887568,71,4,0.322468903,6350.0,15,0,0,1,0,1
0.329877908,48,0,0.402533374,13183.0,7,0,2,0,2,1
0.9999999,31,2,0.167078502,5260.0,5,3,0,1,2,1
0.9999999,31,0,0.112401649,2668.0,1,0,0,0,0,0
0.49366514,34,1,0.419942077,7250.0,10,0,2,0,0,1
0.515846562,42,0,2.270260747,2837.0,4,0,2,0,2,1
0.593560898,39,1,0.185159011,9904.0,15,0,0,0,2,1
0.003717472,38,0,0.449420232,2500.0,8,0,1,0,1,0
0.976404719,33,0,0.586357527,2975.0,7,0,1,0,2,0
0.10129554,50,1,0.409412078,7500.0,15,0,2,0,2,1
0.9999999,63,1,0.58086745,7400.0,6,4,3,1,0,1
0.677690082,64,0,0.55416042,5335.0,9,0,1,0,1,0
0.569575139,59,2,1.04439778,6666.0,21,1,1,0,3,1
0.523253584,58,0,0.591254066,5533.0,29,0,1,0,0,1
0.855806425,45,0,0.209720972,8887.0,12,0,0,0,0,0
0.932005787,60,1,0.567599762,10073.0,17,0,3,0,0,1
0.9999999,35,0,0.065366829,8000.0,3,0,0,1,5,1
0.9999999,62,0,0.873772791,1425.0,8,1,1,0,1,1
0.41578868,57,1,0.341042017,14874.0,19,0,1,0,3,1
0.041632811,60,0,0.311527357,14200.0,17,0,2,0,1,0
0.127134961,30,0,0.601654032,1450.0,7,0,0,0,2,0
0.028100377,53,0,0.419081512,5900.0,16,0,3,0,0,0
0.971830986,35,0,0.330334833,2000.0,4,0,0,1,0,1
0.903409659,42,0,0.127925557,10638.0,6,0,0,0,2,0
0.064811055,53,1,1.219945014,4000.0,17,0,2,0,0,0
0.133234362,71,2,0.37605588,6155.0,26,0,1,1,0,1
0.096733575,24,0,0.049977283,2200.0,5,0,0,0,0,1
0.9999999,46,0,0.632728619,2700.0,3,1,1,1,0,1
0.56662425,27,0,0.023244189,4000.0,1,0,0,0,0,0
0.188382796,44,0,0.012495537,2800.0,1,0,0,0,0,1
0.969784798,50,1,0.124511446,5372.0,9,1,0,0,2,1
0.778443114,21,0,0.010989011,1000.0,1,0,0,0,0,1
0.906952612,54,0,0.413842906,9000.0,8,0,1,0,2,0
0.013401991,64,0,0.002343384,6400.0,4,0,0,0,2,0
0.449908182,29,1,0.262918796,1760.0,3,0,0,0,0,1
1.034786086,25,0,0.077961019,2000.0,4,0,0,0,0,1
0.037701619,37,0,0.403625223,3916.0,14,0,1,0,1,0
0.035363458,71,1,0.053789242,5000.0,6,0,1,0,0,0
1.121846838,42,1,0.71626874,1800.0,6,7,0,0,0,1
0.485265573,40,2,0.247534517,6083.0,4,1,2,0,2,1
1.000923041,51,0,0.243046719,5500.0,5,0,0,0,0,0
0.078863318,44,0,0.278786869,6000.0,8,0,1,0,3,0
0.842768478,73,2,0.666940654,6082.0,19,2,6,1,0,1
0.9999999,47,1,0.517038008,3051.0,4,2,1,0,0,1
0.439853952,43,0,0.219636125,6100.0,12,0,1,0,0,0
0.354780458,74,0,1.466533467,1000.0,9,0,0,0,0,1
1.091514143,44,1,0.024487756,2000.0,2,2,0,0,1,1
0.129996429,42,0,0.355697662,9538.0,12,0,2,0,0,0
0.310994271,49,0,0.371957753,6532.0,12,0,2,0,3,0
0.989357036,48,0,0.526689244,6200.0,15,0,2,0,2,1
1.023294509,33,1,0.219471554,4200.0,3,1,1,0,1,1
0.096714334,51,8,0.472546881,19250.0,16,0,10,2,3,1
0.706844636,69,0,0.283105023,4379.0,6,0,0,0,0,0
0.044551549,57,0,0.359228888,6950.0,15,0,2,0,2,0
0.048092692,44,0,0.288948069,8260.0,12,0,4,0,0,0
0.015876765,61,2,0.159424154,3750.0,20,0,1,0,0,1
1.013589129,48,0,0.107101816,4350.0,7,0,0,0,0,1
0.11819606,39,0,929.0,1.0,3,0,1,0,1,0
0.04423025,44,0,0.262482168,700.0,3,0,0,0,0,0
0.948785237,33,0,0.630826027,4333.0,10,0,1,0,0,1
0.011219309,72,0,0.254395036,6768.0,10,0,1,0,0,0
0.982024829,56,3,0.257929255,9300.0,15,0,0,0,0,1
0.981607357,48,0,0.422890398,3092.0,8,0,1,0,0,1
0.344297373,38,0,1.789157965,4500.0,23,14,11,1,0,1
0.430622775,60,3,0.400085702,7000.0,7,0,2,0,0,1
0.614625149,45,1,0.6565514,4250.0,13,0,1,0,0,0
0.984942948,48,0,0.407869482,2083.0,4,1,0,0,3,1
0.9999999,55,0,0.025398541,3700.0,1,2,0,1,0,1
0.182596291,63,0,0.110722319,4000.0,4,0,1,0,0,0
0.408091063,37,0,0.272795105,6700.0,7,0,2,0,1,0
0.784053156,34,0,0.077909828,5300.0,3,3,0,0,0,1
0.025402659,29,0,0.270162186,4500.0,4,0,1,0,2,0
0.002265063,48,0,0.001624797,8000.0,9,0,0,0,2,0
0.313358244,49,1,0.364815997,4700.0,13,0,0,0,0,0
0.011866853,46,0,0.1974,4999.0,11,0,1,0,3,0
0.9999999,28,0,0.175412294,2000.0,1,0,0,0,0,0
0.025747811,52,0,0.223320659,3944.0,10,0,1,0,0,0
0.048104714,49,0,0.324319177,5250.0,7,0,2,0,0,0
0.346738061,29,1,0.411078717,2400.0,7,0,0,0,0,0
0.986114968,37,1,1.039100161,5600.0,10,1,2,2,2,1
0.013555221,36,1,0.406990361,11100.0,14,0,2,0,0,1
0.733168854,49,2,0.585520362,5524.0,11,0,1,0,1,1
0.0,80,0,0.318757499,7500.0,12,0,1,0,0,0
0.010786274,73,0,0.001845992,7583.0,7,0,0,0,0,0
0.622399581,81,0,0.415411278,7500.0,10,0,1,0,0,0
0.537157027,49,2,0.520729175,13000.0,10,0,1,0,1,1
0.9999999,49,1,0.374803599,7000.0,5,0,1,0,0,0
0.52711822,34,0,693.0,1.0,4,0,1,0,1,0
0.824476301,42,1,0.716467648,3600.0,6,0,1,0,3,1
0.080483688,40,0,0.081763242,5625.0,8,0,0,0,1,0
0.087869078,44,0,1.10010587,8500.0,17,0,4,0,0,0
0.259730764,61,1,0.501488498,3694.0,11,0,3,0,0,0
0.00663576,74,0,0.00137836,1450.0,2,0,0,0,0,0
0.9999999,21,0,0.0,2600.0,1,0,0,0,0,1
0.039302639,39,0,2688.0,0.0,4,0,2,0,3,0
0.248330027,51,2,0.366155604,10500.0,13,0,1,0,0,1
0.173897922,35,0,0.02665482,2250.0,1,0,0,0,0,0
0.00122399,47,0,0.219976347,9300.0,24,0,1,0,0,0
0.155525949,42,0,0.892586773,7000.0,13,0,4,0,3,0
0.914440794,46,2,0.315091678,3544.0,2,2,1,1,4,1
0.965006999,48,1,0.348482094,5500.0,5,0,2,2,1,0
0.879282219,42,2,0.094055013,5634.0,3,2,0,0,2,1
0.723793677,22,0,0.006496752,2000.0,1,0,0,0,0,0
0.904419116,42,0,0.145175439,2279.0,3,0,0,0,3,1
0.063493244,50,0,0.434648246,5500.0,14,0,2,0,1,0
0.9999999,58,0,0.004774694,3350.0,0,1,0,1,2,1
0.407186096,46,0,0.512998,6500.0,14,0,3,0,2,0
0.505797156,54,1,0.391555556,4499.0,8,0,0,0,1,1
0.993335555,31,0,0.068227425,4484.0,6,0,0,0,1,0
0.125267035,72,0,0.096627756,3083.0,6,0,0,1,0,1
0.56138287,66,0,0.356832357,5290.0,6,0,1,0,0,0
0.386507179,39,0,0.364940239,10039.0,5,0,2,0,2,0
0.075618879,80,0,0.381282977,3600.0,8,0,0,0,0,0
0.088819069,47,0,0.168566287,5000.0,4,0,0,0,1,0
0.998181983,37,5,0.169708029,3287.0,4,1,0,2,0,1
0.624881136,82,0,0.267836408,7750.0,15,0,0,0,1,1
0.0,31,0,0.0,1500.0,2,0,0,0,0,1
1.898004435,41,0,0.495292597,5416.0,3,5,1,1,3,1
0.9999999,59,3,0.279620063,6000.0,2,1,2,1,0,1
0.360271979,61,0,0.277280702,11399.0,17,0,1,0,0,1
0.626672548,39,1,0.516138246,3500.0,8,0,2,0,4,1
0.02279772,48,4,1.347150259,1350.0,11,0,2,0,0,1
1.23255814,40,2,0.406798489,4500.0,7,3,1,0,1,1
0.341639748,22,0,0.074423771,3600.0,5,0,0,1,0,1
0.072561063,59,1,0.25834833,5000.0,8,0,0,0,2,1
0.9999999,48,0,0.164522059,2175.0,1,0,0,0,0,1
0.236611138,48,0,0.267403104,10500.0,9,0,2,0,1,0
0.709678487,53,0,0.810506312,7366.0,12,0,4,0,2,1
0.054660832,63,0,0.026212283,71950.0,8,0,2,0,0,0
0.066030329,75,0,0.176385889,4166.0,11,0,2,0,0,0
0.021864317,71,0,0.420250195,5115.0,10,0,1,0,0,0
0.344936623,43,1,0.341842136,8500.0,11,0,1,0,5,0
0.040369583,47,0,0.006701978,9250.0,5,0,0,0,2,0
0.219831755,72,0,0.510998,5500.0,16,0,1,0,1,1
1.698433855,43,1,0.479265092,1904.0,6,0,1,0,0,1
0.9999999,48,1,0.0,6000.0,0,3,0,0,3,0
0.9999999,36,0,0.285578296,2100.0,2,0,0,0,0,1
0.107315585,47,3,0.358554489,7083.0,14,1,3,0,0,0
0.0,34,0,0.173808708,2916.0,8,0,0,0,1,0
0.392637582,49,0,0.325794956,7295.0,14,0,1,0,3,0
0.221517106,41,0,0.589184206,6508.0,14,0,1,0,1,1
0.026263159,83,0,0.079650164,6402.0,8,0,0,0,0,0
0.292533493,39,0,0.356876648,11000.0,10,0,2,0,0,0
0.613862404,51,0,1.110858701,2200.0,19,0,1,0,0,1
0.022254233,43,0,0.225597562,10500.0,13,0,1,0,3,0
0.821760445,60,0,0.454662656,4653.0,8,0,1,0,0,0
0.364963504,62,0,0.407844143,3900.0,6,0,1,0,1,0
0.10429087,50,0,0.434505901,8641.0,19,0,3,0,3,1
0.01253814,59,0,0.001999714,7000.0,2,0,0,0,0,0
0.083743019,39,0,0.35337173,8333.0,16,0,1,0,1,1
0.9999999,51,0,0.0,2871.0,1,0,0,1,0,1
0.9999999,51,2,0.189291269,4500.0,4,4,0,1,0,1
0.93235432,36,1,0.416373953,3700.0,4,0,0,1,3,0
0.971434849,44,7,0.797264682,8700.0,16,0,1,2,0,1
0.049762247,45,0,0.099440149,3750.0,9,0,0,0,0,0
0.236167149,31,0,0.676294959,7200.0,13,0,3,0,0,1
0.9999999,39,0,0.106679035,2155.0,1,2,0,0,3,1
0.9999999,40,1,1571.0,1.0,4,2,2,0,1,1
0.867236974,38,2,0.162799472,5300.0,8,0,0,0,0,1
0.973362839,43,0,0.51812047,4000.0,7,0,1,0,1,0
0.231179214,31,1,0.02444842,5030.0,3,1,0,1,2,1
0.9999999,40,1,0.19170579,3833.0,3,2,0,0,2,0
0.0,61,0,0.166755319,3759.0,7,0,0,0,0,0
0.9999999,45,0,0.110588941,10000.0,4,0,1,0,3,0
0.9999999,40,0,0.103157895,5224.0,1,5,0,0,1,1
0.969169236,59,0,0.18496099,7433.0,7,0,1,0,0,0
0.205930834,49,0,0.196870772,17000.0,21,0,2,0,1,0
0.131726547,48,0,0.338517942,9000.0,5,0,1,0,4,0
0.769653638,46,0,0.774163445,7500.0,17,0,3,0,2,0
0.004396358,80,0,0.23319682,4150.0,10,0,2,0,1,0
0.95802099,40,0,0.424657534,1240.0,4,0,0,0,0,1
0.302587177,60,0,0.283097352,12500.0,5,0,1,0,1,1
0.007162986,59,0,0.990577434,4138.0,30,0,2,0,1,1
0.9999999,39,1,0.783777298,4166.0,4,0,1,0,0,1
0.046057815,38,0,0.594308036,5375.0,10,0,2,0,0,0
0.271115259,68,3,0.015918958,7600.0,4,0,0,0,0,0
0.02557082,39,0,0.552154903,1600.0,10,0,1,0,1,0
0.759869201,33,1,0.907043147,3151.0,9,0,2,0,1,0
0.9999999,39,1,0.353851964,5295.0,5,3,2,1,3,1
0.005878388,54,0,0.156534227,12533.0,20,0,1,0,2,0
0.31308033,40,0,0.509691711,5416.0,9,0,1,0,2,0
0.023271154,62,0,0.237863339,6570.0,6,0,1,0,0,0
0.158926879,59,0,0.529501916,9134.0,13,0,1,0,1,0
0.256874199,54,2,1.290283886,2500.0,10,0,1,0,0,0
0.172293148,50,0,0.829564682,6500.0,21,0,4,0,0,0
0.023629043,33,0,0.319518453,5066.0,15,0,2,0,0,1
0.216550805,49,0,0.453801878,3300.0,2,0,1,0,0,0
0.9999999,32,0,0.029307039,3650.0,0,1,0,0,1,1
0.9999999,58,1,0.368375946,7000.0,3,0,1,0,0,0
0.9999999,31,0,0.004126547,726.0,3,0,0,0,0,0
0.631424218,62,0,0.377118209,9736.0,17,0,2,0,1,0
0.297577383,63,0,0.105451083,4200.0,4,0,0,0,0,0
0.9999999,34,0,0.203699075,4000.0,6,0,0,0,2,0
0.954091816,30,0,0.454621149,1200.0,3,0,0,0,0,0
0.305642766,56,0,0.318981236,17000.0,15,0,2,0,0,0
0.871360278,52,0,0.724127822,3410.0,5,0,1,0,1,1
0.053165401,64,0,0.014397906,4583.0,6,0,0,0,0,0
0.160994461,43,1,0.763891559,5200.0,20,0,6,0,0,1
0.616012957,52,3,0.471480245,7187.0,15,0,2,0,0,0
0.0,47,0,0.328145266,3083.0,6,0,1,0,0,1
0.485042393,78,0,0.264547091,3333.0,5,0,1,0,0,0
1.026564062,53,5,1.253898441,2500.0,8,0,1,1,2,1
0.064557936,45,2,0.259561703,12000.0,12,0,3,0,3,1
0.13879773,43,0,0.369377588,14250.0,10,0,1,0,2,1
0.004061476,63,0,0.53122398,1200.0,12,0,1,0,0,0
0.016996233,91,0,0.011595362,2500.0,4,0,0,0,0,0
0.299469508,41,0,1.495003331,1500.0,7,0,2,0,2,0
0.07043172,84,0,0.019192323,2500.0,1,0,0,0,0,0
0.003235199,68,1,0.187283682,7800.0,8,0,1,0,0,0
0.704490983,53,3,0.190878285,18000.0,12,0,2,0,3,0
0.724910036,49,0,0.285047767,4500.0,8,0,1,0,0,1
0.98396027,47,1,0.456288414,10900.0,7,0,2,0,2,0
0.0,60,0,0.347295306,4750.0,2,0,1,0,2,0
0.706275884,74,0,0.472547255,3332.0,5,0,0,0,1,1
0.039277478,48,0,0.213271303,8167.0,7,0,2,0,2,0
0.014802213,70,0,0.002150958,10227.0,4,0,0,0,0,0
0.358534197,49,0,1.194902549,2000.0,14,0,1,0,3,0
0.0,71,0,0.054432348,4500.0,8,0,0,0,1,0
0.9999999,62,3,0.749176126,5461.0,9,0,1,0,0,1
0.998644986,45,4,0.051207023,5467.0,8,1,0,2,1,1
0.0,74,0,0.109285127,2433.0,8,0,0,0,1,1
0.957007165,47,2,0.911681386,6000.0,12,0,3,0,1,0
0.03088474,71,0,0.166116248,9083.0,13,0,1,0,0,0
0.698265087,52,0,0.321279787,6000.0,22,0,1,0,0,1
0.778719498,81,0,0.53801306,4287.0,11,0,2,0,0,1
0.9999999,44,1,0.339787633,1600.0,1,1,1,0,0,1
0.046032153,69,0,0.410324424,4900.0,13,0,1,0,1,0
0.9999999,66,0,0.462405285,5146.0,5,0,2,0,0,0
0.02559936,46,0,0.847424473,4600.0,12,0,2,0,0,1
0.088432877,58,1,0.644974566,5700.0,19,0,1,0,2,0
0.097618958,62,0,0.724606772,3750.0,8,0,1,0,0,0
0.26127292,51,1,0.242493349,2630.0,14,0,0,0,0,1
0.9999999,33,0,0.174510621,2400.0,2,0,0,0,2,1
0.019282271,35,0,0.350532473,6666.0,9,0,1,0,2,0
0.068335636,39,0,0.517102263,5700.0,9,0,1,0,1,0
0.199021051,71,0,0.213992574,5116.0,14,0,1,0,0,0
