V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,target
0.0675289,0.683333,0.147222,0.301206,0.947489,0.667138,0.111743,0.0605022,0.328751,100.946,88.3795,76.8527,76.1243,70.258,58.8736,0.588837,0.639165,0.764804,60.3149,2.68492,5.20589,21.305,2.31739,4.64628,0.402084,1.53214,0.211417,73.2252,0.0729167,-6.49444,62.1998,0.557662,21.2848,0.797518,8.14725,0.00506616,136.77,0.239583,150.894,35.6873,-0.361812,67.4726,6.5535,89.1375,23.945,0.753404,0.243723,0.0886576,102.966,0.670056,90.0446,18.2236,0.326452,0.285025,0
0.025162,0.229167,0.144444,0.339783,0.677842,0.212613,0.118031,0.0614075,0.23986,104.569,101.072,73.9131,39.2302,38.9922,46.5214,0.582981,0.57347,0.907962,67.4024,-3.39855,14.3056,11.1392,3.94861,9.52986,0.0365871,-1.04887,0.394053,84.8903,0.295833,3.68544,8.46842,0.125274,5.61461,0.174078,-0.0941399,0.866733,171.445,0.180556,162.528,42.9062,-0.338,56.0826,7.45775,179.906,23.5198,0.802028,0.180702,0.0430567,151.437,0.408105,27.4464,8.82844,0.0389648,0.0661836,1
0.12195,0.23125,0.6,0.202574,0.709181,0.213193,0.573949,0.0290894,0.121079,27.6983,43.4074,47.3026,11.9725,18.6736,19.7613,0.512633,0.261061,0.25305,45.4126,-6.57393,-5.23192,9.14732,3.05227,4.36572,-0.0765437,0.482674,4.2567,75.1925,0.191667,-0.33204,29.8046,0.395172,9.91324,0.350385,0.262267,2.46211,92.1124,0.290625,86.0761,19.6601,0.449281,43.7765,6.44279,70.1161,67.578,0.374847,0.44,0.0183247,169.941,1.19952,22.2477,8.74249,0.043588,0.136004,1
0.652662,1.0,1.0,0.486271,0.480587,1.1195,1.12947,0.027762,0.347338,159.993,128.816,107.276,66.8232,70.4218,63.7283,-0.212493,-0.171173,-0.0679202,74.1295,6.12353,11.4251,18.2009,4.94646,4.17157,-0.356702,0.750895,0.830803,69.8036,1.0,-0.589718,44.3046,0.0714283,11.2292,0.427329,4.68438,0.178962,230.024,0.05,49.2962,62.5583,1.46987,69.2175,24.4506,81.8491,16.2208,0.359605,0.235172,0.0355214,141.069,1.18585,5.37705,12.8778,0.154387,0.489496,0
0.0230035,0.216667,0.288889,0.0792689,0.39365,0.179999,0.214061,0.0993711,0.632489,29.1069,18.5039,16.6513,12.5732,9.10932,8.65864,0.452819,2.35487,2.2242,33.2845,7.20244,5.5329,6.52066,6.48522,6.6558,0.918564,-0.0130071,0.0849857,81.6436,0.0958333,-1.99225,34.14,0.37626,13.2011,0.439343,9.9641,0.921399,96.1056,0.108333,177.446,11.2766,-0.135443,22.132,16.5281,179.973,16.9535,0.520557,0.332825,0.0233474,136.533,0.147476,30.8713,2.36976,0.147106,1.03564,1
0.0296528,0.102778,0.529167,0.967586,0.745458,0.0845302,0.459403,0.0989461,0.454778,150.067,152.012,142.293,30.6577,31.3674,32.857,-1.0198,-1.03254,-1.00241,80.8101,-1.48418,2.98129,7.68858,0.694624,3.40542,-1.81584,-0.664847,1.86286,72.2522,1.0,3.90588,14.0791,0.399875,3.91077,0.155033,-6.09082,-7.91386,35.4874,0.847222,168.336,43.4051,1.13969,30.3395,7.3315,80.4508,55.5806,0.800259,0.505491,0.0298358,128.386,-0.913883,6.196,12.1048,0.177431,0.174273,1
0.392951,1.0,0.616667,0.461326,0.20814,1.05067,0.456773,0.020235,0.362781,29.4504,58.9941,124.934,11.2935,22.3217,22.1349,2.09222,0.799889,0.377099,53.7236,3.20061,-33.0112,7.76546,5.3682,3.99488,0.459514,0.0474704,0.977768,60.6209,0.0895833,0.844027,31.8895,0.149473,1.91795,0.733362,1.50728,1.14164,139.712,0.908333,41.9602,72.674,2.28839,29.6627,3.43621,120.482,40.305,0.743891,0.0966184,0.0400308,61.658,1.44969,22.1375,12.1488,0.197529,0.663702,0
0.244745,1.0,0.452778,0.526937,0.139612,1.11942,0.321327,0.0308096,0.459458,134.052,209.476,251.832,16.1551,9.71749,3.31698,0.300923,-0.424592,-1.69132,90.314,-9.31752,-14.0735,1.88092,0.971545,2.64355,-0.329498,1.58068,0.0215197,45.5282,0.329167,2.81043,15.8436,0.0733781,9.04606,0.22122,3.35829,-0.2459,70.6665,0.638889,183.719,38.7374,-0.54581,30.4696,6.91712,148.718,31.5573,0.629075,0.39472,0.0362694,147.909,1.49721,6.85858,10.0866,0.0703516,0.134422,0
0.0591204,0.814583,0.127778,0.649792,0.806874,0.788112,0.0852043,0.0860415,0.432003,115.129,93.9791,93.5775,25.6334,16.74,12.9581,-0.139234,-0.397811,-0.577964,68.1247,5.52903,1.99416,5.42375,2.79758,3.03568,-0.972491,0.861975,-0.0741103,69.1571,0.108333,-1.23802,52.3589,0.682592,5.71845,0.189592,-4.76741,0.0416355,122.123,0.53125,87.1901,36.6086,0.213127,17.219,7.36013,121.029,21.1301,0.478646,0.858861,0.0290101,117.167,4.13408,23.0062,4.59126,0.356273,0.0428272,0
0.475637,1.0,1.0,0.468089,0.520656,0.991798,1.20403,0.0309527,0.524363,181.667,178.468,191.074,46.1793,47.4017,48.3251,-1.50437,-1.47984,-1.4872,86.0376,2.05581,-3.23525,12.0221,1.90231,1.70103,-2.56742,5.16021,-5.32466,49.6131,0.920833,-3.03969,14.9743,0.132412,2.05289,0.355393,1.4928,-12.4321,76.02,0.447917,159.63,87.9316,1.31552,30.5475,1.86262,61.8198,22.5554,0.555785,0.197581,0.0220698,110.044,-0.0764353,22.6102,19.5915,0.344601,0.874383,0
0.00934028,0.122917,0.119444,0.944175,0.596954,0.123694,0.0881022,0.120198,0.363816,104.417,68.1177,56.3463,24.8425,22.0289,19.3382,-0.0898096,0.0248433,-0.0383168,60.3075,9.98988,10.8968,8.08356,2.59368,2.928,-0.494399,0.545083,0.9312,66.8768,0.325,0.578249,40.9268,0.252819,13.524,0.176958,0.324387,-0.320106,149.336,0.455556,132.77,11.5456,0.564388,25.7282,14.3991,132.558,32.4291,0.736121,0.126016,0.0275104,115.452,1.7782,42.0253,15.0015,0.299387,0.129572,1
0.0163831,0.0645833,0.369444,0.522872,0.458854,0.0542007,0.379262,0.111621,0.313364,177.081,173.52,160.638,70.3545,73.1594,77.6836,-0.23881,-0.250445,-0.162031,83.6104,-0.563288,4.96868,15.8055,2.66449,4.52433,-0.480684,-2.21108,1.53838,83.3055,0.8875,0.363352,52.4603,0.90064,24.0773,0.201178,0.487215,-1.28619,148.904,0.0944444,95.8292,25.0806,-0.38156,62.135,4.85975,159.125,20.8419,0.843891,0.29813,0.07406,109.439,0.985516,25.0395,16.5991,0.44569,1.15297,1
0.608953,1.0,1.0,0.577996,0.356818,0.966009,0.900747,0.0154713,0.391047,119.794,113.051,110.752,68.3027,71.6479,74.986,0.130868,0.35878,0.424775,67.7286,2.07574,2.96384,21.7329,4.79213,8.91086,-0.569053,1.3509,0.895976,78.1073,0.19375,1.5045,35.2044,0.158975,14.9807,0.379666,2.28938,0.283698,49.9819,0.308333,146.587,10.5232,2.63459,23.7742,13.6785,100.151,17.99,0.486383,0.351154,0.0360872,176.919,0.965956,48.44,19.2724,0.391111,0.163163,0
0.431962,0.808333,0.691667,0.411401,0.323506,0.729633,0.626403,0.0144823,0.227394,101.551,101.184,90.9705,31.1619,30.2816,29.9218,0.464725,0.854139,1.09228,68.2044,-1.46531,4.25807,8.51105,1.74383,3.87984,-0.0216771,-2.05537,0.672846,60.3436,1.0,-2.59304,37.9068,0.397226,21.3621,0.492612,2.61534,-2.24945,188.857,0.0444444,105.989,27.2011,0.555485,58.5147,3.43523,63.8311,61.404,0.571627,0.26421,0.04288,150.886,0.669532,17.3126,4.59131,0.125221,0.378865,1
0.422402,1.0,0.525,0.492215,0.21737,0.984111,0.438677,0.0170843,0.195426,169.208,180.004,194.266,25.3631,22.5511,21.1806,0.406439,0.152402,-0.243395,86.8492,-0.625168,-4.44613,4.47511,0.567326,1.23762,-0.377471,-0.326967,1.40169,63.865,0.822917,0.758957,7.02778,0.536403,1.14861,0.265498,1.2507,-0.135431,194.799,0.680556,87.1838,57.785,0.339932,47.9522,1.1961,250.621,53.3856,0.0700347,0.280179,0.0186286,113.609,1.43792,63.1898,5.43742,0.537436,0.0325094,0
0.111603,0.879167,0.3,0.310365,0.287597,0.824177,0.18583,0.0492611,0.576861,129.427,138.855,157.034,12.518,11.3431,10.5971,-0.0449324,0.0368006,-0.0134473,78.4947,0.0484138,-6.24423,2.62195,0.676847,1.51848,-0.218738,0.0071483,-0.398774,66.0219,0.166667,6.33134,61.3034,0.931766,14.9525,0.111613,-0.712633,0.141431,161.645,0.272917,82.38,36.1982,-1.01562,10.6795,4.78536,168.036,16.8516,0.509188,0.1174,0.0300677,134.289,0.591434,12.287,11.776,0.0574653,0.0850081,0
0.0877199,0.2875,0.511111,0.572028,0.760612,0.211408,0.473448,0.0357567,0.40304,67.5918,60.2626,62.9678,42.0291,39.7471,41.8181,2.49015,2.59809,2.34786,54.2713,3.819,-0.073331,11.8864,3.51426,11.6125,1.68314,-1.61545,2.27044,82.2965,0.59375,-5.13749,31.6959,0.467294,10.4426,0.904306,-0.037643,-0.464102,85.439,0.133333,100.926,27.0113,0.471732,56.9984,9.09647,119.146,51.6568,0.440577,0.292046,0.0483628,83.1092,1.49838,44.9086,8.00177,0.195677,1.07719,1
0.346157,1.0,0.419444,0.473256,0.595351,1.00235,0.357425,0.0202287,0.174724,159.18,130.624,115.162,16.9095,22.1605,25.7136,-1.34276,0.486594,0.18878,77.7365,4.60418,7.86209,4.73494,2.82331,4.64245,-0.10976,-0.306871,0.317486,51.1119,0.0833333,2.88035,5.10091,0.0625084,9.14947,0.203232,2.15113,1.4987,181.308,0.120833,25.7976,77.4076,0.986736,14.0739,5.02465,69.6271,28.0613,0.44508,0.297686,0.0222666,47.1346,-0.0988314,25.5159,3.05823,0.226829,0.942141,0
0.0205093,0.147222,0.233333,0.816795,0.353992,0.114068,0.202821,0.0843679,0.402965,129.975,95.0008,74.0206,42.568,48.3501,43.5613,0.527461,0.515964,0.506165,67.1864,7.66375,13.9571,12.8887,4.79775,4.36358,0.318978,0.225626,0.529146,81.5089,0.297222,1.14626,6.4371,0.248209,16.8244,0.246882,-1.04361,-0.126254,108.307,0.1,68.1423,20.5762,-0.0420094,21.7541,13.2892,126.301,43.395,0.535773,0.435336,0.0663088,252.222,-0.122722,37.4263,17.1849,0.167083,1.06678,1
0.0856539,0.758333,0.277083,0.686566,0.0863748,0.559576,0.241701,0.0466185,0.59236,217.664,234.641,247.633,27.4952,24.0887,23.9283,-2.7491,-4.65183,-5.8862,96.1824,-1.5977,-3.77723,5.15358,1.21807,2.28969,-6.04791,-3.36046,0.391979,54.6679,0.427083,-20.6081,38.748,0.607491,9.17494,0.341045,0.0657437,1.2084,227.637,1.0,126.81,42.3686,-0.213869,36.4709,13.578,69.8467,37.1741,0.205891,0.148936,0.0660467,163.548,-0.404569,38.8345,5.58391,0.0744336,0.147181,0
0.228901,0.547917,0.841667,0.72838,0.413431,0.412487,0.82532,0.0204278,0.503645,115.829,109.172,106.423,60.3459,59.3472,60.6764,0.321698,0.375585,0.363023,68.5776,1.45851,2.25722,16.7964,2.07258,5.59998,-0.186789,3.77198,1.78267,68.0678,0.627083,4.52185,41.8385,0.205573,3.61106,0.191117,3.2841,-0.275573,112.344,0.333333,103.833,58.4225,0.628962,24.0513,10.3604,139.432,50.6571,0.491561,0.31685,0.0253998,51.9119,0.579082,47.7921,2.44185,0.024647,0.95878,1
0.0356655,0.216667,0.335417,0.307219,0.501222,0.163193,0.272,0.057115,0.509237,136.133,103.442,77.5311,39.6355,42.9533,43.8903,0.701734,0.824347,1.10665,69.8754,5.40147,15.3806,10.8912,2.74071,6.77009,0.345273,0.0856746,-0.322113,93.5145,1.0,-3.15947,44.8347,0.743933,5.81332,0.196154,-1.55741,-9.4981,165.573,0.361111,122.795,8.41924,0.296693,42.7371,1.3007,136.346,42.9956,0.608107,0.52269,0.0270848,137.872,-4.93924,49.7077,10.9773,0.0334664,0.9798,1
0.0919444,0.541667,0.595833,0.630291,0.19748,0.370945,0.562538,0.0519889,0.715116,217.614,230.044,242.322,33.0475,27.8834,32.7884,-1.56497,-2.95649,-3.77023,95.5377,-1.02018,-3.2631,5.56834,1.39699,4.05278,-3.46283,-2.30728,0.661825,76.4528,0.05,1.43287,31.1616,0.566128,17.4778,0.213453,11.558,1.25249,138.597,0.641667,42.4059,67.0536,-0.298159,73.6292,22.5961,213.251,41.5413,0.177795,0.63302,0.042615,112.032,1.08494,41.9047,5.99211,0.0818808,0.252698,0
0.0498958,0.46875,0.258333,0.316771,0.0802276,0.317388,0.21272,0.0576432,0.587957,252.041,250.321,251.326,14.103,13.5325,13.1766,-9.65752,-9.71814,-9.73814,99.2961,0.326993,-0.131534,2.68195,0.199348,0.348067,-10.5966,-3.992,-7.36769,46.0597,0.236111,-0.360914,59.4184,0.256289,15.7607,0.278765,20.6332,-0.874688,180.632,0.477778,252.853,10.9917,-0.972767,76.2125,14.6128,123.899,32.8787,0.48808,0.317835,0.0551246,82.2818,1.05894,35.7773,16.6285,0.0613194,0.981185,1
0.081684,0.433333,0.472917,0.201348,0.641155,0.309993,0.373053,0.0466171,0.601406,67.9337,53.6384,42.971,43.1914,31.1634,21.0111,1.49348,1.48568,1.47486,51.8742,3.22753,7.73942,11.6539,2.94786,6.64428,1.19031,1.33019,1.55177,55.0069,0.1875,5.89886,2.7961,0.191046,11.8178,0.538852,0.00402813,-8.11181,78.1151,0.533333,110.165,16.6756,0.750163,27.5127,2.30155,108.151,50.8271,0.712149,0.60581,0.035858,69.0287,-0.432366,62.0675,12.876,0.0960938,0.656982,1
0.163646,0.6625,0.386111,0.668484,0.136759,0.640178,0.306932,0.0388288,0.360255,135.98,133.41,119.969,42.3344,36.6643,33.7704,0.510738,0.37812,0.257437,76.5475,-1.18622,4.66522,8.77012,2.41706,4.30196,0.00306977,4.87631,1.12991,50.7981,1.0,4.2741,22.4802,0.635591,5.72555,0.0869672,0.879926,1.23282,155.011,0.575,110.891,14.5294,0.407454,81.3651,1.53821,141.131,47.0837,0.679749,0.111463,0.0425177,162.974,-0.726923,23.4863,0.0621061,0.489219,0.566172,1
0.0415683,1.0,0.122222,0.644604,0.0440983,1.21146,0.104509,0.0892385,0.659896,253.728,251.916,253.007,1.87607,1.61577,1.83011,-14.2828,-16.8007,-14.1011,99.6008,0.347992,-0.13669,0.262197,0.124222,0.166715,-17.3023,-3.08392,-0.954771,92.5433,0.975,0.0634779,40.5,0.436842,3.36263,0.0640122,-6.50621,0.674186,85.2073,0.205556,98.0489,30.5403,4.31106,11.4136,10.8017,60.8887,48.9857,0.290994,0.235521,0.072548,48.3848,-0.618426,62.9703,12.9447,0.0200463,0.148631,0
0.0182292,0.120833,0.194444,0.245434,0.441378,0.104228,0.174082,0.0596825,0.224138,113.079,82.6057,70.5108,34.1932,32.606,31.5976,-0.000955388,0.470834,0.702443,64.0818,7.40127,9.50984,10.5796,2.51248,3.70043,-0.409682,0.939473,1.12291,68.3686,1.0,4.03778,30.9881,0.292296,9.47669,0.236587,0.14572,-0.558543,119.606,0.208333,31.4692,12.8661,1.15633,35.5264,19.4788,106.413,41.7264,0.528669,0.175817,0.0294316,152.226,1.23552,23.5325,2.43284,0.0318692,1.08678,1
0.0228704,0.177778,0.170833,0.662182,0.101023,0.150546,0.148104,0.0551619,0.246951,193.542,182.513,180.642,23.7647,25.6787,22.5779,-0.922822,-1.1683,-1.60281,87.9417,1.90454,1.14763,5.05663,1.65182,2.45187,-1.70377,4.57887,1.84033,72.3823,1.0,7.11507,11.1317,0.809673,11.7629,0.0504051,-2.87336,1.7122,75.6929,0.202778,93.3745,9.40531,0.395563,38.8171,11.2793,114.174,5.98744,0.551381,0.312967,0.0096361,143.48,-0.160346,28.6535,11.2292,0.284271,0.902733,0
0.165793,1.0,0.247222,0.493136,0.648008,0.976207,0.173257,0.0370694,0.329377,103.429,105.293,110.824,15.7123,18.4954,24.4255,0.11954,0.174318,0.00437927,70.0989,0.342913,-1.92701,4.93909,1.18683,4.4419,-0.193911,-0.556912,0.441276,62.3217,0.44375,1.06306,14.7377,0.361526,20.5127,0.187935,14.1119,-0.481425,89.879,0.220833,45.2525,22.1042,-0.0980989,63.2854,6.52732,122.868,28.0531,0.711428,0.290163,0.0407705,138.456,0.881096,35.2542,9.61874,0.0313137,0.116419,0
0.457409,1.0,0.484375,0.50612,0.772745,1.00455,0.458094,0.01782,0.055672,91.2115,107.046,113.108,13.6206,12.1484,12.5953,2.39118,2.55799,2.45052,69.9368,-3.38334,-3.69661,3.18177,1.3316,2.04253,1.47056,0.231993,0.132176,77.2253,1.0,4.18492,43.9996,0.43198,18.6427,0.0929129,4.04591,3.95295,91.2307,0.125,96.1753,25.8904,0.386847,39.9685,0.907068,86.6942,16.9096,0.487511,0.256616,0.0227553,187.464,1.86534,25.3607,3.93815,0.0223843,0.66886,0
0.0220833,0.363889,0.160417,0.502797,0.0520489,0.265417,0.150546,0.101153,0.621691,245.037,243.893,244.606,17.3657,17.1599,18.5194,-2.47259,-2.49222,-2.38072,98.2655,0.220357,-0.0782722,2.88738,0.348279,0.572853,-2.67254,-1.0621,1.34885,97.8101,0.125,-8.84411,40.3468,0.407257,5.93289,0.114562,0.928014,-3.92144,67.3049,0.827778,134.967,16.7118,-1.10902,15.1759,2.3024,39.8253,8.09167,0.534372,0.0,0.0301458,141.819,-6.99215,7.84763,13.0379,0.314074,0.389816,0
0.372905,1.0,0.520833,0.506998,0.805215,1.00071,0.426814,0.0191812,0.284022,164.776,159.631,171.779,63.1466,58.3458,49.6285,-0.283584,0.0130267,0.0163937,82.1299,2.57685,-3.83671,12.3379,9.40653,7.23855,-0.300278,-0.720895,0.122491,65.3347,0.0520833,-4.66359,11.0998,0.226109,4.18988,0.407694,1.24355,0.677128,103.126,0.152778,149.126,39.0273,0.225827,70.6316,13.1868,166.538,30.9927,0.826719,0.266228,0.0230512,163.644,0.616107,44.2871,10.0333,0.5164,0.424738,1
0.153385,1.0,0.191667,0.501789,0.0805249,0.98342,0.161143,0.0398793,0.199728,252.167,250.211,251.097,12.6275,12.6114,13.3205,-8.6121,-8.60077,-8.64532,99.2983,0.35257,-0.0781094,2.34048,0.23798,0.448181,-9.05077,-10.5501,17.5904,57.1695,0.904167,-3.55408,55.2029,0.14815,10.7393,0.345884,7.42858,-0.195905,169.62,0.166667,122.728,34.4295,-0.161583,33.8495,9.5401,212.517,15.5448,0.716449,0.387897,0.0328542,142.534,1.06417,20.5078,14.4083,0.011088,0.413906,0
0.172407,1.0,0.330556,0.484994,0.62612,1.25975,0.29615,0.0321227,0.478431,154.108,95.8227,65.9818,21.8399,20.6106,16.4607,-0.844243,-0.484453,-0.317849,70.2099,11.0071,19.0808,5.80468,3.74358,3.13553,-1.0206,0.496573,-0.0424593,83.7108,0.20625,0.174726,18.9868,0.259756,13.829,0.113198,1.96173,1.15672,136.165,0.355556,74.1098,6.80112,0.720732,55.1014,2.19881,79.6851,42.0044,0.714756,0.24604,0.0517623,154.479,-21.3202,29.9657,11.9668,0.155469,0.64641,1
0.125839,0.402778,0.63125,0.509016,0.568826,0.343243,0.556068,0.0362382,0.505064,91.4703,89.4021,91.7094,47.2201,47.1292,47.3472,0.680572,0.558871,0.612506,63.4832,1.34028,-0.895597,14.2427,2.53104,6.66841,0.154292,0.685413,0.0493713,96.481,0.220833,1.76958,13.6524,0.329661,3.08697,0.685548,4.12271,0.466066,208.24,0.14375,86.2187,54.8764,0.707156,2.42643,18.1672,120.919,28.3138,0.190566,0.229081,0.0725216,219.365,0.867205,24.4643,10.0181,0.494473,0.996526,1
0.247766,0.86875,0.330556,0.412689,0.149793,0.807186,0.306693,0.0230299,0.137215,252.243,251.922,254.595,4.69433,3.37003,3.07462,-11.9879,-23.5465,-30.6261,99.5682,0.252067,-0.546537,0.611792,0.421746,0.278005,-26.7668,-1.31211,-3.03394,70.8206,0.3375,4.39973,19.1072,0.423211,16.2771,0.88105,-1.73514,1.40061,71.4589,0.141667,89.2538,25.1513,-0.453459,37.8136,18.3909,67.6528,52.1172,0.394216,0.549599,0.0713029,110.448,0.443388,19.0159,15.0072,0.166869,0.866352,0
0.0640336,0.670833,0.125,0.308199,0.419558,0.653433,0.10291,0.062178,0.23637,227.243,228.307,225.498,18.5953,17.3107,17.5878,-3.27371,-3.205,-3.14495,95.645,-0.415744,0.57875,3.17716,0.500334,0.41049,-3.51722,-2.51954,0.112328,82.3787,0.236111,-0.267599,19.1138,0.854927,3.48874,0.126059,0.650088,1.69163,178.615,0.404167,193.071,43.2735,-1.80475,25.0587,3.30926,85.0185,46.3091,0.277281,0.474348,0.0359891,214.619,1.14712,3.81569,10.3233,0.00421875,0.30905,0
0.110035,0.28125,0.455556,0.812457,0.26108,0.253119,0.428504,0.0265068,0.141192,237.995,238.004,238.0,0.266221,0.236411,0.541789,0.224162,-0.752023,-1.1089,97.363,-0.00173957,0.000423547,0.028288,0.0883565,0.128911,-6.07148,-1.69991,0.0666869,63.3042,0.314583,0.692783,73.6421,0.737668,9.01186,0.102551,-3.65456,4.36793,42.4004,0.172222,169.472,25.435,2.87518,6.90414,10.5643,125.765,24.5511,0.837389,0.387256,0.0394066,184.75,0.303863,35.7088,9.25174,0.0477951,0.295536,0
0.00431713,0.0416667,0.144444,0.796682,0.500879,0.0365034,0.121075,0.159517,0.282692,41.5952,42.9383,41.752,41.1048,40.3545,39.7849,2.76349,2.7318,2.66602,44.2137,-1.20874,0.839068,14.321,2.41995,4.17002,1.78946,0.0321643,0.809731,61.9835,1.0,3.55064,48.9963,0.198003,12.045,0.341721,4.9337,0.959432,106.805,0.191667,93.3802,18.5836,-0.108642,51.6063,8.98322,163.467,47.4079,0.573128,0.462477,0.0512394,36.5903,0.0326882,21.6504,9.31855,0.266418,0.363647,1
0.00854745,0.108333,0.09375,0.391659,0.433466,0.0983115,0.0838424,0.084631,0.158405,136.923,85.8592,49.3649,38.6838,36.8467,35.4306,-0.0388308,0.944171,1.98692,65.811,9.67924,26.3389,10.8062,5.93937,10.7634,-0.233188,0.933433,-0.130197,62.8809,0.327083,-0.746377,19.0148,0.102516,5.74701,0.263344,5.45701,0.253797,96.253,0.219444,65.1934,14.4016,0.0111692,35.8203,10.2731,97.2488,65.9607,0.600934,0.48547,0.106949,125.673,-1.23684,46.1531,3.02302,0.184172,0.158771,1
0.0649306,0.3625,0.252778,0.144977,0.898478,0.314495,0.226004,0.0409982,0.291398,13.5895,69.5097,81.2511,9.16386,25.1323,26.4014,0.286356,-0.661577,-0.734132,53.521,-20.3115,-13.191,10.5622,3.58245,2.46093,-1.18922,2.46467,0.249237,70.5115,0.0625,5.01032,47.0354,0.238767,10.1578,0.263005,0.283453,0.805148,210.514,0.238889,74.4708,3.91693,0.347815,9.70306,20.173,171.263,40.3168,0.421455,0.359592,0.126518,146.542,-1.40198,31.3494,12.1515,0.0800116,0.578956,1
0.0400586,0.177083,0.290625,0.0990354,0.393097,0.165584,0.253573,0.0482691,0.221632,174.838,130.337,97.4567,78.0728,82.7952,38.5411,-1.03995,0.0398715,1.9653,75.0854,10.2473,11.2263,17.8066,22.7426,27.5059,-0.195476,0.824568,-0.284716,64.9249,0.4375,7.32097,1.65919,0.356076,5.6471,0.0339481,15.6806,0.668957,84.5726,0.166667,201.096,0.54326,-0.622342,25.4353,10.8586,45.8701,19.9966,0.399168,0.40005,0.0279182,94.4024,-0.959838,22.7411,18.4228,0.0469618,1.05386,1
0.0804427,0.895833,0.209375,0.626834,0.906651,0.752608,0.18312,0.0713823,0.571121,213.315,194.424,184.272,5.87714,7.95883,10.0959,-2.28051,-1.74435,-1.72682,90.5482,2.30848,3.7608,1.39897,0.533608,1.09741,-2.27038,0.368011,2.16908,65.6011,0.820833,-5.55927,26.6027,0.0491915,15.516,0.119276,-5.25788,-1.32304,117.254,0.322222,120.211,58.9588,1.70888,29.343,17.2821,163.35,48.5337,0.418775,0.351787,0.0195677,77.7005,0.975126,9.60005,5.96876,0.268594,0.233366,1
0.389097,1.0,0.45625,0.507405,0.202038,1.05482,0.421037,0.0179963,0.147184,219.369,222.29,228.17,14.3008,11.5584,9.46495,-0.272722,-0.0372355,0.132445,94.7429,0.023858,-1.52335,1.99319,0.381523,0.85202,-0.139537,-1.60017,-0.897339,60.1668,0.633333,0.562434,55.865,0.375602,1.20347,0.159348,-4.58632,1.06501,118.937,0.0770833,36.6793,27.467,-0.0728697,44.8769,11.2792,96.4696,16.3949,0.49017,0.33112,0.0557639,171.971,1.63597,35.3553,1.7919,0.0277778,0.168954,0
0.0180845,0.133333,0.183333,0.546179,0.896718,0.101688,0.176751,0.0736,0.26018,84.7632,65.127,71.1526,30.0786,31.6102,33.3472,-0.191751,-0.269247,-0.289391,56.8402,9.70034,0.168146,14.1405,6.6915,4.53679,-1.1572,2.33934,1.19101,57.275,1.0,0.887059,52.0308,0.304046,13.6189,0.0572746,-3.58175,-0.186126,216.985,0.13125,102.948,69.0635,-1.15544,15.3568,8.27299,68.6148,21.0202,0.919062,0.591078,0.0219577,67.3065,2.13343,20.5157,4.56001,0.177899,0.403227,1
0.0129745,0.0791667,0.213889,0.0689303,0.61354,0.0682901,0.194876,0.0820696,0.233766,109.408,119.593,144.02,39.989,36.8443,30.3232,1.51841,1.64611,1.63586,73.2246,0.741751,-9.42921,8.32488,1.05295,4.56356,1.24417,-0.153213,0.939479,56.7101,0.458333,-2.21786,36.6413,0.146958,12.1709,0.164184,1.83235,0.524447,147.848,0.675,118.716,20.9522,0.203202,41.472,11.8875,82.4961,6.20097,0.141122,0.330811,0.173718,56.4129,-1.70553,45.2493,4.84506,0.0704803,0.716256,1
0.00945602,0.0833333,0.266667,0.0661988,0.307922,0.0610564,0.235658,0.137699,0.574479,161.361,191.807,95.1047,38.6073,38.5177,39.8517,-1.42322,-2.07341,0.535904,86.2178,-15.9504,29.0539,9.18725,5.77483,11.2301,-2.79113,0.445815,0.0188001,71.6001,1.0,-0.933611,71.674,0.268254,15.3748,0.828901,-6.40378,2.21259,139.54,0.158333,82.9697,43.0549,-1.59788,72.4737,3.27318,79.2206,12.3446,0.517033,0.164,0.0608725,64.8242,-0.149811,5.68583,2.41857,0.0119676,0.469446,0
0.00601273,0.0708333,0.152778,0.951965,0.625655,0.0588691,0.120019,0.114533,0.444385,55.589,41.59,42.8479,16.4355,13.4881,14.4709,-0.0279038,-0.406566,-0.518628,48.0726,6.80243,1.78468,7.47985,5.57384,4.6111,-1.00963,2.73186,1.77436,62.7255,1.0,1.06541,16.5867,0.709128,1.75355,0.481105,5.14019,0.0246285,189.998,0.472222,32.6672,19.6638,-0.816053,59.3797,10.3204,171.941,14.3785,0.515149,0.823218,0.0812555,205.647,1.71882,61.8346,3.79158,0.0798958,0.0826137,1
0.0109317,0.14375,0.130556,0.348069,0.238037,0.105231,0.106943,0.0942298,0.417515,79.3393,80.514,80.0593,46.8875,48.2823,48.1262,2.21458,2.33873,2.25446,60.7518,-0.306103,0.190594,12.5069,2.80458,5.31828,1.52401,-0.599749,-2.57569,54.2006,0.491667,1.37043,37.8222,0.520353,12.7945,0.274503,-1.50482,1.09012,105.122,0.21875,126.285,40.7547,0.804477,64.1253,11.1837,110.256,4.62404,0.647414,0.273831,0.154851,98.9748,0.404777,35.3896,4.72766,0.764062,0.372855,1
