Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
FL,227.0,LAS,MKE,2,430.0,208.0,0
9E,3894.0,MSP,DAY,5,610.0,112.0,0
FL,420.0,ATL,PNS,7,1340.0,75.0,1
OO,6695.0,DEN,ELP,3,614.0,109.0,0
AA,541.0,DFW,ELP,4,1075.0,105.0,0
UA,241.0,ORD,SEA,4,732.0,276.0,0
DL,2297.0,ATL,MSY,2,820.0,98.0,0
HA,40.0,OGG,PDX,6,855.0,315.0,0
AA,1074.0,OMA,DFW,4,675.0,115.0,0
B6,700.0,SJU,JFK,5,179.0,237.0,1
OO,7026.0,LAX,FAT,7,816.0,67.0,1
FL,95.0,ATL,RDU,5,545.0,73.0,0
MQ,2720.0,DSM,DFW,1,710.0,120.0,1
MQ,4049.0,ORD,IND,6,895.0,60.0,0
UA,317.0,DEN,IAD,4,1075.0,197.0,1
DL,1478.0,MEM,BOS,6,1150.0,169.0,0
AS,453.0,LAX,SEA,7,645.0,162.0,1
UA,214.0,IAH,ORD,1,392.0,153.0,1
XE,5994.0,XNA,ORD,1,637.0,106.0,0
B6,418.0,PBI,BOS,3,420.0,172.0,0
CO,174.0,HNL,SNA,6,840.0,335.0,0
AA,2349.0,ORD,DFW,3,1130.0,155.0,1
AA,1677.0,ORD,SNA,7,1125.0,260.0,1
EV,5601.0,ATL,DHN,7,1020.0,55.0,1
OO,6941.0,DEN,BOI,6,913.0,122.0,0
XE,2283.0,IAH,AUS,4,625.0,53.0,0
DL,1787.0,BWI,MSP,3,1110.0,168.0,0
WN,2403.0,BWI,ALB,5,910.0,70.0,0
OO,6377.0,CPR,DEN,6,779.0,55.0,1
DL,2469.0,ATL,MCO,4,845.0,91.0,0
AS,731.0,SEA,ANC,6,1320.0,215.0,0
UA,592.0,EGE,DEN,2,491.0,61.0,0
UA,133.0,LAS,DEN,4,593.0,117.0,0
DL,1554.0,LAX,ATL,4,860.0,261.0,0
WN,1305.0,OAK,SEA,3,940.0,125.0,1
EV,5190.0,ATL,TLH,1,970.0,64.0,1
DL,2132.0,MSP,GEG,5,690.0,186.0,0
EV,5334.0,ATL,ABY,2,575.0,60.0,0
FL,676.0,MCO,MKE,7,610.0,166.0,0
OO,6508.0,AUS,SFO,5,1130.0,238.0,1
MQ,3682.0,MIA,MEM,3,1240.0,155.0,0
AA,1247.0,ORD,LAX,2,680.0,265.0,1
9E,4103.0,DTW,DAY,5,530.0,70.0,0
AA,556.0,SAN,ORD,3,725.0,250.0,1
OO,4583.0,DEN,SLC,2,700.0,89.0,0
WN,2281.0,BWI,BHM,5,695.0,135.0,1
B6,1250.0,IAD,BOS,6,391.0,89.0,0
EV,5062.0,GSO,ATL,7,585.0,90.0,1
CO,238.0,EWR,MIA,4,569.0,210.0,1
WN,160.0,SMF,ONT,1,835.0,75.0,1
XE,2236.0,MSP,EWR,5,854.0,165.0,0
US,1015.0,CLT,PBI,5,870.0,108.0,1
WN,826.0,BOI,SLC,4,1110.0,60.0,1
CO,187.0,MCO,IAH,1,540.0,150.0,1
DL,1157.0,CMH,ATL,1,360.0,110.0,0
B6,937.0,ORD,LGB,2,1055.0,267.0,0
CO,1402.0,EWR,LAX,3,510.0,377.0,0
XE,2582.0,ATL,EWR,3,850.0,139.0,1
XE,2252.0,RIC,CLE,6,585.0,85.0,0
DL,1270.0,MEM,CLT,2,1195.0,98.0,1
US,1433.0,BOS,CLT,5,375.0,152.0,0
UA,917.0,IAD,SEA,3,1035.0,358.0,1
WN,2971.0,BWI,JAX,7,500.0,130.0,1
WN,958.0,STL,MSP,4,1230.0,90.0,1
UA,630.0,MSY,DEN,4,903.0,180.0,0
XE,2225.0,OKC,IAH,4,805.0,84.0,0
UA,344.0,PDX,SFO,6,454.0,118.0,0
OO,6274.0,HPN,ORD,5,1174.0,156.0,1
MQ,3080.0,LAX,SBA,6,810.0,40.0,0
WN,294.0,STL,TPA,3,765.0,135.0,1
B6,217.0,JFK,LGB,4,1020.0,380.0,0
DL,1969.0,ATL,MCO,5,540.0,98.0,1
XE,2703.0,IAH,MSY,3,1375.0,59.0,0
AA,123.0,DFW,HNL,6,670.0,525.0,1
9E,3914.0,IND,DTW,3,900.0,83.0,0
MQ,4668.0,ATL,LGA,2,690.0,135.0,0
9E,3983.0,DTW,SBN,4,730.0,58.0,0
AA,462.0,MIA,DCA,3,980.0,145.0,1
XE,3057.0,VPS,IAH,1,895.0,118.0,1
B6,1254.0,IAD,BOS,5,980.0,90.0,1
OO,6882.0,DEN,SMF,7,926.0,155.0,1
DL,1661.0,DTW,ATL,4,370.0,136.0,1
UA,806.0,LAX,SFO,4,835.0,85.0,0
B6,399.0,LGA,MCO,3,1265.0,165.0,1
DL,1730.0,ATL,CHS,3,725.0,68.0,0
WN,2952.0,MSY,MDW,5,465.0,135.0,0
AA,406.0,ORD,AUS,4,1085.0,170.0,0
WN,2378.0,LAS,MDW,1,895.0,215.0,1
AS,69.0,SEA,KTN,5,1130.0,130.0,1
AA,1120.0,MSP,ORD,3,700.0,90.0,0
9E,3987.0,TYS,MEM,2,480.0,89.0,0
9E,3912.0,ICT,MEM,4,720.0,92.0,0
OO,6768.0,DEN,JAC,1,1162.0,88.0,1
9E,3950.0,FNT,MSP,4,410.0,108.0,0
FL,472.0,ATL,BWI,5,610.0,110.0,0
MQ,3754.0,ORD,AUS,2,510.0,165.0,0
OH,6477.0,CVG,XNA,5,915.0,122.0,0
DL,2155.0,ATL,LAX,3,1035.0,300.0,0
WN,866.0,SJC,LAX,1,880.0,70.0,1
OO,4704.0,SLC,DEN,2,1017.0,83.0,1
OO,4827.0,SLC,SAT,1,590.0,170.0,1
EV,5408.0,ATL,CHS,7,895.0,73.0,0
WN,2461.0,AMA,DAL,4,830.0,65.0,0
MQ,3924.0,TUL,ORD,7,1205.0,110.0,0
OH,6655.0,OMA,MEM,4,360.0,114.0,0
EV,5447.0,SDF,ATL,3,680.0,88.0,0
XE,2385.0,BRO,IAH,2,1018.0,82.0,0
DL,1524.0,SAT,ATL,6,480.0,139.0,0
MQ,3514.0,LIT,DFW,7,1090.0,80.0,0
WN,44.0,DAL,MCI,2,1105.0,85.0,1
FL,264.0,DCA,MKE,7,820.0,125.0,0
WN,157.0,BNA,TPA,3,1105.0,105.0,1
WN,1715.0,LAX,AUS,1,885.0,170.0,1
WN,110.0,LAS,SMF,5,640.0,95.0,1
XE,2248.0,MEM,EWR,2,1140.0,160.0,1
AA,867.0,DCA,ORD,6,1035.0,135.0,1
WN,2061.0,LAX,SJC,5,955.0,65.0,1
US,662.0,DEN,PHX,7,733.0,112.0,0
WN,1502.0,LAS,PDX,2,1265.0,140.0,1
OO,4638.0,SAN,LAX,7,380.0,49.0,0
CO,128.0,IAH,MSY,3,450.0,68.0,0
WN,1317.0,MDW,MCO,6,600.0,160.0,1
UA,537.0,BOS,SFO,7,484.0,408.0,0
US,122.0,ANC,PHX,2,113.0,327.0,0
US,596.0,RNO,PHX,2,975.0,101.0,0
XE,2082.0,IAH,ABQ,4,685.0,133.0,0
DL,2982.0,MEM,DCA,1,895.0,125.0,0
DL,2655.0,ATL,MEM,4,1100.0,90.0,1
UA,480.0,SFO,PIT,1,959.0,298.0,1
WN,550.0,PHX,SJC,1,385.0,125.0,0
WN,1255.0,PHX,LAS,4,915.0,70.0,1
OH,6448.0,IND,DTW,6,705.0,81.0,1
WN,855.0,DEN,MCO,4,445.0,210.0,1
WN,1754.0,SMF,SNA,2,870.0,85.0,1
US,12.0,SMF,PHX,7,360.0,109.0,0
WN,755.0,STL,DAL,2,860.0,105.0,1
MQ,3729.0,PHL,ORD,3,1185.0,145.0,1
OH,6367.0,ATL,CVG,5,725.0,87.0,1
OO,6291.0,LAX,ELP,5,761.0,111.0,1
MQ,4225.0,GRB,ORD,7,800.0,65.0,0
AA,33.0,JFK,LAX,5,475.0,380.0,0
XE,2321.0,CVG,IAH,7,670.0,157.0,0
AS,857.0,SEA,OGG,7,500.0,380.0,0
DL,1754.0,LAX,ATL,7,695.0,250.0,1
OO,6757.0,ORD,SGF,5,715.0,93.0,1
UA,444.0,ORD,MDT,3,786.0,102.0,0
DL,2037.0,BWI,DTW,4,765.0,100.0,1
EV,4986.0,CVG,BWI,5,905.0,93.0,0
WN,130.0,ONT,SJC,3,630.0,70.0,1
DL,1121.0,SLC,DTW,2,670.0,210.0,1
OO,6322.0,SAN,LAX,6,580.0,45.0,0
EV,5136.0,FAY,ATL,4,420.0,98.0,1
XE,2621.0,SDF,CLE,6,620.0,65.0,0
XE,2925.0,EWR,SDF,5,920.0,139.0,0
DL,1470.0,ATL,CLT,3,1365.0,69.0,0
XE,5910.0,ORD,BHM,4,1170.0,108.0,0
WN,1643.0,SNA,SJC,6,715.0,75.0,1
DL,2166.0,CHS,ATL,6,510.0,83.0,0
US,1294.0,PHL,CLT,3,605.0,121.0,1
XE,3022.0,IAH,GPT,4,1175.0,76.0,0
WN,990.0,PHL,MDW,4,1185.0,160.0,0
AA,581.0,STL,LAX,6,560.0,255.0,1
WN,1657.0,RDU,BNA,4,1125.0,95.0,1
9E,4219.0,DTW,MDW,5,1170.0,79.0,1
WN,2601.0,LAS,SMF,6,1210.0,85.0,1
OO,4520.0,SLC,FCA,5,1031.0,104.0,0
XE,3083.0,IAH,MKE,2,445.0,153.0,0
EV,4984.0,DCA,BOS,1,475.0,95.0,0
FL,1491.0,CMH,MCO,6,741.0,139.0,0
EV,5305.0,MGM,MEM,4,990.0,75.0,0
OO,6967.0,ACV,SMF,2,1140.0,57.0,0
WN,948.0,PHX,SAN,5,1200.0,65.0,1
AA,1479.0,ATL,DFW,4,845.0,150.0,1
MQ,3224.0,GSO,DFW,4,1025.0,195.0,0
US,641.0,DFW,PHX,5,370.0,157.0,0
OO,6760.0,DEN,ATL,1,1053.0,163.0,0
AA,1467.0,DFW,ELP,3,550.0,105.0,0
OO,6753.0,CLD,LAX,4,1172.0,39.0,0
WN,711.0,DAL,SAT,1,395.0,65.0,0
DL,2353.0,LGA,TPA,4,1055.0,183.0,1
XE,5940.0,BNA,ORD,4,467.0,107.0,0
MQ,3630.0,BNA,MIA,2,860.0,140.0,1
B6,1115.0,RIC,MCO,3,1042.0,123.0,1
XE,3087.0,LGA,CLE,2,1170.0,97.0,0
MQ,4284.0,EVV,ORD,4,810.0,85.0,0
DL,2722.0,PHX,DTW,2,35.0,224.0,0
MQ,4279.0,ORD,GRR,1,1065.0,55.0,0
US,1981.0,DCA,TPA,6,605.0,146.0,0
WN,307.0,LAX,PHX,5,1080.0,80.0,0
UA,428.0,IAD,BDL,6,1319.0,86.0,0
DL,2024.0,ATL,BWI,3,1155.0,116.0,0
DL,2935.0,ATL,SAT,6,1050.0,164.0,0
EV,5589.0,TRI,ATL,4,1094.0,80.0,1
OO,4574.0,LAS,SLC,4,480.0,84.0,1
OO,6319.0,DSM,ORD,6,827.0,83.0,1
B6,57.0,JFK,PBI,6,899.0,182.0,0
OO,6908.0,ORD,DAY,4,643.0,60.0,1
UA,226.0,SFO,BOS,6,360.0,337.0,0
OO,6316.0,ONT,SFO,7,587.0,85.0,1
OO,6700.0,GJT,DEN,2,438.0,58.0,0
OO,6627.0,DEN,PSP,6,935.0,131.0,0
AA,1354.0,LAS,MIA,5,370.0,265.0,0
FL,533.0,MEM,ATL,1,425.0,85.0,0
MQ,4212.0,ORD,BUF,3,715.0,95.0,1
US,250.0,SAN,PHX,2,390.0,84.0,0
WN,1992.0,SNA,SFO,7,680.0,85.0,1
CO,221.0,ATL,IAH,7,1019.0,141.0,0
WN,1252.0,MCO,SAT,2,920.0,185.0,0
AS,641.0,PHX,SEA,7,420.0,188.0,0
XE,2643.0,EWR,ATL,7,809.0,157.0,0
AA,2031.0,DFW,LAS,4,920.0,175.0,1
9E,3875.0,GSP,DTW,1,360.0,114.0,1
MQ,2820.0,SPS,DFW,2,690.0,45.0,0
WN,2987.0,BWI,MHT,3,715.0,75.0,0
AA,409.0,MCI,DFW,1,1155.0,100.0,0
AA,1896.0,DFW,SDF,2,1160.0,115.0,0
XE,2923.0,CLE,ATL,2,920.0,112.0,1
DL,47.0,ATL,BOS,3,1140.0,155.0,1
DL,1664.0,STL,MSP,4,460.0,96.0,0
CO,373.0,CLT,EWR,4,570.0,103.0,0
CO,1578.0,SAT,IAH,1,845.0,55.0,1
CO,1139.0,EWR,DFW,1,1080.0,250.0,0
UA,112.0,DEN,TPA,1,627.0,203.0,1
EV,5115.0,MEM,ECP,2,1175.0,82.0,0
OH,6261.0,JFK,BUF,5,1140.0,102.0,1
9E,3702.0,RST,MSP,1,330.0,50.0,0
WN,2009.0,BWI,JAX,5,850.0,125.0,1
OO,6932.0,PAH,ORD,2,902.0,78.0,0
US,156.0,PHX,STL,4,790.0,173.0,0
WN,2482.0,PDX,DEN,6,435.0,145.0,1
FL,331.0,PHL,ATL,6,355.0,140.0,0
UA,163.0,BOS,LAX,1,383.0,400.0,0
DL,1380.0,LGA,BOS,5,690.0,69.0,1
XE,2017.0,EWR,ORD,1,450.0,165.0,1
US,595.0,MCI,PHX,2,360.0,174.0,0
US,192.0,PHX,SAN,5,1270.0,73.0,1
AS,502.0,SEA,SNA,4,390.0,159.0,0
OO,7772.0,SLC,SGU,1,660.0,81.0,1
WN,443.0,BWI,MHT,6,1175.0,75.0,1
EV,5235.0,ATL,BTR,5,933.0,96.0,0
WN,3329.0,MDW,PDX,5,605.0,275.0,1
YV,2749.0,PHX,SBA,7,1069.0,90.0,0
DL,1117.0,DTW,LAS,5,1295.0,267.0,0
UA,201.0,BOS,IAD,7,345.0,103.0,1
WN,109.0,DEN,SEA,1,515.0,185.0,1
AA,768.0,LAX,STL,7,995.0,210.0,0
9E,3748.0,MEM,FSM,4,565.0,79.0,0
XE,5923.0,ORD,LNK,3,1205.0,99.0,0
DL,1078.0,LGA,MSY,1,475.0,217.0,0
CO,1832.0,IAH,LGA,2,715.0,199.0,0
MQ,4182.0,ORD,ABE,4,540.0,115.0,0
WN,2282.0,SAN,SMF,6,565.0,95.0,1
OO,7759.0,EKO,SLC,1,490.0,78.0,0
F9,511.0,LGA,DEN,1,1050.0,270.0,0
DL,1801.0,ATL,AUS,7,1315.0,163.0,1
MQ,2731.0,CVG,DFW,5,360.0,165.0,0
WN,941.0,SFO,LAS,5,620.0,90.0,1
DL,2471.0,SLC,PHX,7,1200.0,100.0,1
WN,3224.0,MDW,AUS,2,575.0,170.0,0
XE,5990.0,ORD,ICT,5,924.0,116.0,0
9E,3675.0,DTW,ALB,5,840.0,99.0,1
DL,1518.0,MCO,ATL,6,330.0,84.0,1
MQ,4548.0,LGA,CMH,1,890.0,115.0,1
DL,2538.0,HOU,ATL,1,390.0,123.0,1
WN,2785.0,FLL,PHL,1,710.0,175.0,0
WN,2972.0,LAS,ABQ,4,360.0,85.0,0
US,204.0,LAX,LAS,5,450.0,63.0,0
WN,3664.0,BWI,BDL,5,715.0,65.0,1
CO,702.0,EWR,SFO,4,960.0,382.0,1
MQ,3979.0,CVG,ORD,1,1200.0,90.0,0
B6,262.0,LGB,SMF,3,420.0,83.0,1
YV,2986.0,PHX,SAT,1,959.0,122.0,0
B6,324.0,FLL,BDL,1,670.0,171.0,0
EV,5104.0,ATL,BMI,1,645.0,104.0,0
AA,1766.0,SJU,IAD,5,780.0,245.0,0
XE,2625.0,IAH,HRL,6,918.0,63.0,1
US,2182.0,DCA,LGA,1,1080.0,84.0,0
DL,1415.0,SAT,DTW,3,420.0,185.0,0
AA,2364.0,DFW,ORD,1,1040.0,145.0,1
WN,2482.0,PDX,DEN,6,435.0,145.0,0
US,491.0,DEN,PHX,6,1100.0,117.0,0
UA,739.0,MCO,DEN,5,430.0,256.0,0
AA,1151.0,ORD,STL,7,1190.0,70.0,1
US,1811.0,BOS,PHL,1,510.0,98.0,0
US,1455.0,FLL,CLT,1,390.0,115.0,0
MQ,3529.0,DFW,MKE,3,925.0,135.0,0
OH,6432.0,MSP,CLE,3,605.0,112.0,0
OO,6610.0,DEN,GJT,1,938.0,53.0,1
WN,6.0,DAL,HOU,7,1110.0,60.0,0
DL,2370.0,LGA,PBI,3,1079.0,190.0,1
AA,1184.0,PHX,ORD,3,410.0,200.0,0
WN,151.0,PHX,SLC,3,1085.0,95.0,0
B6,162.0,RSW,JFK,4,360.0,156.0,1
WN,2797.0,LAS,SMF,3,635.0,95.0,1
OO,6506.0,ELP,LAX,5,360.0,137.0,0
AA,268.0,SEA,JFK,3,435.0,315.0,0
XE,2379.0,EWR,SDF,2,1229.0,147.0,1
WN,1921.0,DAL,BHM,4,460.0,90.0,1
MQ,3924.0,TUL,ORD,2,1195.0,110.0,1
DL,1469.0,ATL,MCO,2,1215.0,87.0,0
OO,6506.0,LAX,BOI,3,552.0,117.0,1
DL,2490.0,PDX,MSP,1,410.0,196.0,1
9E,4278.0,AMA,MEM,3,965.0,121.0,0
WN,354.0,OAK,DEN,3,610.0,145.0,1
AA,1144.0,ORD,STL,5,995.0,70.0,0
WN,636.0,ISP,MDW,3,575.0,155.0,1
AA,849.0,MIA,SFO,1,485.0,380.0,0
DL,2313.0,PIT,ATL,5,1132.0,118.0,1
FL,1267.0,BMI,MCO,2,629.0,142.0,1
DL,1794.0,ATL,PHL,4,1295.0,124.0,1
EV,5196.0,DTW,OMA,4,520.0,125.0,1
FL,402.0,ATL,IND,5,530.0,90.0,0
AA,1521.0,MCI,ORD,2,1010.0,95.0,0
US,657.0,PHL,SFO,2,460.0,384.0,0
EV,5089.0,SHV,ATL,2,1079.0,106.0,1
UA,795.0,TPA,IAD,1,1135.0,135.0,1
B6,1421.0,PDX,LGB,4,450.0,135.0,0
DL,2413.0,CVG,RSW,5,555.0,155.0,0
WN,2882.0,BHM,JAX,1,695.0,70.0,1
OH,6642.0,ORF,JFK,5,627.0,93.0,0
B6,1147.0,BTV,MCO,5,566.0,196.0,0
UA,727.0,IAD,TPA,6,1325.0,145.0,1
DL,141.0,JFK,MIA,4,898.0,199.0,0
YV,7257.0,IAD,SAT,4,1040.0,234.0,0
WN,28.0,BOS,BWI,3,365.0,110.0,0
UA,160.0,DEN,OMA,7,825.0,88.0,0
B6,686.0,DCA,BOS,3,940.0,84.0,1
WN,1426.0,STL,DAL,4,365.0,110.0,0
FL,361.0,LGA,ATL,6,622.0,157.0,0
WN,771.0,BWI,LAS,7,790.0,330.0,1
WN,1018.0,LAX,OAK,5,1005.0,75.0,1
WN,1023.0,OAK,ABQ,1,505.0,135.0,1
US,1839.0,PHL,MSP,5,595.0,183.0,0
B6,488.0,LGB,BOS,3,1252.0,308.0,0
WN,122.0,SAT,LAS,1,1170.0,180.0,1
UA,449.0,ORD,SAN,4,595.0,260.0,0
WN,1498.0,RNO,LAS,3,1250.0,70.0,0
WN,46.0,HOU,DAL,1,1050.0,55.0,1
DL,1275.0,JFK,SLC,2,565.0,325.0,0
UA,744.0,DEN,BOS,4,503.0,227.0,0
AA,1262.0,SNA,ORD,3,1035.0,225.0,1
AA,717.0,LGA,DFW,6,485.0,250.0,0
WN,2790.0,CMH,BWI,3,385.0,70.0,0
WN,825.0,TPA,MSY,3,775.0,100.0,1
OO,4823.0,SLC,FAT,4,690.0,103.0,1
UA,394.0,LAS,ORD,7,400.0,215.0,0
OO,6496.0,LAX,COS,7,1252.0,127.0,0
DL,2632.0,SNA,SLC,3,405.0,132.0,0
AA,1465.0,ORD,RSW,3,665.0,170.0,1
OO,6549.0,SFO,SBP,5,1369.0,67.0,1
9E,4282.0,DTW,ORF,6,610.0,111.0,0
WN,1768.0,TUS,ABQ,5,360.0,60.0,1
OH,6421.0,EWR,CVG,4,385.0,131.0,1
WN,1717.0,AUS,DAL,3,955.0,55.0,0
AA,1994.0,IAH,MIA,1,360.0,135.0,0
WN,2466.0,OAK,ONT,2,1045.0,70.0,1
DL,1629.0,JFK,LAS,4,970.0,366.0,0
HA,185.0,OGG,HNL,3,675.0,34.0,0
MQ,3621.0,MIA,ORF,5,665.0,135.0,1
DL,1987.0,MSP,SAN,2,695.0,237.0,0
WN,946.0,TPA,SAT,2,905.0,175.0,1
US,75.0,JFK,PHX,6,599.0,338.0,0
B6,1757.0,FLL,SJU,4,530.0,146.0,1
OO,6353.0,MCI,DEN,7,1190.0,109.0,0
B6,112.0,JFK,BUF,5,1370.0,83.0,0
WN,2379.0,TPA,STL,3,870.0,150.0,1
MQ,2995.0,DSM,DFW,3,1005.0,125.0,0
OO,6855.0,DEN,LIT,2,1170.0,116.0,0
US,490.0,ONT,PHX,6,765.0,70.0,1
WN,2599.0,SDF,MCO,6,765.0,125.0,0
EV,5120.0,ATL,TYS,3,448.0,59.0,0
CO,298.0,DEN,IAH,3,785.0,138.0,0
DL,1216.0,SLC,BOS,4,1030.0,275.0,1
DL,2337.0,BWI,DTW,4,450.0,102.0,0
US,354.0,MSP,PHX,4,1235.0,207.0,0
WN,735.0,DEN,PDX,1,515.0,175.0,1
AA,552.0,SFO,MIA,6,360.0,315.0,0
OO,4745.0,SLC,ONT,2,672.0,107.0,0
DL,1267.0,DTW,AUS,4,740.0,202.0,0
OO,6717.0,ORD,RAP,6,755.0,134.0,0
AA,1589.0,BNA,DFW,2,775.0,125.0,0
XE,2625.0,IAH,HRL,3,918.0,68.0,1
AA,2202.0,MIA,DFW,1,1235.0,190.0,1
US,1578.0,CLT,PHL,5,875.0,99.0,0
DL,1557.0,SLC,SEA,4,1290.0,135.0,1
AA,1267.0,MIA,SJU,2,1000.0,150.0,1
WN,1884.0,PHX,OAK,2,915.0,125.0,1
US,1840.0,DFW,CLT,4,835.0,143.0,0
AA,1331.0,DFW,SAT,5,525.0,70.0,1
WN,1128.0,AUS,ELP,3,1235.0,100.0,1
OO,4800.0,LAX,SAN,7,495.0,46.0,0
MQ,3451.0,DFW,XNA,5,1110.0,65.0,0
US,1876.0,PHL,BOS,3,915.0,76.0,0
AS,885.0,PDX,KOA,5,1060.0,370.0,0
DL,1877.0,ORD,ATL,4,996.0,124.0,0
DL,1578.0,EYW,ATL,5,740.0,121.0,1
FL,134.0,TPA,ATL,4,480.0,100.0,0
WN,2106.0,FLL,MCO,4,365.0,55.0,0
MQ,3049.0,SAN,LAX,6,420.0,50.0,1
DL,2180.0,SLC,DTW,6,420.0,219.0,0
WN,414.0,BWI,STL,1,805.0,145.0,1
WN,3484.0,STL,DTW,3,540.0,90.0,1
AA,1743.0,DFW,MCI,5,885.0,90.0,1
EV,4952.0,EYW,ATL,6,480.0,123.0,0
AS,101.0,SEA,ANC,4,930.0,225.0,0
XE,2795.0,TUL,IAH,3,565.0,92.0,0
DL,2269.0,ATL,MCO,6,720.0,85.0,1
UA,342.0,SAN,DEN,5,688.0,142.0,1
MQ,4396.0,RDU,DCA,3,435.0,65.0,0
CO,1461.0,CLE,MCO,3,940.0,149.0,1
WN,343.0,LAX,ELP,2,615.0,110.0,1
F9,130.0,DEN,DFW,4,635.0,112.0,0
FL,1630.0,DCA,MCO,1,390.0,148.0,0
WN,980.0,FLL,BWI,3,1005.0,155.0,1
US,1667.0,CLT,STL,4,1095.0,123.0,0
MQ,4489.0,LGA,BOS,5,1150.0,65.0,1
9E,4051.0,MEM,IAH,4,1160.0,100.0,0
WN,1179.0,DEN,SAT,6,615.0,130.0,1
WN,3333.0,HRL,AUS,4,920.0,60.0,0
OO,3044.0,PIT,MKE,4,1119.0,91.0,0
DL,1102.0,JFK,SAT,1,1205.0,294.0,1
OO,4598.0,MOT,MSP,3,800.0,90.0,0
US,1239.0,PHL,MSY,5,590.0,202.0,1
WN,678.0,SAN,LAS,4,705.0,70.0,1
WN,1973.0,DTW,BWI,5,470.0,100.0,1
WN,3590.0,OAK,LAX,6,1125.0,75.0,1
WN,1229.0,PHX,OAK,5,1245.0,125.0,1
DL,2870.0,MIA,ATL,7,890.0,122.0,0
EV,5327.0,MEM,HSV,2,570.0,62.0,0
WN,526.0,BUR,OAK,3,955.0,70.0,0
WN,1022.0,DEN,LAS,2,1035.0,115.0,0
DL,1132.0,LGA,RSW,7,810.0,197.0,1
WN,2290.0,LAX,LAS,4,1130.0,60.0,1
US,545.0,DFW,PHX,4,1110.0,161.0,1
YV,2896.0,PHX,DRO,5,965.0,72.0,0
XE,2725.0,DFW,IAH,6,715.0,62.0,0
US,374.0,DFW,CLT,4,515.0,144.0,0
WN,1466.0,MDW,BHM,7,925.0,105.0,1
WN,3491.0,MAF,HOU,1,580.0,80.0,0
WN,3066.0,LAS,AUS,2,1070.0,155.0,1
WN,1814.0,LAX,MSY,3,630.0,215.0,1
AA,1124.0,MIA,LGA,5,585.0,165.0,1
WN,660.0,OAK,ONT,7,440.0,75.0,1
WN,1029.0,RNO,LAS,1,1185.0,70.0,1
UA,303.0,JFK,SFO,3,360.0,404.0,0
AA,1270.0,LAX,MIA,5,1280.0,280.0,0
XE,5959.0,ROA,IAD,7,830.0,72.0,1
XE,2548.0,IAH,BHM,1,1170.0,99.0,1
YV,2676.0,SDF,CLT,4,920.0,87.0,0
XE,2250.0,CLE,PVD,1,680.0,90.0,0
FL,1401.0,MCO,ROC,3,892.0,152.0,0
XE,5952.0,ORD,ICT,5,924.0,116.0,1
WN,1587.0,MDW,PHX,7,1030.0,240.0,1
XE,2596.0,IAH,PNS,1,450.0,86.0,0
WN,1570.0,PHL,MHT,5,780.0,75.0,1
AA,1634.0,SAT,ORD,5,885.0,160.0,1
AA,863.0,DFW,MIA,7,470.0,165.0,0
AA,836.0,DFW,DCA,5,510.0,160.0,0
OO,6937.0,PSC,DEN,7,710.0,131.0,1
DL,2944.0,DTW,EWR,3,420.0,107.0,0
FL,366.0,ATL,LGA,3,798.0,120.0,1
WN,537.0,ONT,SMF,2,1145.0,80.0,0
F9,844.0,SEA,DEN,2,530.0,151.0,1
YV,2668.0,CLT,BNA,1,961.0,88.0,0
9E,3842.0,LEX,DTW,2,1020.0,89.0,0
UA,628.0,ORD,DCA,7,1260.0,102.0,1
OH,6266.0,IAD,DTW,3,573.0,107.0,0
MQ,3948.0,OMA,ORD,6,1030.0,105.0,0
B6,106.0,JFK,BUF,3,1238.0,87.0,1
FL,667.0,ATL,HPN,2,610.0,146.0,1
CO,1588.0,SAN,IAH,6,803.0,180.0,1
UA,796.0,RDU,IAD,6,373.0,69.0,1
OH,6515.0,JAX,LGA,4,995.0,147.0,0
AA,1673.0,ATL,DFW,1,565.0,155.0,0
YV,2775.0,TUS,PHX,4,540.0,60.0,0
OO,7813.0,CDC,SLC,3,1235.0,60.0,1
US,1967.0,PWM,CLT,3,480.0,161.0,0
XE,2492.0,IAH,RDU,6,950.0,144.0,0
WN,1380.0,MCO,RSW,6,600.0,50.0,0
DL,1722.0,DTW,BOS,3,945.0,122.0,1
WN,129.0,PHX,SLC,4,550.0,100.0,0
WN,1642.0,ELP,HOU,3,495.0,105.0,0
AA,472.0,SLC,DFW,4,1050.0,150.0,0
WN,1118.0,BNA,HOU,7,885.0,135.0,0
9E,3736.0,COU,MEM,3,680.0,83.0,0
US,1040.0,CLT,STT,6,705.0,219.0,1
MQ,4258.0,GRR,ORD,4,1205.0,80.0,0
AS,181.0,ANC,FAI,1,420.0,60.0,0
MQ,3216.0,HOU,DFW,2,730.0,70.0,0
FL,550.0,ATL,BUF,5,925.0,121.0,0
UA,629.0,DCA,ORD,7,1110.0,129.0,1
DL,1783.0,SLC,LAS,1,821.0,85.0,0
DL,559.0,ATL,SJU,7,587.0,225.0,1
DL,2399.0,ATL,RIC,2,754.0,91.0,1
F9,351.0,PHF,DEN,5,1038.0,233.0,0
EV,5152.0,ATL,AGS,2,1155.0,61.0,0
UA,646.0,ORD,EWR,1,789.0,141.0,1
FL,772.0,ATL,LAS,3,1198.0,285.0,1
OO,6840.0,SBA,SFO,3,639.0,80.0,1
WN,684.0,PVD,PHX,1,770.0,365.0,0
