V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,target
226.0,1,11,2,2,0,1,1,0,130.0,295.0,19,0
316.0,2,8,2,0,0,1,0,0,23.0,12.0,19,0
221.0,33,37,2,0,0,2,1,0,209.0,284.0,19,0
319.0,10,28,2,2,0,2,0,0,179.0,28.0,19,1
207.0,1,4,2,0,0,1,1,1,53.0,11.0,19,1
90.0,8,10,2,0,0,1,0,0,191.0,13.0,19,1
230.0,0,9,2,2,0,1,1,0,4.0,301.0,19,1
265.0,12,15,2,0,0,1,1,1,212.0,298.0,19,1
292.0,2,18,2,0,0,2,1,1,91.0,2.0,19,1
241.0,11,22,2,2,0,2,0,0,4.0,11.0,19,1
231.0,0,8,2,2,0,2,1,0,64.0,128.0,19,0
299.0,6,19,2,0,0,0,0,0,185.0,10.0,19,0
84.0,9,15,2,1,0,0,1,0,335.0,58.0,19,1
197.0,8,17,2,2,0,1,0,0,27.0,58.0,19,1
238.0,2,10,2,2,0,1,1,0,294.0,171.0,19,1
257.0,0,15,2,2,0,2,1,1,1.0,4.0,19,1
218.0,14,16,2,0,0,2,1,0,181.0,44.0,19,1
240.0,24,32,2,2,0,2,1,0,21.0,281.0,19,0
192.0,7,31,2,0,0,1,1,0,47.0,299.0,19,1
220.0,12,30,2,2,0,2,1,0,20.0,281.0,19,0
266.0,4,31,2,2,0,1,1,0,83.0,299.0,19,1
296.0,3,38,2,0,0,1,0,0,272.0,16.0,19,1
233.0,4,8,2,0,0,2,1,0,92.0,34.0,19,1
101.0,6,22,2,0,0,2,0,0,389.0,11.0,19,1
219.0,10,13,2,0,0,0,1,1,98.0,97.0,19,0
243.0,0,11,2,2,0,1,0,0,10.0,211.0,19,0
202.0,4,16,2,0,0,1,1,0,25.0,332.0,19,0
215.0,21,32,2,0,0,2,1,0,20.0,8.0,7,0
246.0,6,9,2,2,0,2,1,0,4.0,27.0,19,0
84.0,37,38,2,0,0,2,1,0,336.0,285.0,19,0
228.0,10,11,2,0,0,2,0,0,17.0,3.0,19,0
180.0,4,24,2,0,0,2,1,0,238.0,31.0,19,0
276.0,3,5,2,0,0,1,0,0,1.0,47.0,19,0
199.0,4,11,2,0,0,2,0,0,91.0,45.0,19,0
239.0,1,14,2,1,0,2,0,0,4.0,20.0,19,1
293.0,5,23,2,2,0,0,1,1,177.0,380.0,19,0
206.0,0,4,2,2,0,0,1,0,24.0,53.0,19,0
238.0,0,13,2,2,0,2,1,1,292.0,44.0,19,1
90.0,38,62,2,0,0,1,1,0,367.0,172.0,19,0
193.0,5,9,2,2,0,1,1,0,16.0,243.0,19,1
246.0,0,10,2,2,0,2,1,0,1.0,147.0,19,0
376.0,0,6,0,1,0,0,1,1,42.0,96.0,19,0
95.0,0,12,2,2,0,2,1,1,402.0,265.0,19,1
293.0,19,39,2,2,0,2,1,1,218.0,211.0,19,0
180.0,3,10,2,0,0,1,1,0,240.0,171.0,19,0
76.0,7,12,2,2,0,2,0,0,349.0,14.0,19,1
400.0,4,16,0,1,0,1,1,1,3.0,174.0,19,1
92.0,5,15,2,0,0,2,1,1,381.0,4.0,19,0
212.0,15,32,2,0,0,2,1,0,95.0,281.0,19,0
243.0,3,16,2,0,0,2,1,1,151.0,26.0,19,0
244.0,2,34,2,0,0,0,1,1,41.0,67.0,19,0
262.0,4,17,2,0,0,2,0,0,21.0,35.0,19,1
211.0,3,4,2,0,0,2,1,0,30.0,281.0,19,0
218.0,5,7,2,0,0,0,1,1,178.0,33.0,19,0
351.0,2,12,2,0,0,2,1,1,220.0,265.0,19,1
130.0,10,11,2,2,0,1,1,0,308.0,187.0,19,0
243.0,2,9,2,2,0,2,1,1,9.0,23.0,19,1
213.0,7,9,2,0,0,0,1,1,20.0,13.0,19,0
98.0,9,13,2,0,0,2,1,1,393.0,44.0,19,1
219.0,5,8,2,0,0,1,0,0,29.0,61.0,19,0
281.0,0,9,2,0,0,2,0,0,31.0,1.0,19,1
239.0,5,11,2,1,0,1,0,0,4.0,60.0,19,0
84.0,3,12,2,1,0,1,0,0,338.0,10.0,19,1
102.0,5,38,2,0,0,2,1,0,388.0,285.0,19,0
63.0,5,6,2,0,0,1,0,0,399.0,23.0,19,0
76.0,20,68,2,2,0,1,1,0,396.0,173.0,19,0
215.0,0,8,2,2,0,2,0,0,39.0,49.0,19,1
103.0,8,10,2,2,0,2,1,0,335.0,5.0,19,0
91.0,9,14,2,2,0,1,1,0,346.0,514.0,19,0
90.0,7,10,2,0,0,0,1,1,189.0,2.0,19,0
80.0,21,22,2,0,0,1,0,0,403.0,7.0,19,0
123.0,35,41,2,2,0,2,1,1,392.0,305.0,19,0
224.0,7,17,2,0,0,2,1,1,31.0,11.0,19,1
243.0,1,5,2,2,0,2,1,1,9.0,353.0,19,1
344.0,4,8,2,2,0,2,1,0,223.0,50.0,19,1
76.0,6,10,2,2,0,0,0,0,354.0,83.0,19,1
194.0,2,9,2,0,0,2,0,0,13.0,1.0,19,1
83.0,15,23,2,0,0,1,1,1,380.0,261.0,19,1
93.0,26,72,2,0,0,1,1,0,368.0,173.0,19,0
76.0,0,13,2,2,0,0,1,1,402.0,40.0,19,0
197.0,8,10,2,2,0,0,0,0,9.0,35.0,19,1
398.0,1,3,2,2,0,0,0,0,193.0,58.0,19,1
253.0,0,12,2,0,0,2,0,0,3.0,71.0,19,1
257.0,2,8,2,0,0,2,1,0,101.0,36.0,19,0
91.0,15,22,2,0,0,2,1,0,352.0,1.0,19,1
267.0,0,4,2,0,0,1,0,0,10.0,204.0,19,1
253.0,0,11,2,0,0,2,1,0,3.0,51.0,19,0
263.0,4,13,2,2,0,0,0,0,218.0,65.0,19,0
76.0,10,13,2,2,0,2,1,1,353.0,3.0,19,0
95.0,2,11,2,2,0,2,1,1,403.0,404.0,19,1
239.0,1,21,2,1,0,2,1,1,1.0,6.0,19,0
240.0,6,15,2,2,0,0,1,0,20.0,57.0,19,0
199.0,6,19,2,0,0,1,0,0,86.0,16.0,19,1
194.0,7,15,2,0,0,0,1,0,12.0,58.0,19,1
265.0,0,12,2,0,0,2,0,0,209.0,2.0,2,1
76.0,5,6,2,2,0,1,0,0,353.0,24.0,19,0
220.0,7,11,2,2,0,1,0,0,82.0,1.0,19,1
213.0,6,7,2,0,0,1,1,1,63.0,238.0,19,0
212.0,1,7,2,2,0,1,1,1,54.0,73.0,19,0
139.0,16,24,2,2,0,2,0,0,299.0,25.0,19,1
234.0,0,35,2,0,0,2,1,0,98.0,283.0,19,0
293.0,3,5,2,2,0,2,1,0,173.0,27.0,19,0
76.0,8,21,2,2,0,2,0,0,354.0,15.0,19,0
398.0,6,10,2,2,0,2,1,0,189.0,147.0,19,1
95.0,7,24,2,2,0,2,1,1,398.0,163.0,19,0
239.0,0,10,2,1,0,0,0,0,5.0,83.0,19,1
237.0,10,12,2,2,0,1,1,1,61.0,367.0,19,0
257.0,0,11,2,0,0,1,0,0,101.0,291.0,19,0
571.0,4,5,0,1,0,1,1,0,86.0,183.0,19,0
133.0,2,12,2,0,0,2,1,1,296.0,26.0,19,1
355.0,3,10,2,2,0,1,1,0,277.0,184.0,19,0
193.0,1,10,2,0,0,1,0,0,31.0,493.0,19,1
257.0,0,25,2,2,0,2,1,1,1.0,121.0,5,1
120.0,4,13,2,2,0,2,1,0,293.0,30.0,19,1
257.0,5,14,2,2,0,1,0,0,1.0,65.0,19,1
320.0,0,8,2,0,0,1,0,0,27.0,61.0,19,1
240.0,0,30,2,0,0,2,0,0,30.0,105.0,19,0
230.0,1,12,2,2,0,2,1,1,5.0,1.0,19,0
281.0,1,16,2,2,0,2,1,1,17.0,117.0,19,0
98.0,10,41,2,2,0,2,1,1,402.0,305.0,19,0
98.0,7,12,2,0,0,0,0,0,398.0,12.0,19,0
295.0,5,42,2,2,0,0,1,1,218.0,18.0,19,0
95.0,13,71,2,2,0,1,1,0,391.0,170.0,19,0
299.0,1,11,2,0,0,1,1,0,185.0,187.0,19,0
267.0,9,15,2,2,0,1,0,0,99.0,556.0,19,0
246.0,8,10,2,2,0,0,0,0,6.0,104.0,19,1
165.0,2,16,2,2,0,2,1,0,315.0,80.0,19,1
293.0,4,9,2,2,0,2,0,0,176.0,1.0,19,0
278.0,3,9,2,2,0,2,0,0,26.0,1.0,19,1
290.0,12,15,2,0,0,2,1,0,137.0,27.0,19,0
224.0,4,9,2,0,0,0,0,0,61.0,13.0,19,1
803.0,0,25,0,1,0,2,1,1,107.0,162.0,19,1
312.0,1,8,2,2,0,2,0,0,58.0,78.0,19,1
284.0,8,31,2,2,0,0,1,0,47.0,33.0,19,1
70.0,4,5,2,2,0,0,0,0,369.0,83.0,19,0
299.0,20,22,2,0,0,2,1,0,181.0,8.0,19,0
246.0,3,6,2,2,0,2,1,1,1.0,1.0,19,1
180.0,3,6,2,0,0,2,0,0,242.0,156.0,19,0
202.0,0,9,2,2,0,2,1,0,18.0,41.0,19,0
398.0,4,15,2,2,0,0,0,0,188.0,64.0,19,0
293.0,5,11,2,2,0,0,0,0,15.0,43.0,19,0
91.0,2,13,2,0,0,1,1,0,348.0,347.0,19,0
220.0,0,4,2,2,0,2,1,0,22.0,3.0,19,1
218.0,2,8,2,1,0,2,0,0,69.0,10.0,19,1
351.0,7,39,2,0,0,1,0,0,222.0,4.0,19,1
260.0,11,23,2,0,0,1,0,0,1.0,265.0,19,0
251.0,1,18,2,0,0,2,0,0,20.0,135.0,19,0
228.0,2,4,2,0,0,1,0,0,14.0,19.0,19,0
192.0,2,38,2,0,0,2,1,1,220.0,8.0,19,1
199.0,0,4,2,0,0,0,1,1,60.0,48.0,19,1
267.0,8,17,2,2,0,2,0,0,34.0,35.0,19,1
253.0,0,10,2,0,0,1,0,0,5.0,108.0,19,0
89.0,4,6,2,0,0,2,0,0,358.0,68.0,19,0
355.0,5,8,2,2,0,1,0,0,282.0,210.0,13,1
239.0,5,11,2,1,0,2,0,0,4.0,20.0,19,1
288.0,3,8,2,2,0,2,0,0,162.0,49.0,19,1
215.0,1,17,2,2,0,2,1,1,42.0,11.0,19,0
239.0,1,10,2,1,0,0,0,0,3.0,40.0,19,1
295.0,5,40,2,0,0,2,1,0,13.0,53.0,19,1
635.0,8,22,0,1,0,1,1,1,49.0,382.0,19,1
76.0,4,20,2,2,0,1,1,1,350.0,2.0,19,0
270.0,0,22,2,0,0,1,1,1,22.0,65.0,19,1
235.0,7,9,2,2,0,2,0,0,54.0,1.0,19,1
243.0,2,8,2,2,0,0,1,0,8.0,3.0,19,1
288.0,0,8,2,0,0,2,0,0,33.0,6.0,19,1
214.0,8,16,2,0,0,1,0,0,66.0,232.0,19,1
269.0,8,9,2,2,0,1,0,0,235.0,10.0,19,0
298.0,1,4,2,2,0,1,0,0,57.0,19.0,19,0
346.0,0,15,2,2,0,2,1,0,152.0,42.0,19,1
78.0,18,71,2,0,0,1,1,0,391.0,173.0,19,0
241.0,8,12,2,2,0,1,0,0,130.0,291.0,19,0
299.0,1,5,2,2,0,2,1,1,203.0,26.0,19,1
271.0,2,27,2,0,0,2,0,0,166.0,27.0,19,1
238.0,2,5,2,2,0,1,1,1,293.0,200.0,19,0
90.0,8,40,2,0,0,2,0,0,191.0,15.0,19,1
343.0,0,4,2,2,0,2,1,0,52.0,98.0,19,1
168.0,4,10,2,2,0,2,1,1,403.0,6.0,19,1
98.0,4,13,2,0,0,1,0,0,398.0,55.0,19,0
257.0,2,11,2,2,0,1,0,0,1.0,3.0,19,0
90.0,2,4,2,0,0,0,1,1,190.0,54.0,19,1
292.0,1,8,2,2,0,2,1,1,119.0,30.0,19,0
247.0,10,17,2,2,0,2,0,0,49.0,35.0,19,1
335.0,2,5,2,2,0,2,1,1,265.0,28.0,19,1
273.0,11,19,2,0,0,1,0,0,201.0,16.0,19,1
220.0,2,10,2,2,0,2,1,0,79.0,13.0,19,1
223.0,1,4,2,0,0,1,1,1,61.0,16.0,19,0
322.0,3,8,2,2,0,1,1,0,150.0,33.0,19,0
239.0,1,10,2,1,0,1,1,0,1.0,171.0,19,0
668.0,0,7,0,1,0,1,1,0,9.0,358.0,19,0
206.0,1,4,2,1,0,2,0,0,32.0,15.0,19,1
237.0,1,16,2,2,0,2,1,0,250.0,80.0,19,1
400.0,0,8,0,1,0,1,1,1,2.0,238.0,19,1
246.0,3,12,2,2,0,2,1,0,6.0,13.0,19,0
240.0,2,5,2,0,0,2,1,0,49.0,3.0,19,1
174.0,10,18,2,0,0,2,1,1,241.0,2.0,19,1
874.0,0,2,0,1,0,1,1,1,27.0,173.0,19,0
302.0,0,8,2,0,0,0,0,0,31.0,7.0,19,0
394.0,2,9,2,2,0,2,1,1,181.0,27.0,19,1
83.0,10,23,2,0,0,1,0,0,381.0,3.0,19,1
229.0,4,10,2,0,0,1,0,0,224.0,34.0,19,1
91.0,1,13,2,0,0,2,1,0,346.0,139.0,19,1
274.0,1,17,2,0,0,2,1,0,43.0,42.0,19,0
240.0,9,11,2,2,0,1,1,1,74.0,480.0,19,1
76.0,3,7,2,2,0,0,0,0,351.0,7.0,19,0
247.0,8,10,2,2,0,1,0,0,205.0,86.0,19,0
76.0,6,15,2,2,0,1,1,0,353.0,175.0,19,0
239.0,18,22,2,2,0,2,1,1,105.0,3.0,19,1
220.0,0,22,2,0,0,2,1,1,181.0,3.0,19,1
76.0,5,12,2,2,0,1,0,0,347.0,290.0,19,1
89.0,10,22,2,2,0,2,0,0,372.0,38.0,19,0
94.0,66,70,2,2,0,1,1,0,386.0,171.0,19,0
116.0,7,11,2,2,0,1,0,0,347.0,291.0,19,0
261.0,2,17,2,2,0,2,0,0,46.0,11.0,19,1
398.0,3,41,2,2,0,2,1,0,195.0,51.0,19,1
239.0,5,22,2,1,0,2,1,1,4.0,124.0,19,0
260.0,24,31,2,0,0,0,1,1,71.0,6.0,19,1
92.0,27,39,2,0,0,2,1,1,379.0,2.0,19,1
225.0,1,30,2,2,0,1,1,1,120.0,333.0,19,0
514.0,4,7,0,1,0,1,1,0,35.0,108.0,19,1
267.0,5,8,2,0,0,0,0,0,71.0,28.0,18,1
253.0,0,5,2,0,0,1,1,0,5.0,335.0,19,1
232.0,1,5,2,2,0,2,1,1,311.0,31.0,19,0
87.0,11,24,2,1,0,1,1,0,335.0,349.0,19,0
227.0,2,9,2,2,0,2,1,1,104.0,33.0,19,0
295.0,6,13,2,0,0,0,1,0,13.0,40.0,19,0
207.0,3,8,2,2,0,0,0,0,22.0,58.0,19,0
94.0,4,5,2,2,0,2,1,1,326.0,163.0,19,0
269.0,1,8,2,2,0,0,0,0,23.0,28.0,18,1
256.0,5,11,2,0,0,2,0,0,4.0,1.0,19,0
250.0,0,4,2,0,0,2,1,1,131.0,27.0,19,1
101.0,1,12,2,2,0,1,0,0,351.0,290.0,19,1
291.0,8,18,2,2,0,2,1,1,176.0,2.0,19,1
197.0,1,2,2,2,0,2,1,1,32.0,145.0,19,0
260.0,3,9,2,2,0,2,0,0,138.0,32.0,19,0
293.0,6,11,2,2,0,2,1,1,178.0,404.0,19,1
226.0,18,39,2,2,0,2,1,1,129.0,2.0,19,1
273.0,13,24,2,0,0,2,1,1,1.0,2.0,19,1
452.0,0,4,2,2,0,2,1,0,63.0,9.0,19,1
180.0,0,23,2,0,0,2,1,0,242.0,19.0,19,0
249.0,0,16,2,0,0,2,1,1,32.0,43.0,19,1
228.0,17,22,2,0,0,2,0,0,18.0,11.0,19,1
329.0,2,44,2,2,0,2,1,0,255.0,283.0,19,0
254.0,0,9,2,0,0,2,1,0,27.0,46.0,19,0
258.0,0,5,2,0,0,0,0,0,63.0,1.0,19,1
286.0,6,16,2,2,0,2,1,1,65.0,27.0,19,0
98.0,35,44,2,0,0,2,1,1,391.0,205.0,19,0
70.0,45,47,2,2,0,1,1,0,366.0,303.0,19,0
398.0,1,5,2,2,0,2,1,0,189.0,10.0,19,1
293.0,5,13,2,2,0,2,0,0,171.0,10.0,19,0
256.0,2,12,2,0,0,2,1,0,4.0,4.0,19,0
170.0,0,8,2,2,0,1,1,0,48.0,297.0,19,1
89.0,20,31,2,2,0,1,1,0,370.0,171.0,19,0
88.0,10,12,2,2,0,1,1,1,352.0,298.0,19,0
253.0,0,10,2,0,0,0,0,0,3.0,104.0,19,1
282.0,8,13,2,0,0,0,1,1,194.0,40.0,19,0
232.0,7,9,2,2,0,2,1,1,46.0,1.0,4,1
186.0,1,4,2,0,0,2,1,0,51.0,17.0,19,0
111.0,4,16,2,0,0,2,1,0,334.0,80.0,19,1
109.0,5,11,2,0,0,0,1,0,377.0,73.0,19,0
238.0,18,38,2,0,0,1,0,0,4.0,16.0,19,1
248.0,4,10,2,2,0,1,0,0,5.0,6.0,19,0
296.0,2,7,2,2,0,1,1,1,54.0,179.0,19,0
713.0,8,25,0,1,0,2,1,1,95.0,169.0,19,0
208.0,7,9,2,2,0,2,0,0,37.0,441.0,19,0
121.0,1,15,2,0,0,2,0,0,313.0,44.0,19,0
253.0,0,14,2,0,0,1,0,0,4.0,65.0,19,1
304.0,5,10,2,2,0,1,0,0,181.0,34.0,19,1
329.0,3,4,2,0,0,0,0,0,51.0,3.0,19,0
303.0,0,6,2,2,0,2,1,0,5.0,46.0,19,1
512.0,10,26,2,2,0,2,0,0,192.0,30.0,19,0
192.0,11,23,2,2,0,2,0,0,72.0,1.0,19,0
292.0,3,12,2,2,0,2,1,1,222.0,26.0,19,1
262.0,10,36,2,0,0,2,1,1,103.0,305.0,19,0
88.0,35,47,2,0,0,2,1,1,379.0,205.0,19,0
243.0,0,13,2,2,0,1,0,0,5.0,12.0,19,1
262.0,2,4,2,0,0,2,1,0,63.0,50.0,19,1
350.0,15,29,2,2,0,2,1,0,95.0,31.0,19,0
243.0,1,11,2,2,0,2,0,0,10.0,20.0,19,1
83.0,5,13,2,0,0,1,1,1,382.0,487.0,19,0
200.0,0,17,2,0,0,2,1,0,11.0,14.0,19,1
76.0,8,22,2,2,0,2,1,1,386.0,108.0,19,0
277.0,5,9,2,0,0,1,0,0,18.0,37.0,19,0
243.0,1,10,2,2,0,2,1,0,11.0,125.0,19,1
176.0,0,5,2,0,0,2,1,1,38.0,2.0,19,0
235.0,8,9,2,2,0,2,0,0,55.0,385.0,19,0
90.0,5,12,2,0,0,0,0,0,190.0,14.0,19,0
206.0,0,30,2,1,0,1,1,0,35.0,301.0,19,1
246.0,8,10,2,2,0,0,0,0,6.0,1.0,19,0
101.0,1,9,2,2,0,2,0,0,350.0,29.0,1,0
311.0,5,16,2,2,0,1,0,0,109.0,555.0,13,0
227.0,9,16,2,2,0,1,1,0,57.0,333.0,19,0
242.0,5,17,2,0,0,1,1,1,68.0,551.0,19,0
238.0,1,12,2,2,0,0,0,0,297.0,12.0,19,0
235.0,14,17,2,2,0,2,0,0,57.0,35.0,19,1
230.0,25,30,2,0,0,2,1,1,8.0,42.0,19,1
184.0,7,9,2,0,0,1,1,0,153.0,31.0,19,1
239.0,2,5,2,1,0,2,1,1,5.0,20.0,19,1
208.0,7,17,2,2,0,2,1,1,74.0,29.0,19,0
95.0,3,6,2,2,0,2,1,0,402.0,90.0,19,1
103.0,8,13,2,2,0,2,0,0,329.0,131.0,19,0
257.0,2,6,2,2,0,1,0,0,1.0,291.0,19,1
271.0,3,31,2,2,0,0,1,1,90.0,6.0,19,1
200.0,4,33,2,2,0,2,0,0,35.0,9.0,19,1
203.0,3,8,2,2,0,2,1,1,96.0,40.0,19,1
185.0,0,28,2,2,0,2,0,0,131.0,26.0,19,1
260.0,0,30,2,2,0,2,1,1,52.0,42.0,19,1
176.0,1,9,2,0,0,2,0,0,37.0,8.0,19,0
182.0,14,17,2,2,0,2,1,1,302.0,2.0,19,1
224.0,2,5,2,0,0,1,1,1,1.0,347.0,19,0
215.0,4,17,2,0,0,0,0,0,37.0,27.0,19,1
232.0,8,15,2,2,0,0,1,0,48.0,61.0,19,0
239.0,27,30,2,2,0,2,1,1,69.0,42.0,19,1
134.0,13,35,2,2,0,2,1,0,314.0,283.0,19,0
295.0,0,12,2,0,0,1,0,0,11.0,10.0,19,1
295.0,3,11,2,0,0,1,0,0,9.0,86.0,19,0
418.0,2,15,2,2,0,0,1,1,176.0,61.0,19,0
95.0,1,13,2,2,0,2,1,0,402.0,16.0,19,1
312.0,1,14,2,2,0,1,0,0,242.0,3.0,19,0
302.0,2,18,2,0,0,1,0,0,34.0,6.0,19,0
206.0,5,6,2,2,0,1,1,1,53.0,323.0,19,0
244.0,1,9,2,0,0,1,1,0,12.0,111.0,19,0
301.0,15,24,2,0,0,2,0,0,128.0,25.0,19,0
80.0,9,11,2,0,0,2,0,0,403.0,95.0,19,0
288.0,9,17,2,0,0,1,0,0,29.0,228.0,19,1
194.0,13,39,2,0,0,2,1,1,14.0,2.0,19,1
86.0,14,25,2,0,0,2,1,1,395.0,160.0,19,0
289.0,2,16,2,2,0,2,0,0,135.0,25.0,19,1
251.0,16,31,2,0,0,0,1,1,58.0,6.0,19,1
293.0,0,4,2,0,0,2,0,0,38.0,42.0,19,0
91.0,0,41,2,0,0,1,0,0,346.0,300.0,19,0
112.0,8,11,2,2,0,2,1,1,349.0,29.0,19,0
87.0,10,72,2,0,0,1,1,0,384.0,173.0,19,0
101.0,18,22,2,0,0,2,1,1,387.0,16.0,19,1
103.0,6,13,2,2,0,0,1,0,327.0,28.0,19,0
205.0,6,8,2,2,0,1,0,0,46.0,11.0,19,0
239.0,10,13,2,2,0,1,1,1,16.0,478.0,19,1
228.0,15,22,2,0,0,1,1,0,17.0,183.0,19,0
129.0,10,24,2,0,0,2,1,1,323.0,2.0,19,1
304.0,5,13,2,0,0,2,1,1,53.0,16.0,19,1
114.0,6,25,2,2,0,2,1,1,398.0,166.0,19,0
95.0,3,6,2,2,0,1,0,0,402.0,291.0,19,1
243.0,0,24,2,2,0,1,1,1,5.0,297.0,19,1
101.0,12,14,2,0,0,1,0,0,380.0,218.0,19,0
120.0,22,38,2,2,0,2,1,1,295.0,8.0,19,1
285.0,3,4,2,0,0,2,0,0,139.0,26.0,19,0
229.0,1,15,2,0,0,2,1,1,1.0,4.0,19,1
848.0,0,5,0,1,0,1,1,0,42.0,177.0,19,1
246.0,0,5,2,0,0,2,1,1,91.0,28.0,19,1
257.0,0,5,2,2,0,2,1,0,1.0,46.0,19,1
275.0,0,6,2,0,0,0,0,0,289.0,4.0,19,1
267.0,7,9,2,0,0,2,0,0,74.0,35.0,19,0
103.0,0,11,2,2,0,2,0,0,336.0,1.0,19,1
237.0,4,15,2,0,0,0,1,0,13.0,58.0,19,1
63.0,10,24,2,0,0,2,1,0,395.0,31.0,19,0
242.0,0,5,2,0,0,2,0,0,48.0,23.0,19,1
904.0,0,24,0,1,0,1,1,0,11.0,240.0,19,0
316.0,7,16,2,2,0,2,1,1,107.0,43.0,19,1
329.0,1,17,2,2,0,2,0,0,64.0,134.0,19,1
262.0,9,16,2,0,0,2,1,1,88.0,43.0,19,1
192.0,0,43,2,2,0,1,1,1,70.0,299.0,14,0
91.0,5,22,2,0,0,2,1,1,353.0,16.0,19,1
270.0,6,16,2,0,0,1,0,0,35.0,232.0,19,1
258.0,0,8,2,2,0,2,0,0,47.0,78.0,19,1
244.0,4,11,2,0,0,0,0,0,13.0,13.0,19,0
273.0,0,12,2,0,0,1,1,1,1.0,3.0,19,1
293.0,7,10,2,2,0,0,0,0,14.0,83.0,19,1
239.0,1,4,2,1,0,1,1,1,2.0,178.0,19,0
194.0,4,16,2,2,0,0,1,1,46.0,6.0,19,1
250.0,12,29,2,2,0,2,1,0,3.0,32.0,19,0
299.0,1,48,2,0,0,1,1,1,181.0,298.0,19,0
63.0,5,6,2,0,0,2,1,0,401.0,70.0,19,0
233.0,33,38,2,2,0,2,1,1,91.0,206.0,19,0
267.0,4,17,2,2,0,2,0,0,31.0,11.0,19,1
239.0,2,6,2,1,0,2,0,0,3.0,3.0,19,1
63.0,7,15,2,0,0,1,1,0,399.0,250.0,19,1
202.0,4,38,2,2,0,2,1,1,1.0,307.0,19,0
94.0,3,5,2,2,0,0,0,0,382.0,67.0,19,0
256.0,0,14,2,2,0,1,0,0,164.0,32.0,19,1
230.0,0,7,2,2,0,2,1,0,2.0,33.0,19,0
283.0,25,31,2,0,0,0,1,0,19.0,33.0,19,1
205.0,2,8,2,2,0,2,1,0,113.0,29.0,19,0
374.0,0,9,0,1,0,2,1,1,45.0,137.0,19,1
91.0,23,41,2,2,0,2,1,1,348.0,207.0,19,0
489.0,0,6,0,1,0,0,1,1,11.0,14.0,19,0
265.0,2,16,2,0,0,2,0,0,28.0,98.0,19,1
261.0,0,9,2,0,0,2,0,0,57.0,9.0,19,1
101.0,1,22,2,0,0,2,1,0,380.0,8.0,19,0
273.0,13,18,2,2,0,2,1,1,95.0,49.0,19,0
280.0,5,10,2,2,0,1,1,1,60.0,9.0,19,1
92.0,9,19,2,0,0,1,1,0,346.0,521.0,19,0
188.0,3,5,2,2,0,2,1,1,40.0,358.0,19,0
130.0,5,12,2,2,0,2,1,0,402.0,363.0,19,0
76.0,8,13,2,2,0,2,0,0,346.0,50.0,19,0
316.0,9,17,2,0,0,1,0,0,19.0,58.0,19,1
229.0,15,39,2,0,0,2,1,1,225.0,2.0,19,1
90.0,7,11,2,0,0,2,0,0,190.0,20.0,19,1
76.0,3,11,2,2,0,2,1,0,402.0,16.0,19,0
91.0,15,20,2,0,0,1,0,0,352.0,5.0,19,0
355.0,22,25,2,2,0,2,0,0,277.0,23.0,19,0
90.0,3,10,2,0,0,1,1,0,189.0,41.0,19,1
260.0,3,16,2,0,0,2,0,0,26.0,382.0,19,0
239.0,1,12,2,1,0,1,0,0,2.0,35.0,19,1
76.0,3,11,2,2,0,2,1,0,402.0,165.0,19,0
297.0,11,17,2,0,0,0,0,0,42.0,27.0,19,1
319.0,5,27,2,2,0,2,0,0,143.0,30.0,19,1
80.0,0,5,2,0,0,1,1,1,402.0,346.0,19,0
257.0,2,11,2,2,0,2,0,0,1.0,46.0,19,1
245.0,25,28,2,1,0,2,1,0,91.0,369.0,19,1
288.0,11,16,2,0,0,1,0,0,30.0,77.0,19,0
229.0,5,8,2,2,0,2,1,0,184.0,54.0,19,0
283.0,1,8,2,2,0,2,1,0,33.0,54.0,19,1
267.0,1,9,2,0,0,2,1,1,3.0,3.0,19,1
238.0,2,5,2,2,0,0,0,0,293.0,5.0,19,1
91.0,24,35,2,0,0,2,1,0,351.0,284.0,19,0
180.0,3,14,2,0,0,2,0,0,236.0,15.0,19,0
241.0,2,9,2,2,0,2,0,0,32.0,8.0,19,1
93.0,11,25,2,0,0,2,1,1,382.0,161.0,19,0
76.0,32,64,2,2,0,1,1,0,393.0,170.0,19,0
198.0,1,4,2,0,0,0,1,0,23.0,105.0,19,1
87.0,6,12,2,1,0,2,0,0,334.0,14.0,19,1
133.0,0,5,2,0,0,1,0,0,292.0,16.0,19,1
78.0,16,38,2,2,0,2,1,1,400.0,8.0,19,0
223.0,3,37,2,0,0,2,1,0,141.0,284.0,19,0
331.0,35,38,2,0,0,1,0,0,253.0,16.0,19,1
119.0,6,12,2,0,0,1,0,0,301.0,10.0,19,1
251.0,8,38,2,0,0,1,0,0,275.0,16.0,19,1
270.0,5,9,2,2,0,1,1,0,76.0,288.0,19,0
180.0,0,10,2,0,0,2,1,1,243.0,137.0,19,1
235.0,3,8,2,0,0,1,1,1,45.0,238.0,19,1
231.0,1,5,2,2,0,2,1,1,64.0,153.0,19,0
168.0,2,4,2,2,0,1,1,0,402.0,42.0,19,1
267.0,25,39,2,2,0,2,1,0,180.0,284.0,19,0
272.0,4,8,2,0,0,2,0,0,32.0,9.0,19,0
82.0,11,41,2,0,0,2,0,1,357.0,63.0,19,0
232.0,29,39,2,2,0,2,1,1,169.0,2.0,19,1
254.0,2,4,2,0,0,0,0,0,59.0,35.0,19,1
