sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,target
1,22,2,0,0,0,1,1,0.0,1.0,3,6,2,0,6,2,1108,0
1,29,0,0,0,2,0,7,-1.0,2.0,3,6,2,0,5,2,87,0
1,31,0,2,0,0,0,11,-1.0,1.0,3,6,2,0,1,1,379,0
1,22,2,0,0,0,0,1,0.0,1.0,3,8,0,0,9,0,985,0
1,24,2,0,0,0,1,4,-1.0,1.0,3,3,1,0,2,1,347,0
1,56,1,2,0,0,0,0,0.0,1.0,3,0,1,0,0,1,1067,-1
0,39,0,2,0,0,0,0,-1.0,1.0,2,0,1,0,0,1,585,-1
1,55,1,3,0,0,0,6,113.0,921.0,3,2,1,0,0,1,689,-1
1,45,1,0,0,0,0,14,133.0,497.0,2,6,2,0,1,1,133,-1
1,30,0,0,0,0,0,1,0.0,1.0,6,6,2,0,7,0,367,-1
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,401,0
1,27,0,3,0,0,0,4,-1.0,1.0,3,1,1,0,1,1,445,0
1,52,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,1157,-1
1,35,0,0,0,0,0,0,-1.0,2.0,7,0,1,0,0,1,882,-1
1,40,0,0,0,0,0,0,-6.0,6.0,1,0,1,0,0,1,626,-1
1,23,2,0,0,1,0,7,-1.0,1.0,3,7,0,0,6,2,224,0
1,23,2,0,0,0,0,0,-1.0,1.0,3,7,0,0,7,0,21,0
0,24,2,0,0,0,0,2,-1.0,1.0,3,5,2,0,3,1,809,0
1,23,2,0,0,0,0,3,-1.0,1.0,8,9,0,0,8,0,954,-1
1,22,2,0,0,0,0,0,0.0,1.0,2,4,2,0,5,2,375,0
0,41,0,2,0,0,0,1,0.0,0.0,7,1,1,0,0,1,1173,-1
0,29,0,2,0,0,0,11,-3.0,3.0,3,9,0,0,4,2,468,0
1,57,1,2,0,0,0,3,128.0,421.0,2,0,1,0,0,1,128,-1
1,22,2,0,0,0,0,0,-1.0,2.0,8,2,1,0,4,2,313,0
1,37,0,2,0,0,0,0,-1.0,0.0,3,0,1,0,0,1,766,-1
1,52,1,2,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,843,-1
0,54,1,0,0,0,0,0,-1.0,1.0,3,8,0,0,4,2,1044,-1
1,19,2,5,0,0,0,0,-1.0,1.0,8,8,0,0,8,0,195,0
0,31,0,0,0,0,0,0,-1.0,0.0,3,1,1,0,0,1,670,-1
1,40,0,3,0,0,0,0,0.0,1.0,3,4,2,0,0,1,922,-1
1,26,0,2,0,0,0,1,219.0,37.0,3,3,1,0,2,1,219,-1
1,48,1,2,0,0,0,0,-1.0,1.0,3,6,2,0,3,1,823,-1
1,48,1,1,0,0,0,0,0.0,1.0,7,0,1,0,0,1,921,-1
1,32,0,0,0,0,1,9,-1.0,1.0,7,6,2,0,3,1,281,0
0,36,0,5,0,1,0,6,-21.0,21.0,3,6,2,0,1,1,757,0
1,33,0,2,0,0,0,1,0.0,0.0,3,8,0,0,9,0,525,-1
1,21,2,0,0,0,0,1,-1.0,1.0,3,8,0,0,8,0,30,0
1,45,1,2,0,0,0,1,-1.0,0.0,3,3,1,0,1,1,1108,-1
1,47,1,0,0,0,0,3,0.0,0.0,3,4,2,0,8,0,853,0
1,39,0,0,0,0,0,1,-9.0,9.0,3,5,2,0,0,1,808,-1
1,29,0,0,0,0,0,1,-1.0,1.0,7,0,1,0,1,1,929,0
0,40,0,5,0,0,0,4,-22.0,22.0,3,3,1,0,0,1,716,-1
1,45,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,600,-1
1,54,1,2,0,0,0,2,-29.0,29.0,3,3,1,0,1,1,263,0
1,36,0,2,0,0,0,1,-2.0,2.0,3,0,1,0,0,1,715,-1
0,44,0,2,0,0,0,4,0.0,0.0,3,5,2,0,1,1,669,0
1,36,0,0,0,0,0,7,-1.0,1.0,3,1,1,0,0,1,422,0
1,54,1,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1135,-1
1,27,0,0,0,0,0,0,-1.0,1.0,3,4,2,0,5,2,485,-1
0,56,1,2,0,0,0,10,-1.0,1.0,3,4,2,0,3,1,74,0
1,23,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,6,2,30,-1
1,25,0,2,0,0,0,1,0.0,0.0,7,2,1,0,3,1,1074,-1
1,31,0,0,0,0,0,8,271.0,770.0,2,8,0,0,4,2,271,-1
1,51,1,3,0,0,0,1,-11.0,12.0,1,0,1,0,0,1,582,-1
1,41,0,0,0,0,0,8,-1.0,1.0,3,3,1,0,1,1,1119,-1
0,23,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,4,2,384,0
1,26,0,0,0,0,0,0,-1.0,1.0,7,3,1,0,2,1,4,0
1,35,0,0,0,0,0,0,-1.0,1.0,8,3,1,0,2,1,803,-1
1,33,0,0,0,0,0,1,-1.0,1.0,2,3,1,0,2,1,951,0
1,54,1,2,0,0,0,3,-1.0,1.0,8,0,1,0,0,1,342,0
1,37,0,3,0,0,0,6,-24.0,24.0,3,4,2,0,2,1,1078,0
1,38,0,0,0,0,0,0,0.0,1.0,3,0,1,0,0,1,681,-1
1,24,2,2,0,0,0,0,-1.0,1.0,3,2,1,0,3,1,669,-1
1,37,0,2,0,0,0,2,-55.0,55.0,7,1,1,0,1,1,725,-1
1,40,0,2,0,0,0,6,-1.0,1.0,3,3,1,0,1,1,896,-1
1,40,0,2,0,0,0,5,7.0,42.0,3,0,1,0,1,1,68,0
1,35,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,865,0
1,47,1,2,0,0,0,28,-1.0,1.0,3,8,0,0,2,1,38,0
0,33,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,551,-1
1,31,0,0,0,0,0,0,-1.0,1.0,3,6,2,0,3,1,1092,-1
1,29,0,0,0,0,0,11,-1.0,1.0,8,9,0,0,4,2,1128,-1
1,40,0,0,0,0,0,2,-1.0,1.0,3,3,1,0,0,1,1145,-1
1,24,2,2,0,0,0,3,-1.0,1.0,2,4,2,0,3,1,467,0
1,23,2,0,0,0,0,0,-1.0,1.0,3,5,2,0,4,2,870,0
1,24,2,0,0,0,0,2,0.0,1.0,3,2,1,0,3,1,954,0
1,34,0,2,0,0,1,5,-1.0,2.0,3,5,2,0,4,2,296,0
1,31,0,0,0,0,0,3,0.0,0.0,1,6,2,0,1,1,842,-1
1,24,2,2,0,0,0,5,-40.0,40.0,3,6,2,0,3,1,231,0
1,26,0,2,0,0,0,7,0.0,1.0,3,7,0,0,3,1,378,0
1,55,1,2,0,0,0,3,-1.0,1.0,3,6,2,0,1,1,1183,0
1,20,2,0,1,1,0,2,162.0,5.0,3,3,1,0,6,2,585,-1
1,46,1,2,0,0,0,14,-1.0,1.0,3,2,1,0,3,1,105,0
1,20,2,0,0,0,1,2,-1.0,1.0,3,9,0,0,9,0,904,-1
1,21,2,0,0,0,0,6,-1.0,1.0,1,7,0,0,7,0,588,-1
0,20,2,2,0,0,0,0,-1.0,1.0,7,5,2,0,5,2,370,0
1,23,2,2,0,0,3,0,-2.0,2.0,7,3,1,0,2,1,941,-1
1,51,1,0,0,0,0,4,434.0,1.0,7,2,1,0,5,2,652,-1
1,32,0,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,865,-1
1,50,1,0,0,0,0,2,-28.0,6.0,10,4,2,0,0,1,1123,0
1,48,1,2,0,0,0,20,302.0,562.0,3,5,2,0,3,1,334,0
1,45,1,2,0,0,0,2,-1.0,1.0,7,1,1,0,0,1,1133,-1
1,26,0,2,0,0,0,2,-1.0,1.0,3,1,1,0,2,1,804,-1
1,27,0,0,0,0,0,0,0.0,0.0,3,5,2,0,5,2,861,0
0,49,1,2,0,0,0,0,127.0,1.0,7,0,1,0,0,1,127,0
1,42,0,2,0,0,0,5,-1.0,0.0,3,3,1,0,1,1,877,-1
1,21,2,2,0,0,0,0,-1.0,1.0,3,1,1,0,4,2,541,0
1,52,1,2,0,0,0,1,-1.0,0.0,7,9,0,0,3,1,670,-1
1,26,0,0,1,0,0,3,-1.0,1.0,3,9,0,0,8,0,460,0
0,37,0,0,0,0,0,2,0.0,0.0,3,0,1,0,0,1,850,-1
1,52,1,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,757,0
1,23,2,0,0,0,0,2,-1.0,1.0,3,5,2,0,4,2,50,0
1,39,0,0,0,0,0,2,-1.0,1.0,7,5,2,0,1,1,640,-1
1,20,2,2,0,0,0,0,-1.0,1.0,7,5,2,0,4,2,555,-1
1,25,0,2,0,0,0,0,0.0,1.0,3,2,1,0,3,1,845,-1
1,25,0,0,0,0,0,1,-1.0,1.0,2,1,1,0,2,1,1089,-1
0,35,0,0,0,0,0,0,0.0,0.0,3,9,0,0,2,1,472,-1
1,20,2,0,0,0,0,1,0.0,0.0,3,9,0,0,9,0,80,0
1,34,0,2,0,0,0,1,-14.0,15.0,7,4,2,0,2,1,767,-1
1,32,0,5,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,797,-1
1,36,0,0,0,0,0,1,-1.0,1.0,3,7,0,0,3,1,559,0
1,24,2,0,0,0,0,2,-1.0,4.0,7,8,0,0,8,0,625,0
1,21,2,0,1,2,2,3,-1.0,1.0,3,9,0,0,9,0,1031,0
1,21,2,0,0,0,0,1,-31.0,31.0,3,4,2,0,4,2,614,0
1,20,2,1,0,1,0,2,-1.0,1.0,3,9,0,0,7,0,180,0
1,22,2,0,0,0,0,0,0.0,1.0,2,4,2,0,5,2,140,0
1,32,0,2,0,0,0,9,0.0,0.0,7,6,2,0,3,1,370,0
0,39,0,2,0,0,0,8,-1.0,2.0,3,6,2,0,4,2,505,0
1,64,1,5,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,637,-1
0,38,0,2,0,0,0,1,0.0,1.0,8,3,1,0,0,1,515,-1
1,30,0,0,0,0,0,0,0.0,0.0,2,0,1,0,0,1,462,-1
1,29,0,2,0,0,0,1,-18.0,18.0,1,1,1,0,2,1,794,-1
1,56,1,0,0,0,0,12,-1.0,1.0,3,4,2,0,3,1,968,0
1,29,0,0,0,0,0,0,-1.0,1.0,8,1,1,0,2,1,1128,0
1,39,0,2,0,0,0,2,0.0,0.0,3,1,1,0,1,1,512,-1
1,42,0,0,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,306,-1
0,20,2,0,0,0,0,1,-1.0,1.0,3,7,0,0,5,2,546,0
1,41,0,0,2,0,1,14,41.0,1.0,9,7,0,0,8,0,592,0
0,34,0,2,0,0,0,7,0.0,0.0,7,5,2,0,4,2,525,-1
0,28,0,0,0,0,0,3,-1.0,1.0,3,5,2,0,1,1,496,-1
1,21,2,2,0,2,1,3,-1.0,1.0,3,9,0,0,5,2,869,0
1,28,0,0,0,0,0,7,-1.0,1.0,3,9,0,0,6,2,185,0
1,39,0,0,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,1083,0
1,33,0,2,0,0,0,10,0.0,1.0,7,3,1,0,1,1,1047,-1
1,34,0,0,0,0,0,2,0.0,0.0,3,1,1,0,2,1,439,-1
1,53,1,0,0,0,0,6,-1.0,1.0,8,5,2,0,2,1,1118,0
1,20,2,0,0,0,0,3,-1.0,1.0,2,6,2,0,9,0,34,0
1,30,0,0,0,0,0,10,18.0,0.0,3,5,2,0,3,1,63,0
1,54,1,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,662,0
0,26,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,5,2,19,-1
1,32,0,0,0,0,0,0,-1.0,1.0,3,5,2,0,5,2,612,-1
0,26,0,0,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,628,-1
1,60,1,0,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,831,-1
1,53,1,2,0,0,0,0,0.0,1.0,3,0,1,0,0,1,506,-1
0,29,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,887,-1
0,22,2,0,0,1,0,1,294.0,1683.0,8,5,2,0,5,2,941,-1
1,22,2,0,0,0,0,1,13.0,1.0,3,6,2,0,5,2,13,-1
0,29,0,2,0,0,0,1,-6.0,7.0,3,1,1,0,1,1,216,0
1,35,0,3,0,0,0,0,-7.0,7.0,8,2,1,0,1,1,656,-1
1,25,0,0,0,3,1,8,-1.0,1.0,7,7,0,0,4,2,704,0
1,38,0,0,0,0,0,2,0.0,2.0,7,3,1,0,2,1,1138,0
1,46,1,0,0,0,0,2,0.0,0.0,3,1,1,0,1,1,1165,0
0,63,1,3,0,0,0,1,-219.0,219.0,1,0,1,0,0,1,800,-1
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,6,2,1136,-1
1,58,1,0,0,0,0,12,-1.0,1.0,7,5,2,0,2,1,589,0
1,45,1,0,0,0,0,17,-1.0,1.0,3,6,2,0,4,2,831,0
1,50,1,2,0,0,0,18,171.0,577.0,7,5,2,0,2,1,760,0
1,56,1,0,0,0,0,31,-22.0,23.0,3,5,2,0,6,2,201,0
1,21,2,0,0,1,0,1,-1.0,1.0,7,3,1,0,6,2,967,0
1,23,2,5,0,0,0,6,-1.0,1.0,3,7,0,0,4,2,482,0
1,26,0,2,0,1,0,7,0.0,1.0,7,7,0,0,7,0,314,-1
0,34,0,2,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,525,-1
1,29,0,2,0,0,0,3,-1.0,1.0,3,3,1,0,1,1,964,0
1,33,0,2,0,0,0,3,0.0,1.0,3,6,2,0,3,1,86,0
1,23,2,5,0,2,0,7,0.0,1.0,3,5,2,0,7,0,253,0
1,26,0,0,0,0,0,4,81.0,86.0,3,7,0,0,5,2,81,-1
1,42,0,0,0,0,0,7,-1.0,1.0,8,4,2,0,2,1,1056,-1
1,31,0,0,0,0,0,1,650.0,22.0,3,5,2,0,5,2,1183,-1
1,36,0,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,649,-1
1,26,0,5,0,0,0,0,-1.0,1.0,2,1,1,0,1,1,563,-1
1,24,2,2,0,0,0,2,0.0,0.0,8,1,1,0,2,1,736,-1
1,35,0,0,0,0,0,16,-1.0,1.0,3,7,0,0,5,2,1136,0
0,24,2,2,0,0,0,9,-1.0,1.0,7,9,0,0,7,0,637,0
1,26,0,0,0,0,0,8,-1.0,1.0,7,3,1,0,2,1,302,0
1,33,0,1,0,0,0,2,14.0,132.0,9,7,0,0,7,0,38,-1
1,41,0,2,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,719,0
1,36,0,2,0,0,0,14,-38.0,38.0,3,3,1,0,0,1,955,0
1,22,2,2,0,0,0,2,-1.0,1.0,7,4,2,0,4,2,700,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,1051,0
1,21,2,0,0,0,0,0,-1.0,1.0,2,8,0,0,7,0,246,0
1,20,2,0,0,0,2,0,-1.0,1.0,3,3,1,0,6,2,829,0
1,40,0,2,0,0,0,4,-1.0,1.0,3,2,1,0,4,2,466,0
1,30,0,0,0,0,0,13,-1.0,1.0,3,9,0,0,6,2,472,0
1,53,1,2,0,0,0,8,-1.0,1.0,7,3,1,0,2,1,1183,-1
1,20,2,0,3,0,0,3,105.0,554.0,3,9,0,0,9,0,105,-1
1,21,2,3,0,0,0,1,-40.0,40.0,2,8,0,0,7,0,971,-1
1,22,2,0,0,0,0,0,-1.0,1.0,7,3,1,0,6,2,1116,0
1,23,2,0,1,0,4,2,0.0,0.0,3,8,0,0,8,0,521,-1
1,38,0,2,0,0,0,2,-4.0,4.0,3,1,1,0,0,1,518,-1
0,22,2,0,0,0,0,1,-97.0,97.0,2,5,2,0,5,2,201,-1
1,31,0,0,0,0,0,3,-20.0,20.0,7,7,0,0,2,1,751,0
0,21,2,2,0,0,0,0,-1.0,1.0,2,5,2,0,6,2,948,-1
1,53,1,3,0,0,0,9,-1.0,1.0,3,7,0,0,4,2,509,0
1,62,1,2,0,0,0,6,-1.0,1.0,3,1,1,0,0,1,722,-1
1,23,2,2,0,0,0,0,-1.0,1.0,3,2,1,0,3,1,659,0
1,28,0,2,0,0,0,8,162.0,161.0,2,5,2,0,7,0,731,0
1,28,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,894,-1
1,22,2,0,0,0,0,1,0.0,0.0,6,8,0,0,8,0,123,0
1,42,0,5,0,0,0,0,0.0,0.0,7,0,1,0,0,1,575,-1
1,26,0,0,0,0,0,1,0.0,1.0,3,8,0,0,7,0,903,-1
1,58,1,0,0,0,0,21,-1.0,2.0,7,6,2,0,3,1,1167,0
1,25,0,0,0,0,0,5,-1.0,1.0,8,8,0,0,8,0,152,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,5,2,884,-1
1,25,0,5,0,0,0,2,-1.0,1.0,7,1,1,0,2,1,1177,0
1,25,0,0,0,0,0,3,-1.0,1.0,3,5,2,0,3,1,706,0
1,27,0,0,0,0,0,9,0.0,1.0,3,6,2,0,4,2,519,-1
1,22,2,0,0,0,0,4,-1.0,1.0,3,6,2,0,6,2,177,-1
1,35,0,2,0,0,0,7,0.0,0.0,3,5,2,0,2,1,81,-1
1,50,1,2,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,554,-1
1,29,0,0,0,0,0,3,0.0,1.0,3,3,1,0,2,1,491,0
1,22,2,0,0,0,0,3,-1.0,1.0,3,8,0,0,8,0,1175,-1
1,32,0,2,0,0,0,0,0.0,1.0,3,2,1,0,1,1,53,-1
0,53,1,2,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,831,-1
1,47,1,0,0,0,0,4,0.0,0.0,3,2,1,0,1,1,1098,-1
1,52,1,2,0,0,0,1,-5.0,4696.0,3,4,2,0,2,1,953,-1
1,24,2,0,1,1,0,8,-54.0,54.0,3,8,0,0,9,0,198,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,7,0,0,8,0,98,0
1,21,2,0,0,0,1,1,-1.0,1.0,3,7,0,0,6,2,923,-1
1,39,0,2,0,0,0,10,-1.0,1.0,3,7,0,0,4,2,716,0
0,36,0,0,0,1,0,2,-2.0,2.0,2,5,2,0,2,1,554,-1
1,67,1,2,0,0,0,5,-28.0,28.0,3,0,1,0,0,1,348,-1
0,51,1,0,0,0,0,7,-1.0,1.0,3,1,1,0,1,1,1142,-1
1,50,1,0,0,0,0,7,-1.0,1.0,3,2,1,0,0,1,804,-1
1,28,0,0,0,0,1,12,-2.0,2.0,8,6,2,0,2,1,81,0
1,51,1,0,0,0,0,4,-28.0,28.0,3,0,1,0,1,1,1143,-1
1,22,2,0,0,0,0,0,0.0,1.0,3,3,1,0,3,1,771,-1
0,27,0,0,0,0,0,0,0.0,0.0,7,3,1,0,2,1,531,-1
0,21,2,0,0,0,0,2,-10.0,10.0,3,9,0,0,7,0,38,0
1,37,0,5,0,0,0,1,-1.0,2.0,3,5,2,0,1,1,516,-1
1,38,0,0,0,0,0,2,0.0,0.0,3,6,2,0,5,2,11,0
1,48,1,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,471,-1
1,31,0,0,0,0,0,1,-1.0,1.0,8,4,2,0,1,1,154,0
1,23,2,2,0,0,0,0,-1.0,2.0,7,1,1,0,3,1,827,-1
1,60,1,3,0,0,0,4,-15.0,16.0,3,0,1,0,0,1,150,-1
1,25,0,0,0,1,0,2,-1.0,1.0,3,6,2,0,2,1,1144,0
1,32,0,0,0,0,0,21,-1.0,1.0,3,8,0,0,7,0,285,0
1,27,0,0,0,0,0,2,-1.0,0.0,3,4,2,0,2,1,366,0
1,50,1,2,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,451,0
1,25,0,0,0,0,0,6,0.0,0.0,3,6,2,0,3,1,115,0
1,42,0,2,0,0,0,1,-132.0,133.0,1,2,1,0,0,1,485,-1
1,27,0,0,0,0,0,1,-34.0,33.0,1,5,2,0,5,2,43,-1
1,29,0,0,0,1,0,6,-55.0,55.0,2,6,2,0,4,2,890,-1
1,35,0,3,0,0,0,2,-8.0,8.0,3,0,1,0,0,1,840,-1
0,56,1,2,0,0,0,10,-1.0,1.0,3,4,2,0,3,1,1156,0
1,22,2,0,0,0,0,1,0.0,1.0,7,2,1,0,2,1,950,0
1,37,0,1,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,442,-1
1,25,0,0,4,0,0,13,-8.0,8.0,3,9,0,0,8,0,112,0
1,28,0,0,0,0,0,1,-1.0,1.0,3,6,2,0,5,2,655,-1
1,31,0,0,0,0,0,4,-1.0,1.0,3,2,1,0,3,1,204,0
1,26,0,0,0,0,0,5,0.0,0.0,3,6,2,0,7,0,455,0
1,20,2,5,0,0,0,0,-2.0,2.0,3,3,1,0,6,2,914,-1
1,21,2,3,0,0,0,0,0.0,0.0,7,2,1,0,5,2,809,-1
1,27,0,0,0,0,0,4,-24.0,24.0,8,8,0,0,6,2,648,-1
1,35,0,0,0,0,0,1,-1.0,1.0,7,5,2,0,4,2,804,0
1,34,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,507,-1
1,31,0,2,0,0,0,5,-1.0,1.0,3,4,2,0,1,1,802,0
1,24,2,2,0,0,0,1,-1.0,1.0,3,5,2,0,3,1,892,0
1,20,2,0,0,0,0,0,0.0,1.0,3,3,1,0,5,2,531,0
1,20,2,0,0,0,0,0,-1.0,1.0,7,2,1,0,5,2,599,0
1,70,1,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,547,-1
0,38,0,2,0,0,0,5,-1.0,1.0,3,5,2,0,3,1,156,0
1,23,2,0,0,0,0,2,-1.0,1.0,2,4,2,0,5,2,524,-1
1,37,0,2,0,0,0,2,-12.0,12.0,8,1,1,0,2,1,586,-1
0,55,1,2,0,0,0,0,-2.0,2.0,3,6,2,0,4,2,203,0
1,28,0,0,0,0,0,1,0.0,0.0,3,1,1,0,1,1,938,0
1,55,1,0,0,0,0,11,0.0,1.0,3,5,2,0,5,2,712,-1
1,36,0,2,0,0,0,1,-1.0,0.0,3,1,1,0,0,1,847,-1
1,27,0,2,0,0,0,0,-1.0,1.0,3,9,0,0,4,2,244,0
1,44,0,2,0,0,0,8,-1.0,1.0,7,4,2,0,2,1,1018,0
1,35,0,0,0,0,0,5,-1.0,1.0,3,2,1,0,1,1,1145,-1
0,31,0,0,0,0,0,10,-1.0,1.0,3,5,2,0,1,1,1083,-1
1,29,0,2,0,0,0,0,-1.0,1.0,9,6,2,0,4,2,644,0
1,40,0,2,0,0,0,2,-16.0,16.0,3,0,1,0,0,1,630,-1
1,45,1,2,0,0,0,5,-4.0,4.0,3,4,2,0,2,1,543,0
1,21,2,0,1,0,2,1,-1.0,1.0,2,9,0,0,9,0,827,0
1,23,2,0,0,0,1,1,-1.0,1.0,3,9,0,0,7,0,559,-1
1,26,0,2,0,0,0,1,-1.0,1.0,3,6,2,0,5,2,745,0
1,24,2,0,0,0,0,1,-1.0,2.0,3,3,1,0,3,1,1156,0
0,23,2,0,0,0,3,5,-1.0,1.0,3,6,2,0,3,1,545,-1
1,21,2,3,0,0,0,0,0.0,0.0,3,5,2,0,5,2,803,0
1,51,1,2,0,0,0,7,35.0,62.0,3,2,1,0,0,1,285,-1
1,38,0,2,0,0,0,5,-11.0,11.0,2,0,1,0,1,1,847,0
1,25,0,0,0,1,0,6,-1.0,2.0,3,3,1,0,4,2,330,0
0,35,0,2,0,0,0,4,-1.0,1.0,7,6,2,0,1,1,847,-1
1,44,0,0,0,0,0,6,-1.0,1.0,3,5,2,0,1,1,891,-1
1,54,1,0,0,0,0,8,-1.0,1.0,3,4,2,0,4,2,340,-1
1,25,0,0,0,1,0,6,-1.0,0.0,9,6,2,0,4,2,958,-1
1,49,1,2,0,0,0,8,0.0,0.0,3,5,2,0,1,1,949,0
0,29,0,2,0,1,0,10,-1.0,1.0,3,3,1,0,1,1,112,0
1,23,2,0,0,1,0,2,-1.0,1.0,3,1,1,0,3,1,1038,-1
0,36,0,0,0,0,0,0,0.0,1.0,8,1,1,0,0,1,176,-1
0,47,1,0,0,0,0,3,-35.0,35.0,3,1,1,0,0,1,514,-1
1,25,0,0,0,0,0,1,0.0,0.0,3,5,2,0,5,2,1160,-1
1,32,0,3,0,0,0,0,0.0,0.0,7,1,1,0,2,1,1145,-1
1,40,0,0,1,0,0,15,-1.0,1.0,3,7,0,0,5,2,1086,-1
0,21,2,0,0,0,0,0,-2.0,2.0,3,4,2,0,5,2,1072,-1
0,40,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,626,-1
0,47,1,2,0,0,0,0,-6.0,6.0,8,2,1,0,0,1,842,0
1,49,1,0,0,0,0,1,0.0,0.0,7,0,1,0,0,1,410,0
1,51,1,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,1139,-1
1,33,0,3,0,0,0,0,-2.0,2.0,7,0,1,0,0,1,627,-1
1,26,0,0,0,0,0,20,0.0,0.0,3,9,0,0,9,0,109,0
1,20,2,0,0,0,1,0,-1.0,1.0,3,6,2,0,5,2,3,0
1,57,1,0,0,0,0,20,0.0,0.0,3,6,2,0,1,1,167,0
1,31,0,3,0,0,0,0,0.0,0.0,3,9,0,0,8,0,48,0
1,42,0,0,0,0,0,17,-1.0,0.0,7,6,2,0,3,1,932,0
1,59,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,751,-1
1,60,1,0,0,0,0,9,-22.0,22.0,3,1,1,0,3,1,162,-1
1,57,1,0,0,0,0,8,-1.0,1.0,7,6,2,0,4,2,882,0
1,26,0,0,0,0,0,9,0.0,1.0,2,8,0,0,7,0,173,0
1,25,0,0,0,0,0,8,0.0,1.0,3,5,2,0,4,2,793,0
0,39,0,2,0,0,0,2,-1.0,1.0,3,4,2,0,0,1,1060,0
1,25,0,2,0,0,0,1,-164.0,164.0,3,0,1,0,1,1,494,-1
1,33,0,2,0,0,0,9,0.0,0.0,3,3,1,0,2,1,621,-1
1,21,2,2,0,0,4,2,-1.0,1.0,8,8,0,0,8,0,251,0
0,62,1,2,0,0,0,2,-42.0,43.0,3,0,1,0,0,1,847,0
1,33,0,0,0,0,0,1,-1.0,2337.0,7,1,1,0,0,1,86,-1
1,35,0,0,3,0,0,24,234.0,86.0,3,9,0,0,7,0,1163,-1
1,24,2,2,0,0,0,1,0.0,0.0,7,1,1,0,2,1,929,0
1,31,0,0,0,0,0,1,-1.0,444.0,8,3,1,0,1,1,817,-1
1,31,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,1,1,1152,-1
1,24,2,0,0,1,0,3,-1.0,2.0,3,9,0,0,9,0,530,0
1,38,0,0,1,1,0,9,-1.0,1.0,3,7,0,0,3,1,298,0
1,38,0,0,1,1,0,9,-1.0,1.0,3,7,0,0,3,1,150,0
1,44,0,2,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,462,-1
1,45,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,1124,-1
1,21,2,3,0,0,3,1,-25.0,25.0,3,7,0,0,5,2,615,-1
1,39,0,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,1066,-1
0,49,1,2,0,0,0,2,0.0,0.0,7,0,1,0,0,1,138,0
1,26,0,0,0,0,0,9,-1.0,1.0,3,7,0,0,6,2,21,0
1,67,1,1,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,955,-1
0,30,0,2,0,0,0,3,-1.0,1.0,2,2,1,0,0,1,583,0
1,33,0,2,0,0,0,3,-1.0,1.0,3,5,2,0,5,2,1162,-1
1,26,0,0,0,0,0,15,-1.0,1.0,2,8,0,0,5,2,800,-1
0,21,2,5,0,0,0,2,244.0,69.0,3,3,1,0,5,2,1107,0
1,49,1,5,0,0,0,7,0.0,1.0,3,5,2,0,2,1,890,0
