f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
89,119,96,71,94,3,0,0,47,31,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,N
37,106,76,71,94,1,5,4,2,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,N
13,109,114,71,94,0,0,0,0,0,0,0,0,3,1,56,2,0,0,0,0,0,0,0,0,0,N
43,95,76,71,94,0,0,0,0,1,27,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
78,82,76,71,94,0,42,5,0,21,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,77,76,71,94,47,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
117,77,78,73,94,25,74,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,N
50,126,76,71,94,0,0,0,0,0,19,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,77,76,71,94,23,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,107,95,94,0,3,0,37,9,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,N
16,127,86,71,94,0,0,1,2,0,0,0,0,28,31,0,0,0,0,0,0,0,0,0,0,0,N
73,77,76,76,102,6,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,P
61,77,81,71,94,0,0,21,29,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,P
48,90,97,71,94,0,0,0,0,13,32,0,0,0,3,0,13,6,0,0,0,0,0,0,0,0,P
65,77,76,80,97,0,0,11,43,0,2,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,P
87,77,76,81,150,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,N
86,106,78,71,94,0,31,31,0,0,0,19,26,0,1,1,0,0,0,0,0,0,0,0,0,0,P
17,81,142,71,94,0,3,1,0,0,0,0,0,0,0,0,17,40,0,0,0,0,0,0,0,0,N
108,83,76,71,94,50,12,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
115,77,80,71,94,6,93,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,N
81,77,76,71,94,0,1,8,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
78,78,79,71,94,0,3,1,12,51,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,P
110,77,76,71,94,4,12,41,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
62,77,76,71,94,2,2,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,145,85,71,94,37,9,0,0,0,21,24,0,33,27,0,0,0,0,0,0,0,0,0,0,0,N
18,85,128,74,98,0,0,0,3,1,0,0,0,0,0,0,33,17,0,0,0,0,0,2,1,0,N
36,97,78,73,94,0,0,0,0,0,8,37,0,0,0,0,0,0,0,2,1,0,0,0,0,0,P
122,88,77,74,94,37,26,1,0,15,47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N
130,97,76,71,94,0,14,78,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
112,103,76,71,94,0,5,41,2,3,56,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
72,82,79,71,94,25,37,0,0,0,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,P
107,94,76,71,94,0,0,19,44,3,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
64,77,76,71,94,1,5,5,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
39,111,76,71,94,0,0,1,2,0,0,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,N
27,119,77,71,94,0,5,7,1,2,0,0,0,41,3,0,0,0,0,0,0,0,0,0,0,0,N
81,98,76,71,94,0,0,3,46,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,148,76,71,94,0,0,0,2,1,30,61,46,0,0,0,0,0,0,0,0,0,0,0,0,0,N
31,78,128,81,94,0,0,0,0,14,6,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,N
72,77,76,85,107,31,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,11,0,0,N
59,77,88,156,94,0,1,44,5,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,0,0,N
40,173,76,71,94,0,0,0,17,6,0,0,23,81,0,0,0,0,0,0,0,0,0,0,0,0,N
40,77,76,71,94,4,17,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
18,119,77,78,95,0,0,0,1,3,0,0,0,41,3,0,0,0,0,0,0,3,3,0,0,0,N
58,77,76,71,94,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,125,96,71,94,0,0,2,51,12,0,0,0,15,44,0,5,1,0,0,0,0,0,0,0,0,N
64,77,76,71,94,0,5,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,123,76,71,94,2,22,28,7,2,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,N
64,115,76,71,94,0,1,2,0,0,24,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
55,126,99,71,94,0,0,0,0,0,54,7,0,0,30,20,0,0,0,0,0,0,0,0,0,0,N
86,77,76,71,94,17,51,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
124,98,76,71,94,0,0,0,31,31,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,112,99,71,94,0,0,0,25,37,0,0,0,0,37,15,1,0,0,0,0,0,0,0,0,0,N
58,81,77,71,94,0,2,0,46,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,P
60,127,87,71,94,0,0,0,0,5,58,2,0,10,33,0,0,0,0,0,0,0,0,0,0,0,N
92,104,125,71,94,1,1,56,6,0,0,35,10,0,0,0,11,30,0,0,0,0,0,0,0,0,N
77,77,76,71,94,19,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,77,76,74,94,0,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,P
56,77,76,72,96,0,0,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,P
91,89,76,71,94,2,24,23,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
161,77,76,71,94,0,0,47,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,76,71,161,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,N
61,77,76,71,94,1,4,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,92,76,71,94,0,0,37,9,5,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
51,100,76,74,157,1,2,0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,9,26,N
130,77,76,71,97,9,37,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N
61,77,76,71,94,2,3,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
28,148,76,71,94,0,0,0,0,0,0,9,47,33,0,0,0,0,0,0,0,0,0,0,0,0,N
27,116,100,71,94,0,8,6,0,0,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,N
54,86,76,71,94,0,0,2,5,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
69,88,76,71,94,0,0,21,3,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
102,77,76,71,94,18,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
41,95,80,71,94,0,0,0,0,0,26,20,0,0,2,1,2,0,0,0,0,0,0,0,0,0,P
76,77,76,74,94,11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,P
51,93,76,71,94,0,2,1,3,5,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
66,77,76,72,94,43,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
59,94,76,71,94,0,2,1,1,2,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
109,97,76,71,94,0,63,16,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,77,77,74,94,0,0,53,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,N
57,111,95,71,94,0,0,18,28,0,0,0,2,5,28,15,0,0,0,0,0,0,0,0,0,0,P
115,77,76,71,94,19,2,16,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
81,95,76,71,94,0,0,32,14,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,79,76,71,94,0,0,0,16,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,P
120,91,76,71,94,1,2,8,56,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
38,123,77,71,94,0,4,17,1,1,0,6,1,42,2,0,0,0,0,0,0,0,0,0,0,0,N
26,77,81,166,94,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,13,55,0,0,0,0,N
125,87,76,71,94,1,71,8,0,16,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,N
81,103,76,71,94,16,38,0,0,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,P
90,102,76,71,94,0,0,0,38,25,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,P
81,78,76,71,94,0,2,42,23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
87,107,76,71,94,3,0,0,50,12,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,N
40,97,81,77,94,1,2,0,0,0,9,37,0,0,0,0,0,0,0,8,0,0,0,0,0,0,P
73,113,85,71,94,44,19,0,0,1,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,19,44,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,91,77,71,94,5,4,0,21,32,0,10,10,0,3,0,0,0,0,0,0,0,0,0,0,0,P
56,77,81,71,94,0,0,14,32,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,P
93,87,76,71,94,0,0,9,39,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,82,121,0,2,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,N
87,104,76,71,94,0,0,32,14,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
126,86,77,74,94,5,1,12,50,22,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N
62,91,76,71,94,0,0,42,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,80,76,71,94,0,3,2,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,0,3,9,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
121,77,76,71,94,0,33,16,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
145,77,76,130,103,0,71,8,43,19,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,N
154,97,76,71,94,32,47,46,0,1,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,80,76,71,94,0,0,2,7,56,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
99,92,76,72,97,0,0,0,12,50,27,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,P
64,117,79,73,95,32,14,3,0,0,1,1,16,28,0,0,0,2,0,0,0,0,1,1,0,0,P
59,93,128,72,94,0,3,33,14,0,0,0,0,0,0,8,50,0,0,0,1,0,0,0,0,0,N
59,77,76,74,100,0,0,1,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,P
15,77,122,81,95,0,0,0,2,0,0,0,0,0,0,0,0,22,19,0,0,0,2,0,0,0,N
114,99,76,71,94,0,6,14,2,17,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
41,92,77,96,94,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,2,16,0,0,0,0,P
15,117,109,71,94,2,1,0,0,0,0,0,0,0,36,26,5,0,0,0,0,0,0,0,0,0,N
51,132,76,71,94,0,0,7,0,0,0,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,N
88,80,76,71,94,0,0,0,3,67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
81,117,77,71,94,5,42,1,1,0,4,41,0,17,2,0,0,0,0,0,0,0,0,0,0,0,N
73,77,76,71,97,50,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,P
13,156,122,71,94,0,0,0,0,0,0,0,0,21,48,48,0,0,0,0,0,0,0,0,0,0,N
74,77,76,71,94,6,56,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
21,148,83,71,94,0,0,0,3,1,0,6,0,53,22,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,2,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,79,88,156,94,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,37,30,0,0,0,0,N
184,90,76,71,94,31,79,32,0,15,31,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,N
51,91,77,77,94,0,0,0,0,1,50,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,P
90,87,78,76,94,0,1,0,23,24,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,P
43,108,83,71,94,0,0,0,0,2,1,58,3,0,0,0,4,2,0,0,0,0,0,0,0,0,N
102,79,84,71,94,3,0,0,55,37,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,N
101,95,96,71,94,0,19,44,1,1,27,19,0,0,0,0,13,6,0,0,0,0,0,0,0,0,N
71,77,77,82,94,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,P
63,77,76,71,94,28,18,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
98,96,76,71,94,1,45,19,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
96,80,76,71,94,3,24,56,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
63,117,76,71,94,9,37,2,0,1,2,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,P
173,77,76,71,94,56,6,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,86,83,89,94,0,0,2,8,8,37,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,P
115,80,76,71,94,14,46,32,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
94,77,76,71,94,0,0,1,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,77,76,95,95,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,P
53,152,81,71,94,0,0,0,0,0,50,12,0,47,15,0,0,0,0,0,0,0,0,0,0,0,N
59,88,87,71,94,0,0,32,16,0,0,0,0,0,8,12,1,0,0,0,0,0,0,0,0,0,P
163,77,76,71,94,32,50,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,100,101,71,94,0,34,47,0,0,0,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,N
129,151,76,71,94,0,0,0,24,55,44,17,13,46,0,0,0,0,0,0,0,0,0,0,0,0,N
96,95,76,71,94,0,0,41,5,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,31,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
127,79,76,71,94,0,6,56,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
67,77,76,71,94,0,1,52,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
49,89,76,71,94,0,0,2,1,3,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
113,84,77,72,94,46,0,0,0,37,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N
145,77,76,71,94,86,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
78,77,76,71,94,3,44,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,77,101,79,94,0,0,12,50,0,0,0,0,0,0,0,0,12,6,4,2,0,1,0,0,0,P
58,143,90,71,94,0,0,1,2,23,23,0,21,39,0,13,7,0,0,0,0,0,0,0,0,0,N
78,77,76,71,94,19,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
17,78,112,99,94,0,0,0,0,3,2,0,0,0,1,0,0,0,18,30,0,0,0,0,0,0,N
91,107,76,71,94,0,0,0,0,39,27,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
31,185,100,71,94,0,0,0,0,0,2,5,63,20,45,15,0,0,0,0,0,0,0,0,0,0,N
18,115,98,80,94,0,0,3,2,0,0,0,0,25,19,0,0,0,13,5,0,0,0,0,0,0,N
117,82,76,71,94,0,31,31,46,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,N
67,77,76,71,94,3,0,46,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,81,82,71,94,0,0,50,12,0,0,0,0,2,2,1,0,3,1,0,0,0,0,0,0,0,P
136,77,76,84,109,6,77,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,N
79,77,76,71,94,41,26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,76,71,94,0,2,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
44,94,76,71,94,0,0,4,1,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,1,58,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,90,76,71,94,1,2,0,0,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
99,82,76,71,94,5,42,0,1,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,111,100,94,2,1,0,2,1,0,0,0,0,0,0,0,0,17,31,0,0,0,0,0,0,N
23,77,85,87,94,3,3,2,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,P
124,82,76,71,94,62,0,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
62,88,77,71,94,0,0,4,3,11,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P
93,103,76,71,94,1,2,0,0,20,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
23,129,76,71,94,0,3,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,N
73,118,82,73,94,44,19,0,0,0,0,0,7,37,0,0,0,3,2,0,1,0,0,0,0,0,P
96,77,76,71,94,57,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
113,113,76,71,94,0,17,4,37,9,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21,81,78,94,134,2,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,0,0,27,10,0,N
64,91,76,71,94,0,2,4,2,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
133,77,76,71,94,16,33,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
63,78,76,71,94,0,2,0,23,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,77,76,71,94,5,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,90,76,71,94,0,0,0,3,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,112,76,71,94,0,0,0,25,37,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,0,N
72,168,84,71,94,2,1,0,0,0,75,8,2,50,25,0,0,0,0,0,0,0,0,0,0,0,N
118,93,76,71,94,1,4,6,56,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
33,124,111,71,94,12,8,0,0,0,0,0,1,1,37,37,0,0,0,0,0,0,0,0,0,0,N
13,77,77,108,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,27,0,0,N
24,114,100,144,94,1,4,0,0,0,0,0,24,20,0,0,0,0,0,6,62,0,0,0,0,0,N
71,79,76,74,98,0,0,3,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,P
73,80,76,71,94,6,0,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,95,76,71,94,0,3,2,0,7,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,80,76,71,94,2,4,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
45,95,89,83,95,0,2,3,3,0,14,31,0,0,0,0,0,0,4,14,0,0,0,0,0,1,P
39,167,119,74,94,6,15,0,0,0,0,0,30,46,0,38,20,0,0,0,0,1,1,0,0,0,N
73,84,80,71,94,0,5,2,0,45,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,P
89,77,76,71,94,0,0,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,34,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,77,79,105,121,6,56,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,19,0,0,N
82,77,76,71,94,0,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
146,77,76,71,94,113,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
68,83,78,71,94,1,44,8,1,1,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,P
44,133,114,71,94,0,0,0,1,0,5,56,0,0,0,55,3,0,0,0,0,0,0,0,0,0,N
16,90,84,72,102,0,0,0,1,1,0,0,0,0,15,4,0,0,0,0,0,0,0,0,3,2,P
111,95,76,71,94,0,0,0,0,57,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
16,130,144,71,94,0,2,1,0,0,0,0,0,0,3,104,1,0,0,0,0,0,0,0,0,0,N
46,87,78,107,124,0,0,0,0,2,43,0,0,0,0,0,0,0,0,2,2,0,12,25,0,0,N
41,77,76,71,94,0,0,14,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,71,94,0,5,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
113,98,76,71,94,2,3,0,19,43,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,77,79,75,94,0,0,0,0,45,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,P
77,77,76,71,94,1,0,18,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
47,123,105,71,94,0,0,0,0,3,44,1,0,0,27,32,0,0,0,0,0,0,0,0,0,0,N
68,101,79,71,94,0,2,1,0,0,66,12,2,0,0,0,2,1,0,0,0,0,0,0,0,0,N
24,118,78,71,94,0,0,3,2,7,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,N
91,78,76,71,94,8,71,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
27,112,105,71,94,1,8,4,1,0,0,0,0,0,27,32,0,0,0,0,0,0,0,0,0,0,N
74,78,78,71,94,0,50,13,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,P
100,77,76,71,94,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
37,79,80,134,94,0,21,0,0,0,5,1,0,0,0,0,0,0,0,0,10,35,0,0,0,0,N
74,77,76,74,98,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,P
76,77,76,71,94,0,0,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,87,76,71,94,0,62,0,4,5,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,80,76,71,94,9,37,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,P
13,85,175,77,94,0,0,0,0,0,0,0,0,0,0,0,34,42,15,0,0,0,0,0,0,0,N
57,77,79,71,94,0,9,37,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,P
59,109,108,71,94,0,0,41,6,2,0,0,0,0,14,44,0,0,0,0,0,0,0,0,0,0,N
120,77,76,71,94,0,2,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,79,76,71,94,0,0,41,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,77,71,94,0,0,0,15,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P
18,91,76,78,153,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,20,16,N
17,200,98,71,94,0,0,0,0,0,0,0,15,93,70,0,0,0,0,0,0,0,0,0,0,0,N
74,115,83,71,94,25,39,1,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,0,P
91,85,76,71,94,37,9,0,0,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,106,76,72,99,0,18,6,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,N
66,110,76,71,94,0,0,0,0,0,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21,131,76,71,94,0,0,0,3,1,0,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,N
82,89,76,71,94,0,0,14,7,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
20,77,128,71,94,3,0,1,1,2,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,N
74,77,76,71,94,0,0,2,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,81,75,94,0,0,28,18,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,P
75,101,76,71,94,0,0,0,0,24,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
35,132,80,71,94,0,0,14,9,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,0,N
22,124,90,71,94,0,0,5,5,0,0,0,0,16,43,0,0,0,0,0,0,0,0,0,0,0,N
104,87,76,71,94,44,19,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
46,87,113,88,94,0,0,0,0,5,41,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,N
115,78,76,71,94,0,0,0,2,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
33,82,122,90,140,6,15,0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,15,22,0,N
54,97,76,71,94,3,0,0,0,0,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,77,76,71,94,0,33,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
117,77,76,71,94,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17,101,101,71,94,0,0,0,1,1,2,1,0,0,9,34,0,0,0,0,0,0,0,0,0,0,N
71,78,114,130,94,0,6,56,0,0,0,0,0,0,1,2,0,0,0,46,23,0,0,0,0,0,N
92,95,76,71,94,0,1,1,1,25,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
115,77,76,71,94,12,50,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
61,92,76,72,94,0,0,0,0,8,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
