V1,V2,V3,V4,V5,target
-0.152823,1.595702,0.497051,0.105534,0.696735,1
-0.790139,-1.132242,-0.205262,1.19331,3.129022,2
1.465809,-0.400394,-0.654363,-0.342997,0.008257,1
0.996675,0.593842,0.64951,-0.799335,-0.34047,1
-0.488319,-0.437161,1.085739,0.907873,-1.380725,2
-0.620347,0.148937,0.498467,0.086997,0.344832,1
0.215196,0.898604,-0.171756,1.011723,-0.826087,1
-0.753941,-0.576452,0.145021,0.536349,-0.565259,2
-0.77065,-0.878704,0.428877,-1.0109,0.456843,2
0.040866,1.043036,-1.218732,-0.108292,-0.482811,1
-0.67031,-0.167399,1.089132,-1.222718,-0.136583,1
-1.04583,-1.866068,-0.141457,-1.249578,-0.136583,2
1.291226,1.100177,-1.133497,-0.673721,-0.304441,1
-0.529695,0.710333,1.98962,-1.260751,-0.56808,1
0.479924,0.636284,0.121109,1.449283,-0.785605,2
-0.839733,-0.664976,-0.509148,0.644782,2.159773,2
-1.449248,-2.348895,0.304092,-1.165151,-0.691604,2
0.156014,-0.608913,1.221773,0.699691,-0.78351,1
-0.660273,1.228629,0.246324,0.203501,0.299772,1
-0.602854,-0.003286,0.997294,2.45129,-1.370803,2
-0.5418,0.174411,0.30393,1.962947,-0.136583,2
-1.021568,-1.779541,-1.310705,-1.697733,-0.136583,2
-0.681877,0.617507,0.868467,0.32324,-0.669206,1
-0.313316,0.565701,0.096387,-0.032607,0.192956,1
-0.704364,-0.357651,-0.088789,1.629062,-1.257006,2
2.706978,-1.793533,-0.649259,-0.350061,-0.334437,1
3.578869,-1.762329,-0.298651,-0.65953,-0.251297,1
0.276577,0.713517,-1.188008,-0.235147,0.09676,1
-0.325499,-0.827224,1.385145,1.064552,2.570929,2
-0.617599,-0.235138,1.256611,-1.59759,2.36833,2
-0.585641,-0.606858,-0.037244,1.032061,-1.665888,2
-0.158484,2.644762,-1.433735,-0.100736,0.34062,1
0.502573,-0.3697,-1.020323,-0.383481,-0.136583,1
-0.839546,-1.085919,-0.27689,1.354647,-0.136583,1
-0.614471,-0.114582,1.667338,0.600549,-0.777685,1
-0.394622,-0.881573,0.647359,1.48107,-1.834996,2
-0.1238,0.910942,0.254224,1.007894,-0.794828,1
2.421347,-0.92195,0.300548,-0.794031,-0.308872,1
-0.810518,-0.928357,-1.758617,2.11345,-1.869512,1
0.38384,-0.175413,-1.014683,-0.600435,-0.218482,1
-0.805276,-0.865636,0.125243,1.688897,-0.136583,2
-0.787265,-1.263343,0.112819,-1.123893,-1.556373,2
-0.721091,-0.884516,0.073886,0.550374,-0.136583,2
-1.188603,1.255784,0.244848,0.242865,-0.136583,1
-0.269056,-0.959954,1.551619,1.074457,2.069053,2
-0.741158,-0.522544,1.19089,0.842728,-0.136583,1
-0.919969,-1.70005,-0.412833,0.256753,-0.136583,1
-0.475901,1.052342,0.556753,0.548657,1.634809,2
0.017847,1.108849,1.002059,0.04738,-0.452806,2
-0.432039,-0.685458,0.564544,0.796728,3.456286,2
-0.626385,1.159445,-0.126509,-0.180984,0.351183,1
-0.613847,-0.27033,1.752607,-1.332749,-0.748393,1
-0.598644,-0.775742,0.065838,1.909779,-1.239993,2
1.262567,-0.543059,-0.597954,-0.317699,-0.26898,1
-0.057821,1.096076,1.13577,0.149898,-0.473528,2
0.264943,1.474417,0.108328,0.518445,-0.508951,2
0.153769,-0.992884,1.315091,-1.296251,0.453686,2
-0.743186,-0.943941,-0.228483,0.542963,-0.828783,2
-0.658759,0.591304,0.958285,0.856563,-1.017513,1
-0.586735,-0.054257,0.004201,0.81453,1.229452,2
-1.034458,-0.880393,0.050815,1.309891,-1.129971,2
0.117188,0.791138,1.456874,-1.062648,-0.465761,2
-0.786767,-0.83785,-0.151852,0.893397,0.815827,2
-0.263601,-0.782131,1.02541,0.94831,-0.864689,2
2.341252,0.274299,-1.130005,-0.07725,0.48627,1
-0.744946,-0.447459,-0.071797,1.421939,-0.136583,2
1.647903,-0.838128,-0.641685,-0.382438,-0.01718,1
0.082699,1.174097,-1.339812,-0.693742,0.252481,1
-0.524567,-0.434034,1.557606,0.887271,0.613529,1
-0.287867,1.914599,-1.396011,0.549008,-0.77112,2
-0.530648,-0.962423,1.281831,0.766786,1.111941,2
1.569974,-1.112958,-0.909616,-0.407417,-0.316706,1
-0.337704,2.393321,-1.44992,0.612649,-0.609236,1
0.118313,-0.454978,-1.018512,-0.603236,-0.266576,1
-0.133206,0.428507,1.091088,0.410857,1.945535,2
1.440504,-0.122443,-0.501588,-0.215252,-0.249326,1
-0.346997,0.084617,1.719022,0.612364,-0.658336,2
-0.461425,-0.766084,1.09045,0.745895,2.950398,2
1.845416,-0.714212,-0.953366,-0.408988,-0.059149,1
0.078529,0.347572,1.670904,-1.203851,-0.532336,2
-0.638071,-0.275359,2.084517,-1.572716,1.002329,1
-0.75083,-0.376658,-0.271624,0.876336,1.402128,2
-0.227011,-0.243164,0.740905,1.115535,2.174852,2
-0.584468,-0.294464,1.899814,-1.284678,0.693874,2
0.372556,-0.701129,2.166824,-1.262198,-0.556924,2
-0.334121,0.82734,-1.2103,-0.260763,-0.349,1
-0.769559,-1.035082,0.317686,-1.000369,0.723246,2
-0.039438,1.837906,0.507997,0.378413,0.500688,2
0.162604,-0.381107,1.174487,-1.27276,1.53999,2
-0.810509,-1.006387,0.137813,0.297141,-0.136583,2
-0.595304,0.214032,1.213182,-1.244598,-0.136583,1
2.441575,-0.845564,-0.962421,-0.344193,-0.240143,1
-0.319788,0.966731,0.151784,0.25702,-0.83963,2
-0.193525,-0.232036,1.68117,1.439754,-0.833708,2
0.350407,0.507044,0.34872,0.214308,0.532761,1
-0.611494,-0.080848,1.94657,-1.404516,-0.709877,1
-1.401966,-2.415534,-1.142984,-0.628364,-0.257012,1
-0.445875,-0.804249,0.316335,2.405064,-0.136583,2
0.104094,-0.42688,0.331906,0.675555,-0.535326,2
0.455399,0.649185,0.141903,0.08095,0.385706,1
-0.606984,-0.021498,0.313342,-0.894938,-1.221118,1
0.158397,0.218274,0.911236,0.398116,1.061025,2
2.600309,-1.058064,0.44125,-0.779048,-0.313649,1
-0.728916,0.979421,0.308166,-1.080273,-0.136583,1
-0.251263,1.422435,0.21207,1.10504,-0.763276,2
-0.814479,-1.011216,0.087209,2.168777,-1.474112,2
-0.715923,-0.610733,0.05147,1.856862,-1.700237,2
-0.712538,-0.456558,-0.108683,2.164961,-1.502708,2
0.67881,-0.430142,0.781805,1.237765,-1.268856,2
-0.165096,-0.95853,0.885227,-1.173864,0.632486,2
-0.680851,-1.057097,-0.009095,1.906214,2.201398,2
-0.243191,-0.039723,0.370969,1.036568,-0.88474,2
-0.625708,-0.209981,2.13874,-1.412111,-0.136583,1
-0.300645,2.171303,-1.400486,-0.120763,0.637203,1
0.282155,1.770155,-1.323117,-0.1416,1.13166,1
0.085686,-0.774352,0.676103,1.256296,2.282145,2
-1.231629,-0.656395,0.101126,1.120921,1.746723,2
-0.635014,-0.586605,0.185774,-1.00744,-0.136583,2
-0.112646,-0.193355,0.721617,-1.673839,2.412422,2
-0.837813,-0.924827,0.323456,2.004904,-1.493307,1
1.747539,-0.011405,-0.470748,-0.298119,-0.2676,1
0.320584,1.16814,-1.302758,-0.086471,1.478125,1
-0.664252,-1.031774,-0.049584,0.589781,1.092556,2
-0.819683,-0.858875,0.388928,2.381763,-0.136583,1
-1.107941,-0.374295,1.591611,0.984743,-0.854046,1
-0.498568,1.92434,-1.463707,-0.034868,1.518768,1
-0.413918,2.094387,-1.417785,-0.804997,-0.397492,1
-0.579839,-0.717286,-0.407431,0.848854,-0.136583,2
-0.065447,0.491041,-1.238128,-0.676529,0.047073,1
0.391549,1.127285,0.979918,-0.8941,-0.425168,2
-0.642242,0.80995,0.274517,0.206292,-0.136583,1
0.126788,1.470963,-1.290757,0.716858,-0.62993,2
-0.423094,1.451728,0.478573,0.549176,-0.136583,1
2.024936,-0.820113,-0.2073,0.096117,0.455759,1
-0.553998,0.528289,-0.175836,-0.18713,0.103339,1
-0.691864,-0.353106,1.79717,-1.521561,1.974356,2
-0.723246,-0.728163,0.285798,0.341657,2.142157,2
0.337818,1.098826,0.97405,-0.94891,-0.388533,2
-0.1965,-0.025716,0.638953,0.744932,2.473591,2
2.384385,-1.729315,-0.6467,-0.375156,-0.300206,1
-0.370313,-0.936377,0.850151,1.460921,2.823057,2
-0.629882,0.635955,0.30902,0.086697,-0.468892,1
-0.838551,-0.552561,-1.726407,1.735499,-1.182683,2
-0.796973,-0.973319,-0.35479,-0.802668,-0.136583,2
-0.488272,-0.368529,1.552873,-1.199643,-0.668857,1
-0.786704,-0.366917,0.015881,0.968197,-0.136583,2
-0.726023,-0.476052,0.979205,0.477848,0.692606,2
-0.570908,-0.971824,0.91035,1.307141,-1.497809,1
-0.704392,-0.604888,0.158784,2.287505,-2.02338,2
-0.661458,-0.921627,-0.148304,1.14485,3.374844,2
-0.318493,-0.595716,1.362302,-1.258999,-0.767522,2
-0.183305,-0.466579,0.644139,0.537706,-1.519981,2
0.107744,0.181297,1.185617,0.843895,-0.831672,2
-0.791051,-0.557334,-0.45374,0.209378,-0.136583,2
-0.64505,-0.516755,1.897231,-1.287444,-0.726824,1
-0.391737,-0.391137,0.865247,0.35245,-0.727826,2
-0.604503,-0.63881,0.017695,2.300775,-2.131698,2
-0.329329,2.366978,-1.479266,-0.885482,-0.754818,1
-0.824191,-1.088501,-0.336933,-1.146073,-1.688736,1
-0.60953,-0.002604,2.078703,-1.457639,-0.782332,1
-0.41178,-0.077241,0.722297,1.444713,-1.332021,2
-0.683821,-0.574849,0.933615,0.605372,-0.831811,2
-0.372139,-1.066705,-0.439819,1.285761,2.245506,2
-0.311945,1.233094,-1.385168,-0.738461,-0.349058,1
-0.494725,1.257382,0.224001,0.378835,1.383272,2
1.040169,0.593419,-0.420639,0.140444,0.8875,1
-0.776002,-0.832715,0.375259,2.004051,-1.614227,2
-0.319752,1.450917,0.414052,0.966753,-0.752783,2
1.590819,-0.730618,-0.953153,-0.370277,-0.026814,1
-0.068255,-0.26946,0.883152,0.616945,-1.305491,2
-0.748074,-1.177774,-1.00398,0.618099,1.677459,2
-0.859652,-1.088427,-0.368493,-1.377848,3.204732,2
-0.072297,0.40637,-0.24837,-0.204209,-0.307982,1
-0.482332,2.111719,-1.484801,-0.881991,-0.607664,1
-0.779364,-0.712466,-0.075083,-1.717433,-0.136583,2
0.575076,-0.031157,-0.358784,-0.029477,-0.81546,1
-0.832977,-0.815247,0.419033,0.652361,-0.981886,2
-0.262952,1.102574,0.679409,-0.941103,-0.399275,1
-0.660999,-0.225245,-0.347588,0.092246,0.635516,1
-0.670896,-0.401574,-1.53859,2.302369,-2.008787,2
-0.671524,-0.629958,0.345003,2.056578,-0.136583,2
2.162465,-1.117568,-0.339941,0.733386,-0.528825,1
1.983724,-0.919849,-0.61855,-0.317512,-0.225673,1
-0.59148,0.171697,0.815054,-1.066135,-0.579053,1
-0.316083,-0.760724,1.285051,-1.266915,-0.763542,2
-0.817773,-0.650668,-0.100825,1.489733,-1.661163,2
-0.551305,-0.392041,1.763045,0.83473,0.591426,1
0.067043,-1.1795,1.79101,-1.338233,-0.858857,2
-0.595734,1.789567,-1.287987,-0.759729,-0.376812,1
-0.206359,1.752013,0.094017,-0.095853,0.190101,1
-0.514324,-0.538363,1.75748,-1.433803,-1.01521,2
-0.598837,-0.210216,0.086908,2.317459,-1.301362,2
-0.721004,-0.784219,0.749215,0.292877,2.097909,2
-0.656201,0.198534,0.766461,0.158299,-0.48887,1
-0.598219,-0.775546,0.066088,1.910809,-1.240787,2
1.342709,1.576173,-1.269996,-0.120446,0.211617,1
1.968295,-1.133086,-0.636061,-0.231969,-0.254741,1
-1.227432,-2.311798,-2.185418,-1.926003,-1.144055,2
-0.723934,-0.156706,-0.152743,0.994398,1.306525,2
-0.814527,-1.128805,-0.148378,1.410414,1.485927,1
0.082924,2.153467,-1.407681,0.02319,0.449623,1
3.32857,-1.016956,-0.997835,-0.617848,-0.239472,1
-0.003344,0.231352,-0.278421,-0.738038,-0.136583,1
2.53151,-1.026833,0.522585,-0.87806,-0.34226,1
0.08878,-0.822622,0.601359,1.283476,2.497356,2
2.040448,-1.755186,-0.609716,-0.328297,-0.366232,1
-0.119611,-0.06025,-1.0617,-0.618563,-0.223607,1
-0.333088,1.553507,-1.469661,-0.785612,-0.351059,1
-0.814111,-1.113744,-0.365767,1.782126,1.950156,1
-0.139485,1.218113,-0.102299,0.004991,-0.815132,1
-0.858683,-1.021885,-0.417464,-1.275212,2.564779,1
-0.739644,-0.825859,-0.249858,0.925147,-0.136583,2
0.379065,1.685332,-1.275041,-0.718646,-0.318021,1
-0.319552,0.981619,0.590013,0.262023,-0.483658,2
-0.349305,0.87011,1.80764,-1.294405,-0.672845,1
0.192332,0.985202,0.523255,0.479693,-0.535937,2
-0.738595,-0.953868,0.5551,1.502174,-1.234026,1
1.168358,-0.577562,-0.615277,-0.313358,0.035385,1
-0.82923,-0.748436,0.502313,0.684076,-0.136583,2
-0.624505,2.499331,-1.389209,-0.014116,0.97852,1
-0.684126,-0.010065,1.265536,-1.165376,-1.000094,1
-0.606329,0.478586,0.790212,1.346537,-1.19189,2
-0.756208,-0.320216,1.862966,-1.295033,-0.136583,1
-0.82784,-0.994565,-0.268217,0.867322,-0.136583,2
-0.484011,-0.194953,1.756464,-1.363029,-0.136583,2
-0.306126,-0.760102,1.855143,0.716421,0.691456,2
0.081464,-0.21474,1.64738,0.486662,-0.795445,2
1.584822,0.018487,-0.330215,0.035605,-0.543065,1
-0.571853,-0.569693,0.00821,1.27863,-0.136583,2
-0.066046,0.646471,0.112213,0.071456,0.381736,2
-0.71991,-0.617057,0.132606,-0.92725,2.017648,2
-0.552271,0.002554,1.030457,1.146721,-1.372862,2
-0.820315,-0.875194,-0.034246,0.410176,-0.136583,2
-0.409001,1.56568,-1.318067,-0.799743,-0.347391,1
0.236518,1.08905,0.563204,0.507507,-0.53034,1
-0.80466,-1.066584,-0.197556,2.141697,-1.223451,1
-0.278289,-0.842212,0.825093,0.547043,0.693686,2
0.877103,1.785677,-1.267831,-0.167778,0.334167,1
-0.567617,0.025702,0.147265,1.916659,-1.12358,2
-0.370954,-0.619802,0.316605,1.190711,-0.825955,2
-0.301788,0.845153,-0.027931,-0.056436,0.211522,1
-0.530845,-0.663642,1.259172,0.501438,-0.774192,1
-0.036379,1.593657,0.319847,0.318816,0.804745,2
1.043907,0.497738,-0.178427,1.099968,-0.787211,1
-0.602094,-0.715212,0.576582,1.876322,-1.003127,2
0.289223,-0.889747,1.163357,0.481855,-0.569798,2
0.117174,-0.134463,1.520477,0.474108,0.682292,2
-0.259399,0.348089,0.723248,0.377286,1.729611,2
-0.463283,-0.687215,1.147116,0.621302,2.488496,2
-0.601261,1.90581,-1.345891,-0.223658,0.135551,1
-0.550405,0.623264,-0.146488,-0.164566,0.1006,1
-0.493033,-0.684638,2.462514,-1.19636,0.756731,2
0.222148,-0.31967,-1.085998,-0.621483,-0.136583,1
-0.682612,-1.026829,0.891159,1.387075,3.52218,2
0.839442,1.013802,-1.214908,-0.987178,1.278451,1
-0.195348,1.702111,0.139836,0.63352,-0.693454,2
-0.783409,-0.828629,-0.054843,2.381123,-0.136583,2
0.19023,1.030558,-1.26192,-0.690543,-0.319005,1
-0.724092,-0.286463,-0.160759,0.951273,-0.136583,2
-0.544152,-0.618372,1.522995,1.064803,2.45019,2
-0.54072,0.857032,0.453687,0.139453,-0.771977,2
-0.706904,-1.046229,-0.181659,0.791317,-0.136583,1
-0.246003,1.776747,-1.297707,-0.188557,-0.601482,1
0.00382,0.292934,0.114067,1.146306,2.463775,2
-0.814716,-0.757653,0.109666,2.307968,-1.465775,2
-0.608839,-0.792483,-0.22784,0.810387,2.037296,2
-0.54722,0.902423,-1.277541,-0.689892,-0.295259,1
1.210502,-0.588187,-0.680843,-0.325777,-0.443627,1
0.417413,-0.745137,0.939558,0.275749,0.33826,2
-0.298692,-0.256852,1.06483,0.382434,-0.709178,2
-0.666382,-0.817772,0.003949,1.469093,-1.806564,2
-0.876485,-1.132677,-0.453805,-1.279776,-0.136583,1
-0.326434,1.079203,1.497709,-1.25101,-0.677501,1
0.325149,0.005974,1.764158,-1.108892,-0.518721,2
-0.572562,0.037593,0.418353,0.178772,-1.034778,1
3.266478,-1.76747,-0.346613,-0.286127,-0.255633,1
2.699315,-0.025317,-1.051761,0.055156,-0.393851,1
-0.610067,0.733833,0.404543,0.554351,-0.890874,1
-0.788518,-1.116878,-0.163882,1.386397,3.139984,2
2.92155,-1.851945,-0.681282,-0.381956,-0.040643,1
-0.236732,-0.594257,1.544963,-1.186315,-0.536999,2
-0.471517,0.9964,0.516501,0.360504,-0.136583,1
0.831745,0.317539,-1.275623,-0.009881,-1.14073,2
-0.483277,-0.406786,1.956371,0.542549,-0.648453,1
-0.826258,-0.960534,0.120219,0.450335,-0.136583,2
-1.376619,0.655366,0.262177,-0.94963,-0.620457,1
1.396951,-0.436474,-0.438485,-0.108911,1.634201,1
-0.275051,2.075105,0.241933,-0.879372,-0.402292,1
-0.659488,0.068331,0.801039,-1.070319,-0.507738,1
-0.445216,0.206618,-0.283926,-0.120235,-0.136583,1
-0.253056,-0.213565,0.683364,-1.229466,2.440878,2
-0.383473,-0.171441,1.066245,0.778574,1.641932,2
-0.263086,1.379018,-1.335191,-0.186736,0.235428,1
-0.295586,-0.107897,0.850746,-1.148859,2.439037,2
-0.702419,-1.084268,-0.121495,1.550748,1.653224,2
-0.803861,-0.340747,-0.062577,1.612854,-1.889421,2
-0.34164,1.070179,-1.428358,-0.064227,-0.136583,1
-0.735999,-0.922556,-0.234336,0.749758,-0.136583,2
-0.369087,1.070026,0.086684,-0.81839,-0.410864,1
-0.501551,-0.357231,1.688852,-1.323888,-0.651097,1
1.874354,-0.341721,-0.127961,0.781952,-0.676645,1
-0.688065,-0.938777,0.932945,1.108492,1.099511,1
-0.727309,-0.712615,0.261518,1.022193,-0.896976,2
0.016402,1.389652,0.822046,0.047032,-0.418695,2
0.414536,-0.059451,1.674481,-1.088854,-0.630005,2
1.60541,-0.877556,-0.708172,-0.3815,-0.220347,1
-0.765398,-0.736961,-0.019816,1.165527,-1.245663,2
-0.629583,-0.147224,1.4823,0.551374,1.609897,2
-0.863295,-1.08249,-0.323515,-1.175908,-1.918989,1
0.096673,0.852015,-1.256791,-0.744132,-0.341125,1
0.252821,1.336189,-1.370389,1.255455,-0.789559,1
-0.867983,-1.065221,0.047137,1.858231,-1.205971,2
-0.72796,0.003882,1.03252,0.446516,-0.136583,1
-0.213502,-0.686082,1.242455,1.421726,1.122795,2
-0.689006,-0.228394,1.660639,0.893247,-0.751814,1
-0.703586,-0.761281,0.694483,-1.060452,0.691979,2
0.017157,0.925383,0.205504,1.071507,-0.929469,2
-0.471121,1.403259,1.511984,-1.002867,-0.505091,2
-0.398125,-0.244362,0.844273,1.620337,-0.994819,2
-0.628823,-0.058264,1.925531,-1.469365,-0.791229,1
-0.498254,0.176761,0.680393,1.612528,-0.972242,2
-0.676742,-0.422873,0.728197,2.152494,-0.136583,1
-0.879069,-1.143226,-0.082269,0.062982,-0.914308,2
-1.027497,-0.595764,0.943027,1.161673,1.585235,2
-0.585529,0.929918,0.936976,0.363576,-0.632051,1
-0.116079,1.608568,-1.352306,-0.18323,-0.54178,1
-0.512419,1.869256,-0.031591,0.198616,1.829972,1
0.553823,-0.189665,-1.668229,-1.249093,-0.685406,1
-0.539401,-0.207279,1.610392,-1.222383,-1.255475,2
-0.527135,0.276743,0.522174,-1.019459,-0.451936,1
-0.616648,0.208099,1.995456,-1.327555,-0.683561,1
-0.30054,-0.10456,0.755093,0.770314,2.141758,2
1.873748,-0.6979,-0.958829,-0.592126,-0.055927,1
-0.026367,1.131902,-1.298042,-0.955663,2.423071,1
-0.183794,0.47761,0.3392,-0.966573,-0.412056,2
-1.144949,-1.077206,-0.007687,1.898531,-2.125983,2
-0.806219,-0.550876,1.481652,-1.572937,-0.136583,1
0.999586,0.008606,-0.262725,-0.006454,-0.495152,1
-1.016773,-1.027659,-0.416542,0.158854,-1.617868,1
-0.707609,-0.451687,1.934597,0.847322,1.914455,2
-0.596399,0.015938,2.043206,-1.688448,-0.948127,1
-0.658607,1.684462,-1.389629,-0.156362,0.152554,1
2.241652,-0.863052,0.756638,-0.915949,-0.359828,1
0.667165,0.821629,0.148007,0.271098,1.721342,2
-1.041685,-1.078025,-0.187047,0.787927,-0.136583,2
1.37316,0.105838,-1.025938,-0.601314,0.044922,1
-0.626162,0.30506,2.500237,-1.622247,-0.76578,1
-0.706446,-0.707821,0.15337,1.358753,-0.136583,1
-0.82763,-1.007183,-0.541146,-0.78961,-0.136583,2
-0.560158,-0.918325,1.141108,0.994624,1.594951,1
-0.553105,-0.161794,1.770123,0.978692,-0.849602,1
-0.413883,1.341101,1.526312,-0.98676,-0.496943,2
-0.10519,2.075951,-1.335511,-0.742118,0.184712,1
2.544424,-1.851206,-0.648584,-0.342697,0.02534,1
0.326441,0.686879,0.291806,1.218093,-0.938571,2
2.354888,-1.072646,-0.531208,-0.30779,-0.273894,1
-0.132042,-0.496196,0.709817,0.648848,2.900695,2
-0.741219,-0.757983,-0.146272,0.063436,-0.136583,2
-0.307373,1.80248,-1.328647,-0.729559,-0.353043,1
-0.148598,-0.09362,0.972321,0.356139,-0.525769,1
-0.419452,-0.64731,0.416861,1.403384,-1.023675,2
-0.718133,-0.618257,0.135733,-0.069502,2.063251,2
2.653282,-0.80371,-0.580337,-0.155456,-0.271029,1
-0.678351,-0.109788,1.450682,-1.653854,-1.0299,1
-0.571305,-0.134569,0.115983,1.902322,-1.360192,2
3.38251,-1.834009,-0.96497,-0.604546,-0.242945,1
-0.753427,-0.640446,-0.254034,-0.057605,1.427567,2
-0.743413,-0.915945,1.154615,-1.661641,-0.809268,2
0.226247,1.2381,0.827881,-0.979235,-0.418247,2
-0.327615,-0.678131,1.083016,0.962032,2.540006,2
-1.052824,-0.818696,0.177039,0.700498,-1.395027,2
-0.344232,-0.298072,0.779838,0.619696,-0.746837,2
-0.683274,-0.567653,0.019619,1.565336,-0.136583,2
-0.376954,1.422165,-1.590908,-0.849221,-0.393597,2
-0.538641,-0.151642,1.879261,-1.352245,-0.735058,2
0.164735,-0.642728,-0.980619,-0.386415,-0.242046,1
-0.688566,-0.240896,-0.492776,0.101285,0.811225,1
-0.386807,0.391153,1.068936,0.362579,-0.848529,1
0.447655,0.705362,-0.312158,0.304289,1.021074,1
-0.570098,-0.539101,0.029594,0.700444,1.379567,2
-0.363238,0.391282,0.192553,1.673329,-1.072028,2
-0.665114,-0.695195,-0.038895,-1.50937,3.834643,1
-0.773667,-0.289635,1.636358,-1.438315,-0.136583,1
-1.087318,-0.751443,0.148074,1.651108,-1.574203,2
0.586325,-0.770656,-0.658105,-0.318588,-0.420507,1
-0.350037,-0.950183,0.616206,1.153073,3.364768,2
3.000923,-0.871723,-0.955255,-0.582381,-0.220359,1
-0.778781,-0.507179,0.196558,1.793061,-0.136583,2
-0.745306,-0.173321,1.319079,-1.302985,-0.602876,1
-0.207088,0.029015,1.622591,1.392034,-0.868441,2
-0.326892,-0.181993,0.881985,-1.139347,-0.601416,2
-0.821849,-1.12297,-0.288594,2.126268,-1.733021,1
-0.72092,-0.675248,-0.210797,2.242221,-1.942233,2
1.671578,0.273088,0.140907,0.283032,-0.45736,1
-0.733925,-0.852255,-0.164535,1.952916,1.578719,1
-0.557748,-0.699126,1.522876,1.014598,2.925954,2
-0.601064,0.366325,0.561951,-1.113238,-0.136583,1
-0.806855,-0.966605,-0.241361,0.977437,2.035333,1
0.206526,0.028722,-0.485679,-0.635624,-0.001082,1
0.082363,0.788377,0.740484,1.185778,-0.631563,2
-0.634832,-0.540865,0.42073,2.085692,-1.985039,2
2.496248,-1.100362,-0.603519,-0.390666,0.054119,1
-0.782395,-0.810326,-0.035312,2.291083,-1.246162,1
-1.086062,-2.062892,-1.746453,-1.52785,-0.933145,2
-0.805255,-0.61956,-0.441742,1.051043,-0.136583,2
3.074218,-0.662559,-0.957571,-0.602766,-0.040356,1
-0.028207,-0.467927,1.222637,1.652426,-0.136583,2
-0.698908,-0.910956,-1.445535,-1.877944,-1.228558,2
-0.610634,-0.495948,0.823548,3.046948,-1.55376,2
-0.639855,-0.863224,-0.057587,-1.397495,-0.136583,2
-0.588204,-0.895498,1.109857,0.587108,1.876774,1
0.346529,1.872158,0.043626,-0.8573,-0.40446,2
-0.143894,-0.051144,0.831954,-0.899891,-0.600308,2
-0.401561,-0.194906,0.616974,0.374397,-0.789882,2
-0.287722,1.420626,0.450446,0.541912,-0.780659,2
-0.325619,1.495391,0.340184,0.157853,-0.472189,1
-0.72104,-0.819386,1.56357,-1.308755,0.431484,1
-0.293666,-2.453179,0.407331,-1.208062,-0.136583,1
-0.496419,0.637987,-1.123914,-0.655395,-0.274442,1
0.389115,0.681157,-1.10783,-0.641203,0.021548,1
0.859752,0.682673,-1.076793,-0.64608,0.030245,1
-0.785084,-1.019048,-0.311302,2.247619,-1.719613,1
-0.430285,-0.783866,0.619124,1.06479,3.33586,2
-0.336375,0.753878,1.463314,-1.096028,-0.654399,1
-0.773733,-0.540061,0.810332,1.503066,-0.136583,1
-0.610612,-0.283067,1.268162,0.890686,2.398993,2
0.763319,0.765969,0.889441,-0.841156,-0.349909,2
1.449797,-0.707533,-0.945844,-0.366055,-0.007326,1
-0.673426,-0.879202,-0.107958,2.35157,-1.628398,1
1.416259,0.077496,-0.271971,-0.032062,-0.370888,1
-0.599265,0.444099,-0.226406,-0.172656,-0.323216,1
2.021711,-1.763551,-0.601145,-0.264793,-0.301443,1
-1.193155,-0.376761,0.982533,-1.480411,1.531816,2
2.250024,-1.050446,-0.941957,-0.386517,0.009614,1
-1.313993,-0.413884,1.293102,-1.327643,-0.781731,1
-0.492244,-0.739454,0.821127,1.991546,-0.136583,2
0.565445,1.13491,-1.208175,-0.755745,0.176936,1
-0.585639,-0.55941,0.108813,1.218281,1.941695,2
-0.517015,0.950399,-0.16483,-0.110573,-0.360951,1
-0.818742,-1.106022,-0.361653,0.388293,2.127981,1
-0.849919,-0.880967,-0.150237,1.066197,-0.96756,2
-0.167996,2.135454,0.1478,-0.051225,0.239834,1
2.383442,-0.839286,-0.416997,0.703529,-0.58104,1
1.627012,-0.886582,-0.654174,-0.376432,-0.290369,1
0.017869,1.72849,-1.312648,-0.739382,-0.350519,1
0.153364,-0.99318,1.314713,-1.295659,0.45358,2
-0.700392,-0.219945,1.272819,-1.258192,-0.53,1
0.022728,-1.17527,1.140567,0.46452,0.607868,2
2.957475,-1.762326,-0.616066,-0.607748,0.01169,1
0.75448,-0.586165,-0.977254,-0.36571,0.002116,1
0.57525,-0.173873,-1.08864,-0.36775,-0.248973,1
-0.83937,-0.949538,0.002848,2.656015,-0.136583,2
-0.18859,1.491432,0.45533,0.606502,-0.554947,2
-0.25465,1.145838,0.731299,-0.797847,-0.400317,1
-0.653057,-0.657807,0.076477,2.177603,-0.136583,2
-0.724653,-0.650356,0.956459,0.780031,-1.040341,2
-0.66226,-0.589618,0.388669,0.780671,-1.142712,2
-0.861735,-1.134381,0.127383,-0.916981,-0.864319,2
-0.012536,0.716431,1.354986,-1.168905,-0.136583,1
-0.883104,-1.166949,-0.391134,0.163875,1.937995,1
-0.045563,0.306682,0.299467,0.899549,2.043012,2
1.308344,-0.765992,-0.678201,-0.245416,-0.377267,1
-0.634927,-0.444923,1.208568,1.208137,-0.922781,1
0.380719,1.480234,-1.290687,-0.727043,0.079998,1
0.037111,0.90012,0.149919,0.157191,0.964844,2
-0.543042,-0.507243,0.597815,0.737636,-0.957578,2
-0.812772,-0.733006,-0.195628,1.425793,-0.136583,1
