Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
WN,2095.0,DAL,LIT,1,495.0,60.0,0
UA,743.0,DEN,GEG,5,686.0,152.0,0
XE,2675.0,OKC,IAH,4,380.0,85.0,0
XE,2777.0,BTR,IAH,2,870.0,65.0,0
FL,1033.0,RSW,PIT,2,1243.0,151.0,0
9E,4034.0,DTW,MDW,7,1045.0,77.0,0
MQ,4080.0,ORD,FAR,3,575.0,120.0,0
FL,794.0,STL,ATL,7,1070.0,90.0,0
DL,2118.0,MCO,ATL,3,630.0,92.0,0
9E,4381.0,DTW,FNT,4,1175.0,47.0,0
UA,520.0,MSP,ORD,3,360.0,84.0,0
AA,1994.0,IAH,MIA,1,360.0,135.0,1
AA,1877.0,DFW,LAS,4,1360.0,190.0,0
9E,3958.0,GRB,DTW,2,420.0,87.0,1
CO,367.0,IAH,SEA,5,1220.0,283.0,1
UA,928.0,PDX,ORD,5,685.0,235.0,1
WN,681.0,BWI,BNA,7,1110.0,125.0,1
UA,105.0,HNL,DEN,6,1260.0,423.0,0
WN,242.0,PIT,LAS,2,950.0,310.0,1
WN,59.0,GEG,SEA,3,675.0,65.0,1
AA,1112.0,MIA,EWR,7,605.0,170.0,1
XE,3034.0,COS,IAH,5,660.0,129.0,0
XE,3074.0,EWR,PVD,7,515.0,65.0,1
OO,6261.0,SFO,RDM,7,769.0,95.0,1
DL,1380.0,LGA,BOS,3,690.0,67.0,0
9E,3901.0,AVP,DTW,6,745.0,104.0,0
UA,886.0,SFO,LAS,4,790.0,105.0,0
MQ,3452.0,LIT,DFW,5,360.0,70.0,1
XE,5959.0,ORD,LIT,1,498.0,107.0,1
AA,657.0,DFW,ABQ,3,1320.0,110.0,0
AA,18.0,SFO,JFK,7,1380.0,329.0,1
WN,3937.0,MCO,BDL,4,770.0,155.0,0
9E,4219.0,ROA,DTW,3,1030.0,100.0,1
MQ,3243.0,DFW,JAN,1,1355.0,75.0,0
OO,6995.0,BOI,ORD,2,928.0,198.0,1
DL,2553.0,DTW,MSY,2,525.0,170.0,0
WN,249.0,LAX,SAT,1,490.0,165.0,1
9E,4077.0,DTW,ALB,7,1305.0,95.0,1
DL,1183.0,ORF,ATL,1,405.0,135.0,0
CO,1581.0,SEA,ANC,4,788.0,222.0,0
OO,4484.0,LAS,LAX,2,1180.0,75.0,1
UA,89.0,ORD,LAX,5,563.0,276.0,0
MQ,3810.0,ORD,CLE,4,465.0,80.0,1
OH,6399.0,GSO,ATL,2,997.0,93.0,0
MQ,3948.0,OMA,ORD,4,1030.0,105.0,0
WN,491.0,JAN,HOU,2,785.0,80.0,1
UA,111.0,SFO,LAX,4,770.0,98.0,0
EV,5110.0,ATL,EVV,2,1310.0,85.0,0
WN,492.0,AUS,SAN,5,640.0,190.0,1
OO,7812.0,SLC,RKS,3,1185.0,59.0,1
MQ,3394.0,BTR,DFW,3,1195.0,90.0,0
XE,3059.0,IAH,MOB,3,465.0,76.0,0
WN,957.0,FLL,BUF,2,610.0,185.0,0
WN,257.0,MDW,FLL,7,545.0,185.0,0
DL,385.0,ATL,SAV,7,1300.0,67.0,0
UA,990.0,ORD,IAD,5,1096.0,109.0,0
DL,2505.0,TPA,MSP,6,1086.0,213.0,0
DL,1436.0,DTW,BWI,7,1050.0,93.0,1
DL,2922.0,PHX,DTW,1,430.0,230.0,0
DL,1320.0,ATL,CLT,6,1140.0,80.0,1
YV,2710.0,ELP,PHX,3,897.0,82.0,0
MQ,4659.0,ATL,LGA,6,930.0,130.0,0
CO,1779.0,IAH,SAT,5,1070.0,61.0,1
AA,312.0,PHX,DFW,3,640.0,135.0,0
XE,2925.0,EWR,SDF,1,920.0,139.0,1
UA,745.0,LGA,DEN,5,896.0,274.0,0
MQ,3219.0,DFW,HOU,6,520.0,65.0,0
AA,1948.0,DFW,PHL,5,615.0,185.0,0
AA,2547.0,JFK,MCO,2,720.0,180.0,0
WN,1027.0,MSY,TPA,2,800.0,85.0,1
XE,5950.0,ROA,IAD,6,370.0,65.0,0
WN,1602.0,STL,MDW,2,930.0,60.0,1
AA,2059.0,DFW,SLC,6,1255.0,170.0,0
MQ,4026.0,ORD,GRB,5,1110.0,60.0,0
UA,57.0,LAX,KOA,7,554.0,349.0,0
OO,4645.0,BTM,SLC,7,385.0,83.0,0
AS,582.0,PDX,SNA,1,425.0,144.0,0
WN,2287.0,PHL,RDU,3,1145.0,85.0,1
UA,155.0,MSP,ORD,5,1025.0,84.0,0
WN,1899.0,HOU,JAN,6,1120.0,70.0,1
B6,676.0,LAX,JFK,4,1260.0,311.0,0
EV,5160.0,BTR,ATL,5,435.0,102.0,0
XE,5946.0,SDF,ORD,7,802.0,83.0,0
US,143.0,SFO,PHX,7,935.0,115.0,1
FL,77.0,ATL,FLL,6,540.0,108.0,0
OO,6283.0,IYK,LAX,2,1299.0,60.0,0
XE,3041.0,IAH,CRP,5,615.0,68.0,1
AA,1292.0,DFW,MSY,4,885.0,75.0,1
WN,3320.0,SFO,LAS,7,560.0,95.0,0
FL,985.0,PIT,ATL,3,846.0,114.0,0
B6,46.0,MCO,JFK,2,638.0,142.0,0
MQ,3355.0,DFW,LRD,1,590.0,85.0,1
US,500.0,LAX,PHX,3,975.0,81.0,0
WN,1404.0,PHX,SJC,1,825.0,115.0,1
WN,1055.0,MCO,PHL,5,730.0,145.0,1
DL,1949.0,RDU,ATL,2,360.0,87.0,1
OO,6950.0,PHX,DEN,3,770.0,103.0,1
OH,6311.0,BDL,DCA,5,1070.0,91.0,0
B6,1293.0,BOS,PIT,4,982.0,106.0,0
DL,2127.0,ATL,FLL,5,445.0,110.0,0
YV,2926.0,ELP,PHX,1,370.0,80.0,0
CO,118.0,EWR,TPA,3,830.0,180.0,0
9E,3683.0,ITH,DTW,4,360.0,103.0,1
US,2177.0,LGA,DCA,5,840.0,72.0,0
B6,534.0,TPA,EWR,4,1110.0,160.0,1
XE,2330.0,MAF,IAH,7,805.0,86.0,1
UA,878.0,ORD,PHX,5,1215.0,229.0,0
DL,342.0,ATL,BNA,2,1243.0,71.0,0
YV,2851.0,PHX,YUM,7,1064.0,71.0,0
DL,1832.0,ORD,MSP,7,900.0,90.0,1
9E,4159.0,ATW,DTW,3,972.0,95.0,1
AS,555.0,PSP,SEA,3,985.0,170.0,1
DL,2101.0,BOS,ATL,7,960.0,183.0,1
WN,774.0,OAK,SAN,1,365.0,80.0,1
EV,5336.0,LEX,ATL,2,830.0,93.0,0
WN,2186.0,SFO,LAX,4,1295.0,75.0,1
US,868.0,JAX,PHL,2,1040.0,129.0,0
F9,383.0,FLL,DEN,4,460.0,268.0,1
XE,3073.0,GRR,EWR,3,1105.0,117.0,1
WN,848.0,OAK,LAX,7,840.0,70.0,0
WN,1717.0,OAK,AUS,7,600.0,205.0,1
MQ,3974.0,BNA,ORD,4,550.0,100.0,1
YV,7282.0,BTV,IAD,7,1149.0,101.0,0
DL,2041.0,SLC,LAX,3,1317.0,121.0,0
9E,4022.0,MEM,TYS,6,1132.0,79.0,0
AS,305.0,SFO,SEA,6,785.0,128.0,1
WN,571.0,MDW,CMH,5,1140.0,65.0,1
XE,2807.0,PBI,IAH,7,1060.0,165.0,0
MQ,3956.0,CID,ORD,4,515.0,65.0,0
XE,2339.0,CLE,GRB,3,915.0,83.0,0
EV,5438.0,LIT,MEM,5,700.0,62.0,0
AS,244.0,SEA,LAX,5,420.0,155.0,0
B6,310.0,FLL,IAD,6,685.0,144.0,1
WN,1554.0,SFO,LAX,6,655.0,80.0,1
US,46.0,BUR,PHX,5,745.0,85.0,0
OO,6628.0,DEN,BHM,3,656.0,147.0,1
XE,3085.0,PVD,EWR,4,620.0,68.0,0
AA,1215.0,DCA,DFW,7,360.0,210.0,1
UA,568.0,ORD,SJU,5,497.0,275.0,0
WN,2203.0,PHX,ELP,4,415.0,65.0,0
AA,1293.0,DAY,DFW,7,1115.0,165.0,1
AA,1686.0,ORD,RDU,2,455.0,110.0,1
OO,6249.0,LAX,FAT,7,1152.0,67.0,1
DL,2896.0,ATL,MKE,5,510.0,136.0,0
MQ,4485.0,LGA,DTW,1,890.0,125.0,1
DL,2243.0,EWR,ATL,1,690.0,146.0,0
XE,2999.0,CLE,MKE,7,1260.0,77.0,0
US,788.0,RDU,PHL,1,1070.0,93.0,0
DL,2098.0,ATL,CMH,1,1310.0,98.0,0
DL,1508.0,MSN,DTW,3,982.0,82.0,0
AA,2034.0,PHX,DFW,7,1050.0,130.0,1
9E,4123.0,DTW,FNT,3,915.0,45.0,0
WN,2097.0,SAN,DEN,3,1195.0,140.0,1
WN,51.0,DAL,HOU,6,1140.0,65.0,1
HA,301.0,ITO,HNL,3,887.0,49.0,0
FL,949.0,BWI,ROC,6,1285.0,80.0,0
AA,866.0,MIA,PHL,5,1330.0,159.0,0
UA,127.0,BUF,ORD,2,1050.0,116.0,0
US,408.0,SFO,PHX,2,1035.0,118.0,1
WN,949.0,MCO,DEN,1,535.0,255.0,0
AA,309.0,LGA,ORD,3,479.0,165.0,0
AS,585.0,SNA,PDX,3,1135.0,145.0,0
OH,6511.0,MEM,CVG,2,1135.0,92.0,0
AA,1720.0,DFW,IAD,2,910.0,160.0,1
XE,2420.0,CLE,PWM,6,750.0,87.0,1
US,47.0,LIH,PHX,6,1380.0,364.0,0
EV,5067.0,MOB,ATL,4,710.0,75.0,0
WN,3930.0,AUS,DAL,1,1260.0,55.0,0
US,1251.0,DCA,PHX,4,1020.0,307.0,0
UA,638.0,ORD,EWR,3,535.0,125.0,1
XE,2937.0,MEM,IAH,3,1080.0,100.0,0
OO,6919.0,ORD,DLH,3,795.0,87.0,1
OH,6520.0,LGA,BHM,4,1295.0,167.0,0
FL,782.0,LGA,PHF,5,480.0,81.0,0
YV,2835.0,SNA,PHX,6,975.0,75.0,0
UA,468.0,SEA,SFO,4,360.0,132.0,0
XE,3138.0,IAH,SAT,4,615.0,61.0,0
B6,1108.0,RDU,JFK,4,930.0,92.0,1
UA,365.0,DTW,ORD,4,470.0,85.0,0
EV,5387.0,ATL,GSP,3,590.0,64.0,1
FL,433.0,MKE,ATL,1,756.0,121.0,1
MQ,4369.0,CVG,ORD,2,1040.0,80.0,1
WN,852.0,BUR,SJC,2,1055.0,65.0,1
WN,2621.0,LBB,AUS,7,1015.0,70.0,1
AS,374.0,SEA,SMF,3,905.0,105.0,1
OO,4468.0,MEM,MKE,7,1160.0,110.0,1
WN,1633.0,MDW,PVD,2,840.0,125.0,1
UA,89.0,ORD,LAX,3,563.0,276.0,0
DL,2162.0,DTW,PHL,7,1295.0,101.0,0
9E,4215.0,ATW,DTW,1,830.0,85.0,0
WN,1070.0,MDW,BUF,4,680.0,85.0,1
WN,657.0,GEG,DEN,3,915.0,130.0,1
9E,3803.0,DTW,MDW,7,605.0,86.0,0
9E,4209.0,MEM,GPT,1,875.0,79.0,0
FL,1121.0,FLL,IND,5,758.0,166.0,1
WN,937.0,BNA,MCO,5,1085.0,105.0,1
XE,2432.0,IAH,PBI,2,490.0,144.0,1
MQ,2864.0,SGF,DFW,2,355.0,90.0,1
XE,5915.0,ORD,ICT,2,495.0,114.0,0
B6,45.0,ROC,JFK,3,360.0,83.0,0
YV,2766.0,TUS,PHX,6,685.0,51.0,0
US,2184.0,DCA,LGA,4,1140.0,85.0,0
XE,2954.0,IAH,MOB,7,1160.0,80.0,0
XE,2443.0,EWR,RIC,2,782.0,84.0,1
MQ,4168.0,RIC,ORD,3,850.0,135.0,0
EV,5600.0,MOB,ATL,7,360.0,77.0,0
UA,565.0,ORD,BOS,7,432.0,131.0,0
DL,1568.0,LAX,MSP,1,1135.0,217.0,1
CO,689.0,DTW,IAH,5,366.0,189.0,0
AA,1587.0,MEM,DFW,2,665.0,100.0,0
MQ,4002.0,ORD,XNA,6,935.0,110.0,1
WN,438.0,BNA,PHX,5,645.0,240.0,1
YV,7269.0,ATL,IAD,5,1158.0,110.0,0
UA,51.0,SFO,LAX,4,580.0,97.0,0
CO,1686.0,SNA,EWR,2,1285.0,285.0,0
WN,29.0,HOU,CRP,2,895.0,50.0,1
OO,6946.0,LAX,CLD,5,1353.0,41.0,0
AA,1352.0,AUS,DFW,3,420.0,65.0,0
XE,2589.0,CLE,MCI,3,1245.0,129.0,1
F9,762.0,LAS,DEN,3,587.0,110.0,0
EV,5405.0,DSM,ATL,1,921.0,126.0,1
CO,1405.0,CLE,TPA,2,535.0,150.0,0
US,989.0,CLT,FLL,7,480.0,119.0,1
DL,1064.0,ATL,MLB,6,1250.0,93.0,0
WN,1202.0,BDL,MDW,3,1010.0,160.0,0
9E,3715.0,DTW,BTV,1,1320.0,105.0,1
DL,2891.0,SLC,SNA,2,660.0,115.0,1
DL,2691.0,MSP,MIA,7,455.0,221.0,1
WN,277.0,LAX,MCI,4,435.0,190.0,1
AA,450.0,DFW,MSP,7,650.0,140.0,0
OH,6656.0,DCA,BOS,2,715.0,96.0,1
WN,755.0,SAT,HRL,5,1080.0,55.0,1
OH,6316.0,IND,RDU,1,1035.0,102.0,1
XE,2411.0,CLE,ATL,4,1020.0,110.0,1
B6,743.0,MCO,SJU,1,715.0,159.0,1
EV,5184.0,ATL,HSV,7,900.0,62.0,0
US,375.0,JFK,CLT,2,380.0,120.0,0
WN,3494.0,LAX,SLC,1,485.0,105.0,1
DL,1597.0,PHL,MSP,7,370.0,180.0,0
WN,1630.0,LAS,MDW,5,1150.0,205.0,1
MQ,4297.0,MLI,ORD,1,655.0,55.0,0
WN,15.0,HOU,HRL,3,690.0,60.0,1
OO,4480.0,GFK,MSP,3,405.0,80.0,0
B6,1103.0,JFK,RDU,7,557.0,108.0,0
DL,2234.0,ATL,IAD,2,820.0,108.0,0
HA,595.0,OGG,HNL,7,1275.0,33.0,0
F9,322.0,MKE,DCA,2,871.0,108.0,1
YV,2662.0,STL,CLT,2,770.0,111.0,0
OO,6497.0,DEN,LIT,5,651.0,125.0,1
WN,1173.0,PHX,MDW,5,970.0,200.0,1
B6,459.0,BOS,FLL,6,1185.0,201.0,1
WN,1180.0,ABQ,DAL,1,1215.0,90.0,1
B6,575.0,SWF,MCO,5,482.0,176.0,0
FL,1142.0,ABE,FLL,1,665.0,178.0,0
AA,17.0,JFK,SFO,7,1165.0,400.0,1
AA,2464.0,DFW,OKC,4,875.0,55.0,0
WN,457.0,AUS,HOU,4,855.0,45.0,1
HA,280.0,OGG,KOA,3,935.0,32.0,0
HA,374.0,LIH,HNL,4,913.0,32.0,0
EV,4992.0,BQK,ATL,4,770.0,79.0,0
9E,3842.0,LEX,DTW,3,1029.0,91.0,1
DL,1900.0,ATL,BOS,1,675.0,159.0,0
US,596.0,RNO,PHX,4,975.0,101.0,0
EV,5110.0,ATL,EVV,7,1310.0,85.0,1
AA,1077.0,DFW,SFO,1,470.0,230.0,0
DL,2495.0,ATL,STL,3,748.0,103.0,1
OO,6719.0,MSO,DEN,7,1006.0,119.0,1
WN,432.0,LAS,IND,4,830.0,215.0,1
DL,104.0,ATL,DTW,7,440.0,120.0,1
YV,7264.0,OKC,ORD,7,508.0,123.0,0
WN,3138.0,SAT,DAL,5,1205.0,55.0,1
YV,2602.0,SAV,CLT,2,420.0,72.0,0
DL,487.0,LGA,PBI,7,895.0,186.0,0
AA,1775.0,RSW,DFW,5,475.0,185.0,0
FL,424.0,ATL,PNS,7,1045.0,70.0,0
OH,6593.0,DTW,ATW,1,1195.0,95.0,1
EV,7302.0,HSV,MEM,5,1020.0,62.0,1
OO,7028.0,SAN,LAX,1,510.0,45.0,1
DL,1383.0,BOS,LGA,5,690.0,73.0,0
DL,2638.0,ATL,DCA,7,560.0,111.0,1
B6,904.0,JFK,BOS,7,774.0,64.0,1
DL,1489.0,ATL,CHS,3,970.0,75.0,0
CO,172.0,HNL,LAX,6,890.0,335.0,0
WN,532.0,PHX,MDW,4,375.0,200.0,1
FL,256.0,FNT,ATL,1,1095.0,125.0,1
EV,5577.0,EVV,ATL,4,658.0,86.0,0
FL,936.0,ATL,JAX,3,846.0,68.0,0
MQ,3362.0,LBB,DFW,3,970.0,65.0,1
AA,1716.0,DFW,BWI,5,840.0,165.0,0
AA,1885.0,SAT,DFW,3,540.0,70.0,0
AA,2192.0,MIA,BOS,4,1255.0,180.0,0
EV,5177.0,ATL,CHA,3,810.0,48.0,0
CO,1821.0,IAH,SNA,3,880.0,218.0,1
AA,759.0,LGA,DFW,3,935.0,250.0,0
MQ,3227.0,DFW,TYR,1,1025.0,45.0,0
HA,121.0,ITO,HNL,4,541.0,49.0,0
UA,990.0,ORD,IAD,2,1086.0,117.0,1
DL,1512.0,ATL,ORD,2,885.0,131.0,0
WN,1566.0,MCI,PDX,2,900.0,245.0,1
AA,607.0,BOS,ORD,5,1035.0,185.0,0
9E,3896.0,DTW,FSD,5,1175.0,140.0,1
DL,2455.0,ATL,MSY,5,655.0,104.0,0
OO,6375.0,CMX,ORD,7,882.0,82.0,1
DL,1456.0,ATL,BUF,2,810.0,121.0,0
DL,1463.0,DCA,MSP,4,1200.0,176.0,1
HA,303.0,HNL,LIH,3,535.0,37.0,0
B6,982.0,FLL,JFK,5,1119.0,168.0,1
DL,2393.0,DTW,MSP,6,725.0,126.0,0
9E,3894.0,MSP,GRB,7,620.0,69.0,0
XE,3038.0,IAH,BNA,5,1217.0,114.0,0
CO,759.0,DCA,IAH,6,360.0,204.0,1
DL,1371.0,BOS,LGA,4,360.0,68.0,0
AA,1623.0,MCO,DFW,3,995.0,180.0,0
US,1991.0,PHL,ORD,3,575.0,141.0,1
DL,1026.0,DTW,ATL,5,716.0,130.0,0
DL,1121.0,SLC,DTW,7,670.0,214.0,0
DL,2868.0,SEA,ATL,2,1375.0,274.0,0
XE,2488.0,IAH,CLT,4,996.0,138.0,1
US,1883.0,CLT,MYR,7,975.0,52.0,1
AS,614.0,SEA,LAS,1,1230.0,143.0,0
XE,2766.0,LFT,IAH,7,964.0,64.0,1
OO,6485.0,PSP,SFO,2,1224.0,91.0,0
US,627.0,PHX,OAK,4,1270.0,123.0,0
WN,2097.0,SJC,SAN,3,1090.0,80.0,1
9E,4161.0,IND,MEM,2,485.0,99.0,0
EV,5117.0,DHN,ATL,4,330.0,70.0,0
US,88.0,PHX,PDX,7,675.0,169.0,1
DL,2574.0,FLL,LGA,1,670.0,178.0,0
EV,5228.0,AVL,ATL,7,415.0,67.0,0
OO,7054.0,SNA,SFO,4,902.0,80.0,0
AA,592.0,DFW,JAX,6,685.0,130.0,0
FL,100.0,DFW,ATL,7,385.0,125.0,0
EV,5054.0,ATL,ECP,4,990.0,71.0,0
OO,6591.0,DEN,DRO,1,1313.0,62.0,1
EV,5590.0,XNA,MEM,4,390.0,66.0,0
AA,1165.0,PHL,DFW,6,905.0,235.0,0
UA,246.0,ORD,BUF,3,1183.0,97.0,0
US,1446.0,LAX,PHL,2,1330.0,292.0,0
WN,155.0,SFO,SAN,4,1150.0,85.0,1
EV,7312.0,MEM,SHV,5,1160.0,73.0,0
XE,3075.0,EWR,PVD,2,762.0,59.0,1
AA,1086.0,DFW,HSV,5,1175.0,95.0,0
EV,5236.0,GSP,ATL,6,624.0,61.0,1
CO,1629.0,IAH,SNA,5,735.0,227.0,0
WN,1931.0,PHL,STL,7,885.0,160.0,1
OO,4608.0,SLC,SEA,5,934.0,130.0,1
UA,862.0,SFO,DEN,1,682.0,152.0,0
YV,7297.0,ORD,SBN,7,627.0,38.0,1
XE,2704.0,MEM,IAH,6,563.0,104.0,0
EV,5353.0,ATL,JAN,2,1155.0,91.0,0
OO,6347.0,ORD,ATW,5,902.0,49.0,1
DL,1310.0,IND,DTW,7,1043.0,87.0,1
US,834.0,CLT,PVD,1,1190.0,112.0,0
WN,3333.0,AUS,DAL,2,1010.0,55.0,1
DL,17.0,ATL,LAX,5,1136.0,303.0,1
9E,4306.0,DTW,SCE,3,890.0,77.0,0
XE,2095.0,PIT,IAH,4,345.0,210.0,0
WN,3843.0,SMF,BUR,3,485.0,70.0,0
US,280.0,SAT,PHX,3,505.0,160.0,0
F9,377.0,MKE,DEN,1,510.0,155.0,0
OO,6672.0,SPI,ORD,6,1105.0,58.0,0
WN,941.0,BWI,CLE,5,850.0,75.0,0
9E,4235.0,STL,MEM,5,390.0,78.0,1
DL,1457.0,SLC,SEA,1,840.0,133.0,1
OO,4472.0,ORD,MSP,6,1080.0,85.0,0
EV,7109.0,IAD,BUF,6,788.0,69.0,1
B6,522.0,MCO,EWR,1,645.0,151.0,0
US,1083.0,DCA,JAX,1,875.0,122.0,0
WN,1122.0,LAS,SEA,2,645.0,165.0,1
AS,638.0,SEA,PHX,3,935.0,166.0,0
AA,406.0,STL,ORD,3,954.0,80.0,1
DL,2931.0,LGA,DTW,6,365.0,118.0,1
F9,489.0,MCO,MKE,5,1145.0,167.0,0
WN,1149.0,PHX,MSP,4,680.0,190.0,1
AA,1306.0,SAN,DFW,6,960.0,170.0,0
EV,7088.0,ORD,CAE,5,1085.0,109.0,1
AA,1349.0,OKC,DFW,1,1100.0,60.0,0
9E,4388.0,SCE,DTW,1,365.0,89.0,1
DL,1717.0,ATL,DEN,3,675.0,205.0,0
DL,1821.0,MIA,JFK,4,420.0,176.0,0
EV,5217.0,HSV,ATL,1,632.0,58.0,0
EV,5362.0,ATL,EVV,6,600.0,93.0,0
WN,2697.0,BWI,BHM,3,620.0,135.0,1
XE,2266.0,ATL,CLE,4,892.0,102.0,0
FL,204.0,CAK,ATL,1,923.0,106.0,1
OO,6906.0,CID,DEN,7,992.0,133.0,1
9E,4209.0,DTW,DSM,2,735.0,118.0,0
9E,3896.0,DTW,FSD,1,1175.0,140.0,1
DL,2442.0,ATL,EWR,5,835.0,136.0,0
AA,661.0,DFW,ONT,3,1255.0,195.0,1
AA,1817.0,MIA,SFO,3,1235.0,380.0,1
US,879.0,CLT,ILM,4,985.0,57.0,1
AA,2039.0,MIA,ORD,7,1255.0,190.0,1
AA,301.0,LGA,ORD,5,370.0,160.0,0
AA,4.0,LAX,JFK,5,745.0,335.0,0
DL,2049.0,ATL,SFO,6,505.0,335.0,1
EV,4975.0,ATL,CVG,7,445.0,85.0,0
US,7.0,SEA,PHX,2,685.0,167.0,0
CO,620.0,AUS,IAH,7,1158.0,57.0,0
DL,2324.0,ATL,BWI,6,515.0,117.0,0
B6,1235.0,BOS,RDU,2,365.0,125.0,0
B6,1761.0,FLL,SJU,1,1425.0,144.0,1
WN,3038.0,PVD,BWI,5,1025.0,85.0,1
EV,5361.0,DTW,JAX,2,920.0,145.0,1
DL,1780.0,DFW,ATL,6,795.0,124.0,0
WN,900.0,SAN,PHX,2,390.0,75.0,1
AA,1508.0,SNA,DFW,3,1110.0,160.0,0
HA,194.0,HNL,OGG,1,1075.0,37.0,1
WN,3060.0,LAX,PHX,4,370.0,75.0,0
CO,1134.0,DFW,EWR,5,636.0,204.0,0
UA,572.0,DEN,OMA,7,1240.0,87.0,0
US,1937.0,BOS,PHL,4,435.0,101.0,0
AA,1413.0,DFW,LAS,5,465.0,175.0,0
OO,6932.0,ORD,PAH,2,795.0,80.0,1
OO,4525.0,SAT,SLC,1,355.0,180.0,1
WN,647.0,DAL,ABQ,1,745.0,110.0,0
B6,92.0,SLC,JFK,1,1392.0,248.0,1
XE,2856.0,BRO,IAH,2,495.0,74.0,0
CO,88.0,EWR,IAH,3,1140.0,244.0,1
WN,1317.0,RNO,PHX,3,640.0,100.0,1
UA,69.0,LAX,LIH,5,1004.0,365.0,0
HA,148.0,HNL,KOA,7,776.0,43.0,0
UA,882.0,ORD,BOS,3,965.0,138.0,0
WN,2812.0,RDU,BWI,2,730.0,60.0,0
WN,1581.0,ELP,LAX,7,590.0,130.0,0
DL,1146.0,ATL,CHS,2,1366.0,64.0,0
US,662.0,PHX,SNA,3,895.0,78.0,0
AS,106.0,ANC,SEA,4,1290.0,202.0,0
CO,1882.0,IAH,HDN,1,690.0,179.0,1
MQ,3131.0,LAX,SJC,5,1095.0,75.0,0
AA,1758.0,LAX,ORD,3,645.0,250.0,1
EV,5088.0,ATL,HSV,2,600.0,67.0,0
EV,5318.0,JAN,DCA,7,405.0,138.0,0
UA,60.0,KOA,LAX,4,806.0,324.0,0
HA,344.0,LIH,HNL,5,775.0,32.0,1
US,250.0,PHX,PHL,1,595.0,278.0,0
EV,5036.0,ATL,CSG,7,1220.0,45.0,0
YV,2692.0,MEM,CLT,2,360.0,105.0,0
FL,1407.0,CAK,MCO,6,1123.0,146.0,0
XE,2927.0,DCA,CLE,2,385.0,73.0,0
WN,2712.0,IAD,MDW,5,1040.0,130.0,0
AA,263.0,IAD,LAX,2,865.0,350.0,1
CO,32.0,MSY,IAH,5,744.0,74.0,1
FL,556.0,ATL,BUF,4,1255.0,119.0,0
DL,1012.0,IAH,ATL,4,422.0,128.0,0
UA,200.0,SEA,ORD,2,826.0,238.0,0
MQ,3975.0,ORD,XNA,2,660.0,105.0,0
DL,1222.0,SLC,ATL,3,1020.0,219.0,1
WN,848.0,LAX,TUS,7,940.0,75.0,1
WN,20.0,BWI,HOU,4,465.0,225.0,1
DL,1923.0,BOS,DTW,4,742.0,142.0,1
MQ,3386.0,CID,DFW,4,975.0,130.0,0
WN,2463.0,SJC,DEN,2,1070.0,145.0,1
DL,1628.0,MEM,ATL,4,1110.0,85.0,0
EV,5256.0,ATL,VPS,4,891.0,78.0,1
OO,6557.0,SEA,PDX,5,707.0,48.0,0
AS,153.0,OME,ANC,1,1267.0,88.0,0
DL,2105.0,TPA,MSP,7,480.0,207.0,0
US,1096.0,PHL,RDU,3,945.0,85.0,1
B6,1411.0,MCO,AUS,4,775.0,169.0,0
WN,1994.0,MSY,HOU,5,740.0,75.0,0
UA,607.0,DCA,ORD,5,515.0,127.0,0
DL,1491.0,ATL,TPA,4,1150.0,93.0,1
CO,1748.0,IAH,FLL,4,1145.0,146.0,1
OO,3074.0,OMA,MKE,2,957.0,81.0,1
OO,3117.0,CAK,MKE,7,1120.0,84.0,1
DL,1685.0,LGA,MCO,6,755.0,175.0,1
CO,87.0,CLE,EWR,4,445.0,95.0,1
9E,3710.0,DTW,ELM,3,630.0,78.0,0
XE,3023.0,DCA,EWR,3,665.0,67.0,1
UA,423.0,MCO,DEN,4,1079.0,249.0,0
WN,20.0,LBB,LAS,7,835.0,140.0,1
WN,2963.0,BWI,PHX,1,405.0,325.0,0
9E,3673.0,GRB,DTW,3,615.0,80.0,1
MQ,3280.0,CRP,DFW,6,360.0,80.0,0
MQ,3027.0,LAX,MRY,4,1200.0,65.0,0
CO,1727.0,BWI,IAH,3,345.0,208.0,0
MQ,4239.0,ORD,PNS,7,820.0,135.0,1
US,2129.0,BOS,LGA,7,780.0,85.0,0
WN,2794.0,DEN,PHX,2,1185.0,115.0,1
WN,256.0,BWI,PBI,7,955.0,150.0,0
DL,1517.0,ATL,DEN,4,500.0,213.0,0
WN,609.0,ABQ,PHX,3,385.0,80.0,0
MQ,2707.0,DFW,LRD,5,825.0,85.0,0
9E,4274.0,AMA,MEM,4,355.0,120.0,0
UA,449.0,ALB,ORD,1,460.0,145.0,0
WN,692.0,OAK,SEA,1,1210.0,120.0,0
AA,2382.0,DEN,DFW,6,1160.0,110.0,0
FL,772.0,ATL,LAS,4,1198.0,285.0,0
B6,449.0,BOS,FLL,3,488.0,205.0,0
DL,2863.0,JFK,LAX,7,720.0,380.0,0
WN,1338.0,LGA,MDW,7,1085.0,160.0,0
MQ,3212.0,DFW,LIT,7,690.0,70.0,0
WN,365.0,LAX,PHX,3,595.0,75.0,1
WN,616.0,DEN,PHL,5,625.0,220.0,1
WN,837.0,SEA,SMF,2,945.0,105.0,1
FL,1438.0,MCO,MSP,7,695.0,209.0,1
XE,3062.0,JAX,EWR,1,818.0,138.0,0
CO,629.0,DEN,EWR,1,745.0,226.0,0
