P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,target
649.0,0.474576,0.0,0.254237,0.134897,0.853621,0.0,0.67658,0.003718,0.022305,0.097315,0.0,0.98513,0.204698,0.074627,0.545455,N
527.0,0.485769,0.00759,0.11575,0.092251,0.893738,0.0,0.770833,0.015625,0.041667,0.044776,0.010417,0.994792,0.21393,0.159091,0.5,N
320.0,0.509375,0.0,0.153125,0.191083,0.865625,0.0,0.689923,0.0,0.023256,0.058394,0.0,0.992248,0.277372,0.172414,1.0,N
1354.0,0.483013,0.0,0.135894,0.088571,0.901034,0.0,0.757692,0.0,0.015385,0.037037,0.0,0.998077,0.244444,0.073034,1.0,P
130.0,0.492308,0.0,0.038462,0.075758,0.961539,0.0,0.894737,0.0,0.026316,0.116279,0.0,1.0,0.325581,0.2,0.0,N
3046.0,0.454366,0.007223,0.124754,0.09988,0.885752,0.0,0.73505,0.004153,0.018272,0.02352,0.008306,0.994186,0.40146,0.07722,1.0,P
572.0,0.501748,0.0,0.118881,0.11579,0.905594,0.0,0.777778,0.004831,0.033816,0.1,0.0,0.898551,0.421739,0.25,0.8,N
1593.0,0.461394,0.003767,0.284997,0.219114,0.795982,0.055242,0.661491,0.004658,0.020186,0.153745,0.001553,0.92236,0.403417,0.155556,0.352941,N
1260.0,0.530952,0.0,0.019841,0.015228,0.839683,0.000794,0.686937,0.015766,0.11036,0.119048,0.0,0.97973,0.583333,0.152439,0.125,P
113.0,0.584071,0.0,0.088496,0.085106,0.955752,0.0,0.833333,0.0,0.0,0.189189,0.0,0.966667,0.567568,0.75,0.0,N
5255.0,0.485633,0.029496,0.051189,0.052534,0.926166,0.0,0.83044,0.005787,0.041088,0.04,0.027199,0.991319,0.086667,0.143182,0.333333,P
1758.0,0.496018,0.02446,0.067122,0.044018,0.931172,0.0,0.847315,0.008389,0.031879,0.056962,0.018456,0.988255,0.096519,0.119718,1.0,P
965.0,0.46114,0.043523,0.253886,0.209615,0.794819,0.111917,0.768392,0.0,0.013624,0.11138,0.016349,0.99455,0.196126,0.111111,0.692308,P
1933.0,0.498189,0.002587,0.151061,0.107217,0.882049,0.0,0.738606,0.001341,0.034853,0.304105,0.001341,0.979893,0.137127,0.069307,0.916667,P
735.0,0.497959,0.0,0.072109,0.051491,0.948299,0.0,0.883534,0.0,0.024096,0.023529,0.0,0.97992,0.047059,0.045455,0.4,P
566.0,0.448763,0.0,0.325088,0.272436,0.74205,0.079505,0.570797,0.0,0.017699,0.113726,0.0,1.0,0.368628,0.113208,1.0,N
77.0,0.519481,0.0,0.194805,0.108108,0.857143,0.0,0.724138,0.0,0.068966,0.171429,0.0,1.0,0.314286,0.0,0.0,N
372.0,0.505376,0.091398,0.209677,0.141304,0.873656,0.0,0.730061,0.0,0.01227,0.142105,0.07362,1.0,0.273684,0.090909,0.8,P
4340.0,0.484562,0.001383,0.140783,0.089406,0.881336,0.0,0.755778,0.009994,0.051218,0.040168,0.000625,0.96877,0.396283,0.119676,0.466667,P
1515.0,0.49505,0.00396,0.10429,0.07451,0.867987,0.0,0.708481,0.0,0.056537,0.100159,0.0053,0.989399,0.294118,0.047872,0.857143,P
26727.0,0.478468,0.022374,0.176039,0.136595,0.82542,3.7e-05,0.651014,0.002284,0.059657,0.044685,0.017723,0.93066,0.503316,0.066253,0.44898,P
12081.0,0.450459,0.057115,0.200149,0.161771,0.766162,0.021273,0.604071,0.002751,0.063818,0.040303,0.052998,0.995232,0.206265,0.044258,0.354167,P
223.0,0.511211,0.0,0.080718,0.073395,0.982063,0.0,0.938462,0.0,0.0,0.015152,0.0,1.0,0.424242,0.4375,0.0,N
1046.0,0.484704,0.368069,0.089866,0.081633,0.903442,0.0,0.758621,0.005305,0.015915,0.050378,0.318302,0.997348,0.352645,0.157233,1.0,N
7173.0,0.494214,0.048097,0.063711,0.060915,0.895302,0.000697,0.773018,0.002631,0.044344,0.04039,0.048102,0.994739,0.230797,0.106115,0.25,P
1216.0,0.456415,0.020559,0.273849,0.205749,0.710526,0.154605,0.651765,0.007059,0.030588,0.089936,0.011765,1.0,0.291221,0.052941,0.5,N
2514.0,0.476929,0.002387,0.392601,0.144487,0.737868,0.117741,0.694391,0.005803,0.037718,0.431243,0.000967,0.985493,0.69857,0.066327,0.442623,N
5020.0,0.476693,0.005179,0.111355,0.078797,0.688048,0.016534,0.552124,0.007239,0.185328,0.05861,0.004826,0.997587,0.510223,0.033077,0.333333,N
18028.0,0.461393,0.00233,0.205125,0.132544,0.834757,0.000166,0.650406,0.00206,0.028446,0.026441,0.002961,0.993822,0.246366,0.02381,0.111111,P
1966.0,0.478637,0.000509,0.12411,0.117073,0.865717,0.06002,0.818182,0.006494,0.043831,0.043478,0.0,0.99513,0.318323,0.13253,0.2,P
197.0,0.472081,0.0,0.258883,0.144231,0.862944,0.0,0.710843,0.0,0.036145,0.0,0.0,1.0,0.012048,0.0,0.0,P
3581.0,0.463558,0.030997,0.162804,0.107236,0.751745,0.022061,0.561286,0.00182,0.04551,0.044638,0.030947,0.991505,0.254493,0.015101,0.625,P
189.0,0.497355,0.0,0.042328,0.042105,0.862434,0.005291,0.743243,0.027027,0.040541,0.528662,0.0,0.891892,0.503185,0.08,1.0,N
78.0,0.48718,0.0,0.192308,0.075,0.858974,0.0,0.666667,0.0,0.033333,0.117647,0.0,1.0,0.147059,0.0,1.0,N
914.0,0.432166,0.006565,0.291028,0.223507,0.71663,0.12035,0.62259,0.0,0.030303,0.118932,0.008265,0.991736,0.349515,0.040816,0.666667,N
5975.0,0.498912,0.003347,0.129038,0.102538,0.86159,0.006025,0.714419,0.007442,0.050698,0.041462,0.001861,0.910698,0.337049,0.121453,0.388889,P
1674.0,0.510155,0.001792,0.087814,0.070732,0.899642,0.0,0.786207,0.015517,0.055172,0.042904,0.001724,0.994828,0.270627,0.180556,1.0,P
5106.0,0.474736,0.000979,0.144928,0.11745,0.822758,0.018801,0.65723,0.006067,0.049545,0.02321,0.000506,0.997472,0.339259,0.037518,0.666667,P
5523.0,0.604201,0.206772,0.050154,0.017841,0.638059,0.35325,0.955056,0.0,0.0,0.091064,0.188202,0.91573,0.408511,0.177,0.647059,P
3208.0,0.479426,0.032107,0.144327,0.108383,0.893392,0.014963,0.763533,0.005698,0.024691,0.044465,0.038936,0.524217,0.454628,0.176842,0.333333,P
251.0,0.494024,0.0,0.203187,0.181102,0.816733,0.0,0.607477,0.0,0.037383,0.201493,0.0,1.0,0.253731,0.272727,0.5,N
4500.0,0.505778,0.001111,0.085111,0.056205,0.934667,0.0,0.803052,0.004361,0.013081,0.065217,0.0,0.963663,0.279212,0.125,0.333333,N
2047.0,0.457255,0.393747,0.205667,0.19532,0.796776,0.029311,0.613873,0.0,0.023121,0.050494,0.326012,0.995376,0.417124,0.080402,0.833333,N
49708.0,0.462924,0.385411,0.213125,0.12522,0.796773,0.008791,0.626378,0.004496,0.06914,0.195745,0.304624,0.945104,0.611898,0.085178,0.413333,P
149.0,0.52349,0.0,0.194631,0.070423,0.879195,0.0,0.716667,0.0,0.016667,0.104478,0.0,1.0,0.149254,0.0,0.0,N
4187.0,0.472892,0.012419,0.186769,0.135931,0.884404,0.00215,0.747914,0.004172,0.023242,0.058361,0.010131,0.994041,0.295174,0.081136,0.3125,N
7094.0,0.488723,0.195517,0.122921,0.096499,0.889625,0.0,0.750754,0.005656,0.035068,0.092713,0.176094,0.995475,0.30585,0.135922,0.444444,N
1966.0,0.528484,0.012208,0.130214,0.083064,0.687691,0.025432,0.524318,0.008304,0.162515,0.261174,0.007117,0.90866,0.548642,0.067164,0.5,P
20395.0,0.522285,0.029174,0.021672,0.021246,0.197843,0.277617,0.245549,0.002935,0.567208,0.072919,0.029935,0.873997,0.871939,0.122619,0.0,P
607.0,0.459638,0.001647,0.210873,0.146342,0.866557,0.0,0.709544,0.004149,0.033195,0.058594,0.0,1.0,0.175781,0.037736,0.5,N
656.0,0.466463,0.003049,0.195122,0.114286,0.903963,0.0,0.775194,0.003876,0.015504,0.218182,0.0,0.992248,0.342424,0.133333,0.842105,N
615.0,0.502439,0.0,0.162602,0.088235,0.861789,0.0,0.705645,0.012097,0.032258,0.060606,0.0,0.995968,0.227273,0.12,0.75,N
1337.0,0.436799,0.007479,0.327599,0.318725,0.676889,0.246073,0.762755,0.002551,0.022959,0.077647,0.0,1.0,0.272941,0.117021,0.2,N
1917.0,0.490871,0.1012,0.100678,0.068648,0.933751,0.0,0.838279,0.005935,0.020772,0.079235,0.103858,0.994065,0.192623,0.098039,0.727273,N
1542.0,0.472114,0.00454,0.174449,0.110565,0.861219,0.0,0.719269,0.011628,0.049834,0.032154,0.003322,0.988372,0.223473,0.02,0.25,P
40443.0,0.51109,0.017259,0.149371,0.093006,0.78011,0.06006,0.668135,0.004719,0.05983,0.044082,0.003712,0.950362,0.388261,0.077618,0.263158,P
15614.0,0.471372,0.185282,0.104073,0.081657,0.725054,0.124824,0.687786,0.003586,0.087866,0.07739,0.174537,0.982267,0.315625,0.091932,0.116788,P
15462.0,0.486677,0.009701,0.118613,0.094368,0.841159,0.003363,0.688616,0.00558,0.059152,0.024572,0.008929,0.984694,0.320995,0.043617,0.326923,N
1843.0,0.511123,0.005426,0.075421,0.046615,0.90993,0.021704,0.827258,0.00317,0.019017,0.090778,0.00317,0.980983,0.291066,0.172727,0.608696,N
860.0,0.47907,0.17093,0.146512,0.084821,0.90814,0.0,0.771242,0.006536,0.013072,0.107872,0.140523,0.980392,0.41691,0.112676,0.833333,N
2358.0,0.486005,0.008906,0.12341,0.106436,0.8838,0.005513,0.74362,0.00116,0.039443,0.056893,0.005801,0.987239,0.245077,0.104956,0.2,P
254.0,0.53937,0.0,0.086614,0.059829,0.901575,0.0,0.722222,0.013889,0.041667,0.1,0.0,0.986111,0.8375,0.3125,0.0,N
612.0,0.470588,0.0,0.179739,0.132716,0.859477,0.0,0.686747,0.004016,0.016064,0.150171,0.0,1.0,0.191126,0.090909,1.0,N
1581.0,0.507906,0.000633,0.206199,0.073265,0.887413,0.0,0.763492,0.004762,0.034921,0.749503,0.001587,0.965079,0.466004,0.153846,0.809524,N
5151.0,0.496797,0.194137,0.1159,0.099537,0.887012,0.009707,0.75216,0.00432,0.026998,0.097466,0.190605,0.958963,0.382554,0.136905,0.454546,N
637.0,0.467818,0.0,0.310832,0.224189,0.799058,0.0,0.6,0.0,0.019672,0.055728,0.0,0.996721,0.278638,0.060976,0.333333,N
100217.0,0.502589,0.015237,0.052616,0.045718,0.901384,0.003682,0.805363,0.006844,0.068504,0.033614,0.013845,0.908151,0.221226,0.156419,0.371369,P
2522.0,0.498414,0.007137,0.049564,0.032411,0.958366,0.0,0.892193,0.003718,0.017348,0.070277,0.004957,0.988848,0.095622,0.171717,0.586207,P
156.0,0.49359,0.0,0.160256,0.088608,0.923077,0.0,0.796296,0.0,0.018519,0.341463,0.0,1.0,0.195122,0.125,0.0,N
2371.0,0.495572,0.013918,0.206242,0.13796,0.89962,0.03838,0.838788,0.0,0.01697,0.008414,0.008485,0.998788,0.02524,0.166667,0.0,P
30996.0,0.440315,0.141696,0.485095,0.292714,0.681733,0.009163,0.495302,0.001692,0.047855,0.309017,0.093259,0.937788,0.799419,0.050413,0.604096,P
8502.0,0.460127,0.32463,0.133969,0.135948,0.878734,0.015526,0.732868,0.004325,0.022289,0.109333,0.303061,0.991683,0.393482,0.164311,0.604651,N
7036.0,0.467737,0.228681,0.201961,0.160481,0.847783,0.0,0.662107,0.000684,0.027018,0.126382,0.198358,0.994528,0.387511,0.084494,0.76087,N
1984.0,0.485383,0.003024,0.095766,0.079334,0.83871,0.025202,0.722892,0.004016,0.068273,0.039846,0.0,0.998661,0.255784,0.032258,0.9,P
1884.0,0.480892,0.090234,0.058917,0.068507,0.892781,0.0,0.758527,0.0,0.032742,0.066242,0.081855,0.986357,0.206369,0.08805,0.416667,P
1327.0,0.491334,0.0,0.167295,0.112593,0.893745,0.0,0.75,0.002033,0.028455,0.062857,0.0,0.99187,0.327619,0.051282,0.111111,P
190.0,0.510526,0.0,0.152632,0.172043,0.910526,0.0,0.776316,0.0,0.0,0.136364,0.0,1.0,0.147727,0.166667,0.0,N
660.0,0.483333,0.0,0.192424,0.131965,0.880303,0.0,0.734849,0.003788,0.022727,0.060498,0.0,1.0,0.395018,0.102041,0.75,N
471.0,0.507431,0.012739,0.131635,0.094828,0.895966,0.0,0.763006,0.00578,0.040462,0.089474,0.011561,0.99422,0.163158,0.204082,1.0,N
309.0,0.504854,0.0,0.071197,0.026144,0.87055,0.0,0.737288,0.008475,0.042373,0.435407,0.0,0.991525,0.660287,0.238095,0.8,N
650.0,0.493846,0.243077,0.146154,0.182371,0.889231,0.0,0.721312,0.004098,0.008197,0.181208,0.241803,0.991803,0.335571,0.083333,0.857143,N
2139.0,0.449743,0.00374,0.208976,0.146984,0.804114,0.004675,0.62593,0.0,0.052072,0.188793,0.004251,0.981934,0.285345,0.028169,0.6,P
757.0,0.480845,0.005284,0.169089,0.142494,0.829591,0.0,0.639241,0.006329,0.041139,0.081395,0.003165,0.996835,0.372093,0.015625,0.5,P
79.0,0.518987,0.0,0.202532,0.131579,0.848101,0.0,0.676471,0.0,0.029412,0.190476,0.0,1.0,0.261905,0.0,1.0,N
1040.0,0.468269,0.000962,0.474039,0.222423,0.6875,0.0,0.523179,0.001656,0.057947,0.424214,0.0,0.998344,0.621544,0.005682,0.0,P
5054.0,0.488722,0.018203,0.155125,0.095975,0.81856,0.013257,0.67573,0.001511,0.074018,0.038722,0.009567,0.969789,0.230397,0.045534,0.444444,P
27537.0,0.482587,0.013872,0.155573,0.115385,0.80459,0.016305,0.636657,0.003657,0.055986,0.051062,0.01515,0.975882,0.379988,0.044109,0.652632,P
4509.0,0.512974,0.00621,0.073409,0.057377,0.840985,0.0,0.691196,0.009856,0.116951,0.077016,0.005256,0.919185,0.50758,0.130293,0.0,P
1504.0,0.426197,0.005319,0.205452,0.195829,0.738697,0.073803,0.591963,0.003091,0.018547,0.212895,0.0,0.992272,0.380779,0.066667,0.857143,N
442.0,0.511312,0.0,0.196833,0.138889,0.877828,0.0,0.733333,0.011111,0.022222,0.067358,0.0,1.0,0.217617,0.086957,0.0,N
1168.0,0.491438,0.203767,0.279966,0.119529,0.896404,0.0,0.7833,0.0,0.023857,0.160267,0.176938,0.988072,0.186978,0.153846,0.444444,P
7462.0,0.482578,0.008845,0.040472,0.032375,0.859823,0.0,0.717438,0.003559,0.077936,0.039973,0.009253,0.993238,0.293133,0.022352,0.097561,P
4517.0,0.471773,0.002214,0.135488,0.122381,0.877795,0.052469,0.816667,0.002667,0.021333,0.033505,0.001333,0.992667,0.138531,0.047244,0.083333,P
14359.0,0.477888,0.000488,0.211296,0.13432,0.925482,0.000905,0.813735,0.000599,0.018167,0.013782,0.000399,0.976442,0.074818,0.094637,0.681818,P
1179.0,0.490246,0.006785,0.230704,0.118136,0.848176,0.0,0.690632,0.0,0.063181,0.530195,0.002179,0.980392,0.122825,0.09901,0.894737,P
1824.0,0.485197,0.141996,0.085526,0.078807,0.922697,0.0,0.797468,0.004747,0.015823,0.059524,0.134494,0.990506,0.247024,0.105263,0.666667,P
772.0,0.470207,0.367876,0.147668,0.134474,0.923575,0.0,0.799283,0.0,0.010753,0.119874,0.318996,1.0,0.242902,0.083333,1.0,N
6850.0,0.491387,0.001606,0.170657,0.122273,0.847299,0.008321,0.688697,0.006759,0.045813,0.060339,0.000751,0.983477,0.425547,0.140754,0.413793,N
1840.0,0.482065,0.0,0.10163,0.069255,0.929891,0.0,0.822153,0.00156,0.020281,0.030257,0.0,0.99376,0.125567,0.056452,0.0,P
855.0,0.477193,0.00117,0.150877,0.120805,0.881871,0.0,0.733333,0.00303,0.027273,0.090909,0.00303,0.99697,0.220386,0.111111,0.666667,N
151.0,0.450331,0.0,0.251656,0.084337,0.847682,0.0,0.676923,0.0,0.030769,0.177215,0.0,1.0,0.240506,0.071429,1.0,N
897.0,0.474916,0.0,0.154961,0.112527,0.917503,0.0,0.77709,0.0,0.006192,0.012232,0.0,1.0,0.155963,0.064516,0.0,P
1942.0,0.495881,0.006179,0.15551,0.083759,0.908857,0.0,0.76513,0.001441,0.018732,0.151589,0.004323,0.674352,0.381418,0.161972,0.571429,N
5288.0,0.457073,0.095878,0.199319,0.175549,0.862708,0.007186,0.699047,0.0,0.01044,0.079013,0.089877,0.998184,0.318562,0.077994,0.458333,N
897.0,0.433668,0.003345,0.238573,0.230315,0.791527,0.088071,0.673913,0.0,0.009317,0.035928,0.0,1.0,0.251497,0.057471,0.0,P
1964.0,0.473523,0.001018,0.136965,0.108317,0.888493,0.020367,0.774648,0.001409,0.022535,0.057105,0.0,1.0,0.270916,0.05102,0.470588,N
3122.0,0.497758,0.005125,0.129724,0.076531,0.938501,0.0,0.854512,0.001842,0.025783,0.015413,0.003683,0.996317,0.05893,0.09434,0.0,P
1925.0,0.456104,0.001039,0.168831,0.129895,0.830649,0.0,0.651699,0.0,0.043689,0.022539,0.0,1.0,0.323843,0.040936,0.166667,P
2285.0,0.465208,0.495843,0.15186,0.155483,0.84639,0.049015,0.72365,0.002571,0.028278,0.111872,0.428021,0.994859,0.357306,0.132576,0.5,N
10883.0,0.483231,0.022053,0.153358,0.086949,0.929156,0.0,0.83303,0.000779,0.024929,0.028261,0.023371,0.983121,0.054252,0.073314,0.467742,P
454.0,0.480176,0.0,0.259912,0.199153,0.843612,0.0,0.65641,0.005128,0.010256,0.247104,0.0,1.0,0.266409,0.0,1.0,N
3233.0,0.474791,0.04485,0.276833,0.125442,0.880297,0.0,0.747788,0.003687,0.027286,0.062889,0.044248,0.807522,0.188666,0.080402,0.514286,P
13334.0,0.471651,0.515149,0.099595,0.090135,0.89703,0.013124,0.773087,0.006096,0.030255,0.079401,0.461278,0.978551,0.192268,0.134911,0.69697,P
1417.0,0.480593,0.278052,0.154552,0.133152,0.847565,0.007057,0.679212,0.0,0.046595,0.163418,0.234767,0.960574,0.2009,0.172414,0.5,N
340.0,0.476471,0.0,0.044118,0.044944,0.961765,0.0,0.882979,0.0,0.021277,0.020833,0.0,0.989362,0.09375,0.4,0.0,N
4423.0,0.492426,0.002939,0.059236,0.040535,0.91499,0.003844,0.813121,0.005302,0.039099,0.039465,0.003314,0.99271,0.250796,0.076271,0.5625,P
1896.0,0.478376,0.001582,0.187236,0.149646,0.844937,0.044304,0.725714,0.004286,0.021429,0.034483,0.0,0.985714,0.206897,0.08805,1.0,N
1024.0,0.506836,0.003906,0.105469,0.075248,0.900391,0.004883,0.767313,0.00277,0.027701,0.062338,0.0,1.0,0.212987,0.132353,1.0,N
674.0,0.488131,0.011869,0.050445,0.031884,0.962908,0.0,0.901869,0.0,0.018692,0.031674,0.018692,0.995327,0.036199,0.0,0.333333,P
1776.0,0.3125,0.002252,0.005068,0.000819,0.27027,0.0,0.236908,0.037407,0.705736,0.056471,0.004988,0.925187,0.282353,0.508951,0.0,N
1918.0,0.532847,0.032325,0.10219,0.046875,0.574557,0.366528,0.796,0.0,0.022,0.04943,0.004,1.0,0.212928,0.056075,0.5,N
66.0,0.5,0.0,0.121212,0.060606,0.833333,0.0,0.592593,0.0,0.0,0.068966,0.0,1.0,0.241379,0.0,0.0,N
12703.0,0.474534,0.007793,0.166811,0.12779,0.766197,0.074077,0.634318,0.002411,0.038578,0.046369,0.002411,0.996383,0.39567,0.044822,0.5,N
8814.0,0.461539,0.279782,0.207284,0.164349,0.819151,0.050828,0.703692,0.002482,0.044058,0.088518,0.233013,0.978281,0.343891,0.108911,0.702128,P
145.0,0.531035,0.0,0.151724,0.161765,0.882759,0.0,0.714286,0.0,0.017857,0.125,0.0,1.0,0.234375,0.0,1.0,N
2989.0,0.46805,0.000335,0.139846,0.116352,0.843426,0.005688,0.686175,0.008482,0.056828,0.085338,0.0,0.996607,0.356866,0.057072,0.363636,P
6513.0,0.480884,0.022417,0.169814,0.103224,0.918624,0.0,0.788607,0.0,0.020027,0.065308,0.018247,0.970183,0.255824,0.062893,0.73913,P
843.0,0.459075,0.003559,0.327402,0.260965,0.727165,0.087782,0.576177,0.0,0.00831,0.117359,0.0,0.99723,0.422983,0.040984,0.0,N
304.0,0.483553,0.006579,0.092105,0.050955,0.930921,0.0,0.862385,0.009174,0.027523,0.04386,0.009174,1.0,0.289474,0.060606,0.0,N
27139.0,0.47043,0.837651,0.086186,0.084609,0.914441,0.006854,0.782977,0.004355,0.03335,0.059787,0.825162,0.949726,0.262899,0.171714,0.39759,P
109.0,0.513762,0.018349,0.174312,0.09434,0.880734,0.0,0.75,0.0,0.045455,0.06383,0.022727,1.0,0.148936,0.0,0.0,P
44922.0,0.476626,0.144873,0.098749,0.089873,0.70943,0.094319,0.608358,0.002689,0.092928,0.085418,0.127703,0.994448,0.429656,0.051945,0.297794,P
545.0,0.486239,0.00367,0.188991,0.117857,0.880734,0.0,0.727273,0.004785,0.028708,0.139918,0.004785,0.995215,0.325103,0.064516,0.666667,N
1753.0,0.446092,0.001141,0.184826,0.141092,0.828294,0.006275,0.646006,0.00551,0.035813,0.059586,0.001377,0.995868,0.306995,0.070968,0.363636,N
1659.0,0.461724,0.2827,0.230259,0.208287,0.854129,0.034358,0.722133,0.001616,0.016155,0.17246,0.264944,0.978998,0.28877,0.13089,0.714286,N
58.0,0.5,0.0,0.258621,0.034483,0.913793,0.0,0.791667,0.0,0.0,0.272727,0.0,1.0,0.424242,0.0,0.0,N
1033.0,0.466602,0.010649,0.145208,0.112523,0.834463,0.024201,0.70137,0.010959,0.057534,0.064103,0.008219,0.99726,0.184615,0.169811,0.6,N
945.0,0.455027,0.004233,0.15873,0.120388,0.895238,0.0,0.762295,0.008197,0.016393,0.100737,0.0,0.997268,0.285012,0.098214,0.5,N
3653.0,0.495757,0.002464,0.094169,0.044517,0.914591,0.005475,0.823263,0.002266,0.035499,0.041968,0.000755,0.998489,0.070912,0.042254,0.421053,P
507.0,0.497041,0.0,0.114398,0.094118,0.911243,0.0,0.778378,0.010811,0.010811,0.110577,0.0,0.956757,0.432692,0.2,0.0,N
5706.0,0.498598,0.015422,0.100245,0.058371,0.902208,0.0,0.791864,0.00473,0.0421,0.043872,0.011353,0.980133,0.097693,0.160131,0.125,P
592.0,0.472973,0.0,0.119932,0.089744,0.898649,0.0,0.741936,0.0,0.018433,0.076596,0.0,1.0,0.276596,0.130435,0.8,N
1123.0,0.486198,0.001781,0.135352,0.091854,0.862867,0.003562,0.711061,0.009029,0.038375,0.030635,0.002257,1.0,0.199125,0.097561,1.0,N
1050.0,0.468571,0.000952,0.267619,0.15233,0.846667,0.007619,0.700651,0.002169,0.0282,0.506952,0.0,0.993492,0.297326,0.076191,0.769231,N
3870.0,0.509302,0.00646,0.074419,0.038968,0.892248,0.009561,0.807754,0.003231,0.082391,0.046959,0.006462,0.918417,0.300231,0.175202,0.0,P
1331.0,0.475582,0.013524,0.157776,0.124642,0.838467,0.0,0.664311,0.0053,0.035336,0.04874,0.008834,0.977032,0.260504,0.079439,1.0,P
2740.0,0.535037,0.00146,0.072993,0.05416,0.958759,0.0,0.888037,0.004601,0.02454,0.076487,0.0,0.418712,0.580737,0.456204,0.0,N
332.0,0.457831,0.0,0.379518,0.327778,0.626506,0.144578,0.513699,0.0,0.034247,0.151163,0.0,0.986301,0.424419,0.037736,0.5,N
391.0,0.475703,0.0,0.204604,0.131707,0.872123,0.0,0.695652,0.0,0.006211,0.05848,0.0,0.975155,0.31579,0.090909,0.0,N
970.0,0.498969,0.0,0.119588,0.074074,0.917526,0.0,0.802985,0.002985,0.026866,0.037356,0.0,0.991045,0.235632,0.043478,1.0,N
304.0,0.407895,0.490132,0.207237,0.077778,0.710526,0.220395,0.780822,0.013699,0.054795,0.039474,0.630137,0.986301,0.013158,0.0,1.0,N
498.0,0.463855,0.002008,0.281125,0.205993,0.863454,0.0,0.686636,0.0,0.0,0.052402,0.0,0.990783,0.279476,0.016949,0.833333,N
9685.0,0.482705,0.024987,0.145793,0.108782,0.847909,0.020547,0.697608,0.004556,0.045273,0.055406,0.023918,0.833428,0.524207,0.15615,0.428571,P
53223.0,0.482649,0.006106,0.153975,0.115635,0.856547,0.021194,0.723312,0.001451,0.04032,0.025306,0.003652,0.95918,0.248233,0.065594,0.410526,P
1144.0,0.490385,0.006119,0.097902,0.070326,0.793706,0.0,0.617284,0.010288,0.084362,0.08818,0.006173,0.886831,0.472796,0.022831,0.0,P
500.0,0.492,0.002,0.162,0.094488,0.902,0.0,0.756614,0.0,0.015873,0.091346,0.005291,1.0,0.269231,0.09434,1.0,N
34012.0,0.449606,0.010732,0.33253,0.202831,0.76229,0.027432,0.609391,0.002644,0.050101,0.137038,0.00963,0.98458,0.463364,0.032637,0.277228,P
1499.0,0.50567,0.001334,0.096064,0.05803,0.931288,0.0,0.844055,0.0,0.037037,0.08881,0.0,0.992203,0.099467,0.037736,0.5,P
1166.0,0.501715,0.0,0.086621,0.075732,0.908233,0.0,0.781177,0.0,0.030588,0.074074,0.0,0.995294,0.335512,0.107383,0.5,N
53.0,0.509434,0.0,0.09434,0.0,0.962264,0.0,0.882353,0.0,0.0,0.701754,0.0,1.0,0.789474,0.333333,0.0,P
3289.0,0.459106,0.06993,0.099118,0.08769,0.868957,0.007905,0.729214,0.002288,0.032037,0.055476,0.060259,0.999237,0.264409,0.044747,0.344828,P
1076.0,0.451673,0.102231,0.290892,0.228814,0.789963,0.066915,0.656751,0.002288,0.006865,0.18622,0.075515,0.995423,0.342644,0.101449,0.636364,N
193.0,0.497409,0.0,0.248705,0.103093,0.839378,0.0,0.654762,0.011905,0.011905,0.106383,0.0,1.0,0.308511,0.058824,1.0,N
1186.0,0.466273,0.064081,0.10371,0.099526,0.830523,0.0,0.669546,0.00648,0.086393,0.045361,0.058315,0.99568,0.319588,0.073059,0.333333,P
954.0,0.498952,0.005241,0.121593,0.079498,0.922432,0.0,0.80758,0.005831,0.014577,0.033803,0.002916,1.0,0.174648,0.083333,1.0,P
6243.0,0.480218,0.002082,0.218645,0.104777,0.856159,0.041967,0.766022,0.003871,0.029247,0.18105,0.00043,0.966452,0.463544,0.166667,0.523256,P
2149.0,0.467194,0.004653,0.159609,0.121397,0.86738,0.080968,0.868853,0.00149,0.026826,0.027536,0.004471,0.988078,0.049275,0.018868,0.777778,P
458.0,0.491266,0.0,0.209607,0.128755,0.879913,0.0,0.723757,0.005525,0.016575,0.180996,0.0,1.0,0.18552,0.078947,1.0,N
721.0,0.45215,0.0,0.288488,0.235443,0.801664,0.040222,0.648562,0.0,0.01278,0.082111,0.0,0.99361,0.190616,0.061539,0.833333,N
1539.0,0.493827,0.0,0.136452,0.114249,0.872645,0.0,0.703704,0.005291,0.040564,0.055,0.0,0.977072,0.311667,0.096618,0.666667,N
175.0,0.445714,0.205714,0.222857,0.185567,0.851429,0.0,0.662338,0.0,0.0,0.104651,0.168831,1.0,0.244186,0.076923,1.0,N
4087.0,0.475899,0.002936,0.262295,0.195145,0.817715,0.050893,0.686287,0.003131,0.015654,0.152785,0.001879,0.857232,0.394695,0.156028,0.707865,N
515342.0,0.47961,0.034362,0.087352,0.069275,0.909487,0.012,0.789473,0.00337,0.031381,0.047917,0.03921,0.407076,0.389432,0.185441,0.38806,N
382.0,0.492147,0.0,0.162304,0.149485,0.86911,0.0,0.683099,0.0,0.035211,0.071895,0.0,1.0,0.228758,0.083333,0.0,N
3818.0,0.504191,0.000786,0.055265,0.026413,0.954688,0.017287,0.898633,0.004556,0.013667,0.026608,0.001139,0.994305,0.134146,0.261261,0.375,P
2428.0,0.463344,0.076194,0.203048,0.159632,0.847199,0.052306,0.738876,0.003513,0.017564,0.064622,0.070258,0.996487,0.478642,0.125461,0.833333,N
