V1,V6,V10,V12,V13,V14,V15,target
30,346.0,3,135.0,1,-1.0,0,1
31,-309.0,26,269.0,1,-1.0,0,1
30,552.0,5,648.0,2,-1.0,0,1
35,270.0,6,332.0,2,335.0,1,1
69,482.0,29,478.0,1,267.0,1,2
36,521.0,20,347.0,3,-1.0,0,2
28,0.0,7,47.0,1,-1.0,0,1
31,2807.0,8,154.0,1,-1.0,0,2
40,2338.0,16,717.0,2,-1.0,0,2
52,0.0,2,77.0,3,-1.0,0,1
59,9676.0,27,234.0,2,-1.0,0,2
29,323.0,3,118.0,1,-1.0,0,1
55,890.0,22,1329.0,2,-1.0,0,2
39,519.0,20,149.0,1,155.0,14,1
45,280.0,4,562.0,3,168.0,2,1
48,1245.0,13,169.0,1,134.0,1,1
33,180.0,4,561.0,1,435.0,3,2
46,2087.0,20,768.0,3,-1.0,0,2
57,2266.0,5,306.0,1,-1.0,0,1
33,3546.0,23,777.0,2,-1.0,0,2
37,426.0,17,285.0,1,-1.0,0,1
56,12.0,20,282.0,2,135.0,1,1
59,2291.0,19,190.0,1,128.0,3,1
30,396.0,13,366.0,3,348.0,2,2
61,6481.0,19,131.0,1,-1.0,0,2
31,69.0,19,640.0,1,-1.0,0,1
53,1852.0,29,134.0,4,-1.0,0,1
55,3899.0,28,596.0,4,-1.0,0,2
44,8.0,28,531.0,1,-1.0,0,1
38,6368.0,4,922.0,4,-1.0,0,2
46,1527.0,8,358.0,3,184.0,1,2
32,611.0,8,541.0,3,-1.0,0,2
33,392.0,23,302.0,1,-1.0,0,1
58,169.0,15,216.0,1,91.0,4,2
38,577.0,2,50.0,2,-1.0,0,1
29,1925.0,21,150.0,3,149.0,5,2
27,8.0,18,398.0,1,370.0,2,1
35,1364.0,20,25.0,2,-1.0,0,1
51,1883.0,5,57.0,1,-1.0,0,1
51,924.0,16,215.0,3,-1.0,0,1
38,367.0,20,128.0,2,-1.0,0,1
58,588.0,4,171.0,2,-1.0,0,1
54,962.0,29,288.0,3,-1.0,0,2
55,2693.0,22,182.0,1,184.0,7,2
73,253.0,20,345.0,1,-1.0,0,2
29,1387.0,18,256.0,2,-1.0,0,2
39,1423.0,21,733.0,3,-1.0,0,2
33,266.0,17,100.0,2,-1.0,0,1
47,109.0,16,91.0,2,268.0,1,1
49,0.0,21,13.0,2,192.0,1,1
48,157.0,28,417.0,4,-1.0,0,2
53,1004.0,22,119.0,1,-1.0,0,2
40,5766.0,28,385.0,1,-1.0,0,1
26,81.0,8,803.0,2,-1.0,0,2
45,5287.0,6,252.0,2,-1.0,0,1
61,1058.0,27,218.0,2,91.0,3,2
61,4629.0,27,181.0,1,92.0,1,2
45,2353.0,18,435.0,7,74.0,3,1
56,0.0,15,103.0,1,-1.0,0,1
28,1925.0,25,487.0,1,97.0,2,2
29,3508.0,17,462.0,1,-1.0,0,1
31,877.0,9,192.0,1,93.0,7,2
38,804.0,1,1087.0,1,-1.0,0,2
50,10052.0,13,665.0,2,-1.0,0,2
33,616.0,6,250.0,3,-1.0,0,2
33,3605.0,20,308.0,1,-1.0,0,1
70,2384.0,30,196.0,2,-1.0,0,2
41,27696.0,12,147.0,2,104.0,1,2
34,934.0,18,909.0,3,-1.0,0,1
53,291.0,23,145.0,1,-1.0,0,1
39,2610.0,6,67.0,5,-1.0,0,1
58,0.0,17,219.0,1,186.0,2,1
27,2183.0,21,857.0,1,-1.0,0,2
42,301.0,17,1175.0,2,-1.0,0,2
49,1946.0,19,192.0,1,95.0,1,2
28,970.0,4,297.0,1,-1.0,0,1
42,1079.0,19,117.0,6,-1.0,0,1
31,64.0,2,261.0,2,-1.0,0,2
38,4.0,18,71.0,3,-1.0,0,1
35,0.0,29,171.0,1,-1.0,0,2
32,555.0,9,344.0,1,-1.0,0,2
44,438.0,9,42.0,1,-1.0,0,1
43,107.0,28,135.0,1,-1.0,0,2
35,1924.0,20,285.0,1,-1.0,0,1
44,618.0,12,193.0,1,-1.0,0,2
59,2396.0,27,1040.0,6,-1.0,0,2
30,0.0,22,121.0,2,-1.0,0,1
27,1501.0,24,187.0,1,-1.0,0,1
36,3254.0,27,207.0,1,-1.0,0,2
31,6413.0,13,517.0,2,-1.0,0,1
38,2467.0,2,192.0,1,-1.0,0,2
21,61.0,8,141.0,1,-1.0,0,1
37,-106.0,12,690.0,1,-1.0,0,2
31,3295.0,2,845.0,2,-1.0,0,1
44,1534.0,7,166.0,1,99.0,2,2
38,4174.0,23,336.0,2,184.0,5,2
25,19.0,10,133.0,1,-1.0,0,1
76,3324.0,13,227.0,2,192.0,1,2
45,183.0,29,27.0,4,-1.0,0,1
28,3290.0,5,201.0,2,-1.0,0,2
39,517.0,14,1328.0,1,-1.0,0,2
37,1109.0,12,62.0,1,354.0,5,1
52,2557.0,8,340.0,1,156.0,1,2
54,2156.0,3,261.0,1,195.0,4,2
41,793.0,15,123.0,1,365.0,1,1
32,944.0,13,231.0,2,362.0,1,1
35,0.0,3,704.0,1,-1.0,0,2
42,46.0,2,1013.0,1,-1.0,0,1
54,190.0,15,196.0,2,-1.0,0,1
35,2201.0,12,350.0,1,-1.0,0,2
28,460.0,26,741.0,6,-1.0,0,2
58,760.0,29,85.0,7,-1.0,0,1
33,346.0,5,24.0,7,354.0,2,1
33,837.0,27,250.0,8,-1.0,0,1
31,0.0,28,231.0,2,-1.0,0,1
38,755.0,17,120.0,1,-1.0,0,2
30,1165.0,4,204.0,2,183.0,3,2
46,3547.0,20,395.0,6,-1.0,0,1
24,758.0,15,129.0,1,-1.0,0,1
24,53.0,28,226.0,1,-1.0,0,1
52,32.0,29,144.0,5,-1.0,0,1
32,721.0,15,128.0,1,-1.0,0,1
27,118.0,9,132.0,3,-1.0,0,1
32,705.0,17,544.0,1,-1.0,0,2
47,-1854.0,12,388.0,2,-1.0,0,1
54,24.0,28,404.0,1,-1.0,0,1
75,852.0,16,228.0,1,185.0,1,1
28,1080.0,18,192.0,1,-1.0,0,1
33,405.0,14,99.0,4,353.0,1,1
51,1440.0,30,309.0,1,-1.0,0,1
87,2190.0,12,512.0,2,-1.0,0,2
50,339.0,5,2.0,3,-1.0,0,1
28,-232.0,30,557.0,2,-1.0,0,1
60,938.0,13,380.0,3,-1.0,0,2
34,9827.0,13,871.0,4,-1.0,0,2
45,360.0,20,98.0,2,-1.0,0,1
73,1641.0,27,49.0,2,-1.0,0,2
35,876.0,20,318.0,1,-1.0,0,1
24,403.0,17,247.0,1,-1.0,0,2
57,1168.0,20,74.0,5,-1.0,0,1
33,315.0,4,146.0,3,-1.0,0,2
23,870.0,6,316.0,4,-1.0,0,2
35,3837.0,8,1084.0,1,-1.0,0,2
44,8.0,26,423.0,4,-1.0,0,2
28,7102.0,20,156.0,3,325.0,9,1
55,962.0,28,623.0,1,181.0,3,2
35,3636.0,21,808.0,2,-1.0,0,2
31,236.0,4,211.0,3,-1.0,0,1
36,490.0,22,72.0,1,-1.0,0,1
43,497.0,13,66.0,1,363.0,22,1
46,0.0,21,234.0,5,102.0,5,1
39,-141.0,13,148.0,1,-1.0,0,1
61,1742.0,11,90.0,4,-1.0,0,1
33,4570.0,22,1258.0,2,-1.0,0,2
44,0.0,8,54.0,2,-1.0,0,1
32,413.0,20,95.0,3,341.0,2,1
41,2689.0,15,135.0,1,-1.0,0,2
57,473.0,1,295.0,1,-1.0,0,2
65,2352.0,8,354.0,3,188.0,13,1
33,327.0,7,109.0,1,-1.0,0,1
35,0.0,11,229.0,2,96.0,3,2
35,0.0,7,139.0,1,243.0,2,1
36,0.0,17,222.0,3,-1.0,0,1
32,-360.0,6,131.0,2,344.0,2,1
32,654.0,25,615.0,4,-1.0,0,2
36,300.0,9,287.0,1,-1.0,0,1
33,1148.0,19,299.0,1,-1.0,0,1
48,67.0,14,251.0,2,-1.0,0,1
47,290.0,22,1352.0,2,-1.0,0,2
42,4279.0,22,98.0,1,-1.0,0,1
58,2516.0,16,303.0,1,-1.0,0,1
46,505.0,28,26.0,7,-1.0,0,1
48,0.0,15,263.0,1,-1.0,0,1
26,644.0,2,346.0,1,-1.0,0,2
26,222.0,26,318.0,1,120.0,3,2
25,319.0,20,48.0,3,-1.0,0,1
25,1243.0,10,1341.0,7,-1.0,0,2
30,251.0,12,537.0,1,-1.0,0,2
31,5889.0,23,237.0,1,-1.0,0,1
28,21.0,8,219.0,3,-1.0,0,1
43,1663.0,7,185.0,2,-1.0,0,1
42,366.0,5,150.0,1,-1.0,0,1
39,1757.0,28,125.0,1,-1.0,0,2
25,2816.0,30,327.0,1,-1.0,0,2
51,178.0,4,184.0,2,-1.0,0,1
39,25.0,12,658.0,1,351.0,3,2
33,555.0,9,204.0,1,365.0,1,2
28,511.0,15,274.0,1,319.0,5,1
48,50.0,21,419.0,1,-1.0,0,2
44,206.0,14,78.0,1,365.0,1,1
40,188.0,20,570.0,2,-1.0,0,2
39,185.0,29,513.0,3,-1.0,0,1
60,935.0,31,8.0,17,-1.0,0,1
34,897.0,12,197.0,4,-1.0,0,1
78,4807.0,3,892.0,2,104.0,4,2
51,1347.0,10,160.0,1,243.0,1,2
33,75.0,21,204.0,4,-1.0,0,1
52,6933.0,19,273.0,2,-1.0,0,1
29,1808.0,7,273.0,2,433.0,1,2
50,5872.0,5,762.0,3,-1.0,0,2
66,53.0,12,562.0,4,-1.0,0,2
46,269.0,8,188.0,5,-1.0,0,1
44,0.0,19,319.0,1,-1.0,0,1
32,937.0,28,90.0,1,94.0,2,1
34,3301.0,17,485.0,2,227.0,4,2
28,330.0,2,357.0,1,188.0,3,2
45,1251.0,21,126.0,4,-1.0,0,1
48,2071.0,14,127.0,1,-1.0,0,1
68,1146.0,3,153.0,2,110.0,3,2
39,-288.0,11,227.0,1,-1.0,0,1
58,2160.0,5,1090.0,1,-1.0,0,2
23,107.0,14,84.0,1,183.0,1,2
37,122.0,25,266.0,2,318.0,3,2
32,2536.0,26,958.0,6,-1.0,0,2
44,292.0,17,1153.0,4,-1.0,0,2
28,264.0,21,443.0,2,-1.0,0,1
28,2249.0,18,595.0,2,-1.0,0,1
29,-20.0,21,574.0,1,-1.0,0,2
35,1537.0,5,84.0,5,-1.0,0,1
49,320.0,19,243.0,6,-1.0,0,1
43,1429.0,7,1030.0,1,169.0,3,2
40,0.0,6,641.0,6,-1.0,0,2
57,4012.0,20,915.0,1,-1.0,0,1
42,-350.0,30,149.0,1,-1.0,0,1
27,89.0,20,139.0,5,-1.0,0,1
38,79.0,20,209.0,2,-1.0,0,1
32,233.0,15,391.0,2,-1.0,0,1
57,6822.0,7,797.0,2,-1.0,0,2
38,3813.0,7,117.0,2,-1.0,0,1
30,83.0,18,118.0,2,196.0,1,1
23,250.0,12,166.0,2,-1.0,0,1
45,-32.0,28,56.0,2,-1.0,0,1
35,362.0,29,329.0,2,240.0,8,1
42,27696.0,11,370.0,1,91.0,7,2
26,-189.0,17,538.0,2,-1.0,0,2
60,-71.0,30,1451.0,1,-1.0,0,2
44,361.0,29,217.0,1,-1.0,0,1
41,5329.0,14,397.0,2,-1.0,0,2
29,16.0,16,605.0,6,-1.0,0,1
77,2590.0,15,112.0,5,94.0,15,1
62,0.0,3,299.0,1,-1.0,0,2
27,4745.0,12,411.0,4,192.0,1,2
55,42.0,26,318.0,1,-1.0,0,1
36,125.0,15,676.0,3,-1.0,0,2
46,3969.0,7,46.0,5,-1.0,0,1
37,175.0,13,753.0,6,-1.0,0,2
43,666.0,13,160.0,3,-1.0,0,1
32,400.0,4,268.0,3,-1.0,0,2
37,1110.0,22,802.0,11,-1.0,0,2
57,1509.0,18,509.0,1,-1.0,0,1
45,506.0,23,229.0,2,-1.0,0,2
23,1234.0,15,379.0,1,91.0,1,2
61,10861.0,25,225.0,1,91.0,5,2
59,2013.0,19,222.0,4,94.0,2,2
35,-324.0,21,985.0,11,-1.0,0,2
60,1853.0,11,408.0,1,-1.0,0,2
42,245.0,14,103.0,2,-1.0,0,1
51,606.0,28,560.0,9,-1.0,0,2
44,226.0,14,190.0,3,270.0,3,2
40,1584.0,21,661.0,1,-1.0,0,1
31,202.0,18,216.0,1,-1.0,0,1
69,2473.0,8,967.0,3,-1.0,0,2
29,402.0,29,345.0,5,-1.0,0,1
39,462.0,13,590.0,1,-1.0,0,2
44,13761.0,29,65.0,1,-1.0,0,1
42,0.0,30,458.0,3,-1.0,0,1
33,1323.0,1,327.0,1,-1.0,0,2
47,1865.0,8,380.0,3,-1.0,0,1
22,552.0,1,327.0,1,-1.0,0,2
30,5389.0,6,1456.0,3,-1.0,0,2
43,3723.0,11,134.0,4,-1.0,0,1
27,-181.0,29,81.0,4,-1.0,0,1
31,124.0,28,411.0,3,-1.0,0,1
61,56.0,7,288.0,3,-1.0,0,2
46,385.0,29,52.0,4,-1.0,0,1
27,861.0,14,212.0,4,-1.0,0,2
55,77.0,31,463.0,6,-1.0,0,2
25,943.0,30,512.0,1,-1.0,0,2
47,12026.0,27,251.0,1,-1.0,0,2
49,463.0,15,541.0,2,-1.0,0,1
30,1012.0,17,22.0,3,329.0,1,1
38,100.0,7,786.0,1,-1.0,0,2
37,381.0,8,985.0,2,-1.0,0,2
37,16.0,30,638.0,1,-1.0,0,2
31,111.0,21,504.0,2,93.0,2,2
34,114.0,4,153.0,1,309.0,3,1
54,1624.0,12,166.0,3,182.0,10,2
31,254.0,18,1576.0,8,-1.0,0,2
25,1003.0,12,361.0,1,-1.0,0,2
77,0.0,16,847.0,1,60.0,1,2
34,531.0,4,279.0,1,-1.0,0,1
35,275.0,25,63.0,5,-1.0,0,1
45,2.0,4,413.0,1,-1.0,0,1
57,6900.0,23,255.0,4,185.0,2,2
30,526.0,26,677.0,3,-1.0,0,2
45,0.0,17,102.0,1,-1.0,0,1
49,808.0,28,1232.0,1,-1.0,0,2
24,409.0,16,912.0,1,-1.0,0,2
40,4126.0,4,671.0,2,-1.0,0,1
24,474.0,30,551.0,1,-1.0,0,2
56,2925.0,29,133.0,6,-1.0,0,1
52,2709.0,9,48.0,7,-1.0,0,1
27,616.0,22,685.0,1,101.0,1,2
55,3917.0,18,565.0,1,-1.0,0,2
35,-995.0,25,734.0,4,-1.0,0,1
44,673.0,5,105.0,1,-1.0,0,1
41,11008.0,18,1540.0,1,-1.0,0,2
55,2.0,31,126.0,2,-1.0,0,1
33,263.0,16,79.0,4,94.0,3,1
56,0.0,13,112.0,4,-1.0,0,1
22,216.0,8,363.0,1,187.0,1,2
33,522.0,7,559.0,4,-1.0,0,1
62,1381.0,19,1020.0,1,-1.0,0,1
44,2367.0,22,263.0,1,184.0,6,2
34,681.0,6,637.0,2,-1.0,0,2
48,3886.0,11,297.0,2,-1.0,0,1
34,992.0,5,71.0,2,-1.0,0,2
55,1320.0,28,387.0,2,-1.0,0,2
28,0.0,2,39.0,1,-1.0,0,1
30,499.0,21,145.0,1,281.0,3,1
51,0.0,2,539.0,2,-1.0,0,2
30,81.0,22,145.0,1,-1.0,0,2
28,689.0,2,36.0,1,-1.0,0,1
38,863.0,6,78.0,1,-1.0,0,1
29,92.0,7,240.0,1,-1.0,0,1
50,235.0,11,71.0,2,-1.0,0,1
37,1113.0,1,265.0,2,183.0,2,2
34,320.0,12,352.0,1,828.0,2,2
39,403.0,7,1262.0,3,-1.0,0,2
32,20.0,14,1151.0,2,-1.0,0,2
28,111.0,10,70.0,2,-1.0,0,1
55,92.0,7,118.0,3,-1.0,0,1
59,1491.0,9,157.0,2,-1.0,0,1
31,636.0,4,352.0,4,-1.0,0,2
35,5958.0,22,215.0,1,-1.0,0,2
33,2586.0,11,117.0,3,-1.0,0,1
31,2085.0,21,639.0,2,93.0,4,1
27,574.0,18,196.0,3,-1.0,0,1
30,48.0,31,662.0,13,-1.0,0,2
45,844.0,5,1018.0,3,-1.0,0,2
52,1758.0,15,41.0,1,-1.0,0,1
37,414.0,29,293.0,2,162.0,4,1
44,370.0,29,64.0,4,-1.0,0,1
37,1633.0,7,629.0,2,-1.0,0,2
74,670.0,23,266.0,5,-1.0,0,2
40,11.0,5,83.0,3,-1.0,0,1
32,333.0,8,501.0,2,-1.0,0,2
38,19.0,5,1130.0,3,251.0,2,2
46,536.0,16,750.0,2,-1.0,0,2
45,193.0,29,116.0,2,-1.0,0,1
53,583.0,17,226.0,1,184.0,4,2
42,1316.0,5,285.0,1,-1.0,0,1
51,1057.0,9,149.0,2,-1.0,0,1
60,872.0,28,37.0,5,-1.0,0,1
47,0.0,5,1446.0,1,-1.0,0,2
32,264.0,19,1502.0,1,-1.0,0,2
49,7426.0,20,65.0,2,-1.0,0,1
31,18.0,8,82.0,2,-1.0,0,1
33,562.0,6,196.0,1,363.0,1,2
30,387.0,8,75.0,1,-1.0,0,1
41,382.0,17,218.0,2,-1.0,0,1
71,392.0,7,276.0,2,-1.0,0,2
54,214.0,18,68.0,1,-1.0,0,1
32,11.0,5,399.0,1,-1.0,0,1
52,388.0,25,272.0,1,-1.0,0,2
48,4.0,20,7.0,5,318.0,10,1
58,2155.0,10,135.0,2,92.0,5,2
47,362.0,18,111.0,8,-1.0,0,1
43,733.0,19,1102.0,3,-1.0,0,2
51,97.0,13,286.0,2,-1.0,0,1
44,348.0,16,170.0,2,-1.0,0,2
58,57.0,17,117.0,3,-1.0,0,1
34,2085.0,10,356.0,3,182.0,2,2
33,594.0,23,149.0,1,-1.0,0,1
47,86.0,5,253.0,1,97.0,4,2
28,1633.0,8,233.0,1,95.0,1,1
34,902.0,14,159.0,1,367.0,2,1
41,0.0,6,184.0,2,323.0,1,1
23,272.0,14,100.0,2,-1.0,0,2
40,312.0,25,612.0,7,-1.0,0,2
36,171.0,12,92.0,2,-1.0,0,1
36,1072.0,12,338.0,2,-1.0,0,1
42,-887.0,2,349.0,4,-1.0,0,1
40,79.0,14,223.0,3,-1.0,0,1
73,796.0,23,427.0,1,182.0,2,2
35,2779.0,22,118.0,2,-1.0,0,2
40,127.0,17,76.0,1,-1.0,0,1
30,486.0,29,1109.0,3,-1.0,0,2
63,0.0,30,337.0,3,-1.0,0,1
30,0.0,27,1051.0,1,-1.0,0,2
32,200.0,1,729.0,1,29.0,3,2
48,1533.0,29,358.0,1,-1.0,0,1
33,288.0,3,343.0,2,-1.0,0,1
31,156.0,13,657.0,7,-1.0,0,2
54,240.0,29,142.0,1,-1.0,0,2
24,1611.0,28,418.0,1,-1.0,0,1
36,3407.0,9,993.0,4,85.0,4,2
35,911.0,14,136.0,2,175.0,7,1
37,5447.0,17,1789.0,1,-1.0,0,2
24,2022.0,23,159.0,4,-1.0,0,2
37,5287.0,19,599.0,4,100.0,2,1
31,622.0,18,420.0,1,-1.0,0,2
49,-22.0,8,70.0,1,-1.0,0,1
44,88.0,2,275.0,1,-1.0,0,2
34,48.0,12,810.0,3,93.0,6,2
27,941.0,11,124.0,1,-1.0,0,1
51,2007.0,12,1226.0,3,-1.0,0,2
28,313.0,9,1183.0,2,-1.0,0,2
27,489.0,30,356.0,4,-1.0,0,2
41,3096.0,24,273.0,6,-1.0,0,1
31,1097.0,20,485.0,3,-1.0,0,1
52,31.0,10,135.0,1,-1.0,0,2
56,72.0,7,263.0,1,357.0,4,1
72,6199.0,3,531.0,1,-1.0,0,1
33,224.0,23,409.0,2,92.0,4,2
41,153.0,27,389.0,1,-1.0,0,1
47,0.0,21,374.0,1,-1.0,0,2
61,3114.0,13,381.0,1,-1.0,0,2
43,733.0,25,282.0,1,187.0,3,2
47,293.0,3,499.0,1,-1.0,0,2
45,1144.0,22,676.0,1,-1.0,0,2
60,439.0,25,464.0,1,321.0,1,2
21,2265.0,17,92.0,2,-1.0,0,2
43,314.0,26,134.0,1,-1.0,0,1
40,423.0,30,134.0,24,-1.0,0,1
53,2679.0,20,295.0,3,-1.0,0,2
49,5689.0,31,470.0,1,97.0,3,2
28,1137.0,6,129.0,4,211.0,3,1
32,2976.0,14,88.0,5,-1.0,0,1
37,2079.0,14,299.0,1,360.0,2,1
49,341.0,15,520.0,2,-1.0,0,2
54,309.0,20,241.0,1,-1.0,0,2
31,24870.0,21,634.0,2,-1.0,0,1
27,1.0,30,764.0,4,-1.0,0,2
30,4642.0,21,528.0,1,-1.0,0,2
37,887.0,14,553.0,2,-1.0,0,1
32,12686.0,3,54.0,1,-1.0,0,1
36,1797.0,20,185.0,2,-1.0,0,1
37,827.0,26,85.0,16,-1.0,0,1
51,5610.0,19,69.0,2,-1.0,0,1
32,6.0,15,228.0,1,-1.0,0,1
32,-1500.0,27,157.0,2,-1.0,0,1
18,108.0,9,92.0,1,183.0,1,2
60,0.0,6,105.0,1,-1.0,0,1
29,3466.0,21,274.0,1,-1.0,0,2
38,93.0,26,69.0,4,-1.0,0,1
28,2335.0,13,624.0,1,-1.0,0,2
34,2825.0,12,198.0,1,-1.0,0,1
30,5.0,17,840.0,3,-1.0,0,2
58,2538.0,19,680.0,2,111.0,6,2
33,95.0,30,335.0,1,-1.0,0,2
29,476.0,18,427.0,1,-1.0,0,2
27,1414.0,2,95.0,1,-1.0,0,1
32,1855.0,15,126.0,2,134.0,1,2
39,72.0,7,425.0,6,-1.0,0,1
39,494.0,9,216.0,1,183.0,5,2
46,4329.0,21,534.0,2,-1.0,0,2
72,1129.0,26,186.0,1,-1.0,0,2
29,358.0,21,88.0,5,-1.0,0,1
55,1735.0,20,375.0,2,-1.0,0,1
51,0.0,11,177.0,2,-1.0,0,1
36,1327.0,29,174.0,2,-1.0,0,1
40,42.0,13,1842.0,2,-1.0,0,2
33,390.0,14,254.0,2,-1.0,0,1
31,-366.0,19,313.0,1,180.0,1,1
30,6281.0,21,149.0,2,-1.0,0,2
35,612.0,11,158.0,1,195.0,1,1
27,15161.0,2,74.0,1,120.0,1,2
37,580.0,2,469.0,2,-1.0,0,1
42,0.0,2,854.0,1,-1.0,0,1
73,2850.0,17,300.0,1,40.0,8,2
34,-106.0,27,237.0,1,-1.0,0,1
61,927.0,30,427.0,3,-1.0,0,2
35,625.0,13,267.0,1,-1.0,0,1
23,425.0,3,768.0,1,-1.0,0,2
45,2278.0,17,1735.0,2,-1.0,0,1
34,46.0,5,39.0,4,-1.0,0,1
34,592.0,7,67.0,3,-1.0,0,1
54,324.0,29,124.0,11,-1.0,0,1
46,3229.0,20,1550.0,1,-1.0,0,2
52,3720.0,20,114.0,2,-1.0,0,1
28,390.0,29,845.0,1,232.0,4,2
35,1128.0,4,457.0,1,-1.0,0,1
24,597.0,20,943.0,3,-1.0,0,2
44,0.0,30,684.0,2,-1.0,0,2
44,10984.0,20,258.0,18,-1.0,0,1
46,0.0,3,305.0,13,-1.0,0,2
36,670.0,25,126.0,3,-1.0,0,1
33,889.0,18,13.0,1,373.0,6,1
31,94.0,22,579.0,2,-1.0,0,2
46,-591.0,9,126.0,1,-1.0,0,1
34,1368.0,18,252.0,2,-1.0,0,1
36,4543.0,2,252.0,5,-1.0,0,1
71,4380.0,22,369.0,1,-1.0,0,2
40,752.0,21,456.0,1,157.0,1,1
60,264.0,1,265.0,1,-1.0,0,2
57,63.0,25,1448.0,17,-1.0,0,2
34,4260.0,15,375.0,1,-1.0,0,1
31,1510.0,28,74.0,14,-1.0,0,1
25,137.0,24,281.0,3,-1.0,0,1
46,1483.0,14,174.0,3,-1.0,0,1
37,74.0,7,150.0,1,-1.0,0,1
54,462.0,23,260.0,3,-1.0,0,1
60,0.0,18,161.0,2,-1.0,0,1
53,10541.0,9,178.0,1,-1.0,0,2
29,51.0,17,1319.0,5,-1.0,0,2
35,4924.0,16,252.0,2,-1.0,0,1
27,119.0,16,781.0,2,-1.0,0,2
55,0.0,8,138.0,2,-1.0,0,1
30,3779.0,13,1093.0,1,-1.0,0,2
49,1623.0,19,1081.0,2,-1.0,0,2
47,183.0,13,144.0,1,-1.0,0,1
32,933.0,12,147.0,4,307.0,1,1
37,1049.0,31,126.0,5,-1.0,0,1
58,745.0,20,23.0,1,-1.0,0,1
44,163.0,4,364.0,3,-1.0,0,2
48,334.0,19,270.0,2,-1.0,0,1
27,2.0,6,554.0,2,356.0,1,2
41,0.0,14,168.0,1,-1.0,0,2
63,4752.0,2,233.0,2,-1.0,0,2
59,258.0,29,266.0,1,-1.0,0,2
43,800.0,13,902.0,1,-1.0,0,2
43,9.0,6,472.0,1,-1.0,0,1
25,886.0,12,121.0,1,-1.0,0,1
51,0.0,31,574.0,2,-1.0,0,2
27,312.0,5,251.0,1,-1.0,0,1
50,31.0,9,237.0,3,-1.0,0,1
30,0.0,16,510.0,3,-1.0,0,1
36,3057.0,16,2769.0,4,-1.0,0,2
33,379.0,16,263.0,2,-1.0,0,2
45,675.0,20,890.0,2,-1.0,0,1
34,-1.0,18,1057.0,6,355.0,1,2
28,61.0,21,744.0,1,109.0,3,2
23,4126.0,25,96.0,2,-1.0,0,2
31,92.0,16,688.0,1,-1.0,0,2
29,15459.0,18,264.0,7,-1.0,0,2
41,334.0,13,14.0,4,331.0,22,1
46,149.0,21,1222.0,2,-1.0,0,2
41,465.0,22,1508.0,1,-1.0,0,2
44,38.0,15,152.0,2,-1.0,0,1
51,5964.0,18,577.0,4,-1.0,0,1
76,2223.0,4,429.0,1,-1.0,0,2
26,133.0,25,57.0,3,-1.0,0,1
58,0.0,2,478.0,2,-1.0,0,2
32,653.0,2,84.0,1,-1.0,0,2
47,126.0,3,2456.0,2,-1.0,0,2
32,311.0,12,757.0,2,-1.0,0,2
53,10541.0,9,164.0,2,92.0,1,2
73,250.0,31,245.0,4,-1.0,0,1
29,104.0,18,903.0,4,-1.0,0,2
33,-267.0,20,1030.0,3,-1.0,0,2
46,2087.0,1,111.0,1,119.0,4,1
39,1672.0,20,462.0,1,648.0,1,2
35,343.0,6,151.0,2,-1.0,0,1
36,425.0,29,202.0,2,-1.0,0,1
32,1373.0,21,474.0,2,-1.0,0,1
42,3713.0,19,709.0,2,-1.0,0,2
33,227.0,13,477.0,2,-1.0,0,2
44,14.0,13,167.0,1,92.0,1,2
51,603.0,24,853.0,2,-1.0,0,2
57,3754.0,5,1063.0,2,-1.0,0,2
34,692.0,20,254.0,1,-1.0,0,1
26,800.0,30,405.0,2,-1.0,0,1
41,1696.0,9,878.0,3,-1.0,0,1
58,-147.0,28,95.0,3,-1.0,0,1
37,4.0,11,933.0,1,-1.0,0,2
51,1990.0,31,251.0,5,-1.0,0,1
61,1257.0,10,503.0,1,-1.0,0,2
56,1390.0,18,543.0,1,-1.0,0,2
47,4227.0,13,659.0,1,-1.0,0,2
51,701.0,15,1051.0,3,-1.0,0,1
42,-407.0,12,829.0,7,-1.0,0,2
47,162.0,25,366.0,3,-1.0,0,2
61,5207.0,11,336.0,1,81.0,2,1
48,608.0,30,362.0,2,-1.0,0,1
57,2112.0,12,1134.0,2,-1.0,0,2
38,198.0,26,431.0,2,-1.0,0,2
44,641.0,15,257.0,1,-1.0,0,1
32,-127.0,30,288.0,4,-1.0,0,1
45,1529.0,13,181.0,1,197.0,1,2
45,160.0,10,182.0,2,194.0,1,2
34,305.0,16,1245.0,25,-1.0,0,1
45,-55.0,29,78.0,3,197.0,1,1
48,318.0,5,1017.0,4,-1.0,0,2
38,4723.0,13,187.0,2,-1.0,0,1
53,6164.0,17,101.0,1,-1.0,0,1
44,576.0,8,128.0,3,-1.0,0,1
33,395.0,23,1359.0,6,-1.0,0,2
39,323.0,9,874.0,2,188.0,6,2
46,874.0,6,996.0,1,-1.0,0,2
56,705.0,19,164.0,2,-1.0,0,1
49,168.0,8,513.0,1,-1.0,0,2
30,9634.0,12,781.0,5,-1.0,0,1
40,573.0,14,329.0,1,-1.0,0,1
31,1767.0,25,395.0,6,-1.0,0,1
29,265.0,22,491.0,1,-1.0,0,2
50,4117.0,21,530.0,1,-1.0,0,2
25,2311.0,21,1105.0,2,-1.0,0,2
41,406.0,9,2462.0,1,-1.0,0,1
31,410.0,25,182.0,1,185.0,1,2
