Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
OO,6442.0,LAX,OKC,6,775.0,162.0,0
EV,5499.0,ATL,ATW,3,1075.0,130.0,0
WN,1147.0,LAX,SJC,2,395.0,65.0,0
WN,912.0,SNA,DEN,3,485.0,140.0,1
WN,3915.0,BNA,MDW,5,580.0,85.0,1
OO,7004.0,DEN,GJT,4,730.0,58.0,1
YV,7270.0,EWR,IAD,5,1165.0,79.0,0
WN,1919.0,MCI,MDW,1,585.0,80.0,1
UA,200.0,SEA,ORD,3,810.0,233.0,1
EV,5142.0,ATL,ILM,5,572.0,80.0,1
MQ,2851.0,DFW,CHS,7,880.0,140.0,1
WN,357.0,BWI,ALB,5,935.0,70.0,1
AA,1415.0,TPA,DFW,2,990.0,170.0,1
US,71.0,DEN,PHX,2,480.0,135.0,1
XE,3121.0,LIT,IAH,4,880.0,82.0,0
AA,642.0,SAT,DFW,1,1040.0,70.0,0
OO,4864.0,MSP,BNA,7,1040.0,138.0,1
DL,142.0,SFO,DTW,4,547.0,273.0,1
AA,1425.0,STL,ORD,6,365.0,75.0,0
WN,357.0,BWI,ALB,1,935.0,70.0,1
MQ,2849.0,DFW,SAF,4,890.0,110.0,1
WN,2013.0,PHX,DEN,5,630.0,110.0,1
9E,3825.0,SGF,MEM,7,1020.0,66.0,0
XE,3083.0,IAH,MKE,5,445.0,153.0,0
CO,1578.0,SAT,IAH,6,820.0,57.0,0
WN,109.0,DEN,SEA,2,515.0,185.0,0
US,2028.0,DCA,BOS,2,630.0,79.0,1
FL,159.0,IND,BWI,3,1155.0,100.0,0
OO,7046.0,DEN,TUL,1,612.0,90.0,0
MQ,3989.0,DAY,ORD,5,670.0,75.0,0
WN,3834.0,MCO,MHT,4,755.0,170.0,1
WN,2835.0,RSW,BWI,7,430.0,140.0,0
WN,3170.0,ONT,OAK,1,1140.0,75.0,1
AA,481.0,DEN,DFW,7,795.0,115.0,0
WN,3419.0,TPA,PHL,5,1105.0,150.0,0
AA,856.0,STT,BOS,4,945.0,255.0,0
DL,2983.0,DTW,MSN,2,1195.0,88.0,1
WN,1641.0,PHX,PDX,6,670.0,180.0,0
AA,1743.0,DFW,MCI,7,885.0,90.0,1
WN,3073.0,BWI,SAN,3,510.0,360.0,0
AA,353.0,LGA,ORD,6,1180.0,155.0,0
MQ,3876.0,XNA,ORD,2,430.0,105.0,1
MQ,3029.0,LAX,DEN,3,1125.0,140.0,1
F9,225.0,DEN,SMF,1,505.0,154.0,1
YV,1044.0,ITO,HNL,5,580.0,47.0,0
US,1568.0,CLT,SJU,4,705.0,221.0,1
DL,1316.0,DEN,ATL,5,707.0,173.0,1
AA,1827.0,AUS,DFW,5,915.0,65.0,1
OO,4723.0,SLC,LGB,2,905.0,115.0,0
FL,583.0,BWI,GRR,6,625.0,100.0,0
XE,2711.0,EWR,PVD,4,940.0,62.0,1
MQ,3064.0,SAN,LAX,6,1195.0,45.0,0
US,1626.0,CLT,LGA,3,375.0,100.0,0
US,204.0,LAX,LAS,1,450.0,63.0,0
DL,1590.0,ATL,SAV,1,815.0,63.0,0
WN,2808.0,SLC,DEN,4,585.0,90.0,1
WN,1662.0,PBI,BWI,4,435.0,140.0,1
US,732.0,MCO,CLT,7,930.0,98.0,1
WN,704.0,RNO,BOI,1,500.0,65.0,0
OO,6544.0,ASE,DEN,7,639.0,55.0,0
MQ,3002.0,SAN,LAX,3,1095.0,45.0,1
YV,2630.0,CLT,IAD,4,970.0,83.0,1
YV,7288.0,ORD,DTW,1,1310.0,66.0,1
XE,2755.0,IAH,ELP,4,900.0,118.0,1
DL,2569.0,ATL,MCO,7,1290.0,88.0,1
DL,1146.0,ATL,CHS,2,1366.0,64.0,0
OO,6879.0,SEA,PDX,1,1247.0,46.0,0
AA,1032.0,DFW,MCI,2,720.0,90.0,1
DL,1738.0,SRQ,ATL,2,953.0,101.0,1
9E,3943.0,CMH,MSP,5,555.0,137.0,0
AA,672.0,MIA,MCO,7,1105.0,60.0,1
AA,1172.0,PHX,ORD,3,565.0,205.0,0
FL,259.0,ATL,FNT,4,610.0,122.0,0
CO,667.0,IAH,SEA,5,1045.0,275.0,1
OO,7054.0,SFO,RNO,6,1145.0,58.0,1
WN,49.0,PHX,ABQ,3,830.0,65.0,1
CO,1891.0,HDN,IAH,6,860.0,152.0,1
US,232.0,DTW,PHX,6,1060.0,267.0,1
OO,7766.0,SLC,PIH,6,1015.0,64.0,1
WN,362.0,LAS,ONT,7,705.0,55.0,1
AA,1434.0,DFW,MCO,7,380.0,145.0,1
B6,418.0,PBI,BOS,7,450.0,172.0,0
DL,1267.0,MHT,DTW,5,540.0,140.0,0
OH,6266.0,PHL,MEM,3,987.0,186.0,0
WN,1416.0,SAN,MDW,6,625.0,235.0,1
FL,85.0,FLL,ATL,3,1016.0,116.0,1
WN,1752.0,DAL,AUS,1,1010.0,55.0,1
FL,281.0,BOS,ATL,2,415.0,165.0,0
UA,521.0,LGA,ORD,5,570.0,165.0,0
US,685.0,SFO,PHX,4,550.0,115.0,0
XE,5897.0,ORD,FAR,1,920.0,113.0,1
XE,2525.0,IAH,GPT,4,455.0,75.0,0
US,1107.0,CLT,DFW,4,1210.0,174.0,0
OH,6600.0,STL,JFK,5,640.0,145.0,1
B6,119.0,JFK,MSY,2,889.0,213.0,0
DL,2572.0,STL,DTW,4,538.0,92.0,0
B6,734.0,SJU,BOS,7,825.0,249.0,1
WN,1385.0,OAK,BUR,2,680.0,65.0,0
UA,535.0,ATL,ORD,1,680.0,133.0,0
MQ,2797.0,DFW,FSM,4,515.0,60.0,1
UA,398.0,PDX,SFO,6,360.0,105.0,0
AA,1803.0,DFW,LAS,4,1015.0,175.0,1
CO,1601.0,EWR,FLL,2,720.0,187.0,0
FL,328.0,SFO,ATL,4,1375.0,270.0,0
XE,3104.0,CRW,IAH,7,1106.0,174.0,1
WN,2453.0,PHX,OMA,2,960.0,155.0,1
WN,3756.0,LAX,SMF,3,375.0,80.0,0
FL,751.0,BWI,HSV,2,1210.0,116.0,0
DL,99.0,JFK,FLL,3,1140.0,204.0,0
DL,248.0,SAN,DTW,4,790.0,265.0,1
MQ,2918.0,DFW,HOU,4,1365.0,60.0,0
WN,1791.0,AUS,DEN,5,780.0,140.0,1
WN,3503.0,MDW,DEN,7,900.0,165.0,0
XE,2622.0,IAH,CAE,7,625.0,124.0,1
WN,483.0,LAS,BWI,1,455.0,275.0,1
WN,1768.0,MCI,DAL,5,1145.0,90.0,1
US,1184.0,BWI,PHL,4,1110.0,68.0,1
WN,1675.0,SEA,LAS,7,565.0,150.0,0
MQ,4043.0,TOL,ORD,5,1120.0,75.0,0
CO,1629.0,IAH,SNA,5,735.0,227.0,1
XE,3113.0,OMA,EWR,1,988.0,172.0,0
OO,6881.0,DEN,SMF,7,537.0,162.0,0
FL,488.0,MCO,BWI,2,686.0,122.0,1
US,722.0,ORD,PHL,4,960.0,123.0,1
WN,2855.0,DEN,LAS,1,695.0,120.0,1
OO,6689.0,ORD,MSN,2,435.0,48.0,0
DL,2093.0,BDL,MSP,4,495.0,183.0,1
WN,2735.0,PHL,TPA,3,400.0,185.0,1
HA,105.0,OGG,HNL,3,381.0,33.0,1
WN,922.0,MDW,IND,5,610.0,50.0,1
HA,218.0,HNL,KOA,5,352.0,41.0,0
AA,661.0,MEM,DFW,1,1095.0,110.0,0
OO,7007.0,PDX,SEA,4,440.0,50.0,1
CO,1529.0,TUS,IAH,1,836.0,139.0,0
WN,3864.0,SNA,OAK,4,405.0,100.0,0
B6,641.0,JFK,SFO,5,645.0,393.0,0
AA,459.0,DCA,DFW,3,670.0,215.0,0
DL,1027.0,SEA,HNL,7,1035.0,371.0,0
AA,1520.0,LAX,MIA,6,725.0,300.0,1
OO,3094.0,MKE,OMA,4,852.0,80.0,1
WN,567.0,PHL,TPA,2,990.0,175.0,0
DL,2992.0,ATL,BNA,1,1372.0,66.0,1
AS,664.0,SEA,DFW,1,1085.0,222.0,0
AA,1890.0,LAX,ORD,7,1020.0,230.0,1
AA,324.0,DFW,BNA,1,1315.0,95.0,0
CO,1880.0,SEA,EWR,5,970.0,298.0,0
WN,1392.0,LAS,BUR,5,695.0,70.0,0
OO,6987.0,DLH,ORD,1,900.0,90.0,1
WN,523.0,LAS,BOI,1,955.0,105.0,1
WN,1334.0,MDW,SMF,5,530.0,285.0,1
OH,6617.0,DTW,AVL,6,620.0,103.0,0
AS,43.0,ANC,BET,4,742.0,77.0,0
DL,2433.0,BUF,ATL,1,972.0,138.0,1
OO,6826.0,SFO,ONT,3,484.0,74.0,0
WN,1824.0,ORF,MDW,1,590.0,140.0,1
9E,4391.0,MBS,DTW,1,345.0,56.0,1
AA,1644.0,LAS,DFW,5,915.0,160.0,0
9E,4020.0,GSP,CVG,3,420.0,79.0,0
WN,611.0,BUR,PHX,3,585.0,85.0,1
CO,179.0,SNA,OGG,1,1110.0,345.0,0
DL,1162.0,BNA,ATL,7,389.0,91.0,1
XE,2144.0,EWR,ROC,3,1020.0,84.0,1
OH,6735.0,BOS,RDU,1,585.0,144.0,0
OO,7761.0,SLC,EKO,4,1005.0,69.0,0
HA,296.0,HNL,OGG,1,759.0,38.0,0
AA,1053.0,STL,ORD,4,705.0,75.0,0
UA,267.0,ORD,DEN,7,715.0,165.0,0
AA,192.0,LAX,BOS,3,1265.0,315.0,0
XE,2130.0,OMA,EWR,2,443.0,167.0,0
WN,3008.0,OAK,LAX,6,910.0,75.0,1
MQ,4231.0,CLT,ORD,4,1080.0,145.0,0
9E,4219.0,ROA,DTW,3,741.0,101.0,1
OO,6226.0,SMF,SFO,2,855.0,47.0,1
WN,1017.0,MDW,LAX,2,420.0,280.0,1
OH,6317.0,RDU,DTW,3,1120.0,122.0,0
9E,3988.0,DTW,ROA,6,910.0,95.0,0
DL,1659.0,STL,ATL,2,1007.0,102.0,1
F9,487.0,MCO,MKE,2,727.0,169.0,0
DL,1884.0,TPA,CVG,6,380.0,132.0,0
XE,2488.0,IAH,CLT,7,996.0,138.0,1
DL,2135.0,PIT,ATL,5,465.0,133.0,0
US,1437.0,CLT,LAX,2,1005.0,324.0,1
9E,4031.0,MEM,LBB,4,555.0,122.0,0
9E,4298.0,MEM,GPT,4,575.0,82.0,0
OO,6595.0,SLC,DEN,6,526.0,100.0,0
OH,6515.0,JAX,LGA,4,995.0,147.0,0
FL,523.0,BWI,TPA,5,1225.0,150.0,0
EV,5575.0,ILM,ATL,4,475.0,99.0,0
WN,3338.0,MHT,MCO,2,1050.0,200.0,1
YV,2987.0,SAT,PHX,1,1280.0,149.0,0
WN,692.0,LAS,ONT,3,1025.0,55.0,0
US,1712.0,CLT,DCA,6,785.0,74.0,0
AA,1488.0,DEN,MIA,2,1435.0,220.0,1
AA,1195.0,DFW,AUS,3,1280.0,55.0,1
DL,1065.0,ATL,JAX,6,565.0,74.0,0
DL,1599.0,ATL,PIT,6,1319.0,107.0,1
OO,7033.0,CWA,ORD,3,397.0,68.0,1
US,2134.0,LGA,BOS,5,960.0,74.0,0
9E,4322.0,BNA,MSP,1,480.0,145.0,0
DL,2556.0,MSP,EWR,5,780.0,175.0,0
CO,339.0,MIA,EWR,5,675.0,184.0,0
MQ,4182.0,ORD,ABE,4,540.0,115.0,1
AA,1502.0,ORD,TPA,4,685.0,155.0,0
UA,225.0,IAD,SFO,5,1329.0,355.0,1
MQ,3291.0,TYR,DFW,1,1095.0,50.0,0
OH,6637.0,MEM,XNA,1,870.0,72.0,0
B6,1282.0,RIC,BOS,2,974.0,89.0,1
WN,3578.0,ABQ,LAS,4,455.0,95.0,1
9E,4177.0,JFK,CLE,5,547.0,143.0,1
DL,2501.0,MCO,MEM,3,1050.0,134.0,0
CO,568.0,EWR,LAS,2,525.0,352.0,0
9E,3876.0,MLI,DTW,2,810.0,99.0,0
9E,4241.0,DAY,DTW,3,715.0,70.0,0
9E,3801.0,CLE,MEM,7,1056.0,134.0,1
US,543.0,LAS,LAX,4,945.0,66.0,1
CO,734.0,PHX,EWR,3,465.0,273.0,1
AS,520.0,SEA,BUR,7,940.0,142.0,0
DL,1988.0,LAS,MEM,5,750.0,195.0,1
WN,1488.0,CMH,TPA,5,855.0,135.0,1
FL,564.0,ATL,BMI,5,1340.0,108.0,1
US,1922.0,RSW,PHL,2,365.0,156.0,0
FL,407.0,IND,ATL,3,776.0,93.0,0
B6,1250.0,IAD,BOS,5,391.0,89.0,0
CO,1872.0,MCO,IAH,6,785.0,158.0,0
DL,2531.0,LGA,DTW,2,877.0,123.0,0
DL,2155.0,ATL,LAX,4,1035.0,300.0,0
AS,669.0,AUS,SEA,4,1095.0,254.0,0
DL,2948.0,SAN,DTW,3,540.0,263.0,0
WN,1333.0,BWI,LIT,1,875.0,165.0,1
WN,262.0,AUS,DAL,4,895.0,55.0,1
OH,6611.0,RDU,MEM,1,435.0,149.0,1
WN,2121.0,DEN,MDW,3,465.0,135.0,0
WN,1227.0,FLL,DEN,1,1040.0,280.0,1
WN,691.0,MSY,DAL,4,985.0,85.0,1
WN,707.0,FLL,AUS,5,850.0,195.0,1
WN,2428.0,TPA,ISP,5,1120.0,150.0,1
XE,2838.0,CMH,EWR,3,842.0,117.0,1
CO,1450.0,CLE,LGA,2,939.0,100.0,0
WN,340.0,FLL,ISP,7,1160.0,165.0,0
EV,5303.0,ATL,MGM,6,1245.0,62.0,0
DL,264.0,PHX,MSP,6,850.0,185.0,0
WN,1615.0,MSP,DEN,1,400.0,140.0,0
DL,2798.0,ATL,PWM,4,875.0,149.0,0
US,1794.0,LAS,CLT,7,1385.0,238.0,0
MQ,2765.0,DFW,DSM,3,470.0,110.0,0
OO,6492.0,DEN,COD,6,1150.0,81.0,1
WN,1845.0,PHX,SEA,5,625.0,190.0,1
WN,553.0,SAN,MDW,4,595.0,235.0,1
MQ,4222.0,ORD,TYS,3,1035.0,95.0,0
AA,299.0,MIA,LAX,1,490.0,350.0,1
OO,7032.0,YUM,LAX,4,926.0,80.0,0
DL,2809.0,CVG,FLL,2,680.0,159.0,1
EV,4953.0,ATL,BTR,4,1031.0,95.0,1
OH,6423.0,DAY,DTW,3,325.0,85.0,0
YV,2682.0,CHS,CLT,1,434.0,66.0,0
DL,1211.0,DTW,MSP,3,445.0,125.0,0
MQ,4140.0,ORD,MCI,5,665.0,90.0,0
OH,6319.0,MSP,CLT,7,430.0,160.0,1
MQ,4661.0,LGA,ATL,2,1019.0,161.0,0
XE,2621.0,EWR,SDF,4,390.0,147.0,1
DL,1774.0,ATL,MKE,6,1310.0,127.0,0
FL,371.0,LGA,ATL,7,1060.0,156.0,1
WN,2981.0,OAK,PDX,2,365.0,105.0,1
YV,1018.0,HNL,OGG,2,1185.0,35.0,1
AA,2404.0,LAS,LAX,5,540.0,65.0,0
AA,511.0,DFW,COS,2,690.0,115.0,1
B6,1114.0,MCO,RIC,1,895.0,106.0,0
US,1849.0,PHL,MSP,5,1165.0,178.0,0
WN,2879.0,LAX,LAS,5,675.0,60.0,1
OO,6452.0,LAX,TUS,6,699.0,84.0,0
MQ,3680.0,MIA,GSO,3,660.0,125.0,0
DL,2039.0,DCA,ATL,2,900.0,115.0,0
OO,6964.0,PDX,SEA,2,440.0,50.0,1
DL,2083.0,SLC,LAS,2,1210.0,90.0,1
OH,6679.0,SYR,CVG,4,1045.0,126.0,0
MQ,3766.0,ORD,DEN,5,955.0,155.0,1
DL,1942.0,ATL,EWR,3,755.0,142.0,0
YV,1053.0,OGG,LIH,2,715.0,45.0,0
EV,5132.0,AGS,ATL,5,570.0,72.0,0
MQ,2810.0,SHV,DFW,4,375.0,60.0,0
DL,95.0,JFK,SLC,6,935.0,333.0,1
DL,2555.0,LGA,PBI,7,455.0,185.0,0
WN,1173.0,PHX,MDW,4,970.0,200.0,1
OO,6814.0,PSP,DEN,1,944.0,123.0,1
WN,44.0,DAL,MCI,2,1105.0,85.0,1
DL,2718.0,MCO,ATL,7,1110.0,101.0,1
OH,6709.0,CVG,STL,4,1230.0,95.0,1
DL,45.0,CVG,ATL,2,720.0,95.0,1
DL,1506.0,LAX,DTW,4,345.0,270.0,0
YV,2612.0,CHS,CLT,7,1086.0,69.0,1
AA,541.0,ATL,DFW,3,930.0,155.0,0
DL,2857.0,ATL,LAS,1,965.0,277.0,1
DL,1722.0,DTW,BOS,5,951.0,115.0,0
XE,2948.0,MKE,CLE,4,1125.0,69.0,1
AA,1147.0,DFW,PHX,7,1015.0,155.0,1
US,687.0,PHX,EWR,1,585.0,282.0,0
YV,2673.0,CLT,CVG,2,795.0,91.0,0
XE,2082.0,IAH,ABQ,1,685.0,133.0,0
UA,588.0,DFW,IAD,6,1009.0,176.0,1
FL,56.0,LAX,ATL,4,717.0,238.0,0
WN,861.0,BOS,PHL,2,800.0,100.0,0
F9,107.0,MSP,DEN,1,851.0,124.0,0
WN,1424.0,SFO,SAN,2,425.0,85.0,0
WN,2155.0,SMF,BUR,5,535.0,70.0,0
FL,117.0,ATL,TPA,3,977.0,88.0,1
US,1790.0,LAS,CLT,7,850.0,248.0,1
DL,2651.0,SLC,SMF,4,684.0,108.0,0
XE,2540.0,BNA,IAH,6,510.0,130.0,0
AA,802.0,SNA,DFW,2,580.0,170.0,0
MQ,3044.0,LAX,DEN,7,725.0,140.0,1
US,583.0,PHX,GEG,5,686.0,176.0,1
EV,5267.0,ATL,AEX,1,600.0,119.0,1
WN,3341.0,HOU,MDW,5,815.0,145.0,1
US,650.0,SFO,PHL,2,510.0,315.0,0
DL,1079.0,MSP,ANC,6,920.0,360.0,1
WN,1409.0,BUR,LAS,5,1230.0,60.0,1
WN,2294.0,SAN,SMF,1,615.0,100.0,1
WN,890.0,SAN,SFO,4,1215.0,90.0,1
OO,6839.0,ORD,MEM,7,966.0,103.0,1
UA,468.0,SEA,SFO,1,360.0,132.0,0
DL,2692.0,PHX,MSP,2,1140.0,189.0,0
UA,36.0,SFO,SAN,1,421.0,94.0,0
WN,41.0,ABQ,DAL,1,810.0,95.0,1
MQ,4117.0,TRI,ORD,7,370.0,110.0,1
MQ,4298.0,ORD,MLI,5,570.0,55.0,0
MQ,3002.0,SAN,LAX,5,1095.0,45.0,0
US,458.0,SLC,PHX,5,1205.0,97.0,1
9E,4258.0,BOS,JFK,7,615.0,85.0,0
MQ,2748.0,DFW,GSP,4,475.0,125.0,0
B6,355.0,JFK,BUR,5,735.0,366.0,0
XE,3113.0,OMA,EWR,4,988.0,172.0,0
WN,801.0,PHX,BWI,6,415.0,255.0,1
EV,5067.0,ATL,MOB,2,657.0,87.0,0
WN,3421.0,BWI,CMH,3,550.0,80.0,0
FL,959.0,BWI,FLL,4,1006.0,158.0,1
CO,199.0,IAH,DEN,3,440.0,162.0,1
OO,6523.0,LAX,CLD,1,614.0,43.0,0
WN,2116.0,PIT,BWI,1,400.0,75.0,0
CO,709.0,IAH,PDX,5,1090.0,278.0,1
WN,181.0,HOU,LAS,1,615.0,205.0,0
CO,1712.0,SJU,IAH,7,1032.0,288.0,1
MQ,3702.0,ORD,DEN,3,735.0,160.0,0
WN,399.0,LAS,SNA,3,465.0,60.0,0
UA,339.0,DEN,SEA,4,686.0,183.0,1
EV,5516.0,MEM,VPS,3,565.0,95.0,0
9E,3706.0,ATL,MSY,6,665.0,103.0,0
WN,351.0,SAN,DEN,4,755.0,135.0,1
AA,1539.0,MIA,ORD,5,1050.0,205.0,0
XE,5932.0,OMA,ORD,7,767.0,91.0,0
OO,6882.0,DEN,SMF,7,926.0,155.0,1
US,1014.0,CLT,ORD,2,971.0,124.0,1
WN,293.0,SAN,OAK,4,995.0,85.0,1
9E,3919.0,DTW,ERI,5,830.0,61.0,1
MQ,4244.0,DSM,ORD,5,540.0,80.0,0
FL,675.0,MKE,MCO,1,834.0,164.0,0
YV,2710.0,ELP,PHX,2,897.0,82.0,0
US,1240.0,PHL,BDL,4,1235.0,59.0,1
US,1568.0,ORD,CLT,1,455.0,114.0,0
FL,1141.0,FLL,ABE,2,480.0,173.0,0
OH,6506.0,MSP,DFW,7,790.0,164.0,1
HA,201.0,ITO,HNL,2,433.0,49.0,1
AA,519.0,ORD,LAX,5,1020.0,260.0,0
FL,453.0,MSY,ATL,6,605.0,81.0,0
UA,748.0,LAX,DEN,3,861.0,141.0,1
OO,6628.0,DEN,BHM,3,656.0,147.0,0
UA,193.0,LAS,SFO,5,807.0,106.0,0
CO,1687.0,MCO,IAH,3,1075.0,152.0,1
EV,5007.0,ATL,SHV,4,655.0,112.0,1
EV,4994.0,ATL,HPN,3,851.0,142.0,0
XE,3127.0,IAH,LBB,2,1105.0,103.0,0
F9,671.0,MCO,DEN,2,1022.0,239.0,0
EV,5467.0,BHM,ATL,7,540.0,61.0,1
WN,654.0,DEN,PHX,4,365.0,120.0,0
FL,1742.0,PIT,MCO,5,769.0,140.0,0
WN,40.0,HOU,DAL,4,960.0,60.0,1
WN,2397.0,SAN,TUS,1,1145.0,70.0,1
YV,2833.0,TUS,PHX,5,405.0,47.0,0
DL,2088.0,MSP,PHL,5,1135.0,155.0,1
AA,1172.0,PHX,ORD,1,565.0,205.0,0
B6,1282.0,RIC,BOS,2,974.0,89.0,0
FL,1180.0,BUF,MCO,7,991.0,165.0,0
US,119.0,KOA,PHX,2,1425.0,349.0,0
WN,218.0,SJC,BUR,5,1050.0,60.0,1
EV,5283.0,MEM,BNA,3,540.0,61.0,1
EV,5546.0,ATL,GSP,7,825.0,57.0,1
DL,2468.0,ATL,PIT,7,1155.0,107.0,0
WN,2461.0,DAL,AUS,7,920.0,50.0,0
CO,308.0,PDX,IAH,5,360.0,235.0,0
EV,5249.0,ILM,ATL,5,677.0,92.0,0
EV,5164.0,ATL,CAE,7,1077.0,63.0,0
MQ,4006.0,ORD,CHA,4,855.0,95.0,1
AS,2.0,SEA,DCA,7,855.0,284.0,0
MQ,4066.0,ORD,DSM,2,425.0,80.0,1
AA,1514.0,ONT,DFW,4,920.0,170.0,1
CO,1467.0,PHX,CLE,6,55.0,220.0,0
9E,4072.0,MEM,VPS,1,875.0,84.0,0
DL,2546.0,MSP,RSW,4,450.0,209.0,0
XE,2755.0,IAH,ELP,6,900.0,113.0,1
OO,6357.0,LAX,SBA,5,510.0,43.0,1
OO,6452.0,FAT,LAX,7,511.0,70.0,1
WN,225.0,SEA,OAK,7,960.0,125.0,1
WN,1423.0,BWI,ORF,1,1145.0,50.0,1
OO,6239.0,DEN,ABQ,6,697.0,74.0,0
US,270.0,IAH,PHX,6,360.0,172.0,0
AA,662.0,MCI,DFW,6,1020.0,105.0,0
WN,2992.0,STL,BNA,3,845.0,60.0,1
DL,2071.0,SLC,PHX,3,666.0,97.0,1
AA,2473.0,MIA,DFW,7,920.0,200.0,1
OO,6946.0,COS,DEN,6,450.0,50.0,0
US,1697.0,CLT,RSW,5,985.0,115.0,0
FL,91.0,ATL,RDU,4,1340.0,77.0,1
WN,474.0,BWI,ORF,4,690.0,50.0,1
DL,1637.0,BWI,DTW,1,1110.0,104.0,1
WN,3078.0,MDW,BWI,3,365.0,110.0,1
WN,2116.0,PBI,TPA,4,700.0,50.0,0
WN,541.0,BUR,LAS,4,835.0,65.0,1
MQ,4299.0,BUF,ORD,5,690.0,115.0,0
DL,1413.0,BOS,CVG,6,622.0,151.0,0
AA,2162.0,DFW,PBI,1,835.0,150.0,1
DL,1783.0,SLC,LAS,6,821.0,85.0,0
MQ,3640.0,CMH,MIA,4,425.0,170.0,0
9E,3929.0,AZO,MSP,7,445.0,106.0,0
FL,553.0,BUF,ATL,7,772.0,137.0,1
OO,6423.0,SEA,PDX,1,1240.0,46.0,0
9E,3709.0,CLT,JFK,7,1135.0,165.0,0
EV,5113.0,ATL,DHN,3,595.0,65.0,0
DL,2447.0,LGA,ATL,1,960.0,160.0,0
9E,3848.0,ERI,DTW,4,1030.0,75.0,0
FL,715.0,CAK,LGA,6,390.0,98.0,0
AA,1873.0,MCO,MIA,6,1220.0,65.0,1
OH,6671.0,DTW,CVG,6,824.0,76.0,0
OO,7760.0,EKO,SLC,3,840.0,63.0,1
CO,242.0,PDX,IAH,4,655.0,235.0,0
YV,2884.0,PHX,ABQ,1,50.0,66.0,0
US,2163.0,LGA,DCA,2,420.0,71.0,0
XE,3073.0,CLE,GRR,2,1015.0,60.0,0
OO,6457.0,SMF,SFO,5,739.0,45.0,1
FL,707.0,ATL,DAY,5,1255.0,94.0,0
OO,6824.0,ORD,SBN,7,401.0,39.0,1
XE,2967.0,IAH,LBB,3,570.0,88.0,0
CO,63.0,EWR,IAH,6,1045.0,238.0,1
OO,3048.0,PIT,MKE,1,865.0,91.0,0
DL,1518.0,MCO,ATL,1,330.0,84.0,0
AA,599.0,LGA,MIA,2,630.0,195.0,0
HA,168.0,HNL,KOA,6,625.0,43.0,0
B6,146.0,PBI,JFK,6,360.0,152.0,0
OH,6360.0,MDT,DTW,5,370.0,107.0,0
MQ,4168.0,RIC,ORD,2,850.0,135.0,1
OO,6447.0,HSV,DEN,1,495.0,197.0,1
OO,6619.0,ACV,SFO,5,360.0,82.0,0
US,125.0,HNL,PHX,4,1430.0,362.0,0
OO,7812.0,RKS,GCC,6,1259.0,70.0,0
OH,6445.0,JFK,RDU,4,580.0,125.0,1
AA,1076.0,STL,DCA,5,900.0,115.0,0
WN,2442.0,AUS,LAX,7,480.0,205.0,1
DL,2134.0,ABQ,MSP,5,850.0,158.0,0
WN,1104.0,MCI,SAN,4,770.0,220.0,1
OO,6621.0,DEN,MLI,1,969.0,113.0,0
WN,238.0,STL,DEN,4,655.0,150.0,1
MQ,2942.0,DFW,CMI,5,1130.0,115.0,0
WN,2061.0,LAX,SJC,6,955.0,65.0,1
DL,2670.0,ATL,FNT,3,540.0,125.0,0
YV,2680.0,LIT,CLT,5,981.0,113.0,0
UA,500.0,SFO,PHX,2,770.0,120.0,0
US,6.0,ORD,PHX,5,840.0,227.0,1
MQ,2913.0,DFW,VPS,4,810.0,110.0,0
OO,4765.0,LAS,LAX,2,360.0,75.0,0
B6,1289.0,BOS,RIC,7,1165.0,105.0,0
OH,6752.0,OMA,MSP,7,660.0,79.0,1
AA,1331.0,MCI,DFW,3,365.0,105.0,0
WN,1290.0,MCO,FLL,6,585.0,55.0,1
WN,641.0,LAS,PIT,2,570.0,260.0,1
XE,5957.0,HSV,IAD,5,1101.0,105.0,0
9E,3697.0,DTW,BHM,3,545.0,125.0,0
AA,851.0,TUL,ORD,2,390.0,120.0,1
XE,2195.0,MOB,IAH,5,720.0,94.0,1
YV,2702.0,PHX,ABQ,2,595.0,83.0,0
XE,2347.0,MSP,IAH,1,555.0,179.0,1
MQ,4126.0,ORD,TRI,5,1225.0,115.0,0
MQ,3949.0,AZO,ORD,5,630.0,55.0,0
EV,5276.0,CHA,ATL,2,520.0,61.0,0
DL,2851.0,MSP,FAR,5,690.0,66.0,1
AA,1539.0,ORD,STL,6,1255.0,70.0,1
AA,346.0,STL,ORD,4,1035.0,80.0,1
FL,564.0,ATL,BMI,3,1340.0,108.0,1
US,1411.0,BDL,CLT,4,500.0,143.0,0
XE,3129.0,IAH,STL,1,935.0,118.0,0
WN,690.0,DEN,BWI,2,395.0,205.0,0
WN,364.0,SAT,DEN,7,360.0,140.0,1
F9,834.0,SEA,DEN,2,893.0,152.0,1
WN,894.0,TPA,ORF,5,700.0,115.0,0
9E,4209.0,DTW,DSM,2,735.0,118.0,1
WN,484.0,LAS,PHX,3,615.0,70.0,1
AA,2396.0,EGE,JFK,4,505.0,250.0,1
UA,192.0,SNA,ORD,5,838.0,237.0,0
DL,377.0,BDL,DTW,7,355.0,130.0,1
WN,2879.0,MSY,DAL,4,695.0,85.0,1
EV,5196.0,OMA,DTW,5,615.0,119.0,0
EV,5283.0,TLH,ATL,7,755.0,74.0,1
